dates,satname,nzd0141-0000,nzd0141-0001,nzd0141-0003,nzd0141-0004,nzd0141-0005,nzd0141-0006,nzd0141-0007,nzd0141-0008,nzd0141-0002,nzd0141-0009
2003-03-23 21:54:16.760000,L7,248.34,254.50,269.44,274.25,271.08,305.55,313.92,313.70,273.07,294.48
2003-03-23 21:54:40.711000,L7,247.74,251.91,268.68,272.76,271.08,303.55,313.37,310.54,269.03,292.91
2003-05-10 21:54:46.466000,L7,197.76,190.82,,269.50,239.33,299.24,303.18,306.44,,289.07
2003-07-21 21:42:09.884000,L5,,,,,,242.58,314.84,305.72,,288.95
2003-07-21 21:42:33.857000,L5,,,275.65,270.87,173.43,289.68,321.25,312.02,,295.27
2003-08-06 21:42:27.230000,L5,,,,277.61,173.98,289.39,320.01,313.67,,293.00
2003-08-06 21:42:51.203000,L5,,,,,,,313.15,307.13,,288.09
2003-08-13 21:48:45.123000,L5,,,275.92,275.18,182.43,278.82,302.03,300.14,,287.80
2003-09-07 21:43:00.591000,L5,,,283.07,277.20,237.00,279.96,313.93,311.49,,294.17
2003-09-30 21:49:30.432000,L5,,,,,169.23,246.85,302.18,298.37,,287.60
2003-10-25 21:43:40.253000,L5,,,285.97,282.28,221.00,282.79,309.78,299.01,,284.93
2003-10-25 21:44:04.226000,L5,,,283.25,278.69,250.00,278.41,308.08,297.84,,283.49
2003-11-17 21:50:09.452000,L5,,,,,172.67,260.42,299.52,292.20,,284.77
2003-12-12 21:44:10.398000,L5,,,,272.15,182.93,247.42,315.64,309.64,,295.99
2004-02-14 21:44:33.705000,L5,,,,260.55,170.04,225.76,307.72,304.93,,290.74
2004-02-14 21:44:57.678000,L5,,,,263.82,173.48,231.20,309.59,305.98,,292.31
2004-04-02 21:44:54.996000,L5,,,,,167.40,249.42,309.38,303.30,,281.73
2004-04-02 21:45:18.969000,L5,,,,,162.41,242.00,306.77,301.36,,278.64
2004-04-18 21:45:25.586000,L5,245.46,204.80,,264.53,268.01,272.52,316.32,311.13,,295.07
2004-04-18 21:45:49.558000,L5,,,,,177.19,259.02,315.55,310.38,,294.19
2004-05-04 21:45:52.076000,L5,,,,,,236.89,313.48,306.13,,286.82
2004-05-04 21:46:16.049000,L5,,,,,,232.94,311.86,304.71,,284.60
2004-05-20 21:46:20.465000,L5,,,,186.13,173.45,265.34,306.31,309.12,,289.68
2004-05-20 21:46:44.438000,L5,,,,262.31,238.20,271.46,306.61,308.79,,289.33
2004-06-12 21:53:11.618000,L5,,,,,166.55,287.29,314.22,308.51,,289.33
2004-07-23 21:48:09.192000,L5,,,,276.75,269.66,291.96,323.37,316.53,,297.80
2004-07-23 21:48:33.165000,L5,,,,,,246.08,319.74,235.43,,291.90
2004-07-30 21:54:28.143000,L5,,,,186.71,169.45,254.07,318.36,310.99,,297.18
2004-08-08 21:48:26.915000,L5,,,,,,,209.65,303.82,,288.42
2004-08-08 21:48:50.888000,L5,,,,,,,309.50,301.85,,286.99
2004-09-25 21:49:43.196000,L5,,,,268.67,173.13,219.69,310.62,304.02,,288.79
2004-09-25 21:50:07.312000,L5,,,,210.55,173.19,221.83,311.16,305.15,,289.31
2004-10-18 21:56:23.891000,L5,248.07,261.98,285.43,277.21,205.14,276.71,309.66,306.73,194.42,292.68
2004-11-03 21:56:42.977000,L5,,,,211.30,174.17,244.18,299.64,296.55,,281.87
2004-11-19 21:56:55.269000,L5,249.72,251.25,295.77,288.44,284.71,258.97,320.54,320.88,213.56,301.56
2005-01-15 21:51:45.464000,L5,,,,188.79,176.77,240.08,309.34,306.59,,293.68
2005-01-15 21:52:09.437000,L5,,,,187.54,178.67,243.10,313.19,309.79,,297.77
2005-01-22 21:58:02.481000,L5,,,,,178.22,233.25,315.34,311.50,,295.09
2005-02-07 21:58:15.209000,L5,231.99,212.14,256.43,276.74,290.70,297.64,332.37,324.68,205.05,308.80
2005-03-11 21:58:44.158000,L5,,,,,171.30,250.99,313.22,307.08,,292.90
2005-03-20 21:52:38.190000,L5,,,,,,,321.78,318.30,,301.10
2005-03-27 21:58:51.619000,L5,,,,,,233.17,318.08,311.32,,294.04
2005-04-12 21:58:55.193000,L5,,,,253.71,254.95,272.47,318.90,311.37,,287.99
2005-05-23 21:53:00.685000,L5,,,,,,,302.79,300.50,,202.90
2005-06-08 21:53:09.034000,L5,,,,249.54,246.62,277.88,322.65,315.80,,295.46
2005-06-08 21:53:33.007000,L5,,,,,,255.30,320.12,311.72,,292.59
2005-07-26 21:53:30.504000,L5,,,,,,273.94,318.60,306.78,,292.60
2005-09-19 21:59:56.928000,L5,,,,,177.67,245.63,310.40,312.11,,299.21
2005-10-30 21:54:03.531000,L5,,,,,,,301.28,295.93,,
2006-02-03 21:55:55.062000,L5,,,,203.23,237.07,258.13,314.67,311.72,,286.81
2006-02-03 21:56:19.035000,L5,,,,207.94,245.15,254.68,311.97,309.40,,285.14
2006-04-08 21:57:36.601000,L5,,,,234.92,173.81,253.92,306.01,306.20,,283.40
2006-04-15 22:03:30.798000,L5,,,,262.73,177.75,247.00,310.56,308.51,,292.79
2006-05-17 22:03:57.969000,L5,,,,221.36,177.75,277.54,320.88,313.50,,293.64
2006-06-02 22:04:12.415000,L5,,,,,177.73,285.24,311.15,307.22,,287.67
2006-07-04 22:04:41.660000,L5,,,,,170.25,283.14,312.16,309.84,,287.79
2006-08-21 22:05:19.629000,L5,,,,,,,301.50,298.74,,282.85
2006-11-25 22:06:43.926000,L5,280.70,279.39,244.88,239.64,206.44,232.39,299.89,269.39,177.16,
2006-12-11 22:06:52.177000,L5,,,,184.13,202.10,248.27,285.04,272.39,,253.87
2007-02-13 22:06:47.368000,L5,,,,,162.52,244.99,306.50,302.43,,286.27
2007-09-18 21:58:42.182000,L5,,,,284.70,226.42,289.17,305.77,301.58,,285.76
2008-02-16 22:02:22.163000,L5,,,,196.59,185.28,251.36,302.75,305.78,,286.72
2008-12-25 21:50:10.387000,L5,,,,188.28,177.95,237.14,238.55,213.85,,191.76
2008-12-25 21:50:34.359000,L5,,,,183.68,175.22,185.00,241.03,223.92,,192.59
2009-02-02 21:57:22.411000,L5,,,,,,234.09,306.78,305.44,,202.05
2009-11-26 21:56:28.873000,L5,,,,251.87,247.90,254.63,307.19,303.87,,288.34
2010-01-29 21:56:53.427000,L5,,,,193.19,191.39,256.26,311.79,307.37,,289.79
2010-02-21 22:02:44.773000,L5,,,,252.87,250.32,256.96,316.28,316.52,,295.86
2010-10-28 21:55:27.339000,L5,,,,260.69,180.57,257.16,313.02,307.00,,292.58
2010-10-28 21:55:51.312000,L5,,,,255.20,176.35,252.12,309.24,304.25,,289.37
2010-11-13 21:55:25.438000,L5,,,,264.60,252.37,267.60,321.07,316.31,,301.01
2010-12-31 21:55:56.533000,L5,,,,190.32,240.02,270.96,317.67,313.74,,295.13
2011-01-07 22:01:44.406000,L5,,,,,,211.59,307.69,307.30,,289.45
2011-02-17 21:55:37.006000,L5,243.53,228.60,285.07,280.26,255.66,282.36,322.73,315.36,208.39,294.89
2011-03-12 22:01:43.554000,L5,,,,,169.39,245.86,308.74,304.56,,286.56
2011-04-13 22:01:34.017000,L5,,,,,170.70,255.61,318.14,304.40,,283.08
2011-09-04 22:00:27.603000,L5,,,,248.17,214.40,261.78,314.31,307.53,,288.92
2013-04-11 22:07:51.092000,L8,238.07,183.79,,,,295.21,307.15,308.13,,290.03
2013-04-11 22:08:15.067000,L8,238.42,186.73,,,,295.12,248.30,211.68,,289.86
2013-05-20 22:13:50.559000,L8,236.26,221.56,,,229.10,297.96,309.07,306.19,,288.99
2013-05-29 22:07:41.466000,L8,,,,,,204.67,296.56,295.49,,
2013-05-29 22:08:05.425000,L8,,,,,,291.61,302.06,300.24,,283.74
2013-06-05 22:13:51.261000,L8,,,,,,241.31,299.80,297.62,,281.59
2013-06-30 22:07:36.163000,L8,235.10,177.39,,,168.09,300.31,311.80,308.84,,291.28
2013-06-30 22:08:00.117000,L8,235.98,177.10,,,166.88,298.79,310.94,307.63,,290.40
2013-07-07 22:13:48.209000,L8,239.26,212.81,,,171.88,295.81,310.86,305.89,,288.77
2013-08-08 22:13:49.700000,L8,,,,,,291.95,304.77,297.01,,285.94
2013-08-17 22:08:03.120000,L8,239.43,261.17,,,196.36,299.27,310.71,305.62,,287.35
2013-09-02 22:07:40.639000,L8,,,,,,289.33,300.81,298.32,,283.34
2013-09-02 22:08:04.598000,L8,235.07,188.93,,,168.35,165.78,251.77,242.31,,285.16
2013-10-11 22:13:41.596000,L8,,,276.99,284.31,237.80,297.67,308.11,304.64,,289.46
2013-10-27 22:13:31.854000,L8,,,,,,180.94,299.99,,,
2013-11-05 22:07:22.900000,L8,237.88,186.96,,186.81,176.14,297.54,306.18,304.83,,289.23
2013-11-05 22:07:46.855000,L8,,,,,,296.65,305.02,303.56,,288.05
2013-11-12 22:13:32.202000,L8,231.82,214.49,,,170.65,293.01,246.66,210.36,183.29,286.19
2013-11-21 22:07:13.797000,L8,237.44,213.33,,187.59,235.24,296.17,304.52,306.24,196.74,288.02
2013-11-21 22:07:37.752000,L8,235.08,188.17,,,172.19,294.97,303.27,304.81,187.38,286.63
2013-12-14 22:13:21.591000,L8,234.83,213.06,,,217.31,292.64,251.68,226.38,,291.02
2014-01-24 22:07:09.509000,L8,,,,,,206.07,256.64,249.98,,186.23
2014-01-31 22:12:52.806000,L8,,,,,,294.22,305.20,303.10,,287.26
2014-02-09 22:06:33.299000,L8,241.90,248.74,256.21,283.54,274.65,301.32,312.88,310.56,207.38,293.44
2014-02-09 22:06:57.254000,L8,238.96,202.38,,,233.56,297.63,308.81,307.95,188.26,290.51
2014-02-16 22:12:38.819000,L8,,,,,,289.35,305.72,302.14,,287.71
2014-03-20 22:12:13.789000,L8,238.23,188.99,,,217.19,293.32,305.49,308.75,,287.22
2014-03-29 22:05:52.007000,L8,249.98,271.80,285.93,300.59,305.21,324.05,337.10,327.30,287.68,327.17
2014-03-29 22:06:15.961000,L8,250.07,271.70,286.55,300.26,304.89,324.02,336.97,327.36,287.67,327.13
2014-04-05 22:11:58.702000,L8,239.28,187.08,,,168.95,295.66,251.18,243.83,,291.25
2014-04-21 22:11:42.175000,L8,,,,,,294.75,305.97,305.85,,286.43
2014-04-30 22:05:22.578000,L8,,,,,,293.26,309.11,307.29,,284.35
2014-04-30 22:05:46.536000,L8,237.48,217.90,,,180.62,297.14,243.00,237.46,,289.14
2014-05-23 22:11:18.694000,L8,,,,,,290.88,307.01,308.39,,285.81
2014-07-26 22:11:43.162000,L8,,,,,,293.58,305.93,303.79,,289.24
2014-08-04 22:05:38.545000,L8,,,,,,291.59,276.47,260.23,,277.46
2014-08-20 22:05:42.763000,L8,,,,,,,266.84,288.30,,275.63
2014-08-20 22:06:06.726000,L8,,,,,,213.76,299.01,291.77,,278.58
2014-10-14 22:12:02.705000,L8,,,,,,206.88,248.65,244.20,,285.32
2014-10-30 22:11:58.859000,L8,,,,,,238.05,295.95,296.31,,275.82
2014-11-08 22:05:52.173000,L8,,,,,174.13,294.03,303.94,302.58,,283.97
2014-11-08 22:06:16.124000,L8,,,,,216.94,294.84,304.99,303.48,,285.53
2014-12-01 22:12:00.318000,L8,237.69,260.98,208.52,185.75,228.97,294.26,304.28,302.51,185.19,287.05
2014-12-26 22:05:43.117000,L8,242.08,225.08,277.47,210.34,239.85,299.52,310.84,305.61,204.49,294.77
2015-01-02 22:11:50.958000,L8,,,,,,242.56,299.44,297.09,,281.78
2015-02-28 22:05:24.487000,L8,243.10,264.84,276.46,300.79,286.66,310.77,313.33,314.97,272.99,294.24
2015-02-28 22:05:48.437000,L8,243.69,266.27,278.41,301.91,289.67,311.65,314.08,316.13,275.16,295.45
2015-03-07 22:11:30.209000,L8,,,,,170.25,292.11,302.60,301.24,,284.09
2015-04-01 22:05:01.841000,L8,,,,188.73,226.94,293.50,303.02,301.90,,283.47
2015-04-01 22:05:25.791000,L8,240.32,179.93,286.04,300.34,284.66,303.36,307.77,308.71,275.85,289.65
2015-04-24 22:11:08.401000,L8,,,,,,239.80,298.52,298.27,,275.39
2015-05-10 22:10:52.487000,L8,,,,,,294.99,300.15,301.26,,284.68
2015-06-20 22:04:57.007000,L8,,,,,,292.84,301.98,300.49,,285.00
2015-06-20 22:05:20.970000,L8,,,,,,217.68,301.15,299.88,,284.33
2015-06-27 22:11:10.298000,L8,,,,,,205.38,254.12,241.24,,281.09
2015-07-29 22:11:25.856000,L8,,,,,,293.01,306.80,303.68,,287.09
2015-08-23 22:05:24.610000,L8,,,,,,294.24,303.97,301.83,,286.29
2015-08-23 22:05:48.569000,L8,,,269.82,,171.06,296.06,306.57,304.46,275.40,288.05
2015-09-24 22:06:01.750000,L8,,,,,,240.01,295.32,294.91,,283.00
2015-12-20 22:11:57.501000,L8,235.92,259.31,,281.93,208.66,292.05,305.21,304.58,,287.56
2015-12-29 22:05:45.209000,L8,,,,,,,295.92,296.18,,275.93
2015-12-29 22:06:09.164000,L8,,,,,,262.91,308.58,305.60,,288.55
2016-02-22 22:11:42.580000,L8,243.40,263.68,278.08,290.40,278.37,299.52,314.17,311.80,273.41,296.21
2016-03-02 22:05:31.567000,L8,,,,,,,296.73,296.47,,278.11
2016-03-02 22:05:55.525000,L8,,,,,,285.12,257.47,299.64,,283.15
2016-03-09 22:11:40.902000,L8,237.16,219.82,,,235.45,292.59,306.72,306.00,,290.32
2016-03-25 22:11:32.353000,L8,239.59,203.52,,,234.96,296.85,305.41,301.72,201.21,287.01
2016-04-03 22:05:16.685000,L8,,,,,,270.18,300.23,297.42,,282.63
2016-04-26 22:11:21.230000,L8,,,,,171.03,295.28,305.16,304.09,,289.38
2016-05-21 22:05:14.459000,L8,,,,,,293.35,305.62,301.42,,281.55
2016-05-21 22:05:38.418000,L8,,,,,,291.57,303.26,248.20,,279.29
2016-06-13 22:11:30.674000,L8,,,,,,295.54,307.92,239.12,,284.48
2016-07-15 22:11:46.335000,L8,,,,,,295.54,252.47,303.17,,285.54
2016-07-24 22:06:01.938000,L8,,,,,,291.22,303.87,300.62,,284.29
2016-08-16 22:11:53.694000,L8,,,,,,206.65,304.59,301.89,,286.93
2016-09-10 22:05:51.530000,L8,,,,,,291.43,300.24,298.94,,282.58
2016-09-10 22:06:15.488000,L8,238.10,186.05,,,169.64,295.07,302.71,302.01,,285.60
2016-10-28 22:05:59.220000,L8,234.42,215.31,,,227.86,293.98,303.08,302.73,,288.23
2016-10-28 22:06:23.178000,L8,235.33,217.51,,,231.34,203.46,247.02,194.86,188.03,289.09
2016-11-04 22:12:09.415000,L8,238.57,180.16,,180.29,232.32,294.11,303.08,304.07,182.55,288.61
2016-11-20 22:12:09.409000,L8,,,,,,,297.23,296.48,,276.48
2016-12-15 22:06:18.115000,L8,,,,,,288.93,303.97,301.92,,284.17
2017-01-16 22:05:47.126000,L8,240.09,221.70,244.41,178.24,222.39,202.67,258.28,234.39,210.70,271.50
2017-01-16 22:06:11.085000,L8,237.30,185.30,,,,291.65,308.01,300.63,,263.08
2017-03-05 22:05:27.019000,L8,238.60,174.22,,,170.33,294.35,302.91,304.74,178.54,286.46
2017-03-05 22:05:50.977000,L8,,,,,163.93,293.07,301.60,302.96,,284.36
2017-04-06 22:05:10.007000,L8,,,,,179.78,206.92,250.02,191.91,,291.86
2017-04-06 22:05:33.966000,L8,,,,,167.31,293.20,306.42,305.61,,289.60
2017-05-08 22:04:59.325000,L8,,,,,,294.27,305.94,304.94,,286.84
2017-05-08 22:05:23.284000,L8,,,,,,291.96,302.73,301.89,,284.04
2017-05-24 22:05:10.453000,L8,240.04,179.61,,,171.39,305.94,313.12,311.10,,290.45
2017-05-24 22:05:34.407000,L8,,,,,,291.24,300.36,298.65,,281.49
2017-07-11 22:05:26.464000,L8,,,,,,296.03,307.17,303.42,,287.89
2017-07-11 22:05:50.423000,L8,,,,,,293.09,303.20,300.56,,285.86
2017-08-03 22:11:47.949000,L8,242.83,274.22,189.81,300.17,229.37,306.00,319.16,315.15,283.66,295.51
2017-08-28 22:05:44.051000,L8,,,,,,289.44,304.31,246.63,,284.21
2017-08-28 22:06:08.010000,L8,236.47,210.63,,,,292.79,307.85,303.35,,287.62
2017-12-02 22:05:46.939000,L8,242.33,259.53,270.91,293.26,290.13,305.92,316.80,312.44,218.45,295.78
2017-12-02 22:06:10.894000,L8,236.30,216.56,,,179.07,297.97,311.40,307.73,,288.96
2018-01-10 22:11:54.118000,L8,365.83,327.80,341.23,343.71,348.42,354.84,355.44,351.79,328.43,348.19
2018-01-19 22:05:38.704000,L8,,,,,,294.06,304.57,301.07,,285.07
2018-01-19 22:06:02.658000,L8,239.71,212.91,,206.15,242.54,296.99,307.85,303.66,,290.00
2018-01-26 22:11:45.215000,L8,,,,,,290.57,301.37,263.54,,210.79
2018-02-04 22:05:29.733000,L8,,,,,,292.31,303.48,303.05,,277.14
2018-03-08 22:05:39.901000,L8,,,,,,294.34,299.41,,,
2018-03-31 22:11:15.901000,L8,,,,,,292.42,307.51,246.25,,286.99
2018-04-25 22:04:50.953000,L8,236.74,218.80,,,231.81,298.57,313.21,307.91,,288.45
2018-04-25 22:05:14.903000,L8,235.14,215.27,,,182.03,296.39,308.61,305.22,,286.08
2018-05-02 22:10:57.873000,L8,240.09,212.88,,,169.18,206.89,249.16,195.37,,287.22
2018-07-05 22:10:54.795000,L8,,,,,,290.18,302.86,300.07,,283.29
2018-08-31 22:05:35.273000,L8,,,,,,289.37,301.18,296.17,,
2018-09-07 22:11:24.397000,L8,240.91,262.09,208.73,298.80,287.47,302.71,313.55,310.77,254.54,293.20
2018-09-16 22:05:15.874000,L8,,,,,190.36,295.20,306.10,302.89,,287.13
2018-09-16 22:05:39.825000,L8,235.85,221.62,,,200.76,296.57,307.65,304.05,,288.39
2018-10-02 22:05:23.291000,L8,234.80,214.82,,285.37,215.46,296.71,305.95,303.45,,286.67
2018-10-02 22:05:47.245000,L8,234.55,212.42,,264.91,181.76,179.16,252.39,201.67,,286.29
2018-10-18 22:05:29.751000,L8,,,,,174.15,204.06,252.31,243.20,,280.31
2018-10-18 22:05:53.709000,L8,,,,,174.18,287.90,301.20,300.42,,280.21
2018-10-25 22:11:42.546000,L8,237.28,213.72,,,215.29,205.59,252.94,245.94,,285.53
2018-11-03 22:05:33.462000,L8,241.01,268.25,286.99,292.43,286.95,300.06,314.54,309.82,275.95,291.99
2018-11-03 22:05:57.421000,L8,237.59,256.75,274.52,281.39,219.19,294.27,307.01,304.64,,285.78
2018-12-05 22:05:56.093000,L8,239.34,216.02,250.69,284.46,286.84,308.30,315.09,312.24,,292.17
2019-01-06 22:05:29.894000,L8,,,,,,,,,,277.02
2019-01-22 22:05:26.296000,L8,,,,,,,,281.16,,277.16
2019-01-22 22:05:50.255000,L8,,,,,,,,283.40,,278.68
2019-02-07 22:05:47.667000,L8,238.53,225.26,,,223.14,296.74,308.31,302.95,202.37,289.46
2019-02-14 22:11:33.473000,L8,240.53,254.27,249.16,289.33,233.31,302.22,313.09,309.89,216.06,295.97
2019-03-02 22:11:29.304000,L8,241.08,225.19,247.17,283.72,233.96,296.82,314.54,310.81,,294.46
2019-04-12 22:05:06.784000,L8,,,,,,291.41,306.61,302.55,,285.09
2019-04-12 22:05:30.743000,L8,,,,,,289.00,249.83,300.90,,280.90
2019-04-19 22:11:14.619000,L8,,,,,,268.65,296.81,297.48,,
2019-04-28 22:05:02.570000,L8,,,,,,293.64,302.56,300.89,,283.95
2019-06-15 22:05:27.936000,L8,,,,,,295.03,309.32,304.11,,292.32
2019-06-15 22:05:51.895000,L8,,,,,,297.64,313.03,306.38,,298.34
2019-06-22 22:11:40.996000,L8,237.12,175.73,,,,297.28,308.16,304.69,,289.87
2019-07-17 22:05:35.131000,L8,,,,,,293.97,306.91,302.12,,289.78
2019-07-17 22:05:59.094000,L8,,,,,,295.53,309.17,303.95,,291.53
2019-08-09 22:11:55.358000,L8,,,,,,212.59,298.51,299.95,,285.15
2019-08-18 22:05:47.276000,L8,,,,,,,297.16,291.31,,281.35
2019-08-18 22:06:11.235000,L8,,,,,,291.48,256.07,298.08,,286.21
2019-11-06 22:06:00.727000,L8,237.07,216.32,,,221.40,292.45,303.99,302.51,,289.50
2019-11-06 22:06:24.678000,L8,240.39,261.65,277.11,282.99,231.90,295.49,306.25,304.99,,292.50
2019-11-22 22:05:57.141000,L8,237.42,227.18,276.44,285.34,226.84,295.40,306.70,303.36,,291.26
2019-11-22 22:06:21.092000,L8,237.02,223.40,275.31,284.71,224.53,295.15,306.46,303.12,,290.99
2020-01-09 22:05:49.761000,L8,242.75,254.53,272.94,290.19,225.46,301.69,315.58,312.36,,294.02
2020-01-09 22:06:13.711000,L8,243.48,260.65,276.55,291.20,285.17,302.79,316.60,313.16,208.59,295.04
2020-01-16 22:11:59.041000,L8,238.18,216.89,,,223.67,200.17,251.01,205.17,,292.39
2020-02-01 22:11:53.781000,L8,239.02,237.36,267.24,294.02,290.73,310.89,320.00,313.55,215.62,299.48
2020-02-10 22:05:40.938000,L8,235.85,222.88,,,,202.99,212.12,205.26,,293.37
2020-02-10 22:06:04.888000,L8,240.64,249.56,269.32,292.20,238.19,299.01,319.36,312.24,187.25,297.73
2020-02-26 22:05:36.872000,L8,241.74,194.66,,214.37,179.02,299.30,308.58,293.23,,282.69
2020-03-13 22:05:30.251000,L8,239.30,218.63,239.67,218.84,218.91,292.50,307.30,307.75,,286.02
2020-03-13 22:05:54.202000,L8,238.96,218.75,239.64,218.52,219.03,291.98,306.93,307.28,,285.57
2020-04-21 22:11:21.823000,L8,,,,,,294.96,306.00,305.22,,288.20
2020-05-16 22:05:27.607000,L8,,,,,,,,290.21,,279.72
