dates,satname,nzd0145-0000,nzd0145-0001,nzd0145-0002,nzd0145-0003,nzd0145-0004,nzd0145-0005,nzd0145-0006,nzd0145-0007,nzd0145-0008,nzd0145-0009,nzd0145-0010,nzd0145-0011,nzd0145-0012,nzd0145-0013,nzd0145-0014,nzd0145-0015,nzd0145-0016,nzd0145-0017,nzd0145-0018,nzd0145-0019,nzd0145-0021,nzd0145-0022,nzd0145-0020
2004-07-23 21:48:09.192000,L5,343.83,325.31,322.36,322.41,311.34,316.93,295.39,216.27,188.17,212.65,225.00,227.46,237.29,167.88,299.03,296.67,298.71,290.20,189.39,257.99,,,
2004-07-23 21:48:33.165000,L5,346.03,326.62,324.02,323.19,313.70,317.63,295.34,293.87,286.90,294.01,302.00,310.36,314.06,307.98,300.31,297.82,299.60,291.30,276.37,260.63,268.86,279.99,239.78
2004-07-30 21:54:28.143000,L5,338.25,320.04,317.47,314.71,313.03,310.61,294.42,216.65,211.01,220.36,235.90,242.28,234.42,167.38,287.56,295.20,292.20,284.26,209.46,256.57,,,
2004-09-25 21:49:43.196000,L5,342.59,319.06,314.06,306.95,299.82,304.25,285.73,281.01,270.92,283.49,283.77,293.71,303.51,291.04,289.13,275.04,296.16,287.36,261.62,254.62,,,
2004-09-25 21:50:07.312000,L5,342.06,318.93,314.66,307.27,300.22,303.57,285.69,281.16,271.19,283.16,284.84,292.85,304.48,290.46,288.84,218.67,296.47,288.65,261.04,250.58,,,
2004-10-18 21:56:23.891000,L5,331.91,306.86,304.80,,,,,,,,,,304.30,284.25,280.88,,286.49,188.10,,,,,
2004-11-03 21:56:42.977000,L5,336.72,307.34,304.40,306.26,296.70,299.78,284.43,278.03,275.16,280.32,272.72,292.64,302.07,290.93,280.82,284.49,287.69,280.73,273.09,198.24,243.63,,220.80
2004-11-19 21:56:55.269000,L5,366.65,322.37,315.68,327.60,320.34,325.67,306.92,270.20,274.46,281.81,268.66,,,190.42,293.52,297.47,296.16,292.06,284.32,269.47,274.26,292.16,253.41
2005-01-15 21:51:45.464000,L5,333.26,314.73,309.45,310.88,295.26,303.60,285.18,279.18,273.49,277.18,286.87,283.50,294.07,270.25,284.24,278.80,279.35,270.68,,,,,
2005-01-15 21:52:09.437000,L5,341.73,322.53,315.59,320.04,301.13,312.86,294.13,287.44,281.69,284.73,295.00,297.08,303.54,284.53,294.30,290.58,287.51,282.19,,,,,
2005-01-22 21:58:02.481000,L5,335.44,318.60,317.98,316.59,310.58,311.92,290.15,289.24,283.54,287.27,295.29,292.52,302.42,,,272.75,277.52,266.01,273.84,,,,
2005-02-07 21:58:15.209000,L5,349.50,328.25,321.79,323.99,313.95,314.87,296.79,291.54,288.90,286.07,245.55,235.70,244.14,280.03,291.91,289.53,288.58,275.21,,,,,
2005-03-11 21:58:44.158000,L5,354.72,321.72,316.41,319.35,302.31,311.35,290.94,288.58,283.32,292.12,296.23,305.41,305.57,296.21,290.66,289.33,292.57,281.46,272.97,256.18,,,
2005-03-20 21:52:38.190000,L5,337.04,312.03,304.67,306.18,296.31,302.27,286.79,275.12,269.77,283.18,294.00,298.09,307.10,293.82,293.34,291.61,286.45,274.46,230.49,,,,
2005-03-27 21:58:51.619000,L5,355.56,324.76,316.52,319.32,310.90,315.73,295.35,290.11,272.43,282.06,294.57,295.16,302.14,282.96,188.27,288.01,287.12,172.65,,,244.06,272.72,230.26
2005-04-12 21:58:55.193000,L5,350.50,325.27,315.79,319.39,307.73,315.47,286.99,283.98,275.18,286.24,289.02,292.80,304.56,289.16,291.56,291.05,288.58,170.92,,,,,
2005-05-07 21:52:53.005000,L5,329.90,305.27,,,,,280.68,282.34,273.00,274.09,284.96,252.26,303.99,284.75,285.10,284.33,207.74,259.61,267.42,,,,
2005-05-23 21:53:00.685000,L5,336.80,320.10,317.61,313.73,306.51,307.52,290.04,220.78,203.52,220.57,236.45,244.22,245.94,174.40,297.03,295.42,291.09,281.72,276.71,199.58,,,
2005-06-08 21:53:09.034000,L5,353.47,327.89,322.90,321.94,317.05,319.55,298.58,286.42,288.52,293.28,301.70,307.95,310.26,303.57,300.33,301.76,297.25,288.40,277.18,270.63,274.59,284.23,230.89
2005-06-08 21:53:33.007000,L5,349.39,323.72,319.14,318.56,313.63,315.38,293.92,219.20,196.40,214.41,238.15,228.48,244.47,298.86,296.10,297.78,294.48,285.00,272.42,263.53,269.23,281.39,219.20
2005-07-26 21:53:30.504000,L5,343.77,321.27,320.87,318.55,305.41,312.06,292.00,222.46,194.56,220.93,233.34,242.04,240.72,198.19,284.57,289.37,292.71,280.20,273.57,259.77,,,
2005-09-19 21:59:56.928000,L5,340.75,314.55,325.07,314.83,310.44,311.81,299.59,293.76,288.01,291.59,300.63,299.20,306.53,289.13,291.70,287.99,277.63,250.83,,,,,
2005-10-30 21:53:39.558000,L5,287.99,298.91,302.21,304.52,298.82,297.36,281.48,280.13,270.49,229.68,290.53,,,,,282.51,271.08,282.82,276.66,256.36,,,
2005-10-30 21:54:03.531000,L5,298.16,301.68,305.21,307.03,302.65,301.00,283.99,282.82,273.65,289.44,294.01,189.76,175.80,212.39,284.90,288.77,276.17,285.38,278.69,262.54,246.74,,218.12
2005-11-22 22:00:23.113000,L5,347.85,318.38,316.68,311.89,316.12,322.21,303.69,301.62,295.64,299.67,296.69,,,,,,,,,,,,
2006-02-03 21:55:55.062000,L5,350.67,327.28,319.98,310.78,279.19,204.19,275.09,300.97,290.79,297.26,300.41,291.53,292.07,217.04,,,217.31,267.72,,,,,
2006-02-03 21:56:19.035000,L5,346.54,323.89,315.61,305.52,271.35,199.82,255.74,295.40,287.76,292.58,297.60,286.15,284.95,270.05,,,,,,,,,
2006-04-08 21:57:12.628000,L5,330.43,310.91,306.67,302.69,303.43,300.97,282.58,230.81,215.49,224.83,230.21,241.50,232.32,292.92,294.68,292.82,290.04,279.50,276.21,261.19,251.43,279.45,242.32
2006-04-08 21:57:36.601000,L5,330.65,313.27,306.73,303.83,303.43,300.99,283.41,230.81,215.49,224.83,230.29,241.50,232.32,292.92,293.61,292.82,290.16,277.55,276.21,261.78,251.79,280.36,242.39
2006-05-17 22:03:57.969000,L5,346.67,317.21,315.56,313.73,308.43,312.72,302.17,288.60,283.82,293.90,294.88,303.62,306.74,296.16,291.42,292.98,290.72,285.68,278.63,205.00,252.96,281.31,229.16
2006-06-02 22:04:12.415000,L5,332.65,317.17,310.03,304.98,303.43,300.33,287.02,224.57,211.99,224.11,245.00,244.80,245.97,170.85,290.04,288.29,290.18,286.35,267.84,217.20,,,
2006-07-04 22:04:41.660000,L5,349.89,327.18,320.87,320.96,320.05,318.30,300.31,296.93,290.61,298.79,303.34,310.90,316.25,310.96,299.73,300.33,301.88,291.56,280.67,269.02,260.22,279.23,268.91
2006-08-21 22:05:19.629000,L5,346.75,316.83,316.09,310.56,308.39,308.87,289.37,282.05,276.76,286.98,287.33,292.83,304.47,293.52,291.05,287.85,288.31,278.77,273.57,195.23,,,
2006-11-25 22:06:43.926000,L5,282.63,350.11,323.00,374.77,334.21,334.47,313.36,299.98,292.46,289.72,290.33,289.64,290.21,265.20,242.23,,,,,,,,
2006-12-11 22:06:52.177000,L5,340.67,321.30,315.56,307.60,297.34,288.12,270.40,269.61,251.38,263.85,253.21,,,,,,,,,,,,
2007-02-13 22:06:47.368000,L5,,,,,293.58,302.39,282.93,223.54,225.72,223.20,246.58,213.25,257.64,170.25,280.75,281.88,289.64,268.83,,,,,
2007-09-18 21:58:42.182000,L5,332.31,315.53,312.31,314.21,308.07,307.77,294.78,291.37,285.91,292.23,295.39,296.94,307.28,295.83,293.69,294.93,292.67,287.21,279.87,268.75,255.01,278.79,223.49
2008-02-16 22:02:22.163000,L5,359.26,323.58,315.21,314.91,308.93,314.16,291.90,289.79,279.63,294.84,297.45,302.65,211.23,,,,,,,,,,
2008-10-29 21:55:24.451000,L5,,,,,304.17,309.87,291.03,290.43,283.10,284.64,281.01,294.02,303.22,289.12,281.06,285.49,286.65,275.99,271.61,,,,
2008-12-25 21:50:10.387000,L5,336.71,315.11,313.08,310.94,301.18,309.75,285.36,230.55,234.25,239.06,249.77,202.48,172.53,294.99,293.92,292.66,295.71,281.34,,,,,
2008-12-25 21:50:34.359000,L5,340.81,318.31,315.45,316.28,307.35,315.02,290.87,291.37,292.51,293.29,300.88,307.50,307.16,302.61,301.42,299.77,300.12,285.37,257.23,254.26,262.71,278.77,242.14
2009-02-02 21:57:22.411000,L5,348.27,318.67,315.72,312.98,306.92,312.59,288.67,288.02,280.60,286.52,296.78,282.96,304.28,293.32,292.75,290.43,291.16,268.21,207.13,240.82,251.62,268.32,231.74
2009-02-11 21:51:25.536000,L5,341.34,324.29,317.17,321.98,306.24,311.54,293.57,225.48,219.36,233.95,220.13,299.06,311.28,295.85,293.58,294.55,296.84,279.41,167.27,243.02,245.46,,233.68
2009-11-26 21:56:28.873000,L5,344.93,315.03,309.32,309.66,298.22,304.94,283.68,277.24,272.39,280.39,282.10,294.63,284.96,287.76,280.24,284.42,286.54,276.34,250.63,249.06,244.39,,232.35
2010-01-13 21:56:25.416000,L5,,,,,,,,,228.71,297.94,301.54,309.11,311.06,303.64,302.13,303.03,299.95,283.98,,,263.31,275.15,238.91
2010-01-13 21:56:49.389000,L5,,,,,,,,,287.22,291.36,299.88,302.57,309.34,298.24,300.36,297.98,293.45,282.01,236.90,250.83,,,
2010-01-29 21:56:53.427000,L5,350.88,324.32,316.79,316.45,309.29,311.18,289.85,290.37,281.02,293.73,294.19,303.54,305.95,277.16,303.92,297.58,293.80,279.91,218.51,246.10,,,
2010-10-28 21:55:51.312000,L5,369.85,339.99,335.28,338.03,329.80,330.38,317.21,286.88,,,,,,,,,,,,,,,
