dates,satname,nzd0128-0000,nzd0128-0001,nzd0128-0002,nzd0128-0003,nzd0128-0004,nzd0128-0005,nzd0128-0006,nzd0128-0007,nzd0128-0008,nzd0128-0009,nzd0128-0010,nzd0128-0011,nzd0128-0012,nzd0128-0013,nzd0128-0014,nzd0128-0015,nzd0128-0016,nzd0128-0017
2002-06-15 22:00:19.658000,L7,,,295.38,267.25,186.06,,314.94,303.46,306.80,306.89,314.93,337.58,314.35,345.83,328.27,330.42,293.65,313.03
2002-06-24 21:54:04.370000,L7,205.33,337.68,343.52,322.00,325.76,302.00,326.98,311.82,318.97,329.61,322.26,350.85,351.31,351.08,361.31,354.08,349.13,358.99
2002-07-17 22:00:08.747000,L7,,336.92,332.16,264.66,233.43,,313.18,296.85,312.45,305.45,316.88,338.98,309.85,343.64,351.88,334.68,297.00,344.02
2002-08-02 22:00:01.321000,L7,209.34,322.62,290.87,251.08,312.79,331.73,342.78,330.28,330.00,326.74,330.76,358.11,357.79,354.99,364.09,349.48,350.62,357.50
2002-08-11 21:53:48.595000,L7,275.97,323.95,368.72,239.89,193.75,284.29,316.21,321.97,324.10,336.90,330.96,351.42,352.72,350.71,345.86,326.25,339.33,356.90
2002-08-18 21:59:57.690000,L7,270.99,360.50,358.21,332.28,338.84,335.17,350.80,322.77,337.39,342.65,339.81,353.09,371.09,356.51,378.16,369.25,353.57,370.18
2002-08-27 21:53:36.267000,L7,274.16,352.22,343.03,336.38,321.92,334.35,319.22,314.10,320.65,326.20,326.14,347.57,327.95,347.85,356.45,345.18,311.49,331.47
2002-09-12 21:53:31.762000,L7,291.34,356.21,349.81,339.04,342.63,338.64,342.26,322.84,325.95,336.87,328.71,345.83,349.88,348.44,352.80,351.51,341.06,345.81
2002-09-19 21:59:35.083000,L7,314.29,352.88,346.00,338.02,339.64,336.01,329.64,320.92,329.21,327.98,325.07,347.83,349.88,348.58,353.44,347.66,332.53,342.23
2002-10-14 21:53:19.813000,L7,370.71,382.93,374.97,369.89,366.31,365.63,371.01,363.32,362.01,360.01,355.66,379.24,387.88,379.34,388.26,383.11,378.28,377.69
2002-10-30 21:53:25.867000,L7,,346.11,349.02,,,,,,310.29,325.22,319.80,338.52,329.57,343.76,351.01,341.21,320.27,332.12
2002-11-06 21:59:41.879000,L7,327.12,347.86,345.06,334.79,322.48,,,295.59,315.32,316.96,319.57,337.80,339.58,334.33,346.10,333.56,353.07,489.98
2002-12-01 21:53:52.985000,L7,,,,,,,,,,,,228.38,323.53,330.94,337.80,335.76,267.34,204.35
2002-12-24 22:00:09.147000,L7,276.45,229.38,177.76,322.00,,179.55,314.15,302.29,314.25,315.39,316.85,335.89,331.75,331.14,336.69,330.08,311.04,326.97
2003-01-18 21:54:06.301000,L7,338.15,352.58,344.76,335.43,337.21,332.43,333.03,324.77,327.26,328.21,330.65,345.36,346.80,345.85,353.07,343.94,326.77,338.30
2003-01-25 22:00:18.779000,L7,354.26,368.48,360.26,353.60,354.45,346.88,352.64,344.56,342.33,344.01,335.08,357.58,363.56,348.75,364.21,363.44,347.77,357.14
2003-03-23 21:54:16.760000,L7,337.58,357.22,350.54,341.52,344.04,340.80,342.16,331.68,334.67,338.57,334.63,354.13,353.39,350.30,355.54,357.00,350.14,337.18
2003-03-30 22:00:31.029000,L7,320.97,359.01,352.75,340.38,351.48,346.56,345.12,331.12,335.57,338.63,335.47,372.18,355.85,351.33,359.89,355.91,346.25,354.42
2003-04-24 21:54:22.477000,L7,271.35,249.03,230.01,268.24,176.97,270.15,309.87,248.17,,223.30,191.09,188.09,182.26,,,,,
2003-05-10 21:54:22.508000,L7,,,254.80,261.10,,,311.29,297.02,277.29,287.86,256.48,231.67,221.79,216.30,334.49,326.30,294.89,308.15
2003-05-26 21:54:19.958000,L7,222.92,328.39,335.06,263.14,192.12,,311.89,298.41,307.89,290.19,318.25,231.96,229.50,231.07,257.01,333.99,299.06,319.38
2003-07-21 21:42:09.884000,L5,,335.23,334.68,293.76,182.41,,204.03,291.17,308.37,273.18,255.25,242.87,240.45,250.17,352.06,343.16,326.39,320.72
2003-08-06 21:42:27.230000,L5,251.71,307.11,262.36,322.69,185.00,,324.26,324.97,321.55,317.75,332.99,352.91,349.28,342.23,353.07,344.04,326.14,324.33
2003-08-13 21:48:45.123000,L5,247.16,224.73,194.22,,,,315.91,291.64,315.70,295.32,323.42,338.04,329.94,248.26,339.89,333.75,313.06,311.22
2003-09-14 21:49:18.766000,L5,254.27,244.41,335.92,309.95,177.36,,205.88,297.30,313.07,307.86,321.39,337.75,331.35,337.03,346.64,335.20,314.09,309.35
2003-09-30 21:49:30.432000,L5,,,,,,,319.32,288.66,308.91,,312.14,330.36,324.06,326.68,330.40,331.52,315.78,308.96
2003-10-25 21:43:40.253000,L5,385.91,394.77,391.70,381.06,383.54,384.18,375.39,386.93,382.51,379.50,377.75,390.92,395.67,372.66,376.22,373.08,365.15,370.74
2003-11-17 21:50:09.452000,L5,376.76,401.38,400.72,395.13,390.50,395.26,389.71,381.97,357.91,359.91,357.77,373.20,432.13,376.86,394.51,431.75,393.53,387.81
2003-12-12 21:44:10.398000,L5,341.47,358.82,352.59,344.12,316.96,,331.78,323.69,328.04,325.63,339.65,360.23,363.66,357.04,368.48,356.49,342.83,337.50
2004-02-14 21:44:33.705000,L5,276.04,304.90,311.37,,,,289.45,273.24,300.25,,,,,336.18,284.74,331.00,,
2004-02-21 21:50:47.082000,L5,432.72,480.35,368.54,362.84,357.98,351.29,350.18,349.85,350.40,349.63,354.33,379.11,375.57,371.48,382.17,368.68,,
2004-03-01 21:44:38.581000,L5,333.29,351.21,338.92,299.01,,,,,327.75,327.91,341.15,353.40,349.34,348.20,349.06,350.18,335.49,
2004-04-02 21:44:54.996000,L5,399.17,406.59,406.09,401.36,396.65,398.31,397.04,390.11,388.25,405.77,389.25,410.83,465.52,417.82,399.94,467.45,431.40,404.33
2004-04-18 21:45:25.586000,L5,309.99,338.40,340.16,335.24,183.04,,327.63,321.75,329.11,331.89,340.49,354.48,359.85,358.36,364.02,358.57,341.48,336.46
2004-05-04 21:45:52.076000,L5,182.53,335.91,324.73,277.55,163.25,,308.17,293.26,320.12,313.08,331.64,345.53,343.81,348.50,353.71,344.53,326.94,326.46
2004-05-20 21:46:20.465000,L5,,,,,,,300.69,293.80,315.02,,327.65,341.05,244.05,256.99,255.45,258.22,232.91,310.35
2004-06-12 21:53:11.618000,L5,226.45,329.62,328.68,305.15,145.54,,313.62,309.26,320.03,322.13,334.41,351.65,335.49,336.77,349.26,341.98,326.15,323.71
2004-07-07 21:47:45.207000,L5,182.86,261.29,329.38,,,,315.05,303.08,318.00,314.85,325.82,344.71,344.68,346.77,352.59,343.95,326.14,326.03
2004-07-23 21:48:09.192000,L5,185.01,216.32,212.26,,,,310.02,299.83,322.37,281.02,254.77,238.96,245.47,250.90,247.64,261.79,246.42,265.56
2004-07-30 21:54:28.143000,L5,241.43,333.60,335.10,277.65,175.54,,314.16,285.10,308.77,189.95,252.15,242.66,255.44,255.56,270.98,266.97,245.90,256.73
2004-09-16 21:55:41.721000,L5,249.08,327.44,345.47,351.75,343.30,332.88,346.60,329.94,326.77,337.22,347.32,364.39,363.06,363.70,367.42,365.45,350.77,350.40
2004-09-25 21:49:43.196000,L5,358.17,367.48,363.14,356.54,353.51,350.90,351.87,353.57,353.22,354.03,358.96,375.86,373.07,364.64,370.02,363.89,359.25,350.89
2004-10-18 21:56:23.891000,L5,347.94,357.71,356.42,348.12,352.94,347.61,355.74,349.85,344.73,345.38,343.93,364.37,361.99,354.63,363.05,356.98,335.69,339.32
2004-11-03 21:56:42.977000,L5,347.29,364.78,359.49,347.90,347.74,361.32,363.65,352.11,360.92,349.91,356.06,359.28,360.68,354.72,359.54,362.24,344.09,367.97
2004-11-19 21:56:55.269000,L5,357.92,374.33,369.81,328.71,219.19,234.17,325.85,296.97,312.89,352.05,355.65,371.74,372.90,369.17,372.16,345.71,336.50,333.09
2005-01-15 21:51:45.464000,L5,342.40,352.48,351.90,345.12,205.58,,335.14,328.53,330.33,336.28,341.33,367.45,361.94,357.74,368.09,355.52,343.72,329.43
2005-01-22 21:58:02.481000,L5,290.99,246.01,219.69,,,,,,,,302.87,323.32,330.74,331.02,338.68,331.70,310.79,307.45
2005-02-07 21:58:15.209000,L5,332.11,348.52,345.16,338.16,191.51,,305.97,308.19,317.33,315.18,344.61,360.89,361.36,358.72,363.32,359.59,323.36,322.08
2005-02-23 21:58:31.621000,L5,334.85,351.71,347.33,333.40,204.42,,330.58,325.43,331.29,325.23,335.94,353.54,350.17,350.76,353.92,351.05,329.44,323.84
2005-03-11 21:58:44.158000,L5,302.60,306.73,314.57,273.26,148.03,,267.02,282.01,309.64,312.41,328.78,344.89,340.44,341.51,349.52,340.20,319.82,314.17
2005-03-20 21:52:38.190000,L5,331.33,340.93,346.58,342.65,195.34,,322.83,325.98,329.03,326.11,335.73,358.83,355.09,356.76,359.42,353.50,325.64,323.82
2005-03-27 21:58:51.619000,L5,334.46,350.02,349.42,334.30,190.13,,331.52,320.11,330.11,335.74,347.36,369.19,361.30,359.15,371.19,356.00,332.64,327.10
2005-04-12 21:58:55.193000,L5,290.07,275.01,225.30,,,,268.28,292.47,314.43,200.57,330.70,346.59,343.32,345.81,344.30,334.21,311.62,300.86
2005-04-21 21:52:46.920000,L5,354.90,366.27,366.04,359.13,354.67,351.33,355.60,347.91,354.36,350.23,353.32,371.19,366.51,367.05,375.05,375.13,361.42,357.25
2005-05-30 21:59:15.499000,L5,,,,,,,311.16,296.52,302.02,189.09,206.25,337.19,327.01,329.98,279.43,338.47,319.71,314.69
2005-06-08 21:53:09.034000,L5,202.05,341.95,336.17,278.41,163.07,,319.72,297.58,306.95,,332.18,343.39,339.67,345.96,355.64,340.22,317.70,310.80
2005-07-17 21:59:35.576000,L5,195.94,242.36,,,,,302.28,285.96,298.70,,,,,334.44,298.60,331.61,318.11,271.32
2005-07-26 21:53:30.504000,L5,167.80,339.43,333.91,267.69,178.04,,202.03,289.56,315.80,277.34,257.48,245.35,248.27,255.56,235.49,207.05,228.14,318.56
2005-09-19 21:59:56.928000,L5,344.96,361.89,359.85,346.71,219.13,265.59,329.37,317.68,325.44,316.38,326.36,343.82,353.25,354.81,353.74,335.29,316.06,
2005-10-30 21:53:39.558000,L5,361.38,376.00,366.24,374.81,380.67,375.37,374.43,373.69,374.40,363.66,355.99,380.49,429.25,370.52,373.79,413.48,392.16,378.92
2005-11-22 22:00:23.113000,L5,372.26,396.83,392.80,387.68,388.30,384.47,381.05,354.09,357.91,353.04,351.50,369.52,371.90,380.07,390.34,386.72,373.50,377.60
2006-02-03 21:55:55.062000,L5,335.70,349.28,345.56,339.35,181.75,,329.11,324.60,326.16,325.30,342.67,358.54,356.16,355.74,360.92,352.67,332.17,326.45
2006-02-19 21:56:15.936000,L5,376.08,388.43,388.42,382.18,382.59,379.41,375.85,370.71,364.73,364.07,362.73,380.51,381.86,382.58,388.48,383.81,376.18,380.86
2006-04-08 21:57:12.628000,L5,410.85,418.88,410.01,407.89,408.02,406.54,409.26,396.16,391.11,394.99,390.06,417.46,468.43,428.44,419.30,471.01,420.96,495.20
2006-05-17 22:03:57.969000,L5,257.36,343.31,339.26,294.38,173.78,,304.66,303.08,317.27,292.89,319.36,340.02,334.61,343.22,351.68,341.48,323.43,314.90
2006-06-27 21:58:24.681000,L5,186.58,350.67,342.54,285.76,186.99,,324.04,312.52,328.69,318.82,334.12,353.19,348.96,352.69,353.58,344.25,329.11,330.61
2006-08-21 22:05:19.629000,L5,275.92,339.86,339.19,269.89,178.05,,314.94,302.25,311.65,274.74,253.80,244.32,225.82,342.17,352.00,335.13,318.14,313.89
2006-10-24 22:06:02.805000,L5,294.82,328.68,326.69,295.19,,,239.00,282.66,317.63,,324.99,330.38,322.33,321.48,331.63,314.20,248.51,281.19
2006-12-11 22:06:52.177000,L5,409.61,420.17,410.50,403.95,392.95,388.63,367.23,356.29,346.80,347.79,337.50,346.96,346.27,346.78,350.53,341.74,324.27,320.42
2007-02-13 22:06:47.368000,L5,402.06,403.36,403.67,407.63,397.28,404.45,402.98,390.05,395.87,379.52,376.33,401.54,453.70,410.61,397.40,447.58,421.01,398.57
2007-09-18 21:58:42.182000,L5,295.76,342.44,346.56,330.78,188.61,,334.07,322.41,324.29,306.01,315.15,326.74,333.96,333.99,350.75,333.80,294.15,214.50
2008-02-16 22:02:22.163000,L5,333.30,341.38,313.31,335.56,311.14,,183.49,215.48,305.78,337.91,345.60,361.28,357.65,355.73,361.87,357.04,343.47,332.89
2008-12-25 21:50:10.387000,L5,352.51,369.97,364.07,368.88,366.98,367.12,363.96,351.69,355.01,354.84,357.13,375.02,377.08,371.05,382.54,376.24,371.86,359.00
2009-02-02 21:57:22.411000,L5,300.80,248.90,213.29,,,,,,,,,,,,,329.90,323.13,297.27
2009-02-11 21:51:25.536000,L5,320.39,322.15,327.37,333.61,177.63,,327.30,334.18,331.68,338.06,342.73,365.09,356.28,357.56,369.68,357.29,338.28,332.94
2010-01-13 21:56:25.416000,L5,323.33,286.11,238.43,334.56,176.97,,337.10,316.67,334.58,336.91,345.55,361.16,359.31,358.22,363.67,359.24,338.60,335.17
2010-02-14 21:56:32.865000,L5,319.46,331.04,323.91,321.34,,,322.32,326.09,333.78,333.73,336.25,340.47,315.51,,,,,
2010-02-21 22:02:44.773000,L5,341.34,339.60,343.43,336.51,162.96,,189.64,321.51,320.53,340.05,347.79,365.65,357.23,353.48,361.83,354.52,331.23,314.25
2010-10-28 21:55:27.339000,L5,323.51,339.72,339.61,311.45,173.64,,331.58,303.08,327.19,329.85,343.26,357.31,355.35,355.38,357.39,344.11,324.02,313.59
2010-11-13 21:55:25.438000,L5,326.28,346.42,344.79,337.24,203.90,,342.40,,,336.33,342.50,347.01,361.98,362.03,368.00,359.86,342.39,335.35
2010-12-31 21:55:32.560000,L5,348.05,361.24,355.40,352.04,295.15,277.95,340.73,335.06,338.33,341.57,349.56,373.69,365.50,365.08,369.82,361.82,346.46,338.76
2011-01-07 22:01:44.406000,L5,335.85,353.70,351.21,346.66,203.13,,330.80,323.62,329.82,333.31,339.12,357.91,358.43,360.93,362.83,356.80,336.94,331.87
2011-02-17 21:55:37.006000,L5,359.94,373.73,370.87,360.54,355.68,350.91,358.71,350.31,358.74,361.32,359.71,375.60,380.45,377.41,216.74,257.79,259.07,276.22
2011-03-28 22:01:38.376000,L5,405.08,416.61,408.16,403.19,401.33,394.46,386.30,381.23,381.72,378.38,383.65,459.22,471.83,413.80,426.63,472.28,437.46,519.56
2011-04-13 22:01:34.017000,L5,277.30,268.74,335.57,301.70,167.06,,311.23,295.85,316.89,308.56,327.94,341.08,333.88,335.72,340.05,332.22,313.52,305.10
2011-09-04 22:00:27.603000,L5,271.26,331.71,331.58,,,,309.33,268.82,309.70,279.14,255.62,257.51,252.27,263.04,268.81,330.00,302.00,296.32
2013-04-11 22:07:51.092000,L8,268.52,331.52,328.48,325.07,162.79,,319.71,303.96,316.31,322.47,320.27,337.43,334.21,337.95,346.23,337.28,316.86,323.42
2013-04-27 22:07:23.594000,L8,264.26,331.18,328.93,320.93,166.00,,317.32,301.99,313.23,309.34,316.39,332.65,328.63,336.41,342.43,334.61,313.29,322.23
2013-05-20 22:13:50.559000,L8,266.73,334.32,334.10,297.01,179.33,250.33,319.81,304.27,315.61,317.37,316.37,335.87,333.47,332.40,342.26,335.70,319.16,326.13
2013-05-29 22:07:41.466000,L8,256.13,333.04,328.94,316.99,178.63,248.34,319.51,305.70,316.77,319.56,319.00,335.73,333.40,338.32,345.03,337.46,321.81,328.03
2013-06-05 22:13:51.261000,L8,267.41,333.77,332.69,295.12,178.96,251.67,318.75,302.05,315.37,316.04,315.76,335.59,335.69,334.94,343.16,336.11,321.04,327.41
2013-06-21 22:13:43.313000,L8,262.08,333.02,331.82,322.18,172.60,247.91,318.22,299.78,314.29,313.61,315.12,334.95,333.78,333.16,342.41,335.83,321.10,328.56
2013-06-30 22:07:36.163000,L8,247.11,330.59,329.17,262.72,171.38,,316.81,300.78,312.99,310.92,316.97,335.37,333.89,337.69,343.08,336.35,320.27,325.02
2013-07-07 22:13:48.209000,L8,258.91,332.76,329.73,320.50,178.83,,314.32,297.03,312.74,313.27,314.64,332.55,331.33,333.96,342.06,335.02,317.74,325.80
2013-08-08 22:13:49.700000,L8,267.31,332.79,304.27,,,,,,,,,,,,330.73,334.34,312.73,322.11
2013-09-02 22:07:40.639000,L8,324.63,343.48,345.60,332.25,331.47,323.47,328.91,319.52,325.12,337.59,325.37,344.92,350.31,347.56,354.63,345.87,347.61,336.72
2013-09-25 22:13:41.239000,L8,240.31,331.93,324.61,277.87,173.96,,252.54,289.28,305.96,300.41,312.27,323.11,317.51,297.85,331.22,324.65,314.00,322.96
2013-10-11 22:13:41.596000,L8,373.66,377.70,373.76,369.69,370.00,361.47,360.63,357.61,356.85,360.96,350.77,369.98,377.12,368.06,377.32,370.15,362.65,373.31
2013-10-27 22:13:31.854000,L8,269.80,,,,,,,,,,,,,,,,,
2013-11-05 22:07:22.900000,L8,274.92,336.04,331.40,322.52,168.64,,316.52,303.41,312.54,315.84,320.20,335.99,338.73,335.18,344.60,337.22,317.32,327.07
2013-11-12 22:13:32.202000,L8,356.58,359.83,352.77,342.02,344.68,336.97,346.33,335.18,337.40,341.80,343.45,358.73,361.21,354.51,358.07,358.86,354.02,356.55
2013-11-21 22:07:13.797000,L8,344.24,352.54,349.84,341.61,340.73,335.78,356.57,335.79,332.17,339.40,342.90,371.56,374.77,406.15,452.10,365.47,330.19,338.18
2013-12-14 22:13:21.591000,L8,333.36,347.02,341.65,335.74,335.11,329.99,330.58,324.14,327.13,338.39,329.39,348.54,348.64,346.11,352.98,347.21,340.46,338.12
2014-01-08 22:06:55.162000,L8,359.90,370.65,364.43,357.23,354.14,340.88,356.71,348.35,346.47,355.93,353.31,378.62,373.99,372.89,373.77,369.11,368.20,371.30
2014-01-24 22:06:45.554000,L8,273.69,326.98,323.38,293.34,160.48,,318.35,302.32,314.43,318.35,319.00,334.48,333.77,335.68,342.69,336.60,316.22,325.54
2014-01-31 22:12:52.806000,L8,,,,,,,,,,288.31,306.31,320.92,314.09,323.70,335.32,328.80,303.20,311.61
2014-02-09 22:06:33.299000,L8,326.99,343.47,342.23,348.65,339.58,333.28,352.54,335.78,340.75,343.72,342.88,360.50,358.64,361.70,377.91,367.35,360.39,370.69
2014-03-20 22:12:13.789000,L8,366.67,380.10,380.42,374.08,375.83,368.68,363.72,364.78,360.74,368.37,355.56,376.09,377.57,382.23,382.11,378.49,376.49,386.01
2014-03-29 22:05:52.007000,L8,346.40,371.40,366.05,357.84,361.49,339.59,351.90,346.10,345.61,355.64,350.99,372.68,387.68,373.08,378.35,382.30,369.16,372.45
2014-04-05 22:11:58.702000,L8,323.34,347.02,342.42,339.05,334.08,312.02,333.26,317.32,329.72,340.24,330.44,348.37,347.58,346.24,355.52,349.85,334.73,338.02
2014-04-21 22:11:42.175000,L8,271.01,331.94,328.95,322.46,177.55,258.45,319.66,309.50,318.63,322.18,322.05,338.77,334.38,339.06,345.95,342.42,319.92,328.14
2014-04-30 22:05:22.578000,L8,265.76,327.47,325.54,303.65,,,257.23,295.61,311.97,307.71,232.35,233.24,330.74,332.73,341.83,335.88,316.35,321.74
2014-05-16 22:05:09.831000,L8,317.10,436.27,450.55,335.77,331.38,335.04,334.24,328.59,330.31,348.15,329.04,346.99,362.63,354.08,395.95,277.70,319.22,387.29
2014-06-17 22:05:20.950000,L8,199.63,334.28,330.92,321.82,172.54,,316.18,303.37,315.50,322.04,318.32,335.72,333.31,340.18,344.32,336.98,317.52,319.16
2014-07-26 22:11:43.162000,L8,238.91,335.35,331.83,326.05,182.72,257.24,316.83,301.76,316.73,311.77,316.22,333.25,336.67,332.25,343.50,339.55,312.82,323.96
2014-08-04 22:05:38.545000,L8,,,,184.03,290.79,317.40,319.96,307.18,306.21,306.75,293.45,319.56,335.33,331.24,342.81,247.23,309.51,314.18
2014-08-11 22:11:51.972000,L8,256.96,335.46,330.88,321.41,178.28,,191.38,273.78,293.94,293.70,297.18,317.33,206.29,192.83,224.60,,,
2014-08-20 22:05:42.763000,L8,265.23,332.68,329.27,322.54,180.49,,177.95,295.85,313.36,299.76,313.99,328.73,333.24,326.70,339.64,335.05,306.41,319.00
2014-09-05 22:05:45.914000,L8,314.97,335.83,332.54,275.16,,266.39,321.20,303.16,317.74,310.86,320.31,330.79,300.06,290.87,342.25,345.07,325.93,330.80
2014-10-07 22:05:49.968000,L8,270.30,330.41,325.43,324.19,182.54,,317.86,306.40,313.28,303.08,319.90,332.23,340.00,334.83,345.34,337.93,312.39,320.85
2014-10-30 22:11:58.859000,L8,323.61,345.24,334.82,320.81,339.82,342.45,318.26,326.47,179.64,246.61,331.61,354.84,340.08,354.38,346.38,348.56,333.38,335.56
2014-11-08 22:05:52.173000,L8,315.83,336.59,332.91,295.76,178.00,,315.92,305.22,315.69,315.26,318.22,331.83,335.45,334.22,342.50,336.92,312.37,322.68
2014-12-01 22:12:00.318000,L8,331.53,349.99,345.70,336.51,336.13,333.11,328.79,316.79,324.92,331.96,332.34,343.80,348.85,343.83,355.31,346.14,329.21,335.34
2015-01-02 22:11:50.958000,L8,332.56,367.23,346.39,336.63,330.88,291.00,330.66,301.38,315.40,345.09,330.28,347.68,352.50,351.95,359.25,348.36,329.44,336.79
2015-02-28 22:05:24.487000,L8,331.55,344.33,340.01,336.01,333.81,326.48,336.19,318.14,333.13,338.14,334.16,354.13,351.10,347.22,357.06,348.63,348.75,334.86
