dates,satname,nzd0242-0000,nzd0242-0001,nzd0242-0002,nzd0242-0003,nzd0242-0004,nzd0242-0005,nzd0242-0006,nzd0242-0007,nzd0242-0008,nzd0242-0009,nzd0242-0010,nzd0242-0011,nzd0242-0012,nzd0242-0013,nzd0242-0014,nzd0242-0015,nzd0242-0016,nzd0242-0017,nzd0242-0018,nzd0242-0019,nzd0242-0020,nzd0242-0021,nzd0242-0022,nzd0242-0023,nzd0242-0024,nzd0242-0025,nzd0242-0026,nzd0242-0027,nzd0242-0028
2003-01-20 21:42:09.421000,L7,250.06,167.41,316.38,216.32,200.88,354.83,319.11,330.12,324.59,256.79,318.74,314.72,285.16,291.66,302.26,,258.71,275.78,,,,219.91,224.62,251.66,296.55,322.57,305.51,,
2003-02-21 21:42:20.469000,L7,324.67,297.11,321.23,333.34,320.62,343.91,342.16,345.88,347.28,353.29,338.43,359.53,359.39,349.29,196.81,292.55,306.07,304.84,272.61,292.60,285.67,303.04,314.82,324.35,337.74,347.13,159.68,165.99,234.91
2003-09-25 21:31:19.142000,L5,382.18,364.67,377.75,388.64,410.13,415.31,410.25,412.47,404.41,402.19,414.20,404.88,406.35,404.91,391.96,395.19,390.29,390.28,401.37,404.39,408.05,425.25,427.99,437.67,456.55,427.63,413.73,405.32,412.97
2003-12-14 21:32:14.677000,L5,376.64,370.35,389.21,404.24,427.29,431.14,426.16,420.57,405.29,400.87,407.27,403.38,399.01,400.65,405.96,417.54,407.28,414.60,421.52,418.05,421.19,424.62,423.94,432.56,437.56,432.09,407.12,413.10,425.60
2003-12-30 21:32:24.694000,L5,385.66,372.93,382.84,387.23,410.35,419.61,438.21,430.53,434.09,439.29,433.17,423.83,421.55,406.78,408.26,400.18,401.56,406.91,414.23,424.93,428.73,479.18,453.16,458.56,460.44,472.27,418.11,415.70,421.51
2004-05-06 21:33:58.336000,L5,308.30,307.34,248.32,297.02,358.57,353.34,365.70,374.85,343.22,359.07,349.46,352.05,325.94,356.02,348.78,266.44,333.29,319.88,337.27,339.65,337.53,352.93,330.20,347.75,366.97,358.18,354.36,346.71,347.85
2004-06-07 21:34:54.755000,L5,,,,337.11,364.87,371.24,359.07,371.67,342.00,358.13,345.84,355.16,341.39,361.46,354.32,317.23,348.78,345.56,349.72,360.15,346.62,359.94,341.26,356.43,373.41,361.78,363.84,339.55,357.28
2004-06-23 21:35:22.995000,L5,,,,331.33,363.44,373.32,363.86,374.33,360.37,366.07,349.18,367.48,351.18,365.77,358.71,327.51,345.99,338.38,349.43,344.38,346.01,355.63,344.89,352.17,369.72,360.51,352.97,342.43,339.68
2004-07-25 21:36:14.167000,L5,346.48,310.82,326.14,336.60,368.31,371.14,369.26,376.54,361.05,367.80,362.69,370.52,356.58,373.26,355.44,338.61,346.61,346.35,351.79,347.35,233.06,357.81,336.85,360.19,374.69,364.77,365.10,342.50,344.13
2004-08-10 21:36:32.804000,L5,324.30,310.43,322.02,336.02,354.05,363.98,362.17,372.14,345.69,359.18,356.29,367.61,345.34,365.19,351.53,309.94,341.78,333.57,336.07,339.41,245.28,342.96,322.06,348.39,333.80,344.33,346.16,326.82,325.95
2005-03-22 21:40:41.327000,L5,,,,,,306.45,263.19,,,,,,,,,,,,,,,338.84,332.94,355.80,374.21,371.01,373.50,363.54,362.68
2005-05-09 21:40:56.205000,L5,411.53,393.09,395.45,397.95,462.21,458.47,430.61,432.20,417.42,441.77,466.84,438.56,449.70,437.89,455.39,502.46,430.56,428.65,432.61,428.77,449.82,484.89,461.90,478.82,465.47,454.77,513.14,513.58,479.59
2005-06-10 21:41:12.271000,L5,,319.89,337.33,335.17,361.91,368.39,365.82,373.46,353.31,365.65,358.14,371.12,350.61,366.02,348.43,277.77,343.94,339.41,356.56,354.91,326.36,361.77,324.10,354.63,375.06,359.15,346.84,314.84,345.19
2005-06-26 21:41:16.724000,L5,303.62,183.26,275.99,325.91,367.88,357.35,354.48,366.95,347.01,353.60,346.43,356.91,345.13,361.33,339.79,334.60,344.84,345.18,343.69,350.04,320.63,352.72,325.72,356.14,369.39,365.32,364.07,348.52,357.33
2005-07-12 21:41:23.560000,L5,,,,289.91,356.65,352.89,358.25,371.87,329.47,356.44,338.94,356.78,329.74,348.72,342.81,249.98,331.14,322.38,338.33,349.81,327.92,355.69,336.36,347.52,365.79,348.66,339.88,324.43,343.56
2005-07-28 21:41:34.002000,L5,333.17,307.32,329.03,289.11,346.11,362.02,366.50,375.13,348.54,351.16,349.85,253.07,322.20,343.20,339.72,239.11,287.52,315.16,359.72,360.46,221.67,362.53,337.04,364.34,361.78,348.84,335.13,337.52,343.75
2005-08-29 21:41:46.875000,L5,381.44,359.57,366.48,388.35,429.32,421.76,407.66,415.35,402.56,394.48,401.29,391.56,384.26,385.06,385.98,390.20,395.49,394.71,408.59,410.79,412.06,408.84,403.56,405.20,413.42,413.52,401.88,406.03,405.92
2005-09-14 21:41:48.852000,L5,377.50,361.07,364.75,376.85,415.26,413.46,409.22,412.64,407.60,404.96,412.36,398.63,395.28,391.90,392.11,393.11,389.91,397.38,402.48,401.79,409.42,417.30,426.19,415.31,409.94,407.21,407.94,402.58,400.02
2006-01-20 21:43:37.291000,L5,393.03,375.75,384.10,393.84,425.23,468.07,437.56,432.36,428.19,426.16,453.63,431.27,434.93,439.86,420.98,426.42,408.84,410.99,430.55,441.40,451.61,458.31,476.52,492.10,497.75,491.11,440.08,444.74,431.54
2006-04-10 21:45:17.175000,L5,403.25,379.44,381.06,395.08,473.40,432.04,414.59,428.05,430.79,433.25,481.63,440.23,412.67,413.06,404.72,416.66,402.17,401.27,411.27,419.79,428.22,436.23,445.69,454.20,464.31,457.77,435.57,430.85,434.23
2006-06-13 21:46:13.914000,L5,,,,309.47,354.44,353.27,359.98,365.29,349.82,359.90,339.96,358.45,333.29,353.22,340.00,302.55,336.15,333.53,350.96,353.57,204.75,357.64,332.91,359.49,374.99,369.49,363.00,354.52,357.09
2006-06-29 21:46:28.892000,L5,,,,319.84,347.63,320.95,,257.23,199.73,235.38,232.24,235.11,324.22,356.46,346.19,303.52,341.93,345.48,360.49,362.47,336.09,365.02,338.74,365.13,380.67,374.35,369.59,362.59,365.49
2006-09-01 21:47:19.401000,L5,379.37,361.97,365.32,376.06,404.87,404.94,391.74,399.28,386.44,393.81,396.82,395.15,390.12,391.97,391.10,390.68,390.08,395.59,395.02,389.50,384.73,395.79,391.50,398.13,411.07,413.02,407.02,406.91,406.62
2006-09-17 21:47:31.164000,L5,387.53,365.39,374.26,383.64,417.00,406.80,401.67,408.31,398.12,398.28,413.19,397.50,409.19,406.16,396.37,411.06,405.54,400.98,393.62,395.02,392.89,401.29,401.02,406.76,425.19,419.37,436.05,419.33,435.90
2006-10-03 21:47:41.787000,L5,331.84,302.22,,,,,357.02,362.06,332.86,264.52,261.61,,,221.03,254.69,276.71,258.83,,,,,,,,,,,,
2006-12-06 21:48:41.029000,L5,451.14,379.97,351.63,384.24,396.25,395.16,398.87,358.50,356.12,366.41,371.14,395.61,363.41,379.15,427.96,375.38,415.55,386.02,409.67,385.34,418.08,396.09,384.41,410.47,427.16,430.04,404.76,384.59,383.73
2007-01-07 21:48:55.368000,L5,369.35,356.20,358.71,367.36,388.51,400.56,397.81,396.46,392.31,394.77,400.05,397.95,382.32,381.82,384.68,377.63,380.65,366.29,383.21,,,398.31,401.16,400.43,411.29,403.14,393.36,385.73,385.29
2007-02-08 21:48:38.839000,L5,268.18,299.37,307.75,,,366.70,179.56,366.90,356.28,328.66,329.62,336.10,338.09,335.08,336.33,226.89,326.23,331.59,265.73,292.31,163.81,340.37,208.51,335.53,361.81,349.50,344.64,333.68,
2011-01-02 21:43:35.332000,L5,388.42,375.22,390.45,411.35,439.20,426.24,424.10,422.43,420.68,410.13,421.17,417.80,425.50,438.42,445.59,443.38,444.52,441.02,462.25,456.92,434.89,432.16,425.85,428.06,432.12,427.91,429.91,416.66,430.79
2011-03-07 21:43:36.874000,L5,336.97,325.78,324.51,336.02,355.85,367.05,367.13,367.59,353.84,357.61,352.47,355.72,354.82,353.48,354.64,328.90,195.27,,,,259.56,169.59,216.55,159.76,291.68,237.77,266.55,328.77,
2013-05-31 21:55:43.729000,L8,,,,231.23,273.84,332.07,331.61,336.06,299.72,275.21,320.78,212.03,278.92,268.27,201.05,227.56,287.00,203.35,,,189.79,315.21,311.35,330.63,337.11,339.50,314.28,,
2013-08-19 21:55:42.209000,L8,300.53,297.54,305.33,,314.69,339.20,332.36,337.52,321.34,290.85,320.61,219.78,281.23,334.50,328.11,318.74,291.50,302.24,317.63,,241.93,333.41,319.62,332.53,343.25,341.24,324.56,225.92,
2013-09-04 21:55:42.619000,L8,303.53,299.38,312.85,264.19,323.81,344.05,329.68,338.05,324.57,326.38,325.83,221.86,,242.74,321.94,316.24,293.43,305.54,310.21,,214.33,252.14,308.13,330.41,335.69,338.64,322.95,313.17,239.92
2013-10-06 21:55:33.702000,L8,306.14,302.68,308.46,267.16,323.43,340.74,327.71,336.89,328.52,296.98,322.23,325.34,305.69,328.65,324.28,319.52,301.43,308.40,301.14,275.49,272.72,316.97,305.91,327.50,334.66,332.00,323.82,320.14,313.40
2013-12-09 21:55:16.438000,L8,307.58,298.86,313.09,317.75,328.36,346.53,333.34,335.73,332.66,301.47,330.69,330.13,330.89,333.13,323.41,319.97,307.32,317.66,315.53,304.08,277.24,312.22,304.25,330.57,339.41,332.61,286.06,329.11,320.17
2014-01-10 21:54:55.235000,L8,320.92,311.34,323.68,336.01,341.51,359.43,341.20,345.36,349.24,343.91,343.97,341.97,342.14,343.24,335.51,333.88,328.24,331.37,327.64,330.20,296.99,334.92,334.44,344.89,359.31,349.71,350.67,345.41,346.56
2014-02-11 21:54:32.873000,L8,321.03,315.88,322.69,326.93,342.19,357.87,340.40,342.79,346.84,342.96,341.94,343.85,337.69,344.15,333.56,328.27,314.81,329.85,326.22,344.34,300.71,337.70,327.52,339.19,358.86,347.76,346.25,346.07,344.89
2014-05-02 21:53:22.380000,L8,304.17,298.91,307.29,271.13,319.51,337.60,332.55,339.23,299.78,271.19,312.83,199.61,286.07,335.94,328.65,318.47,283.71,196.59,,,180.94,304.41,,250.11,327.25,338.89,300.23,319.41,
2014-05-18 21:53:11.680000,L8,,189.59,304.52,,309.54,336.94,333.25,339.14,296.57,305.37,322.06,192.01,,334.16,328.10,317.12,285.10,305.87,277.47,285.34,233.74,311.50,234.28,331.33,338.20,344.23,322.82,315.84,
2014-06-19 21:53:23.387000,L8,,,,277.45,319.04,345.10,335.58,344.80,322.52,298.23,322.19,213.35,313.71,336.39,332.00,320.53,299.34,304.52,279.19,324.08,204.82,312.60,232.69,334.32,345.54,349.22,327.59,332.31,337.98
2014-07-05 21:53:29.728000,L8,,294.94,310.70,273.48,317.36,345.73,335.51,342.12,320.19,286.36,325.14,200.99,279.38,336.11,331.16,318.35,293.62,305.56,278.94,254.16,220.33,321.66,299.87,336.70,344.02,346.89,325.01,328.04,337.02
2014-07-21 21:53:33.067000,L8,,299.23,306.48,276.62,330.24,348.12,338.12,345.45,323.87,337.06,325.91,333.94,331.91,338.38,336.29,321.28,301.84,317.36,322.92,335.95,233.06,331.00,319.64,335.92,347.40,346.82,329.42,335.92,295.29
2014-08-06 21:53:41.801000,L8,302.70,295.97,302.94,275.68,312.23,346.23,334.25,343.01,321.71,328.69,326.40,220.24,328.91,336.63,334.67,323.36,293.87,312.90,167.32,329.39,228.76,326.57,236.01,333.18,341.81,344.36,324.54,187.25,
2014-09-07 21:53:48.789000,L8,363.34,344.95,353.06,362.22,438.91,393.41,404.25,393.47,389.04,395.13,508.94,527.79,514.83,509.41,379.11,397.53,400.05,400.59,407.15,397.09,391.36,397.80,398.98,423.06,414.10,409.41,414.97,405.82,424.18
2014-09-23 21:53:45.463000,L8,304.94,297.00,303.79,257.12,230.18,338.41,328.87,333.62,305.73,278.98,322.45,314.68,279.87,275.88,321.43,316.36,292.37,206.87,183.11,218.46,269.15,310.17,226.22,327.75,331.40,331.78,296.78,,
2014-10-25 21:53:52.818000,L8,302.29,290.95,299.84,266.17,288.70,338.49,329.41,335.91,305.33,288.81,322.96,321.01,287.30,320.82,320.48,312.40,295.06,307.79,303.56,278.00,269.20,310.33,228.63,326.56,331.35,332.70,311.33,,
2014-11-10 21:53:54.574000,L8,302.04,284.27,300.16,223.89,245.53,337.28,328.02,331.49,305.76,283.04,319.19,308.23,320.59,320.29,318.39,252.59,298.47,310.90,283.62,270.69,,,,317.99,333.87,329.99,312.85,,
2015-01-13 21:53:42.692000,L8,300.73,271.15,258.71,250.39,305.26,346.60,333.79,337.20,321.39,308.20,328.14,327.22,327.34,333.41,324.70,317.50,305.92,313.69,276.42,271.64,,302.61,262.30,327.45,333.98,330.20,158.50,,232.69
2015-01-29 21:53:37.750000,L8,316.53,303.04,312.38,321.55,342.71,362.44,347.35,350.07,353.06,334.27,335.63,340.57,340.47,343.28,333.37,329.98,325.78,332.61,330.09,341.18,284.82,337.44,332.05,341.22,359.99,344.51,332.38,337.58,347.59
2015-04-03 21:53:02.921000,L8,,167.90,220.30,255.40,272.90,337.80,330.16,336.88,303.46,291.21,319.18,291.18,274.56,,,,,,,,,230.22,232.18,325.49,335.07,333.49,308.48,,
2015-05-05 21:52:48.765000,L8,,,,252.40,312.74,344.11,331.68,342.60,314.93,327.63,319.80,231.30,211.75,273.09,327.41,317.16,293.24,209.56,290.78,334.02,202.71,326.05,268.85,332.87,343.26,342.69,318.31,319.95,285.34
2015-06-06 21:52:52.670000,L8,,,,267.65,314.52,343.98,332.36,338.25,319.26,335.43,326.08,229.93,280.65,333.22,329.56,320.52,299.79,211.40,302.95,333.20,194.67,332.90,299.87,337.48,346.47,348.54,322.06,327.33,328.71
2015-07-08 21:53:09.931000,L8,,,,267.67,316.86,342.16,333.26,337.09,317.65,287.95,323.99,222.97,,333.99,333.28,320.12,298.87,206.95,329.60,329.42,223.20,335.23,239.30,337.71,349.85,349.94,321.91,325.08,241.68
2015-08-25 21:53:27.637000,L8,310.00,307.99,316.87,315.14,346.09,354.39,342.89,363.99,324.24,342.68,342.09,353.40,340.25,345.29,344.38,337.45,314.14,334.34,349.61,338.86,,,,,,,,,342.25
2015-10-12 21:53:41.053000,L8,297.99,293.59,299.64,255.03,315.25,336.06,327.44,336.27,305.11,297.48,324.18,320.52,310.92,322.38,319.09,315.40,295.38,303.50,283.77,252.32,200.58,316.27,228.93,324.61,329.81,330.82,303.21,313.81,323.22
2015-11-13 21:53:46.761000,L8,333.41,332.61,329.99,343.12,364.20,370.31,364.22,367.01,356.84,358.57,364.73,372.76,373.94,370.15,363.76,358.07,359.14,362.25,359.11,369.20,361.01,369.55,372.99,377.18,384.63,375.63,364.62,358.09,352.84
2016-01-16 21:53:45.577000,L8,309.55,299.75,312.53,320.94,339.12,358.80,340.57,342.99,331.37,343.43,338.21,341.36,340.65,336.81,329.75,326.84,318.72,327.03,323.49,325.83,289.10,330.05,328.09,339.01,361.88,349.30,368.42,347.13,343.49
2016-02-01 21:53:43.370000,L8,304.17,300.68,310.82,318.69,336.56,358.10,341.04,341.48,329.33,338.55,335.48,337.23,336.92,337.64,329.84,325.85,314.53,326.26,331.46,328.57,293.71,335.59,324.57,336.34,355.10,346.07,337.38,343.59,341.30
2016-03-04 21:53:33.647000,L8,316.04,309.38,315.64,319.26,343.90,356.46,345.22,350.16,333.85,343.22,344.38,345.36,338.68,346.79,335.14,332.02,330.25,333.74,343.27,341.81,334.51,342.51,344.88,353.23,376.65,362.58,350.36,350.63,372.26
2016-04-05 21:53:18.618000,L8,,,,,,,,,,,184.04,181.87,285.65,335.39,324.27,316.55,299.25,310.35,318.47,,286.04,323.39,218.69,332.94,346.65,342.64,322.09,320.18,330.51
2016-05-23 21:53:17.616000,L8,,,,,,,,,,337.75,276.65,337.03,326.75,234.00,337.48,331.05,311.31,327.95,339.98,,,,,,,,,,
2016-07-26 21:53:40.722000,L8,,,,253.21,259.85,337.53,333.90,340.14,297.94,280.35,318.56,204.70,,309.48,330.99,318.86,300.24,302.66,322.73,252.65,190.09,328.41,263.86,336.61,346.46,349.63,325.23,336.68,341.75
2016-08-27 21:53:50.127000,L8,298.07,293.74,303.71,270.77,317.31,342.56,331.76,337.69,303.73,330.37,323.95,267.19,198.74,333.11,326.23,319.46,293.79,305.13,317.51,328.08,244.32,326.46,312.82,331.02,339.80,338.14,318.07,330.60,335.62
2016-09-12 21:53:54.163000,L8,298.52,293.11,305.15,153.66,314.49,344.29,333.15,339.34,314.16,329.46,328.02,271.84,178.05,306.57,324.99,319.31,292.78,309.77,316.87,331.84,258.11,327.58,308.37,331.14,338.94,336.99,316.33,328.65,330.04
2016-12-17 21:53:55.739000,L8,361.76,357.88,363.53,385.14,404.40,421.00,412.77,410.29,397.78,405.01,412.21,404.34,393.13,399.46,389.14,381.59,377.89,381.97,382.51,380.94,380.85,385.81,394.34,412.41,442.72,424.56,397.34,392.44,407.63
2017-02-03 21:53:41.480000,L8,306.83,299.94,313.14,327.19,340.13,360.78,341.50,343.52,328.90,342.71,340.02,338.29,341.30,339.68,332.00,327.65,315.50,327.01,321.63,323.26,288.07,331.46,321.12,339.38,351.46,345.07,338.60,340.55,338.33
2017-06-11 21:53:21.571000,L8,,295.58,307.68,294.51,326.90,349.43,336.09,343.55,302.75,341.18,328.04,330.61,285.80,340.91,333.13,319.99,301.04,310.00,161.46,314.20,189.80,334.14,241.58,337.30,344.02,345.43,328.15,332.31,345.46
2017-08-14 21:53:43.292000,L8,304.92,295.75,304.18,288.78,322.03,344.68,334.86,339.85,300.81,334.97,327.26,214.67,,316.09,332.41,319.37,293.60,269.61,319.44,329.74,190.72,332.06,317.57,335.05,342.43,343.42,325.54,337.10,338.88
2017-08-30 21:53:46.660000,L8,307.10,300.20,308.57,315.60,331.29,347.48,334.77,339.37,318.55,339.71,329.17,331.38,325.81,336.59,328.45,322.69,303.92,314.56,321.08,329.46,267.62,329.10,320.71,334.98,341.02,342.51,329.57,330.37,339.25
2017-10-01 21:53:54.824000,L8,331.01,309.30,327.53,328.47,348.22,355.90,339.18,372.75,336.59,345.22,344.92,343.72,340.47,348.86,333.03,336.36,330.02,333.09,330.35,343.39,318.19,338.79,342.16,341.34,352.92,346.68,343.13,350.48,353.49
2017-12-04 21:53:49.317000,L8,303.37,289.85,304.33,319.67,328.01,348.57,332.39,335.89,318.83,333.70,331.01,326.99,330.37,327.51,320.42,320.21,304.07,313.00,309.34,279.77,237.51,233.18,302.13,328.99,334.03,331.72,318.01,321.61,267.40
2018-04-11 21:53:01.396000,L8,346.53,346.02,350.73,364.83,379.84,374.38,379.54,383.60,361.99,364.05,380.54,374.47,384.16,371.76,364.66,371.11,363.01,372.02,371.18,366.74,358.64,378.80,378.75,386.24,392.46,389.79,377.81,379.18,391.69
2018-05-29 21:52:29.440000,L8,306.45,194.73,262.43,320.14,326.70,348.64,335.43,342.06,301.69,343.40,328.88,225.02,313.88,335.93,333.53,319.06,305.53,309.86,322.00,333.56,179.37,333.42,331.03,342.34,349.12,344.42,333.37,334.66,279.62
2018-07-16 21:52:51.323000,L8,254.76,220.51,245.80,309.40,318.16,348.97,334.14,342.84,300.22,343.84,323.56,225.15,289.81,331.78,330.76,318.69,305.72,306.95,317.48,317.29,175.51,331.23,311.11,339.73,346.97,346.10,328.56,336.40,332.60
2018-08-17 21:53:07.726000,L8,303.71,296.17,309.65,320.25,313.45,348.20,334.75,341.20,298.30,333.68,327.18,230.93,280.69,284.96,330.12,320.26,293.94,207.93,315.93,322.34,189.89,333.89,231.89,334.11,342.82,341.91,330.64,334.09,309.88
2018-10-04 21:53:26.589000,L8,440.88,375.89,397.24,407.92,408.85,419.74,435.22,410.27,453.13,408.76,463.01,479.83,480.29,458.44,472.06,448.87,445.99,425.61,444.76,444.89,429.78,437.63,448.83,510.06,512.48,431.98,463.94,449.26,481.94
2018-10-20 21:53:32.714000,L8,303.57,287.60,302.75,312.91,271.99,337.59,328.30,331.34,297.83,291.43,326.29,321.29,284.25,326.52,318.21,315.94,300.80,308.34,289.31,248.48,264.44,311.14,297.98,328.18,334.18,329.46,316.74,319.67,310.63
2018-11-05 21:53:36.088000,L8,382.89,360.06,360.92,373.69,396.68,396.20,393.82,393.41,391.67,391.02,418.27,408.15,409.93,414.18,402.68,399.66,390.60,387.61,401.56,398.47,395.98,388.53,390.81,413.45,418.15,411.89,413.38,418.57,434.14
2019-05-16 21:53:15.907000,L8,271.35,287.59,306.98,321.33,313.98,345.36,333.20,338.45,289.23,278.07,321.26,197.28,275.45,333.63,324.03,310.17,300.54,207.48,316.12,327.22,283.78,333.02,234.75,337.90,341.05,341.58,325.99,336.54,310.32
2019-06-17 21:53:30.969000,L8,,294.88,312.44,331.01,320.06,349.30,334.71,340.38,286.14,340.50,326.17,195.92,285.29,338.23,332.13,315.97,301.36,300.80,322.00,245.42,274.90,324.48,322.54,344.19,349.04,351.25,331.95,333.38,341.28
2019-08-04 21:53:45.137000,L8,298.00,295.73,315.23,325.87,319.13,350.11,337.11,342.88,301.86,334.24,326.71,201.20,276.81,341.11,335.12,316.26,303.26,210.46,287.42,309.93,275.42,316.78,307.48,344.67,343.95,344.45,325.16,319.65,323.68
2019-10-07 21:54:03.049000,L8,303.45,293.43,307.07,320.83,306.36,344.21,329.44,332.68,304.94,327.56,327.86,324.47,313.92,332.91,321.66,313.43,299.53,305.97,293.99,318.70,284.18,304.13,225.65,331.76,331.79,332.58,307.04,318.35,313.45
2019-11-08 21:54:02.728000,L8,331.49,312.40,326.66,343.93,343.64,368.74,339.00,346.79,351.32,346.52,349.09,349.46,361.93,358.59,335.02,336.06,327.73,328.38,327.64,339.43,314.29,325.86,338.02,346.48,357.64,349.03,343.09,344.67,348.86
2019-11-24 21:53:59.608000,L8,346.71,335.85,342.36,352.28,370.70,379.68,376.57,377.96,375.12,371.85,377.98,383.41,374.44,366.59,368.17,368.59,359.11,373.08,374.27,374.82,242.80,,,168.69,366.19,383.33,378.44,382.19,383.71
2019-12-26 21:53:55.397000,L8,371.53,348.10,436.57,439.22,386.84,392.45,398.93,401.21,463.17,438.46,472.31,477.29,484.81,499.72,510.10,516.08,415.00,426.75,486.12,511.68,529.51,514.12,502.70,513.15,537.04,411.41,511.40,426.79,405.99
2020-01-11 21:53:51.736000,L8,310.32,306.29,316.10,335.13,337.40,363.08,337.85,341.48,339.70,345.39,343.73,349.77,350.52,358.35,329.92,327.85,319.93,327.09,331.29,331.37,302.96,325.35,311.24,334.49,347.99,344.16,339.54,336.70,343.11
2020-01-27 21:53:47.263000,L8,,264.04,303.77,318.08,305.89,343.86,328.79,333.92,297.03,326.31,315.15,302.36,323.66,317.04,319.57,,298.82,305.85,,,,,226.81,243.44,333.33,330.95,321.36,300.22,
