dates,satname,nzd0494-0000,nzd0494-0001,nzd0494-0002,nzd0494-0003,nzd0494-0004,nzd0494-0005,nzd0494-0006,nzd0494-0007,nzd0494-0008,nzd0494-0009,nzd0494-0010
2013-10-18 22:22:37.411000,L8,318.53,293.32,298.82,296.43,292.65,295.25,293.52,301.03,302.94,289.48,
2013-10-27 22:16:19.549000,L8,303.11,155.44,,,,,,,,,
2013-11-12 22:16:19.914000,L8,328.14,307.66,313.96,305.04,302.77,302.71,300.82,309.59,312.77,298.85,307.96
2013-11-19 22:22:01.448000,L8,305.63,290.55,159.42,,,,,,,,
2013-11-19 22:22:25.407000,L8,324.16,310.62,309.40,309.94,304.26,307.44,305.33,315.52,314.28,311.42,
2013-12-21 22:21:51.057000,L8,326.86,301.79,308.38,307.27,302.99,304.05,304.28,315.07,315.58,252.30,
2013-12-30 22:16:01.055000,L8,325.29,305.47,315.29,308.34,321.83,303.62,310.21,316.29,313.48,332.11,308.54
2014-01-22 22:21:31.494000,L8,326.60,310.42,317.04,313.32,306.59,304.53,304.33,307.20,322.35,312.25,292.04
2014-02-23 22:21:32.043000,L8,317.09,297.73,303.60,301.95,177.70,298.64,200.42,305.56,315.59,305.85,
2014-03-11 22:20:55.957000,L8,322.85,308.59,319.22,310.00,325.64,303.43,197.82,328.25,320.66,321.25,302.39
2014-03-11 22:21:19.920000,L8,322.92,307.96,319.34,309.96,326.18,303.43,318.30,328.49,321.38,319.72,303.32
2014-03-20 22:15:01.497000,L8,321.84,304.87,306.45,302.77,299.71,300.73,299.52,306.40,253.64,303.03,
2014-04-21 22:14:29.865000,L8,311.97,287.27,211.72,236.59,,,,,,,
2014-05-30 22:19:58.900000,L8,230.30,193.05,188.57,,,,,,,,
2014-05-30 22:20:22.872000,L8,229.80,185.10,185.49,,,,,,,,
2014-08-11 22:14:39.696000,L8,325.30,339.85,351.93,341.05,349.90,351.73,359.85,352.12,363.28,390.56,354.12
2014-08-18 22:20:51.886000,L8,315.56,291.84,298.01,294.61,284.32,295.35,294.07,255.57,268.32,290.00,
2014-09-19 22:20:30.514000,L8,320.95,307.82,310.36,309.51,309.79,324.82,304.01,311.89,325.48,310.77,
2014-09-19 22:20:54.477000,L8,319.98,307.78,310.37,309.46,309.79,324.95,303.98,311.91,327.76,311.02,
2014-09-28 22:14:44.621000,L8,322.97,338.32,344.38,323.71,310.77,324.20,333.34,350.78,358.31,347.79,308.20
2014-11-06 22:20:37.163000,L8,307.30,293.05,170.54,,,,,,,,
2014-11-06 22:21:01.126000,L8,329.28,308.94,309.91,310.43,302.95,303.28,306.37,314.17,314.68,311.05,294.10
2014-11-15 22:14:49.314000,L8,319.53,301.11,302.22,297.27,295.84,296.48,298.05,305.89,308.22,298.48,
2014-11-22 22:20:33.645000,L8,325.73,307.47,311.19,308.11,303.44,304.45,303.60,316.31,250.72,311.77,
2014-12-24 22:20:29.754000,L8,322.25,305.87,324.47,354.32,176.16,307.92,308.79,314.17,315.03,307.79,
2015-01-02 22:14:38.674000,L8,318.74,303.00,310.34,301.28,300.76,302.86,301.39,309.19,320.06,309.13,
2015-02-10 22:20:38.674000,L8,312.83,298.67,301.51,299.38,178.35,199.62,297.41,306.58,309.94,303.28,
2015-02-26 22:20:10.708000,L8,310.44,298.62,301.17,299.58,180.23,299.52,298.39,306.72,312.26,302.89,
2015-03-14 22:19:59.243000,L8,312.40,290.66,285.20,286.38,243.50,290.54,288.86,295.03,302.41,292.59,
2015-03-14 22:20:23.206000,L8,321.04,325.40,312.01,325.39,326.98,325.21,304.67,334.31,348.77,353.48,
2015-04-15 22:19:46.550000,L8,311.99,287.04,209.98,,,,,,,,
2015-04-15 22:20:10.505000,L8,313.13,291.38,286.10,288.91,281.53,291.30,292.29,293.89,303.64,293.93,
2015-05-01 22:19:36.381000,L8,314.37,290.89,301.07,296.34,291.74,294.02,291.65,256.93,305.97,298.63,
2015-05-01 22:20:00.344000,L8,321.15,304.02,319.72,307.47,305.52,307.68,314.96,311.13,252.37,313.59,306.61
2015-06-11 22:13:52.284000,L8,314.33,214.14,299.13,296.95,292.63,294.38,291.58,302.41,306.99,302.34,
2015-06-27 22:13:58.027000,L8,230.81,167.96,184.36,,,,,,,,
2015-07-29 22:14:13.585000,L8,312.69,292.03,301.74,298.92,188.85,294.81,294.52,303.15,260.35,303.25,
2015-08-21 22:20:09.239000,L8,313.12,203.19,170.34,,,,,,,,
2015-08-21 22:20:33.210000,L8,321.09,299.61,306.89,323.09,304.37,303.02,304.84,234.61,312.41,309.30,309.96
2015-10-08 22:20:24.559000,L8,329.16,308.66,308.94,316.09,301.40,299.36,302.05,312.04,309.05,303.66,305.05
2015-10-08 22:20:48.527000,L8,329.37,309.71,309.25,317.76,301.82,299.95,302.38,314.03,309.43,253.49,307.23
2015-10-17 22:14:38.194000,L8,325.45,339.42,347.38,150.25,310.26,328.52,330.61,324.29,325.77,316.46,315.39
2015-11-09 22:20:29.987000,L8,324.58,303.47,313.49,313.85,325.26,329.93,326.30,314.07,323.91,311.31,305.18
2015-11-18 22:14:44.822000,L8,331.03,302.30,306.34,308.98,299.20,297.42,300.26,305.49,315.69,305.48,
2016-01-05 22:14:40.992000,L8,306.96,294.18,290.51,292.15,286.03,284.80,290.42,298.04,300.69,295.20,
2016-03-16 22:20:12.475000,L8,322.04,303.74,311.97,308.15,302.29,297.50,301.59,312.19,330.71,337.91,
2016-03-16 22:20:36.438000,L8,431.38,404.09,377.70,378.49,380.11,374.01,384.15,408.15,426.52,449.89,481.92
2016-05-03 22:20:01.034000,L8,311.20,291.78,298.87,296.15,291.92,290.51,289.53,297.68,304.34,297.92,
2016-05-03 22:20:25.006000,L8,310.74,291.20,296.84,295.22,291.52,289.27,289.37,297.06,303.45,297.43,
2016-05-12 22:14:08.416000,L8,256.14,290.88,296.88,291.23,290.11,276.71,285.33,295.31,299.99,290.15,
2016-06-04 22:20:04.162000,L8,257.48,172.33,175.81,,,,,,,,
2016-06-04 22:20:28.125000,L8,258.39,177.58,181.48,,,,,,,,
2016-06-29 22:14:26.819000,L8,150.40,,,,,,,,,,
2016-07-06 22:20:41.229000,L8,211.33,,,,,,,,,,
2016-07-15 22:14:34.059000,L8,311.21,285.64,243.85,,,,,,,,
2016-07-31 22:14:37.742000,L8,312.02,295.63,301.47,298.06,295.40,210.82,296.39,301.20,265.29,298.27,
2016-08-16 22:14:41.427000,L8,318.77,301.44,306.49,301.61,298.92,290.38,297.62,300.22,307.43,301.00,
2016-09-01 22:14:48.072000,L8,320.58,299.71,299.64,298.83,297.37,288.45,297.49,301.89,306.77,263.58,
2016-09-08 22:20:36.578000,L8,255.06,207.98,169.72,,,,,,,,
2016-09-08 22:21:00.541000,L8,307.88,286.04,191.36,,,,,,,,
2016-11-27 22:20:43.760000,L8,334.11,318.40,333.70,323.27,302.12,298.48,303.87,310.29,308.77,321.23,
2016-11-27 22:21:07.723000,L8,333.24,320.79,311.43,324.09,301.65,297.91,303.70,308.96,308.24,321.13,
2016-12-29 22:20:37.380000,L8,342.08,305.34,309.69,302.69,303.84,296.66,300.12,309.65,340.22,331.75,
2016-12-29 22:21:01.343000,L8,340.72,304.25,308.40,301.91,301.97,295.17,299.18,308.87,311.47,328.30,
2017-01-14 22:20:33.127000,L8,324.93,310.21,307.89,302.40,300.15,296.18,299.21,233.86,255.75,309.93,
2017-02-08 22:14:34.654000,L8,324.80,304.64,310.36,303.12,302.38,297.27,300.43,314.24,320.47,357.81,
2017-02-15 22:20:19.563000,L8,333.80,331.36,345.38,343.62,338.05,341.07,349.33,227.64,363.57,357.45,315.89
2017-02-15 22:20:43.526000,L8,333.30,329.63,344.53,342.41,174.28,340.62,348.77,228.32,362.82,356.29,315.62
2017-04-20 22:19:47.163000,L8,321.80,330.33,329.40,155.27,327.37,301.42,325.23,230.14,312.86,323.80,315.68
2017-04-20 22:20:11.117000,L8,317.72,298.05,317.25,298.08,297.27,288.42,294.00,300.95,305.60,303.25,
2017-05-06 22:19:43.126000,L8,315.71,296.36,303.55,296.29,293.02,291.67,291.70,305.43,303.12,296.43,
2017-05-06 22:20:07.089000,L8,307.54,154.16,,,,,,,,,
2017-05-22 22:19:54.607000,L8,311.50,291.21,296.85,224.17,,,,,,,
2017-05-22 22:20:18.574000,L8,310.17,288.93,203.20,,,,,,,,
2017-06-07 22:20:02.952000,L8,157.30,,,,,,,,,,
2017-06-07 22:20:26.915000,L8,307.21,,,,,281.85,285.33,296.03,269.09,293.26,
2017-08-03 22:14:35.682000,L8,319.71,300.80,310.22,162.86,299.71,296.18,298.84,305.67,306.77,301.63,
2017-10-29 22:20:41.555000,L8,308.15,292.85,299.43,296.53,291.85,203.89,294.18,301.10,304.25,292.86,
2017-10-29 22:21:05.518000,L8,327.93,311.09,319.04,334.91,307.84,327.75,303.13,326.97,333.68,316.56,316.91
2017-11-30 22:20:32.227000,L8,322.55,311.61,314.43,309.11,307.54,196.13,312.69,316.25,348.81,308.88,
2017-11-30 22:20:56.190000,L8,322.73,311.80,314.98,308.86,180.60,298.87,316.66,315.34,253.81,308.75,
2018-01-01 22:20:32.383000,L8,331.54,310.29,344.85,343.98,331.04,341.90,325.54,339.32,344.89,319.21,339.61
2018-01-01 22:20:56.342000,L8,324.77,302.62,308.93,152.73,305.50,300.41,301.85,315.45,253.19,304.23,314.62
2018-02-11 22:14:26.201000,L8,317.94,340.76,314.37,339.39,315.15,339.06,338.99,334.16,331.72,311.33,310.95
2018-03-06 22:20:26.446000,L8,327.81,317.59,312.17,326.77,303.15,327.49,302.40,340.13,323.65,319.40,300.79
2018-05-18 22:13:34.690000,L8,303.39,200.19,191.16,,,263.84,288.56,295.53,299.97,286.62,
2018-07-12 22:19:32.680000,L8,308.85,172.30,176.98,,,,,,,,
2018-07-21 22:13:49.390000,L8,312.60,194.19,298.43,,,,290.36,295.42,292.79,286.17,
2018-08-29 22:19:55.985000,L8,322.61,297.03,306.28,301.90,298.68,292.33,296.79,307.89,262.40,297.27,
2018-09-07 22:14:12.130000,L8,326.13,302.70,307.41,308.33,303.14,297.31,299.14,310.25,311.39,306.85,
2018-09-14 22:20:00.822000,L8,317.07,291.96,302.35,297.33,295.69,210.24,295.36,304.21,304.71,296.75,
2018-11-10 22:14:32.733000,L8,312.20,299.00,306.80,300.92,297.67,293.69,296.55,299.95,302.52,296.23,
2018-12-28 22:14:29.227000,L8,320.50,305.08,315.63,305.16,306.57,303.34,302.91,314.06,313.15,313.94,309.21
2019-01-04 22:20:15.514000,L8,328.20,327.68,312.57,322.53,307.34,305.49,199.91,329.93,325.25,354.62,318.71
2019-02-14 22:14:21.185000,L8,307.06,291.50,297.09,294.93,288.21,282.70,288.10,296.86,298.87,290.34,
2019-02-21 22:20:30.485000,L8,318.99,298.56,307.94,301.11,301.87,202.26,297.50,235.82,308.12,300.07,
2019-03-02 22:14:17.011000,L8,313.03,299.88,305.03,300.86,299.91,294.35,217.74,308.54,309.41,301.90,
2019-05-28 22:20:29.609000,L8,230.99,183.04,182.04,,,,,,,,
2019-09-10 22:14:51.565000,L8,302.97,222.52,179.03,,,,,,,,
2019-10-03 22:20:45.371000,L8,318.13,309.34,312.35,309.34,321.36,303.37,299.92,308.52,310.91,316.32,304.07
2019-11-29 22:14:55.870000,L8,320.93,303.46,311.76,308.12,305.12,298.58,301.43,335.91,349.41,353.90,
2019-12-22 22:21:03.498000,L8,460.89,336.16,343.23,339.37,332.06,342.31,345.47,344.30,366.55,320.43,323.80
2020-01-23 22:20:31.626000,L8,323.29,319.40,313.07,337.61,176.14,343.98,340.99,352.48,349.56,338.79,289.58
2020-02-08 22:20:26.619000,L8,321.10,312.44,311.10,312.43,307.13,300.25,307.21,322.17,328.97,318.52,
2020-02-24 22:20:22.879000,L8,350.93,355.34,350.27,147.08,173.51,190.58,210.35,230.01,247.20,218.03,286.82
2020-03-04 22:14:32.767000,L8,315.16,306.14,311.71,301.62,303.46,300.05,300.74,313.51,256.03,313.23,
2020-03-11 22:20:40.527000,L8,321.07,304.14,309.01,302.40,303.67,339.67,301.91,319.94,313.82,308.52,
2020-05-30 22:19:52.640000,L8,230.92,173.78,190.76,,,,291.43,301.62,301.33,,
2020-07-10 22:14:27.456000,L8,175.64,173.39,185.38,,,,292.36,295.80,294.60,,
2020-07-26 22:14:32.385000,L8,315.16,292.03,309.69,300.26,301.25,300.41,298.19,311.84,311.99,303.05,
2020-08-27 22:14:44.105000,L8,311.26,212.32,187.23,,,,,,,,
2020-10-14 22:14:56.808000,L8,318.65,302.71,311.28,306.19,306.76,299.96,301.89,312.59,318.03,305.91,
2020-10-21 22:20:43.598000,L8,321.03,300.26,315.64,310.72,308.94,297.75,303.13,308.78,320.00,309.26,
2020-11-22 22:21:06.915000,L8,325.03,304.57,310.87,305.86,311.52,302.25,304.03,316.01,312.85,305.83,
2021-05-01 22:20:19.495000,L8,317.25,301.86,312.20,311.18,308.87,205.47,302.89,326.91,314.40,311.36,
2021-05-17 22:20:00.423000,L8,258.31,289.43,302.25,296.32,294.67,292.85,293.54,302.28,303.07,292.34,
2021-08-14 22:14:45.391000,L8,315.14,296.07,304.50,303.58,303.40,298.38,307.26,310.43,325.79,316.93,304.48
2021-08-30 22:14:49.951000,L8,312.14,284.28,283.26,,,,,,,,
2021-09-06 22:20:38.920000,L8,314.71,295.18,302.96,299.36,295.51,294.56,294.67,303.54,300.97,290.67,
2021-09-22 22:20:41.428000,L8,329.54,345.35,348.81,343.12,322.28,316.12,326.54,350.83,369.55,368.92,351.26
2021-11-18 22:14:56.496000,L8,330.02,342.49,342.33,336.02,339.39,336.83,344.01,360.76,255.95,367.76,355.56
2021-12-12 22:14:55.412000,L9,326.66,306.08,302.69,316.37,303.44,301.76,303.63,313.62,323.11,247.57,306.80
2021-12-20 22:14:55.954000,L8,319.90,304.60,302.08,301.75,303.06,300.61,299.48,307.93,309.42,314.36,
2022-01-04 22:20:39.854000,L9,324.91,302.01,305.71,160.24,192.16,301.30,301.78,315.42,312.86,303.33,
2022-01-13 22:14:50.477000,L9,329.14,305.40,308.69,158.49,306.88,200.22,307.42,324.66,323.68,329.14,305.19
2022-01-20 22:20:39.315000,L9,309.51,297.97,302.32,303.24,299.55,296.24,298.01,306.79,305.56,292.38,
2022-01-28 22:20:55.692000,L8,313.16,299.41,304.40,304.54,300.30,298.81,297.93,309.03,309.23,298.84,
2022-02-06 22:14:44.088000,L8,314.89,299.54,305.17,158.03,302.28,299.56,299.36,306.98,311.79,311.41,
2022-02-13 22:20:52.491000,L8,319.43,304.87,309.88,303.22,303.31,324.06,301.65,239.94,313.08,323.07,
2022-03-02 22:14:37.725000,L9,317.54,300.26,310.92,301.86,331.52,302.63,300.17,317.10,311.34,358.99,
2022-03-09 22:20:25.294000,L9,314.00,304.60,306.52,301.86,302.80,302.23,299.42,307.90,312.59,299.91,
2022-03-17 22:20:17.747000,L8,315.99,294.82,,300.17,299.03,293.50,295.95,306.73,306.09,286.50,
2022-03-25 22:20:20.497000,L9,310.31,293.86,299.94,294.68,289.80,293.12,290.27,301.91,299.68,,
2022-04-02 22:20:31.499000,L8,322.63,301.33,310.41,308.21,309.95,305.14,301.79,238.71,317.23,306.59,
2022-04-10 22:20:41.030000,L9,320.10,303.83,315.76,310.23,311.89,306.50,305.60,315.20,316.61,256.28,
2022-05-05 22:14:18.830000,L9,226.21,201.02,187.57,,,,,,,,
2022-05-28 22:20:18.438000,L9,311.99,285.83,300.39,298.64,298.81,293.48,295.57,301.82,304.86,289.94,
2022-06-05 22:20:27.376000,L8,178.97,175.85,188.34,,,,287.56,294.62,297.32,,
2022-06-30 22:14:51.348000,L8,171.74,171.78,186.47,,,,290.47,295.93,301.41,288.82,
2022-07-15 22:20:36.379000,L9,307.89,212.36,265.51,294.29,249.17,291.67,294.05,301.62,303.31,,
2022-07-31 22:20:27.317000,L9,316.37,297.46,312.13,308.65,303.62,299.72,300.71,314.02,307.71,303.58,
2022-08-09 22:14:46.212000,L9,308.99,195.62,187.27,,,,,,,,
2022-08-24 22:21:19.767000,L8,320.29,295.93,307.51,161.78,306.44,300.40,301.00,306.63,312.69,301.73,
2022-08-25 22:14:50.743000,L9,319.78,298.70,303.94,303.06,303.89,299.32,299.28,306.66,315.42,303.38,
2022-09-10 22:14:51.402000,L9,308.24,272.41,267.82,,,,,,,,
2022-09-17 22:20:42.358000,L9,307.77,266.68,199.40,,,,,,,,
2022-10-19 22:20:50.787000,L9,318.40,316.35,315.56,309.54,312.47,202.37,302.60,311.81,329.67,331.71,327.98
2022-10-28 22:15:03.247000,L9,306.09,280.77,286.15,,,,,,,,
2022-11-04 22:20:48.217000,L9,303.35,277.85,197.67,,,,,,,,
2022-12-30 22:21:12.462000,L8,319.94,304.07,303.44,142.67,182.74,201.65,215.37,233.02,248.49,242.88,217.41
2023-01-07 22:21:14.460000,L9,319.75,311.80,306.54,332.92,307.25,310.24,302.94,312.95,323.52,327.73,319.68
2023-01-08 22:15:00.142000,L8,317.20,304.58,304.03,160.70,300.80,301.89,300.12,312.98,312.55,306.43,
2023-02-08 22:20:54.220000,L9,292.53,158.12,,,,,,,,,
2023-02-17 22:15:01.258000,L9,317.89,308.36,305.34,302.77,303.27,302.37,300.63,311.58,315.72,312.55,
2023-02-24 22:21:03.459000,L9,318.05,301.78,307.66,301.71,301.76,302.07,300.21,239.45,312.63,249.34,316.30
2023-02-25 22:14:39.957000,L8,321.73,311.10,312.34,152.36,304.13,333.92,320.97,317.27,332.37,320.72,309.53
2023-03-05 22:14:49.135000,L9,323.19,308.04,320.67,152.08,327.23,306.85,313.97,313.65,319.62,353.29,342.73
2023-03-12 22:20:56.415000,L9,320.16,307.70,323.37,321.01,330.35,306.80,322.84,315.10,327.94,318.65,332.86
2023-04-05 22:20:04.508000,L8,321.27,298.19,306.84,302.92,191.44,302.28,301.06,314.49,258.32,310.99,
2023-04-06 22:14:33.046000,L9,323.60,301.98,307.43,306.04,304.74,341.95,343.42,331.19,321.70,241.32,268.62
2023-04-14 22:14:09.763000,L8,311.32,269.93,177.06,,,,,,,,
2023-04-21 22:19:54.366000,L8,327.37,418.40,310.00,327.96,213.75,285.38,347.43,301.83,288.77,305.70,
2023-04-29 22:20:07.951000,L9,317.74,296.61,306.64,305.05,304.16,301.58,300.22,304.52,264.82,305.23,
2023-05-15 22:19:59.806000,L9,312.31,211.19,190.20,,,,279.15,296.95,300.82,,
2023-05-23 22:20:05.625000,L8,248.12,193.62,190.67,,,,240.63,272.45,298.49,,
2023-05-24 22:14:04.912000,L9,180.40,165.48,172.88,,,,,,,,
2023-06-01 22:13:55.021000,L8,321.44,292.58,301.33,163.75,304.36,306.04,324.69,336.29,348.13,329.89,321.10
2023-06-09 22:14:00.612000,L9,152.06,163.81,176.92,,,,,,,,
2023-07-03 22:14:15.167000,L8,176.73,172.60,185.67,,,,,,,,
2023-07-10 22:20:29.201000,L8,311.20,206.34,181.07,,,,,,,,
2023-07-11 22:14:12.102000,L9,178.32,165.17,174.65,,,,,,,,
2023-08-12 22:14:23.119000,L9,313.91,263.34,188.15,,,,272.89,293.98,295.58,,
2023-08-27 22:20:23.635000,L8,313.40,205.87,173.10,,,,,,,,
2023-09-04 22:20:22.484000,L9,325.03,290.18,301.26,298.99,297.86,298.46,296.45,299.13,264.04,298.95,
2023-09-12 22:20:49.904000,L8,324.56,290.94,297.75,297.08,295.78,294.19,228.43,246.46,301.09,290.07,
2023-09-29 22:14:38.579000,L9,331.58,294.20,301.31,298.74,301.80,296.19,299.70,304.31,313.47,269.28,
2023-10-22 22:21:02.157000,L9,323.05,318.32,309.51,313.59,306.71,301.80,301.23,309.95,311.51,313.70,
2023-11-15 22:20:35.567000,L8,323.59,311.48,328.67,305.54,338.16,206.35,337.79,313.01,365.11,332.94,328.85
2023-11-24 22:14:51.719000,L8,320.49,302.94,308.36,305.16,307.47,303.29,303.47,324.09,255.99,332.62,321.11
2023-12-09 22:20:38.456000,L9,315.12,304.21,303.99,162.48,198.90,206.88,227.12,242.64,252.29,312.06,268.84
2023-12-10 22:14:45.117000,L8,315.86,300.27,305.69,302.81,304.74,301.77,304.27,320.21,257.68,327.46,315.84
2024-01-26 22:20:38.184000,L9,340.83,340.64,337.87,337.15,346.89,194.09,360.11,368.53,368.00,364.97,334.70
2024-02-04 22:14:55.450000,L9,316.00,320.98,323.73,309.95,327.21,327.68,337.67,340.31,348.49,320.65,
2024-02-12 22:14:41.937000,L8,321.96,321.45,348.79,344.15,344.94,205.56,354.19,360.47,364.31,356.46,
2024-03-06 22:20:39.136000,L8,319.78,303.24,326.17,162.35,331.85,303.36,341.36,317.99,258.32,322.00,
2024-03-07 22:14:47.781000,L9,305.43,288.68,295.62,294.40,257.23,224.11,293.69,304.33,301.53,289.08,
2024-03-22 22:20:30.323000,L8,316.62,300.88,308.83,302.54,303.94,301.83,302.77,241.69,328.94,317.59,
2024-04-16 22:14:07.010000,L8,314.75,296.69,304.17,300.29,300.33,213.53,300.70,310.53,311.98,298.63,
2024-04-24 22:14:13.960000,L9,318.29,296.54,308.61,302.55,305.02,301.30,300.28,310.07,311.10,296.49,
2024-05-01 22:19:59.525000,L9,217.26,280.17,209.36,,,,,,,,
2024-05-25 22:19:26.651000,L8,203.61,207.39,289.79,,,,288.31,300.24,274.11,,
2024-05-26 22:13:59.921000,L9,285.21,197.92,192.57,,,,,,,,
2024-06-02 22:19:45.605000,L9,181.91,180.27,185.28,,,,,,,,
2024-06-03 22:13:41.381000,L8,178.86,176.22,186.73,,,,,,,,
2024-06-10 22:19:28.362000,L8,231.53,196.86,301.16,298.38,298.06,298.35,297.53,308.63,307.46,293.11,
2024-07-05 22:13:57.118000,L8,186.94,213.12,186.43,294.68,295.06,294.00,291.49,268.27,299.32,,
2024-08-05 22:19:54.369000,L9,324.51,308.04,312.58,323.36,322.76,214.30,304.82,309.89,321.27,309.54,
2024-08-13 22:20:02.451000,L8,307.69,205.91,189.31,,,,,,,,
2024-08-29 22:20:33.674000,L8,317.11,298.76,311.03,309.63,308.63,300.91,303.90,316.32,317.98,300.18,
2024-08-30 22:14:23.037000,L9,318.59,297.60,319.68,167.30,333.56,215.97,300.59,307.92,263.14,301.07,
2024-09-07 22:14:30.806000,L8,319.30,301.94,308.82,339.00,340.77,320.48,301.76,242.49,310.42,303.27,
2024-09-22 22:20:08.881000,L9,353.03,317.30,338.18,345.84,339.21,332.18,309.50,337.29,364.25,255.84,
2024-10-09 22:14:33.271000,L8,309.65,293.06,300.16,297.62,295.89,295.32,295.05,299.54,266.23,286.37,
2024-10-16 22:20:51.445000,L8,321.93,301.11,312.01,314.45,307.94,301.33,318.69,358.10,364.73,348.56,343.20
2024-10-24 22:20:57.649000,L9,316.01,315.48,312.78,321.17,308.89,326.15,216.52,341.21,340.56,336.95,
2024-11-02 22:14:41.503000,L9,376.86,344.38,350.82,352.61,331.71,307.76,332.51,324.47,340.72,315.56,418.05
2024-11-10 22:14:37.391000,L8,306.50,281.33,228.17,289.34,290.34,,,,,,
2024-11-17 22:20:26.561000,L8,321.38,318.42,306.07,334.95,309.53,339.96,304.38,331.41,326.63,346.63,
2024-12-04 22:14:48.196000,L9,310.73,292.53,296.52,296.36,296.00,297.51,297.09,303.49,302.50,286.33,
