dates,satname,nzd0506-0000,nzd0506-0001,nzd0506-0002,nzd0506-0003,nzd0506-0004,nzd0506-0005,nzd0506-0006,nzd0506-0007,nzd0506-0008,nzd0506-0009,nzd0506-0010,nzd0506-0011,nzd0506-0012,nzd0506-0013,nzd0506-0014,nzd0506-0015,nzd0506-0016,nzd0506-0017,nzd0506-0019,nzd0506-0020,nzd0506-0021,nzd0506-0022,nzd0506-0023,nzd0506-0024,nzd0506-0025,nzd0506-0026,nzd0506-0027,nzd0506-0028,nzd0506-0029,nzd0506-0030,nzd0506-0031,nzd0506-0032,nzd0506-0033,nzd0506-0034,nzd0506-0035,nzd0506-0036,nzd0506-0037,nzd0506-0038,nzd0506-0039,nzd0506-0040,nzd0506-0041,nzd0506-0042,nzd0506-0043,nzd0506-0044,nzd0506-0045,nzd0506-0018,nzd0506-0046
2018-02-27 22:14:19.470000,L8,229.55,247.86,241.55,263.15,262.47,257.77,264.25,259.05,255.32,247.48,249.75,245.41,245.93,245.97,251.41,250.91,250.83,253.21,262.79,265.76,267.28,267.90,274.38,273.91,272.96,271.30,276.41,274.03,278.27,279.06,282.16,285.98,286.50,287.20,287.09,290.06,293.75,294.16,,221.20,278.62,293.37,281.90,291.65,276.69,264.83,
2018-03-06 22:20:26.446000,L8,238.57,257.25,262.83,260.64,262.03,261.13,260.69,263.62,258.32,248.72,252.16,245.95,246.28,245.89,247.27,245.85,249.76,257.91,262.86,265.14,265.29,264.74,269.55,274.10,266.78,270.01,275.71,273.36,276.24,279.91,282.70,288.52,287.34,283.73,288.91,288.13,293.56,296.26,297.40,296.97,299.44,297.40,293.06,289.46,276.31,261.60,288.33
2018-03-15 22:14:10.086000,L8,255.33,253.82,257.93,258.23,259.64,258.04,257.75,257.90,252.23,242.23,245.02,242.56,242.77,239.00,242.75,242.53,247.85,253.36,257.21,261.53,263.05,264.02,267.35,271.78,265.89,267.03,275.32,271.86,272.28,277.46,279.65,284.72,285.79,281.57,284.89,286.32,291.28,294.21,295.56,294.03,293.93,295.12,288.94,283.73,274.47,253.78,
2018-04-16 22:13:54.370000,L8,,248.65,263.34,261.67,264.26,263.02,265.60,265.66,264.62,251.09,255.86,250.74,251.08,251.51,254.86,253.18,253.40,256.30,262.93,265.59,269.91,267.41,274.88,277.32,274.13,273.59,278.84,276.36,278.13,283.56,285.98,296.44,292.85,292.52,289.88,295.40,296.33,304.03,303.86,304.78,304.55,302.86,296.78,293.71,280.14,262.98,292.15
2018-05-02 22:13:45.572000,L8,,,,236.87,232.67,203.76,239.12,237.98,216.95,182.05,223.88,220.56,220.95,213.78,212.81,149.53,184.77,219.93,183.60,191.61,192.38,176.55,150.82,172.23,219.48,206.42,172.84,206.16,252.52,262.49,264.56,276.36,274.82,266.08,263.20,270.14,270.06,280.36,272.52,283.68,277.64,275.24,247.75,,,196.87,
2018-05-18 22:13:34.690000,L8,,,,225.86,235.54,210.17,239.93,236.00,175.56,183.19,232.18,226.05,221.89,,,,,181.57,242.78,205.50,253.80,249.91,224.21,,,,,,,270.88,272.94,146.07,270.91,,,,,220.46,262.27,273.03,208.15,,,,,204.70,
2018-07-21 22:13:49.390000,L8,,,260.64,303.92,302.09,300.49,304.88,296.45,303.14,308.31,310.64,304.48,300.96,295.53,292.47,298.88,295.87,299.19,305.32,485.01,489.04,483.08,511.02,319.10,320.66,324.36,328.88,332.40,326.67,325.33,328.13,335.56,332.55,328.56,339.46,338.68,347.38,345.50,341.24,348.20,345.78,344.37,331.80,331.74,325.80,297.24,331.00
2018-09-07 22:14:12.130000,L8,328.12,251.24,214.71,,,260.82,242.19,258.18,250.33,241.96,245.30,240.02,217.39,237.79,245.34,243.92,241.79,244.26,256.36,262.09,166.90,218.93,272.31,270.10,265.86,268.56,275.40,280.13,277.25,280.94,283.32,289.61,292.37,292.93,302.46,284.01,285.89,297.95,307.50,305.57,303.71,294.13,283.56,278.84,272.69,253.89,
2018-12-28 22:14:29.227000,L8,245.92,267.09,268.18,267.36,277.85,274.27,270.54,271.27,268.88,259.95,261.89,259.79,261.36,264.39,263.72,264.47,263.55,267.51,274.19,280.05,277.53,279.19,287.45,289.60,284.21,281.53,282.80,291.28,291.71,292.57,295.28,295.24,302.16,297.69,301.05,301.78,302.96,308.26,309.52,308.08,313.45,311.10,307.36,306.04,292.75,275.82,300.90
2019-01-13 22:14:27.136000,L8,243.16,259.86,266.39,263.62,267.69,264.93,262.71,265.61,262.97,253.27,260.10,256.49,258.79,259.53,263.96,258.99,263.08,266.18,269.61,272.40,272.20,277.19,280.16,290.53,279.96,273.47,279.21,281.12,281.10,283.18,286.84,290.41,292.09,293.17,290.81,296.39,297.26,303.95,305.69,305.16,305.78,306.06,302.51,300.25,285.33,266.51,298.59
2019-02-05 22:20:33.244000,L8,238.09,259.45,267.36,264.21,271.11,265.75,264.24,268.13,266.33,260.71,263.91,264.54,260.88,265.92,261.31,253.44,259.90,264.40,264.93,268.84,268.81,274.02,275.05,273.74,272.80,269.37,275.71,274.35,273.64,279.23,283.32,288.03,287.51,289.68,288.58,293.12,294.81,301.88,301.39,301.61,305.14,303.56,300.75,295.49,282.72,265.12,290.59
2019-02-14 22:14:21.185000,L8,232.96,260.87,266.26,264.76,269.74,266.50,270.89,268.11,267.03,257.25,256.49,257.40,254.57,255.77,258.44,258.05,260.61,268.34,268.57,271.05,272.31,276.78,280.91,283.93,279.89,274.11,279.24,282.88,283.65,287.01,288.69,294.85,294.23,294.22,292.90,298.83,301.71,305.78,305.44,304.89,308.02,305.98,301.48,296.32,285.36,269.83,292.59
2019-02-21 22:20:30.485000,L8,228.46,255.59,261.94,260.73,262.27,261.21,260.68,263.11,271.89,246.15,248.92,241.01,234.09,231.61,235.91,247.62,249.93,288.08,260.94,262.00,264.25,266.52,268.78,273.66,266.63,268.67,273.85,270.70,223.77,233.89,,,,,174.53,236.40,282.78,295.99,317.51,292.94,298.44,297.84,292.36,289.75,277.74,261.70,287.77
2019-03-02 22:14:17.011000,L8,234.23,258.46,266.30,263.07,266.94,263.85,262.47,264.81,264.72,254.02,260.63,255.79,261.30,261.13,266.82,257.77,259.13,266.88,266.77,266.55,270.17,270.97,277.36,284.92,270.83,271.46,277.18,275.07,278.42,281.76,285.86,290.93,287.57,288.23,287.08,293.11,296.79,301.91,301.98,298.63,303.38,303.53,299.40,294.94,282.43,265.95,292.49
2019-06-22 22:14:28.716000,L8,,,,262.93,265.03,267.90,262.36,262.67,262.97,261.31,262.86,266.16,262.00,263.86,270.22,247.72,250.09,261.86,263.93,266.69,280.69,276.89,279.77,289.81,273.44,269.21,281.04,278.27,304.61,298.99,309.43,318.70,299.98,308.30,309.21,321.73,324.93,329.74,325.91,325.19,330.33,322.41,308.84,306.20,295.88,258.47,308.93
2019-09-10 22:14:51.565000,L8,271.70,257.91,267.47,265.56,267.56,267.94,260.39,259.50,267.85,251.19,258.22,250.28,248.86,248.56,256.06,252.27,253.00,254.77,262.12,264.18,270.22,270.92,276.93,274.09,274.70,273.42,279.46,283.98,310.95,318.91,320.93,336.87,349.25,365.24,345.38,302.88,309.51,313.07,312.26,312.54,313.83,310.12,305.07,299.99,286.57,256.82,298.74
2019-09-26 22:14:56.917000,L8,250.98,256.00,260.75,258.93,258.12,256.13,247.66,246.25,239.55,230.38,234.90,233.58,193.56,,,,,,,,,262.55,272.85,260.85,258.30,258.37,268.00,235.47,254.07,261.46,287.12,300.55,285.20,284.45,188.07,161.57,308.73,284.21,289.36,288.16,299.52,303.44,296.54,291.24,276.15,,291.15
2019-11-13 22:14:57.837000,L8,241.60,266.27,270.49,268.09,269.74,266.02,262.79,262.46,260.54,254.78,253.81,186.78,180.07,133.66,,,,254.00,268.55,273.72,277.01,280.70,281.27,279.47,283.45,276.86,282.98,287.01,285.78,289.54,294.65,298.01,298.22,301.21,304.06,305.22,309.39,312.54,313.38,310.99,312.93,310.37,305.42,304.05,289.19,263.92,304.14
2019-11-29 22:14:55.870000,L8,236.94,256.96,264.58,264.51,265.13,261.35,259.44,261.52,252.27,244.63,248.21,242.24,246.70,245.18,253.43,250.88,251.66,251.26,263.84,265.13,270.80,274.39,274.77,272.18,276.46,270.44,276.45,281.63,280.51,281.47,286.96,289.64,287.71,292.67,293.38,297.98,303.05,305.41,305.63,302.96,307.54,305.59,301.30,299.69,286.35,258.65,291.49
2019-12-22 22:21:03.498000,L8,242.40,260.03,267.38,265.58,265.61,267.49,263.44,262.18,261.02,247.67,262.17,248.00,251.96,250.75,257.77,252.13,260.34,150.92,,,,,,,,293.51,280.07,289.07,291.74,348.71,339.22,354.37,332.11,256.16,225.32,201.59,,,,,,,,,,,
2020-01-23 22:20:55.593000,L8,329.29,330.29,336.95,330.89,333.16,325.34,320.80,320.48,316.32,321.29,323.91,324.66,329.20,332.48,337.87,327.42,324.37,331.19,332.70,338.84,341.33,348.99,355.66,345.87,333.68,345.36,341.86,352.84,353.95,358.50,356.95,366.08,365.65,365.88,367.78,370.11,374.07,376.57,371.53,373.50,368.90,362.49,357.26,358.24,357.11,330.50,348.90
2020-03-04 22:14:32.767000,L8,234.26,257.44,265.06,262.87,264.64,262.74,260.87,260.42,259.65,244.49,252.08,247.75,250.47,247.81,252.71,248.36,253.87,256.88,264.03,267.25,271.23,269.43,275.14,277.33,274.14,271.77,276.42,275.56,278.93,282.26,286.87,292.88,286.74,292.45,290.75,296.99,304.50,304.76,304.43,301.78,304.91,303.95,300.04,295.86,285.79,260.96,292.97
2020-03-11 22:20:40.527000,L8,262.38,276.83,284.57,314.44,289.42,308.35,284.80,289.73,289.74,281.38,281.59,279.88,281.23,293.52,310.25,307.41,303.24,305.72,310.71,319.10,321.69,325.64,328.69,331.05,328.26,340.29,330.67,334.92,339.35,344.53,344.02,350.76,353.80,349.06,347.79,360.83,359.49,353.56,358.46,348.48,359.33,344.87,345.41,336.18,304.00,312.14,326.82
2020-06-08 22:14:11.756000,L8,,,,262.22,260.85,260.12,261.80,258.70,264.64,259.88,256.78,249.10,250.29,252.00,258.27,247.22,248.03,252.56,265.05,266.03,275.92,273.02,277.08,280.29,275.75,270.39,278.07,286.22,291.49,293.64,298.14,311.21,299.66,307.98,305.91,309.82,314.51,319.66,320.03,318.00,315.43,312.06,304.04,299.14,285.99,260.88,292.16
2020-07-10 22:14:27.456000,L8,,,,262.79,260.65,260.22,260.52,258.15,263.16,258.42,259.33,246.84,250.36,250.86,258.21,247.05,246.17,251.25,263.80,265.27,273.34,268.10,509.20,510.97,495.18,492.04,498.46,300.57,287.22,302.39,299.15,319.95,316.37,312.15,317.52,319.95,324.78,329.68,328.16,325.31,321.76,320.57,306.70,304.70,288.13,260.34,297.40
2020-07-26 22:14:32.385000,L8,,,253.38,262.35,261.13,258.24,258.82,256.52,261.16,257.65,262.12,247.66,249.10,246.79,255.82,244.04,246.18,250.26,261.99,264.61,270.76,267.53,495.10,486.56,495.83,492.08,278.46,284.08,286.87,292.15,297.62,311.80,297.91,308.13,305.77,306.33,313.25,316.04,320.40,320.41,316.68,313.25,304.41,299.69,287.49,257.27,295.18
2020-08-27 22:14:44.105000,L8,,252.00,262.69,262.34,261.77,275.01,258.59,256.06,256.78,259.80,258.50,249.96,249.83,249.49,255.51,253.49,252.23,252.47,264.70,271.26,280.60,279.64,283.04,274.08,278.35,272.34,283.65,283.25,285.33,291.05,296.56,304.16,297.23,304.61,304.56,302.53,312.21,312.54,315.82,311.76,310.80,311.71,305.24,299.65,289.09,259.60,298.01
2020-10-14 22:14:56.808000,L8,244.27,266.56,269.67,272.06,272.05,269.69,272.63,273.60,271.43,266.84,264.67,265.67,264.41,267.04,268.02,270.10,264.30,264.01,279.01,281.72,291.93,291.68,297.78,288.77,295.84,290.48,291.55,299.97,296.52,296.86,299.09,306.08,305.91,309.14,312.19,310.85,319.05,318.38,320.71,317.66,318.56,317.87,313.92,308.28,298.84,279.70,310.57
2021-02-19 22:14:39.648000,L8,218.66,177.53,197.82,248.41,254.88,252.31,257.08,256.79,255.36,238.65,244.23,247.60,249.46,246.54,252.25,244.90,250.32,256.55,264.05,266.43,267.21,271.92,275.21,279.02,275.34,269.60,276.03,275.49,278.79,281.24,284.59,289.60,284.66,295.30,291.92,298.28,304.36,304.04,304.51,301.97,303.37,304.23,300.47,295.45,286.10,260.60,293.82
2021-05-26 22:14:18.793000,L8,265.88,258.14,264.47,355.06,355.10,349.25,352.86,350.57,335.41,331.55,345.02,346.31,339.63,332.39,332.80,334.66,333.84,332.89,336.15,339.67,347.38,361.43,367.29,367.14,364.25,370.52,375.11,374.63,375.52,375.98,380.82,385.15,383.80,388.90,390.31,396.82,395.76,400.01,405.50,408.63,406.64,405.98,396.70,397.54,376.57,333.25,212.41
2021-06-11 22:14:25.766000,L8,,,,240.60,245.20,241.82,241.73,235.30,195.29,197.88,223.35,186.53,154.66,214.23,165.77,201.80,229.96,180.19,150.77,,205.27,160.84,212.21,260.64,175.30,247.16,184.03,260.81,265.90,273.94,278.30,286.18,277.44,281.92,279.49,284.31,291.04,295.17,287.36,294.05,279.51,294.09,,,,160.21,
2021-06-27 22:14:29.908000,L8,,,,264.34,264.20,267.13,264.48,263.56,265.51,245.46,257.70,253.36,251.92,246.25,270.07,249.01,257.67,258.71,265.12,269.17,277.70,277.55,279.09,286.19,278.24,271.70,281.86,286.17,300.14,298.64,300.97,317.63,300.38,311.13,312.23,317.49,323.93,326.76,324.40,322.33,321.41,320.76,311.30,306.54,298.22,263.50,306.66
2021-07-13 22:14:31.246000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.45,164.49,189.28,217.04,193.33,157.23,252.82,264.18,207.59,277.26,272.32,290.17,260.18,277.00,,,,,
2021-08-14 22:14:45.391000,L8,271.84,238.16,294.77,292.96,295.71,292.31,283.81,277.94,285.46,289.95,285.95,280.05,276.52,272.39,284.27,282.94,385.63,386.68,392.14,405.31,299.86,308.87,512.78,467.85,502.87,473.12,442.29,430.62,437.55,511.62,477.50,482.49,462.37,509.21,464.89,457.13,351.38,351.03,352.51,348.11,353.72,346.00,351.70,337.61,327.70,386.85,334.72
2021-08-30 22:14:49.951000,L8,,236.91,251.35,250.62,251.34,257.40,250.10,253.59,250.24,240.76,253.60,239.57,235.32,235.37,241.14,243.71,248.91,248.31,260.04,270.14,277.13,269.41,270.89,274.04,274.80,270.34,277.30,274.64,279.72,290.33,294.53,310.13,287.39,297.39,299.19,301.02,310.02,308.08,310.21,309.24,308.05,308.45,303.87,298.68,287.73,249.00,296.19
2021-11-02 22:15:01.893000,L8,240.16,256.41,264.94,266.05,276.21,304.60,274.35,308.95,265.15,257.37,254.57,250.19,251.16,251.09,258.17,257.66,251.37,257.23,287.10,271.48,304.59,298.51,294.75,288.05,292.70,283.95,285.49,291.38,293.73,292.90,297.49,303.86,304.63,311.53,307.95,313.79,318.92,312.66,314.05,311.90,315.05,313.14,310.98,305.32,294.76,267.74,302.70
2021-11-18 22:14:56.496000,L8,237.25,254.39,259.56,259.03,258.53,260.20,258.16,259.49,256.95,244.54,248.99,242.21,244.97,243.13,252.68,250.87,249.48,250.46,264.18,266.85,273.64,274.70,278.41,279.78,278.22,276.14,280.01,286.08,286.09,285.96,290.56,294.83,288.57,304.58,302.36,306.16,313.42,310.76,310.66,308.41,309.37,310.38,306.77,298.72,288.23,258.17,297.85
2021-12-12 22:14:55.412000,L9,237.32,253.13,256.02,257.34,258.97,257.56,258.81,254.60,256.37,243.54,247.20,245.76,246.02,245.73,246.27,247.23,249.18,252.61,264.28,266.25,269.74,274.39,278.64,279.08,277.91,273.65,277.64,283.38,283.42,283.25,287.51,293.70,288.30,301.48,301.35,305.45,312.19,307.37,310.47,307.35,308.04,307.83,306.29,298.74,288.97,262.78,295.70
2022-01-13 22:14:50.477000,L9,238.21,256.08,256.54,256.61,259.55,256.67,259.14,258.43,255.82,246.97,247.78,247.22,247.64,245.20,250.05,248.95,249.84,255.97,263.74,267.99,268.63,273.27,276.12,282.36,277.56,271.90,277.23,281.21,285.37,284.19,287.14,294.44,290.41,302.13,301.74,304.31,309.30,308.38,310.21,308.26,308.54,308.59,304.31,298.74,287.23,260.40,292.77
2022-01-28 22:20:55.692000,L8,231.63,254.47,253.88,256.14,258.15,256.30,256.69,258.62,256.57,246.54,252.41,248.69,247.95,243.02,249.49,246.16,250.80,255.83,263.18,266.96,272.45,272.99,277.32,282.65,277.93,271.95,279.01,280.79,282.92,283.29,287.76,296.56,290.08,302.80,301.35,304.88,314.20,308.69,310.04,308.93,308.55,308.58,304.43,296.42,287.80,260.87,293.01
2022-02-06 22:14:44.088000,L8,229.25,252.50,255.34,255.24,257.24,255.33,253.18,256.18,255.85,246.19,249.84,247.69,246.93,243.71,249.29,247.10,250.61,254.10,262.55,265.82,267.13,268.88,275.68,282.29,275.84,272.48,278.35,279.67,283.22,283.91,286.84,293.92,287.78,300.22,299.85,303.71,311.17,307.64,308.95,307.19,307.02,308.04,303.46,294.10,285.31,258.59,289.64
2022-02-13 22:20:52.491000,L8,244.78,257.73,259.26,260.51,263.12,258.67,284.14,272.21,266.29,260.69,262.63,261.62,254.25,247.60,247.16,245.08,247.68,253.46,259.52,263.17,273.33,275.10,274.31,281.19,277.49,272.08,279.20,281.36,288.43,285.29,289.27,296.90,290.21,301.04,301.83,302.35,310.62,309.13,,,,,,,,257.49,
2022-02-22 22:14:38.338000,L8,437.23,430.64,480.79,450.34,435.67,490.09,433.24,411.66,472.36,483.63,510.78,497.94,335.44,322.81,322.12,477.49,508.34,486.02,470.68,519.31,434.28,429.31,445.72,454.31,435.86,449.51,349.47,353.95,359.48,355.57,350.96,364.43,374.70,373.62,375.72,386.72,385.08,381.68,379.89,366.74,363.69,365.45,369.82,364.96,359.79,517.67,369.40
2022-03-02 22:14:37.725000,L9,234.28,252.80,255.35,253.41,257.20,253.82,251.98,254.98,255.29,245.12,248.61,246.56,247.56,244.24,249.78,246.20,250.25,252.92,263.12,266.45,271.14,269.58,276.63,282.03,277.09,271.90,276.90,281.18,285.66,284.98,287.30,297.35,290.27,302.44,300.18,301.67,309.24,307.57,309.31,308.03,306.73,308.92,302.96,293.77,283.40,260.69,289.07
2022-04-02 22:20:31.499000,L8,,,194.81,206.60,200.78,194.51,178.99,150.52,172.99,183.26,207.16,211.63,203.65,221.56,238.76,150.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05 22:14:18.830000,L9,,,256.22,259.34,257.92,261.52,259.22,266.12,261.65,250.24,257.05,252.62,254.42,251.08,261.58,250.88,252.27,255.64,264.82,272.85,276.37,275.15,278.63,284.86,277.41,273.20,280.73,286.21,294.82,294.41,297.28,314.63,306.59,308.52,305.34,311.72,319.72,313.14,318.21,311.77,312.17,316.56,310.07,300.57,290.30,260.96,295.28
2022-05-21 22:14:07.318000,L9,,,243.79,262.34,258.94,266.51,265.35,262.55,260.32,242.98,247.86,244.80,247.03,246.04,246.59,241.34,244.15,245.42,222.58,189.21,181.90,160.14,165.76,162.17,151.18,,,,222.17,258.74,250.38,,,,,,,280.03,246.05,270.32,232.88,253.61,,,,239.52,
2022-06-22 22:14:26.439000,L9,,,,238.37,233.76,206.96,238.08,225.63,176.56,194.48,233.24,192.48,207.37,144.39,165.48,175.70,165.26,181.64,182.77,179.04,157.19,,208.69,159.21,166.29,169.55,261.77,216.75,269.20,277.67,281.16,294.31,281.42,287.12,284.67,291.18,299.68,302.25,300.18,299.96,298.52,300.89,293.46,286.68,271.05,174.09,277.95
2022-06-30 22:14:51.348000,L8,245.00,231.32,250.13,318.39,312.83,308.79,304.06,299.18,465.36,498.44,493.47,476.09,466.63,432.00,454.75,454.59,435.21,441.95,452.37,444.09,435.22,311.71,306.64,473.61,430.65,462.29,334.19,337.86,350.28,360.75,367.91,367.81,372.29,377.69,377.65,385.37,387.77,387.98,387.57,383.98,384.30,381.79,387.03,393.19,401.45,437.07,396.41
2022-08-09 22:14:46.212000,L9,,,249.73,251.41,256.60,253.70,250.75,249.68,250.97,244.60,255.11,243.05,242.35,240.02,235.94,234.78,243.76,243.49,237.95,233.16,249.17,249.90,260.44,269.83,262.37,259.33,262.94,271.97,311.78,293.24,301.70,322.54,301.55,307.07,305.70,306.96,312.12,313.42,313.41,312.61,313.41,313.67,304.04,298.25,281.43,234.40,289.42
2022-09-10 22:14:51.402000,L9,277.45,277.10,315.17,320.32,328.54,314.47,278.49,283.67,294.34,282.48,276.77,281.19,270.72,271.53,283.48,279.25,283.74,272.38,272.72,265.94,278.55,286.14,300.05,298.14,309.27,320.50,319.18,325.67,323.25,327.94,331.48,338.39,350.94,354.66,361.09,366.64,366.60,368.79,366.97,376.57,376.94,377.44,379.29,314.16,313.96,268.78,320.98
2023-01-08 22:15:00.142000,L8,234.73,246.56,251.55,251.16,254.89,252.70,250.25,246.97,248.58,242.96,243.60,241.70,240.87,238.44,233.18,234.17,238.09,247.72,235.37,236.82,239.34,246.08,251.63,267.25,263.51,257.86,264.95,268.97,276.19,279.67,284.89,291.22,293.52,300.89,301.21,306.93,312.30,310.26,310.92,308.07,308.11,306.73,303.60,294.58,286.44,236.71,291.57
2023-01-15 22:21:05.646000,L8,260.24,243.26,282.52,254.72,262.19,250.27,266.56,256.83,262.59,247.88,235.59,231.84,251.40,242.19,247.23,239.64,247.25,245.12,240.43,285.75,285.60,238.48,252.28,291.85,252.07,283.36,228.87,,273.62,275.15,282.66,295.55,285.80,,,,,,,,,,,,,233.30,
2023-02-17 22:15:01.258000,L9,228.62,250.54,255.46,257.33,257.01,257.46,258.95,254.29,257.08,245.74,248.11,246.19,243.12,241.29,233.41,239.27,245.34,253.26,258.26,251.20,251.74,268.77,260.45,270.62,266.07,268.78,276.76,274.40,280.55,283.95,291.62,301.66,305.73,307.80,304.69,313.39,319.34,319.31,317.93,310.55,311.36,311.46,308.14,301.53,294.29,248.09,297.38
2023-02-25 22:14:39.957000,L8,226.10,245.19,251.06,251.06,255.60,252.70,252.71,254.70,251.82,238.78,245.70,244.33,241.05,240.01,229.84,230.18,236.15,247.51,236.28,237.84,236.22,247.80,256.72,267.63,263.14,257.20,266.02,269.70,277.37,283.89,287.63,301.59,299.15,300.58,301.66,308.04,311.83,310.13,311.36,307.08,306.27,305.61,302.88,294.45,286.50,237.72,291.18
2023-03-05 22:14:49.135000,L9,243.34,247.87,253.17,255.25,255.00,255.55,252.68,254.15,257.12,245.53,249.37,243.93,242.93,245.56,234.32,235.35,241.92,244.13,236.77,238.43,242.63,248.23,254.90,263.69,264.69,263.30,270.99,271.37,277.56,282.90,289.00,299.45,301.55,303.70,304.63,311.27,318.11,312.21,311.59,308.64,308.87,309.19,304.95,296.35,290.25,236.81,294.11
2023-04-06 22:14:33.046000,L9,,233.54,257.30,256.22,259.92,257.79,259.58,256.50,261.39,257.48,255.84,260.59,254.42,257.53,240.18,238.56,247.09,248.29,242.00,238.78,256.02,249.81,263.60,268.41,264.00,257.76,265.06,268.67,274.87,281.74,285.30,294.79,294.09,302.21,301.36,308.85,311.67,310.43,311.25,307.31,308.37,306.59,302.06,293.19,284.43,236.92,290.46
2023-04-14 22:14:09.763000,L8,,233.49,255.71,258.73,260.85,258.14,255.95,254.55,258.91,251.88,255.02,245.84,255.81,259.07,261.74,239.22,247.07,254.30,248.38,236.95,245.69,251.02,259.29,268.64,264.81,260.34,272.70,271.03,278.22,284.08,291.72,307.97,303.51,306.43,307.03,320.61,322.17,321.74,322.25,317.87,314.30,316.62,308.65,298.78,288.23,236.95,293.59
2023-05-24 22:14:04.912000,L9,,,245.37,264.87,262.42,270.23,264.52,254.93,256.81,261.92,258.50,252.04,251.22,263.09,265.71,256.20,246.54,252.65,249.06,243.64,268.26,267.08,265.00,272.33,262.85,269.99,277.26,290.55,284.69,295.47,298.47,319.77,334.33,343.37,330.56,333.40,339.71,336.07,333.98,333.68,329.87,325.70,314.34,306.15,299.32,243.07,306.41
2023-06-01 22:13:55.021000,L8,,,,250.26,258.17,255.45,250.50,245.79,248.85,245.26,246.88,242.27,241.11,246.64,228.78,228.27,239.32,244.93,237.48,230.41,240.06,248.92,257.80,259.25,258.42,257.10,265.77,267.10,274.68,287.54,286.83,306.19,306.73,304.54,303.50,315.45,318.90,322.52,321.29,315.92,314.63,315.28,305.65,301.10,287.68,235.18,295.34
2023-06-09 22:14:00.612000,L9,,,,216.67,233.62,200.74,223.63,216.83,178.99,219.01,223.11,219.71,213.25,214.77,205.51,199.06,203.65,174.15,183.58,182.25,155.61,,162.34,221.01,211.30,173.95,177.01,215.19,252.73,261.58,273.20,281.30,271.88,265.73,157.23,162.81,168.71,171.62,162.87,167.71,151.64,270.20,,,,172.32,
2023-07-03 22:14:15.167000,L8,,,,260.59,265.63,276.77,272.78,275.64,268.49,274.99,277.71,270.94,268.62,271.48,277.28,273.46,264.62,471.60,474.62,481.78,277.62,277.80,289.37,302.79,283.67,295.36,283.18,310.85,315.00,325.13,337.41,344.24,341.04,350.55,347.53,348.61,357.41,353.70,360.43,354.61,359.96,362.53,344.81,316.11,302.53,467.92,323.41
2023-07-11 22:14:12.102000,L9,251.71,142.88,188.10,243.79,243.93,241.97,249.05,253.05,261.00,265.70,268.61,258.83,258.86,255.95,254.62,423.83,423.12,256.67,257.39,260.01,271.99,273.77,286.70,289.46,290.14,291.68,294.11,301.13,312.76,317.37,326.29,339.15,346.99,345.78,344.90,333.69,343.81,355.20,360.70,349.97,350.01,346.80,346.01,341.39,339.38,247.36,331.39
2023-07-27 22:14:14.688000,L9,,,,226.16,220.63,217.66,230.21,216.42,220.79,221.06,229.53,212.70,209.20,216.73,206.13,203.94,223.24,163.06,159.25,131.45,,,,,,,,,205.25,253.39,265.52,,,256.31,206.21,,,275.47,273.34,289.31,265.73,275.33,,,,167.61,
2023-08-12 22:14:23.119000,L9,,,237.27,236.16,242.96,239.13,248.42,239.71,243.89,247.68,244.86,237.55,237.45,273.24,230.92,232.91,245.40,248.60,251.14,244.08,258.75,255.13,261.70,271.13,267.09,263.62,269.12,271.89,278.29,295.26,303.14,325.85,306.46,312.15,328.43,330.90,334.74,338.64,332.39,333.97,326.70,323.83,316.75,305.22,299.45,236.14,309.52
2023-09-05 22:14:34.496000,L8,,,,,,,,,,132.84,219.39,204.85,174.16,212.46,200.06,203.53,221.20,166.94,190.19,178.81,150.98,,159.47,184.43,172.49,161.65,149.23,227.35,251.52,262.93,272.54,279.73,257.25,191.78,258.86,273.34,285.09,289.36,285.89,289.10,270.36,269.47,254.39,,,182.70,
2023-09-29 22:14:38.579000,L9,,,213.63,218.31,216.39,207.70,214.32,167.59,,,216.60,181.85,192.15,215.91,211.97,209.52,219.34,,,,,,172.28,225.44,208.99,163.02,200.41,231.72,251.13,240.19,226.13,203.38,226.76,275.84,279.81,284.85,286.35,286.48,285.29,282.25,281.14,263.99,275.47,265.45,264.44,,277.96
2023-11-24 22:14:51.719000,L8,239.76,243.36,243.20,248.65,246.29,257.68,254.98,264.39,263.43,233.66,237.13,234.38,256.73,267.71,264.66,264.55,246.37,249.69,240.66,235.90,245.26,251.61,259.27,269.80,282.06,269.39,278.85,283.73,282.26,283.88,293.22,304.56,310.46,314.56,314.25,314.99,322.17,321.74,320.07,313.75,316.10,317.55,311.92,302.30,294.99,246.86,301.88
2023-12-10 22:14:45.117000,L8,237.78,249.00,243.59,244.63,241.30,237.26,266.48,266.16,265.93,233.20,236.23,238.78,244.89,260.34,276.71,269.64,245.56,249.98,242.14,238.52,243.78,251.63,256.61,268.46,273.73,267.30,277.97,280.44,283.64,286.02,294.48,303.51,307.20,311.14,317.74,316.28,321.01,320.91,318.40,313.50,317.69,320.47,312.71,301.56,294.70,242.18,299.04
