dates,satname,nzd0224-0000,nzd0224-0001,nzd0224-0002,nzd0224-0003,nzd0224-0004,nzd0224-0005,nzd0224-0006,nzd0224-0007,nzd0224-0008,nzd0224-0009,nzd0224-0010,nzd0224-0011,nzd0224-0012,nzd0224-0013,nzd0224-0014,nzd0224-0015,nzd0224-0016,nzd0224-0017,nzd0224-0018,nzd0224-0019,nzd0224-0020,nzd0224-0021,nzd0224-0022,nzd0224-0023,nzd0224-0024,nzd0224-0025,nzd0224-0026,nzd0224-0027,nzd0224-0028,nzd0224-0029,nzd0224-0030,nzd0224-0031,nzd0224-0032,nzd0224-0033,nzd0224-0034,nzd0224-0035,nzd0224-0036,nzd0224-0037,nzd0224-0038,nzd0224-0039,nzd0224-0040,nzd0224-0041,nzd0224-0042,nzd0224-0043,nzd0224-0044,nzd0224-0045,nzd0224-0054,nzd0224-0055,nzd0224-0056,nzd0224-0057,nzd0224-0058,nzd0224-0059,nzd0224-0060,nzd0224-0061,nzd0224-0062,nzd0224-0063,nzd0224-0064,nzd0224-0065,nzd0224-0066,nzd0224-0067,nzd0224-0068,nzd0224-0069,nzd0224-0070,nzd0224-0071,nzd0224-0072,nzd0224-0073,nzd0224-0074,nzd0224-0075,nzd0224-0076,nzd0224-0077,nzd0224-0078,nzd0224-0079,nzd0224-0080,nzd0224-0081,nzd0224-0082,nzd0224-0083,nzd0224-0084,nzd0224-0085,nzd0224-0086,nzd0224-0087,nzd0224-0088,nzd0224-0089,nzd0224-0090,nzd0224-0091,nzd0224-0092,nzd0224-0093,nzd0224-0094,nzd0224-0095,nzd0224-0096,nzd0224-0097,nzd0224-0098,nzd0224-0099,nzd0224-0100,nzd0224-0101,nzd0224-0102,nzd0224-0103,nzd0224-0104,nzd0224-0105,nzd0224-0106,nzd0224-0107,nzd0224-0108,nzd0224-0109,nzd0224-0110,nzd0224-0111,nzd0224-0112,nzd0224-0113,nzd0224-0114,nzd0224-0115,nzd0224-0116,nzd0224-0117,nzd0224-0118,nzd0224-0119,nzd0224-0120,nzd0224-0121,nzd0224-0122,nzd0224-0123,nzd0224-0124,nzd0224-0125,nzd0224-0126,nzd0224-0127,nzd0224-0128,nzd0224-0129,nzd0224-0130,nzd0224-0131,nzd0224-0132,nzd0224-0046,nzd0224-0053,nzd0224-0048,nzd0224-0049,nzd0224-0050,nzd0224-0051,nzd0224-0052,nzd0224-0047
2006-09-17 21:47:31.164000,L5,449.92,434.51,429.62,418.96,407.53,396.66,393.58,394.56,393.70,389.81,379.46,379.98,389.51,375.18,382.25,386.62,315.72,354.30,343.89,382.60,441.68,442.62,436.51,435.00,429.07,433.76,433.41,424.92,423.17,430.23,427.87,433.68,435.79,453.17,463.82,461.50,469.80,456.63,449.86,429.44,400.95,379.87,335.38,307.00,250.67,170.65,,319.70,365.46,365.92,354.61,355.98,360.91,364.42,352.96,367.24,364.52,371.94,371.07,363.17,354.44,356.27,347.35,345.38,358.63,391.60,397.74,399.47,397.76,401.99,405.28,408.93,401.61,394.22,392.44,391.87,390.74,393.92,390.60,401.36,407.26,406.50,430.82,437.18,436.25,431.61,433.74,430.23,439.53,439.89,439.56,433.98,428.40,442.37,446.20,444.70,437.44,434.71,423.54,419.69,411.45,406.35,399.98,395.36,396.44,382.91,318.15,398.30,394.78,394.86,400.88,404.10,386.92,368.36,360.34,361.69,363.58,364.66,366.05,360.68,346.98,343.48,356.80,363.69,392.11,,,,,,,,
2006-10-03 21:47:41.787000,L5,487.49,463.78,496.97,460.71,441.08,425.21,409.91,423.30,439.42,424.10,443.53,430.93,434.92,426.66,449.63,457.70,396.96,378.69,352.85,393.61,454.22,460.12,451.53,452.16,444.68,468.47,469.52,454.41,468.62,462.88,482.18,453.40,478.87,463.47,478.46,470.14,500.30,493.39,514.24,,,,424.13,536.20,526.96,167.95,480.59,460.32,457.12,422.95,406.05,401.96,400.96,401.12,392.82,387.33,389.47,398.91,403.09,391.96,385.02,388.97,379.84,371.40,373.98,396.63,407.35,405.51,401.31,400.47,419.90,425.77,439.51,424.63,432.92,432.10,455.37,424.54,418.75,423.29,421.08,428.34,445.16,456.37,474.11,477.59,470.19,458.80,469.36,472.97,470.09,465.40,462.28,475.03,486.68,503.34,496.26,475.63,485.94,461.83,460.10,450.08,439.03,427.31,422.54,414.12,397.08,421.30,414.71,410.45,410.47,430.55,443.03,432.61,423.89,444.96,409.24,392.44,390.32,371.22,366.76,365.19,379.11,396.23,439.10,,511.27,,,,,530.28,
2006-12-06 21:48:41.029000,L5,428.45,387.78,394.21,402.42,386.84,391.18,400.30,350.96,347.97,362.95,364.15,347.25,378.74,357.21,391.88,369.92,330.69,314.28,287.11,298.49,376.68,378.07,377.16,386.00,377.68,388.31,376.47,390.76,403.04,404.72,388.80,375.19,391.34,383.21,403.94,400.31,419.76,416.19,407.18,401.38,376.81,372.43,280.18,243.74,207.81,,,353.78,374.63,340.58,342.11,323.35,309.27,320.93,313.34,319.07,322.95,323.74,317.15,315.05,316.80,309.23,309.83,311.66,327.88,343.77,350.66,329.69,335.70,334.78,342.13,343.09,355.66,342.99,346.53,353.75,354.37,359.30,352.08,353.63,354.03,374.34,376.76,367.48,378.17,377.62,383.35,386.42,386.84,393.81,404.02,398.73,395.51,392.14,395.60,400.34,398.44,390.61,373.89,368.02,364.75,360.91,359.87,349.15,352.25,360.72,329.51,349.49,363.24,360.62,378.05,365.90,361.58,340.80,318.74,329.19,330.62,325.05,337.58,331.54,324.58,327.13,335.38,348.35,375.92,,,,,,,,
2007-01-07 21:48:55.368000,L5,432.04,417.05,412.78,401.80,396.24,388.20,371.73,365.26,365.24,355.66,353.60,359.10,364.41,365.98,370.71,376.43,360.75,346.58,331.08,353.49,410.27,400.41,398.43,401.49,393.73,401.08,396.60,397.88,402.60,408.83,409.97,423.19,424.58,425.89,422.57,428.19,424.38,423.09,417.38,398.05,378.93,354.80,303.16,269.58,234.85,156.80,,279.52,351.76,345.37,339.65,338.60,342.92,342.34,334.81,340.42,345.44,341.77,341.93,336.52,331.13,324.14,327.74,330.66,347.04,369.47,375.99,371.14,376.21,370.40,370.59,379.54,381.40,369.12,367.13,365.92,368.13,369.93,364.53,369.81,370.48,387.93,392.71,407.69,419.18,410.91,419.15,417.38,409.52,414.88,420.88,416.71,409.86,394.93,398.94,422.37,412.79,412.22,402.93,405.95,403.22,405.23,403.34,381.12,378.61,374.58,324.09,362.72,372.36,373.60,384.39,384.24,372.27,364.45,359.64,355.98,361.19,356.94,355.90,358.69,336.19,330.63,332.87,347.78,377.93,,,,,,,,
2007-02-08 21:48:38.839000,L5,428.48,415.77,405.55,387.68,374.26,361.52,351.80,357.99,354.00,347.88,356.94,362.34,368.56,365.31,368.72,355.61,277.91,316.97,300.66,334.97,352.99,369.99,377.94,365.98,362.73,378.67,388.04,389.37,389.24,391.34,381.46,383.02,393.70,382.03,402.28,393.77,324.37,192.88,,239.17,341.26,335.03,302.06,,,,,,,,,,,,,,,,,,304.40,313.64,275.80,278.40,305.29,296.27,251.69,284.32,311.51,283.73,268.98,259.02,,,,,,,,,,,,,158.26,325.66,322.26,389.00,398.70,402.35,378.94,369.12,374.67,381.64,390.24,385.66,387.45,390.77,396.31,393.34,392.13,397.77,395.95,365.19,348.01,341.42,273.73,325.45,357.10,364.36,374.80,377.88,362.53,360.12,351.15,341.51,337.49,340.97,341.03,325.10,313.29,313.21,331.72,338.93,365.26,,,,,,,,
2011-01-02 21:43:35.332000,L5,456.87,444.74,441.12,432.70,410.66,398.67,389.06,388.77,384.97,381.19,382.37,393.79,396.75,403.59,403.11,380.35,377.52,364.86,340.53,378.12,406.89,418.54,421.58,419.57,416.64,425.71,428.25,428.36,425.72,428.37,427.07,421.60,424.12,428.79,434.07,445.87,440.04,437.44,439.18,418.30,403.61,382.64,320.62,304.12,249.12,,,314.67,378.87,360.80,344.59,345.03,345.88,341.56,337.61,341.90,353.73,365.86,365.73,358.61,353.97,357.04,356.92,352.10,356.94,369.17,376.06,380.22,381.01,378.30,392.78,385.84,383.82,379.19,385.44,387.10,388.81,380.90,380.41,384.99,388.98,400.34,407.28,420.25,433.22,434.32,439.28,440.51,440.70,448.29,448.83,430.30,424.56,428.05,424.83,424.33,418.53,428.45,426.45,419.14,422.31,418.49,415.77,406.32,394.45,387.53,358.59,306.39,392.86,388.54,407.09,403.59,393.60,387.60,386.01,381.91,380.16,369.57,374.94,365.60,355.24,345.18,351.38,374.70,401.74,,,,,,,,
2011-03-07 21:43:36.874000,L5,447.05,435.11,430.19,423.10,407.42,400.38,388.28,390.71,387.73,385.25,381.60,385.24,390.18,394.26,394.92,373.74,376.71,356.45,330.05,380.08,408.64,418.00,420.67,415.00,412.27,409.20,415.12,415.67,422.48,420.93,422.26,416.09,423.18,424.86,430.36,437.39,438.60,442.34,435.31,416.97,400.18,378.66,314.10,293.95,235.40,,,307.90,364.55,348.39,343.37,339.58,338.33,335.90,330.56,322.11,332.72,353.01,345.96,337.02,319.27,,,259.00,290.22,358.15,373.63,377.62,384.10,378.45,384.39,380.66,381.09,373.84,377.42,376.35,382.54,374.27,367.34,345.53,334.91,325.80,,207.33,211.36,263.53,235.62,346.88,387.87,395.47,379.18,346.04,248.22,178.06,263.81,267.90,328.02,384.60,370.52,,,,,,,,,,,,,,,,,,269.92,286.43,319.58,319.85,,,,,,,,,,,,,
2013-05-31 21:55:43.729000,L8,455.15,441.75,443.53,437.48,436.12,429.43,427.31,416.08,414.44,421.13,421.60,420.92,417.42,425.61,420.36,311.27,369.23,342.76,313.74,394.36,442.61,439.06,436.51,432.74,433.62,434.94,436.68,436.12,432.95,430.41,441.85,441.77,441.01,442.51,449.30,455.19,451.26,447.63,440.84,427.05,441.31,347.40,253.07,227.18,191.51,,179.25,399.86,386.80,365.47,371.89,378.40,375.09,372.53,341.97,368.37,371.63,373.72,380.95,349.98,342.93,345.65,348.32,350.73,360.51,397.91,401.94,388.86,390.16,398.26,390.74,395.96,388.85,389.19,386.19,388.06,381.86,382.70,382.62,392.69,401.17,405.76,416.55,423.95,431.23,432.09,437.41,434.11,453.59,441.73,447.34,442.69,425.58,434.17,438.54,439.13,429.87,429.56,430.71,420.25,420.98,421.71,411.65,405.72,399.06,389.54,365.79,402.83,398.06,399.96,389.95,394.85,384.29,377.60,375.09,374.10,376.61,379.95,384.40,385.58,371.10,360.77,369.43,377.41,415.11,,,,,,,,
2013-08-19 21:55:42.209000,L8,467.74,451.53,447.50,443.70,436.61,430.78,427.77,427.20,413.80,412.14,417.59,406.11,415.26,421.01,421.13,390.11,367.10,359.89,420.95,425.18,436.78,448.71,451.25,448.55,447.27,463.35,476.11,471.73,474.87,485.02,488.50,465.94,465.28,520.64,,,,,522.73,461.19,421.18,342.23,256.74,221.06,180.73,,,404.71,399.85,379.54,377.22,371.57,371.87,375.95,376.97,376.46,374.03,366.11,357.53,350.68,345.93,348.38,359.46,392.97,401.91,412.72,418.06,417.04,411.95,419.86,421.18,407.35,401.26,405.73,400.19,404.76,386.42,391.03,386.67,399.51,401.38,399.36,409.85,414.81,411.95,408.07,410.89,419.32,429.39,437.77,428.33,420.26,419.99,428.45,449.89,458.04,455.58,445.02,442.52,434.82,436.26,435.59,434.83,424.75,426.43,427.06,370.37,418.36,421.01,421.53,430.38,440.10,432.92,417.26,404.21,405.58,404.90,408.82,414.81,407.47,382.98,393.91,392.93,406.29,427.79,,,,,,,,
2013-10-06 21:55:33.702000,L8,451.26,430.40,443.07,414.05,427.90,396.53,392.35,390.35,383.89,381.03,382.42,375.98,383.18,388.86,389.69,330.51,359.67,338.29,309.26,371.09,406.38,410.31,406.44,422.95,408.34,407.56,407.56,405.29,407.61,408.13,410.19,412.36,416.90,428.38,430.49,437.35,438.34,432.45,238.59,422.92,371.23,240.03,207.84,206.50,179.43,,,281.55,356.03,339.52,337.64,338.64,339.98,337.00,329.36,327.24,327.20,330.87,339.21,338.00,335.30,334.69,336.22,339.65,350.89,360.82,364.47,365.49,367.71,370.28,370.39,366.54,363.10,356.74,360.02,363.43,363.76,361.94,362.84,363.12,369.79,380.13,389.29,399.41,403.96,401.69,404.98,407.11,413.43,417.69,415.76,405.77,400.20,405.89,409.16,406.09,403.12,397.04,394.33,384.27,383.18,392.89,387.12,378.19,379.32,325.47,,376.45,327.83,376.63,376.24,378.07,367.16,358.08,354.20,354.11,354.17,363.55,365.12,355.91,326.99,342.79,348.87,359.24,382.02,,,,,,,,
2013-12-09 21:55:16.438000,L8,437.24,423.45,419.68,408.52,400.70,390.41,385.89,387.07,378.41,377.17,379.47,378.50,380.94,391.45,388.25,358.36,353.33,348.47,314.75,369.92,403.85,407.87,407.50,406.35,402.49,405.49,403.90,402.93,403.36,404.38,404.98,406.63,415.46,413.40,422.79,431.25,431.35,421.38,413.73,410.22,363.61,319.54,267.95,226.33,187.68,,,358.74,357.33,341.47,336.40,337.57,339.07,335.43,326.86,331.28,332.44,340.08,339.80,337.27,332.32,332.13,332.24,335.69,348.43,358.23,362.48,362.52,367.53,368.65,370.97,365.59,362.31,355.71,358.62,361.91,363.71,361.82,363.19,364.83,372.13,379.46,390.98,402.70,405.34,401.74,406.17,408.79,413.15,416.97,417.42,409.29,400.67,405.73,409.20,405.79,403.11,397.89,395.02,390.29,388.73,392.59,389.38,382.07,379.47,340.16,337.32,379.51,378.06,377.21,381.13,381.08,371.47,363.03,358.46,357.48,358.97,365.04,369.16,364.70,340.72,347.03,349.72,362.26,388.43,,,,,,,,
2014-01-10 21:54:55.235000,L8,457.88,447.42,446.43,443.09,437.74,404.55,396.05,393.19,388.95,388.90,391.00,388.16,391.49,396.35,397.63,363.66,370.33,365.12,333.27,380.01,416.12,436.25,439.88,437.49,437.56,412.73,411.74,413.73,419.02,417.34,420.72,419.76,423.52,429.96,435.09,443.64,444.85,444.51,431.91,421.50,369.92,325.90,276.30,234.40,201.40,,,374.24,369.04,350.87,345.95,346.75,348.72,343.27,336.48,339.39,346.03,353.24,352.06,347.11,340.45,340.49,343.64,347.62,358.41,364.78,370.63,371.05,374.32,375.57,401.24,374.95,515.19,502.85,512.98,510.97,367.86,370.14,368.05,374.58,379.62,387.38,395.73,409.06,411.51,410.83,413.56,414.38,419.63,422.71,424.63,414.17,406.72,415.95,415.52,413.09,413.41,408.75,409.64,402.04,405.85,408.57,397.69,393.77,391.28,393.68,363.32,384.80,386.17,386.74,391.00,393.09,381.23,373.23,368.68,369.41,368.34,373.86,383.89,375.13,360.59,355.47,359.06,372.39,395.64,,,,,,,,
2014-02-11 21:54:32.873000,L8,465.09,458.68,442.42,429.56,415.12,419.84,393.54,391.69,387.35,385.03,386.46,385.57,386.30,392.79,390.90,357.95,365.78,356.20,329.02,374.18,437.04,437.45,440.86,436.46,440.27,411.59,408.70,410.49,409.63,411.24,414.66,412.75,418.11,422.69,433.09,436.28,434.16,433.84,420.45,405.61,361.64,304.76,255.23,219.18,184.55,,,350.33,362.57,345.87,342.05,344.87,343.76,339.89,331.90,335.53,338.36,345.22,344.92,343.16,337.75,336.43,338.88,343.37,354.68,361.66,366.46,366.47,402.90,407.22,404.24,395.92,400.09,390.35,401.36,390.90,397.39,400.41,404.82,370.37,375.28,387.00,395.70,421.11,450.88,454.21,429.03,446.42,418.09,420.88,422.93,414.49,449.86,413.02,414.77,412.30,411.70,404.23,397.51,392.89,392.98,397.06,392.15,386.61,386.72,389.80,358.67,384.63,384.21,384.27,387.97,389.33,378.71,371.46,367.85,366.81,368.73,371.30,376.45,371.12,367.98,351.93,357.50,370.51,394.90,,,,,,,,
2014-03-31 21:53:53.631000,L8,450.32,446.44,434.03,428.41,427.20,423.62,420.89,391.68,387.92,386.74,389.56,385.43,389.82,395.40,396.07,336.68,268.18,346.94,324.63,375.70,430.05,421.49,428.95,438.28,407.60,407.80,408.03,409.81,409.30,410.57,408.66,412.80,415.22,424.93,427.35,436.78,436.68,436.00,425.97,420.83,376.13,328.66,276.73,235.52,192.33,,,350.49,362.90,345.53,341.41,341.18,343.29,340.43,334.03,339.71,344.06,348.12,345.40,340.90,338.29,335.99,337.04,340.51,351.40,360.22,363.76,366.77,366.75,370.51,372.78,369.75,364.89,357.59,363.43,395.42,391.32,398.23,365.51,369.43,373.88,381.24,393.45,406.97,442.49,406.64,412.01,442.27,446.43,421.01,421.74,415.01,404.09,415.13,413.94,411.73,406.88,401.52,400.37,393.63,391.87,397.19,392.17,386.46,387.65,388.72,353.57,385.34,383.84,383.65,386.33,387.58,376.60,367.65,365.46,364.73,366.56,366.90,377.91,370.66,349.18,351.94,357.06,371.44,395.59,,,,,,,,
2014-05-18 21:53:11.680000,L8,455.28,441.28,433.68,433.11,424.85,423.98,419.68,415.21,409.74,410.31,417.79,422.95,425.33,432.81,428.93,415.90,398.56,421.60,432.79,426.77,435.43,436.16,440.05,437.18,448.40,447.70,466.89,468.43,485.82,492.06,490.41,488.49,495.26,525.22,514.46,492.63,500.12,467.74,455.48,409.40,375.21,315.19,264.89,237.33,203.04,,365.39,411.15,401.36,394.14,386.60,388.72,391.84,394.13,400.46,396.61,397.80,398.93,402.42,401.46,401.28,395.64,398.72,381.87,395.48,416.37,423.47,410.16,411.68,409.95,408.62,404.28,401.51,401.27,406.12,393.93,396.70,392.29,404.60,408.97,420.14,410.82,424.86,431.72,437.48,441.63,443.48,442.55,443.10,458.94,468.98,454.92,446.93,448.70,452.46,445.21,444.62,439.48,431.04,430.71,426.89,443.63,439.52,443.47,442.95,436.53,431.05,426.87,433.17,439.41,453.96,451.95,444.92,435.76,419.96,418.44,419.47,425.96,433.29,421.71,409.92,407.13,406.89,414.87,435.77,,,,,,,,
2014-06-19 21:53:23.387000,L8,446.24,432.54,430.79,421.53,412.50,410.34,410.81,404.58,405.28,405.79,411.96,390.85,396.38,417.23,415.25,291.54,357.32,346.44,310.20,385.38,423.82,427.41,432.10,419.64,414.74,415.06,421.64,417.59,417.03,420.82,419.63,428.86,428.17,436.23,444.11,446.59,449.08,441.20,430.31,389.09,338.26,278.34,232.83,219.58,182.10,,,369.13,369.41,350.03,346.06,361.95,346.87,343.72,334.01,337.66,340.69,352.95,349.52,348.39,340.03,343.19,341.91,347.45,357.08,366.48,370.95,377.09,380.52,378.68,399.81,397.39,386.38,373.91,392.35,391.54,387.85,390.16,377.01,376.48,381.49,386.01,399.02,409.55,412.25,426.44,431.99,431.79,453.13,425.94,422.67,454.76,441.03,440.28,446.70,415.52,447.44,448.34,443.81,422.22,404.56,404.32,395.38,388.20,386.42,308.33,369.06,391.66,380.24,387.61,387.99,388.71,380.21,371.82,370.90,364.45,367.29,376.11,376.25,375.00,349.08,356.15,361.25,375.88,405.17,,,,,,,,
2014-07-21 21:53:33.067000,L8,446.95,438.81,435.52,427.59,419.53,419.40,422.75,414.22,414.91,407.12,415.85,401.87,402.45,415.44,418.46,290.75,356.67,342.72,313.22,394.52,432.13,432.66,434.81,431.12,423.67,425.94,431.80,425.18,427.88,429.35,426.54,437.79,434.89,445.72,452.54,511.28,480.06,467.42,462.11,392.24,343.53,278.16,236.59,215.83,178.03,,,366.76,382.67,360.87,354.11,375.48,358.53,354.32,347.77,350.60,353.51,361.13,361.61,361.37,353.12,357.37,355.23,360.55,366.96,378.69,382.07,388.76,386.68,384.82,391.14,402.67,404.10,392.75,388.46,398.76,387.95,399.68,402.17,386.33,407.59,407.84,419.23,420.69,431.92,431.41,421.51,427.64,438.24,439.53,449.58,430.30,439.93,442.60,435.86,435.73,435.25,417.77,416.56,416.06,420.49,423.53,409.50,397.39,393.82,317.50,377.42,390.32,389.77,397.74,398.04,403.00,390.75,378.63,378.91,375.54,374.60,385.39,386.95,379.67,365.05,364.16,368.37,382.22,418.75,,,,,,,,
2014-08-06 21:53:41.801000,L8,463.59,451.03,449.24,442.81,432.66,427.86,422.20,421.32,419.72,411.96,406.99,409.27,413.86,421.95,419.56,290.24,369.95,351.31,311.25,416.88,421.68,427.05,428.24,436.36,413.06,453.81,458.18,416.62,420.61,419.17,421.44,428.02,430.76,439.71,443.01,448.05,448.58,441.12,428.79,391.12,339.77,280.22,220.22,209.24,173.55,,,357.26,377.60,353.09,348.68,378.84,352.13,345.42,337.04,335.79,340.54,350.52,351.80,348.55,344.12,345.63,345.33,349.20,359.65,369.55,374.03,406.94,403.48,404.37,404.10,403.14,396.18,395.53,394.35,394.71,392.06,396.22,390.06,399.42,401.25,413.92,422.31,429.08,436.36,411.89,414.37,427.40,443.29,453.46,455.72,458.41,444.82,452.21,419.55,437.92,429.75,408.03,418.02,403.53,394.53,409.46,394.65,385.66,380.75,308.23,367.49,346.59,377.49,386.85,388.97,390.99,381.52,372.54,369.30,367.44,367.16,375.36,377.83,375.84,359.87,356.27,359.34,374.36,399.87,,,,,,,,
2014-09-07 21:53:48.789000,L8,464.56,454.10,442.98,438.03,430.23,415.83,411.54,407.16,409.89,400.77,402.05,398.61,395.94,408.64,404.63,291.98,364.97,357.16,313.84,386.56,432.36,421.17,425.53,432.09,423.70,417.58,424.68,419.65,420.22,421.31,421.60,434.23,431.37,438.61,448.02,448.39,450.67,440.10,427.74,391.29,340.94,275.99,230.80,207.01,170.34,,,350.62,365.38,352.85,347.02,350.52,350.86,345.94,339.35,338.22,339.83,351.95,350.26,350.40,342.66,347.98,345.77,351.14,359.61,369.72,373.57,374.54,376.90,376.78,383.33,378.15,374.49,366.76,370.29,372.15,376.87,378.72,374.85,373.94,377.15,385.81,395.68,408.18,412.18,410.40,411.21,417.80,420.88,427.51,423.38,415.35,411.07,412.93,416.22,414.28,412.95,405.53,404.74,395.81,393.94,401.56,393.88,387.90,380.32,307.91,367.29,377.50,377.53,387.94,390.07,393.61,381.91,372.03,368.28,367.35,367.10,372.07,375.92,376.07,348.44,352.59,357.87,371.60,397.07,,,,,,,,
2014-09-23 21:53:45.463000,L8,454.83,451.79,443.62,427.50,428.50,413.89,408.37,402.81,392.03,391.22,396.96,388.61,392.38,400.92,402.24,298.66,365.29,345.97,315.52,375.64,430.89,433.81,431.50,435.38,416.27,412.60,412.89,411.27,415.44,412.45,417.56,419.84,422.99,432.54,435.21,440.97,441.73,448.63,433.84,400.08,352.92,281.11,220.43,218.86,181.95,,,306.23,358.53,347.25,342.29,342.90,344.64,341.33,335.32,331.34,336.13,338.84,343.03,341.02,338.10,337.05,337.86,341.53,353.17,362.83,367.49,368.70,372.12,373.68,373.34,378.43,368.73,374.65,364.54,366.62,368.27,363.86,365.38,369.82,372.13,381.79,391.38,404.25,406.16,405.25,407.33,412.02,416.84,422.56,419.44,410.58,404.52,406.82,411.19,408.95,406.06,399.73,398.28,391.80,388.00,396.56,389.28,382.12,369.30,289.41,350.26,289.67,367.32,379.88,381.52,382.97,375.07,365.35,360.34,358.98,359.50,365.23,367.47,365.49,335.49,346.56,352.07,363.07,386.36,,,,,,,,
2014-10-25 21:53:52.818000,L8,467.74,446.30,437.37,437.14,436.69,480.26,471.02,512.67,510.58,524.57,466.54,500.64,514.93,500.62,503.66,443.47,439.14,484.25,500.75,502.72,496.52,501.15,441.77,450.30,460.48,477.39,481.53,496.10,505.34,513.76,532.22,532.22,535.61,,,,,,492.23,482.25,484.93,467.39,470.38,533.80,459.12,514.28,437.78,433.86,419.05,407.23,393.33,383.44,430.80,452.91,444.35,383.25,375.49,385.42,392.23,388.34,386.04,383.03,397.51,396.75,398.09,405.00,412.45,410.98,405.40,401.13,401.02,409.22,413.55,405.26,404.51,410.58,406.22,404.62,406.59,405.96,416.77,425.87,423.78,433.84,448.43,448.08,453.77,445.39,460.21,466.64,468.24,458.96,448.48,456.83,480.14,466.31,459.58,456.18,457.80,448.26,449.95,458.49,452.23,444.80,437.67,439.97,436.91,442.82,444.02,447.86,457.41,452.41,440.89,434.18,423.25,429.53,428.63,439.80,436.51,423.74,411.45,408.71,413.96,428.15,441.99,519.64,,525.66,516.28,523.31,492.56,,513.34
2014-11-10 21:53:54.574000,L8,464.94,439.65,438.97,426.49,423.49,404.98,399.09,393.90,387.77,385.12,389.47,385.25,387.61,394.37,392.56,323.09,355.26,344.22,314.15,368.61,410.76,409.56,415.67,412.65,409.83,408.65,408.64,411.59,413.96,415.67,413.88,418.09,419.06,425.01,430.38,436.86,439.85,453.49,444.43,406.01,360.14,311.20,269.35,231.46,194.64,,,327.46,362.47,348.99,344.33,344.42,346.75,343.76,336.99,338.16,340.44,343.41,342.53,342.77,338.32,337.13,337.50,341.74,351.13,362.50,366.92,368.78,371.28,371.46,374.50,369.61,367.99,362.44,364.53,364.96,366.88,366.48,367.05,370.47,373.85,381.00,393.44,402.33,407.72,406.51,409.89,413.03,418.64,422.19,420.23,411.46,404.27,406.94,411.98,408.07,407.86,402.87,401.60,393.30,391.93,396.31,390.53,385.37,380.18,287.84,348.64,286.86,356.04,382.34,385.58,384.61,375.63,367.35,362.39,360.08,359.17,363.80,366.80,365.78,340.46,347.04,351.77,362.50,385.83,,,,,,,,
2014-11-26 21:53:52.081000,L8,,,,,158.44,175.20,325.43,339.47,250.30,217.45,438.64,307.54,,,,409.43,359.75,342.75,469.71,531.56,414.73,411.22,413.72,413.50,411.28,406.39,408.51,404.13,420.84,430.74,424.63,417.62,424.96,427.42,440.26,442.31,444.97,430.64,443.15,407.59,357.76,316.11,270.73,243.56,214.88,,,350.91,317.23,190.62,350.35,399.69,338.33,353.96,,,245.28,366.44,302.38,279.17,249.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.53,303.61,418.66,,519.92,451.64,404.98,,,,,542.96,466.56,447.61,495.90,385.81,398.70,513.24,383.46,424.78,408.46,511.80,451.01,367.85,442.07,502.05,464.61,495.25,490.06,496.06,482.25,512.19,,490.15,,,,,,,,
2015-01-13 21:53:42.692000,L8,441.87,442.30,429.24,429.62,403.58,396.71,387.22,386.81,382.55,380.95,384.64,380.76,385.75,392.56,390.08,305.51,355.33,348.40,319.34,370.56,405.00,413.00,439.40,408.79,403.53,404.95,406.11,408.81,410.42,413.69,414.75,414.35,418.05,421.74,430.37,434.72,434.24,454.77,433.31,397.41,354.02,309.07,267.41,229.73,197.45,,,353.87,361.99,348.98,343.00,343.45,343.98,339.41,334.44,331.02,339.07,344.03,344.36,342.80,338.29,335.24,336.98,340.89,350.63,357.84,364.55,363.73,367.45,369.60,370.93,367.75,363.91,358.72,357.94,361.76,363.25,364.19,362.61,367.86,373.86,378.35,389.51,402.58,406.96,402.60,406.16,409.95,414.58,417.27,418.58,409.98,400.81,406.68,410.51,408.83,404.42,400.54,398.10,393.50,394.59,396.07,391.33,385.56,386.19,292.24,360.63,381.30,381.98,383.29,387.95,388.44,377.64,369.66,366.28,366.90,364.75,367.80,376.45,366.73,345.96,350.56,355.18,368.19,392.83,,,,,,,,
2015-01-29 21:53:37.750000,L8,465.92,439.70,430.41,427.84,397.03,390.62,382.89,382.80,380.04,378.11,378.51,376.05,383.43,388.46,386.14,312.21,353.42,350.23,316.09,360.44,404.90,402.68,404.33,401.73,399.91,401.38,402.61,406.12,406.62,408.87,407.00,410.32,411.37,416.62,422.90,429.88,430.01,415.90,260.31,339.51,333.42,273.52,232.55,215.82,180.00,,,357.66,362.66,348.20,340.31,339.78,341.12,334.38,329.95,325.84,330.82,338.13,340.30,339.34,333.05,331.85,332.99,338.15,348.62,356.21,362.22,362.55,366.16,368.76,370.33,366.59,360.85,355.32,357.95,359.85,362.79,362.57,362.74,364.83,373.15,374.87,390.53,400.91,407.47,401.85,405.89,411.46,414.52,417.17,416.06,406.69,398.29,404.71,409.99,407.47,404.43,399.82,397.57,395.86,395.48,392.07,392.26,385.24,373.43,292.78,354.44,383.94,383.76,382.63,387.12,385.24,379.09,370.20,366.64,365.23,365.72,368.47,376.19,367.60,368.26,348.59,354.07,367.54,390.60,,,,,,,,
