dates,satname,nzd0032-0000,nzd0032-0001,nzd0032-0002,nzd0032-0003
2003-07-28 21:48:04.987000,L5,,,216.83,274.48
2003-08-29 21:48:38.429000,L5,255.91,260.12,244.52,284.35
2003-09-30 21:49:06.317000,L5,283.84,262.41,290.65,291.03
2003-10-23 21:55:36.755000,L5,346.00,319.68,324.39,321.32
2003-12-26 21:56:18.593000,L5,352.76,336.12,343.22,333.18
2004-06-12 21:52:47.645000,L5,,276.96,264.60,282.27
2004-07-21 22:00:04.249000,L5,,,285.80,288.53
2004-07-30 21:54:04.170000,L5,176.38,282.97,280.20,291.14
2004-09-16 21:55:17.605000,L5,318.95,308.90,316.75,312.19
2004-11-03 21:56:19.004000,L5,325.06,316.24,325.30,323.65
2004-11-19 21:56:31.297000,L5,295.68,279.10,266.73,290.19
2005-01-13 22:03:41.143000,L5,303.29,288.01,299.31,301.57
2005-02-23 21:58:07.648000,L5,285.01,274.15,240.07,210.93
2005-03-02 22:04:24.338000,L5,342.44,319.16,304.42,300.98
2005-03-27 21:58:27.646000,L5,322.01,312.29,313.54,318.96
2005-04-03 22:04:40.528000,L5,334.42,328.81,325.64,324.07
2005-04-12 21:58:31.220000,L5,238.92,271.00,227.34,265.93
2005-04-19 22:04:43.597000,L5,287.84,283.00,248.01,280.16
2005-06-06 22:05:05.724000,L5,,212.75,264.59,286.78
2005-07-08 22:05:15.796000,L5,,,256.59,285.73
2005-07-17 21:59:11.604000,L5,150.78,268.58,263.75,285.87
2005-08-25 22:05:41.221000,L5,283.41,273.05,292.04,290.61
2005-09-03 21:59:32.312000,L5,272.71,268.19,266.81,286.08
2005-09-19 21:59:32.955000,L5,277.57,252.61,269.10,281.85
2005-09-26 22:05:42.687000,L5,,261.89,288.57,284.39
2005-10-05 21:59:29.384000,L5,299.90,282.43,297.63,293.34
2005-11-13 22:05:57.059000,L5,347.43,334.07,341.10,330.92
2006-02-10 22:01:51.332000,L5,308.74,306.65,307.20,317.64
2006-03-14 22:02:31.280000,L5,308.73,294.16,290.81,298.06
2006-04-06 22:09:08.139000,L5,293.84,281.87,268.09,284.98
2006-05-01 22:03:21.687000,L5,281.61,283.50,278.84,284.74
2006-05-17 22:03:33.996000,L5,166.19,278.11,261.30,285.37
2006-06-25 22:10:20.606000,L5,193.89,286.87,275.51,284.18
2006-08-28 22:11:11.674000,L5,267.76,263.29,248.57,285.35
2006-09-13 22:11:23.474000,L5,282.05,,253.55,281.29
2006-09-29 22:11:34.525000,L5,329.40,316.21,319.48,316.52
2006-11-25 22:06:19.953000,L5,286.74,250.12,253.37,260.36
2006-12-02 22:12:34.352000,L5,279.26,254.81,257.47,256.98
2007-01-19 22:12:30.924000,L5,356.65,350.47,346.56,340.43
2007-02-13 22:06:23.395000,L5,300.12,285.71,276.46,289.66
2007-09-25 22:04:24.972000,L5,335.91,316.99,327.78,327.34
2007-10-02 22:10:31.289000,L5,329.87,312.03,320.36,313.24
2008-02-16 22:01:58.190000,L5,284.32,267.37,224.75,270.34
2008-11-21 22:01:05.982000,L5,302.44,279.51,287.06,279.91
2008-12-16 21:55:41.804000,L5,283.13,233.17,257.28,274.46
2009-01-01 21:56:07.642000,L5,293.11,272.97,272.53,281.76
2009-01-24 22:02:55.057000,L5,332.37,321.39,322.76,321.88
2009-02-02 21:56:58.438000,L5,,,231.48,276.48
2009-12-03 22:01:55.950000,L5,320.38,311.04,321.57,314.20
2010-02-05 22:02:17.935000,L5,276.07,262.13,231.56,
2010-02-12 22:08:30.110000,L5,381.98,377.21,367.38,355.33
2010-11-27 22:07:24.215000,L5,317.21,292.52,287.50,290.33
2011-01-14 22:07:31.728000,L5,327.66,322.09,317.49,312.57
2011-02-15 22:07:34.670000,L5,304.98,299.19,272.90,288.01
2011-03-12 22:01:19.581000,L5,328.25,322.90,330.42,329.04
2011-03-28 22:01:14.403000,L5,277.79,267.94,259.29,278.35
2011-08-19 22:00:12.535000,L5,,,258.08,287.82
2011-09-04 22:00:03.630000,L5,259.80,233.09,254.22,278.68
2013-04-25 22:19:21.025000,L8,283.95,290.47,296.97,300.39
2013-05-11 22:19:31.249000,L8,227.67,276.29,288.71,292.31
2013-05-20 22:13:26.604000,L8,,,246.60,273.87
2013-06-28 22:19:33.252000,L8,234.31,279.54,293.27,298.70
2013-07-07 22:13:24.262000,L8,,273.36,279.91,291.79
2013-07-14 22:19:34.707000,L8,233.64,277.96,293.94,298.55
2013-08-31 22:19:38.558000,L8,221.75,218.15,266.34,287.60
2013-09-09 22:13:25.749000,L8,534.36,334.70,324.94,316.85
2013-09-25 22:13:17.289000,L8,279.76,277.32,289.95,288.34
2013-10-02 22:19:28.820000,L8,219.92,284.66,174.79,290.69
2013-11-03 22:19:20.378000,L8,282.59,238.57,,
2013-11-12 22:13:08.247000,L8,310.67,305.47,313.21,304.25
2013-11-28 22:13:02.012000,L8,277.69,262.14,214.81,232.65
2013-12-05 22:19:13.005000,L8,316.66,311.53,321.65,318.93
2013-12-14 22:12:57.636000,L8,311.97,308.95,315.21,306.25
2013-12-30 22:12:49.393000,L8,315.57,533.79,513.26,453.07
2014-01-06 22:18:54.881000,L8,308.47,307.00,311.14,307.18
2014-01-15 22:12:33.689000,L8,308.60,310.86,315.57,311.29
2014-01-31 22:12:28.855000,L8,309.35,309.84,312.88,310.14
2014-02-07 22:18:33.391000,L8,283.94,277.12,239.16,286.58
2014-02-23 22:18:20.398000,L8,303.49,303.55,308.21,308.66
2014-03-27 22:17:50.001000,L8,315.17,302.73,308.11,311.62
2014-04-05 22:11:34.747000,L8,267.25,269.00,228.73,272.06
2014-04-12 22:17:37.464000,L8,287.99,286.31,288.96,295.24
2014-04-21 22:11:18.224000,L8,318.17,308.85,320.37,311.70
2014-04-28 22:17:22.576000,L8,316.10,311.11,349.39,352.19
2014-05-07 22:11:02.102000,L8,312.89,312.26,319.29,312.05
2014-05-14 22:17:08.923000,L8,,,280.56,291.99
2014-05-30 22:17:11.184000,L8,,,286.50,296.68
2014-07-17 22:17:28.260000,L8,232.28,276.42,174.59,298.06
2014-07-26 22:11:19.207000,L8,253.90,278.98,248.98,293.14
2014-10-14 22:11:38.746000,L8,310.66,312.88,317.16,312.84
2014-10-30 22:11:34.905000,L8,313.53,311.26,320.96,312.14
2014-12-01 22:11:36.363000,L8,281.58,282.44,286.09,285.99
2015-01-02 22:11:27.004000,L8,323.14,302.06,307.39,301.25
2015-01-25 22:17:32.812000,L8,323.72,321.16,335.12,336.17
2015-02-19 22:11:13.759000,L8,,,,306.20
2015-02-26 22:17:23.009000,L8,320.56,316.13,315.28,322.25
2015-03-30 22:17:01.871000,L8,300.11,302.60,306.84,303.50
2015-04-24 22:10:44.446000,L8,314.17,311.34,313.96,308.35
2015-05-10 22:10:28.533000,L8,263.98,290.33,286.15,293.53
2015-06-02 22:16:44.532000,L8,,,217.58,289.53
2015-06-11 22:10:40.593000,L8,,282.65,190.47,299.93
2015-07-04 22:17:02.361000,L8,542.68,520.59,500.95,311.79
2015-07-20 22:17:10.706000,L8,228.74,276.60,291.36,297.30
2015-07-29 22:11:01.897000,L8,267.56,290.54,294.06,295.42
2015-08-05 22:17:13.094000,L8,307.95,322.38,320.20,322.33
2015-10-08 22:17:36.852000,L8,303.05,299.45,307.38,303.68
2015-10-24 22:17:40.820000,L8,290.10,278.77,294.17,290.68
2015-12-11 22:17:42.627000,L8,309.93,304.74,308.55,304.85
2015-12-20 22:11:33.546000,L8,324.36,315.28,316.74,312.62
2015-12-27 22:17:43.409000,L8,314.57,306.06,310.39,306.52
2016-01-12 22:17:40.472000,L8,280.43,275.90,208.42,285.89
2016-01-21 22:11:30.113000,L8,283.57,291.31,252.67,291.99
2016-01-28 22:17:39.790000,L8,297.26,292.41,294.18,297.79
2016-02-06 22:11:25.966000,L8,283.31,273.85,199.33,246.13
2016-02-22 22:11:18.630000,L8,282.56,291.54,245.36,291.79
2016-03-09 22:11:16.948000,L8,312.39,318.23,321.00,316.28
2016-03-25 22:11:08.402000,L8,,,,265.96
2016-04-10 22:11:01.721000,L8,,,221.35,281.17
2016-05-03 22:17:13.318000,L8,309.52,359.23,375.34,369.38
2016-05-12 22:10:56.720000,L8,270.97,290.11,290.46,298.85
2016-05-28 22:11:03.859000,L8,196.74,290.55,281.00,282.83
2016-06-04 22:17:16.433000,L8,,,296.37,300.95
2016-06-13 22:11:06.720000,L8,,280.42,186.63,292.94
2016-06-29 22:11:15.136000,L8,,,285.32,292.05
2016-08-07 22:17:37.552000,L8,300.39,312.35,313.50,339.65
2016-08-16 22:11:29.744000,L8,268.69,289.14,294.33,293.46
2016-09-01 22:11:36.389000,L8,307.78,301.73,310.36,302.99
2016-09-08 22:17:48.858000,L8,289.58,282.06,294.84,291.93
2016-09-24 22:17:49.840000,L8,310.90,314.26,309.93,305.42
2016-10-10 22:17:54.274000,L8,303.83,309.04,307.41,302.41
2016-11-04 22:11:45.464000,L8,313.98,313.30,316.26,310.61
2016-11-20 22:11:45.458000,L8,312.40,305.42,312.03,303.64
2016-12-22 22:11:39.155000,L8,353.05,318.89,331.30,352.03
2017-01-30 22:17:38.957000,L8,311.44,305.54,310.19,352.11
2017-03-03 22:17:25.727000,L8,296.16,284.80,290.63,293.29
2017-03-19 22:17:15.956000,L8,216.25,189.14,230.11,
2017-03-28 22:11:00.765000,L8,312.32,320.21,323.06,323.51
2017-04-13 22:10:53.080000,L8,,,227.65,269.37
2017-04-20 22:16:59.468000,L8,283.02,278.76,287.37,293.12
2017-05-06 22:16:55.401000,L8,289.61,289.63,294.08,297.40
2017-06-07 22:17:15.240000,L8,295.66,314.72,312.17,314.96
2017-06-16 22:11:07.889000,L8,458.27,465.05,452.79,516.38
2017-07-09 22:17:23.906000,L8,,,170.85,298.52
2017-07-25 22:17:30.862000,L8,223.54,278.42,296.10,298.53
2017-08-03 22:11:23.994000,L8,279.67,283.59,262.29,195.63
2017-08-19 22:11:29.174000,L8,269.33,255.96,293.50,294.01
2017-09-04 22:11:31.619000,L8,278.55,285.76,299.61,294.72
2017-09-11 22:17:42.311000,L8,281.52,209.66,171.34,295.98
2017-09-27 22:17:48.664000,L8,304.89,313.39,309.30,296.63
2017-10-29 22:17:53.844000,L8,288.29,278.11,291.92,237.93
2017-11-30 22:17:44.511000,L8,315.56,312.49,311.96,315.25
2018-01-10 22:11:30.163000,L8,317.94,320.20,320.72,314.41
2018-01-26 22:11:21.264000,L8,304.00,309.38,312.32,308.49
2018-02-27 22:11:07.813000,L8,285.49,289.29,233.86,257.88
2018-03-31 22:10:51.947000,L8,295.88,299.83,304.61,299.88
2018-04-07 22:16:59.037000,L8,284.74,283.77,290.24,294.67
2018-05-02 22:10:33.919000,L8,275.32,293.73,294.09,293.81
2018-05-09 22:16:40.331000,L8,,,236.32,292.97
2018-05-18 22:10:23.040000,L8,233.08,291.21,297.24,295.93
2018-05-25 22:16:28.178000,L8,235.31,283.71,294.97,298.60
2018-06-26 22:16:36.823000,L8,220.49,292.66,301.84,302.82
2018-08-06 22:10:46.333000,L8,267.58,288.48,296.94,294.91
2018-09-07 22:11:00.442000,L8,304.87,311.60,314.23,305.09
2018-10-09 22:11:13.339000,L8,305.10,310.95,316.90,308.33
2018-11-01 22:17:30.804000,L8,304.18,310.64,313.68,301.56
2018-12-12 22:11:17.117000,L8,307.42,316.73,316.06,310.66
2019-01-04 22:17:27.803000,L8,310.36,312.32,310.18,304.79
2019-02-05 22:17:21.574000,L8,299.42,290.58,,219.28
2019-02-14 22:11:09.519000,L8,308.24,310.80,310.71,304.67
2019-03-02 22:11:05.349000,L8,312.20,310.36,311.64,305.06
2019-04-26 22:16:59.330000,L8,247.05,286.31,286.52,293.51
2019-05-12 22:17:08.680000,L8,239.03,285.52,290.05,292.91
2019-05-28 22:17:17.913000,L8,232.31,287.19,294.04,293.29
2019-06-06 22:11:11.322000,L8,164.82,294.40,292.15,293.11
2019-06-22 22:11:17.033000,L8,227.06,300.66,302.62,
2019-07-08 22:11:20.766000,L8,318.42,330.04,327.56,325.18
2019-07-24 22:11:25.033000,L8,202.13,291.66,294.69,293.02
2019-08-25 22:11:35.797000,L8,312.61,307.66,318.30,306.18
2019-09-10 22:11:39.873000,L8,272.81,292.44,298.68,291.65
2019-10-03 22:17:57.660000,L8,,,210.83,249.91
2019-11-04 22:17:58.697000,L8,306.66,308.94,308.54,383.57
2019-11-20 22:17:54.950000,L8,308.84,310.61,310.14,305.35
2019-11-29 22:11:44.191000,L8,322.48,326.68,327.92,325.66
2019-12-22 22:17:51.823000,L8,299.13,291.36,296.49,294.18
2019-12-31 22:11:38.231000,L8,318.26,319.40,322.20,322.99
2020-01-16 22:11:35.087000,L8,312.15,317.76,317.85,313.54
2020-01-23 22:17:43.927000,L8,296.10,285.14,260.89,293.94
2020-02-08 22:17:38.924000,L8,304.19,310.02,307.51,304.68
2020-02-17 22:11:26.315000,L8,309.27,318.11,316.71,312.67
2020-02-24 22:17:35.189000,L8,304.23,310.37,307.07,382.45
2020-03-27 22:17:20.128000,L8,292.97,216.37,287.28,215.00
2020-04-21 22:10:57.868000,L8,268.30,243.48,290.13,294.44
2020-04-28 22:17:04.952000,L8,300.63,306.07,306.63,302.98
2020-06-08 22:11:00.065000,L8,,,281.61,288.90
2020-07-01 22:17:22.957000,L8,,,302.72,301.02
2020-07-10 22:11:15.773000,L8,,,298.32,294.41
2020-07-17 22:17:28.975000,L8,215.67,,312.40,312.66
2020-08-02 22:17:33.048000,L8,293.71,296.59,313.39,308.03
2020-08-27 22:11:32.405000,L8,281.43,265.49,212.82,294.70
2020-09-03 22:17:46.393000,L8,289.00,213.28,207.87,291.63
2020-09-12 22:11:38.984000,L8,279.54,241.16,203.02,292.41
2020-09-19 22:17:52.015000,L8,292.95,,,
2020-12-17 22:11:45.420000,L8,315.69,312.74,318.43,310.89
2021-01-02 22:11:41.110000,L8,316.97,319.06,320.41,317.30
2021-01-25 22:17:44.203000,L8,389.47,308.16,308.62,306.68
2021-02-19 22:11:27.994000,L8,308.41,306.46,314.02,304.20
2021-02-26 22:17:35.944000,L8,228.91,235.17,208.91,265.22
2021-03-23 22:11:13.381000,L8,240.68,,,
2021-03-30 22:17:22.624000,L8,216.34,202.29,210.48,281.19
2021-04-15 22:17:16.883000,L8,287.54,281.56,229.37,301.88
2021-04-24 22:11:01.432000,L8,275.57,294.80,289.43,295.76
2021-05-01 22:17:07.841000,L8,291.43,289.36,233.15,295.98
2021-05-26 22:11:07.110000,L8,,,200.46,253.54
2021-06-18 22:17:27.030000,L8,309.47,325.02,319.92,339.84
2021-07-13 22:11:19.559000,L8,180.28,291.38,287.56,290.79
2021-08-14 22:11:33.700000,L8,322.15,443.47,431.10,
2021-10-01 22:11:46.773000,L8,308.39,316.00,313.51,307.01
2021-10-24 22:18:01.850000,L8,313.31,325.88,317.57,314.32
2021-11-09 22:17:58.951000,L8,284.85,217.94,,
2021-11-18 22:11:44.821000,L8,316.45,320.22,317.88,307.04
2021-11-25 22:17:57.047000,L8,316.56,315.82,308.17,308.26
2021-12-19 22:17:52.616000,L9,299.22,290.64,228.63,299.48
2022-01-21 22:11:35.958000,L8,315.92,307.78,313.18,310.82
2022-02-14 22:11:37.090000,L9,305.19,215.05,213.18,247.02
2022-02-21 22:17:43.336000,L9,296.41,292.04,,296.85
2022-03-09 22:17:37.608000,L9,315.51,317.38,310.39,324.11
2022-03-10 22:11:23.323000,L8,266.30,291.74,205.90,293.32
2022-03-26 22:11:11.888000,L8,312.96,311.53,317.07,309.61
2022-05-04 22:17:26.026000,L8,,,202.60,294.80
2022-05-05 22:11:07.160000,L9,269.53,291.05,199.15,283.69
2022-05-12 22:17:13.223000,L9,296.80,303.79,220.03,303.92
2022-06-05 22:17:39.656000,L8,,,211.34,299.82
2022-06-13 22:17:12.050000,L9,,,209.61,294.18
2022-06-21 22:17:48.970000,L8,,286.40,208.98,300.96
2022-06-22 22:11:14.747000,L9,235.40,302.71,303.70,302.71
2022-06-29 22:17:28.498000,L9,,215.93,210.74,295.81
2022-07-15 22:17:24.696000,L9,,,210.23,287.55
2022-07-16 22:11:39.057000,L8,271.32,294.17,285.36,298.71
2022-07-31 22:17:39.593000,L9,247.96,298.40,219.26,300.84
2022-08-09 22:11:34.517000,L9,276.33,284.61,202.47,263.68
2022-09-09 22:18:11.619000,L8,293.63,290.48,290.03,297.72
2022-09-17 22:17:54.625000,L9,307.93,313.12,307.26,311.02
2022-10-19 22:18:03.080000,L9,305.72,314.10,308.37,313.65
2022-11-04 22:18:00.514000,L9,310.07,313.89,308.61,312.05
2022-11-13 22:11:53.247000,L9,308.40,308.76,307.98,305.54
2022-12-22 22:17:59.519000,L9,316.60,319.88,316.36,312.48
2023-01-24 22:11:46.723000,L8,318.83,316.32,318.18,313.31
2023-01-31 22:17:58.841000,L8,254.89,271.75,,
2023-02-08 22:18:06.517000,L9,,302.70,300.32,306.50
2023-02-09 22:11:45.094000,L8,263.99,285.42,225.43,292.72
2023-02-16 22:17:50.035000,L8,314.48,310.52,305.28,317.73
2023-03-04 22:17:37.574000,L8,315.35,317.23,329.51,528.42
2023-03-13 22:11:23.206000,L8,285.22,295.08,291.07,293.22
2023-03-21 22:11:31.242000,L9,288.66,300.09,299.90,294.54
2023-05-15 22:17:12.111000,L9,309.38,315.82,309.74,331.51
2023-05-16 22:10:40.417000,L8,277.32,295.65,299.15,298.44
2023-05-23 22:16:53.942000,L8,,,213.51,290.27
2023-05-24 22:10:53.254000,L9,252.64,292.76,299.10,296.04
2023-06-08 22:17:00.359000,L8,309.36,324.87,326.63,349.17
2023-06-09 22:10:48.959000,L9,198.23,300.04,300.63,300.28
2023-06-16 22:16:54.981000,L9,,,267.80,295.84
2023-06-17 22:10:53.102000,L8,,,241.18,293.86
2023-07-02 22:17:05.775000,L9,,,,243.15
2023-07-03 22:11:03.475000,L8,,,,257.87
2023-07-18 22:17:12.131000,L9,234.55,277.38,167.46,294.73
2023-08-03 22:17:19.817000,L9,227.65,281.44,290.06,299.42
2023-08-11 22:17:27.875000,L8,,195.20,292.41,294.73
2023-08-28 22:11:20.303000,L9,304.26,317.94,321.69,307.23
2023-09-05 22:11:22.812000,L8,,,,274.18
2023-09-13 22:11:29.496000,L9,292.45,305.80,304.98,293.24
2023-09-20 22:17:40.026000,L9,288.42,288.47,295.94,297.07
2023-09-28 22:17:43.092000,L8,223.29,,,
2023-09-29 22:11:26.883000,L9,276.46,187.71,,
2023-10-14 22:17:45.774000,L8,321.41,327.99,320.40,314.42
2023-10-22 22:17:50.479000,L9,312.92,319.50,314.81,315.60
2023-11-07 22:17:46.155000,L9,299.82,296.02,298.49,300.07
2023-11-15 22:17:47.856000,L8,353.42,347.82,345.89,332.23
2023-11-24 22:11:40.049000,L8,318.19,311.14,310.08,304.27
2023-12-01 22:17:46.993000,L8,316.02,314.69,312.04,312.45
2023-12-09 22:17:50.740000,L9,448.25,544.96,538.24,376.62
2023-12-17 22:17:48.418000,L8,301.17,290.94,293.24,296.81
2023-12-18 22:11:45.147000,L9,311.82,315.31,312.02,312.36
2024-01-10 22:17:52.010000,L9,335.09,322.81,352.02,338.92
2024-01-11 22:11:32.492000,L8,315.44,313.67,310.36,305.91
2024-02-04 22:11:43.788000,L9,311.44,314.19,312.47,306.38
2024-02-11 22:17:53.113000,L9,315.33,314.94,310.98,311.67
2024-02-19 22:17:39.652000,L8,316.16,316.60,311.21,307.57
2024-02-27 22:17:43.972000,L9,311.30,317.18,312.89,306.96
2024-02-28 22:11:24.320000,L8,311.94,319.21,317.09,314.79
2024-03-23 22:11:31.656000,L9,275.32,221.45,222.84,251.06
2024-03-30 22:17:36.478000,L9,356.29,364.10,356.22,347.72
2024-04-08 22:11:23.266000,L9,318.78,339.01,344.32,339.87
2024-04-15 22:17:28.257000,L9,284.41,291.83,294.12,293.91
2024-04-23 22:17:03.194000,L8,302.33,315.43,311.54,305.98
2024-05-01 22:17:11.831000,L9,283.00,298.53,298.80,298.13
2024-05-02 22:10:44.568000,L8,276.67,297.32,298.32,295.42
2024-05-09 22:16:51.826000,L8,266.99,296.11,298.12,296.17
2024-05-10 22:11:00.825000,L9,267.76,296.84,299.06,293.93
2024-05-17 22:17:03.987000,L9,254.96,294.11,289.40,295.59
2024-06-26 22:16:52.651000,L8,,,289.04,294.92
2024-06-27 22:10:29.087000,L9,,282.90,289.87,291.74
2024-07-05 22:10:45.435000,L8,313.25,319.48,332.58,342.19
2024-07-12 22:17:00.992000,L8,,,294.71,294.18
2024-08-21 22:17:19.711000,L9,227.70,283.37,290.59,289.80
2024-08-22 22:11:10.580000,L8,270.04,288.32,294.92,291.67
2024-08-29 22:17:21.978000,L8,237.41,287.89,296.46,292.68
2024-09-14 22:17:30.908000,L8,,,,299.41
2024-09-22 22:17:21.161000,L9,298.51,295.60,297.94,292.98
2024-09-23 22:11:18.739000,L8,307.82,314.86,317.80,308.35
2024-11-01 22:17:31.195000,L8,387.46,320.85,321.76,369.64
2024-11-02 22:11:29.815000,L9,269.61,290.75,262.88,258.11
2024-11-17 22:17:38.841000,L8,268.88,273.18,233.77,285.89
2024-11-25 22:17:51.900000,L9,310.31,312.74,310.02,306.66
2024-12-03 22:17:45.212000,L8,531.40,377.32,384.22,376.28
2024-12-04 22:11:36.525000,L9,311.98,315.74,314.96,308.68
2024-12-28 22:11:26.745000,L8,316.14,320.75,319.12,316.16
2025-01-05 22:11:31.099000,L9,312.75,306.22,310.43,306.27
2025-01-12 22:17:45.559000,L9,308.82,309.53,309.36,305.66
2025-01-28 22:17:42.532000,L9,309.45,316.18,309.04,310.63
2025-01-29 22:11:28.545000,L8,228.57,276.71,287.62,293.39
2025-02-06 22:11:31.478000,L9,312.48,317.43,316.10,309.28
2025-02-21 22:17:31.397000,L8,297.90,286.73,231.26,293.71
2025-02-22 22:11:33.420000,L9,272.98,270.86,214.55,291.63
2025-03-01 22:17:39.455000,L9,300.91,264.14,,
2025-03-10 22:11:28.326000,L9,,292.08,210.29,263.35
2025-03-25 22:17:16.100000,L8,295.64,287.81,289.07,293.74
2025-04-11 22:11:17.724000,L9,171.00,191.02,243.31,251.32
2025-04-19 22:10:53.223000,L8,267.09,287.18,284.27,289.11
2025-05-04 22:17:17.676000,L9,236.78,277.53,289.12,294.36
