dates,satname,nzd0054-0000,nzd0054-0001,nzd0054-0002,nzd0054-0003,nzd0054-0004,nzd0054-0005,nzd0054-0006,nzd0054-0007,nzd0054-0008,nzd0054-0009,nzd0054-0010,nzd0054-0011,nzd0054-0012,nzd0054-0013,nzd0054-0014,nzd0054-0015,nzd0054-0016,nzd0054-0017,nzd0054-0018,nzd0054-0019,nzd0054-0020,nzd0054-0021,nzd0054-0022,nzd0054-0023,nzd0054-0024,nzd0054-0025,nzd0054-0026,nzd0054-0027,nzd0054-0028,nzd0054-0029,nzd0054-0030,nzd0054-0031,nzd0054-0032,nzd0054-0033,nzd0054-0034,nzd0054-0035,nzd0054-0036,nzd0054-0037,nzd0054-0038,nzd0054-0039,nzd0054-0040,nzd0054-0041,nzd0054-0042,nzd0054-0043,nzd0054-0044,nzd0054-0045,nzd0054-0046,nzd0054-0047,nzd0054-0048,nzd0054-0049,nzd0054-0050,nzd0054-0051,nzd0054-0052,nzd0054-0053,nzd0054-0054,nzd0054-0055,nzd0054-0056,nzd0054-0057,nzd0054-0058,nzd0054-0059,nzd0054-0060,nzd0054-0061,nzd0054-0062,nzd0054-0063,nzd0054-0064,nzd0054-0065,nzd0054-0066,nzd0054-0067,nzd0054-0068,nzd0054-0069,nzd0054-0070,nzd0054-0071,nzd0054-0072,nzd0054-0073,nzd0054-0074,nzd0054-0075,nzd0054-0076,nzd0054-0077,nzd0054-0078,nzd0054-0079,nzd0054-0080,nzd0054-0081,nzd0054-0082,nzd0054-0083,nzd0054-0084,nzd0054-0085,nzd0054-0086,nzd0054-0087,nzd0054-0088,nzd0054-0089,nzd0054-0090,nzd0054-0091,nzd0054-0092,nzd0054-0093,nzd0054-0094
2006-12-11 22:06:28.205000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.95,195.47,197.90,213.54,217.39,231.53,237.13,235.44,242.80,233.60,227.71,232.49,244.58,255.70,255.67,258.76,261.31,,,,,,,,,289.21,295.85,299.57,296.73,299.86,305.37,,,,,,,,,354.36,358.64,368.82,372.44,382.39,388.88,,,,,,,,,,
2007-01-03 22:12:49.248000,L5,248.06,247.79,245.55,247.29,241.64,244.29,248.15,233.60,234.27,232.28,238.25,240.06,242.25,241.90,243.51,248.91,247.49,252.38,249.22,251.08,247.99,240.72,239.09,238.95,236.00,233.58,234.86,249.01,251.29,250.91,246.74,256.62,254.79,255.39,249.86,247.96,253.36,253.77,253.81,252.83,259.78,260.13,261.92,263.08,267.19,271.30,273.74,261.74,263.18,260.53,262.31,257.69,255.29,257.04,255.88,260.92,255.22,255.00,257.79,261.55,265.59,254.70,247.42,253.72,247.18,242.08,238.28,236.29,241.38,249.79,246.81,247.36,239.55,237.61,239.25,232.40,229.09,225.05,232.66,242.05,249.79,246.90,249.71,238.47,241.22,245.40,254.81,250.74,248.57,245.05,248.81,251.15,247.50,238.01,236.66
2013-04-25 22:19:21.025000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.73,480.47,,,,,,,,,,,,,,,,268.56,228.04,215.83,215.05,209.88,219.63,291.47,306.88,,,,,,,,,325.86,279.13,,,,,,,380.23,329.48,,,,
2013-05-11 22:19:31.249000,L8,,,,,,206.69,212.04,211.97,198.73,349.08,354.54,342.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-14 22:19:34.707000,L8,452.33,429.80,439.15,280.13,297.26,314.95,321.70,,,,,,420.66,418.20,442.23,425.99,427.95,,,,,,,205.41,215.20,215.27,224.84,220.67,,,,207.83,215.53,223.60,221.39,231.74,249.28,265.01,272.84,282.11,253.93,,,,,,320.05,321.77,332.41,335.55,334.56,344.21,345.11,356.71,327.41,351.19,361.03,340.21,,,251.50,250.93,235.79,,,,,,,,203.21,223.31,236.18,520.18,523.80,497.48,,,,233.16,224.04,227.93,215.84,233.53,,,,,,,,,552.07,501.85,509.71
2013-10-02 22:19:28.820000,L8,,492.53,509.50,498.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.23,333.98,343.15,,,,,,,,,,,,,,,,,,,212.65,206.96,199.56,202.55,216.96,228.21,,,,,,,
2013-10-18 22:19:25.762000,L8,198.87,193.52,192.02,194.19,194.70,186.10,187.79,188.23,212.82,222.37,227.47,222.29,,,,,,,288.42,289.37,287.32,,,,,,260.08,248.68,250.17,204.47,214.56,220.46,213.56,192.39,216.94,217.10,208.56,208.56,215.92,217.75,221.73,213.96,198.25,226.66,,,252.94,258.47,246.59,,,272.78,271.67,273.76,268.26,,,,,,,,,,,,,,190.94,201.25,205.96,219.77,210.48,205.82,209.00,,,,,,,236.15,238.88,204.30,,,,,,,,329.04,341.34,343.37,316.13
2013-12-05 22:19:13.005000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.09,305.13,319.32,,,,,,,,,,,,
2014-01-06 22:18:54.881000,L8,324.27,306.34,368.47,377.21,376.18,371.14,368.98,332.39,320.16,197.86,,,,,,,366.22,369.43,364.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-23 22:18:20.398000,L8,,,,,,,,,,,,,,,,373.69,393.90,392.36,399.51,,,,387.62,390.58,405.88,405.49,,,,,,,,,,,,,,,,428.50,454.69,453.85,452.77,,,,,,,443.01,425.20,460.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-27 22:17:50.001000,L8,,,,,,,,,,,,,,,,,,,,,375.71,387.20,384.64,380.77,,,,,,,,,,,,,,,,,,401.35,396.65,392.87,407.14,,,,,,,,,,,,,,465.92,452.16,454.32,,,,,,,,,,,388.92,398.48,396.52,391.50,,,,,,,,,,,,,,,,,,,,
2014-04-12 22:17:37.464000,L8,,,,,,,,,,,319.05,326.53,319.04,337.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-28 22:17:22.576000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.03,182.69,188.21,199.78,206.70,195.92,195.89,190.98,,,,,233.52,201.40,221.60,227.37,221.55,225.23,232.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.91,292.46,271.41,237.29,225.74,221.05,195.26,,
2014-05-14 22:17:08.923000,L8,,,203.80,204.23,207.80,215.09,,,,,,,,,182.34,190.91,197.81,209.38,214.45,225.44,221.99,229.56,,,,,188.65,192.13,195.66,209.77,212.54,221.71,226.73,,,,182.43,194.33,199.22,206.09,190.60,216.35,212.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.76,225.73,217.13,214.82,,,,,,,,,,,,,,,,,,225.12,199.57,199.93
2015-02-26 22:17:23.009000,L8,,,,,,,,,,,,,,,,,,,,,,,,277.14,286.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.29,208.18,,,,,,,,562.50,526.20,465.16,531.49,509.20,,,,,,,,,,,,491.26,287.18,439.33,263.44,292.40,361.37,337.21,,,485.31,482.18,489.91,490.77,,,
2015-07-20 22:17:10.706000,L8,,,,,,,,,,,,,184.50,192.95,205.82,225.86,222.36,276.74,283.43,256.51,239.06,,,,,,,,,,,,,353.19,316.06,319.29,309.77,187.80,212.17,229.01,227.83,227.24,243.41,258.20,241.91,267.81,274.26,467.41,486.46,510.17,,,,,,,,,,,,,,,,,,,,,,,,,197.79,199.46,214.23,224.18,231.79,219.24,211.36,212.69,217.52,224.69,213.82,228.11,,,,,,,,,
2015-08-05 22:17:13.094000,L8,,427.68,412.05,423.64,,,,,,,,,,,,,,,,227.52,231.94,236.91,,,,465.93,458.53,479.15,,,,,525.70,476.25,465.51,465.49,467.50,479.83,,,,,371.89,304.76,306.08,,,,,,,,,226.49,228.08,552.44,503.46,483.68,212.01,218.34,,,,221.51,261.88,243.73,185.05,,,,,,,,513.27,505.59,,,238.42,355.96,,,,,,,,,,,,197.34,209.26,192.99,228.09
2015-10-24 22:17:40.820000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.56,524.28,528.25,524.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-27 22:17:43.409000,L8,,,,,,,,,,,,,,,,,,,,,,,,260.98,267.46,268.33,276.67,,,,,,,,,,,,,,,,,311.82,320.34,321.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.46,275.10,271.03,270.53,,342.04
2016-01-12 22:17:40.472000,L8,,,247.53,276.72,281.01,,,,,,,,,,,261.20,257.10,281.13,281.37,,,,,,,,,,,,,,,,,,,,,,,,,,,194.78,202.25,203.21,205.02,204.94,208.57,214.04,191.93,210.24,,,,,,,,,,,,,,,,,,,,,180.40,195.38,201.14,194.67,202.28,190.52,181.80,188.86,195.63,179.77,192.33,180.83,200.32,200.93,202.73,202.44,195.66,214.92,191.92,208.67,224.33
2016-04-01 22:17:14.685000,L8,,,,,,,,,,,,,,,,,,,,,,430.39,424.63,441.52,454.84,479.99,459.42,459.15,455.96,468.65,471.11,485.12,478.85,497.33,506.03,505.89,500.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.90,521.63,514.95,522.12,523.77,527.01,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-19 22:17:11.230000,L8,206.29,210.87,210.42,218.67,223.14,222.75,213.88,,,,,,,,,,,,,,,,,,,540.22,549.76,532.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-30 22:17:38.957000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,278.18,278.98,277.95,281.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.54,358.08,365.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-03 22:17:25.727000,L8,,,,520.93,509.34,479.02,527.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-19 22:17:15.956000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.00,510.09,497.58,481.86
2017-04-20 22:16:59.468000,L8,,,,327.89,333.04,340.54,352.97,343.45,347.02,,,356.64,363.31,369.19,363.52,,497.99,494.89,457.34,488.09,,,,,,479.02,361.21,365.33,371.48,,431.54,446.38,454.82,416.53,442.19,477.52,492.90,,,,,,,,,,485.19,484.06,494.56,502.50,510.19,510.26,472.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.21,523.50,526.67,,,,,,,,
2017-05-06 22:16:55.401000,L8,,,520.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-27 22:17:48.664000,L8,,,,,,,,,,,,,,,,355.58,318.43,275.55,315.16,,,,,,,,,,,,,,,,,230.94,278.13,228.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.21,544.31,524.49,536.59,530.81,,547.34,543.86,541.33,540.40,547.13,520.68,,,,,,,,,,,,
2017-11-30 22:17:44.511000,L8,,,,,,,,,,,,,553.62,451.82,400.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.34,441.39,197.43,356.78,319.26,363.33,203.31,238.77,303.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-02 22:17:27.894000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.45,292.05,559.03,472.99,477.25,,265.85,235.45,229.26,183.38,,,,,,,,
2018-02-18 22:17:22.771000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.31,527.19,498.60,,,,,,567.29,395.51,180.70,455.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-07 22:16:59.037000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.21,,,,,,,,291.32,509.45,268.67,,,,,,,,,,,,,,305.80,383.66,217.70,,,,,320.87,233.57,,310.78
2018-05-09 22:16:40.331000,L8,438.53,460.13,445.73,354.57,357.55,,,442.26,464.76,438.33,480.56,476.20,,,,,,501.89,477.37,528.42,533.43,536.05,542.05,,,,,,,,,,378.01,369.17,400.94,406.42,,,,,,,,,444.24,535.60,511.55,519.69,511.39,,,,,,,,,,,,,,,,,,,,,,544.91,331.65,332.77,337.74,326.94,320.88,,,,,,,,,,,,,,,,,,,
2018-08-29 22:17:08.269000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.04,391.34,,,401.91,392.33,387.62,,,,,,,,,,,,,,,,
2018-11-17 22:17:31.986000,L8,,,,,,,466.56,447.79,482.22,514.38,526.19,531.02,532.51,,,,508.63,511.43,500.82,,,,,,,,,,,,,,,,,,,,,,,,,,,233.96,239.67,267.02,223.47,196.45,201.01,203.44,200.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-03 22:17:30.217000,L8,418.34,451.91,463.74,500.72,359.48,355.36,308.52,,515.92,537.39,429.47,427.17,420.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-20 22:17:24.544000,L8,497.61,515.12,523.43,427.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05 22:17:21.574000,L8,370.52,455.38,224.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.15
2019-04-26 22:16:59.330000,L8,,,,,,,,,,,,,,,,,,503.26,488.84,497.28,498.39,505.14,,,,459.82,504.06,482.12,482.04,,,,,395.57,399.66,410.97,416.27,418.20,433.44,,,,,,,,,,,,,,,454.05,452.43,443.99,449.19,,,452.74,471.79,470.12,430.04,462.03,468.93,478.63,434.46,460.51,453.33,462.99,,467.30,469.12,458.07,460.57,,,,,,,534.90,523.78,499.12,,,,,,,,,,,
2019-05-28 22:17:17.913000,L8,392.76,395.24,547.36,,411.88,411.40,402.02,,,,437.63,542.19,535.86,555.25,556.54,513.34,517.17,521.92,497.98,546.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.74,486.39,,,,,,,,,,,,,,,,,,,,,382.82,378.51,386.04,380.12,474.17,488.68,465.02,469.63,,,,,,,,,,,,,
2019-06-29 22:17:29.720000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.83,339.26,333.55,319.95,249.82,,,,,,321.04,361.70,251.76,222.98,242.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-03 22:17:57.660000,L8,,326.05,460.45,498.78,531.31,439.86,222.29,,,,454.13,464.35,482.61,,,,,,,,,,,,,,,,,,,350.44,347.66,348.34,,,,,,,,,,396.13,405.02,408.03,360.36,384.45,378.42,382.83,,,,,,,,,,,,,,,,,,,,,,,,,371.09,355.18,359.68,348.13,,337.32,373.70,355.15,,,,226.47,229.86,223.66,189.81,,,,325.88,396.73,358.20
2019-11-04 22:17:58.697000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.38,544.38,534.35,,,,,,,,,,,,,,,,,,,,
