dates,satname,nzd0179-0000,nzd0179-0001,nzd0179-0002,nzd0179-0003,nzd0179-0004,nzd0179-0005,nzd0179-0006,nzd0179-0007,nzd0179-0008,nzd0179-0009,nzd0179-0010,nzd0179-0011,nzd0179-0012,nzd0179-0013,nzd0179-0014,nzd0179-0015,nzd0179-0016,nzd0179-0017,nzd0179-0018,nzd0179-0019,nzd0179-0020,nzd0179-0024,nzd0179-0025,nzd0179-0026,nzd0179-0027,nzd0179-0028,nzd0179-0021,nzd0179-0022,nzd0179-0023,nzd0179-0029
2002-10-14 21:53:43.769000,L7,,,214.11,239.31,186.21,273.57,225.98,274.44,270.76,273.69,278.27,273.72,256.50,267.37,260.08,,216.18,248.13,241.99,,,294.63,283.87,,,,,,196.49,312.47
2002-10-30 21:53:25.867000,L7,,,,,,,,275.19,273.06,238.32,276.62,272.99,,268.10,270.63,272.72,214.88,261.36,245.80,194.78,248.27,,219.07,207.28,199.38,,274.39,268.97,,
2003-01-18 21:54:06.301000,L7,,,254.50,260.07,277.11,282.54,280.27,283.61,286.07,283.96,286.99,281.25,276.71,271.05,273.32,282.14,277.52,264.76,247.16,278.57,256.24,290.80,290.70,298.39,300.70,295.55,279.78,269.45,264.44,315.36
2003-01-18 21:54:30.278000,L7,,,254.49,260.34,274.80,280.41,278.46,282.14,284.58,284.13,287.28,279.41,274.99,216.38,216.55,228.59,279.62,258.39,248.15,282.57,282.72,291.50,291.21,298.08,301.49,299.25,279.57,269.37,265.74,315.78
2003-03-23 21:54:16.760000,L7,,,,,,,,,,,,,,,,,214.54,249.38,,,,,,,,,,,,
2003-03-23 21:54:40.711000,L7,,,219.07,285.26,264.52,279.04,284.51,277.04,275.33,282.45,281.30,264.40,,,220.93,207.66,278.92,257.78,286.24,284.85,265.10,297.68,279.55,299.13,301.09,303.89,284.68,279.50,274.37,315.57
2003-07-21 21:42:09.884000,L5,,,,,,205.05,259.75,232.55,255.29,269.63,260.36,250.96,241.39,,,,,,,,188.94,185.95,212.82,199.96,201.87,209.25,251.45,212.39,217.70,229.93
2003-07-21 21:42:33.857000,L5,,,,,,190.46,257.46,229.50,252.93,174.46,258.85,249.57,237.36,202.39,270.38,263.51,259.77,,,,183.75,173.08,209.61,195.37,199.76,206.46,247.94,210.15,214.77,227.21
2003-08-06 21:42:27.230000,L5,,,,,,224.02,260.52,233.38,255.90,230.73,257.94,257.92,197.37,196.43,274.21,260.83,262.55,263.21,265.06,,177.85,203.19,198.89,194.64,200.44,196.80,215.93,207.37,212.90,226.77
2003-08-06 21:42:51.203000,L5,,,,,,,258.48,230.87,253.97,,,,,191.05,273.22,259.46,261.21,261.46,,,,198.50,194.25,190.74,198.94,192.79,209.61,205.56,209.49,222.63
2003-09-07 21:43:00.591000,L5,242.04,260.64,269.94,283.69,286.34,294.82,301.77,298.34,301.90,301.65,302.17,295.04,294.05,291.44,299.15,302.39,305.42,307.39,306.94,302.56,307.70,307.60,316.57,313.34,306.17,314.82,307.43,300.31,296.83,328.35
2003-10-25 21:43:40.253000,L5,299.21,310.68,317.52,321.38,325.15,333.84,341.45,344.07,345.02,350.23,345.78,336.53,336.15,325.82,333.83,337.90,336.32,339.19,335.42,331.04,325.87,322.63,329.96,330.86,338.78,346.71,332.94,319.97,317.55,352.39
2003-10-25 21:44:04.226000,L5,299.06,310.86,315.52,317.94,323.92,332.82,340.26,341.21,343.20,349.52,344.96,334.72,334.39,324.87,331.93,336.29,335.53,336.09,333.32,331.71,325.84,321.14,329.05,329.77,338.05,345.09,330.79,318.67,317.25,350.69
2004-02-14 21:44:33.705000,L5,234.81,255.02,262.63,250.28,205.83,211.60,260.86,234.36,256.43,266.77,290.92,281.49,279.59,282.87,287.46,285.17,506.02,545.89,527.62,300.13,417.67,,,270.44,299.34,307.96,323.35,234.54,198.02,313.61
2004-02-14 21:44:57.678000,L5,236.13,256.13,263.10,253.16,206.93,,,241.47,254.09,265.49,290.77,282.55,280.43,283.37,288.02,285.86,296.75,536.34,459.65,431.57,413.84,,,252.90,299.36,307.28,315.88,229.73,192.74,313.84
2004-03-01 21:44:38.581000,L5,,,,194.98,210.27,266.88,263.72,262.51,258.17,266.77,273.10,264.58,259.27,226.10,270.00,262.98,266.92,277.18,273.99,275.38,236.27,,,,,,273.96,238.63,247.49,
2004-03-01 21:45:02.553000,L5,,,,210.58,258.66,275.76,274.49,272.80,272.32,278.39,281.58,273.72,267.98,266.69,277.12,273.94,277.70,283.79,285.30,284.72,275.89,279.08,222.99,251.74,277.99,243.27,284.17,264.96,268.32,268.24
2004-03-17 21:45:08.368000,L5,201.55,211.34,227.75,231.95,202.60,265.42,261.41,258.49,251.66,259.09,266.94,258.65,257.20,216.29,267.01,265.24,261.91,276.98,271.56,269.68,222.26,208.80,226.79,222.02,250.48,215.07,266.93,238.73,211.58,293.82
2004-04-02 21:44:54.996000,L5,338.33,328.81,335.12,335.99,341.05,350.87,348.30,350.42,350.40,354.51,351.65,340.49,337.92,332.55,340.69,344.01,337.50,342.43,337.52,334.55,328.07,328.66,333.44,334.10,336.61,346.56,334.31,325.36,320.77,386.70
2004-04-02 21:45:18.969000,L5,247.91,266.21,279.24,287.08,294.91,308.73,301.93,304.56,306.60,307.79,304.71,299.73,293.99,294.69,298.94,301.64,304.23,310.29,303.37,299.66,298.40,305.65,313.88,311.68,306.65,314.73,302.02,295.14,295.95,327.22
2004-04-18 21:45:25.586000,L5,216.40,232.94,244.31,250.50,274.26,276.85,272.83,274.81,273.77,281.26,275.62,272.33,259.66,260.42,280.77,274.61,281.79,286.06,286.70,276.63,280.99,217.51,228.02,235.68,276.44,230.78,280.80,254.58,265.57,302.27
2004-04-18 21:45:49.558000,L5,216.33,236.68,246.12,252.08,275.86,278.15,273.85,276.02,273.78,282.83,275.48,271.92,261.23,263.51,280.47,275.15,283.20,286.66,287.40,277.69,282.24,225.28,231.30,246.76,279.14,233.68,282.19,257.69,271.23,303.76
2004-05-04 21:45:52.076000,L5,221.37,213.97,250.05,277.66,282.42,281.88,284.48,291.24,299.47,299.52,301.66,295.97,291.59,290.08,288.52,281.99,299.13,301.60,301.53,304.11,292.52,300.34,313.15,311.79,307.72,315.63,299.74,292.55,286.35,321.34
2004-05-04 21:46:16.049000,L5,,,,,,,,258.28,269.06,272.44,281.39,277.33,265.21,204.59,267.80,255.64,275.64,283.25,264.22,,,226.30,278.39,268.10,268.09,199.93,,,255.61,305.99
2004-05-20 21:46:20.465000,L5,,,,,,,,,,,260.74,252.87,,,273.13,262.05,,,,,,,,,,,,,,
2004-05-20 21:46:44.438000,L5,,,,,,,,,,,258.56,249.66,,,216.60,260.35,,,,,,,,,,,,,,
2004-06-21 21:47:16.748000,L5,,,,,,,,,,,270.50,258.97,186.67,191.76,,,,,,,,194.67,227.27,218.88,207.02,196.45,,222.15,217.59,215.71
2004-06-21 21:47:40.721000,L5,,,,,263.18,282.48,269.05,270.89,268.97,276.88,270.39,263.00,251.89,199.20,,,,,,,,201.46,231.96,225.43,215.55,205.74,,233.42,228.14,220.92
2004-07-07 21:47:45.207000,L5,,,,,257.00,274.62,267.84,270.33,265.33,264.39,274.80,259.82,246.99,249.32,275.87,268.02,265.14,277.86,275.64,269.11,,210.68,204.52,,,,265.96,233.49,211.35,
2004-07-07 21:48:09.180000,L5,,,,,,271.61,258.70,266.18,260.86,,,,,,275.22,263.73,262.13,274.05,274.40,,,,,,,,,,,
2004-07-23 21:48:09.192000,L5,,,,,,235.06,263.19,260.29,262.13,268.32,263.46,263.80,248.37,233.74,275.79,267.67,269.67,273.42,274.24,265.97,226.95,202.98,219.45,220.26,200.38,182.74,236.85,210.52,205.85,220.71
2004-07-23 21:48:33.165000,L5,,,,,,227.23,258.26,257.91,262.31,210.74,262.29,262.07,243.59,234.83,275.24,267.72,264.35,,,,225.58,187.36,217.22,212.19,197.70,178.50,228.27,208.32,202.22,216.47
2004-09-25 21:49:43.196000,L5,238.92,261.43,271.12,279.30,290.08,303.68,302.46,300.35,306.63,306.52,310.71,299.46,295.58,296.04,299.24,299.86,303.41,308.75,304.73,302.64,302.31,311.03,316.76,311.99,309.96,321.12,309.08,295.13,297.36,331.00
2005-01-15 21:51:45.464000,L5,335.90,336.64,324.51,322.86,321.35,334.86,336.77,334.88,336.38,341.26,340.40,331.59,325.94,323.08,326.61,328.75,332.42,333.38,331.38,329.69,330.15,333.43,335.28,338.95,339.69,346.37,336.92,325.03,326.44,348.72
2005-01-15 21:52:09.437000,L5,336.84,338.11,327.61,325.02,324.18,334.69,337.28,337.47,338.10,342.71,343.64,333.47,327.65,327.20,327.08,330.90,332.41,334.26,332.16,329.80,330.73,333.28,334.84,339.22,340.28,345.93,336.83,324.85,326.49,349.74
2005-02-16 21:52:13.954000,L5,,,,,,,,,,,,,259.05,219.21,273.97,268.57,268.76,266.19,279.98,278.85,282.93,285.35,275.20,214.63,249.26,243.99,286.11,266.29,273.35,262.63
2005-02-16 21:52:37.927000,L5,240.23,268.80,280.41,269.25,174.92,,,,325.71,488.99,432.35,371.99,286.57,286.48,299.71,299.18,312.52,322.08,307.56,303.65,311.21,311.39,322.02,328.61,324.83,371.26,313.27,306.89,309.95,393.91
2005-03-04 21:52:28.245000,L5,284.22,293.14,302.10,287.13,302.86,291.72,289.97,293.10,291.32,296.33,300.53,291.06,287.93,286.86,292.34,292.64,297.32,303.53,301.76,296.96,296.82,301.80,314.72,308.53,302.91,312.14,302.74,293.44,292.39,317.48
2005-04-21 21:52:46.920000,L5,243.76,267.11,278.24,288.95,295.70,301.35,304.14,301.31,302.99,303.61,303.39,299.90,294.64,292.46,298.61,303.64,306.83,310.26,312.16,301.36,306.16,308.06,315.73,315.43,313.12,323.72,304.21,302.28,297.56,330.60
2005-04-21 21:53:10.893000,L5,243.91,267.13,278.48,289.13,295.72,301.69,304.14,301.97,304.07,304.83,303.69,300.14,294.66,292.46,298.67,303.58,305.47,310.26,312.27,301.80,306.44,308.54,315.53,315.77,312.10,323.35,304.21,302.27,297.85,332.02
2005-05-23 21:53:00.685000,L5,,,,,,256.97,265.13,259.97,256.62,263.61,266.74,255.78,255.13,216.24,270.75,258.26,262.11,277.92,276.54,231.84,,,,,,,252.78,217.25,188.67,
2005-06-08 21:53:33.007000,L5,,,,,,266.87,269.09,255.07,262.59,266.40,265.81,268.98,255.06,249.92,276.86,267.81,263.36,276.15,276.41,232.22,,185.01,228.76,212.56,214.38,186.10,,,,225.67
2005-10-30 21:53:39.558000,L5,332.89,326.19,335.50,337.55,341.29,346.55,351.43,349.84,350.27,350.94,351.27,340.78,330.20,331.56,328.79,332.50,334.10,336.56,333.51,329.42,331.29,326.04,329.58,330.33,331.34,346.17,334.24,323.05,320.05,551.13
2005-10-30 21:54:03.531000,L5,247.62,275.53,288.34,298.01,304.07,312.73,314.68,313.20,314.01,320.11,315.73,311.53,305.26,305.08,305.14,313.57,315.84,316.36,315.85,305.25,314.87,312.80,316.17,315.18,312.23,324.05,309.51,307.13,302.09,330.53
2006-02-19 21:56:15.936000,L5,311.95,308.89,312.85,316.44,323.29,335.08,332.47,337.14,336.17,338.61,332.30,324.66,323.47,320.04,322.83,327.67,327.80,329.95,330.36,330.44,327.10,329.25,329.87,333.51,331.54,339.45,331.50,325.61,327.50,345.25
2006-02-19 21:56:39.909000,L5,326.45,326.01,329.77,329.59,338.56,348.57,345.99,352.51,351.16,351.73,344.14,334.64,335.49,331.90,334.16,341.39,336.38,340.51,337.42,341.23,334.95,337.50,335.60,340.93,339.17,345.41,341.04,337.43,334.25,352.99
2006-04-08 21:57:36.601000,L5,242.02,261.83,272.21,281.20,287.91,300.02,292.75,296.31,299.19,299.08,300.68,295.33,292.93,291.24,293.09,295.11,301.26,309.91,302.79,299.15,300.78,308.30,314.40,310.13,304.89,315.18,307.43,297.96,299.32,323.42
2006-06-27 21:58:24.681000,L5,207.12,215.79,230.21,245.95,266.99,274.92,275.74,274.83,270.91,275.36,275.63,274.17,260.20,274.14,277.27,271.99,271.76,284.01,278.72,271.51,200.03,198.30,221.85,223.60,239.63,204.47,281.08,233.04,212.41,235.68
2006-06-27 21:58:48.654000,L5,,,209.89,235.96,259.75,269.55,271.16,268.69,258.12,267.22,265.27,265.43,254.18,266.86,273.88,267.72,261.36,281.19,272.45,244.99,194.41,,,,,,273.29,225.04,,
2006-07-13 21:58:38.362000,L5,,,,,,,262.59,271.92,258.11,266.46,,,,241.70,278.08,262.80,263.04,280.61,278.49,,,,,,,,,,,
2006-07-13 21:59:02.335000,L5,,,,,259.00,272.56,265.72,273.59,262.79,272.43,277.34,262.79,,262.02,278.42,265.47,268.20,282.04,281.05,243.61,,,210.94,189.26,220.34,178.15,,,,224.07
2006-12-13 21:54:31.554000,L5,,,,,,,,,,270.76,271.47,264.29,260.59,247.61,263.51,262.09,268.01,273.66,274.62,265.93,261.39,228.47,227.56,228.12,255.27,236.35,269.72,266.31,252.94,287.23
2007-01-05 22:00:28.480000,L5,223.18,238.93,252.95,261.12,271.92,282.23,278.22,270.87,271.47,277.95,279.71,274.73,264.70,268.50,277.65,274.49,282.35,283.96,289.17,283.77,280.34,180.47,235.76,237.70,269.79,226.62,284.84,272.50,,298.52
2007-01-30 21:54:48.635000,L5,,,,,,,,,,,,,,,,263.43,269.24,281.83,284.27,268.42,,,,,,,,,,
2007-09-18 21:58:42.182000,L5,214.43,225.47,246.79,250.32,257.87,274.11,273.04,270.75,266.15,273.67,279.88,265.64,266.59,264.93,274.20,269.25,273.77,281.48,283.34,277.35,275.00,238.59,257.82,236.92,235.67,229.34,281.91,262.28,237.22,287.12
2008-12-25 21:50:10.387000,L5,205.69,225.23,245.19,248.28,263.77,269.64,269.78,264.87,267.57,277.24,277.59,272.88,263.04,216.61,274.19,269.15,276.36,282.16,285.19,276.01,277.76,227.26,231.02,203.35,246.74,214.99,280.46,258.07,232.84,297.71
2008-12-25 21:50:34.359000,L5,344.58,332.91,328.01,336.67,343.86,349.61,352.46,354.19,349.74,356.36,352.35,348.83,341.27,340.24,338.75,340.52,348.16,347.94,349.57,344.87,348.33,346.79,353.37,353.49,361.12,386.45,354.16,346.79,345.26,480.09
2009-11-26 21:56:28.873000,L5,323.05,316.44,317.15,324.68,326.31,332.39,338.99,341.23,339.59,343.36,341.66,333.62,330.08,327.10,332.14,336.38,342.82,345.72,346.99,342.60,343.11,343.94,345.93,344.34,341.84,352.79,344.55,341.58,340.64,371.93
2010-01-13 21:56:25.416000,L5,223.16,229.96,255.40,260.34,271.72,281.21,272.75,277.76,273.75,284.99,288.75,275.26,274.21,258.06,279.61,275.90,286.61,292.71,290.38,283.42,286.81,227.68,237.44,230.15,295.27,304.09,286.20,277.39,221.94,308.23
2010-01-13 21:56:49.389000,L5,222.69,228.41,255.78,261.61,271.76,281.11,272.38,278.84,274.59,285.01,289.47,275.59,274.82,254.86,279.65,277.33,287.35,293.63,290.40,284.08,286.79,226.99,232.94,225.55,295.43,303.73,287.11,276.45,218.99,308.26
2010-12-31 21:55:32.560000,L5,241.60,268.78,278.87,280.58,290.92,302.87,299.12,302.08,302.37,307.44,306.26,298.14,300.15,294.22,302.40,304.71,309.98,314.55,315.73,308.11,313.65,316.08,323.76,319.70,324.10,338.67,314.25,311.95,314.91,338.90
2010-12-31 21:55:56.533000,L5,242.23,267.85,279.30,280.27,290.51,303.97,299.71,300.98,301.26,307.72,307.96,297.88,300.20,293.91,301.88,304.01,310.31,315.02,314.71,309.33,313.77,317.47,324.90,320.66,323.74,337.82,315.27,311.85,315.79,340.50
2011-01-16 21:55:58.174000,L5,217.17,236.85,254.91,257.36,272.46,269.99,271.85,272.97,268.22,281.77,280.42,266.10,270.89,256.75,278.91,276.35,287.37,290.74,290.28,278.65,286.83,228.12,237.25,268.16,281.71,247.99,281.20,274.09,235.63,301.44
2011-02-01 21:55:35.620000,L5,216.33,233.02,251.21,256.81,267.20,278.16,274.90,271.95,276.13,284.68,288.33,272.81,274.24,,,,,,,,,,,,,,,,,
2011-02-17 21:55:37.006000,L5,251.20,274.23,283.80,291.14,297.74,305.93,307.15,302.49,306.76,309.08,313.00,303.94,300.64,306.53,303.05,309.69,311.87,317.11,311.36,311.53,311.53,316.75,321.59,317.48,317.54,326.00,312.20,306.23,310.91,335.36
2011-02-17 21:56:00.979000,L5,242.37,264.71,276.75,283.34,289.17,299.80,297.73,295.59,298.42,301.78,305.58,296.75,296.04,298.01,296.50,302.78,304.02,312.48,304.64,305.65,303.46,310.55,316.56,312.56,310.54,319.19,305.95,299.73,305.61,328.20
2013-04-11 22:07:51.092000,L8,222.25,265.01,260.31,264.69,283.08,290.30,289.22,290.80,292.42,298.22,298.58,292.06,286.73,286.02,288.32,290.67,296.58,300.19,301.33,291.80,299.14,299.84,272.15,288.79,287.82,301.77,300.19,292.55,284.19,312.38
2013-04-11 22:08:15.067000,L8,,,,,,,,,,277.95,290.81,286.72,276.77,279.33,281.40,269.87,291.91,294.33,292.87,284.46,285.49,,,,,215.48,257.57,287.12,,309.10
2013-05-29 22:07:41.466000,L8,,,,,268.57,281.54,282.77,285.06,286.00,280.87,291.71,284.07,280.30,280.92,285.08,286.57,291.14,294.81,292.48,284.99,287.61,,,,,,,285.81,,306.00
2013-05-29 22:08:05.425000,L8,,,,,268.67,281.74,282.82,285.10,286.28,280.97,291.80,284.30,280.78,281.03,285.20,286.52,291.31,294.95,292.78,285.02,287.61,,,,,,,285.82,,306.13
2013-06-30 22:07:36.163000,L8,,,,,,,277.32,282.95,276.82,215.71,290.56,284.80,276.03,282.82,285.66,285.63,292.22,294.99,293.24,285.55,287.90,,,,,,,286.43,,309.22
2013-06-30 22:08:00.117000,L8,,,,,,,277.55,283.19,277.09,216.31,290.71,284.85,276.68,283.16,286.31,285.92,292.38,295.23,294.74,285.80,269.36,,,,,,,286.85,,309.57
2013-07-16 22:07:36.609000,L8,215.81,236.60,247.98,259.63,275.36,286.20,282.40,287.62,283.84,295.77,293.81,288.87,283.41,282.21,286.87,287.18,293.47,296.55,293.89,287.47,288.42,,,,,300.57,261.23,,,309.76
2013-08-17 22:08:03.120000,L8,,,,250.24,264.75,273.40,278.91,280.54,271.50,278.43,289.28,278.20,275.59,279.03,284.03,270.28,290.71,293.44,287.15,284.55,285.44,,,,,299.79,241.35,280.57,,307.19
2013-09-02 22:07:40.639000,L8,218.89,257.86,257.58,263.76,276.97,282.96,285.63,288.34,289.59,294.24,293.60,288.02,285.07,282.90,286.08,290.21,293.64,296.71,293.77,288.51,290.77,253.67,267.28,227.38,286.10,217.50,257.48,286.31,218.07,264.79
2013-09-02 22:08:04.598000,L8,217.37,256.31,255.01,261.61,275.55,281.15,284.55,287.44,288.45,292.44,292.82,286.93,283.66,282.09,285.15,289.41,292.72,295.84,292.57,287.05,289.25,296.90,265.89,,217.86,216.67,254.68,285.37,273.00,310.17
2013-10-20 22:07:26.886000,L8,,,246.82,208.41,264.09,280.20,,,248.51,290.64,287.99,279.73,279.54,274.44,278.72,279.72,288.51,291.99,289.02,272.50,240.00,,,,,213.75,251.10,257.64,,204.14
2013-11-05 22:07:22.900000,L8,326.67,338.01,332.41,329.24,324.70,367.25,336.14,365.08,337.41,340.24,340.28,332.57,325.25,330.00,326.50,338.94,333.63,333.63,332.47,327.10,326.86,318.00,318.38,309.47,313.53,324.74,329.11,320.96,317.82,324.73
2013-11-05 22:07:46.855000,L8,218.44,236.40,257.77,258.90,274.14,282.17,203.42,284.80,285.49,291.14,291.73,282.55,285.20,279.63,282.59,285.62,292.22,296.83,292.14,287.98,284.73,,,,,218.79,256.97,278.71,,305.17
2013-11-21 22:07:13.797000,L8,250.88,275.13,271.51,274.38,277.43,309.17,332.14,523.36,297.88,308.83,307.47,296.80,295.37,293.33,296.50,301.98,306.61,307.94,307.34,305.01,302.28,295.46,283.95,292.39,299.93,304.70,304.57,291.41,288.53,313.57
2013-11-21 22:07:37.752000,L8,457.87,311.88,304.72,532.69,420.74,,,494.61,509.81,454.13,549.93,442.58,526.28,326.01,321.29,336.17,328.83,319.42,313.12,315.23,314.76,304.25,303.19,303.67,308.92,317.02,310.54,303.37,304.49,320.22
2013-12-07 22:07:14.870000,L8,219.20,232.94,260.84,252.43,276.65,284.33,285.12,283.07,285.48,286.04,293.08,284.77,284.99,282.57,286.39,288.30,293.72,299.18,294.76,289.50,287.41,,,,,223.73,263.91,280.50,,253.04
