dates,satname,nzd0254-0000,nzd0254-0001,nzd0254-0002,nzd0254-0003,nzd0254-0004,nzd0254-0005,nzd0254-0006,nzd0254-0007,nzd0254-0008,nzd0254-0009,nzd0254-0010,nzd0254-0011,nzd0254-0012,nzd0254-0013,nzd0254-0014,nzd0254-0015,nzd0254-0016,nzd0254-0017,nzd0254-0018,nzd0254-0019,nzd0254-0020,nzd0254-0021,nzd0254-0022,nzd0254-0023,nzd0254-0024,nzd0254-0025,nzd0254-0026,nzd0254-0027,nzd0254-0028,nzd0254-0029,nzd0254-0030,nzd0254-0031,nzd0254-0032,nzd0254-0033,nzd0254-0034,nzd0254-0035,nzd0254-0036
2003-02-05 21:42:41.878000,L7,426.45,368.51,392.25,379.34,374.29,339.77,387.24,442.99,410.34,473.04,466.03,478.85,530.58,436.95,504.01,491.05,514.02,402.62,409.92,315.61,328.52,240.21,186.06,206.79,244.35,337.31,430.88,441.10,439.36,349.95,241.23,394.82,406.95,401.99,287.76,383.48,340.70
2003-02-21 21:42:44.547000,L7,373.68,349.90,357.53,371.85,347.15,388.96,386.89,392.66,417.32,425.82,374.46,280.33,285.05,306.62,311.42,425.47,418.71,401.92,386.76,364.04,393.91,413.78,414.34,377.79,423.80,373.87,388.45,376.01,358.56,395.43,402.18,398.03,400.93,386.90,336.68,388.48,397.74
2003-05-12 21:42:48.091000,L7,265.04,226.84,212.27,233.58,245.43,279.73,182.68,227.80,264.86,273.72,264.36,244.39,213.32,,291.34,296.12,311.84,285.88,287.27,279.71,281.50,284.35,293.84,290.16,318.67,,161.12,247.44,282.54,301.33,233.74,209.52,204.09,198.16,182.11,328.64,344.01
2003-05-28 21:42:46.560000,L7,282.30,237.87,223.61,249.91,262.08,291.68,209.47,501.74,508.93,510.04,502.42,488.96,494.49,488.59,513.57,520.99,519.99,300.22,297.07,283.34,285.47,288.94,300.17,294.17,298.14,299.46,310.41,296.14,289.99,314.43,344.45,357.06,368.36,318.57,299.76,341.98,347.42
2003-07-23 21:30:38.185000,L5,,,201.12,227.30,235.70,277.85,215.47,234.17,259.26,264.43,271.99,247.31,279.89,,281.33,280.72,297.32,295.36,291.56,290.52,286.86,293.80,307.52,300.98,294.01,295.24,288.89,,,,,,,,,,
2003-09-25 21:31:42.973000,L5,297.29,267.42,245.66,260.11,283.55,323.27,288.71,286.41,296.47,305.84,319.07,326.00,332.50,333.09,324.23,310.86,332.18,335.05,326.78,327.33,328.38,335.09,348.28,346.91,345.07,334.71,336.65,325.09,297.11,320.50,340.11,343.40,348.51,350.61,353.20,368.44,391.54
2003-11-28 21:32:34.027000,L5,302.44,284.34,268.66,278.73,297.16,335.67,297.94,303.26,302.12,310.72,319.07,322.59,328.13,336.19,340.75,344.63,353.93,350.15,348.07,342.39,347.00,338.01,346.52,344.68,338.86,336.36,342.05,354.29,317.07,350.62,352.05,355.79,361.47,361.62,350.20,365.16,390.49
2003-12-30 21:32:48.382000,L5,261.84,250.69,232.92,254.19,267.41,301.25,280.87,282.31,295.29,303.44,311.58,314.77,320.56,322.59,307.83,294.25,309.37,320.64,311.38,311.77,328.76,339.68,345.52,357.88,307.08,283.18,333.42,284.34,245.87,192.86,216.75,203.08,,,,,
2004-03-19 21:33:10.985000,L5,294.49,263.11,236.72,259.18,270.18,319.04,276.42,279.00,288.99,297.44,310.85,315.46,318.31,327.67,316.43,306.55,325.83,331.00,324.15,320.34,325.53,334.69,346.30,340.65,331.41,332.98,342.47,322.99,301.99,320.36,336.06,348.39,342.82,347.32,346.52,361.46,384.30
2004-05-06 21:34:22.023000,L5,296.82,282.02,253.10,280.34,287.02,318.14,283.23,299.04,303.06,322.49,321.36,328.27,335.06,340.27,336.70,338.52,342.29,346.76,343.96,338.24,339.36,350.02,356.61,343.90,343.12,338.38,348.64,343.30,316.81,337.02,350.91,350.56,353.33,357.13,357.44,374.40,399.31
2004-06-07 21:35:18.585000,L5,271.71,231.04,224.65,244.90,255.72,287.02,239.21,250.99,268.47,274.35,287.73,291.57,303.43,309.21,302.74,294.99,312.00,318.95,311.43,304.20,301.97,309.32,327.53,324.60,315.50,323.57,323.39,317.86,298.70,319.30,334.78,336.86,333.16,316.40,,,
2004-06-23 21:35:46.683000,L5,303.24,284.57,256.82,276.39,289.93,321.81,277.60,298.32,304.40,315.00,327.28,329.25,346.34,349.23,382.47,354.45,358.20,347.50,349.25,339.13,345.85,354.15,358.80,360.29,356.46,363.12,357.95,364.72,334.80,355.83,359.29,355.64,362.52,366.41,366.33,379.56,404.39
2004-07-25 21:36:37.854000,L5,297.99,281.79,254.67,274.41,288.39,319.30,282.18,296.30,310.62,318.10,333.46,337.21,347.28,354.37,362.88,343.85,347.73,346.93,337.58,331.64,339.75,357.67,371.02,368.03,363.74,363.03,361.02,366.35,308.83,350.20,355.90,358.84,359.63,364.41,373.06,387.27,407.34
2004-08-10 21:36:32.804000,L5,318.14,294.72,279.75,295.33,298.28,323.57,302.38,307.51,322.20,320.96,345.03,344.32,357.71,361.76,379.04,397.25,379.88,362.79,354.24,349.61,357.99,363.59,379.34,376.07,367.09,372.00,371.34,381.60,379.18,379.60,373.79,375.25,369.64,380.58,381.61,388.29,412.65
2004-09-11 21:37:49.351000,L5,283.06,253.02,235.94,253.25,274.90,318.26,279.27,272.89,292.15,295.46,310.38,312.59,321.74,324.84,318.29,307.72,321.98,326.11,320.81,317.33,317.17,321.91,339.68,338.69,337.03,334.07,338.81,325.05,297.04,319.97,340.11,346.95,341.09,337.44,339.43,352.13,385.35
2004-10-13 21:38:32.826000,L5,291.25,260.70,236.42,253.21,266.55,310.63,284.05,283.45,295.67,301.17,315.51,318.19,323.97,322.19,311.54,299.21,320.05,322.91,317.40,320.76,325.50,329.70,344.94,341.72,337.14,333.06,327.66,311.85,293.87,314.37,331.06,338.34,344.31,343.46,343.30,357.76,384.71
2005-02-18 21:40:42.163000,L5,271.88,247.40,231.04,256.44,271.69,312.04,288.85,290.89,292.30,300.74,326.94,316.58,306.21,314.03,305.60,296.99,313.19,322.43,322.42,321.44,321.60,331.61,342.94,337.37,324.26,326.55,337.69,330.50,304.04,317.08,327.85,344.73,345.17,341.60,336.77,349.01,371.97
2005-05-09 21:41:19.893000,L5,299.83,275.05,257.22,271.97,288.45,321.90,289.10,292.10,300.65,313.08,323.08,330.15,335.43,342.78,340.69,334.49,347.51,349.39,336.56,333.42,332.26,348.20,352.92,355.14,351.13,353.27,352.51,345.98,326.61,339.32,347.19,351.54,354.49,358.66,369.54,380.62,403.64
2005-05-25 21:41:28.038000,L5,301.51,281.00,255.09,272.96,286.70,322.33,281.33,295.16,299.24,312.43,323.05,330.18,337.92,344.64,347.32,342.98,350.67,348.11,334.02,337.68,334.19,344.97,356.13,358.46,351.21,348.80,352.52,340.51,331.25,344.60,348.94,356.90,364.16,368.45,369.53,384.67,406.08
2005-06-10 21:41:36.102000,L5,299.73,277.04,253.69,272.00,288.56,320.99,285.53,289.87,306.44,314.03,323.53,329.31,337.17,343.79,333.71,347.35,345.71,346.15,338.15,337.97,338.05,351.77,360.95,358.79,350.12,352.25,357.02,342.75,330.91,344.62,356.47,356.96,355.41,367.43,372.36,385.51,409.29
2005-06-26 21:41:40.412000,L5,220.70,201.30,212.69,235.88,218.40,,,184.52,249.34,248.91,265.25,277.87,284.00,,284.89,285.21,296.66,292.91,294.21,286.30,289.54,297.89,304.24,302.29,296.82,306.57,307.69,211.51,279.61,309.20,321.96,325.66,325.12,314.34,317.02,327.75,344.63
2005-07-12 21:41:47.390000,L5,257.82,199.32,202.72,230.05,229.99,271.33,,214.77,255.04,254.17,265.16,268.39,285.24,,273.77,274.12,288.22,282.82,285.96,291.58,291.82,299.04,306.52,308.00,298.03,296.26,161.53,217.87,273.37,301.95,316.97,326.63,325.02,307.98,319.02,327.46,339.72
2005-07-28 21:41:57.832000,L5,307.66,306.30,287.79,274.93,301.44,330.66,311.22,316.65,328.81,322.11,332.48,330.68,358.79,361.33,389.40,379.92,359.65,342.76,361.15,354.45,359.57,362.86,378.98,375.20,357.28,353.26,346.61,376.62,389.43,384.71,378.43,370.43,370.13,368.22,374.03,395.64,429.14
2005-08-13 21:42:05.358000,L5,268.02,209.65,209.79,235.64,229.35,277.71,223.49,225.90,255.46,254.21,263.66,261.48,275.58,,273.81,274.10,289.98,251.10,272.79,273.27,274.33,276.76,290.40,292.23,296.27,301.36,306.41,188.01,271.03,301.86,310.43,316.64,302.97,,199.92,308.32,307.67
2005-08-29 21:42:10.705000,L5,346.60,334.46,332.21,318.68,330.13,337.88,316.01,317.86,335.47,329.07,325.95,347.45,365.15,372.11,395.87,385.92,395.15,376.06,367.59,387.06,400.02,386.21,382.97,372.79,353.74,352.82,359.85,373.15,394.48,396.27,400.39,400.53,400.61,402.77,382.32,405.84,427.02
2006-01-20 21:44:01.121000,L5,322.82,310.44,308.55,302.51,312.04,346.03,324.60,328.70,333.30,343.94,352.14,355.97,367.47,387.68,407.70,424.81,395.19,382.13,383.62,378.19,381.02,383.04,395.04,399.61,378.49,381.31,375.80,388.55,385.92,374.02,371.08,382.12,388.45,396.34,377.74,396.07,420.53
2006-02-21 21:44:44.561000,L5,303.38,280.51,258.17,274.59,289.45,322.96,291.12,299.61,303.14,311.18,315.24,330.00,330.47,346.75,337.52,332.96,346.16,347.07,342.26,335.80,339.56,341.10,349.08,340.67,333.52,332.99,336.17,329.48,305.88,329.13,340.24,349.44,350.00,356.80,358.22,368.11,393.20
2006-04-10 21:45:40.863000,L5,293.47,266.45,239.51,256.80,272.45,315.26,277.13,280.15,292.21,302.02,312.60,318.72,322.83,326.93,313.06,304.05,318.33,305.84,321.39,319.62,322.30,330.51,346.92,343.76,341.25,361.52,360.28,398.25,401.84,409.44,355.48,346.42,344.23,342.62,346.78,352.45,379.46
2006-04-26 21:45:56.580000,L5,245.93,192.14,201.51,206.82,201.87,158.06,,,,,,,,,274.79,270.65,285.54,286.73,291.63,285.59,287.82,291.88,302.65,300.68,293.35,295.98,291.87,192.76,274.13,295.43,309.95,314.14,312.97,180.97,215.64,300.35,313.82
2006-05-12 21:46:09.770000,L5,315.18,291.17,287.12,288.38,301.40,335.84,305.97,301.63,318.35,327.41,335.55,345.96,370.37,385.32,415.63,400.48,395.33,366.60,369.77,359.61,366.35,370.77,372.63,374.78,372.88,375.68,383.70,400.68,383.13,374.77,369.65,381.43,376.16,372.88,375.43,388.99,418.57
2006-06-13 21:46:37.602000,L5,264.72,218.24,219.89,238.01,243.98,293.92,219.50,244.07,268.50,273.62,285.27,294.39,300.56,299.18,297.92,294.30,307.48,309.43,304.80,303.71,300.69,312.34,325.71,324.12,316.02,318.25,319.21,285.80,276.43,309.32,323.85,328.96,327.88,324.19,333.45,334.81,361.48
2006-07-31 21:47:18.646000,L5,,,,,,,,,248.95,228.33,213.65,253.98,274.63,191.26,293.47,283.98,289.20,296.26,291.68,289.91,282.14,294.12,305.89,302.84,295.26,294.91,162.94,227.01,273.47,305.66,321.50,319.13,310.72,284.71,317.92,319.94,328.80
2006-09-01 21:47:43.231000,L5,320.67,325.93,309.68,305.81,312.53,334.74,303.54,305.98,338.06,338.62,335.13,353.54,382.53,459.60,386.96,391.52,384.99,387.70,366.55,363.81,365.44,365.40,378.35,367.58,373.62,374.38,371.09,389.41,395.90,388.87,392.78,396.56,388.49,374.95,375.71,390.83,417.15
2006-09-17 21:47:54.852000,L5,299.07,269.73,251.34,266.55,277.26,314.78,278.91,273.18,282.13,291.95,301.88,316.79,330.39,331.56,330.38,319.76,335.16,336.49,315.31,316.40,319.32,322.79,346.24,338.42,341.08,341.88,350.61,333.71,306.86,331.99,351.73,345.25,339.89,346.61,346.47,358.67,387.88
2006-12-06 21:48:41.029000,L5,274.94,249.81,231.45,245.92,263.57,304.92,283.34,284.07,285.19,290.71,297.49,285.64,293.05,307.96,313.73,309.00,306.61,310.39,318.45,315.14,315.97,326.64,334.39,330.47,326.72,314.20,313.81,314.49,318.61,318.31,325.19,327.10,335.56,336.61,336.59,359.10,384.68
2007-02-08 21:49:02.527000,L5,,,,,,,,,,,,,,276.19,313.82,304.03,333.75,340.58,329.39,334.64,331.36,344.23,340.67,338.60,335.31,331.21,336.82,326.15,311.98,329.09,337.50,344.81,349.16,352.99,349.71,359.32,382.22
2011-01-02 21:43:59.020000,L5,293.27,262.28,245.57,261.65,281.59,321.67,289.51,277.40,276.73,286.08,297.95,300.52,314.28,315.66,308.64,311.15,324.53,331.01,326.57,317.50,326.48,318.36,328.11,334.79,321.16,320.62,324.92,326.39,307.98,326.05,340.15,347.54,352.77,354.08,342.05,347.61,386.90
2011-03-07 21:44:00.562000,L5,314.57,306.27,297.98,283.16,296.19,329.01,297.55,303.63,379.38,419.54,389.00,392.07,442.01,371.87,383.50,372.04,409.34,485.37,532.59,480.30,445.98,379.85,368.89,358.13,348.08,350.72,351.01,347.65,335.40,346.61,356.84,362.52,357.92,357.24,357.01,374.11,400.23
2013-04-29 21:55:51.104000,L8,258.48,223.41,211.69,224.45,230.58,296.69,234.94,227.98,249.43,253.49,262.54,273.21,285.47,281.06,281.61,277.74,291.99,301.77,288.53,278.54,281.48,295.79,303.65,306.08,294.25,301.38,296.42,275.82,286.73,309.54,320.45,329.51,319.08,326.17,314.63,334.99,345.23
2013-05-31 21:56:07.688000,L8,509.00,442.54,495.93,487.82,487.53,431.94,395.06,467.01,477.64,526.46,492.64,423.51,490.33,442.74,480.34,511.27,484.55,446.31,343.50,324.24,339.89,439.62,468.08,467.94,347.93,353.81,359.90,368.19,371.12,364.37,365.99,364.06,362.36,374.49,380.55,399.85,430.25
2013-07-18 21:56:02.364000,L8,286.44,251.83,235.57,251.59,479.53,462.59,436.31,287.76,297.80,479.99,513.20,520.95,462.99,331.22,331.78,540.25,461.02,533.44,428.09,386.20,481.90,478.90,468.57,423.24,381.07,340.80,379.63,371.56,338.99,355.88,399.51,372.28,356.03,361.37,387.45,438.90,
2013-08-19 21:55:42.209000,L8,282.24,249.37,224.84,431.14,444.24,439.78,253.84,250.77,266.58,280.41,285.29,294.86,344.89,316.48,299.04,298.97,333.44,325.18,311.98,316.28,323.84,337.23,341.44,338.56,337.58,336.71,335.19,321.62,302.58,328.76,342.70,349.80,352.53,351.00,363.13,389.25,413.17
2013-08-19 21:56:06.167000,L8,281.34,248.60,223.26,447.47,443.61,439.19,251.82,249.78,265.70,278.81,284.14,293.45,344.18,314.13,298.09,297.40,331.98,324.10,308.15,314.15,321.58,335.33,339.85,337.08,335.51,334.88,333.72,319.06,301.15,327.65,341.86,348.61,350.72,347.33,361.45,386.89,412.02
2013-10-06 21:55:33.702000,L8,277.37,265.74,234.83,258.34,261.89,262.39,260.49,434.46,390.88,387.38,283.24,347.48,313.27,331.77,372.71,328.51,327.04,322.61,313.18,295.18,303.54,316.20,332.88,340.39,329.03,331.20,338.23,318.60,341.40,523.96,440.47,347.16,351.63,340.22,316.53,359.13,379.21
2013-10-06 21:55:57.648000,L8,275.84,260.24,234.23,253.86,259.09,249.31,258.42,277.98,294.96,280.61,260.42,346.11,311.76,328.58,334.71,320.83,325.90,321.63,312.83,294.47,301.69,314.92,331.86,337.99,327.69,329.70,337.63,315.76,335.43,337.57,344.18,346.35,350.84,338.59,314.08,353.29,372.43
2013-12-09 21:55:16.438000,L8,274.68,222.41,218.21,216.83,228.50,285.33,242.47,232.38,244.29,250.66,260.62,271.57,280.21,283.96,276.41,282.90,286.50,289.11,279.07,271.59,279.56,289.85,300.75,298.80,288.65,294.19,293.41,280.49,284.86,296.57,311.68,321.20,318.62,317.53,305.37,331.35,348.49
2014-01-10 21:54:55.235000,L8,277.61,246.53,220.24,244.10,237.06,300.33,259.90,238.61,274.31,280.28,261.76,272.18,289.58,290.17,281.82,287.74,289.56,292.16,280.78,273.98,282.64,295.52,301.90,302.28,290.07,299.13,296.94,286.12,291.15,301.93,314.67,323.34,319.75,323.90,295.33,261.87,261.53
2014-01-10 21:55:19.190000,L8,276.20,239.32,219.28,242.07,234.83,299.13,257.84,236.74,251.19,277.25,260.41,270.97,287.83,288.90,280.38,286.44,288.71,289.89,279.81,273.27,282.00,294.51,301.14,301.33,289.04,298.09,296.25,284.94,290.23,300.31,314.30,322.56,319.32,323.29,293.87,255.12,260.35
2014-02-11 21:54:32.873000,L8,430.27,430.25,441.27,478.89,397.79,488.28,494.98,493.55,459.49,480.12,491.78,456.97,462.60,483.05,474.77,476.16,452.45,467.81,468.59,426.93,436.87,450.58,386.44,454.94,447.80,478.29,450.86,494.10,489.63,537.73,528.44,514.92,497.76,482.77,476.67,460.27,466.48
2014-02-11 21:54:56.823000,L8,430.00,430.00,440.29,478.51,461.25,428.09,493.87,492.66,457.92,480.08,491.82,456.35,462.78,482.83,474.83,476.06,452.94,468.27,468.57,427.58,437.12,451.13,464.99,378.98,448.46,477.91,449.49,493.06,490.63,464.93,455.26,448.33,442.53,440.58,435.70,460.80,467.87
2014-02-27 21:54:44.238000,L8,298.32,265.72,239.69,257.35,260.99,456.05,460.44,467.25,454.89,434.49,480.41,485.27,495.13,518.26,523.51,304.33,475.53,498.19,531.61,470.24,484.03,336.60,483.84,512.05,494.68,330.28,338.29,330.34,309.87,333.23,337.35,344.84,344.49,344.73,324.70,363.93,375.15
2014-03-15 21:54:10.286000,L8,269.14,256.40,237.93,253.73,268.33,296.92,261.37,262.29,286.49,294.44,303.84,313.76,315.28,323.16,297.38,306.55,325.49,324.90,317.61,312.48,316.16,327.26,336.11,337.34,337.13,341.30,344.29,330.59,323.88,327.79,341.23,323.80,335.29,346.63,331.95,468.33,344.96
2014-03-15 21:54:34.241000,L8,265.58,254.75,236.12,251.80,263.58,296.34,258.33,259.29,283.90,292.61,301.57,311.75,313.16,319.65,291.25,302.28,321.02,318.84,314.21,309.98,312.64,323.15,330.13,330.26,331.66,337.75,339.04,326.63,320.27,324.77,338.90,321.22,332.92,343.44,326.92,336.46,342.58
2014-03-31 21:53:53.631000,L8,274.86,256.31,234.46,251.88,261.46,309.68,264.48,265.98,279.90,291.48,302.76,312.00,306.13,294.51,411.65,472.92,458.03,444.39,227.04,,,,,,235.02,312.42,397.38,320.53,294.30,317.46,318.45,324.78,317.54,319.37,308.45,271.44,372.81
2014-05-02 21:53:22.380000,L8,273.52,250.65,233.95,251.18,249.45,305.30,245.81,258.54,281.95,291.45,295.62,296.90,308.06,330.45,326.93,312.98,331.83,322.83,311.59,305.94,315.84,320.07,383.87,334.80,331.15,335.79,333.62,336.23,300.57,333.79,341.43,343.06,346.53,349.11,352.67,370.64,400.20
