dates,satname,nzd0051-0000,nzd0051-0001,nzd0051-0002,nzd0051-0003,nzd0051-0004,nzd0051-0005,nzd0051-0006,nzd0051-0007
1999-08-17 22:10:26.276000,L7,365.22,329.35,323.53,343.39,346.72,337.85,304.17,308.15
1999-09-27 22:04:25.056000,L7,364.65,364.44,377.22,375.61,358.09,345.97,326.42,333.98
1999-10-04 22:10:38.131000,L7,366.68,305.88,317.10,330.24,342.97,338.21,303.96,320.91
1999-11-14 22:04:18.343000,L7,352.06,311.50,293.46,343.56,354.08,319.21,308.93,330.67
1999-11-30 22:04:11.332000,L7,315.60,279.67,260.41,339.87,354.64,316.25,311.23,328.15
2000-01-01 22:04:13.486000,L7,304.41,200.37,348.28,252.71,240.90,285.08,,
2000-01-17 22:04:11.868000,L7,500.53,316.47,333.62,361.19,360.03,328.86,328.27,331.80
2000-02-09 22:10:19.398000,L7,351.65,298.65,272.77,344.97,343.78,306.37,295.74,309.87
2000-02-18 22:04:05.276000,L7,261.23,286.62,380.75,346.51,516.42,496.42,413.77,333.11
2000-04-29 22:09:53.797000,L7,,,,335.21,333.33,315.64,291.93,273.74
2000-05-15 22:09:42.527000,L7,318.51,309.28,271.99,337.38,341.80,331.18,302.58,297.65
2000-05-24 22:03:22.722000,L7,346.60,314.94,328.19,350.84,351.58,348.33,356.02,331.52
2000-08-03 22:08:44.137000,L7,363.89,338.42,346.22,364.67,347.29,343.87,321.49,299.20
2000-08-12 22:02:30.151000,L7,315.74,310.14,297.32,339.72,342.49,337.31,313.54,317.28
2000-08-19 22:08:38.248000,L7,350.95,317.64,325.00,342.16,341.96,327.47,299.58,282.01
2000-09-04 22:08:22.800000,L7,321.25,332.51,324.75,337.94,339.51,325.92,293.12,292.28
2000-09-13 22:02:02.316000,L7,352.83,302.43,323.62,348.00,356.01,325.96,327.05,328.13
2000-10-15 22:01:32.252000,L7,,,,,,,,253.84
2000-10-22 22:07:50.487000,L7,492.25,417.16,386.62,433.00,447.28,419.56,341.34,311.11
2000-11-07 22:07:53.532000,L7,,,,242.91,243.97,301.51,283.99,247.36
2001-02-27 22:07:54.461000,L7,312.48,249.55,257.36,324.45,244.56,300.25,270.58,
2001-03-08 22:01:45.126000,L7,319.97,279.82,260.83,337.77,345.43,314.95,303.88,327.83
2001-03-15 22:07:52.114000,L7,,489.92,430.70,381.12,367.97,346.33,365.37,357.59
2001-03-24 22:01:35.778000,L7,310.64,309.18,312.95,342.31,349.82,335.99,317.64,329.53
2001-06-03 22:07:16.736000,L7,331.41,319.82,325.46,344.86,342.82,334.80,305.01,308.79
2001-06-19 22:07:05.722000,L7,338.27,333.97,341.23,344.36,347.53,344.56,312.57,316.43
2001-08-15 22:00:14.727000,L7,305.92,290.83,319.18,338.80,345.28,338.11,319.40,328.76
2001-09-07 22:06:11.116000,L7,330.45,319.45,322.28,341.36,344.22,315.34,299.70,310.88
2001-11-19 21:59:56.393000,L7,297.10,218.39,261.71,336.51,341.91,316.95,305.37,301.68
2001-12-05 21:59:55.034000,L7,294.19,261.65,258.80,339.36,348.32,323.86,310.89,327.55
2001-12-21 22:00:05.972000,L7,308.42,205.33,260.00,338.57,351.28,317.54,310.46,330.13
