dates,satname,nzd0044-0000,nzd0044-0001,nzd0044-0002,nzd0044-0003,nzd0044-0004,nzd0044-0005
1999-08-17 22:10:26.276000,L7,341.86,333.62,330.20,315.10,339.04,331.67
1999-09-27 22:04:25.056000,L7,362.44,341.62,330.35,336.33,343.95,349.73
1999-10-04 22:10:38.131000,L7,363.75,347.55,344.41,345.10,345.70,348.51
1999-11-14 22:04:18.343000,L7,338.10,326.59,324.97,318.01,339.70,333.29
1999-12-07 22:10:30.042000,L7,343.45,331.99,324.89,310.75,321.50,305.26
2000-01-01 22:04:13.486000,L7,362.22,343.55,337.36,325.31,353.24,357.87
2000-01-17 22:04:11.868000,L7,348.47,336.43,330.78,314.53,308.07,442.10
2000-02-09 22:10:19.398000,L7,354.76,348.13,341.31,314.86,333.91,311.30
2000-04-29 22:09:53.797000,L7,346.77,343.04,324.26,308.32,338.49,299.18
2000-05-15 22:09:42.527000,L7,276.94,189.19,272.50,,271.77,286.90
2000-05-24 22:03:22.722000,L7,,316.72,276.13,302.38,333.91,305.54
2000-06-16 22:09:26.713000,L7,332.22,333.49,317.97,314.13,340.25,335.85
2000-08-03 22:08:44.137000,L7,347.70,341.82,338.69,327.04,334.26,329.79
2000-08-12 22:02:30.151000,L7,318.63,223.33,287.44,306.16,333.47,304.69
2000-09-04 22:08:22.800000,L7,333.69,332.38,290.61,301.95,333.92,300.84
2000-10-15 22:01:32.252000,L7,,,271.17,284.45,,
2000-10-22 22:07:50.487000,L7,409.07,405.60,392.17,443.72,481.91,488.82
2001-03-08 22:01:45.126000,L7,332.35,325.31,320.49,305.02,335.03,317.62
2001-03-24 22:01:35.778000,L7,337.64,328.43,320.75,312.38,336.33,329.22
2001-06-03 22:07:16.736000,L7,328.89,333.49,319.79,314.84,334.33,307.34
2001-06-19 22:07:05.722000,L7,293.65,336.79,326.20,314.40,335.04,342.50
2001-06-28 22:00:45.094000,L7,,311.62,308.69,307.12,291.37,301.50
2001-08-15 22:00:14.727000,L7,373.96,355.65,333.94,346.42,354.56,357.29
2001-09-07 22:06:11.116000,L7,349.29,338.73,338.36,314.14,327.13,306.25
2001-09-23 22:06:03.238000,L7,298.75,337.33,329.11,327.91,337.64,314.98
2001-10-02 21:59:40.713000,L7,,268.67,272.10,300.88,338.69,
2001-10-18 21:59:42.412000,L7,340.33,326.29,325.04,331.32,342.83,347.41
2001-11-19 21:59:56.393000,L7,335.81,324.12,316.04,317.43,333.20,323.17
2001-11-26 22:06:09.518000,L7,412.52,390.83,377.18,380.46,393.65,395.02
2001-12-05 21:59:55.034000,L7,340.06,341.57,311.21,304.50,323.14,334.39
2001-12-21 22:00:05.972000,L7,344.95,328.49,324.02,,349.00,316.88
2002-01-22 22:00:16.971000,L7,355.32,333.92,334.46,313.29,348.27,344.84
2002-01-29 22:06:21.478000,L7,270.75,324.14,300.34,,,302.00
2002-02-23 22:00:19.685000,L7,359.37,333.26,326.73,206.82,292.46,357.42
2002-03-18 22:06:22.131000,L7,358.91,344.25,332.64,321.23,339.54,332.02
2002-03-27 22:00:13.634000,L7,252.99,325.84,297.83,303.15,341.75,347.15
2002-04-28 22:00:14.417000,L7,312.29,305.48,286.45,,,306.51
2002-06-22 22:06:03.573000,L7,,323.02,301.45,309.89,321.36,304.15
2002-07-01 21:59:51.232000,L7,,304.80,289.56,310.79,324.59,311.92
2002-07-17 21:59:44.793000,L7,364.80,340.32,340.98,343.00,357.19,360.56
2002-09-19 21:59:11.129000,L7,,229.21,271.34,,,
2002-10-12 22:05:14.598000,L7,352.30,344.82,335.74,337.04,354.28,351.99
2002-10-21 21:59:12.494000,L7,,,510.42,372.98,391.64,424.76
2002-10-28 22:05:22.323000,L7,349.43,337.18,339.70,210.72,291.61,344.24
2002-11-13 22:05:30.425000,L7,361.81,347.83,340.87,343.44,353.75,355.54
2002-11-22 21:59:33.639000,L7,359.27,341.75,328.08,332.72,351.00,356.50
2002-12-08 21:59:39.665000,L7,331.93,307.38,314.24,301.76,,333.81
2002-12-31 22:05:56.221000,L7,434.35,424.23,398.39,385.40,381.32,397.81
2003-01-09 21:59:45.950000,L7,354.54,342.33,338.53,340.53,351.02,349.11
2003-03-30 22:00:07.079000,L7,,,,398.75,370.05,370.44
2003-04-06 22:06:21.012000,L7,355.78,346.00,339.38,312.33,350.56,343.70
2003-04-22 22:06:19.091000,L7,351.71,342.22,322.91,307.75,332.04,306.62
2003-05-08 22:06:20.773000,L7,345.94,342.18,304.65,316.37,335.50,307.39
2003-05-24 22:06:17.162000,L7,279.84,334.07,292.20,305.86,323.94,302.72
2003-07-28 21:48:04.987000,L5,,300.13,304.10,294.84,304.11,232.15
2003-08-29 21:48:38.429000,L5,,309.35,309.15,296.37,313.63,324.10
2003-09-05 21:54:56.069000,L5,,295.05,294.65,275.11,285.21,
2003-10-23 21:55:36.755000,L5,316.49,315.52,302.77,297.34,310.36,259.04
2003-12-26 21:56:18.593000,L5,330.66,311.17,,,,
2004-05-18 21:58:14.785000,L5,322.52,318.37,311.64,303.24,275.14,313.82
2004-06-12 21:52:47.645000,L5,328.98,317.57,311.67,308.09,225.70,321.67
2004-07-21 22:00:04.249000,L5,371.13,354.39,360.52,353.00,334.04,344.67
2004-07-30 21:54:04.170000,L5,328.69,317.27,308.96,310.61,223.68,326.35
2004-10-18 21:55:59.918000,L5,330.48,320.38,312.30,303.05,306.55,326.47
2004-11-03 21:56:19.004000,L5,324.02,316.26,296.48,,,326.62
2004-11-19 21:56:31.297000,L5,328.13,314.58,314.02,307.64,315.52,327.78
