dates,satname,nzd0560-0000,nzd0560-0001,nzd0560-0002,nzd0560-0003,nzd0560-0004,nzd0560-0005,nzd0560-0006,nzd0560-0007,nzd0560-0008,nzd0560-0009,nzd0560-0010,nzd0560-0011,nzd0560-0012,nzd0560-0013,nzd0560-0014,nzd0560-0015,nzd0560-0016,nzd0560-0017,nzd0560-0018,nzd0560-0019,nzd0560-0020,nzd0560-0021,nzd0560-0022,nzd0560-0023,nzd0560-0024,nzd0560-0025,nzd0560-0026,nzd0560-0027,nzd0560-0028,nzd0560-0029,nzd0560-0030,nzd0560-0031
2004-03-31 21:59:59.745000,L5,334.99,328.21,326.53,318.19,313.63,315.42,306.50,296.72,293.59,310.42,335.69,339.07,349.35,350.37,370.19,380.10,391.69,387.79,387.20,380.00,373.42,349.00,344.95,318.32,286.32,294.02,314.27,,,386.13,400.86,399.35
2004-03-31 22:00:23.718000,L5,334.68,328.33,324.63,317.33,313.31,314.49,304.25,293.79,289.03,306.92,331.36,335.93,344.38,347.90,366.80,375.44,388.89,382.33,383.73,376.43,367.19,346.21,339.77,313.56,281.40,288.13,312.75,,,381.94,395.87,394.22
2004-05-02 22:00:57.398000,L5,239.67,289.97,297.07,271.72,211.56,292.46,147.83,179.03,205.44,230.27,304.21,238.66,280.55,287.14,292.42,316.64,357.17,354.19,352.38,344.45,336.96,307.95,294.65,265.23,237.19,177.32,,,,,,
2004-05-02 22:01:21.371000,L5,272.41,297.03,304.07,196.93,290.41,300.23,153.31,181.74,218.94,257.43,313.92,250.32,297.93,298.32,302.68,337.49,365.73,358.83,364.38,353.13,343.97,318.08,301.87,275.59,248.01,200.04,,,,,,
2004-05-18 22:01:26.569000,L5,,,,160.89,193.94,292.38,,,,165.32,215.29,227.02,267.55,278.06,287.17,313.12,339.73,347.41,338.85,344.08,326.89,293.57,274.77,258.99,220.06,,,,,,,
2004-05-18 22:01:50.542000,L5,332.73,331.14,329.23,330.15,322.61,323.47,307.61,292.56,314.33,318.12,343.65,337.61,343.64,325.03,340.29,364.86,397.26,390.42,398.05,385.90,377.01,351.51,350.95,324.84,298.23,303.98,329.95,,,405.51,409.19,410.60
2004-08-22 22:04:24.178000,L5,338.40,343.12,327.87,330.80,325.96,315.93,311.21,300.73,323.33,321.02,349.99,342.59,360.42,363.38,370.11,380.07,396.86,391.26,397.64,385.86,376.02,357.11,369.61,348.19,359.16,377.22,192.69,235.95,261.89,267.38,247.25,233.89
2005-01-13 22:06:52.927000,L5,344.10,334.87,325.39,318.92,316.14,315.96,313.09,310.62,287.65,307.51,332.95,336.90,345.83,353.83,371.27,380.62,387.80,378.00,387.13,374.31,371.92,354.52,336.78,313.74,280.87,273.44,303.61,,,378.63,390.34,395.76
2005-01-13 22:07:16.900000,L5,333.69,328.01,315.34,306.82,302.84,306.89,300.86,300.47,273.08,296.36,321.58,328.22,337.33,342.22,361.18,367.93,375.26,369.11,372.88,363.75,360.59,341.22,328.40,299.24,271.39,262.28,,,,370.71,382.55,389.34
2005-02-14 22:07:21.106000,L5,334.48,337.90,329.81,325.45,316.55,314.17,310.48,304.39,276.34,302.55,330.19,332.20,342.63,351.91,365.21,376.69,379.53,369.56,383.17,371.83,364.65,348.32,333.50,313.32,272.73,262.91,,,,,,
2005-08-09 22:08:46.932000,L5,333.52,318.81,323.35,315.66,307.00,304.20,294.16,270.71,271.40,299.32,325.05,327.41,336.35,334.44,343.50,355.56,379.76,384.36,375.70,370.06,361.89,328.29,343.47,308.78,281.38,289.04,311.87,,,374.52,385.85,393.77
2005-08-09 22:09:10.905000,L5,335.99,327.36,332.01,320.99,314.80,308.61,301.59,287.19,286.30,307.15,333.71,332.42,348.30,333.27,364.79,366.28,384.59,394.92,391.23,381.62,374.22,343.07,357.91,322.04,292.75,304.08,327.39,,,392.15,398.76,402.91
2005-09-10 22:08:55.708000,L5,334.94,327.86,323.94,318.11,309.01,312.84,301.46,287.12,282.99,301.09,321.10,327.52,335.00,334.21,347.81,359.72,380.92,377.34,379.55,372.28,364.96,345.37,336.66,312.66,281.31,286.73,310.61,,,369.84,386.87,394.77
2005-11-13 22:09:08.414000,L5,344.86,339.75,321.01,313.29,305.77,304.24,303.16,290.83,277.49,300.02,326.10,330.26,340.47,350.70,364.99,374.64,379.96,374.13,379.78,372.83,370.08,346.25,335.22,306.83,277.64,250.68,,,,356.43,380.19,385.14
2005-11-13 22:09:32.387000,L5,340.25,335.16,314.14,306.29,300.79,299.46,298.48,279.38,274.95,298.05,322.48,328.42,338.39,348.99,361.34,372.04,378.96,376.12,377.39,371.39,367.68,342.85,333.65,303.06,276.21,236.68,,,,362.79,383.99,386.52
2006-02-01 22:11:01.629000,L5,354.29,347.03,336.25,329.77,317.93,314.74,314.06,316.71,305.03,314.27,335.40,341.34,350.06,358.27,367.41,374.42,383.15,379.26,386.89,382.20,370.63,353.52,343.83,312.31,287.95,289.37,310.44,,,379.92,394.87,404.43
2006-02-17 22:11:22.491000,L5,350.86,341.23,328.43,325.06,313.76,312.91,313.10,308.36,291.77,310.15,335.72,340.20,347.02,354.52,367.57,377.13,386.13,376.73,386.41,377.11,371.24,350.54,341.32,315.29,291.38,283.40,310.03,,,381.74,401.81,399.45
2006-04-22 22:12:36.093000,L5,338.05,327.01,319.94,318.33,307.61,308.50,305.38,303.09,293.66,307.51,333.32,337.48,347.47,343.74,361.42,372.22,378.90,375.73,382.29,368.99,365.15,346.55,345.33,309.79,290.83,134.31,310.63,,,388.66,404.68,410.49
2006-06-25 22:13:31.961000,L5,256.57,296.39,297.21,286.53,285.63,292.00,238.57,,,168.63,215.88,236.49,269.17,287.37,306.03,315.17,345.94,342.12,361.92,342.95,329.31,301.25,307.56,266.14,237.26,,,,,,,
2006-06-25 22:13:55.792000,L5,270.28,306.72,309.09,309.27,298.18,303.29,253.14,,,176.79,224.74,242.31,275.61,299.83,317.73,324.47,354.86,347.79,375.47,353.89,337.56,314.98,309.26,281.68,242.19,204.39,,,,,,
2006-07-27 22:13:58.731000,L5,318.04,322.20,323.03,315.67,308.37,305.99,293.36,275.60,297.22,302.48,323.19,324.81,331.53,320.42,323.78,346.95,369.09,366.57,367.51,363.02,357.56,334.25,330.54,297.72,277.31,289.49,312.24,,,373.54,390.53,401.22
2006-08-28 22:14:23.601000,L5,338.24,334.90,337.10,330.81,322.11,314.60,302.58,299.88,305.05,310.85,339.33,333.30,340.45,344.31,359.94,369.23,379.80,373.90,373.73,374.47,363.24,349.76,355.05,318.25,288.41,297.70,324.63,272.36,338.43,381.79,399.49,402.37
2006-08-28 22:14:47.574000,L5,341.79,333.18,330.73,329.96,318.39,315.65,302.09,297.96,291.69,304.49,338.44,331.64,342.62,342.33,358.15,361.62,378.69,372.18,370.90,371.57,363.60,344.38,347.37,313.34,280.80,287.47,314.07,,,369.04,392.90,394.93
2007-02-04 22:15:45.266000,L5,344.85,335.52,325.10,320.50,313.89,310.44,309.11,294.14,289.49,309.10,332.69,338.83,345.48,355.07,370.23,374.86,388.08,383.52,379.92,379.10,372.01,355.10,345.86,317.53,288.34,290.66,311.03,,,384.62,402.49,402.28
2009-02-09 22:06:55.604000,L5,352.20,335.75,326.67,319.00,314.24,311.44,301.54,290.84,278.46,297.54,322.53,331.72,336.18,347.66,359.41,370.69,379.61,371.26,373.02,367.93,365.12,347.06,337.59,305.05,283.09,295.89,307.33,,,368.63,384.07,466.74
2010-10-10 22:11:11.716000,L5,300.79,294.31,293.00,292.80,286.51,281.66,269.55,273.30,249.07,285.66,304.07,307.91,315.19,310.82,324.63,362.86,397.99,388.44,380.56,349.72,328.71,311.25,305.82,282.64,251.89,262.50,265.04,,302.56,247.14,355.99,373.58
2010-11-27 22:10:35.713000,L5,334.51,324.47,316.92,309.87,309.39,313.87,304.46,301.52,277.25,291.77,326.67,333.62,342.76,347.88,355.96,369.26,376.18,372.83,367.26,368.80,382.23,356.26,340.98,317.70,286.92,284.31,306.17,,,363.66,273.67,389.92
2010-12-13 22:11:01.179000,L5,329.27,314.21,303.04,302.63,303.00,302.75,296.52,283.51,272.62,293.07,321.61,329.69,337.44,340.96,348.46,364.55,375.14,368.64,368.51,365.57,361.30,345.47,343.41,311.06,289.89,297.85,239.10,,,283.16,380.96,391.12
2011-03-03 22:11:08.609000,L5,344.99,328.81,318.01,313.05,310.46,306.38,302.35,290.91,277.62,301.62,327.17,336.71,344.65,347.62,360.06,370.16,385.37,381.02,375.27,379.49,369.76,356.78,352.01,325.32,300.31,307.20,313.89,,326.88,369.44,384.24,393.36
2013-05-11 22:22:42.945000,L8,263.47,189.46,232.37,188.98,243.21,,,,,150.50,216.55,228.85,259.51,294.19,309.67,320.19,329.22,327.68,333.88,339.40,322.72,305.00,290.50,271.16,230.60,206.00,,,,,,
2013-10-02 22:22:40.460000,L8,336.96,334.51,326.69,322.89,315.99,307.04,302.08,297.38,300.35,297.76,328.43,328.44,329.83,334.97,337.39,353.29,368.21,368.24,361.89,354.51,346.70,328.79,333.64,320.11,290.62,281.54,302.90,258.56,,338.98,288.53,409.68
2013-10-18 22:22:37.411000,L8,342.58,337.35,331.37,326.53,325.07,309.50,301.87,294.34,298.43,293.86,323.96,325.98,328.05,331.34,337.37,353.83,369.09,364.30,380.05,354.38,344.19,359.00,364.53,319.18,285.11,271.32,297.29,,391.20,374.65,378.15,403.10
2014-02-23 22:21:32.043000,L8,348.48,345.06,337.77,329.00,341.34,319.71,306.80,299.44,306.07,310.58,330.79,333.31,350.06,350.08,363.14,380.53,380.14,392.63,382.13,361.03,353.28,361.93,368.04,344.74,341.56,329.47,335.29,354.40,362.87,398.34,405.35,413.16
2014-03-11 22:21:19.920000,L8,340.65,336.80,327.35,322.47,314.01,307.04,302.73,296.36,299.97,294.27,322.25,326.15,329.19,329.14,332.64,352.06,366.03,361.20,357.19,352.57,349.42,328.54,331.37,320.30,285.63,283.10,300.35,257.25,,340.33,363.29,415.40
2014-04-12 22:20:49.109000,L8,323.50,318.51,316.39,261.85,245.24,301.34,159.39,151.93,187.60,206.03,301.92,311.96,281.99,302.82,312.89,320.61,338.55,312.15,309.31,332.35,318.65,315.72,295.08,274.51,246.55,245.45,,,,,,
2014-07-17 22:20:39.943000,L8,266.45,313.48,316.15,313.12,,,,,,190.52,220.87,229.25,260.16,295.31,308.56,323.82,338.68,335.65,350.71,346.82,325.60,306.47,298.35,276.49,246.47,223.06,,,,,,
2014-07-17 22:21:03.910000,L8,269.43,311.64,317.56,,,,,,,198.12,221.66,244.27,260.15,298.57,310.22,324.63,338.21,335.83,351.12,348.22,326.48,306.33,298.72,273.30,245.16,253.70,,,,,,
2014-08-18 22:20:51.886000,L8,,,,,,,,,,179.53,209.39,229.16,251.94,297.12,304.71,318.66,324.54,322.46,340.06,338.78,322.00,294.32,293.80,265.95,239.78,239.97,,,,,,
2014-08-18 22:21:15.849000,L8,,,,,,,,,,185.28,219.91,232.71,256.44,299.16,306.66,320.94,327.79,329.43,348.48,342.47,323.93,297.86,297.84,269.64,243.80,242.45,,,,,,
2014-09-03 22:20:54.579000,L8,247.52,320.91,290.82,,,,,,171.45,186.95,222.56,246.40,280.48,291.14,308.93,321.16,337.36,330.13,334.62,336.49,323.57,315.42,302.87,274.24,248.48,247.11,,,,,,
2014-09-19 22:20:54.477000,L8,333.14,334.55,325.51,319.40,306.64,309.99,302.72,298.68,300.48,294.80,319.73,324.92,324.69,320.19,327.66,352.59,363.50,353.99,347.24,339.99,330.58,323.89,405.68,440.02,500.22,508.18,297.66,260.00,,339.45,358.06,407.23
2014-09-19 22:21:18.444000,L8,332.61,333.80,324.85,318.66,304.30,309.26,302.39,298.24,298.87,293.84,319.23,325.07,324.49,319.22,327.42,345.77,363.28,351.58,346.86,339.87,330.35,323.61,333.08,439.64,501.28,508.58,297.02,256.79,,337.00,357.31,370.96
2014-11-06 22:21:01.126000,L8,332.55,328.43,320.94,314.68,308.31,308.33,300.41,290.90,295.83,291.11,318.50,321.20,326.23,329.69,338.24,351.82,368.29,365.27,357.96,356.73,371.38,326.75,324.60,312.35,276.23,377.99,395.85,403.77,411.12,334.19,355.64,382.31
2015-03-14 22:20:23.206000,L8,335.56,332.24,328.16,318.32,309.58,307.96,303.65,297.36,300.35,294.33,320.84,322.21,325.41,322.49,327.55,344.18,359.30,348.94,344.94,342.96,329.90,324.57,321.94,316.33,282.75,276.61,225.21,255.97,,339.84,355.27,351.36
2015-03-14 22:20:47.169000,L8,335.61,332.61,328.19,318.19,309.29,308.46,304.29,297.72,299.72,294.21,321.12,322.51,325.50,322.00,327.75,343.94,359.15,348.22,344.64,342.27,330.18,324.67,323.15,315.08,281.08,276.41,297.27,,,338.97,354.83,351.36
2015-08-21 22:20:33.210000,L8,,,,,,,,,160.33,182.36,219.74,236.84,264.07,296.55,313.16,322.24,331.37,332.97,321.68,312.84,317.98,318.18,300.96,273.58,241.00,244.46,,,,,,
2015-08-21 22:20:57.178000,L8,336.57,282.20,,,,,,,,190.13,222.67,240.39,267.42,298.83,317.96,324.93,348.30,338.03,335.14,315.38,322.18,322.97,308.80,280.10,246.55,250.68,,,,,,
2015-10-08 22:20:48.527000,L8,306.26,317.52,311.77,305.52,261.19,299.47,293.69,283.96,244.62,205.02,235.89,260.32,295.95,304.30,317.21,178.50,314.25,326.14,320.04,309.51,313.27,305.44,308.42,283.36,255.35,248.14,,,,,,
2015-10-24 22:20:52.499000,L8,331.79,328.07,323.67,317.55,311.76,305.91,302.52,296.36,271.62,296.44,326.42,325.41,324.90,334.56,337.83,354.00,368.90,359.38,340.17,321.08,315.83,317.01,330.65,313.94,280.95,270.61,296.17,,,339.25,349.17,346.59
2015-10-24 22:21:16.466000,L8,339.69,336.59,332.31,333.48,340.72,321.77,310.00,313.03,339.89,348.46,348.09,390.90,376.24,390.37,364.54,387.61,386.65,375.43,346.75,379.07,374.12,392.53,413.86,370.50,363.40,357.53,195.22,235.92,266.18,284.33,288.43,272.23
2016-03-16 22:20:36.438000,L8,347.05,341.25,469.38,467.78,478.53,480.40,310.08,308.43,384.05,402.54,441.49,431.99,367.59,371.42,367.98,384.15,387.16,372.19,354.63,335.71,320.63,331.68,361.27,363.44,367.18,365.16,368.75,377.10,377.05,397.38,408.21,407.40
2016-05-03 22:20:25.006000,L8,,,,194.09,185.81,357.89,428.62,464.94,509.48,479.29,,,,,,,,,,,,,,,,,,459.56,422.80,417.46,409.82,416.05
2016-05-03 22:20:48.969000,L8,,,,,,314.32,425.53,459.71,521.68,496.91,,,,,,,,,,,,,,,,,,467.93,423.71,420.67,411.13,411.38
2016-07-06 22:20:41.229000,L8,,,,,,,,,,148.99,204.46,223.91,250.79,290.02,301.70,308.98,324.58,325.55,,266.56,247.68,299.66,288.51,262.72,216.25,,,,,,,
2016-07-06 22:21:05.197000,L8,263.96,292.65,,199.92,247.89,301.35,293.98,,,154.76,215.63,229.52,256.25,300.52,308.00,319.74,291.26,331.65,,300.73,313.77,304.37,297.27,277.93,237.95,211.83,,,,,,
2016-09-08 22:21:00.541000,L8,333.88,332.21,326.66,317.67,309.62,308.55,303.70,302.08,301.18,302.81,324.58,328.64,325.05,320.23,326.74,339.63,361.18,344.96,331.17,328.00,317.27,312.75,330.54,319.54,289.22,273.90,299.98,260.37,,341.33,345.95,340.03
2016-11-11 22:21:31.069000,L8,330.71,326.45,317.01,310.91,309.12,302.91,299.31,294.19,290.17,296.22,325.18,322.42,322.37,332.23,341.32,356.34,365.90,334.72,350.65,350.95,325.59,342.97,358.67,359.39,288.23,277.36,302.97,,,340.55,353.50,417.66
2017-01-30 22:20:50.623000,L8,330.04,326.57,321.51,308.82,299.70,300.23,295.48,293.81,259.36,188.66,348.84,338.84,331.88,325.40,330.01,317.50,218.20,303.41,285.86,261.41,280.59,353.95,359.12,289.87,241.63,202.86,,,,,,
2017-02-15 22:20:43.526000,L8,333.41,363.21,317.01,309.02,298.78,298.97,295.88,291.00,295.46,286.53,324.99,324.61,327.61,330.40,359.63,414.50,361.53,348.38,347.67,318.11,315.17,355.70,347.37,322.13,285.78,277.14,299.53,,164.84,303.68,385.47,497.47
2017-04-04 22:20:20.280000,L8,345.70,342.95,331.98,327.53,333.45,311.24,311.66,307.40,325.11,314.85,337.42,389.78,419.19,495.12,488.66,500.60,513.23,498.92,499.26,454.55,360.52,356.58,372.69,372.36,399.69,407.17,395.65,399.66,394.24,384.86,423.51,432.65
2017-04-04 22:20:44.243000,L8,277.00,316.34,313.32,247.62,257.26,299.89,165.86,153.77,188.95,206.55,143.58,166.90,195.96,220.40,237.34,229.65,338.80,327.16,296.39,288.80,297.06,299.87,303.76,277.52,245.49,245.34,,,,,,
2017-05-06 22:20:07.089000,L8,237.97,277.87,,,,,,,,155.89,213.04,231.59,259.22,288.32,304.98,317.05,328.67,323.12,290.86,278.45,300.73,299.52,287.14,261.95,225.01,,,,,,,
2017-06-23 22:20:32.508000,L8,339.80,328.39,332.83,325.16,313.77,317.58,305.44,300.48,295.96,301.78,335.16,333.81,318.73,312.41,321.85,335.54,364.76,341.46,327.83,323.61,321.40,321.47,337.30,329.34,376.04,378.50,382.70,376.30,375.88,371.64,398.42,403.69
2017-06-23 22:20:56.475000,L8,339.17,329.55,334.06,325.87,314.31,322.30,306.45,303.99,291.89,305.56,336.67,335.76,316.78,313.63,326.49,338.86,366.65,346.43,328.82,324.72,325.36,325.93,345.66,332.48,376.44,324.82,313.85,377.32,377.39,371.54,376.27,396.51
2017-09-27 22:21:00.343000,L8,384.09,381.73,469.83,473.18,489.70,495.28,523.32,502.30,338.84,355.73,373.26,390.06,386.50,383.62,367.00,382.82,396.89,400.19,404.73,394.32,391.05,374.34,356.58,350.21,371.13,400.14,414.83,417.73,421.23,402.96,386.30,413.62
2017-09-27 22:21:24.311000,L8,333.13,327.90,322.76,313.91,305.77,304.68,304.02,297.86,301.67,299.60,324.05,324.51,323.18,330.44,336.38,368.08,376.94,343.65,328.79,317.58,318.06,319.03,339.73,321.39,287.91,275.54,299.87,257.25,,333.12,373.00,344.31
2017-10-13 22:21:28.735000,L8,317.71,314.03,298.50,195.98,200.40,,,,,,197.17,231.11,266.72,289.53,301.09,311.85,333.23,311.93,296.01,273.80,295.86,297.75,308.44,283.23,259.36,243.62,,,,,,
2017-10-29 22:21:05.518000,L8,329.11,324.90,316.93,308.25,301.89,300.79,295.80,285.68,273.07,294.62,319.09,318.58,319.19,328.67,334.70,347.94,364.68,345.02,326.98,316.58,317.00,311.51,322.03,310.81,281.41,269.13,297.20,238.88,,331.62,403.88,416.76
2017-11-30 22:20:56.190000,L8,426.55,358.77,321.69,309.85,302.24,302.63,296.48,286.97,291.04,297.83,322.55,321.78,322.35,336.05,360.46,359.36,367.24,345.71,327.28,318.23,314.80,312.46,321.04,313.79,286.56,273.56,299.02,,,336.16,349.37,343.84
2018-01-01 22:20:56.342000,L8,330.98,325.23,317.34,308.68,301.75,299.89,293.45,284.45,285.50,291.44,316.84,317.99,316.16,327.34,334.84,347.85,360.61,339.32,322.05,311.60,302.38,307.11,318.00,309.87,280.27,269.44,296.55,,,331.49,346.95,340.42
2018-01-01 22:21:20.309000,L8,329.37,324.43,316.57,308.07,300.78,298.78,292.48,283.23,282.67,290.66,315.24,316.83,315.40,326.26,333.88,346.97,360.00,338.63,320.60,311.31,301.73,306.40,317.33,307.96,279.40,268.68,295.79,,,331.43,345.38,340.01
2018-03-06 22:20:26.446000,L8,333.33,328.30,326.52,317.93,311.65,307.19,299.94,295.87,305.80,308.09,325.49,329.64,332.39,384.82,408.17,449.79,514.20,512.47,491.45,435.99,411.91,390.42,324.69,322.46,321.77,278.50,311.64,261.41,,290.71,347.67,333.97
2018-07-12 22:19:56.652000,L8,251.89,293.44,303.31,186.83,254.09,300.25,292.24,,,179.96,213.25,219.48,248.49,291.40,303.41,316.16,332.30,317.41,,268.81,247.36,303.93,292.41,277.45,236.43,212.52,,,,,,
2018-07-12 22:20:20.619000,L8,342.64,332.76,336.48,327.31,317.36,323.59,308.54,303.99,299.47,308.78,335.48,339.84,334.44,312.97,325.16,338.76,370.27,351.69,332.10,324.79,326.01,325.92,345.08,338.20,333.31,363.51,182.22,282.54,337.73,363.09,369.85,386.97
2018-09-30 22:20:31.646000,L8,266.81,308.99,310.54,241.01,253.83,293.02,285.79,166.68,214.38,210.17,295.19,298.22,272.90,273.64,,,217.48,251.19,243.52,209.51,182.86,141.91,,,,,,,,,,
2019-02-05 22:20:33.244000,L8,310.16,312.41,295.44,181.28,176.72,,,,,,,,,,,,,,,270.05,288.83,289.57,305.69,286.64,256.55,141.39,,,,,,
2019-02-05 22:20:57.207000,L8,307.68,308.94,292.99,179.39,170.81,,,,,,,,,,,,269.53,152.62,,269.22,287.20,288.44,302.34,284.60,254.99,245.06,,,,,,
2020-01-23 22:20:55.593000,L8,365.24,356.47,364.23,361.55,366.85,371.12,328.65,352.76,362.71,375.22,397.17,381.10,390.28,394.39,396.96,403.17,408.13,393.08,387.24,402.30,409.03,407.00,402.90,399.39,396.14,402.84,414.68,432.86,432.12,417.35,414.91,424.03
2020-04-12 22:20:24.358000,L8,261.78,285.27,278.79,187.30,202.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-14 22:20:12.530000,L8,241.62,,,,,,,,169.43,181.31,217.79,244.15,279.12,297.99,307.23,322.25,,,,270.52,301.31,302.27,294.10,268.29,,,,,,,,
2020-05-14 22:20:36.493000,L8,327.19,325.06,313.00,,,,,189.71,257.70,269.42,316.03,317.30,291.29,306.26,315.14,336.72,220.68,205.32,,287.93,310.19,309.37,306.95,288.52,,,,,,,,
2020-05-30 22:20:16.612000,L8,,,,,,,,,,142.73,145.23,156.03,193.22,210.59,229.63,226.31,325.45,295.39,,272.98,307.57,159.55,242.57,253.28,212.86,205.62,,,,,,
2020-05-30 22:20:40.575000,L8,259.42,266.54,,,,,,,,151.72,146.17,157.45,192.98,212.13,225.80,225.87,242.93,325.21,,279.32,310.96,304.77,300.35,262.02,231.33,248.48,,,,,,
2020-08-02 22:20:44.744000,L8,264.65,293.48,,186.71,256.21,302.02,293.99,207.01,257.32,283.26,321.12,325.66,258.83,301.04,310.60,321.88,336.83,321.40,293.37,272.78,308.82,304.82,321.99,288.37,250.78,261.86,,,,,,
2020-11-22 22:21:06.915000,L8,323.35,320.20,310.82,302.72,304.25,295.90,290.13,282.84,285.50,295.29,315.15,316.15,315.76,333.91,339.18,348.69,359.99,339.92,321.50,310.55,311.97,313.32,323.05,312.58,284.67,268.99,300.09,,,334.60,352.07,350.50
2020-11-22 22:21:30.887000,L8,322.00,318.57,309.02,301.41,302.88,294.71,288.72,281.36,283.79,294.07,313.60,314.51,314.14,334.09,337.86,346.76,359.33,338.57,320.30,309.16,311.24,312.44,321.66,310.86,281.80,267.42,225.54,,,334.34,350.95,350.31
2021-06-18 22:20:38.709000,L8,270.46,311.13,316.18,209.96,264.82,305.12,290.92,180.18,256.92,283.12,318.29,323.82,263.19,299.99,312.18,324.11,341.14,323.22,318.91,312.15,312.38,305.10,299.42,279.14,243.67,269.34,292.46,,,,,
2021-06-18 22:21:02.676000,L8,269.11,308.03,,187.92,261.19,305.83,287.20,206.02,253.75,271.53,272.55,323.50,190.42,211.15,223.03,225.56,297.37,321.66,,276.79,312.81,303.77,297.73,263.14,237.06,222.79,,,,,,
2021-09-22 22:21:05.391000,L8,335.03,330.36,321.46,318.60,312.69,304.82,303.37,300.28,304.77,307.37,325.56,325.68,324.80,334.06,341.92,362.08,375.64,358.08,344.45,325.50,326.92,322.68,335.66,327.94,320.88,282.26,327.39,272.22,166.80,172.07,219.32,218.39
2021-12-19 22:21:04.274000,L9,,,,,,,,,,,278.93,273.77,282.46,300.21,306.16,315.62,331.87,313.19,293.69,274.39,281.79,259.76,288.28,255.01,196.73,,,,,,,
2022-01-28 22:20:55.692000,L8,335.18,325.85,317.73,310.91,306.66,310.05,303.88,294.53,295.49,300.56,323.04,320.45,320.88,330.25,332.86,342.51,361.09,343.67,325.99,317.87,313.14,316.31,325.38,320.24,312.42,276.42,312.00,259.94,,346.08,414.62,412.00
2022-02-13 22:20:52.491000,L8,309.75,286.83,274.09,191.39,239.72,221.55,153.44,150.05,158.06,191.46,209.16,256.20,278.23,294.91,306.32,315.75,330.74,314.10,293.99,275.70,285.55,282.01,293.20,271.29,240.30,245.35,,,,,,
