dates,satname,nzd0410-0000,nzd0410-0001,nzd0410-0002,nzd0410-0003,nzd0410-0004,nzd0410-0005,nzd0410-0006,nzd0410-0007,nzd0410-0008,nzd0410-0009,nzd0410-0010,nzd0410-0011,nzd0410-0012,nzd0410-0013,nzd0410-0014,nzd0410-0015,nzd0410-0016,nzd0410-0017,nzd0410-0018,nzd0410-0019,nzd0410-0020
1999-09-04 22:00:33.926000,L7,,,,,,,186.33,266.74,276.33,270.34,286.85,188.62,231.14,227.07,273.27,264.30,264.73,262.21,255.95,221.33,
1999-10-22 22:00:28.631000,L7,348.24,336.96,322.03,336.74,344.41,349.23,345.00,340.45,356.50,365.90,361.56,358.38,358.70,357.65,348.34,346.07,335.61,327.23,327.06,338.13,370.51
1999-12-09 22:00:33.510000,L7,280.64,,,,,,,232.22,247.73,248.71,,,,206.16,204.28,218.12,211.10,252.31,,,
2000-01-26 22:00:26.187000,L7,,,,,,,,,,,,175.13,197.60,193.53,196.00,211.57,197.45,256.23,249.20,,
2000-02-11 22:00:21.827000,L7,,,,,,,166.93,249.23,237.86,251.31,,179.21,205.80,203.71,205.12,257.63,249.10,261.84,263.04,242.52,
2000-02-27 22:00:16.353000,L7,305.59,293.29,268.89,276.21,269.64,275.21,274.91,298.56,295.34,305.02,223.35,243.47,248.97,206.80,291.83,289.92,295.88,278.00,293.63,214.06,345.16
2000-03-30 22:00:09.363000,L7,327.93,328.67,320.26,333.86,338.62,341.67,335.58,328.31,338.92,351.48,348.13,344.99,344.68,381.78,343.02,344.22,336.10,327.28,322.74,347.17,380.20
2000-04-15 21:59:55.745000,L7,,,,,,,172.55,187.99,244.02,257.46,,,,,,244.64,265.78,265.72,258.63,192.45,
2000-05-01 21:59:54.563000,L7,,,,255.68,258.56,292.46,297.57,290.88,297.29,312.22,306.29,301.40,295.69,310.03,304.38,306.25,299.05,287.60,287.49,300.06,333.92
2000-08-05 21:58:44.520000,L7,,,,,,282.20,226.40,283.31,290.87,311.87,311.65,301.59,300.23,306.41,302.37,305.13,277.29,275.38,276.17,221.60,
2000-09-06 21:58:22.821000,L7,,,,,,278.12,266.03,263.47,286.63,303.08,303.14,297.54,295.30,301.73,283.57,292.96,284.52,262.60,261.68,274.00,
2000-10-08 21:58:00.300000,L7,286.65,276.79,268.49,278.63,281.05,299.65,299.63,508.23,433.18,312.50,310.61,307.72,306.68,313.37,309.07,306.64,294.17,270.19,268.61,290.05,
2000-11-09 21:57:57.236000,L7,289.99,269.51,247.80,263.39,238.88,243.55,266.77,276.71,289.08,296.18,229.43,247.88,258.73,246.74,284.82,279.74,271.03,262.34,253.85,,
2000-11-25 21:57:58.896000,L7,299.41,288.55,255.35,274.33,227.24,246.35,271.85,280.45,245.19,253.47,299.09,179.12,217.76,202.82,260.54,268.77,263.01,268.33,262.27,256.62,
2001-07-07 21:57:00.006000,L7,,,,,218.02,303.39,222.09,289.96,305.99,316.92,319.47,318.09,317.81,314.96,316.09,307.62,288.57,286.03,293.26,315.89,355.74
2001-08-24 21:56:24.380000,L7,,,,,,,,174.36,282.57,259.99,299.99,,,,,274.72,201.23,180.62,181.30,239.55,
2001-09-25 21:56:04.528000,L7,336.14,325.48,309.15,412.28,415.79,421.23,407.69,418.27,370.81,354.95,352.57,363.98,441.20,455.03,432.49,448.84,442.88,454.53,319.30,338.12,375.14
2001-12-14 21:56:17.682000,L7,344.29,335.86,320.92,333.50,356.58,345.27,332.66,327.05,338.95,352.62,351.35,345.51,348.85,347.48,344.45,342.86,338.39,328.34,326.80,341.40,375.02
2001-12-30 21:56:13.010000,L7,,,,,,,170.53,228.92,256.17,263.18,145.25,184.38,244.18,224.87,285.68,264.21,252.61,252.32,,,
2002-02-16 21:56:30.006000,L7,,,,203.04,226.52,,170.30,217.21,255.83,274.23,267.59,178.37,266.61,215.85,258.84,266.71,262.76,257.86,255.61,194.86,
2002-03-20 21:56:24.055000,L7,333.89,322.96,303.74,309.57,326.53,331.21,328.60,320.86,334.85,351.01,346.49,349.35,346.58,346.29,342.55,341.03,327.91,322.26,322.54,361.51,377.14
2002-05-07 21:56:27.687000,L7,190.90,,,,,,273.12,286.03,269.59,304.49,290.13,288.03,291.63,302.04,307.38,286.51,280.80,278.52,273.30,281.98,194.11
2002-10-14 21:55:19.836000,L7,285.85,,243.56,254.55,238.28,241.94,262.40,261.61,245.36,238.38,,,,,,224.28,217.81,256.13,,,
2002-10-30 21:55:25.430000,L7,350.62,338.51,330.95,366.92,375.84,380.88,346.93,332.17,343.24,361.79,359.82,365.46,363.93,355.76,358.07,408.59,352.88,356.93,334.43,338.37,384.63
2003-02-19 21:56:18.422000,L7,296.51,280.34,267.47,284.57,291.50,315.24,323.68,309.22,327.33,353.65,351.69,354.26,348.04,349.34,343.94,340.37,337.88,349.20,290.74,381.93,513.43
2003-05-10 21:56:22.313000,L7,,,,,243.08,276.58,264.73,275.17,283.94,291.10,309.65,316.43,299.27,312.36,304.11,288.33,268.32,268.42,257.76,235.57,175.34
2003-07-21 21:44:09.463000,L5,,,,,314.21,316.03,315.51,307.22,313.67,328.73,340.16,337.99,337.87,334.97,329.53,320.98,305.63,293.89,295.49,310.69,342.91
2004-04-02 21:46:54.575000,L5,337.05,311.73,303.53,332.02,336.34,340.26,336.66,329.79,348.28,361.33,357.21,356.58,358.97,356.49,351.12,349.08,331.02,325.07,318.11,329.67,363.09
2004-05-04 21:47:51.656000,L5,,,,,285.60,287.66,294.76,297.78,305.45,308.45,317.14,317.27,314.28,309.67,315.97,309.13,291.60,283.81,281.12,293.92,325.19
2004-05-20 21:48:20.187000,L5,,,,,302.93,305.60,295.35,292.24,277.73,280.43,271.73,237.78,,,,266.55,244.26,245.73,,,
2004-06-05 21:48:48.638000,L5,,,,,225.70,312.36,316.29,309.13,315.70,330.51,329.89,329.88,322.95,323.92,323.74,321.06,308.60,297.00,298.03,315.82,347.15
2004-07-07 21:49:44.929000,L5,,,,,323.26,330.64,326.25,315.55,330.65,339.67,339.17,338.94,338.18,336.55,333.14,333.37,322.89,316.95,313.29,323.84,365.96
2004-08-08 21:50:26.495000,L5,,,,,292.97,297.86,293.95,294.60,299.68,310.27,317.01,319.42,313.39,319.45,312.11,313.42,300.51,287.48,296.26,304.99,338.95
2004-09-25 21:51:43.061000,L5,346.96,328.50,321.17,332.75,346.78,344.26,345.31,341.27,353.82,366.65,365.03,363.84,364.90,363.70,358.96,348.11,336.34,328.66,320.79,331.83,366.74
2004-10-27 21:52:23.346000,L5,305.46,283.03,277.66,264.73,271.22,295.33,282.23,290.91,290.85,287.91,299.26,296.28,298.03,301.54,307.18,308.90,297.61,281.99,283.81,295.35,206.47
2005-01-15 21:53:45.186000,L5,368.99,360.10,361.56,388.13,370.81,359.18,358.90,368.41,364.21,389.82,370.49,377.97,368.02,398.23,393.68,391.57,365.52,368.99,357.90,365.06,374.08
2005-03-04 21:54:27.824000,L5,349.02,328.09,317.61,335.20,347.03,345.62,344.80,333.30,351.05,358.65,362.29,357.59,360.61,357.83,356.97,346.38,344.79,333.48,326.16,338.54,370.32
2005-04-05 21:54:42.889000,L5,352.84,332.19,329.19,339.73,347.65,350.24,350.41,342.44,364.11,369.79,374.81,365.38,374.19,368.56,364.30,355.55,347.32,340.83,330.87,339.92,373.85
2005-04-21 21:54:46.500000,L5,,,,302.18,303.30,306.69,305.55,300.90,315.58,320.54,333.48,328.32,334.09,331.39,327.60,318.28,311.93,295.57,296.94,298.51,248.55
2005-06-08 21:55:08.756000,L5,,,,,296.86,316.43,314.01,305.57,317.11,329.13,336.86,335.80,334.02,329.11,324.10,321.05,310.86,300.51,298.85,314.92,347.66
2005-06-24 21:55:13.674000,L5,,,,,,,,296.42,310.26,306.54,326.08,329.60,328.06,319.86,297.69,294.47,297.28,277.00,287.44,311.98,263.65
2005-07-10 21:55:19.319000,L5,,,,,324.04,328.39,324.85,317.80,332.33,341.06,347.70,342.23,344.05,337.03,333.19,328.42,326.56,311.27,309.94,321.16,353.65
2005-08-27 21:55:43.837000,L5,,,277.80,305.89,308.02,312.94,307.07,300.68,324.20,327.10,329.47,330.91,324.58,320.73,313.76,309.57,301.82,285.73,287.29,304.73,328.51
2005-09-28 21:55:44.137000,L5,340.24,323.95,323.49,338.37,343.50,345.32,347.46,337.52,358.55,366.80,371.93,363.12,364.87,362.63,358.93,353.60,344.65,332.58,328.44,332.34,367.47
2006-02-19 21:58:15.515000,L5,343.69,327.06,316.27,339.05,338.63,350.20,350.32,335.99,353.81,361.46,370.16,360.68,374.04,351.79,351.85,348.08,338.37,329.84,324.86,333.21,384.88
2006-06-27 22:00:24.118000,L5,,,,,191.66,243.14,299.34,297.52,309.75,318.08,325.44,325.43,320.57,315.08,318.02,310.35,300.57,292.32,296.24,308.70,339.11
2006-11-02 22:01:56.430000,L5,347.04,326.82,314.28,328.74,335.55,340.38,339.56,328.97,344.97,362.79,365.39,363.63,366.61,359.04,362.62,352.97,340.05,324.50,321.36,329.85,355.69
2007-01-05 22:02:28.201000,L5,405.43,400.47,404.37,413.68,413.30,425.44,423.05,441.23,416.54,426.26,412.56,401.72,402.98,406.14,398.75,381.23,376.73,375.07,357.88,373.22,380.47
2007-01-21 22:02:33.422000,L5,345.36,322.50,309.87,325.80,344.50,344.31,342.64,334.23,352.00,363.57,364.72,363.45,350.43,347.30,346.51,340.51,330.64,326.34,313.06,333.19,366.89
2008-02-16 22:04:21.599000,L5,,,,,,,338.39,330.36,344.40,358.01,358.67,356.79,,,,,,,,,
2008-02-25 21:58:00.859000,L5,343.63,324.41,316.03,328.01,339.89,340.52,337.85,333.68,345.18,359.67,358.59,364.81,354.68,367.10,352.17,343.48,337.30,329.34,324.12,337.61,370.31
2008-12-25 21:52:09.965000,L5,340.86,328.49,312.34,331.65,331.81,338.92,335.53,332.85,348.80,356.71,350.99,350.74,347.40,351.43,345.82,337.62,332.07,333.16,328.01,342.34,376.09
2010-01-13 21:58:24.995000,L5,347.47,321.01,320.54,334.21,339.57,338.59,334.74,331.72,346.33,359.93,358.90,359.63,358.11,361.85,363.24,349.76,348.58,332.17,334.22,342.87,362.63
