dates,satname,nzd0188-0000,nzd0188-0001,nzd0188-0002,nzd0188-0003,nzd0188-0004,nzd0188-0005,nzd0188-0006,nzd0188-0007,nzd0188-0008,nzd0188-0009,nzd0188-0010,nzd0188-0011,nzd0188-0012,nzd0188-0013,nzd0188-0014
2004-03-17 21:45:08.368000,L5,331.96,292.85,279.07,287.14,269.64,278.39,257.76,268.17,263.80,264.52,274.23,269.23,271.12,277.35,276.27
2004-04-18 21:45:49.558000,L5,297.06,249.58,219.77,261.06,215.17,260.58,209.93,233.60,241.40,236.29,248.77,,,,
2004-06-05 21:47:12.889000,L5,266.76,,,,,,,,,,,,,,
2004-07-07 21:48:09.180000,L5,295.00,263.31,194.96,261.25,206.38,251.72,206.58,235.30,238.63,242.21,,,,,
2004-09-25 21:50:07.312000,L5,276.97,242.75,189.77,249.65,210.94,236.88,195.25,235.36,232.46,232.29,246.14,,,,
2004-10-20 21:44:28.706000,L5,315.86,297.79,281.68,293.35,277.54,290.45,274.19,285.94,277.42,271.19,285.08,279.19,281.72,283.55,271.29
2004-10-27 21:50:47.740000,L5,307.13,287.12,275.79,287.91,271.98,284.81,266.67,281.47,287.95,277.40,292.43,291.68,286.99,293.32,275.22
2004-12-23 21:45:40.703000,L5,288.77,244.01,220.07,245.35,209.87,247.33,191.97,235.85,218.86,227.83,,,,,
2005-01-15 21:52:09.437000,L5,329.16,301.06,283.68,299.24,282.74,294.95,278.01,280.03,262.49,264.08,276.46,268.27,276.14,276.38,264.02
2005-01-24 21:46:06.161000,L5,301.12,258.65,245.41,266.10,229.06,252.12,196.40,240.56,229.51,234.08,246.22,,,,
2005-02-09 21:46:19.482000,L5,307.24,259.57,224.45,247.54,218.01,247.68,194.43,231.85,224.15,228.70,242.85,,,,
2005-02-25 21:46:35.721000,L5,287.30,241.51,216.01,249.83,198.89,247.82,193.59,231.81,224.44,223.37,,,,204.81,210.79
2005-03-13 21:46:47.612000,L5,305.10,273.80,270.37,276.45,254.60,282.32,242.32,271.17,262.55,259.88,270.95,269.24,268.20,271.59,257.69
2005-03-29 21:46:54.602000,L5,305.67,252.42,214.88,267.85,223.44,263.04,207.58,243.30,241.96,240.42,248.41,,,,
2005-04-21 21:53:10.893000,L5,292.86,268.58,237.50,262.00,234.27,265.53,222.97,247.63,245.01,243.69,257.71,219.77,230.00,233.13,250.05
2005-06-01 21:47:18.718000,L5,,,,,,,,,,,,,212.39,212.66,231.71
2005-06-08 21:53:33.007000,L5,286.42,255.86,176.34,247.09,210.60,238.97,181.06,229.30,228.33,231.78,,,,,
2005-07-19 21:47:39.248000,L5,286.88,217.33,172.20,246.13,,,,,,,,,,,
2005-10-30 21:54:03.531000,L5,306.01,284.45,274.13,282.34,263.41,279.54,258.06,284.50,282.78,276.18,286.94,286.16,287.46,289.47,277.28
2006-02-19 21:56:39.909000,L5,279.72,240.53,195.97,239.40,,,,,,,,,,,
2006-02-28 21:50:40.410000,L5,320.67,287.81,276.77,284.68,259.44,284.13,261.07,279.92,271.01,268.97,279.78,273.33,280.78,283.48,277.75
2006-04-08 21:57:36.601000,L5,275.66,218.54,215.99,254.84,168.16,251.24,204.70,235.77,236.19,230.00,225.99,210.37,210.86,210.69,213.08
2006-06-27 21:58:48.654000,L5,274.15,,,,,231.70,187.58,231.21,232.45,233.78,,,,,
2006-07-13 21:59:02.335000,L5,283.16,218.70,179.07,250.64,,244.80,191.36,240.76,238.03,238.26,,,,,
2006-08-23 21:53:23.469000,L5,274.15,209.18,154.28,,,,,,,,,,,,
2006-10-10 21:53:56.892000,L5,277.16,218.80,214.01,253.31,214.25,249.86,,,,,,,,,
2006-11-27 21:54:23.315000,L5,278.89,254.63,261.31,246.10,255.19,264.84,248.07,269.05,252.86,257.03,264.15,261.64,265.02,245.31,
2006-12-13 21:54:31.554000,L5,295.03,246.42,215.23,259.30,227.30,244.90,223.20,246.61,250.14,238.50,255.75,176.09,210.45,204.61,226.88
2007-01-30 21:54:48.635000,L5,324.92,288.56,273.11,284.92,262.12,286.59,261.10,274.27,268.60,263.83,274.03,276.58,275.64,278.68,272.80
2008-12-25 21:50:34.359000,L5,317.85,289.36,275.98,284.16,262.39,284.04,262.18,280.55,281.55,276.64,287.28,289.27,291.38,289.12,278.21
2010-01-13 21:56:49.389000,L5,309.38,260.66,236.28,268.97,238.41,269.15,228.13,249.63,251.22,244.20,257.66,168.54,206.44,198.50,
2010-10-28 21:55:51.312000,L5,356.57,335.72,343.90,340.50,335.77,330.01,331.18,331.90,331.53,327.34,328.67,345.78,334.87,341.35,338.07
2010-12-31 21:55:56.533000,L5,329.31,294.16,277.44,287.10,263.53,281.95,262.39,277.26,272.00,269.49,281.02,278.62,277.31,278.01,275.44
2011-01-09 21:49:46.887000,L5,317.34,287.40,274.14,282.52,259.31,282.09,259.18,273.13,273.49,267.07,282.61,274.96,281.92,285.78,276.47
2011-01-16 21:55:58.174000,L5,320.24,299.22,283.37,295.18,276.59,293.46,278.79,283.58,283.05,278.10,282.91,271.88,279.59,282.57,279.62
2011-01-25 21:49:47.233000,L5,335.63,299.60,282.99,298.87,271.33,295.13,278.38,285.74,288.86,278.80,292.45,287.10,290.94,292.45,283.83
2013-04-11 22:08:15.067000,L8,283.90,260.41,266.15,263.28,225.71,263.76,180.40,246.09,195.38,211.38,,,,,
2013-04-27 22:07:47.557000,L8,286.08,266.10,270.90,271.69,222.00,266.14,222.02,248.56,254.81,264.41,271.25,,,,
2013-05-13 22:07:59.284000,L8,282.94,266.32,266.78,264.23,225.94,265.09,179.92,243.74,192.77,,,,,,
2013-05-29 22:08:05.425000,L8,282.14,265.27,269.81,265.91,236.07,266.53,220.85,249.45,252.38,219.20,275.03,,,,
2013-06-30 22:08:00.117000,L8,,,268.57,263.02,222.24,198.61,181.24,246.19,,,,,,,
2013-07-09 22:01:50.636000,L8,288.68,271.41,274.60,274.74,259.08,274.40,234.50,278.74,265.84,267.85,280.30,,272.20,228.98,267.43
2013-07-25 22:01:49.952000,L8,289.01,272.42,275.29,274.96,256.27,274.12,221.01,,,,,,,,
2013-08-17 22:08:03.120000,L8,,,261.17,251.30,222.54,194.63,175.37,231.68,239.15,,,,,,
2013-09-02 22:08:04.598000,L8,283.48,261.10,264.12,266.62,244.31,265.94,222.23,266.93,253.68,263.20,270.97,,,,
2013-11-05 22:07:46.855000,L8,,,257.96,264.47,237.27,264.09,188.33,259.32,235.96,254.78,268.57,,,,
2013-11-14 22:01:33.487000,L8,292.67,273.75,274.09,274.45,260.71,226.06,244.06,265.07,,,225.93,222.30,277.88,,
2013-11-21 22:07:37.752000,L8,,,207.28,258.67,225.99,261.83,178.67,252.53,222.18,,,,,,
2014-01-01 22:01:14.509000,L8,287.31,201.73,260.90,261.43,230.17,261.82,205.41,256.99,223.40,247.16,266.52,,,,
2014-01-24 22:07:09.509000,L8,285.20,267.33,262.97,,,268.39,222.01,228.67,235.85,262.67,273.97,,,,252.44
2014-02-02 22:00:53.662000,L8,,,,,,269.28,229.55,276.77,249.70,264.65,277.13,,,,245.48
2014-02-09 22:06:57.254000,L8,284.02,247.51,262.45,258.46,193.44,261.62,178.98,248.03,198.53,,,,,,
2014-03-29 22:06:15.961000,L8,309.71,296.82,299.38,293.31,293.82,294.82,285.50,294.60,283.11,286.71,290.38,294.19,292.47,290.13,289.87
2014-04-30 22:05:46.536000,L8,273.00,252.12,,,222.63,264.36,184.88,247.76,189.52,,,,,,
2014-05-25 21:59:22.796000,L8,313.39,327.70,396.97,285.56,276.83,287.24,262.48,289.92,274.01,278.60,285.46,286.33,277.53,280.96,283.97
2014-06-17 22:05:44.904000,L8,,,266.83,261.14,226.21,262.76,213.97,,,,,,,,
2014-07-12 21:59:43.196000,L8,,,240.17,253.09,221.84,260.47,221.36,254.81,227.59,260.37,271.47,,,,
2014-07-28 21:59:47.112000,L8,286.77,265.50,273.66,270.20,255.85,270.68,232.45,279.69,250.72,266.71,278.56,,,,
2014-08-20 22:06:06.726000,L8,,,,,,202.52,191.59,250.58,232.54,261.87,271.00,,,,
2014-09-14 21:59:59.788000,L8,284.22,264.98,272.08,270.24,254.90,269.77,233.64,276.34,253.87,266.56,277.32,,,,
2014-11-08 22:06:16.124000,L8,280.49,247.90,267.97,263.68,239.66,265.56,221.86,258.11,236.57,257.10,270.90,,,,
2014-12-03 22:00:01.875000,L8,,239.63,266.94,264.06,246.21,264.85,226.07,267.78,230.32,,,,,,
2015-02-12 22:05:51.250000,L8,297.61,280.93,282.48,283.08,274.74,281.25,249.43,284.28,269.77,271.92,280.65,277.38,286.08,278.83,280.16
2015-02-28 22:05:48.437000,L8,297.19,282.95,286.02,281.38,280.14,286.49,249.42,287.88,270.93,274.90,283.54,282.93,286.08,281.55,281.83
2015-05-19 22:05:04.672000,L8,,266.10,270.84,268.63,225.02,266.63,227.73,274.36,232.07,262.68,270.47,,,,
2015-05-28 21:58:55.699000,L8,286.01,268.02,271.63,268.12,252.28,269.30,226.05,276.65,263.86,263.48,276.05,,,,
2015-06-04 22:05:12.611000,L8,283.14,250.78,,,226.78,264.50,224.99,253.01,237.77,262.23,,,,,
2015-06-29 21:59:14.515000,L8,292.51,274.59,279.51,278.73,268.72,279.39,226.93,,,,,,,227.54,274.87
2015-07-22 22:05:37.569000,L8,285.99,265.10,273.42,266.96,240.75,272.48,231.66,277.08,264.75,267.39,278.14,,,,
2015-08-07 22:05:40.232000,L8,275.09,189.02,,,,194.62,185.69,246.83,234.72,253.98,268.71,,,,
2015-08-23 22:05:48.569000,L8,281.49,250.12,209.72,263.82,230.88,,,255.60,244.81,261.54,240.64,,,,
2015-09-01 21:59:39.995000,L8,285.45,263.48,266.04,263.67,247.51,268.67,235.66,273.59,254.69,262.41,273.26,,,,
2015-10-26 22:06:07.756000,L8,297.35,291.80,290.11,288.67,289.84,291.67,287.64,292.48,281.56,283.22,289.03,290.41,291.67,288.44,287.57
2015-12-29 22:06:09.164000,L8,288.76,256.43,270.47,265.91,253.76,272.69,228.28,276.14,243.74,262.49,273.11,,,,
2016-01-23 21:59:56.211000,L8,,,,,221.73,257.18,186.59,245.58,221.82,,,,,,
2016-03-02 22:05:55.525000,L8,,,,,217.21,247.55,175.80,238.92,,,,,,,
2016-03-11 21:59:42.538000,L8,,,,271.05,256.79,274.29,235.96,278.41,260.53,263.72,275.80,184.66,188.13,224.25,
2016-05-14 21:59:24.184000,L8,284.56,250.59,267.80,266.16,224.74,268.37,224.85,260.62,246.21,262.64,274.99,,,,
2016-05-21 22:05:38.418000,L8,295.15,290.95,290.91,290.31,293.35,298.35,292.93,296.92,290.43,286.35,295.23,297.20,297.21,297.14,306.44
2016-07-01 21:59:42.515000,L8,285.61,263.77,271.71,271.58,250.51,274.58,237.96,276.88,262.95,265.87,277.46,,,,270.07
2016-07-24 22:06:01.938000,L8,287.31,270.40,274.07,278.01,262.02,279.92,246.33,280.44,265.38,269.80,280.41,,,,273.28
2016-08-18 21:59:57.052000,L8,289.84,272.57,273.10,275.55,262.54,278.11,245.97,281.08,267.53,268.02,279.53,219.25,252.24,228.76,274.01
2016-09-10 22:06:15.488000,L8,284.42,262.73,265.76,267.66,250.70,272.82,235.85,274.97,254.95,264.34,272.95,,,,
2016-10-21 22:00:12.043000,L8,284.85,263.85,264.62,263.22,246.55,270.04,234.35,272.70,252.80,260.42,272.70,,,,
2016-10-28 22:06:23.178000,L8,288.49,218.82,271.06,273.92,265.41,277.68,,208.99,266.34,269.20,278.82,248.87,248.06,172.04,
2016-11-22 22:00:11.776000,L8,302.13,293.10,288.23,289.57,288.59,291.53,288.36,288.55,283.32,283.61,289.24,289.79,292.42,288.69,287.95
2016-12-15 22:06:18.115000,L8,,,262.95,261.50,232.83,261.84,197.28,258.70,,,,,,,
2016-12-24 22:00:05.447000,L8,293.24,272.86,275.80,272.97,269.53,280.80,244.79,279.10,264.94,268.82,278.18,176.25,280.01,273.56,276.28
2017-01-16 22:06:11.085000,L8,,,270.80,265.16,244.87,273.45,235.29,276.74,238.61,260.41,274.29,,,,
2017-01-25 21:59:56.835000,L8,,,,286.84,289.19,292.72,289.31,290.73,286.46,285.00,288.91,289.61,291.62,289.90,289.27
2017-03-05 22:05:50.977000,L8,286.49,256.74,266.75,260.41,221.77,268.39,224.22,271.32,202.48,253.31,271.37,,,,
2017-04-06 22:05:33.966000,L8,,,266.42,263.65,223.48,265.98,223.15,262.11,187.60,261.64,270.70,,,,
2017-05-01 21:59:07.812000,L8,,,273.71,272.37,262.14,277.31,237.90,279.43,265.22,267.31,279.59,,,226.51,274.47
2017-05-08 22:05:23.284000,L8,286.82,268.64,272.60,272.82,261.67,275.10,236.71,278.75,255.41,266.74,277.10,,,,
2017-05-24 22:05:34.407000,L8,190.25,260.56,268.38,263.85,239.89,270.71,227.68,276.05,252.02,263.36,276.54,,,,
2017-06-25 22:05:47.638000,L8,283.87,265.36,274.24,268.61,250.38,269.94,236.49,276.38,263.73,265.98,278.53,,,,
2017-07-11 22:05:50.423000,L8,286.19,269.70,275.83,273.39,255.31,277.93,244.21,277.79,265.18,268.43,280.70,,,,
2017-09-22 22:00:01.938000,L8,298.64,293.81,287.52,290.19,290.25,293.65,289.88,293.36,284.38,283.99,293.03,294.22,296.17,294.15,293.58
2017-12-02 22:06:10.894000,L8,282.32,248.27,264.62,261.13,225.70,267.64,224.09,267.13,231.67,253.12,269.78,,,,
2017-12-11 22:00:00.576000,L8,,,,,,,,267.31,249.61,253.94,269.03,,,,
2017-12-27 22:00:01.778000,L8,310.53,295.01,290.93,291.02,292.63,295.37,293.29,294.17,287.83,288.33,295.08,292.53,298.71,294.93,291.26
2018-03-08 22:05:39.901000,L8,282.33,246.74,,,197.66,262.53,181.34,246.65,191.46,,,,,,
2018-04-25 22:05:14.903000,L8,,,263.97,266.17,224.41,266.71,220.86,250.27,,,,,,,
2018-06-05 21:58:37.907000,L8,286.28,266.66,271.82,274.35,253.73,276.09,240.06,277.85,264.74,265.75,279.28,,,,
2018-06-21 21:58:49.257000,L8,,,260.65,264.44,227.56,264.11,222.64,255.59,189.25,254.81,269.46,,,,
2018-06-28 22:05:04.262000,L8,,,270.70,272.38,234.33,275.57,234.31,276.61,252.73,265.25,275.07,,,,
2018-07-23 21:59:04.706000,L8,,,,,,199.22,184.24,248.02,,,,,,,
2018-08-24 21:59:21.762000,L8,285.00,265.16,268.75,272.44,255.22,276.05,238.96,277.37,263.16,264.04,276.41,,,,
2018-08-31 22:05:35.273000,L8,284.03,256.55,264.45,270.88,250.73,272.54,240.59,275.73,252.55,263.91,274.75,,,,
2018-10-02 22:05:47.245000,L8,290.86,277.51,278.68,281.67,279.56,287.37,255.19,285.09,271.99,272.50,281.30,221.86,278.23,225.03,217.71
2018-10-18 22:05:53.709000,L8,296.68,289.18,285.92,288.85,287.90,291.72,289.20,290.26,281.18,282.08,286.64,286.79,288.56,286.53,286.17
2018-11-03 22:05:57.421000,L8,284.25,261.88,265.22,272.24,255.37,275.17,214.60,,252.59,259.43,269.58,,,,
2018-11-12 21:59:47.452000,L8,284.62,249.26,264.44,266.83,247.07,272.44,238.96,270.24,246.35,261.29,271.63,,,,
2019-01-06 22:05:53.844000,L8,,,,,219.78,263.27,218.50,248.92,220.60,,,,,,
2019-01-22 22:05:50.255000,L8,299.89,289.17,287.27,289.39,288.52,293.44,290.28,294.28,288.25,283.11,289.58,290.14,293.16,290.35,287.73
2019-03-11 22:05:38.980000,L8,,,,,218.60,263.42,223.86,250.31,,,,,,,
2019-04-12 22:05:30.743000,L8,285.48,180.47,265.28,269.48,227.05,273.14,234.16,276.29,244.50,260.67,273.70,,,,
2019-06-08 21:59:38.441000,L8,288.72,269.03,271.73,276.48,266.36,280.97,245.89,280.34,266.66,266.41,186.27,,,,271.01
2019-06-24 21:59:43.906000,L8,283.38,261.66,,,,203.27,233.21,270.02,243.65,263.18,274.33,,,,
2019-07-10 21:59:47.381000,L8,,,,,246.57,269.10,239.56,277.59,262.86,263.41,275.19,,,,
2019-07-17 22:05:59.094000,L8,285.20,198.47,271.57,270.89,,201.28,241.53,279.25,264.93,265.81,277.62,,,,
2019-07-26 21:59:52.236000,L8,290.26,270.26,272.42,277.35,263.02,281.01,250.06,277.69,267.27,268.69,280.30,,276.73,227.48,271.46
2019-08-11 21:59:58.366000,L8,283.13,264.38,177.95,,,203.70,238.38,276.05,259.65,261.41,274.38,,,,
2019-08-18 22:06:11.235000,L8,283.12,255.81,265.40,267.29,252.04,274.21,240.56,277.73,257.61,263.18,274.90,,,,
2019-09-19 22:06:20.269000,L8,285.00,267.84,270.37,270.82,259.27,281.51,246.46,280.19,263.97,264.35,277.30,,,,
2019-10-21 22:06:25.884000,L8,296.93,290.92,286.32,288.74,286.53,292.80,287.03,291.63,287.49,284.70,288.27,287.38,291.23,287.25,286.71
2019-11-06 22:06:24.678000,L8,285.67,264.12,265.40,269.74,252.25,277.48,241.46,265.60,243.09,260.03,272.01,183.26,,,
2019-11-22 22:06:21.092000,L8,285.32,265.55,265.38,266.97,253.18,274.74,239.86,275.67,252.17,258.99,272.05,,,,
2019-12-08 22:06:20.730000,L8,,,,,237.31,271.07,237.72,272.40,247.18,254.51,268.96,,,,
2020-01-25 22:06:09.569000,L8,304.21,293.11,289.96,290.67,288.23,297.15,290.67,292.23,288.68,284.93,287.63,291.95,292.10,290.83,287.67
2020-02-10 22:06:04.888000,L8,292.10,269.13,275.98,279.56,273.17,284.30,249.10,282.03,267.69,270.37,280.11,,,,
2020-08-20 22:06:05.973000,L8,281.45,249.78,263.47,258.77,239.40,264.40,236.37,270.42,247.64,262.30,274.17,,,,
2020-09-21 22:06:18.848000,L8,285.40,267.71,270.96,272.69,262.17,276.35,242.00,278.50,257.70,268.23,278.19,,,,227.85
2020-10-16 22:00:11.491000,L8,,,264.45,254.00,239.33,265.77,234.99,263.93,235.37,260.68,268.94,,,,
2020-12-03 22:00:12.476000,L8,287.64,184.45,264.64,262.89,236.71,270.47,235.56,269.10,242.84,256.73,270.62,,,,
2021-01-11 22:06:14.248000,L8,,,,,219.92,254.76,228.60,250.04,,,,,,,
2021-02-12 22:06:07.348000,L8,,,,,218.49,246.75,222.73,250.91,,,,,,,
2021-04-01 22:05:48.357000,L8,284.75,263.07,,,223.18,265.09,234.09,260.80,232.14,253.14,,,,,
2021-05-03 22:05:32.764000,L8,,,,,222.38,266.30,235.88,256.49,227.95,261.20,241.90,,,,
2021-05-19 22:05:40.235000,L8,190.21,264.70,209.14,267.05,229.41,272.20,243.51,277.21,263.13,262.56,273.32,,,,
2021-06-29 21:59:44.847000,L8,178.43,170.11,273.76,275.39,262.14,282.40,246.84,279.03,266.25,266.40,277.63,,,,270.35
2021-07-31 21:59:54.645000,L8,285.85,264.73,265.83,264.55,238.20,271.25,244.92,271.99,255.61,261.25,269.72,,,,
2021-09-01 22:00:05.226000,L8,,,,,,188.87,243.62,270.11,258.44,258.58,272.30,,,,
2021-09-17 22:00:08.745000,L8,,,266.38,268.99,257.13,274.80,241.98,274.90,263.30,262.26,273.27,,,,227.61
2021-09-24 22:06:20.847000,L8,284.09,265.79,271.15,273.31,261.47,277.03,247.51,278.18,264.92,266.18,276.09,,,,
2021-12-22 22:00:09.882000,L8,,,,291.38,290.86,293.90,290.49,288.80,286.15,284.38,287.33,281.65,290.50,284.45,281.93
2021-12-30 22:00:08.484000,L9,301.17,292.64,289.24,288.59,289.70,294.71,287.83,290.68,284.70,285.68,286.60,290.02,292.82,286.12,286.33
2022-01-15 22:00:05.815000,L9,,,,,,182.45,172.17,234.71,,,,,,,
2022-01-22 22:06:18.213000,L9,301.99,282.25,285.35,287.68,285.54,293.87,269.72,292.93,282.79,283.91,286.06,276.30,290.66,286.20,285.61
2022-01-30 22:06:10.369000,L8,,,264.72,264.23,238.24,271.33,239.19,274.94,241.76,249.81,270.41,,,,
2022-02-15 22:06:06.152000,L8,,,,,223.62,266.46,234.83,272.89,231.37,252.82,269.64,,,,
2022-02-16 22:00:02.239000,L9,286.89,169.85,266.40,267.59,233.37,270.97,234.97,275.94,246.55,252.35,272.25,,,,
2022-02-23 22:06:08.091000,L9,,,,,218.93,258.14,227.00,251.33,192.86,,,,,,
2022-03-27 22:05:58.509000,L9,,,,,225.00,268.39,234.81,273.68,234.83,253.63,270.48,,,,
2022-04-13 21:59:41.496000,L8,,,,,218.41,257.81,229.28,252.83,227.53,240.08,,,,,
2022-05-23 21:59:21.876000,L9,284.59,,265.85,268.14,226.59,262.93,235.33,274.13,236.63,260.76,272.31,,,,
2022-07-01 22:05:54.433000,L9,284.80,267.87,271.89,269.66,256.83,279.76,247.15,279.35,265.41,263.60,278.49,,,,
2022-07-09 22:06:16.329000,L8,276.52,,269.12,271.34,228.65,269.02,243.44,276.28,262.81,262.75,275.73,,,,
2022-07-25 22:06:23.647000,L8,279.25,262.90,264.75,258.73,235.54,264.18,242.73,259.68,242.02,249.54,269.92,,,,
2022-08-03 22:00:18.311000,L8,287.64,273.86,275.93,279.88,271.01,284.41,253.87,281.23,268.80,267.04,281.12,,277.36,221.97,274.04
2022-08-10 22:06:32.253000,L8,,,264.12,266.48,247.52,266.27,243.62,272.27,249.45,251.14,271.79,,,,
2022-08-11 22:00:01.791000,L9,,,253.39,204.16,224.07,249.92,232.23,253.05,239.07,218.30,270.57,,,,
2022-08-26 22:06:34.331000,L8,284.86,272.92,272.14,279.03,265.51,283.69,248.28,278.97,266.71,261.85,189.41,,,,
2022-08-27 22:00:05.491000,L9,285.44,269.01,268.39,272.90,258.60,277.44,245.53,278.44,264.09,254.24,277.16,,,,
2022-10-06 22:00:26.730000,L8,298.12,295.77,292.37,295.86,294.85,296.61,292.99,294.51,289.66,284.87,293.05,294.08,292.12,286.99,287.77
2022-10-21 22:06:29.540000,L9,295.92,294.47,292.43,295.70,290.42,296.13,293.08,294.37,289.48,284.84,288.80,292.58,291.70,285.48,287.47
2022-10-22 22:00:27.201000,L8,298.01,298.24,294.81,296.83,293.21,297.91,294.19,295.02,292.31,289.84,292.26,294.71,296.32,288.14,287.79
2022-11-22 22:06:29.758000,L9,286.73,267.78,269.64,274.22,255.44,279.55,252.38,241.32,,,,,,,
2022-12-24 22:06:26.081000,L9,,,,,,,,,235.96,246.17,239.89,,,,
2023-01-17 22:06:18.381000,L8,,,,,218.01,246.10,222.02,245.92,,,,,,,
2023-02-18 22:06:13.995000,L8,,,,,,264.55,246.56,275.34,263.17,255.41,269.42,,,,
2023-02-19 22:00:13.172000,L9,326.42,312.90,313.30,304.52,317.94,315.87,331.63,325.55,306.81,305.23,323.94,325.74,317.54,299.62,301.47
2023-03-06 22:06:02.229000,L8,287.27,269.88,272.92,276.69,262.74,280.70,248.94,277.37,265.02,262.97,274.03,187.52,273.30,224.44,228.15
2023-03-07 22:00:01.421000,L9,285.44,261.93,261.89,268.11,245.03,270.26,240.95,271.25,255.66,249.99,194.10,,,,
2023-03-14 22:06:11.235000,L9,307.87,299.97,294.92,294.61,293.85,297.68,292.50,294.65,287.49,285.41,289.53,290.48,292.85,287.78,285.56
