dates,satname,nzd0218-0000,nzd0218-0001,nzd0218-0002,nzd0218-0003,nzd0218-0004,nzd0218-0005,nzd0218-0006,nzd0218-0007,nzd0218-0008,nzd0218-0009,nzd0218-0010,nzd0218-0011,nzd0218-0012,nzd0218-0013,nzd0218-0014,nzd0218-0015,nzd0218-0016,nzd0218-0017,nzd0218-0018,nzd0218-0019,nzd0218-0020,nzd0218-0021,nzd0218-0022,nzd0218-0023,nzd0218-0024
2001-10-13 21:41:51.963000,L7,358.31,519.26,484.22,484.51,364.97,355.25,344.89,362.76,347.09,350.48,355.42,336.34,313.34,277.46,238.31,325.61,331.39,339.02,343.52,346.72,356.39,355.93,356.03,368.47,370.66
2001-10-29 21:41:57.341000,L7,385.00,386.64,381.10,369.65,376.57,370.80,350.13,364.25,355.23,362.85,361.34,355.35,358.98,350.80,346.49,342.55,334.11,336.72,343.05,350.86,363.95,357.37,354.58,368.87,369.72
2002-04-07 21:42:28.931000,L7,517.23,510.10,372.32,354.75,305.95,350.64,343.69,345.12,343.32,353.46,517.75,516.97,512.31,496.23,491.73,341.98,309.26,292.19,258.12,259.52,278.62,296.95,346.35,367.42,381.58
2002-09-14 21:41:31.043000,L7,349.23,333.02,311.62,254.77,283.83,308.34,297.62,306.81,216.13,239.76,273.60,287.07,296.66,163.48,,,,,,,,285.61,199.79,289.41,298.25
2002-11-01 21:41:30.201000,L7,349.72,334.85,317.07,281.73,302.20,326.83,321.04,328.25,230.79,254.93,292.07,281.25,297.69,220.78,255.91,,,,,,,253.98,297.75,306.29,292.97
2003-01-20 21:42:09.421000,L7,,,249.98,288.07,,,,211.50,222.87,195.74,173.79,219.79,154.26,265.42,280.33,282.52,277.28,271.36,233.09,262.53,277.75,250.23,327.58,271.71,290.49
2003-02-21 21:42:20.469000,L7,,,285.07,248.68,,,,,,,,,,,248.57,228.04,,,,,,,,,
2003-05-28 21:42:22.600000,L7,352.91,300.93,217.69,,226.30,305.07,218.71,,,,177.98,224.68,304.28,195.71,,,,,,,,,220.64,277.01,301.20
2003-09-25 21:31:19.142000,L5,370.07,362.10,354.10,338.62,322.58,338.21,329.33,331.11,329.38,262.15,297.25,311.83,337.27,337.60,326.68,323.83,312.60,316.09,309.25,317.83,310.45,315.48,343.91,335.91,336.10
2003-11-28 21:32:10.197000,L5,,,,,,,,,,,,186.22,224.27,247.64,266.82,277.70,269.04,262.76,239.79,261.05,272.43,290.55,307.42,289.69,291.16
2003-12-14 21:32:14.677000,L5,367.14,346.48,337.72,325.48,305.43,324.86,320.88,330.51,331.59,269.95,306.39,320.65,338.45,336.82,315.98,308.87,301.89,300.58,296.23,297.58,311.57,322.72,347.05,336.72,346.39
2003-12-30 21:32:24.694000,L5,373.57,365.05,361.72,351.14,335.87,351.95,338.23,346.63,339.23,274.54,304.03,325.48,340.48,358.54,349.67,337.99,334.61,339.54,338.49,316.51,330.62,327.08,345.37,344.31,345.16
2004-01-15 21:32:26.348000,L5,386.64,380.59,380.93,362.67,348.11,345.59,347.49,355.66,363.20,368.40,353.86,370.43,368.36,373.07,373.36,367.30,372.59,370.28,365.22,361.90,380.85,376.00,354.20,372.82,380.15
2004-04-04 21:33:01.582000,L5,368.46,353.10,342.50,330.08,308.97,330.75,324.32,332.23,327.76,267.83,299.89,317.39,336.54,334.98,320.49,315.96,305.98,304.38,305.19,306.89,313.31,316.52,341.60,333.59,340.26
2004-05-06 21:33:58.336000,L5,365.04,353.31,342.33,333.01,322.57,334.73,339.08,341.17,332.16,274.22,312.88,328.22,342.44,335.43,327.55,323.93,315.85,313.13,321.45,317.81,324.92,322.12,349.04,346.86,350.92
2004-06-07 21:34:54.755000,L5,365.19,347.43,330.16,329.87,312.55,338.54,334.04,344.53,332.63,270.66,308.97,328.57,341.30,336.64,319.48,321.29,309.20,314.27,315.17,314.19,320.57,320.47,348.92,341.52,351.93
2004-06-23 21:35:22.995000,L5,363.46,350.18,332.72,330.09,321.21,334.33,339.26,342.31,328.21,269.71,308.36,331.90,333.87,329.21,324.32,324.23,315.20,315.15,323.94,321.15,334.15,324.64,349.95,340.55,350.44
2004-07-25 21:36:14.167000,L5,325.49,315.13,273.39,,257.17,284.93,294.76,289.12,205.60,216.69,259.52,268.46,271.22,255.81,157.77,270.49,246.38,269.10,237.90,,,,288.17,285.59,289.04
2004-08-26 21:36:59.731000,L5,377.21,361.55,351.69,347.41,331.90,350.36,341.87,354.44,349.43,303.10,311.34,324.94,345.75,349.59,334.44,331.52,327.94,330.52,333.08,338.34,339.86,339.80,353.10,349.78,358.83
2004-10-29 21:38:28.692000,L5,383.51,376.81,376.91,361.12,366.88,366.05,358.61,387.92,389.25,385.17,372.55,360.16,361.53,351.09,330.98,343.24,336.38,333.01,336.73,342.03,365.19,377.93,395.36,398.02,398.67
2004-11-14 21:38:42.981000,L5,315.13,306.41,296.15,238.71,276.05,300.58,295.50,287.93,205.27,229.09,243.68,236.03,243.47,190.94,228.73,257.50,244.98,221.73,230.66,218.96,207.01,282.03,289.44,275.36,262.42
2004-12-16 21:39:23.215000,L5,364.68,361.15,348.18,349.66,344.59,356.51,353.88,362.40,366.10,336.54,319.07,319.58,332.33,330.55,329.98,322.60,321.71,337.92,333.48,335.53,345.28,356.85,366.53,353.88,362.67
2005-02-18 21:40:18.476000,L5,390.46,379.74,407.98,404.28,346.09,345.75,345.41,347.40,348.01,325.53,313.65,332.77,365.87,358.66,344.46,356.72,336.32,337.59,323.20,325.01,349.68,326.30,366.43,368.61,378.39
2005-03-22 21:40:41.327000,L5,367.11,358.02,344.84,334.81,312.68,337.39,334.48,341.13,328.72,270.40,306.54,319.53,336.53,331.12,322.01,318.68,310.78,304.58,309.22,314.86,319.44,321.01,340.34,340.22,356.09
2005-05-09 21:40:56.205000,L5,372.71,360.23,351.15,345.52,330.11,349.56,345.01,353.46,348.15,305.51,321.87,327.63,339.69,334.01,326.70,327.67,322.47,319.90,320.92,325.27,340.10,336.80,357.73,356.99,376.27
2005-06-10 21:41:12.271000,L5,370.21,357.94,349.95,341.35,337.16,354.18,345.59,344.65,344.19,316.45,320.21,332.01,350.28,334.57,337.23,332.24,328.76,323.10,330.02,338.24,339.23,329.71,351.10,375.48,376.84
2005-06-26 21:41:16.724000,L5,363.17,352.91,333.18,334.56,322.20,341.54,337.65,342.28,335.16,301.40,315.82,328.10,327.19,323.03,331.52,320.19,320.64,315.03,320.75,321.32,327.91,337.23,348.91,352.68,367.89
2005-07-12 21:41:23.560000,L5,374.67,358.13,352.20,337.41,324.28,333.59,328.21,335.14,326.06,314.16,312.41,327.88,346.83,338.17,339.39,329.18,323.45,323.92,315.25,330.87,324.10,323.41,343.55,354.22,368.66
2005-07-28 21:41:34.002000,L5,333.91,330.27,247.13,,241.05,283.37,279.54,286.70,197.96,217.85,260.23,275.45,251.28,289.93,266.26,285.02,253.80,255.42,232.89,228.81,,,269.18,293.08,307.17
2005-08-29 21:41:46.875000,L5,376.97,362.65,350.95,329.44,308.75,331.46,320.12,335.04,321.79,264.56,306.63,320.49,352.50,342.65,334.07,324.84,313.53,304.59,312.78,308.61,306.66,314.97,345.49,346.74,363.60
2005-11-01 21:41:44.104000,L5,371.14,350.47,342.62,328.48,306.09,327.56,318.12,331.87,334.48,279.90,310.32,322.07,345.12,337.68,322.01,309.27,304.32,299.18,295.91,300.42,304.87,323.50,344.42,338.88,357.41
2006-01-20 21:43:37.291000,L5,366.05,356.08,345.69,337.11,321.72,337.21,328.72,334.18,326.00,279.61,299.30,308.97,332.04,331.78,322.84,319.89,318.47,311.03,307.07,300.63,314.82,314.29,335.63,325.16,336.19
2006-04-10 21:45:17.175000,L5,372.77,360.76,350.71,336.93,325.36,340.56,338.41,341.30,327.66,282.43,304.69,315.50,339.01,329.88,328.14,324.73,314.11,315.74,313.00,317.01,323.13,314.62,339.27,340.18,359.05
2006-06-13 21:46:13.914000,L5,367.00,353.93,340.05,331.33,326.74,342.45,339.83,340.61,330.93,311.33,312.02,324.34,341.91,330.90,332.22,335.64,317.17,323.10,322.23,326.17,325.42,323.31,349.72,359.54,375.57
2006-06-29 21:46:28.892000,L5,364.40,351.15,334.51,328.16,317.42,343.49,334.41,343.70,329.89,317.50,320.48,331.98,341.99,342.07,332.02,334.03,326.67,319.01,333.10,326.81,343.56,334.23,356.87,364.39,371.68
2006-09-01 21:47:19.401000,L5,368.94,363.75,356.33,339.89,336.86,348.98,351.23,362.10,355.50,342.51,341.88,349.39,356.07,346.37,342.82,349.63,342.74,351.84,347.37,365.59,377.96,401.81,404.63,405.43,394.83
2006-09-17 21:47:31.164000,L5,365.59,354.73,350.35,334.52,313.81,340.46,337.91,343.77,339.77,310.78,307.58,321.05,333.43,332.92,323.75,317.78,309.93,307.38,311.25,317.96,326.60,322.21,350.18,346.35,359.82
2006-10-03 21:47:41.787000,L5,389.83,383.77,386.16,352.96,340.40,355.80,346.30,352.09,349.09,333.55,334.51,347.25,361.31,355.53,354.86,339.69,332.44,328.35,323.85,333.22,338.75,345.14,353.15,381.05,382.52
2006-12-06 21:48:41.029000,L5,308.75,315.58,302.52,292.22,282.48,285.93,291.19,285.94,284.18,254.02,244.23,249.92,267.75,267.24,261.65,263.80,262.11,261.19,262.37,265.27,275.63,276.59,289.79,286.67,296.93
2007-01-07 21:48:55.368000,L5,343.24,339.25,336.61,320.18,320.11,327.03,316.67,326.21,322.87,293.32,288.61,297.35,302.15,310.20,298.29,297.62,290.03,294.60,292.90,299.16,309.91,319.32,330.11,341.83,338.82
2011-03-07 21:43:36.874000,L5,372.41,362.28,361.21,342.76,329.39,338.71,340.00,347.99,341.92,305.40,317.72,330.61,343.83,345.52,334.32,338.88,322.67,318.11,322.85,330.91,334.47,331.25,351.11,363.73,366.53
2013-05-31 21:55:43.729000,L8,310.89,327.73,306.16,268.21,248.84,285.63,276.16,281.13,200.69,233.24,264.38,246.18,297.54,253.48,210.55,266.76,228.67,251.17,231.57,257.34,,252.85,282.80,288.97,293.17
2013-09-04 21:55:42.619000,L8,345.49,329.55,322.00,291.81,269.51,293.10,278.09,284.61,194.01,,,,,,,,,,,,,,,,
2013-10-06 21:55:33.702000,L8,347.69,346.68,335.35,322.14,285.12,311.03,300.74,308.77,237.86,256.57,279.87,288.42,317.42,314.88,295.29,297.57,287.21,286.11,285.21,282.35,295.16,296.31,315.58,321.51,318.18
2013-12-09 21:55:16.438000,L8,362.31,357.35,345.72,334.93,298.18,316.00,311.01,318.39,298.91,266.78,287.50,299.24,323.35,322.37,304.29,301.83,295.64,291.49,288.41,293.08,305.01,309.05,323.01,327.18,329.13
2014-01-10 21:54:55.235000,L8,362.30,364.45,329.87,322.02,292.88,317.57,308.92,317.14,287.63,270.30,285.71,297.07,320.75,314.39,303.71,302.28,293.31,292.73,288.73,290.38,301.70,305.01,327.49,323.86,327.79
2014-02-11 21:54:32.873000,L8,362.74,353.19,330.19,320.47,281.80,309.34,296.39,306.01,234.44,257.89,279.22,292.12,315.67,308.35,298.76,298.22,290.51,287.55,285.54,285.64,296.78,299.62,314.20,318.24,316.91
2014-03-31 21:53:53.631000,L8,361.49,338.11,324.27,305.88,288.90,314.75,306.91,310.60,238.97,266.14,286.72,293.63,314.73,307.90,296.29,300.94,288.35,287.23,286.57,284.95,297.26,299.69,336.54,326.27,321.95
2014-05-18 21:53:11.680000,L8,314.20,329.28,310.16,273.32,255.73,294.57,278.91,282.99,200.22,236.62,260.89,269.03,298.57,271.91,210.40,274.92,266.01,258.73,239.48,244.83,,159.79,295.87,293.07,293.89
2014-06-19 21:53:23.387000,L8,352.10,344.29,322.92,300.67,283.24,320.19,312.61,313.94,232.19,276.14,287.92,297.61,323.01,306.15,295.40,300.03,296.42,295.93,288.70,284.69,297.87,301.99,341.64,324.87,319.55
2014-07-21 21:53:33.067000,L8,371.11,347.39,328.70,324.83,302.75,326.14,323.65,328.54,327.40,282.10,296.97,305.46,344.25,324.95,301.82,318.93,308.63,293.37,291.30,293.65,307.80,312.30,346.73,332.38,328.63
2014-08-06 21:53:41.801000,L8,366.95,352.39,331.22,328.29,284.88,319.13,305.45,312.67,226.95,273.65,288.58,297.48,341.10,325.72,298.42,314.93,293.06,294.32,288.70,287.49,296.63,297.91,343.00,327.84,318.49
2014-09-07 21:53:48.789000,L8,365.54,353.19,336.47,329.69,288.86,328.47,314.15,331.49,299.60,271.40,286.22,296.63,337.37,329.84,308.54,321.49,309.67,311.46,290.41,290.77,298.90,302.27,340.19,325.35,354.59
2014-09-23 21:53:45.463000,L8,371.61,354.49,337.90,323.67,282.47,320.84,305.69,310.76,222.84,261.45,283.08,292.68,338.12,317.07,300.85,306.13,293.06,287.52,287.58,286.16,298.02,299.50,340.08,321.51,315.50
2014-10-25 21:53:52.818000,L8,364.96,362.47,359.82,348.35,345.81,344.87,350.96,356.65,358.56,370.36,368.96,352.92,350.65,352.59,349.10,346.99,347.41,355.61,364.39,353.50,353.47,346.40,350.22,356.13,354.41
2014-11-10 21:53:54.574000,L8,356.29,351.52,336.02,321.07,292.56,318.28,308.26,317.82,292.01,263.83,288.94,294.82,325.98,327.87,301.11,306.56,294.24,290.53,288.93,286.85,301.94,304.65,334.79,324.48,318.80
2015-01-13 21:53:42.692000,L8,511.85,493.96,498.97,529.03,522.87,389.22,398.66,362.88,351.12,374.82,387.76,396.97,389.92,384.31,366.33,373.86,371.35,363.62,372.32,382.10,391.97,402.58,395.72,381.38,368.89
2015-01-29 21:53:37.750000,L8,363.92,352.46,334.67,323.53,290.70,317.53,307.54,315.71,284.93,268.23,286.35,293.68,331.12,330.24,303.83,302.98,296.93,292.03,290.41,287.79,301.46,302.13,331.10,319.33,314.97
2015-04-03 21:53:02.921000,L8,359.31,345.66,329.28,317.65,286.29,311.93,311.76,310.00,228.54,259.51,284.00,293.06,314.95,307.38,295.87,295.64,285.75,286.01,287.43,286.37,295.72,301.17,314.76,322.94,312.42
2015-06-06 21:52:52.670000,L8,309.47,332.69,302.71,276.41,261.53,296.80,286.27,293.51,201.62,246.53,272.72,275.49,268.14,252.06,171.04,276.90,234.25,265.56,244.00,241.71,,278.65,287.63,302.17,297.29
2015-07-08 21:53:09.931000,L8,354.44,355.04,349.00,341.58,347.31,347.21,356.09,359.61,354.94,305.79,325.48,333.65,341.03,344.88,339.38,340.73,328.82,319.37,317.40,320.38,335.66,349.10,369.06,367.91,363.46
2015-08-25 21:53:27.637000,L8,367.33,356.72,329.18,327.35,294.25,321.23,312.87,322.52,250.64,271.90,288.22,304.83,328.29,314.06,300.76,307.81,296.46,294.66,289.62,290.66,300.62,302.64,343.52,339.75,326.96
2015-10-12 21:53:41.053000,L8,367.96,361.80,344.36,335.15,294.79,319.66,313.14,317.58,328.30,268.41,288.46,302.76,337.84,336.88,303.83,318.49,309.30,301.88,290.02,291.01,301.05,307.18,339.41,354.92,352.42
2015-11-13 21:53:46.761000,L8,378.46,371.60,375.23,348.30,361.56,356.75,349.34,359.71,352.94,359.95,341.04,330.37,341.29,342.47,340.38,333.26,321.63,325.62,328.50,327.13,309.82,323.86,339.20,332.44,333.51
2016-01-16 21:53:45.577000,L8,342.80,336.80,324.57,302.98,284.79,310.47,301.98,309.79,246.36,259.70,278.21,289.97,311.04,308.20,297.41,295.96,288.24,283.05,283.00,282.11,294.40,297.58,313.95,318.75,311.98
2016-02-01 21:53:43.370000,L8,346.10,339.94,328.48,320.45,292.25,312.99,311.05,315.60,300.97,265.89,283.65,294.09,315.20,310.35,299.81,299.51,293.88,285.85,285.33,285.85,299.35,301.20,322.95,323.70,319.98
2016-03-04 21:53:33.647000,L8,362.83,363.20,331.77,344.58,297.56,320.24,318.99,324.06,328.99,280.24,289.76,301.65,343.30,339.97,334.83,324.77,326.82,299.64,289.77,292.00,305.99,310.25,346.24,353.15,357.06
2016-03-20 21:53:27.214000,L8,347.97,337.46,320.49,305.32,289.16,306.04,305.71,321.38,272.97,282.46,298.80,295.62,324.63,311.31,307.41,336.15,330.88,300.73,298.90,341.75,319.37,336.68,375.10,365.03,359.87
2016-05-23 21:53:17.616000,L8,,,,,,,288.23,299.86,209.59,248.47,,,,163.62,279.40,283.58,275.43,274.72,262.53,272.38,266.27,275.79,300.76,303.84,300.64
2016-06-08 21:53:21.761000,L8,300.30,290.34,251.77,,,,,,,,,,,,,,,,,,,,,304.05,299.63
2016-07-26 21:53:40.722000,L8,310.69,327.96,313.56,279.27,258.68,294.90,234.14,283.68,194.36,229.82,264.78,224.86,299.62,292.48,268.09,274.13,268.10,261.79,242.60,254.29,260.47,280.13,273.35,298.30,294.15
2016-08-11 21:53:42.478000,L8,373.02,358.39,354.93,357.11,368.96,359.72,344.26,380.06,346.79,375.11,359.71,359.30,355.81,349.71,352.10,346.95,348.57,355.51,353.21,366.05,369.49,379.16,393.35,378.65,366.12
2016-08-27 21:53:50.127000,L8,367.53,338.55,326.44,321.45,282.44,310.42,328.32,311.97,225.75,263.45,283.75,291.61,322.11,313.79,294.39,298.85,282.60,282.51,282.05,282.08,292.36,296.83,315.81,326.30,314.71
2016-09-12 21:53:54.163000,L8,362.27,352.08,337.80,327.35,277.10,327.89,322.77,306.12,216.11,257.48,280.07,292.59,323.58,307.14,292.99,294.98,283.65,274.73,282.59,279.98,292.09,297.22,333.09,325.06,317.03
2016-10-14 21:54:00.138000,L8,372.34,359.54,356.51,331.86,300.26,329.51,333.20,333.88,336.28,281.91,299.52,310.35,341.97,335.21,303.75,324.11,296.63,297.10,299.76,296.55,322.42,314.05,352.12,372.83,358.75
2016-10-30 21:54:01.489000,L8,372.99,369.90,355.02,334.04,309.48,330.11,332.19,337.76,332.66,278.52,299.84,316.63,343.06,343.21,321.81,321.74,311.55,302.34,306.50,297.81,329.34,306.19,343.24,352.90,332.55
2016-12-17 21:53:55.739000,L8,353.24,350.60,333.35,319.93,291.92,317.85,312.04,316.64,291.39,265.29,285.63,291.73,321.20,321.58,298.32,301.39,291.03,285.22,285.93,286.43,299.94,301.34,332.50,323.82,316.88
2017-02-03 21:53:41.480000,L8,367.68,366.57,328.90,315.34,293.06,317.36,314.40,320.60,300.83,270.03,285.56,296.63,318.61,314.65,298.32,296.78,291.64,288.36,288.31,286.31,297.64,300.19,339.87,322.66,320.85
2017-06-11 21:53:21.571000,L8,313.81,332.62,308.43,246.37,255.01,292.48,275.14,285.12,197.89,237.50,267.58,273.59,303.32,278.24,214.26,278.27,266.78,265.69,268.00,247.83,,,294.01,298.41,295.13
2017-07-29 21:53:37.367000,L8,313.30,318.92,298.30,227.14,243.30,284.85,268.45,274.35,192.27,228.00,261.71,272.28,299.59,275.33,,,,255.62,241.90,252.85,,,264.23,295.95,283.57
2017-08-14 21:53:43.292000,L8,366.92,359.96,354.63,345.22,313.61,336.92,349.46,343.76,338.58,336.38,342.69,336.21,346.54,341.12,340.78,340.86,325.76,329.98,332.80,344.34,364.98,371.19,372.70,369.64,360.66
2017-10-01 21:53:54.824000,L8,371.69,358.26,335.81,327.07,300.76,323.28,323.05,333.60,299.79,277.86,297.12,307.73,333.33,333.82,313.39,318.11,295.00,294.37,294.84,298.79,318.66,318.92,343.36,346.14,324.42
2017-10-17 21:53:58.321000,L8,371.48,367.32,351.14,338.93,300.25,329.68,330.17,338.65,330.47,277.24,289.43,308.91,334.88,338.24,334.33,328.22,323.52,322.13,291.49,296.74,306.38,340.62,332.84,360.84,358.90
2017-12-04 21:53:49.317000,L8,378.14,377.88,369.80,355.07,363.86,366.62,376.73,387.34,375.83,386.70,370.97,360.83,369.49,362.33,359.04,361.18,368.89,350.98,361.88,363.24,371.52,376.28,398.58,388.52,387.87
2017-12-20 21:53:52.460000,L8,353.42,343.42,340.09,330.53,336.73,341.46,342.62,343.84,338.31,281.77,317.13,320.57,329.80,333.46,331.20,336.57,332.23,331.15,325.82,328.94,350.64,355.55,349.16,354.80,368.02
2018-04-11 21:53:01.396000,L8,367.62,355.38,341.74,331.85,299.00,330.68,331.46,336.20,319.66,285.63,295.37,302.71,344.71,330.58,318.78,321.12,311.61,312.12,308.62,310.18,326.99,319.31,344.06,351.14,353.33
2018-05-29 21:52:29.440000,L8,369.72,371.64,367.32,341.62,376.00,367.97,339.34,346.89,347.05,348.31,329.35,329.46,347.95,331.04,328.65,329.04,322.78,324.37,342.05,345.37,356.42,350.51,355.27,375.84,377.26
2018-07-16 21:52:51.323000,L8,353.51,338.68,327.71,330.03,304.75,345.17,340.08,334.68,330.31,295.84,472.42,472.45,466.68,325.57,317.42,328.13,321.00,311.91,329.25,326.18,332.96,339.86,357.87,358.69,351.12
2018-08-17 21:53:07.726000,L8,357.60,347.16,324.76,319.86,285.86,311.83,321.03,317.19,237.74,267.33,285.97,295.37,321.08,305.83,294.47,297.12,281.97,286.02,283.23,282.92,294.29,298.56,335.41,331.92,321.82
2018-10-04 21:53:26.589000,L8,369.83,364.63,341.11,328.40,298.85,320.67,330.48,331.13,324.85,276.48,297.26,307.71,328.49,321.90,307.86,307.08,314.52,295.48,293.70,297.43,308.63,316.45,336.22,344.25,353.84
2018-10-20 21:53:32.714000,L8,372.19,361.97,353.05,334.92,294.70,319.72,329.88,321.55,293.98,271.93,291.25,303.16,327.51,318.63,305.18,308.70,295.57,290.33,289.48,291.83,304.46,318.26,331.94,335.42,331.87
2018-11-05 21:53:36.088000,L8,372.78,368.12,361.16,341.92,318.51,332.89,330.85,337.43,335.10,284.14,299.42,310.34,341.39,340.28,325.28,324.77,324.90,309.97,292.90,296.55,314.63,341.13,338.64,367.40,365.76
2018-12-07 21:53:34.018000,L8,372.59,365.77,355.42,336.76,296.32,312.97,327.94,329.58,296.42,268.35,288.13,302.21,334.79,343.31,302.22,312.19,294.12,288.01,286.95,291.17,303.08,334.69,325.75,329.54,325.04
2019-02-25 21:53:22.406000,L8,324.28,327.14,314.17,290.92,,,,,,,,,,215.55,233.80,242.81,259.68,246.79,238.73,260.94,,,,,
2019-05-16 21:53:15.907000,L8,367.35,345.20,324.93,298.79,292.31,327.17,330.82,311.85,238.43,284.85,288.96,295.16,339.51,304.84,294.81,297.28,288.42,284.74,285.74,284.06,298.77,302.17,342.63,334.99,355.11
2019-06-01 21:53:24.564000,L8,313.93,315.57,299.14,249.94,254.43,287.77,274.76,284.62,,,,206.74,293.32,,,,,,,,,,307.00,317.43,308.39
2019-06-17 21:53:30.969000,L8,386.73,381.03,375.69,372.05,379.28,376.17,384.12,375.35,381.86,372.21,368.13,361.98,363.57,369.22,373.10,365.75,355.63,352.13,352.90,366.66,378.25,385.91,394.98,389.12,384.10
2019-08-04 21:53:45.137000,L8,359.34,347.56,342.01,335.94,328.63,330.19,333.18,337.35,334.07,337.74,329.64,329.34,327.49,322.55,313.89,320.62,320.16,312.55,315.55,319.36,323.20,326.80,344.30,353.21,354.74
2019-10-07 21:54:03.049000,L8,373.28,361.36,335.64,342.33,295.99,318.47,322.38,318.65,296.90,276.89,284.13,317.32,334.66,340.62,307.76,312.30,294.90,290.66,286.95,281.77,296.64,296.63,330.55,336.44,355.97
2019-11-24 21:53:59.608000,L8,378.80,371.85,362.80,353.25,308.53,351.69,347.26,356.78,354.84,296.74,305.51,342.24,348.09,346.66,338.66,331.84,326.60,326.78,330.27,335.05,348.23,318.68,353.46,363.50,363.85
2019-12-26 21:53:55.397000,L8,401.89,387.22,380.40,353.65,498.51,524.60,516.13,395.11,377.39,374.24,367.33,366.64,369.28,492.74,487.02,484.49,469.74,355.04,351.68,353.99,360.82,363.38,382.48,393.39,382.79
2020-01-11 21:53:51.736000,L8,364.47,360.75,338.56,327.22,298.79,323.57,322.93,325.39,296.15,283.80,291.25,304.27,332.76,334.78,311.92,311.33,311.35,296.43,294.98,298.75,305.40,314.14,335.68,338.69,354.52
2020-01-27 21:53:47.263000,L8,359.65,342.53,328.65,313.43,292.12,315.26,319.09,314.60,279.24,277.74,289.95,298.87,314.56,314.42,300.63,298.66,294.04,290.35,289.94,289.77,302.28,305.03,328.41,325.06,322.04
2020-02-12 21:53:42.905000,L8,329.62,328.48,314.90,296.09,281.15,302.17,295.20,302.05,222.01,260.11,273.98,283.13,307.22,302.05,286.82,286.42,283.95,278.60,272.55,277.47,290.32,291.58,320.77,309.43,305.09
2020-03-31 21:53:22.236000,L8,345.54,334.02,322.90,299.52,290.40,308.63,322.09,308.90,215.25,265.91,285.21,290.98,310.67,306.73,296.34,294.48,291.23,284.53,283.50,285.11,300.46,299.69,335.40,326.47,319.60
2020-06-03 21:53:12.345000,L8,368.64,354.01,329.88,322.56,301.29,338.72,328.63,332.71,268.43,295.50,302.06,312.46,343.71,317.05,299.41,312.85,300.75,299.75,298.09,297.90,318.17,323.34,348.21,362.28,366.52
