dates,satname,nzd0530-0000,nzd0530-0003,nzd0530-0004,nzd0530-0005,nzd0530-0006,nzd0530-0007,nzd0530-0008,nzd0530-0009,nzd0530-0010,nzd0530-0011,nzd0530-0012,nzd0530-0013,nzd0530-0014,nzd0530-0015,nzd0530-0016,nzd0530-0017,nzd0530-0018,nzd0530-0020,nzd0530-0021,nzd0530-0022,nzd0530-0023,nzd0530-0024,nzd0530-0025,nzd0530-0026,nzd0530-0027,nzd0530-0029,nzd0530-0030,nzd0530-0031,nzd0530-0032,nzd0530-0033,nzd0530-0034,nzd0530-0035,nzd0530-0036,nzd0530-0037,nzd0530-0038,nzd0530-0039,nzd0530-0040,nzd0530-0041,nzd0530-0042,nzd0530-0045,nzd0530-0046,nzd0530-0047,nzd0530-0048,nzd0530-0049,nzd0530-0050,nzd0530-0051,nzd0530-0052,nzd0530-0053,nzd0530-0054,nzd0530-0055,nzd0530-0056,nzd0530-0057,nzd0530-0058,nzd0530-0059,nzd0530-0060,nzd0530-0061,nzd0530-0062,nzd0530-0063,nzd0530-0067,nzd0530-0068,nzd0530-0069,nzd0530-0070,nzd0530-0071,nzd0530-0072,nzd0530-0073,nzd0530-0074,nzd0530-0075,nzd0530-0076,nzd0530-0077,nzd0530-0079,nzd0530-0080,nzd0530-0081,nzd0530-0082,nzd0530-0083,nzd0530-0084,nzd0530-0085,nzd0530-0086,nzd0530-0094,nzd0530-0095,nzd0530-0096,nzd0530-0097,nzd0530-0098,nzd0530-0099,nzd0530-0100,nzd0530-0101,nzd0530-0102,nzd0530-0103,nzd0530-0104,nzd0530-0105,nzd0530-0001,nzd0530-0002,nzd0530-0019,nzd0530-0078,nzd0530-0087,nzd0530-0088,nzd0530-0089,nzd0530-0090,nzd0530-0091,nzd0530-0092,nzd0530-0111,nzd0530-0112,nzd0530-0113,nzd0530-0118,nzd0530-0119,nzd0530-0120,nzd0530-0121,nzd0530-0122,nzd0530-0123,nzd0530-0124,nzd0530-0125,nzd0530-0126,nzd0530-0127,nzd0530-0128,nzd0530-0110,nzd0530-0114,nzd0530-0115,nzd0530-0116,nzd0530-0117,nzd0530-0028,nzd0530-0043,nzd0530-0044,nzd0530-0064,nzd0530-0093,nzd0530-0106,nzd0530-0107,nzd0530-0108,nzd0530-0109,nzd0530-0129,nzd0530-0130,nzd0530-0131,nzd0530-0132,nzd0530-0133,nzd0530-0134,nzd0530-0135,nzd0530-0136,nzd0530-0137,nzd0530-0138,nzd0530-0065,nzd0530-0066
2003-05-15 22:15:40.676000,L7,349.90,446.93,437.46,425.88,372.93,356.56,375.24,337.88,319.20,355.73,217.42,227.11,277.46,302.91,316.44,314.81,198.18,334.85,282.88,284.55,238.90,200.03,212.16,193.93,194.56,222.65,,,287.64,303.54,308.33,298.42,303.33,307.42,313.50,,260.98,259.71,285.54,,276.88,331.74,275.54,281.28,147.98,257.09,201.73,176.58,300.09,302.82,349.29,362.47,287.28,366.60,,269.54,204.39,417.78,422.93,328.62,479.55,411.97,420.19,463.17,478.27,465.73,203.88,276.23,181.42,306.00,231.12,229.32,333.83,223.87,304.62,302.00,,,,,397.71,394.48,358.32,386.23,373.04,360.52,374.77,195.38,199.22,336.77,323.38,,,,,,,,,180.35,194.16,171.50,,,,,,,,,,,,,166.25,164.64,234.30,,203.34,,,321.32,,,322.31,362.46,,,,,,,,,,,,342.84,441.90
2003-08-11 22:03:51.447000,L5,,,,,,,,,,,,,500.14,476.63,488.37,420.92,492.73,516.32,456.24,,338.01,348.76,348.64,326.50,377.07,446.74,444.83,333.42,455.79,448.55,451.02,430.93,,,,,,,,,427.35,423.48,397.68,499.62,522.18,410.42,424.40,429.24,,,,516.42,508.33,407.33,483.17,,,,,,,279.22,277.01,322.96,330.15,330.09,,490.83,485.14,471.40,465.23,472.10,473.21,187.80,199.79,194.44,248.86,301.52,307.00,291.40,300.97,303.06,328.21,272.58,274.68,262.78,241.41,405.25,393.40,,,358.89,487.70,458.83,447.56,297.22,303.39,293.44,403.23,375.17,365.33,354.66,180.99,210.43,197.04,174.05,156.81,159.10,152.17,148.52,147.83,148.05,283.93,388.96,342.74,325.62,301.06,202.19,427.88,,,,346.03,352.90,383.23,394.98,399.08,314.36,329.97,314.95,177.48,248.17,274.27,231.24,223.84,236.83,217.98,,
2003-10-07 21:58:35.519000,L5,,,,,,,,522.02,513.65,507.12,492.45,472.47,451.19,435.54,421.50,407.17,369.21,342.75,502.75,516.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-14 22:04:51.425000,L5,456.63,,,,,476.07,418.20,309.21,316.37,438.97,448.55,395.50,266.94,387.01,314.91,285.37,277.00,352.43,332.55,501.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.39,293.28,269.40,252.93,,,,,506.19,497.84,497.55,496.42,499.42,497.39,493.72,504.29,497.09,489.64,486.18,480.70,477.52,475.40,461.19,447.65,435.40,429.77,412.18,478.28,494.50,309.32,,494.17,493.61,494.24,495.95,496.49,508.55,383.97,374.44,363.74,363.76,365.50,368.11,371.81,373.21,375.68,372.72,370.89,366.62,352.47,348.04,396.93,353.79,340.12,348.92,364.07,,,,,504.74,375.31,395.16,404.46,406.07,353.15,345.81,345.36,337.48,335.91,330.18,329.66,332.27,326.33,317.76,,
2004-01-27 21:59:38.149000,L5,493.65,500.59,500.16,502.86,497.43,495.30,490.22,500.99,489.05,486.85,471.23,441.13,392.46,391.90,348.64,337.23,313.36,291.53,444.78,358.94,392.13,433.34,391.71,325.51,311.00,485.00,392.73,459.49,315.73,450.70,390.22,512.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.78,330.97,341.21,450.77,411.74,405.00,423.23,423.45,340.01,155.75,235.80,252.89,,,,,,,,,,490.00,322.42,328.92,,,,,,500.23,500.72,308.77,193.51,,,,,,,496.09,449.42,,518.36,,,515.01,434.70,397.10,415.77,489.27,501.18,402.23,390.44,303.02,331.53,346.54,480.85,482.30,211.42,,,,,,,,306.14,344.75,265.71,186.35,146.80,495.54,492.10,396.45,221.93,,490.33,,
2004-03-31 21:59:59.745000,L5,,,,,,,,520.54,514.18,510.88,506.27,484.60,461.43,443.84,424.45,405.11,374.71,347.72,505.96,518.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-23 22:06:53.682000,L5,,,,,,,,,,,485.48,480.33,493.45,425.80,425.15,423.96,500.85,449.77,374.20,,,,,297.82,373.57,445.80,409.03,456.23,451.57,417.43,445.81,436.09,,,,,,,418.43,461.15,464.39,465.08,483.37,481.79,483.34,,,,,,,513.54,507.05,502.03,,,,,,,,,,,,520.00,448.62,419.80,416.70,465.96,427.63,454.30,188.07,196.86,208.92,209.09,397.17,294.74,229.04,243.01,225.74,228.14,226.74,228.07,217.42,214.66,165.01,259.67,242.81,,,354.08,478.86,150.65,162.86,173.97,167.28,163.49,240.71,383.02,372.85,363.04,351.51,349.15,354.31,358.66,360.35,358.91,358.02,355.37,352.24,342.97,338.54,394.09,355.02,328.28,347.22,347.61,420.73,482.22,453.41,,305.57,233.64,391.87,398.74,405.03,336.33,323.95,317.00,318.75,302.17,295.87,259.93,241.94,236.46,210.34,,
2004-05-02 22:00:57.398000,L5,465.01,418.71,468.01,471.63,456.59,436.83,437.91,440.05,421.40,399.71,386.13,340.06,353.80,381.55,374.24,358.92,308.87,292.84,455.96,483.84,490.26,494.19,522.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.03,324.29,304.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-09 22:07:21.512000,L5,,,,,,,,,,,,523.97,442.02,499.12,520.81,513.48,507.55,508.09,,,,,,,365.73,441.17,440.89,407.59,448.76,443.99,437.36,,,,,,,392.69,419.31,474.04,466.56,466.38,492.08,477.93,434.63,,,,,,,,,,,,,,,,,,,,,508.00,450.37,430.84,474.13,464.09,432.86,417.93,417.22,413.90,450.37,443.74,444.06,470.99,452.21,462.71,446.26,446.01,439.92,434.36,422.41,420.27,416.69,408.54,397.21,,,351.53,481.20,446.87,455.09,443.19,450.39,470.21,449.18,385.99,375.32,364.62,340.67,347.68,352.20,356.31,361.10,352.37,351.06,343.00,344.53,338.87,332.50,394.94,359.61,332.99,350.42,350.99,410.15,423.48,455.12,,450.80,354.59,385.96,404.59,406.49,339.27,322.31,321.54,311.90,315.42,308.66,246.48,249.20,229.36,210.61,,
2004-05-18 22:01:26.569000,L5,,,,521.49,521.49,517.48,519.96,512.89,509.81,505.57,487.31,478.74,456.71,438.22,424.43,405.87,374.46,347.29,493.66,516.43,516.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-10 22:08:17.839000,L5,,,,,,,,454.61,521.84,445.37,454.76,451.47,445.14,425.82,338.23,410.11,395.68,353.19,368.88,323.75,250.19,265.29,270.13,255.09,284.00,318.33,308.51,343.08,341.80,328.53,375.97,343.54,516.48,510.31,440.91,433.51,,424.20,415.72,300.23,475.31,370.97,493.77,322.41,398.90,470.17,,,,,,510.31,506.20,499.27,502.60,517.40,,,,301.46,323.05,224.83,335.82,469.15,499.11,497.09,435.40,430.26,403.45,437.95,409.72,406.05,201.51,406.96,148.81,143.05,310.49,291.15,264.22,250.10,235.68,232.02,221.27,175.29,425.02,417.24,412.24,402.29,392.94,,,193.06,466.08,439.62,431.37,441.46,436.33,440.97,432.94,175.70,222.95,223.31,173.59,226.25,181.38,221.05,,,,,,,,274.41,314.50,304.34,213.34,185.79,321.42,502.78,420.71,,298.05,205.53,358.94,377.64,372.70,,,,,,,,,,,,
2004-07-12 22:09:13.408000,L5,,,465.52,444.91,430.21,433.22,446.91,405.27,431.67,431.60,432.06,416.87,412.54,418.45,425.78,396.13,321.20,345.80,346.16,356.32,346.42,326.77,311.51,324.35,382.47,447.25,450.57,459.37,455.75,455.16,497.88,484.47,319.22,341.03,336.15,335.57,338.82,339.19,330.26,277.81,290.35,269.67,265.78,534.51,467.21,,,,309.40,304.85,421.19,509.44,509.22,500.48,508.14,513.75,,,,303.82,324.12,335.45,338.18,459.30,489.58,485.38,440.84,420.07,389.36,445.26,413.81,402.21,200.98,386.55,368.74,435.66,361.18,287.41,267.35,249.31,240.66,230.25,213.04,164.65,414.13,412.26,405.91,272.10,390.92,,,226.15,420.16,405.07,200.43,229.03,,251.48,288.19,347.13,338.11,337.21,,,,,,,,,,,,366.21,330.08,310.42,325.25,326.03,425.00,260.69,276.59,,290.54,324.50,368.71,382.14,376.06,,,,,,,,,,,,
2004-07-21 22:03:15.748000,L5,476.07,,,,,,,,,,,,355.98,387.98,255.39,321.18,241.43,287.05,365.78,477.60,494.28,509.74,523.69,,,308.77,354.96,380.37,369.83,258.37,,,521.28,519.78,502.24,505.65,500.90,495.73,498.95,282.15,278.93,337.09,395.44,217.39,167.43,209.74,300.32,348.48,433.17,223.33,262.08,314.52,231.14,159.19,,,,,,,,310.09,289.62,291.60,,,,,,,,,,,229.10,258.76,273.49,481.45,417.09,415.88,357.40,359.65,382.30,385.06,378.42,370.69,,,,461.40,137.12,249.38,,339.19,449.04,,212.11,152.35,510.90,238.39,258.15,274.62,347.93,441.05,,,,195.78,216.96,483.28,426.26,,,191.01,226.10,203.06,218.40,211.60,,499.77,268.71,,444.04,,178.34,181.44,189.30,,,,,,,,,,,,
2004-08-29 22:10:22.051000,L5,,,,,,,,,,,,,,,,497.15,499.10,507.91,,,,,,294.52,363.24,429.71,438.48,439.46,443.17,440.42,436.72,,,,,219.90,203.29,201.43,207.73,,,,,,,,,,220.28,522.51,514.75,511.33,505.77,498.00,302.15,,,,444.38,301.30,454.48,444.20,416.40,475.45,435.69,,457.61,364.64,444.63,369.26,481.40,479.88,474.70,477.44,477.72,464.45,466.53,481.31,474.94,467.17,465.66,462.62,456.59,453.85,443.14,427.82,421.45,411.59,399.53,,,340.14,414.95,468.96,460.72,475.85,383.12,412.88,414.70,376.68,364.93,360.01,344.51,340.30,338.20,347.90,339.15,206.42,222.78,266.05,203.35,319.48,325.40,388.79,353.67,330.97,349.67,350.09,411.78,,,,407.99,350.74,378.91,392.01,403.78,329.11,326.83,328.32,310.75,276.12,286.45,265.85,292.26,287.71,208.05,,
2004-11-01 22:11:49.961000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.04,509.85,502.35,494.75,494.50,483.06,469.74,456.33,452.73,433.68,,,,,,,,,,,409.07,407.43,396.73,386.82,387.56,394.10,397.51,390.34,393.04,394.18,387.81,385.40,380.88,377.26,420.52,390.40,372.26,384.00,386.28,,,,,,415.56,412.55,425.92,430.32,375.14,373.24,380.75,376.09,372.93,366.96,364.48,360.00,354.06,347.29,,
2005-05-12 22:14:14.883000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.39,484.97,498.96,477.03,474.18,486.49,410.25,456.47,449.44,448.32,474.26,452.67,465.04,449.36,458.37,440.26,437.30,431.41,420.37,415.28,404.22,395.10,,,,486.77,444.86,455.15,477.55,457.91,457.83,464.08,381.03,373.14,364.41,352.56,355.83,357.17,361.20,362.79,366.46,370.52,366.19,358.61,356.48,347.75,397.25,358.30,334.12,349.05,354.55,,,,,478.57,354.48,392.40,404.20,405.78,350.56,344.55,342.35,343.08,326.80,327.78,316.71,320.05,314.43,308.29,,
2005-07-15 22:14:43.392000,L5,,448.06,435.67,433.61,414.02,422.56,412.35,409.73,412.13,416.88,413.83,415.18,408.93,377.55,,,,193.07,159.70,237.94,205.75,193.56,209.54,221.43,255.78,270.78,286.29,284.34,298.56,297.71,362.12,311.16,303.08,306.34,297.25,311.00,306.99,307.78,282.40,,,,,,248.46,298.71,369.20,378.97,294.48,381.72,397.64,355.78,363.02,138.16,,184.10,475.49,480.62,482.21,306.23,,,,455.20,468.82,450.05,422.54,403.99,349.48,314.91,305.88,296.95,289.03,284.87,280.02,271.56,,,,210.91,233.43,228.72,212.56,171.33,410.03,409.57,407.81,398.42,380.66,448.70,445.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.43,,,,,,,,,,,,,,,,,,,,425.09
2005-08-09 22:08:46.932000,L5,,515.33,511.58,514.87,504.41,519.04,510.02,509.33,505.66,493.27,483.30,467.60,446.17,434.20,421.58,404.28,366.09,360.75,499.04,517.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.83,350.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-16 22:15:00.645000,L5,,,,,,,,,,,,,,,502.18,500.02,504.71,493.26,,,,,,,,,442.21,398.40,445.79,437.63,435.38,,,,,,,,284.98,374.54,365.63,,,,,,,,,,,,,,,,,,266.29,237.30,,,,,,,,496.92,480.37,478.50,463.84,471.83,477.49,468.61,467.05,461.96,454.42,479.60,461.90,461.29,454.76,449.14,450.38,443.47,435.78,422.30,415.19,403.97,377.99,,,365.17,481.72,454.34,457.41,460.56,454.33,458.86,463.88,361.32,220.40,210.07,346.57,338.07,351.34,352.02,347.14,343.80,345.36,338.25,342.39,340.78,332.10,381.22,199.70,196.68,337.63,350.69,,323.05,352.48,402.75,482.13,191.06,173.89,377.73,389.45,335.49,331.47,329.45,323.74,320.11,310.24,265.90,299.03,296.65,216.16,409.37,281.62
2005-09-10 22:08:55.708000,L5,,518.10,514.21,519.13,513.87,516.57,516.34,514.95,511.46,499.87,485.50,462.75,446.48,436.27,413.54,400.47,365.57,349.60,494.32,519.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.91,331.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-17 22:15:06.506000,L5,,,,,,,,,,,,259.15,419.93,412.14,391.75,318.77,317.94,296.97,321.64,303.37,260.76,245.22,231.65,255.08,514.36,522.24,443.43,442.94,438.45,461.56,355.46,356.82,424.82,457.27,312.46,307.24,308.94,294.36,192.07,,,276.95,263.94,232.92,521.84,385.57,,,,,,,,,,,,,249.00,209.06,,,,,,,,,,508.03,503.06,500.58,500.00,493.06,494.18,498.65,496.30,318.51,304.00,472.25,348.00,476.90,474.46,468.32,453.38,441.88,429.17,425.76,415.28,,,229.67,,491.28,494.02,493.40,490.94,488.76,497.29,395.28,385.45,378.71,365.43,364.43,367.13,371.31,372.55,376.33,376.72,374.48,368.74,364.52,358.90,408.51,371.90,351.53,362.13,364.20,426.16,,,385.41,308.33,377.11,405.46,418.83,417.48,359.00,355.24,352.25,349.13,344.14,337.18,329.63,327.63,321.65,313.71,406.46,252.85
2005-11-13 22:09:08.414000,L5,,,,,,,522.77,521.64,519.59,507.75,495.33,478.49,456.17,445.60,420.03,408.63,371.00,358.01,498.99,513.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-23 22:16:59.639000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.64,514.14,513.59,514.02,,,,,,,,,,,439.75,436.04,429.08,431.88,433.68,431.79,436.30,434.96,435.47,434.21,425.27,423.15,418.51,414.55,450.48,422.60,424.67,421.69,422.12,,,,,,511.11,498.27,479.61,462.85,407.82,401.42,398.90,389.58,386.85,380.69,377.95,375.32,385.53,385.43,,
2006-02-01 22:11:01.629000,L5,,,,,,,,,522.99,514.05,502.73,487.15,459.71,446.45,425.90,405.20,371.39,348.08,489.67,508.16,525.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-08 22:17:21.928000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.75,381.18,238.09,238.68,357.52,378.42,352.86,224.89,141.55,163.55,229.50,213.63,224.16,165.13,,383.05,466.19,,499.37,479.48,471.75,458.04,449.72,437.03,,,,262.32,396.57,416.61,,,520.65,278.98,,,,382.29,380.43,302.02,,,,,,,,,,301.67,370.02,385.65,383.71,,,,,235.32,406.06,,,,,,327.88,305.01,272.31,282.26,304.15,320.21,309.96,322.22,,
2006-03-12 22:18:01.902000,L5,,,,,,,,,,,,,468.08,466.88,485.92,478.05,423.99,435.06,403.80,370.84,,,,,371.62,443.63,443.86,454.52,455.59,455.16,447.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.91,245.56,214.16,200.55,281.97,,,,490.46,405.68,365.78,486.94,487.76,480.47,397.70,404.19,396.68,399.82,400.59,491.24,482.91,473.90,279.24,284.80,280.17,235.10,442.00,429.08,416.28,412.10,399.44,,,335.37,492.69,473.68,478.79,477.02,469.56,478.34,488.95,380.16,363.60,356.69,347.96,347.06,350.97,361.28,362.09,362.08,365.12,360.25,357.28,351.24,336.56,392.03,355.10,327.23,296.30,328.75,418.47,,,,491.78,332.66,399.26,399.84,401.31,339.90,329.60,327.64,322.54,324.97,320.65,317.16,311.17,312.43,307.59,,
2006-04-13 22:18:38.042000,L5,,,,,,,,,,,,,457.21,461.50,450.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.30,448.98,393.15,482.26,484.12,490.62,486.00,475.45,459.24,476.33,484.05,472.81,467.16,286.43,292.36,325.77,270.87,215.64,426.60,417.71,408.35,398.34,,,,414.52,461.16,478.72,476.36,467.92,466.50,478.00,381.96,374.32,362.05,350.86,348.04,351.60,355.40,356.07,358.23,362.66,351.21,356.00,348.77,342.94,392.57,356.05,336.61,342.50,347.32,,,,,486.36,342.57,388.00,401.60,401.40,343.49,332.83,332.85,326.08,324.62,318.41,308.53,311.30,304.19,297.24,,
2006-05-31 22:19:19.777000,L5,491.21,459.92,207.93,191.83,303.77,352.65,329.67,359.55,371.65,368.55,147.83,223.75,247.00,268.45,277.01,199.79,197.60,359.09,492.59,498.40,489.79,308.25,306.37,301.72,374.99,446.70,449.41,454.02,455.47,446.28,449.19,442.58,375.49,396.87,437.07,205.34,231.90,271.83,309.62,281.40,358.90,374.91,263.31,300.66,404.97,434.02,470.68,290.64,425.51,411.99,401.51,400.56,517.08,501.43,,,,,,,,,,457.44,474.33,459.78,422.30,392.53,392.97,347.48,409.87,383.18,359.93,352.16,268.01,353.81,263.28,254.40,271.78,260.70,240.04,232.62,220.72,167.87,408.27,414.21,411.31,401.77,391.50,481.29,463.14,236.00,293.52,199.08,146.28,160.58,145.62,150.63,145.65,365.30,361.60,345.25,174.62,161.53,159.79,212.39,228.58,181.57,173.57,179.02,166.11,,,360.21,334.57,315.06,175.60,176.02,427.96,241.03,193.01,,281.37,195.91,351.30,367.77,372.55,,,,,,,,,,,,
2006-07-27 22:13:58.731000,L5,,516.98,519.32,508.61,516.71,514.98,514.30,521.02,506.71,500.45,496.69,478.91,447.04,431.65,415.90,398.15,371.77,355.27,493.39,509.62,522.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.80,341.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-03 22:20:15.113000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.34,505.83,502.90,507.76,504.36,493.51,494.77,500.46,471.84,513.40,464.28,448.08,,,,,,,,,,,420.58,385.50,379.80,358.15,368.90,345.76,366.62,376.31,357.19,379.51,362.56,346.78,298.36,258.30,420.43,378.71,364.43,377.88,377.56,,,,,,430.60,436.71,423.01,418.90,282.00,311.60,323.95,348.82,318.84,271.87,296.05,322.22,273.74,182.60,,
2006-08-28 22:14:23.601000,L5,,521.61,512.42,514.66,510.80,518.00,513.05,514.63,509.96,502.60,490.34,468.02,448.43,434.56,413.47,399.99,360.89,355.82,491.70,509.06,522.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-26 22:21:54.849000,L5,,,,,,,,,,,452.66,464.39,468.85,462.08,475.41,465.49,,,,,,,,,,,,,,,,,,,,,346.18,386.76,,,,,,,,,,,,,,,,,,,,,279.89,252.03,,,254.35,339.75,337.07,325.21,,484.73,479.37,417.93,378.19,334.85,383.23,385.70,379.73,379.79,390.21,399.25,385.10,479.09,393.39,314.83,371.03,455.28,449.56,438.76,418.64,419.67,404.63,,,,430.59,380.31,376.09,368.67,386.68,400.62,391.14,359.11,348.45,342.10,354.27,354.01,358.07,362.52,362.89,364.85,367.34,363.14,359.17,343.83,338.97,375.02,337.71,313.71,328.14,343.52,,,,177.00,352.60,316.64,368.06,378.78,379.31,343.16,333.52,334.88,330.62,328.26,325.08,317.79,325.23,320.34,313.75,225.58,254.75
2007-02-04 22:15:45.266000,L5,,,,,,,,,523.53,513.48,506.44,491.61,460.87,445.50,424.12,411.06,384.11,363.89,494.25,519.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-11 22:21:56.518000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.94,328.17,264.01,362.27,466.05,466.28,467.16,454.61,441.87,437.18,426.32,,,,,,,,,,,386.94,377.26,368.09,378.57,378.11,380.95,386.30,386.93,383.63,384.29,378.43,373.96,372.27,365.74,400.86,360.62,341.75,362.00,367.93,,,,,,393.10,400.96,411.76,411.78,362.42,359.04,356.52,360.07,354.69,350.75,347.54,340.65,336.13,327.79,,
2007-10-02 22:13:42.645000,L5,,,,523.62,521.52,518.90,519.70,524.77,513.18,506.60,494.77,479.58,453.83,440.30,419.50,404.94,367.03,369.36,498.63,517.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-27 22:10:37.958000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.16,342.23,378.49,380.65,429.76,405.81,372.76,382.88,415.69,427.98,516.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-31 22:12:28.607000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,442.12,448.51,453.99,441.81,442.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.89,495.69,482.85,469.64,482.84,485.23,475.64,481.04,476.46,471.23,459.09,466.98,486.08,478.23,467.74,468.51,462.82,459.54,447.38,440.24,432.98,413.95,415.95,401.67,,,,484.15,471.08,467.41,474.54,468.37,467.50,480.82,378.07,373.02,361.64,346.07,347.90,349.45,350.89,358.73,362.07,363.46,358.42,354.57,352.66,344.69,217.00,355.62,329.96,347.21,347.50,,,,,489.65,214.13,223.20,228.73,226.93,346.91,335.80,333.28,326.21,325.80,320.74,315.15,311.20,308.31,301.15,,
2010-11-02 22:16:48.420000,L5,,,,,,,,,,,,,,,,,,,,,,231.60,265.00,241.12,233.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.80,485.22,287.08,273.07,218.87,291.27,287.60,178.06,174.33,487.65,492.63,208.90,218.34,272.59,272.01,257.14,455.92,447.82,436.80,424.25,421.82,408.63,,,,261.54,485.05,484.34,489.39,489.63,490.82,491.59,387.29,379.47,370.43,361.66,364.10,367.68,361.70,364.34,368.56,366.03,361.49,353.74,345.83,342.92,159.80,363.23,337.90,358.85,358.97,,,,,496.57,228.93,204.20,194.55,177.74,347.10,341.64,329.26,316.17,333.52,332.34,324.50,321.05,316.31,310.99,,
2010-11-27 22:10:35.713000,L5,,,,,,,,,525.17,516.44,509.69,493.57,471.85,448.52,427.39,411.43,365.52,377.89,495.50,519.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
