dates,satname,nzd0427-0000,nzd0427-0001,nzd0427-0002,nzd0427-0003,nzd0427-0004,nzd0427-0005,nzd0427-0006,nzd0427-0007,nzd0427-0008,nzd0427-0009,nzd0427-0010,nzd0427-0011,nzd0427-0012,nzd0427-0013,nzd0427-0014,nzd0427-0015,nzd0427-0016,nzd0427-0017,nzd0427-0018,nzd0427-0019,nzd0427-0020,nzd0427-0021,nzd0427-0022,nzd0427-0023,nzd0427-0024,nzd0427-0025,nzd0427-0026,nzd0427-0027,nzd0427-0028,nzd0427-0029,nzd0427-0030,nzd0427-0031,nzd0427-0032,nzd0427-0033,nzd0427-0034,nzd0427-0035,nzd0427-0036,nzd0427-0037,nzd0427-0038,nzd0427-0039,nzd0427-0040,nzd0427-0041,nzd0427-0042,nzd0427-0043,nzd0427-0044,nzd0427-0045,nzd0427-0046,nzd0427-0047,nzd0427-0048,nzd0427-0049,nzd0427-0050,nzd0427-0051,nzd0427-0052,nzd0427-0053,nzd0427-0054,nzd0427-0055,nzd0427-0056,nzd0427-0057,nzd0427-0058,nzd0427-0059,nzd0427-0060
2018-03-06 22:19:38.520000,L8,301.62,269.24,235.94,209.89,189.23,173.04,172.02,,,164.78,176.76,195.31,226.46,250.27,248.20,249.27,251.84,254.06,259.07,269.30,266.81,271.28,274.17,278.01,280.28,284.23,278.36,280.76,286.57,286.44,291.48,294.75,298.38,297.59,290.86,288.88,288.92,285.03,288.33,287.07,287.38,286.06,289.07,288.09,288.20,287.16,284.02,289.33,280.52,286.57,287.05,289.04,291.45,297.89,298.44,297.72,292.66,285.35,279.95,278.57,272.57
2018-06-26 22:19:00.588000,L8,294.54,259.89,224.94,195.46,168.62,,,,,,,170.91,194.29,217.78,221.09,212.67,221.42,225.06,231.60,232.52,232.10,228.94,238.08,233.14,238.63,239.21,240.80,240.00,242.23,249.60,252.94,267.65,273.47,274.50,201.39,206.78,,,,,,,,,,,,,,,,,,,,,,,249.92,251.71,254.33
2018-08-29 22:19:32.027000,L8,430.65,368.27,336.39,327.58,341.42,367.27,325.43,275.63,330.39,336.37,288.67,286.31,362.48,406.18,337.93,439.90,461.84,459.37,420.91,432.79,350.51,350.61,369.14,377.04,382.09,382.79,377.97,388.23,361.22,399.93,403.51,406.23,426.91,422.02,414.34,412.05,410.41,383.14,419.87,436.42,436.53,443.14,429.00,429.31,423.00,413.58,413.76,404.51,396.09,403.62,396.82,396.39,399.79,405.27,396.96,395.91,392.35,394.08,392.71,403.84,405.03
2018-11-01 22:19:54.556000,L8,,,,,,,,,,,,,,192.96,201.90,173.45,201.89,214.39,219.96,225.89,222.69,224.65,230.76,228.44,228.41,229.59,232.83,232.63,237.11,247.07,248.20,262.80,267.60,265.04,257.69,256.17,252.03,246.52,250.79,251.16,249.13,255.96,254.18,259.45,252.52,255.13,248.93,254.78,251.58,250.82,258.37,244.76,258.28,252.49,,,,,,,
2018-12-03 22:19:53.961000,L8,320.05,307.04,254.97,228.95,211.91,196.09,194.50,177.81,176.73,191.10,211.83,225.47,242.86,272.23,273.21,278.80,286.61,297.35,302.80,303.11,310.41,309.36,306.80,319.76,316.98,321.79,327.84,331.56,340.84,337.66,338.05,337.25,348.40,349.62,346.14,360.73,360.95,363.08,311.43,354.51,368.66,363.35,367.13,373.83,365.50,362.44,350.50,344.47,349.98,344.17,336.59,337.26,342.98,332.67,328.51,350.05,307.72,309.00,305.41,312.84,323.11
2019-02-05 22:19:45.318000,L8,,,,,,,,,,,,,181.68,212.84,210.90,189.17,208.53,204.86,200.58,221.40,211.68,205.94,215.12,219.08,217.82,223.02,225.83,238.14,235.66,244.54,249.34,253.48,247.25,239.51,236.99,226.30,251.23,240.15,243.05,256.56,255.30,261.12,254.94,250.77,254.56,261.46,259.10,261.08,256.50,256.23,258.32,258.85,264.42,259.96,255.88,258.54,253.14,253.70,247.40,253.30,245.10
2019-05-12 22:19:32.441000,L8,333.05,288.85,250.17,218.01,196.71,184.14,170.82,169.92,181.20,182.07,176.44,210.89,235.43,275.22,270.85,279.66,272.18,276.02,290.70,286.39,273.60,313.01,285.96,286.62,294.08,309.50,303.38,297.65,310.17,300.36,300.01,303.22,305.65,304.12,325.38,297.13,294.53,292.27,296.39,292.34,292.06,290.99,291.37,293.78,290.95,294.56,286.30,293.12,291.54,290.47,300.27,292.17,316.52,299.79,301.34,292.70,305.40,293.31,291.01,309.95,279.46
2019-07-31 22:20:02.646000,L8,328.21,317.89,311.45,276.43,332.54,318.76,325.27,304.61,280.62,247.04,247.31,263.90,262.63,277.99,253.89,254.05,264.41,261.78,273.26,281.00,289.65,289.28,294.56,302.01,301.57,311.29,324.26,312.45,319.40,321.32,327.29,327.45,322.57,324.97,325.61,321.90,347.30,343.25,347.63,296.55,295.87,295.76,296.13,297.13,295.25,353.87,339.87,334.47,318.93,313.59,319.21,306.50,305.51,311.05,311.74,298.48,301.19,295.42,291.15,292.52,291.60
2019-09-01 22:20:11.708000,L8,330.86,329.32,314.41,302.89,291.37,267.79,,,,,172.40,188.73,215.47,237.76,241.53,299.24,308.09,308.45,308.97,273.15,300.55,310.38,296.97,295.27,312.71,316.16,313.95,325.62,324.78,326.76,299.44,322.33,323.04,293.38,287.32,285.17,288.72,286.45,294.93,290.48,301.83,292.71,293.85,288.32,279.01,280.69,275.63,276.93,272.69,290.84,256.16,262.82,271.20,314.18,308.64,314.24,316.61,313.48,279.22,289.34,278.11
2019-09-17 22:20:17.064000,L8,326.16,301.88,287.82,282.43,174.34,283.37,286.03,291.35,286.54,271.79,290.85,237.26,245.34,289.31,302.23,276.56,303.79,273.77,312.04,331.25,336.56,321.37,348.96,282.31,285.11,303.43,308.51,321.12,326.64,321.11,327.10,297.70,340.57,337.32,335.94,306.23,290.98,286.20,291.03,287.18,290.82,287.19,287.88,340.98,345.03,342.96,339.03,339.20,336.79,310.80,318.66,340.17,332.99,325.66,322.44,298.26,308.37,281.18,295.96,308.67,311.99
2019-12-22 22:20:15.572000,L8,446.82,392.32,339.76,384.20,356.34,282.32,258.21,262.97,267.22,311.22,289.50,359.48,342.84,352.90,410.49,408.06,348.89,444.31,441.30,460.69,461.88,470.99,500.94,496.76,367.17,359.93,357.13,371.36,359.31,373.58,385.94,394.57,396.70,396.33,378.41,380.54,384.84,379.49,396.44,389.76,405.32,408.94,408.48,402.68,386.69,366.60,384.04,387.30,381.14,375.19,373.30,373.81,371.27,378.32,404.44,401.30,386.51,392.80,370.90,379.28,392.21
2020-02-24 22:19:58.916000,L8,304.03,273.92,233.28,201.96,176.75,,,,,,167.81,182.56,209.40,234.98,239.54,240.34,245.48,250.74,255.16,261.83,265.39,267.53,273.24,278.21,281.54,286.14,280.47,286.13,289.21,289.86,293.75,293.68,297.63,293.97,286.44,285.38,285.90,283.68,286.77,285.03,287.22,284.89,285.73,287.71,285.35,288.01,281.73,290.77,285.30,287.04,288.23,286.23,289.97,294.07,299.72,287.78,283.38,278.72,277.16,276.38,270.38
2020-03-11 22:19:52.609000,L8,311.73,295.38,235.17,200.91,178.62,,,,,,168.05,182.64,209.08,235.45,238.65,240.59,246.89,251.54,255.21,261.84,265.75,268.70,273.55,280.10,282.90,286.40,283.52,286.88,289.72,291.57,295.01,294.75,299.40,293.26,289.32,288.19,287.31,285.07,288.21,287.19,289.55,285.54,286.16,288.27,284.78,289.16,285.10,290.50,289.36,285.65,289.78,284.38,293.38,301.99,298.06,288.75,284.73,278.45,277.15,275.73,270.00
2020-03-27 22:19:43.868000,L8,305.91,294.46,232.98,200.75,180.09,166.88,,,,,164.25,179.63,204.93,231.96,233.52,237.38,242.54,248.13,252.62,260.16,261.82,264.17,269.54,275.42,279.00,281.26,278.56,283.96,285.74,289.20,290.57,290.50,295.58,292.09,285.17,283.07,283.06,281.10,283.59,282.50,284.98,283.47,282.93,285.67,281.18,285.64,278.62,284.20,282.95,280.57,285.87,279.57,309.22,308.21,303.52,290.10,287.42,280.76,274.64,274.65,267.93
2020-04-28 22:19:28.688000,L8,,,,,,,,,,,,,179.37,202.87,211.39,203.09,211.06,222.83,226.17,231.12,230.48,226.52,236.12,237.12,237.63,239.81,241.78,242.28,250.24,255.70,260.07,267.01,270.93,267.76,256.46,255.29,254.91,253.37,251.01,246.03,248.17,254.38,253.61,257.93,253.42,254.18,246.90,251.72,247.40,250.03,250.72,244.92,247.51,252.40,246.60,,,,,,
2020-05-30 22:19:28.682000,L8,,,,,,,,,,,,164.96,188.22,212.25,218.68,212.14,219.28,227.73,231.94,237.05,236.26,233.31,244.58,241.39,244.89,247.53,245.80,248.25,252.83,259.19,265.68,269.27,276.25,270.38,261.70,257.19,251.05,256.59,245.66,236.62,241.98,249.78,244.01,247.85,247.48,248.61,,,,,,,,,,,,,188.50,255.24,253.19
2020-06-15 22:19:38.739000,L8,297.17,264.09,229.59,196.91,168.56,,,,,,,165.84,193.02,215.41,220.10,218.45,221.66,230.44,237.62,241.17,242.70,238.93,246.32,245.52,247.91,248.19,247.31,245.41,248.80,255.43,259.04,268.81,272.15,268.06,256.81,251.38,248.60,243.92,246.26,231.44,246.02,252.84,239.92,237.19,248.15,241.25,229.47,,,,,,,,,,,,170.37,254.33,253.50
2020-07-01 22:19:46.705000,L8,,,,,,,,,,,,,189.54,210.11,218.48,213.17,218.04,228.45,232.78,238.11,237.18,234.12,242.30,241.94,243.30,247.01,245.08,245.91,251.15,259.47,262.36,269.48,274.82,272.09,257.60,255.52,245.40,247.55,,,,,,,,,,,,,,,,,,,,,247.26,253.26,255.71
2020-07-17 22:19:52.728000,L8,298.35,266.46,228.10,196.15,169.20,,,,,,,171.76,195.76,218.40,224.86,221.33,226.36,234.04,239.61,244.50,244.05,243.21,249.72,247.53,250.25,253.60,252.62,253.87,258.68,266.32,270.05,271.83,280.58,277.33,267.54,260.70,255.18,172.12,243.20,,,,,,,,,,,,,,,,,,248.82,252.80,252.16,259.62,257.50
2020-09-19 22:20:15.764000,L8,313.44,293.26,268.76,207.62,186.03,175.34,163.27,244.85,248.91,265.82,277.32,187.36,216.10,240.58,244.03,248.57,323.18,315.87,294.76,322.90,273.70,315.47,294.30,316.43,307.73,299.88,302.40,312.55,320.05,327.06,334.14,334.29,310.51,333.53,330.94,292.93,292.15,290.02,294.53,291.33,296.12,289.22,292.57,288.47,288.36,299.36,290.92,294.98,289.82,290.75,298.38,297.32,298.41,327.53,340.07,294.62,303.68,287.29,285.98,293.71,287.25
2020-10-21 22:20:19.635000,L8,304.21,270.73,234.71,201.48,176.33,167.65,,,,,166.61,182.04,207.68,233.95,240.07,241.25,249.88,252.66,257.35,263.12,269.64,272.97,272.77,280.02,285.46,285.88,284.34,288.89,290.57,294.05,296.19,295.17,300.78,294.60,291.19,288.62,289.64,286.18,289.80,289.87,290.36,287.23,286.52,287.86,286.00,288.99,287.68,285.61,291.32,288.25,290.52,286.78,289.23,291.24,292.03,288.97,282.80,282.07,276.26,278.46,272.01
2021-01-25 22:20:07.939000,L8,300.03,267.65,227.88,197.08,171.29,,,,,,167.90,181.78,207.62,232.73,238.12,238.77,245.44,250.75,253.80,261.28,264.47,266.52,275.03,277.52,280.70,281.67,278.88,287.88,285.97,291.68,309.29,292.30,296.44,292.03,285.31,283.35,284.40,283.44,286.27,283.03,286.80,284.89,287.84,287.76,287.28,285.48,282.97,286.37,285.51,284.14,289.25,289.87,288.91,298.54,295.01,297.37,283.16,287.54,279.70,283.64,273.27
2021-03-30 22:19:46.369000,L8,327.66,293.05,240.00,206.65,180.30,174.22,165.99,,,,170.93,185.14,212.38,235.19,241.00,240.09,249.83,253.41,257.20,265.75,273.44,274.75,277.09,283.66,287.61,284.00,284.14,290.32,288.50,295.09,295.00,296.56,304.02,298.66,294.32,289.76,288.42,287.34,290.13,287.09,292.19,289.91,293.19,289.11,288.51,289.52,284.88,287.12,287.01,286.08,290.94,296.57,290.81,297.50,293.80,292.88,285.71,283.52,280.12,279.40,273.42
2021-05-17 22:19:36.460000,L8,319.40,288.11,247.57,226.40,274.40,263.40,269.36,277.49,264.84,306.24,311.36,190.57,220.30,241.46,245.56,248.19,252.53,257.47,261.43,269.01,272.73,276.91,281.36,286.44,323.28,287.15,329.08,316.52,318.08,325.35,337.04,302.58,336.66,323.35,329.24,331.69,293.91,313.15,297.30,294.13,294.43,294.51,297.20,297.18,294.54,298.03,289.39,291.62,295.42,292.00,297.11,297.23,292.93,301.50,296.01,295.20,287.98,286.73,283.60,289.52,277.10
2021-09-22 22:20:17.465000,L8,304.75,250.36,221.37,188.69,,,,,,,,174.22,200.63,227.23,228.98,233.16,238.24,244.42,248.28,254.03,257.59,258.10,258.12,256.74,254.49,253.82,246.11,238.49,251.75,249.27,250.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-08 22:20:23.573000,L8,309.83,283.09,273.28,244.72,267.45,244.91,248.56,,251.39,264.34,282.50,300.93,326.63,349.25,348.92,342.45,348.75,331.92,334.27,325.45,327.79,325.60,318.68,311.35,310.82,304.81,307.18,308.24,300.24,309.89,319.24,317.13,322.14,313.11,328.90,316.61,316.90,295.64,314.11,310.30,313.56,319.09,324.08,323.24,306.23,324.63,332.04,332.82,350.63,290.01,295.57,291.61,291.27,299.28,292.49,287.42,277.18,276.31,272.61,274.85,266.70
2021-11-21 22:22:10.853000,L9,307.93,278.04,245.04,236.90,182.22,,,,,,,179.13,205.18,231.93,229.18,242.86,250.68,254.63,,,,,,,,,,291.92,290.22,302.41,305.51,305.63,304.45,307.77,303.47,293.31,291.35,293.18,293.80,288.52,295.68,290.18,296.96,294.02,292.25,299.74,291.10,297.43,296.10,290.26,298.09,294.90,295.74,298.14,296.05,292.77,285.62,284.41,278.49,278.75,271.09
2021-12-11 22:20:20.735000,L8,303.66,270.84,230.65,201.31,176.93,169.18,,,,,170.71,185.22,212.88,236.61,239.72,242.22,251.56,256.71,260.16,266.24,270.04,272.85,279.51,282.60,284.29,285.31,282.55,288.45,288.22,292.49,293.18,294.46,299.55,294.91,287.72,286.58,287.50,286.91,289.86,286.69,289.09,287.48,290.86,292.59,293.16,292.22,288.41,294.11,292.52,291.31,293.14,293.85,292.99,299.30,296.49,293.63,285.74,284.16,280.29,281.26,272.04
2022-01-12 22:20:13.302000,L8,308.56,278.64,229.87,199.16,172.28,,,,,,167.90,183.02,209.28,233.98,239.17,240.38,249.41,253.57,256.95,263.27,268.80,270.83,276.10,278.08,288.05,283.59,280.18,286.33,288.62,294.68,293.96,295.63,302.13,295.63,286.57,286.19,285.84,283.49,287.87,285.25,287.40,286.12,289.45,288.76,289.39,291.61,286.57,291.84,289.48,290.03,291.51,293.69,292.18,298.44,295.38,293.25,284.84,282.21,277.74,280.38,270.87
2022-01-20 22:20:15.352000,L9,303.63,271.17,238.53,200.74,174.89,,,,,,169.79,182.76,210.74,235.18,239.32,242.08,249.26,253.98,259.00,263.13,269.20,271.22,275.97,309.49,298.31,304.73,314.25,318.75,325.90,296.93,313.00,323.33,334.61,325.04,315.00,285.28,287.55,285.34,312.73,320.93,286.97,287.10,288.51,290.83,290.09,293.16,286.84,292.30,291.34,289.27,294.10,290.12,293.96,296.79,297.53,291.27,284.55,282.80,277.84,282.99,271.42
2022-01-28 22:20:07.765000,L8,304.02,270.94,230.81,200.34,173.02,,,,,,167.68,182.85,207.98,234.31,237.92,241.34,247.99,252.60,257.82,262.46,269.00,270.33,276.45,279.32,282.90,283.13,282.00,288.61,291.27,292.51,293.42,294.41,299.01,295.72,286.31,284.85,286.60,284.34,287.66,286.05,287.13,286.82,288.80,291.78,289.53,294.23,285.41,292.15,292.20,290.00,294.69,291.59,294.40,297.07,297.45,291.12,286.69,281.07,279.12,280.14,270.51
2022-02-13 22:20:04.573000,L8,308.59,271.83,240.18,198.92,174.39,,,,,,168.08,181.96,210.31,234.02,239.31,240.64,248.96,252.73,256.47,262.36,266.89,270.94,278.54,285.41,286.85,301.29,282.31,294.47,293.11,299.51,303.91,300.21,312.17,294.55,293.04,304.91,289.77,285.25,290.03,286.65,287.48,287.76,291.34,292.09,289.59,290.91,286.35,291.13,288.93,289.57,292.28,293.92,293.85,299.39,296.63,308.45,287.11,288.17,282.54,283.05,276.87
2022-03-01 22:20:00.590000,L8,303.17,273.10,233.21,201.46,175.70,167.83,160.83,,,,168.98,182.96,208.36,234.56,238.47,240.95,248.77,251.76,257.85,264.32,268.82,272.77,276.81,281.41,286.80,281.63,282.92,286.40,288.66,291.38,294.14,293.63,298.95,293.85,287.77,284.27,286.26,284.12,292.66,286.00,286.91,286.94,288.52,289.97,290.08,290.08,288.26,288.66,289.42,287.83,291.68,292.07,290.83,297.04,294.49,294.46,285.85,285.27,278.15,281.72,270.61
2022-03-09 22:20:01.331000,L9,305.48,270.79,236.01,202.12,176.10,169.03,,,,,169.64,183.13,209.28,234.66,238.47,241.03,249.19,253.16,258.23,262.80,269.69,273.78,276.34,278.69,312.15,283.32,281.89,286.80,289.06,293.46,294.69,295.65,300.77,295.13,289.52,285.84,286.72,285.12,288.15,291.62,288.94,286.69,288.60,290.17,290.24,291.14,287.48,288.75,290.41,287.83,292.39,290.90,290.76,296.73,295.25,293.45,284.74,282.60,277.48,281.30,269.97
2022-03-17 22:19:53.789000,L8,311.08,274.76,240.07,208.19,181.83,172.82,168.98,,,,172.13,187.39,214.48,236.87,241.27,244.99,251.07,255.17,260.69,265.77,272.46,275.13,280.95,285.47,285.41,289.13,283.37,290.32,291.67,294.50,295.05,300.05,301.82,297.06,291.76,287.91,289.51,286.47,288.58,286.67,290.43,289.52,292.04,294.93,292.68,298.49,289.04,293.92,291.89,293.61,296.91,294.30,295.79,298.73,299.73,293.61,290.04,284.47,282.38,282.45,274.28
2022-03-25 22:19:56.534000,L9,306.46,284.75,242.49,202.36,176.08,,,,,,169.64,185.17,212.93,235.06,240.07,241.36,249.32,255.43,258.42,264.94,268.29,271.11,276.23,281.15,286.37,284.41,281.12,323.09,315.76,315.35,297.45,297.04,304.33,295.75,290.35,288.20,290.85,285.74,290.26,286.80,289.85,288.21,291.63,288.93,289.92,293.06,286.83,290.51,288.63,290.83,292.68,294.91,292.29,298.52,297.12,294.23,287.18,282.95,281.87,283.30,274.94
2022-04-02 22:19:43.573000,L8,320.50,282.41,260.71,220.54,198.93,188.37,178.94,195.25,,238.24,171.03,186.83,214.35,236.42,241.56,245.42,251.86,253.77,260.10,267.27,270.13,274.05,276.55,316.82,316.52,308.08,307.32,306.97,303.62,307.58,312.58,319.90,325.36,296.75,293.16,287.24,326.64,328.11,292.48,297.63,291.73,288.42,291.39,291.38,291.54,293.36,291.16,292.60,290.24,291.30,293.39,294.81,296.02,306.71,301.18,300.25,314.85,315.07,287.99,289.99,278.04
2022-04-26 22:19:44.760000,L9,318.61,290.94,259.81,218.96,189.13,183.27,175.34,179.63,189.61,166.72,260.38,301.49,343.60,357.08,359.28,359.27,257.87,258.53,262.09,269.92,274.73,275.70,283.76,286.28,306.24,289.38,308.83,315.39,308.45,314.51,310.58,311.52,320.66,307.18,309.57,293.49,294.10,291.64,296.19,294.36,294.43,294.17,294.77,294.36,294.58,295.44,291.81,293.43,290.51,292.57,296.80,295.06,293.63,335.56,305.15,321.45,290.08,308.03,319.28,289.96,281.43
2022-09-09 22:20:35.372000,L8,313.47,283.41,246.60,213.78,188.84,179.43,171.33,167.53,,164.09,173.68,189.28,216.79,239.58,241.88,246.92,254.00,259.23,263.16,267.10,274.69,280.25,284.26,287.55,287.58,283.45,282.56,286.83,290.46,288.99,293.52,294.89,297.07,291.88,285.39,282.90,286.02,285.45,288.38,285.52,286.48,286.48,288.05,291.03,290.47,291.57,285.76,289.10,291.60,289.66,295.79,290.77,296.51,298.70,293.78,291.12,285.87,283.36,278.14,278.80,271.08
2022-11-04 22:20:24.254000,L9,309.53,273.18,267.22,232.13,176.07,171.89,208.47,225.68,234.05,262.00,170.65,185.48,211.49,236.26,240.09,244.09,253.59,257.47,261.04,266.33,276.70,279.91,287.36,284.37,285.15,284.20,294.07,287.06,284.88,297.13,290.76,291.74,298.38,293.99,287.07,285.36,285.67,284.24,288.36,286.00,287.25,286.40,296.29,304.46,312.10,325.74,285.41,288.73,286.96,286.94,296.63,306.34,300.97,297.10,295.10,288.81,282.60,279.05,276.58,278.02,268.21
2022-12-22 22:20:23.268000,L9,301.45,277.13,230.45,199.68,173.37,166.11,,,,,167.97,183.54,209.31,234.26,238.57,242.97,251.78,256.19,259.28,264.41,271.10,274.96,282.24,284.68,284.69,281.82,280.52,283.28,286.57,287.03,289.86,296.42,298.34,295.64,285.48,285.92,289.41,284.99,290.24,285.04,288.16,289.22,291.73,293.47,292.47,295.27,286.54,290.85,287.79,289.35,293.78,295.68,301.00,300.02,304.21,296.20,295.04,284.98,286.87,285.04,270.59
2022-12-30 22:20:24.536000,L8,302.58,267.47,234.62,201.27,173.53,166.28,,,,,168.58,183.00,210.47,235.01,237.74,242.07,250.88,254.73,259.34,264.22,270.15,275.35,280.87,282.26,283.44,281.68,281.07,281.78,285.05,287.63,287.70,293.00,296.31,291.41,285.72,283.31,286.44,284.93,287.21,285.13,287.17,287.81,289.72,291.65,292.05,292.31,287.51,290.38,290.97,289.05,295.51,293.38,300.47,302.99,298.21,296.38,290.83,289.37,282.88,285.52,270.03
2023-01-07 22:20:26.525000,L9,299.69,268.31,233.96,201.72,173.50,167.25,,,,,167.18,182.48,207.82,234.17,237.05,242.79,250.19,252.59,258.10,262.88,269.73,273.32,279.15,282.80,283.30,281.87,281.79,283.06,286.79,287.86,287.98,293.75,295.46,292.99,284.84,282.94,285.77,282.91,286.96,283.46,286.86,287.69,288.23,292.04,289.95,292.65,285.56,290.93,289.00,289.28,296.43,293.83,300.71,299.35,299.77,293.69,290.08,284.94,282.16,282.25,270.94
2023-01-15 22:20:17.720000,L8,303.00,275.93,230.82,198.66,173.76,,,,,,168.08,182.23,208.60,234.14,237.24,242.03,250.09,252.83,257.68,262.92,270.39,272.66,279.58,282.72,283.85,281.53,280.84,282.38,286.47,287.33,287.46,294.03,296.37,294.35,284.82,284.25,286.01,284.32,287.31,284.14,287.49,287.21,288.49,292.16,288.84,292.18,284.46,291.40,288.22,292.43,294.08,295.22,301.16,300.18,299.96,294.30,290.97,283.74,283.83,281.90,271.52
2023-01-23 22:20:20.544000,L9,304.50,269.53,238.32,199.09,174.10,,,,,,166.52,181.88,207.95,234.68,237.64,241.04,249.88,253.87,258.49,264.47,268.86,273.99,279.43,282.45,283.51,280.43,281.15,282.04,285.12,286.87,287.14,292.60,297.07,291.83,285.33,283.05,286.19,284.46,286.43,284.79,286.11,287.92,289.06,292.12,289.87,291.73,286.77,289.42,293.84,289.45,294.25,292.10,298.92,299.21,296.61,296.69,290.18,287.58,282.40,285.04,270.09
2023-02-08 22:20:30.253000,L9,359.03,364.77,356.56,294.36,237.62,238.76,237.45,248.20,267.19,326.75,326.44,344.12,349.12,394.03,383.67,452.82,365.46,373.32,356.87,380.06,361.73,351.89,364.53,364.72,368.84,366.84,362.67,357.40,344.33,357.05,362.28,386.39,382.35,385.92,369.25,376.45,377.55,380.63,391.14,372.88,387.07,398.31,398.54,391.46,387.33,387.70,387.61,395.90,393.86,407.04,390.82,382.35,398.70,408.68,408.09,398.44,392.48,387.14,391.21,400.58,404.02
2023-02-16 22:20:13.766000,L8,306.10,271.78,237.68,199.59,175.84,167.96,,,,,167.94,182.17,207.94,233.88,238.78,241.95,250.35,253.14,258.16,263.80,270.11,274.92,280.11,283.10,284.95,282.14,279.36,281.33,286.12,288.47,288.12,293.47,297.09,294.35,286.45,284.49,285.91,284.53,286.48,284.24,287.48,287.00,289.30,291.62,288.64,292.60,284.89,290.20,287.07,292.39,292.18,295.42,297.19,298.78,299.13,293.26,286.90,282.31,280.92,279.64,270.60
2023-02-24 22:20:15.533000,L9,307.62,278.55,235.55,203.40,176.96,167.61,161.21,,,,168.66,183.07,210.97,234.85,239.68,241.73,250.36,253.62,258.51,262.91,269.76,273.10,280.27,282.07,283.22,279.93,277.97,281.96,284.63,286.59,288.07,292.73,295.61,293.76,285.20,284.66,285.69,284.49,286.43,284.03,287.29,287.49,289.66,291.72,291.48,292.27,285.19,290.32,288.38,291.50,291.72,293.00,296.49,298.37,295.44,292.66,287.62,282.88,281.45,280.60,273.50
2023-03-12 22:20:08.489000,L9,,,,,,,,,,,,,,,,228.03,250.34,253.31,260.21,264.65,270.45,273.82,277.64,280.26,282.46,280.61,278.01,280.88,213.98,210.74,197.52,245.41,287.49,,271.95,283.58,285.37,285.10,286.35,286.36,290.76,290.82,290.16,292.04,288.49,294.75,285.82,291.44,283.21,277.75,281.82,277.98,282.59,283.10,279.78,265.39,273.43,264.20,268.53,265.21,260.06
2023-03-28 22:19:57.226000,L9,322.52,288.33,240.07,209.21,179.07,173.92,164.33,,,,170.82,184.65,212.18,236.42,239.00,242.94,251.63,255.71,260.51,264.81,270.21,274.75,279.62,282.44,284.26,281.71,280.98,284.19,286.62,294.04,293.17,296.68,300.09,293.11,286.93,284.83,286.09,286.28,289.48,288.47,289.95,291.77,292.78,295.31,292.70,294.54,287.11,290.21,290.91,288.73,293.35,291.47,293.06,297.16,294.70,292.85,285.73,282.96,279.22,280.20,271.41
2023-04-05 22:19:40.549000,L8,362.88,322.38,297.07,290.50,257.45,243.97,240.08,219.35,267.48,297.79,386.27,424.39,470.21,469.18,423.33,381.02,386.15,383.97,377.47,387.12,376.87,384.65,377.03,376.32,371.62,367.12,365.37,370.44,363.35,361.50,364.26,365.77,373.36,371.12,375.83,381.93,377.55,375.67,375.16,384.97,381.53,389.89,396.53,393.07,394.82,386.85,381.36,377.77,378.96,381.70,397.59,386.05,382.58,393.69,397.31,397.88,389.91,392.30,386.44,384.15,387.90
2023-04-13 22:19:50.783000,L9,284.30,201.98,210.97,179.55,,,,,,,,,183.59,207.57,211.51,202.86,216.23,223.70,231.99,234.72,237.05,236.51,241.69,242.64,236.57,244.71,246.73,243.17,250.57,254.28,255.96,262.56,266.45,257.22,252.46,251.28,250.97,251.10,248.07,248.31,250.18,257.06,257.29,259.79,257.87,260.69,253.59,255.63,257.40,255.30,260.86,255.30,261.45,263.86,264.42,262.60,254.95,247.15,246.11,253.56,245.03
2023-05-23 22:19:17.699000,L8,340.74,302.17,273.75,220.69,229.30,213.08,202.88,197.38,214.36,178.71,182.28,293.98,326.84,355.60,251.16,255.22,261.21,267.61,269.54,274.47,282.11,282.46,286.73,290.43,290.86,290.00,289.08,305.42,327.13,298.53,331.04,337.43,340.10,336.65,293.66,290.84,291.41,291.10,295.58,293.14,295.18,296.46,295.78,297.91,297.26,300.71,292.60,296.14,318.71,295.30,326.88,297.03,294.46,302.68,298.45,292.14,288.45,285.92,282.24,282.53,277.76
2023-06-08 22:19:24.116000,L8,295.22,213.00,224.46,192.41,165.94,,,,,,,,190.45,212.72,216.02,205.48,221.01,225.79,233.96,238.40,239.70,239.29,243.23,246.47,240.39,244.54,244.74,244.56,247.28,253.25,258.96,265.15,269.00,204.05,236.51,236.85,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-16 22:19:18.751000,L9,297.94,209.74,225.91,191.63,164.83,,,,,,,168.30,194.13,216.62,221.14,213.11,224.52,230.70,238.44,242.41,243.47,246.14,248.76,249.05,244.92,249.28,248.55,249.81,252.96,256.17,260.79,268.10,271.50,267.20,251.35,251.55,242.24,240.46,238.77,224.03,227.79,240.67,228.87,237.64,234.82,252.17,,,,,,,,,,,,,244.89,253.08,250.03
