dates,satname,nzd0100-0000,nzd0100-0001,nzd0100-0002,nzd0100-0003,nzd0100-0004,nzd0100-0005,nzd0100-0006,nzd0100-0007,nzd0100-0008,nzd0100-0009,nzd0100-0010,nzd0100-0011,nzd0100-0012,nzd0100-0013,nzd0100-0014,nzd0100-0015,nzd0100-0016,nzd0100-0017,nzd0100-0018,nzd0100-0019,nzd0100-0020,nzd0100-0021,nzd0100-0022,nzd0100-0023,nzd0100-0024,nzd0100-0025,nzd0100-0026,nzd0100-0027,nzd0100-0028,nzd0100-0029,nzd0100-0030,nzd0100-0031,nzd0100-0032,nzd0100-0033,nzd0100-0034,nzd0100-0035,nzd0100-0036,nzd0100-0037,nzd0100-0038,nzd0100-0039,nzd0100-0040,nzd0100-0041,nzd0100-0042,nzd0100-0043,nzd0100-0044,nzd0100-0045,nzd0100-0046,nzd0100-0047,nzd0100-0048,nzd0100-0049,nzd0100-0050,nzd0100-0051,nzd0100-0052,nzd0100-0053,nzd0100-0054,nzd0100-0055,nzd0100-0056,nzd0100-0057,nzd0100-0058,nzd0100-0059,nzd0100-0060,nzd0100-0061,nzd0100-0062,nzd0100-0063,nzd0100-0064,nzd0100-0065,nzd0100-0066,nzd0100-0067,nzd0100-0068,nzd0100-0069,nzd0100-0070,nzd0100-0071,nzd0100-0072,nzd0100-0073
2001-01-03 22:02:12.432000,L7,393.76,362.47,287.30,174.76,,,,404.54,398.77,376.67,363.83,354.16,355.94,374.27,273.29,224.44,281.22,272.45,278.08,286.68,274.23,361.51,452.15,410.84,297.99,290.66,274.44,273.69,275.01,299.63,279.85,266.77,261.90,286.62,291.24,263.35,268.46,266.24,422.15,380.82,,,,,,201.25,171.65,207.12,240.40,206.28,192.46,450.30,238.60,255.62,242.84,244.51,245.13,251.44,243.56,248.99,281.18,306.08,347.91,312.30,265.58,277.89,265.10,266.27,267.07,261.60,,,,
2001-03-24 22:01:59.719000,L7,379.99,352.65,273.64,185.82,,,,,482.80,432.82,447.87,438.52,275.58,305.16,293.29,234.39,478.21,466.05,417.06,436.81,,241.24,255.52,256.80,308.77,362.48,349.13,291.48,278.60,314.88,298.39,275.19,259.29,295.90,297.36,269.23,278.97,280.55,203.37,184.61,383.94,,,,182.65,212.16,184.76,214.68,246.63,218.75,199.11,172.51,,367.57,400.84,405.62,432.99,229.36,247.65,254.57,287.11,301.25,371.15,424.57,422.43,281.70,392.37,398.82,381.57,373.90,350.90,,409.81,424.20
2001-08-15 22:00:38.680000,L7,461.38,437.99,446.65,446.47,465.21,471.29,450.40,439.10,445.55,448.44,448.00,447.91,538.56,541.45,507.92,443.09,468.01,461.77,457.24,450.50,445.41,467.63,474.73,458.83,395.38,422.62,467.89,452.62,403.38,450.50,453.81,428.00,443.19,415.00,423.28,449.04,466.44,453.47,437.57,400.98,410.27,437.65,399.80,418.10,428.08,473.83,451.40,446.16,471.04,470.02,450.67,451.25,410.58,393.34,427.32,430.89,473.39,453.94,400.80,382.44,417.36,443.00,488.76,463.52,462.26,446.07,431.66,468.26,449.81,531.09,515.09,447.38,391.44,543.80
2001-10-02 22:00:04.650000,L7,419.10,411.72,406.13,304.40,404.48,420.79,263.08,300.83,277.02,300.58,311.88,325.01,323.65,331.33,416.26,311.98,328.70,320.79,391.82,406.43,385.49,334.24,340.12,322.01,326.58,329.85,327.95,326.46,343.31,434.55,377.94,316.18,306.17,364.87,351.84,376.37,372.64,404.83,460.42,472.34,527.76,536.45,177.92,381.15,448.91,422.85,439.76,455.12,409.74,342.02,333.41,234.00,319.12,316.26,313.37,305.30,307.99,322.54,316.15,322.05,331.30,342.03,428.34,384.78,386.46,367.22,429.62,478.72,426.73,366.46,386.14,429.00,396.55,306.04
2001-12-05 22:00:18.987000,L7,522.39,506.46,423.61,436.96,506.85,468.14,455.94,463.23,455.57,477.60,474.94,477.60,479.00,474.81,512.71,504.64,483.11,483.17,498.20,509.00,461.12,481.69,476.88,513.52,513.11,483.42,451.40,452.71,475.98,481.52,475.05,474.39,463.49,465.90,490.15,469.78,508.40,502.88,478.76,442.30,466.51,552.71,324.14,209.18,414.60,233.34,206.75,377.93,339.85,377.94,350.97,352.86,320.06,285.94,399.03,317.89,353.19,334.95,353.76,310.87,328.00,347.60,471.98,460.34,451.51,457.55,471.39,473.18,474.68,498.61,497.67,480.65,449.43,404.21
2002-01-06 22:00:31.992000,L7,421.26,399.39,377.93,384.88,391.73,392.04,399.95,408.59,414.43,408.95,412.07,408.65,415.13,410.16,399.29,387.53,402.37,397.92,396.67,398.20,391.83,477.92,503.91,482.85,404.84,395.94,398.30,322.60,192.61,325.48,,184.11,274.31,297.98,265.18,229.55,226.90,209.07,181.16,432.91,525.68,348.09,351.29,343.44,344.79,390.72,387.61,393.12,407.34,414.53,401.10,411.88,379.97,394.05,369.18,367.20,365.58,369.14,381.00,382.72,387.45,404.89,426.78,379.61,369.24,377.46,377.00,373.31,373.41,383.94,201.31,360.91,337.13,384.60
2002-01-22 22:00:40.906000,L7,431.30,411.35,409.54,328.78,347.82,349.45,349.65,353.13,358.05,374.42,373.44,369.42,289.33,358.52,340.06,333.00,343.89,342.18,346.50,342.23,327.38,347.65,363.58,351.43,352.43,343.21,341.94,333.80,345.69,360.33,349.60,334.33,333.93,341.34,342.69,360.11,364.66,363.55,243.72,347.49,359.49,361.14,366.28,202.32,364.48,367.69,196.85,368.22,372.97,286.03,374.53,358.34,255.06,344.37,329.96,323.09,332.21,336.74,341.64,352.26,363.60,380.54,454.72,349.05,308.44,356.01,350.24,345.35,341.67,357.88,355.45,339.48,346.48,353.91
2002-02-23 22:00:43.620000,L7,425.04,399.43,387.41,395.84,395.64,367.67,368.70,332.73,370.17,405.34,414.52,419.91,390.78,334.11,321.12,366.52,386.15,398.41,409.29,462.32,391.30,395.56,413.85,410.54,417.96,397.22,393.70,388.61,409.28,413.82,409.70,392.93,376.20,393.40,393.67,398.83,403.90,403.57,403.93,389.79,394.51,199.06,218.64,191.77,186.36,215.66,192.50,221.63,250.13,227.31,201.32,361.58,252.74,348.48,346.46,336.65,347.80,347.30,350.80,280.72,337.74,427.09,519.75,,291.09,496.79,371.90,426.04,278.40,281.68,188.01,170.69,,395.69
2002-03-27 22:00:37.575000,L7,374.20,347.47,249.94,176.16,471.22,444.97,437.72,483.78,492.71,493.79,511.93,508.35,513.51,522.11,525.26,485.98,463.12,450.84,502.94,527.52,488.80,506.21,505.41,513.40,510.34,513.38,498.72,475.50,474.33,473.49,514.40,475.25,493.42,481.52,481.06,500.38,538.73,526.55,512.24,474.92,471.83,485.30,494.94,490.12,484.15,481.59,492.97,485.36,483.05,215.22,196.99,180.67,239.55,260.20,242.29,244.46,244.49,252.25,243.14,247.39,286.27,295.31,412.07,399.34,267.26,275.65,273.98,279.07,277.69,270.72,179.28,391.15,377.33,381.51
2002-04-28 22:00:38.357000,L7,407.50,410.33,404.87,410.57,411.96,428.98,413.37,430.16,455.53,460.96,453.99,426.14,422.50,430.70,467.67,390.10,389.01,354.51,442.50,411.58,363.50,,394.56,391.19,511.96,473.23,427.89,436.19,464.87,508.64,453.16,374.71,317.33,348.24,380.80,430.00,257.56,366.20,461.58,399.19,406.82,401.52,410.37,414.01,451.60,271.82,380.29,393.31,395.17,395.46,361.35,356.07,323.86,326.73,351.32,349.11,349.73,356.73,384.77,404.50,460.63,265.34,250.50,268.52,276.71,279.09,362.01,352.17,470.87,,,,,
2002-06-15 22:00:19.658000,L7,404.70,376.28,375.90,472.53,266.88,204.94,536.39,455.65,330.02,343.10,348.58,348.62,355.10,356.91,359.69,335.05,348.85,337.41,352.10,352.28,331.62,305.62,317.08,345.81,354.42,352.34,298.64,340.33,371.90,379.09,349.82,331.36,331.75,333.49,344.76,337.98,342.32,387.92,380.97,368.73,382.16,372.66,367.91,364.03,358.56,370.01,364.46,368.83,344.22,337.81,324.76,232.19,272.56,297.46,261.40,234.86,233.07,251.71,241.13,237.26,248.88,322.98,359.76,,,,,,187.88,261.73,212.15,270.97,231.84,283.10
2002-07-01 22:00:15.186000,L7,381.42,356.27,267.41,198.36,273.14,259.45,271.43,314.45,306.34,321.67,322.78,341.82,401.72,360.30,360.44,416.23,402.90,397.41,377.67,399.78,371.92,391.41,418.95,423.96,468.12,463.41,435.38,459.42,447.65,443.39,453.54,462.47,,,,,,,,406.09,395.10,378.85,381.47,325.56,317.28,375.37,379.40,405.57,407.04,398.32,373.94,372.49,356.27,286.21,357.73,376.67,365.16,367.14,393.65,418.46,412.17,456.92,495.37,,,,,,,,,,,
2002-07-17 22:00:08.747000,L7,372.52,348.77,233.07,179.65,,,,,,,,171.99,272.99,322.43,281.05,226.79,247.87,289.13,294.82,366.79,354.49,361.37,375.61,377.51,307.06,282.01,278.33,271.05,276.81,304.77,281.94,268.72,268.75,281.71,291.64,272.49,282.78,286.27,225.30,194.36,171.99,,,,184.85,217.97,190.25,224.38,250.50,291.19,201.26,246.86,244.62,272.62,245.17,251.22,250.62,264.15,246.72,250.44,294.73,275.00,327.67,313.69,271.58,272.15,270.48,283.36,285.03,284.90,197.38,,,251.47
2002-08-02 22:00:01.321000,L7,375.82,351.02,261.48,195.70,235.36,242.51,249.40,242.66,445.47,451.93,453.11,185.67,292.17,311.68,294.20,230.49,301.27,291.69,297.07,300.58,279.15,295.06,300.33,299.16,303.05,293.10,287.52,275.73,277.96,311.09,292.38,275.36,267.95,286.44,292.14,268.93,286.29,291.92,266.98,193.05,372.20,369.84,476.73,437.54,422.24,429.19,421.88,440.41,255.61,285.36,201.30,226.77,246.32,268.37,245.30,251.30,250.62,265.27,273.18,252.81,294.40,302.49,430.59,384.67,282.94,291.03,275.75,281.12,278.77,283.00,212.50,179.18,355.65,359.35
2002-12-24 22:00:09.147000,L7,404.56,375.64,343.58,350.87,351.27,361.51,357.54,363.36,492.03,518.67,332.72,330.60,,508.61,418.32,403.21,404.24,534.86,451.15,352.26,334.08,358.26,367.06,356.56,352.95,349.68,164.64,304.68,359.41,371.56,359.63,292.88,347.51,364.91,360.47,366.25,289.69,533.50,367.00,207.61,220.31,252.06,407.98,,511.74,352.36,359.29,366.93,372.78,373.90,359.28,355.08,338.77,377.30,523.46,453.50,404.09,410.07,434.83,441.21,398.05,392.40,417.75,395.75,305.54,297.58,286.84,289.89,287.34,298.17,303.32,208.24,277.53,513.17
2003-01-25 22:00:18.779000,L7,,,322.47,164.85,,,,385.34,390.56,393.40,403.97,354.22,351.32,362.44,372.03,365.06,476.23,440.65,437.96,448.23,390.99,401.44,323.13,214.25,540.52,539.51,470.85,407.62,,,432.25,498.41,383.96,376.04,391.37,423.10,532.34,279.67,369.56,360.47,365.31,365.73,358.58,345.73,344.48,352.12,359.43,221.51,372.21,373.43,364.08,365.54,253.17,346.73,345.02,332.83,330.97,331.80,269.70,239.89,247.77,294.18,298.72,261.85,262.68,279.22,266.87,278.94,317.79,335.77,361.99,364.03,388.93,417.76
2003-03-30 22:00:31.029000,L7,443.41,433.84,428.32,438.59,435.08,439.67,440.30,450.30,444.63,447.34,417.53,405.04,412.33,414.93,410.29,400.99,411.50,407.76,389.81,406.24,379.30,406.59,412.70,419.57,412.60,371.42,398.15,389.36,408.23,383.37,454.38,444.47,434.79,454.84,458.16,462.15,478.41,550.15,548.25,459.61,441.49,448.36,441.40,426.94,449.56,418.25,395.95,322.37,292.58,384.46,352.86,330.25,305.80,423.66,463.55,502.10,547.50,490.81,439.51,480.99,486.51,,506.73,420.22,381.60,438.69,435.19,505.36,482.11,490.43,538.60,530.23,509.94,482.73
2003-08-13 21:48:45.123000,L5,357.74,312.55,251.00,204.35,,,,,,,,,270.30,310.41,270.05,262.97,313.00,302.38,314.92,323.35,287.68,328.02,327.50,325.24,187.24,,,,310.67,331.06,325.18,306.98,294.68,315.73,321.69,310.51,319.20,312.91,277.25,253.13,212.56,182.58,215.52,215.08,205.25,249.47,238.00,231.78,289.20,297.91,227.61,275.38,281.82,290.99,284.86,280.51,284.22,288.70,291.04,285.92,314.96,344.16,400.19,360.74,328.12,327.79,304.09,314.32,308.54,303.41,211.67,276.11,221.94,177.88
2003-09-14 21:49:18.766000,L5,382.36,358.33,244.08,179.31,,,,,,,,190.71,313.99,336.85,328.08,269.68,316.68,315.06,327.55,321.75,306.04,319.64,327.85,336.12,337.28,331.73,321.06,312.75,322.76,338.86,323.56,310.58,293.63,319.75,333.91,304.26,312.39,316.65,311.55,294.61,314.61,218.30,245.84,213.20,210.84,246.98,227.77,237.88,269.72,257.75,213.29,216.68,262.43,284.49,277.37,276.00,276.66,283.93,293.87,277.76,309.44,333.79,399.22,357.58,313.02,320.44,304.47,316.11,314.30,314.67,233.51,242.54,238.62,300.79
2003-09-30 21:49:30.432000,L5,379.41,356.99,268.42,190.92,240.54,174.42,197.03,211.09,173.49,246.86,,238.00,314.72,333.97,328.91,274.86,326.85,328.32,336.42,322.14,309.07,331.74,342.41,335.70,334.24,329.24,321.90,310.62,324.16,355.24,340.65,322.78,312.10,331.47,339.13,322.47,326.50,325.26,327.73,360.18,272.13,231.23,252.61,229.00,223.46,272.94,243.24,245.71,308.55,322.39,255.39,290.64,289.22,295.14,290.56,281.19,286.09,290.74,294.50,294.75,322.18,345.74,405.83,362.87,340.31,344.93,310.33,315.90,310.30,315.28,230.09,240.33,216.94,306.78
2003-12-03 21:50:19.675000,L5,365.86,360.99,243.15,187.31,176.99,173.16,172.22,,,,,173.58,272.46,320.32,323.21,270.99,325.16,318.29,331.39,325.73,299.07,318.65,317.50,318.37,321.57,307.34,309.03,313.20,322.13,344.44,332.00,311.57,304.08,317.76,315.65,290.61,292.35,302.65,261.64,231.32,,,,,,,,,,,217.08,260.49,265.44,280.59,274.37,279.05,286.03,289.79,288.24,287.49,314.53,344.40,400.56,341.24,305.32,299.66,291.21,295.62,292.39,292.70,218.78,239.70,194.06,302.36
2004-02-21 21:50:47.082000,L5,391.66,369.76,305.82,190.64,192.01,182.91,170.95,,,,,193.44,304.06,327.57,327.62,281.16,324.03,325.44,326.54,320.42,305.02,500.95,495.73,458.45,430.37,352.32,382.62,306.05,324.38,347.19,333.57,319.23,298.47,319.38,323.17,307.52,313.32,316.24,310.78,293.96,320.20,223.38,253.23,221.81,217.01,246.19,230.62,238.89,267.42,261.97,220.10,254.16,265.43,289.36,285.56,273.49,275.04,282.80,294.50,291.47,318.77,376.71,446.81,360.27,324.70,319.57,299.74,311.70,311.83,315.79,239.81,246.95,199.90,299.13
2004-07-30 21:54:28.143000,L5,390.09,373.26,250.96,188.48,169.63,164.44,,,,,,,309.82,330.08,330.21,269.46,324.45,320.97,333.52,329.04,313.66,328.35,337.52,334.37,337.14,333.13,325.13,314.07,322.02,344.38,333.57,313.23,296.12,320.50,329.81,308.66,316.72,320.04,320.96,306.80,321.71,217.98,246.27,213.27,207.30,255.65,227.60,228.55,286.55,300.27,238.92,292.75,290.60,296.61,294.93,280.91,285.96,293.60,296.00,285.44,316.55,343.80,404.61,358.21,323.40,321.37,305.60,322.88,317.06,314.43,221.08,238.83,196.44,308.46
2004-09-16 21:55:41.721000,L5,381.08,362.37,293.91,190.66,175.64,,,,,,,,298.46,329.29,327.18,322.91,323.95,323.98,336.55,330.34,310.83,325.54,330.25,330.25,333.39,322.40,320.69,314.16,322.43,339.12,335.12,315.81,303.83,321.21,326.03,307.16,313.61,317.98,311.73,299.69,279.89,218.72,253.35,225.44,218.61,255.48,236.32,238.21,291.11,312.32,247.58,286.36,287.61,292.34,289.86,286.43,291.65,294.87,299.70,293.77,321.47,345.02,404.26,355.38,317.61,322.02,305.12,317.44,310.82,314.16,227.17,244.59,195.22,303.67
2004-10-18 21:56:23.891000,L5,379.98,356.36,288.35,187.54,164.82,,,,,,,191.31,295.46,318.73,320.48,267.34,317.71,323.75,339.12,333.75,319.46,337.18,344.00,338.32,329.08,320.95,314.00,305.18,315.30,332.72,334.65,322.44,306.73,327.91,335.19,320.95,324.91,312.68,308.52,299.23,311.33,221.76,247.60,223.07,221.45,252.40,236.00,241.76,296.45,315.47,246.84,275.84,278.68,286.65,282.91,275.50,275.26,280.78,284.96,290.52,320.57,342.05,403.32,364.27,329.81,337.46,300.83,309.31,305.50,301.62,210.91,229.41,192.67,294.27
2004-11-03 21:56:42.977000,L5,370.89,350.99,281.70,179.80,167.55,174.73,171.45,173.04,,,,203.45,298.66,318.14,312.97,266.55,315.08,313.10,337.53,332.14,318.55,336.46,342.19,338.00,332.04,320.86,313.30,304.59,316.05,332.41,321.59,321.29,306.33,326.95,334.87,322.91,323.90,327.24,305.36,302.56,312.38,222.05,247.03,217.32,220.61,260.66,244.02,247.28,301.91,326.75,255.92,294.24,278.31,288.49,282.26,276.74,279.22,281.68,284.51,285.69,320.90,343.17,404.23,366.09,328.33,337.46,312.41,313.53,305.59,300.67,211.98,232.80,201.41,291.71
2004-11-19 21:56:55.269000,L5,400.15,375.27,282.02,177.20,,,,,,,,217.42,311.83,330.99,320.30,270.89,313.68,310.99,322.56,314.33,301.49,334.52,344.51,340.00,346.02,338.21,328.35,319.77,312.35,328.65,318.82,304.20,289.01,311.38,322.45,323.05,328.71,331.73,321.78,320.59,335.33,223.25,244.27,216.91,216.17,242.32,220.96,236.00,297.48,320.33,254.83,292.84,294.41,301.44,298.24,290.34,272.69,279.10,281.60,278.87,311.61,336.70,393.69,344.53,332.95,341.17,319.42,336.07,334.44,320.29,214.67,244.93,198.27,265.85
2005-02-07 21:58:15.209000,L5,392.19,365.79,269.61,196.68,189.54,165.02,,,,,,,,,,,,,,305.51,301.86,310.17,326.76,327.37,347.17,335.63,261.81,211.86,221.62,268.03,,,,,228.90,290.85,312.49,326.07,322.85,312.82,332.22,230.27,263.87,229.26,213.77,251.56,218.51,241.40,288.54,300.80,252.39,291.30,293.66,301.71,298.48,218.31,274.59,280.94,295.45,175.56,211.46,230.14,189.87,266.99,289.83,276.80,282.06,,,,187.39,255.68,217.13,312.21
2005-02-23 21:58:31.621000,L5,395.22,374.31,267.08,177.11,173.13,171.41,169.42,,,,,191.92,312.91,325.10,328.33,295.65,324.75,310.36,325.35,319.28,302.42,322.92,330.22,332.64,338.47,332.47,321.39,313.29,320.81,342.59,318.21,304.17,295.92,316.24,321.96,303.93,309.19,319.48,313.07,300.97,317.32,222.95,253.25,212.83,210.14,243.96,227.36,234.52,280.07,301.78,234.20,276.50,284.14,287.46,289.99,281.09,280.62,286.30,283.03,278.40,309.70,340.24,393.91,350.56,314.00,311.64,303.47,320.40,309.15,311.38,221.27,234.79,200.80,301.69
2005-03-11 21:58:44.158000,L5,376.45,354.53,257.67,178.62,175.98,180.98,173.48,,,,,,289.19,317.71,324.93,287.68,323.43,318.35,331.12,322.74,305.50,324.61,326.24,328.20,334.96,323.72,312.51,308.51,318.12,335.46,323.27,315.69,294.08,315.49,320.16,304.25,309.87,313.87,311.23,298.64,309.91,213.97,248.80,221.39,214.21,249.26,229.30,230.95,282.30,302.17,233.11,280.04,273.21,285.11,281.32,273.10,278.22,283.39,284.25,281.29,313.34,337.45,395.76,353.19,315.85,316.72,296.42,310.80,305.06,300.55,209.11,241.11,190.34,297.28
2005-04-12 21:58:55.193000,L5,383.47,359.86,285.60,186.77,238.31,189.61,175.93,178.16,,,,,319.47,333.19,329.33,300.08,328.38,326.13,343.35,330.53,317.93,338.67,344.00,340.05,343.18,336.73,332.74,317.86,324.40,341.75,333.83,319.22,302.40,324.42,342.50,355.97,364.41,356.19,364.24,314.67,333.23,249.28,266.61,227.41,225.51,288.52,239.06,241.19,312.43,329.84,273.93,288.13,260.23,287.69,295.04,298.21,278.32,295.08,293.38,293.87,,317.22,373.92,311.52,287.18,202.58,,,,,,,,
2005-05-30 21:59:15.499000,L5,221.89,208.87,,,,,,,,,,,251.39,318.78,316.10,270.22,320.28,241.48,226.47,310.72,297.22,313.86,325.28,328.45,332.39,323.94,315.72,301.02,300.99,325.46,316.91,306.40,290.32,315.78,320.60,313.06,306.65,301.05,318.48,300.72,315.88,214.91,239.32,212.75,202.26,220.00,211.98,222.30,282.48,314.34,263.66,304.96,293.36,300.47,292.39,286.12,283.71,295.80,305.88,296.85,324.90,351.33,404.07,362.87,321.15,326.01,311.21,326.51,315.51,316.04,218.23,240.86,200.63,309.02
