dates,satname,nzd0388-0000,nzd0388-0001,nzd0388-0002,nzd0388-0003,nzd0388-0004,nzd0388-0005,nzd0388-0006,nzd0388-0007,nzd0388-0008,nzd0388-0009,nzd0388-0010,nzd0388-0011,nzd0388-0012,nzd0388-0014,nzd0388-0015,nzd0388-0016,nzd0388-0017,nzd0388-0013,nzd0388-0018,nzd0388-0019,nzd0388-0020,nzd0388-0021
2005-03-18 22:06:34.540000,L5,,,,192.81,283.12,277.97,271.39,277.75,256.44,279.80,289.77,288.64,277.30,276.81,259.34,264.85,267.30,,266.59,277.33,291.20,
2005-04-12 22:00:30.943000,L5,,,,,274.76,262.03,244.41,260.27,,275.05,277.42,277.75,,,,,,,,,,
2005-09-10 22:07:43.789000,L5,293.95,279.34,,,286.25,279.82,246.16,251.34,,270.98,277.38,,,274.74,216.40,206.32,188.66,,263.56,238.94,,
2005-09-19 22:01:32.820000,L5,,,,,280.06,272.20,253.47,256.05,,279.87,283.31,277.36,,258.77,253.74,261.16,257.09,,250.55,253.44,,
2005-09-19 22:01:56.650000,L5,295.28,251.86,,,281.71,272.77,251.68,258.49,,281.75,222.28,277.72,,242.67,254.06,261.43,259.11,,251.52,251.48,,
2005-10-05 22:01:29.249000,L5,,,,,224.85,276.11,264.22,240.07,,,,,,,,253.50,259.81,,261.85,246.02,,
2005-10-05 22:01:53.080000,L5,,187.89,191.88,182.95,283.85,278.33,267.62,245.00,,282.15,279.36,,,,221.69,257.60,264.49,,264.82,255.30,244.67,
2005-11-06 22:01:58.902000,L5,299.55,195.69,204.83,201.08,223.69,264.65,241.47,213.60,,268.33,277.12,,,257.92,267.00,271.07,265.08,236.56,165.96,207.37,260.37,
2006-01-25 22:03:29.142000,L5,283.08,281.31,,,,,,,,,,,214.35,266.96,257.23,262.14,260.61,239.43,259.95,266.79,278.51,
2006-01-25 22:03:52.972000,L5,278.42,276.86,,,,,,,,,,,210.08,262.68,256.16,260.52,258.43,234.69,257.68,172.87,276.94,
2006-06-25 22:12:20.185000,L5,319.21,317.55,316.83,308.93,312.67,303.20,288.45,278.96,275.75,,,,,,,,,,,,,
2006-08-05 22:07:07.020000,L5,294.47,292.14,289.99,294.57,297.64,293.84,276.89,279.90,235.57,263.76,,,,,,,,,,,,
2006-08-21 22:07:19.351000,L5,167.89,197.79,200.46,200.11,195.30,205.50,164.50,260.35,,,,,,,,,,,,,,
2006-10-24 22:07:38.411000,L5,290.43,216.26,225.34,204.73,206.45,273.96,263.19,262.11,196.01,275.09,283.42,277.85,210.43,271.79,259.68,261.63,264.05,235.99,261.63,261.52,281.41,
2006-10-31 22:13:53.251000,L5,299.52,291.80,279.47,189.76,,,,,,,,,,,,,,,,,,
2007-02-04 22:14:33.490000,L5,289.47,185.20,204.19,190.81,186.45,249.82,212.34,192.79,,275.91,281.91,259.50,218.50,257.23,255.10,264.97,264.29,241.45,257.32,264.82,287.91,
2007-09-09 22:06:33.244000,L5,286.40,285.30,289.41,291.42,292.80,284.67,269.98,270.32,,273.29,275.31,280.93,,281.18,251.11,263.21,261.36,,261.63,269.98,,
2007-10-02 22:12:30.868000,L5,299.48,307.15,301.70,299.18,300.16,286.01,272.33,257.06,222.48,272.19,278.41,273.26,272.90,291.27,278.97,279.71,279.55,239.30,271.56,283.71,275.77,
2009-01-24 22:04:54.778000,L5,270.02,289.06,284.20,283.85,284.63,161.20,221.01,254.82,,,,,,243.62,174.14,265.45,268.99,205.27,265.86,269.77,284.32,
2009-02-09 22:05:19.855000,L5,289.18,291.01,275.30,278.36,265.76,258.04,259.47,268.01,253.74,266.09,275.46,160.75,241.26,205.95,200.17,269.35,272.87,211.13,262.90,272.18,286.90,
2009-12-03 22:04:19.644000,L5,287.16,292.40,284.83,285.77,283.41,251.98,251.49,253.81,,,,,215.42,273.41,262.56,266.51,268.17,228.66,264.20,268.82,275.36,196.09
2010-02-21 22:04:44.494000,L5,289.05,209.03,220.40,212.88,207.26,252.09,256.93,269.49,244.16,270.52,275.44,279.66,,274.06,270.17,272.00,266.23,,262.09,266.38,283.69,
2010-10-19 22:03:43.463000,L5,283.16,281.22,279.57,265.08,282.00,273.34,264.50,261.91,220.51,277.49,275.06,191.62,,,,256.58,262.05,,255.73,245.95,,
2010-12-22 22:03:41.192000,L5,265.35,189.43,201.26,196.61,208.96,225.81,236.16,214.94,,,,,,250.08,261.06,268.48,265.17,225.15,257.47,263.85,274.80,
2011-01-07 22:03:20.155000,L5,267.92,285.86,281.54,281.93,283.87,258.30,252.01,253.02,,,,,212.71,256.90,258.21,261.66,265.54,223.12,259.64,267.79,278.77,268.33
2011-01-23 22:03:20.850000,L5,281.00,288.70,279.67,284.57,279.20,254.54,257.30,268.56,173.73,177.86,183.68,,200.32,269.35,262.76,268.78,267.57,234.93,267.01,277.70,289.47,283.43
2011-02-08 22:03:23.241000,L5,283.07,284.85,285.92,285.14,290.08,281.34,274.42,279.52,256.84,266.55,272.59,179.05,,,,,,,,,,
2011-02-15 22:09:34.535000,L5,277.32,282.30,273.70,293.28,291.15,275.70,272.77,173.85,258.44,264.84,275.77,,,262.89,259.08,274.74,275.27,236.98,270.98,285.83,298.80,
2011-03-12 22:03:19.303000,L5,287.54,295.18,289.82,278.95,,,,,,,,,,,,,,,,,,
2013-05-11 22:21:31.047000,L8,303.74,301.66,302.09,291.15,290.95,286.64,281.41,270.64,272.48,284.97,291.58,299.18,,,,,,,,,,
2013-05-27 22:21:38.875000,L8,306.70,304.61,300.33,273.62,291.17,290.02,279.18,292.12,286.01,288.10,293.30,299.61,,,,,,,,,,
2013-06-05 22:15:27.079000,L8,310.58,307.22,303.83,295.34,296.40,289.61,288.13,291.85,288.91,,,,,,,,,,,,,
2013-06-05 22:15:51.038000,L8,311.06,307.97,305.08,296.80,297.33,290.88,288.89,292.33,248.94,,,,,,,,,,,,,
2013-07-14 22:21:34.493000,L8,354.61,346.72,341.66,334.67,334.55,344.74,322.21,319.91,312.06,310.51,315.18,325.72,316.33,,,,,316.95,,,,
2013-09-16 22:21:33.422000,L8,310.36,308.10,305.62,302.33,300.85,296.05,286.70,292.93,179.07,291.24,300.08,259.87,,268.87,279.34,284.48,282.95,250.19,283.80,282.38,293.58,
2013-10-18 22:21:25.531000,L8,308.46,305.47,306.79,298.93,302.76,294.43,282.57,260.99,223.68,285.74,291.14,300.59,,259.32,275.32,276.22,279.79,241.28,270.24,277.08,285.25,
2013-10-27 22:15:31.632000,L8,310.26,306.15,252.54,196.84,262.36,272.44,273.07,246.18,,,,,,268.32,282.31,285.69,277.36,250.44,266.94,278.43,289.49,286.00
2013-11-12 22:15:08.029000,L8,401.34,394.18,426.98,437.79,405.75,409.00,404.08,428.89,391.81,488.85,469.12,416.79,443.64,443.42,388.39,448.36,426.05,444.07,422.87,431.36,460.46,446.53
2013-11-12 22:15:31.992000,L8,400.68,393.79,426.61,436.86,392.72,408.56,358.26,426.61,391.56,489.50,468.96,416.44,429.77,443.33,389.42,443.94,426.19,442.58,422.28,431.05,474.17,446.30
2013-12-14 22:14:57.422000,L8,426.57,365.36,404.70,401.14,456.52,405.80,359.87,390.05,373.70,378.25,404.46,426.87,427.58,454.69,406.68,421.59,464.90,434.86,446.49,430.55,413.30,433.21
2013-12-14 22:15:21.385000,L8,364.21,354.33,353.66,342.90,339.20,331.67,326.27,333.90,330.72,320.89,328.38,332.70,332.94,343.84,350.48,362.40,362.05,339.75,371.78,360.05,361.14,346.72
2013-12-21 22:21:03.131000,L8,351.78,383.15,333.08,335.54,335.83,334.55,320.62,317.36,311.84,316.06,319.39,328.65,329.04,330.67,324.94,327.12,325.05,325.34,329.85,327.28,332.92,338.33
2014-02-07 22:20:33.142000,L8,311.99,310.31,281.73,261.12,238.41,293.72,290.24,292.85,265.29,292.44,297.61,304.19,232.94,307.06,285.83,290.70,286.20,255.60,284.67,284.94,303.46,300.24
2014-05-14 22:19:08.687000,L8,311.42,310.43,313.63,295.11,295.21,311.60,290.00,295.48,281.45,296.83,304.79,305.85,293.89,282.30,,,,307.01,,,,
2014-07-26 22:13:18.997000,L8,310.10,304.91,303.92,291.67,292.42,285.74,,,,,,,,,,,,,,,,
2014-08-27 22:13:29.246000,L8,358.47,360.20,349.67,354.54,348.56,327.07,319.65,325.45,324.93,325.27,323.39,336.08,330.29,345.98,352.20,337.60,308.53,330.46,330.50,,,
2014-08-27 22:13:53.214000,L8,311.50,309.20,308.30,296.76,297.48,301.66,283.56,297.64,276.89,292.72,300.54,293.85,,257.05,251.12,270.62,,,,,,
2014-09-03 22:19:42.686000,L8,309.75,308.77,306.03,298.52,296.85,291.06,274.77,283.53,,234.09,233.37,300.15,,261.07,241.35,275.46,274.13,232.33,272.33,276.27,,
2014-09-28 22:13:32.732000,L8,312.95,310.37,307.89,296.88,299.71,294.40,285.58,295.10,232.13,294.79,303.08,304.62,175.41,270.24,277.87,284.64,282.36,250.34,280.90,281.66,295.94,
2014-09-28 22:13:56.699000,L8,312.13,309.13,306.07,295.24,297.89,291.45,284.12,279.87,226.44,293.11,301.97,303.50,,268.29,276.16,282.41,281.85,248.27,279.66,172.10,293.60,
2014-10-14 22:13:38.532000,L8,311.04,308.71,304.83,297.79,299.08,293.08,278.18,259.07,223.58,220.52,220.72,224.99,,,,,,,,,,
2014-10-14 22:14:02.495000,L8,312.30,310.30,306.27,298.50,299.89,295.01,280.07,292.11,250.93,293.31,295.43,302.33,,,,,,,,,,
2014-12-01 22:13:36.144000,L8,366.80,359.58,359.20,349.87,359.72,357.56,334.96,327.64,319.84,326.21,359.20,350.11,359.80,364.31,370.70,378.53,375.75,353.82,373.69,379.41,396.30,365.75
2014-12-01 22:14:00.103000,L8,365.14,357.33,354.31,345.78,338.60,337.70,331.93,324.04,317.54,323.85,358.05,348.52,358.24,362.93,367.13,328.51,368.56,351.56,365.80,372.05,393.34,364.85
2015-02-10 22:19:26.793000,L8,311.81,306.07,283.83,279.82,287.12,288.43,285.01,265.47,265.05,292.41,296.18,301.92,228.81,270.38,283.36,285.15,282.63,249.69,279.52,285.36,297.74,290.12
2015-02-19 22:13:13.545000,L8,312.63,308.18,296.39,292.49,293.22,288.82,286.96,293.61,267.35,263.35,222.98,224.26,227.12,284.70,281.32,287.67,284.43,249.89,281.33,282.68,296.55,
2015-02-19 22:13:37.503000,L8,311.32,306.15,284.34,274.23,288.69,284.99,284.65,291.19,227.28,217.82,218.13,221.48,219.21,271.30,277.92,286.12,283.24,246.39,279.25,280.33,293.31,
2015-02-26 22:19:22.786000,L8,,303.95,291.87,288.67,293.46,287.91,284.06,292.39,268.52,240.59,195.71,229.05,,304.20,281.99,256.79,,,,,,
2015-03-14 22:19:11.321000,L8,313.37,311.21,303.02,295.66,296.81,293.02,289.57,292.91,268.95,290.00,291.88,301.27,,309.37,283.43,286.17,282.87,295.40,280.09,285.40,301.05,
2015-04-15 22:18:58.633000,L8,310.09,306.46,301.08,294.51,294.88,292.20,286.03,293.62,267.88,287.18,291.81,300.10,,259.76,274.74,283.98,281.28,,273.09,277.25,,
2015-05-26 22:12:28.969000,L8,315.85,310.13,306.26,296.01,291.85,290.84,285.04,292.95,242.17,,268.70,299.54,289.44,,,,,,,,,
2015-05-26 22:12:52.932000,L8,310.67,304.42,299.87,292.72,285.92,281.92,277.02,267.30,,,,,,,,,,,,,,
2015-07-20 22:19:10.496000,L8,307.71,305.48,300.32,289.15,245.29,280.54,277.60,278.62,,,,,,,,,,,,,,
2015-07-29 22:13:01.696000,L8,308.58,304.08,297.08,269.14,279.40,280.04,269.58,260.78,,,,,,,,,,,,,,
2015-07-29 22:13:25.654000,L8,312.96,310.56,307.03,291.61,290.20,295.58,286.87,274.12,282.94,,,,,,,,,,,,,
2015-08-05 22:19:12.883000,L8,306.39,303.22,297.56,225.64,280.69,280.40,265.47,256.36,,,,,,,,,,,,,,
2015-09-06 22:19:26.774000,L8,351.40,346.45,338.60,333.35,333.11,324.99,320.70,315.04,308.61,315.03,317.77,328.01,329.72,328.09,322.86,322.57,310.92,330.79,325.55,314.57,327.64,340.09
2015-12-27 22:19:43.199000,L8,311.91,307.49,302.15,233.92,296.79,293.16,287.89,293.37,254.12,294.58,299.93,304.72,238.24,304.56,284.96,288.08,285.98,257.75,284.05,285.81,302.45,306.46
2016-01-05 22:13:29.107000,L8,345.22,345.20,335.53,334.57,331.48,324.20,315.63,316.80,309.47,316.15,317.46,324.64,328.67,329.68,325.89,326.73,323.16,328.03,326.91,330.63,335.17,338.57
2016-01-05 22:13:53.066000,L8,389.51,376.41,388.52,372.05,369.31,354.81,344.09,338.96,345.51,350.83,350.62,361.42,361.74,367.36,376.35,388.22,382.24,367.06,380.96,452.18,382.44,422.56
2016-02-06 22:13:25.747000,L8,314.86,308.46,301.72,291.46,228.82,291.19,286.41,299.01,254.56,298.24,306.64,307.32,244.90,306.62,285.74,288.72,285.81,255.99,283.10,286.02,300.95,298.54
2016-02-13 22:19:32.514000,L8,310.40,305.14,295.22,228.02,282.22,285.80,285.31,291.55,231.02,293.62,297.51,252.07,237.09,272.28,282.03,285.61,283.86,250.79,278.41,281.88,293.29,296.88
2016-04-17 22:19:09.462000,L8,321.34,322.63,320.61,300.59,305.89,312.59,304.43,295.50,299.13,295.20,301.49,300.26,,,,,282.91,,280.56,277.44,,
2016-07-06 22:19:29.332000,L8,342.23,337.97,330.48,318.11,318.43,318.49,314.99,305.20,299.81,315.93,313.52,323.32,,,,,,,,,,
2016-08-07 22:19:37.341000,L8,308.59,302.76,302.99,285.26,257.10,288.98,284.92,267.54,226.40,287.88,295.28,300.98,,,,,,,,,,
2016-09-08 22:19:48.652000,L8,348.83,345.04,341.21,333.67,333.39,335.32,325.27,315.62,312.15,317.34,317.72,327.79,331.79,330.56,322.68,323.30,311.20,347.92,329.75,320.36,357.49,332.57
2017-01-23 22:13:31.167000,L8,318.38,315.31,306.56,295.93,298.67,293.65,289.98,293.35,271.99,287.69,222.78,249.01,240.64,313.14,289.94,290.06,285.21,257.13,285.13,290.81,306.42,300.70
2017-01-23 22:13:55.126000,L8,317.96,314.65,305.78,295.16,297.79,291.37,289.47,293.04,271.10,287.38,221.08,229.47,239.34,312.96,288.89,289.14,284.75,254.63,284.35,289.86,304.71,299.98
2017-02-15 22:19:31.641000,L8,318.42,317.60,314.59,301.34,296.71,306.56,292.59,293.35,285.17,296.31,300.10,304.26,307.13,311.38,292.80,290.85,286.40,302.36,285.53,291.01,308.36,299.06
2017-03-28 22:13:00.546000,L8,311.18,307.50,304.07,233.41,283.28,268.81,282.75,266.04,247.10,290.14,294.83,301.56,,300.17,275.99,279.59,279.15,,279.44,276.22,274.80,
2017-03-28 22:13:24.501000,L8,310.28,306.09,302.45,227.01,265.67,245.67,280.26,262.10,251.56,289.29,293.92,300.84,,298.43,274.16,277.66,276.92,,278.35,274.71,270.32,
2017-06-07 22:19:15.026000,L8,310.43,306.67,301.62,286.85,218.42,274.42,283.94,267.39,279.16,243.41,246.76,301.02,,,,,,,,,,
2017-06-16 22:13:07.683000,L8,311.52,312.52,307.33,290.52,228.84,290.76,289.49,281.76,,,,,,,,,,,,,,
2017-06-16 22:13:31.641000,L8,345.60,338.56,333.84,324.08,324.64,320.69,323.23,312.87,318.10,310.11,311.16,317.54,,,,,,,,,,
2017-08-03 22:13:23.788000,L8,343.90,339.42,333.26,321.26,321.28,327.66,320.67,318.50,313.14,322.82,319.62,337.80,310.59,319.60,,,,349.21,,,183.77,200.14
2017-08-03 22:13:47.751000,L8,309.72,304.78,302.98,273.33,,283.55,276.29,263.89,274.10,243.93,296.54,299.38,,,,,,,,,,
2017-11-30 22:19:44.301000,L8,396.61,388.51,380.59,382.51,368.94,406.30,357.03,344.26,346.60,380.12,347.39,352.81,366.56,401.21,379.69,375.30,378.36,368.02,377.30,373.88,369.97,367.74
2017-12-09 22:13:57.340000,L8,215.41,210.10,250.29,230.69,197.46,276.58,218.76,270.64,266.41,223.31,219.61,222.56,244.80,296.22,283.90,287.39,282.20,252.68,188.48,,,
2018-01-17 22:19:37.247000,L8,309.45,301.41,284.51,290.34,169.32,,,,,,,,230.99,272.93,281.17,284.70,281.93,247.03,275.83,281.45,,
2018-02-02 22:19:27.675000,L8,349.59,344.90,336.27,361.36,325.25,347.88,332.49,335.14,315.98,329.40,325.73,333.49,332.33,359.26,324.20,324.23,321.88,344.54,335.77,328.53,343.50,340.50
2018-06-19 22:12:21.473000,L8,316.30,310.79,305.71,295.68,290.89,288.21,287.46,280.29,,,,,,,,,,,,,,
2018-08-22 22:12:54.367000,L8,313.28,308.63,309.25,294.27,295.20,298.27,279.69,279.33,281.17,289.56,294.65,235.37,,,,,,,,,,
2018-08-29 22:19:08.064000,L8,314.12,313.65,311.08,297.91,296.70,295.15,274.27,262.33,270.01,283.81,294.94,299.39,,296.24,277.46,277.64,278.17,,269.31,273.59,,
2018-09-07 22:13:00.241000,L8,311.92,310.42,305.73,297.56,296.24,291.75,271.80,283.56,269.08,288.17,295.25,300.80,,,273.39,277.12,275.50,,227.31,,,
2018-09-07 22:13:24.199000,L8,316.67,316.03,310.96,301.74,300.28,298.11,283.51,293.05,276.89,292.24,298.93,245.47,,311.90,280.28,284.01,281.88,291.55,278.96,,,
2018-09-14 22:19:12.891000,L8,307.83,303.52,302.85,291.02,292.57,286.46,,,,286.34,292.09,296.08,,261.17,272.76,275.76,272.97,,269.71,273.49,258.51,
2018-11-10 22:13:20.844000,L8,347.89,347.16,340.38,329.81,327.74,323.74,313.74,316.16,313.43,315.13,316.40,324.05,324.91,328.95,327.20,325.88,316.61,327.71,332.22,329.39,361.99,341.05
2018-11-10 22:13:44.803000,L8,347.97,347.02,341.87,329.62,327.57,323.93,313.66,316.77,313.57,315.00,316.21,324.53,323.98,329.24,327.18,325.94,315.97,327.71,332.02,329.26,362.36,345.24
2019-01-04 22:19:27.588000,L8,316.19,319.35,301.72,298.25,300.61,310.76,293.85,292.29,287.66,296.12,289.93,303.39,250.95,308.28,290.02,289.19,285.73,264.76,283.73,286.87,306.46,306.25
2019-02-05 22:19:21.355000,L8,312.00,307.96,271.11,212.89,293.82,289.16,281.36,280.68,270.59,282.91,220.81,223.66,241.34,299.83,281.26,285.34,282.37,250.00,278.47,283.43,294.35,293.33
2019-03-02 22:13:05.126000,L8,312.31,306.12,297.73,292.09,288.20,286.01,280.27,264.60,268.16,284.39,283.00,298.47,,269.28,277.59,284.11,278.42,245.26,273.80,278.87,289.89,
2019-03-02 22:13:29.085000,L8,314.92,309.62,304.51,244.50,294.89,291.14,284.93,282.32,286.20,289.09,293.59,300.45,233.13,276.61,211.03,287.19,281.85,182.72,277.83,281.47,293.66,
2019-05-05 22:12:52.815000,L8,312.30,308.05,257.00,291.08,190.58,222.47,,,,286.60,292.38,299.84,,,,,,,,,,
2019-05-05 22:13:16.778000,L8,313.31,308.78,257.77,291.59,191.44,266.52,267.58,268.72,282.74,287.18,293.17,300.20,,,,,,,,,,
2019-06-06 22:13:11.112000,L8,312.02,310.11,277.22,293.92,287.33,276.55,,,,,,,,,,,,,,,,
2019-06-06 22:13:35.075000,L8,309.62,307.87,258.90,274.40,282.59,270.95,,,,,,,,,,,,,,,,
2019-06-29 22:19:29.514000,L8,311.69,311.77,301.38,289.36,288.78,280.54,,,,,,,,,,,,,,,,
2019-07-24 22:13:24.827000,L8,312.21,307.84,301.96,291.39,287.95,286.74,221.99,179.39,278.36,,,,,,,,,,,,,
2019-07-24 22:13:48.790000,L8,315.02,310.50,305.58,228.38,198.43,206.83,185.94,271.75,282.12,,,,,,,,,,,,,
2019-07-31 22:19:38.682000,L8,312.56,310.90,303.32,294.61,294.02,294.43,280.91,264.11,287.51,287.96,293.59,299.98,,,,,,,,,,
2019-09-17 22:19:53.101000,L8,310.60,310.05,307.39,296.64,294.49,290.06,277.11,266.69,276.87,288.23,234.85,299.47,,263.34,275.36,277.18,275.98,,270.72,273.96,285.83,
2020-03-04 22:13:20.890000,L8,,,,,,292.18,286.46,278.36,286.93,298.90,296.82,,,,,,,,283.70,286.23,293.86,
2020-03-04 22:13:44.849000,L8,,,,,,292.37,286.92,278.41,287.04,299.12,297.10,,,,,,,,283.82,286.45,294.18,
2020-03-27 22:19:19.905000,L8,310.15,308.80,298.51,221.76,291.29,291.53,284.43,285.48,274.78,290.38,298.25,300.06,,283.27,279.84,279.22,278.14,232.95,277.75,278.45,288.34,
2020-04-28 22:19:04.733000,L8,311.09,309.94,308.14,294.84,291.03,295.28,287.14,288.03,280.65,293.58,296.21,300.37,,264.16,273.42,275.23,269.19,,,,,
2020-05-30 22:19:04.718000,L8,313.45,308.53,305.40,291.24,284.89,288.04,281.53,272.72,245.85,294.94,295.83,300.51,,,,,,,,,,
2020-06-08 22:12:59.859000,L8,306.40,309.31,305.32,216.66,,,,,,,,,,,,,,,,,,
2020-06-08 22:13:23.822000,L8,308.12,310.34,306.89,291.51,,,,,,,,,,,,,,,,,,
2020-07-01 22:19:22.742000,L8,321.67,312.77,313.41,299.18,299.84,302.04,291.01,292.28,280.91,,,,,,,,,,,,,
2020-07-17 22:19:28.765000,L8,310.69,308.98,307.43,294.68,294.45,288.97,284.26,284.74,280.68,287.64,245.75,301.83,,,,,,,,,,
2020-07-26 22:13:20.488000,L8,313.83,312.16,306.14,294.61,292.71,293.50,278.45,291.65,286.60,,,,,,,,,,,,,
2020-07-26 22:13:44.447000,L8,312.00,310.29,303.94,293.01,289.99,207.02,275.39,286.66,283.68,,,,,,,,,,,,,
2020-08-11 22:13:23.493000,L8,313.71,310.08,308.49,283.12,298.58,296.76,286.33,286.75,285.20,288.56,295.66,301.47,,,,,,,,,,
2020-08-11 22:13:47.460000,L8,348.63,343.58,335.75,328.01,323.88,321.77,316.62,307.58,302.57,313.32,315.92,348.96,316.06,330.24,314.67,304.12,,320.88,,,,
2020-09-19 22:19:51.801000,L8,309.51,308.04,308.19,293.66,299.49,295.81,280.05,279.77,276.37,290.08,296.36,300.15,,271.56,273.03,273.52,274.39,,273.89,,,
2020-10-14 22:13:44.927000,L8,314.11,313.35,313.15,287.44,297.57,302.12,284.05,290.14,287.61,296.76,307.71,304.26,235.14,275.24,287.16,287.06,283.21,254.13,279.75,286.01,301.79,284.42
2020-10-21 22:19:55.676000,L8,349.69,347.29,340.12,331.69,331.40,324.63,314.00,314.34,314.80,318.67,322.61,327.88,328.84,337.49,328.03,327.66,320.93,337.90,335.64,330.48,340.84,342.22
2020-12-24 22:19:54.582000,L8,313.60,313.67,301.17,234.47,285.61,294.67,286.01,293.25,287.79,291.19,234.06,225.31,304.74,307.02,291.19,290.92,286.10,257.87,284.78,290.04,303.95,308.06
2021-01-25 22:19:43.984000,L8,349.52,351.75,348.28,340.67,342.93,336.39,335.62,338.36,320.30,324.66,320.60,342.47,332.61,342.69,341.27,340.85,350.39,346.94,339.65,350.54,349.76,350.05
2021-02-03 22:13:32.068000,L8,314.33,312.16,308.51,215.21,244.75,289.12,283.75,290.68,268.54,234.63,297.30,301.65,303.69,304.49,285.52,287.74,284.71,253.60,284.39,284.85,298.99,296.58
2021-02-19 22:13:27.767000,L8,310.73,307.73,267.34,210.08,286.20,284.03,271.90,255.16,224.30,285.47,291.13,299.49,,266.58,279.95,284.61,280.70,247.87,274.93,282.21,222.11,
2021-02-19 22:13:51.730000,L8,314.96,314.65,296.30,216.44,294.45,292.48,283.15,292.42,267.85,291.94,295.06,301.88,237.28,273.38,285.25,287.98,283.71,254.05,279.85,287.23,299.80,
2021-03-23 22:13:13.154000,L8,240.30,303.33,271.56,,292.85,300.04,187.49,280.22,288.61,,,,,,,288.59,280.93,,287.46,282.03,297.45,
