dates,satname,nzd0235-0000,nzd0235-0001,nzd0235-0002,nzd0235-0005,nzd0235-0006,nzd0235-0007,nzd0235-0008,nzd0235-0009,nzd0235-0010,nzd0235-0011,nzd0235-0012,nzd0235-0013,nzd0235-0014,nzd0235-0015,nzd0235-0019,nzd0235-0020,nzd0235-0023,nzd0235-0024,nzd0235-0025,nzd0235-0026,nzd0235-0029,nzd0235-0030,nzd0235-0031,nzd0235-0003,nzd0235-0016,nzd0235-0017,nzd0235-0018,nzd0235-0021,nzd0235-0022,nzd0235-0027,nzd0235-0028,nzd0235-0004
2011-03-07 21:43:36.874000,L5,452.89,463.69,442.66,436.16,429.08,466.21,462.49,483.72,491.41,504.95,465.11,468.25,464.42,455.67,468.20,480.12,415.57,424.67,469.09,397.34,400.62,403.48,432.74,446.92,510.19,485.37,467.17,449.47,475.15,416.27,412.06,458.34
2013-05-31 21:55:43.729000,L8,383.72,330.68,314.97,232.65,266.69,196.36,359.52,378.73,386.37,401.94,393.88,392.15,382.61,383.05,377.80,389.90,385.28,340.51,350.37,334.40,350.38,355.80,371.91,321.29,396.32,395.25,386.56,398.47,398.88,347.74,327.23,
2013-08-19 21:55:42.209000,L8,404.12,395.18,378.35,278.92,396.54,429.24,430.30,437.00,432.69,426.80,423.82,417.83,423.59,419.90,414.53,410.35,412.74,403.18,394.48,388.55,383.90,388.63,409.02,385.67,427.90,426.15,420.10,421.29,416.18,382.61,385.01,382.56
2013-09-04 21:55:42.619000,L8,351.73,338.76,309.26,,,,359.22,377.85,374.48,388.20,379.83,375.21,372.29,378.25,355.81,346.58,342.21,314.52,276.24,320.23,287.58,313.88,347.30,318.73,389.50,378.93,377.92,,362.39,320.72,242.37,
2013-10-06 21:55:33.702000,L8,357.83,335.09,315.11,230.83,272.17,199.65,361.98,381.27,381.70,393.83,385.88,382.68,376.57,388.50,396.16,392.09,389.60,330.70,341.92,327.55,328.69,354.93,347.24,318.55,408.05,410.24,403.39,400.54,395.51,339.78,337.21,
2013-12-09 21:55:16.438000,L8,381.22,351.59,333.89,230.44,285.87,231.16,360.43,380.92,380.81,396.30,388.51,386.31,387.71,409.27,380.32,389.75,369.93,340.04,338.99,327.35,328.83,334.26,376.85,331.05,401.40,405.54,384.15,384.57,392.76,330.91,325.22,
2014-01-10 21:54:55.235000,L8,359.43,335.80,319.78,216.65,268.36,196.43,356.96,377.08,375.93,385.09,380.65,377.02,374.12,381.23,366.90,368.89,364.70,333.83,336.27,324.96,326.70,330.16,345.25,319.37,389.97,383.98,375.96,370.90,379.13,328.25,323.11,
2014-02-11 21:54:32.873000,L8,395.60,380.74,374.70,382.08,367.90,335.89,419.18,413.12,424.86,425.38,429.07,414.33,417.58,423.29,407.29,408.70,406.96,399.08,381.51,376.90,373.76,381.27,405.80,380.60,422.90,417.19,411.80,416.64,412.38,379.61,387.90,378.97
2014-03-31 21:53:53.631000,L8,351.11,329.32,315.99,,189.11,201.64,356.69,377.99,376.38,383.98,381.66,370.19,372.65,379.98,367.48,368.56,364.90,328.55,331.71,316.27,327.08,329.79,347.94,312.66,390.51,383.43,374.71,369.55,378.04,322.33,321.70,
2014-05-02 21:53:22.380000,L8,385.07,367.78,359.63,268.29,333.15,387.25,403.49,418.47,427.31,422.02,412.84,408.03,400.23,409.35,402.22,397.54,395.66,382.95,381.26,369.65,358.99,358.95,370.57,349.89,420.10,408.73,404.07,401.87,402.23,365.37,354.11,186.19
2014-05-18 21:53:11.680000,L8,366.05,338.19,330.31,241.43,286.36,207.22,369.94,397.74,394.60,394.83,393.23,394.65,384.17,399.59,386.54,390.33,386.95,340.99,352.82,338.92,345.00,356.94,367.33,322.58,412.02,409.22,405.46,385.30,395.13,345.81,339.40,157.11
2014-06-19 21:53:23.387000,L8,356.60,338.77,315.82,246.29,279.41,210.95,369.04,383.60,386.56,392.30,389.74,389.05,381.14,388.10,376.16,369.32,391.08,337.68,351.22,342.45,342.07,352.81,364.51,321.82,406.95,398.55,396.99,380.08,398.34,341.51,342.06,159.94
2014-07-05 21:53:29.728000,L8,332.49,323.27,307.73,228.53,266.82,195.04,359.31,377.38,380.56,386.64,381.31,376.68,372.98,379.02,370.57,363.52,369.00,331.54,344.59,331.42,332.15,353.23,365.27,309.85,395.48,390.21,380.21,367.03,384.35,335.06,327.56,
2014-07-21 21:53:33.067000,L8,389.14,389.55,330.50,269.05,337.10,413.15,418.20,428.04,427.45,430.98,420.44,415.66,418.81,413.13,416.29,421.48,410.75,402.10,370.20,372.39,364.59,391.24,383.17,340.09,429.87,416.22,413.19,419.32,415.07,374.50,371.23,191.14
2014-08-06 21:53:41.801000,L8,360.26,338.69,310.09,254.28,282.96,199.84,375.79,383.19,386.45,413.85,399.24,388.95,380.51,388.33,411.78,370.01,391.42,346.50,354.77,344.04,367.25,379.95,384.46,323.41,417.19,414.88,389.13,385.64,404.50,341.49,350.25,161.62
2014-09-07 21:53:48.789000,L8,416.94,395.29,400.70,399.23,395.30,432.59,401.33,438.19,439.84,429.04,419.55,425.34,429.02,426.58,419.92,417.83,426.06,398.03,395.70,390.40,378.06,403.67,410.47,402.25,428.46,419.65,422.64,419.91,423.46,379.32,373.67,387.11
2014-09-23 21:53:45.463000,L8,357.27,333.91,313.88,,,,361.66,381.74,380.59,392.19,383.47,378.86,376.96,383.55,367.56,363.15,395.19,335.91,338.37,324.66,324.28,329.64,345.91,315.30,395.06,388.84,373.79,368.98,407.44,324.80,322.07,
2014-10-25 21:53:52.818000,L8,359.40,339.67,317.81,227.89,280.69,199.66,368.87,380.35,375.05,389.75,384.06,381.49,373.62,382.48,370.45,367.73,390.62,341.88,339.94,326.17,341.06,349.98,358.73,319.91,414.52,408.36,405.22,365.94,397.66,342.58,336.45,
2014-11-10 21:53:54.574000,L8,356.74,336.89,317.13,,,,360.16,375.99,371.24,383.67,380.79,376.22,368.23,376.65,364.10,364.58,368.74,336.19,332.16,319.85,325.83,326.71,338.89,316.36,392.57,387.69,373.28,355.43,382.21,321.12,316.29,
2015-01-13 21:53:42.692000,L8,298.42,303.57,308.72,,,,,262.78,318.65,348.72,354.92,356.12,349.86,353.38,,,,,,,295.26,302.44,294.02,196.37,373.52,366.56,,,,,227.24,
2015-01-29 21:53:37.750000,L8,376.74,339.16,326.38,216.90,264.38,191.02,422.66,435.52,439.61,422.31,438.47,410.26,417.17,445.05,372.51,373.14,402.80,380.79,342.30,327.41,354.44,365.08,382.09,313.34,416.23,389.24,370.61,368.06,386.51,338.07,338.87,
2015-04-03 21:53:02.921000,L8,346.30,330.06,308.74,,,,353.11,373.21,370.83,381.53,376.88,375.65,368.83,373.31,398.60,393.45,379.71,327.10,334.02,331.59,338.10,355.67,366.92,302.97,416.90,414.46,407.50,398.88,398.13,324.40,324.72,
2015-04-19 21:53:02.761000,L8,354.07,343.79,317.30,234.23,278.83,202.73,362.36,381.54,381.95,397.61,387.96,384.82,376.94,388.36,373.44,369.99,376.20,335.18,336.29,327.64,342.58,356.14,367.52,311.76,395.31,385.61,383.32,383.49,392.28,339.36,346.78,
2015-05-05 21:52:48.765000,L8,,,,,,,323.05,350.38,355.95,370.53,364.70,364.02,350.86,355.36,353.34,349.93,352.71,292.20,318.01,261.30,303.56,305.34,,,376.33,366.56,356.30,291.25,369.62,308.55,301.08,
2015-06-06 21:52:52.670000,L8,377.39,368.22,334.17,319.81,307.07,397.17,412.65,420.31,403.44,403.30,411.11,402.83,407.66,402.54,390.12,384.20,385.50,374.63,360.59,359.26,358.13,358.95,370.66,353.24,415.75,401.98,395.75,393.56,396.41,352.18,342.64,250.63
2015-07-08 21:53:09.931000,L8,378.38,365.41,328.46,278.97,293.22,278.00,375.12,389.42,421.59,406.06,397.14,413.86,401.38,403.39,387.08,383.29,390.42,367.54,366.54,352.01,342.74,348.71,365.74,324.42,424.16,411.94,394.90,397.52,399.36,345.55,340.57,181.85
2015-08-25 21:53:27.637000,L8,360.44,343.29,325.05,256.56,293.08,228.76,366.85,387.20,390.83,399.96,389.78,395.03,383.85,390.69,392.95,380.75,380.66,353.94,355.57,337.98,341.82,355.41,372.58,317.02,405.23,396.07,390.94,389.16,396.07,342.32,347.64,162.75
2015-10-12 21:53:41.053000,L8,346.87,326.81,304.06,,,,350.23,372.85,369.73,378.30,372.76,374.40,365.93,373.70,364.32,363.64,364.23,329.95,336.38,316.70,335.24,349.36,339.18,304.01,387.93,376.57,368.11,366.44,386.96,320.30,315.38,
2015-11-13 21:53:46.761000,L8,356.91,335.59,314.05,232.95,272.72,202.43,354.28,379.47,375.35,406.89,393.75,398.66,374.73,391.57,372.26,373.22,374.18,338.47,359.78,337.17,330.54,334.95,346.33,311.31,394.12,391.04,376.95,383.47,396.97,337.82,332.42,
2016-01-16 21:53:45.577000,L8,356.73,331.97,317.62,,,,350.33,375.80,371.33,400.91,377.00,370.23,368.53,379.38,368.46,369.87,368.48,328.31,364.43,318.77,340.26,341.32,352.70,305.13,384.07,378.26,365.67,368.29,375.63,322.61,323.54,
2016-02-01 21:53:43.370000,L8,359.96,338.27,323.85,233.73,264.67,196.16,355.51,379.72,374.56,394.15,385.69,376.93,376.14,385.62,369.08,370.22,367.03,340.00,332.59,321.27,330.11,337.74,349.77,312.32,391.05,385.57,372.20,369.06,387.76,322.03,321.77,158.80
2016-03-04 21:53:33.647000,L8,366.15,345.65,328.31,245.50,280.32,205.22,361.04,384.61,384.16,395.02,393.52,388.73,381.45,389.87,373.31,374.13,375.55,345.78,340.94,327.64,328.47,359.18,346.32,321.03,398.90,393.21,381.46,385.71,398.63,327.48,323.71,
2016-03-20 21:53:27.214000,L8,362.98,336.54,324.80,225.56,266.74,186.12,359.60,384.24,383.44,388.89,384.41,374.66,360.52,349.61,,,360.12,305.01,325.35,322.73,320.31,328.56,337.04,313.63,342.77,248.75,,,367.68,321.64,311.81,
2016-04-05 21:53:18.618000,L8,363.11,340.20,325.80,255.25,285.79,208.85,356.51,381.61,387.02,394.28,407.79,386.83,378.43,383.78,367.65,366.33,364.60,347.62,286.45,278.97,351.69,355.89,355.67,316.38,393.55,385.58,374.58,370.66,386.62,312.96,318.98,163.70
2016-05-23 21:53:17.616000,L8,,,,,,,,,169.62,359.42,356.81,357.74,355.61,364.04,355.12,359.69,357.65,320.35,316.52,307.96,313.94,316.43,327.77,,379.32,370.07,358.06,351.94,370.78,315.41,308.71,
2016-07-26 21:53:40.722000,L8,312.58,306.51,254.88,,,,299.75,327.09,335.72,347.20,347.25,346.06,325.92,339.03,346.18,337.70,312.77,252.06,295.49,209.39,244.02,301.72,294.15,,346.07,350.67,347.00,,351.87,299.56,238.27,
