dates,satname,nzd0275-0000,nzd0275-0001,nzd0275-0002,nzd0275-0003,nzd0275-0004,nzd0275-0005,nzd0275-0006,nzd0275-0007,nzd0275-0008,nzd0275-0009,nzd0275-0010,nzd0275-0011,nzd0275-0012,nzd0275-0013,nzd0275-0014,nzd0275-0015,nzd0275-0017,nzd0275-0018,nzd0275-0019,nzd0275-0020,nzd0275-0021,nzd0275-0022,nzd0275-0023,nzd0275-0024,nzd0275-0025,nzd0275-0026,nzd0275-0027,nzd0275-0028,nzd0275-0029,nzd0275-0030,nzd0275-0031,nzd0275-0032,nzd0275-0033,nzd0275-0034,nzd0275-0035,nzd0275-0036,nzd0275-0037,nzd0275-0038,nzd0275-0016
2004-05-06 21:34:22.023000,L5,,175.21,201.94,218.02,209.03,226.02,237.13,281.18,290.50,342.43,341.84,332.85,335.56,325.36,324.01,324.14,327.12,344.80,337.34,352.07,347.55,364.33,356.00,360.08,353.40,354.85,359.04,353.77,342.89,361.97,357.26,364.30,371.28,375.92,374.37,374.27,370.62,357.81,333.69
2004-06-07 21:35:18.585000,L5,,173.50,201.99,212.52,199.44,220.46,241.12,260.57,273.81,293.60,311.35,311.56,316.74,308.55,304.68,307.03,322.96,320.76,323.55,338.13,336.33,336.95,330.90,332.00,339.10,336.67,349.56,338.76,330.18,352.75,347.69,350.54,358.03,364.53,359.58,367.62,359.36,349.69,321.17
2004-06-23 21:35:46.683000,L5,,180.62,211.87,217.87,223.84,228.72,251.84,279.92,281.11,329.32,333.39,338.25,325.92,325.90,317.69,322.58,345.72,334.79,333.01,350.43,348.25,355.40,344.78,346.66,348.15,357.98,360.26,345.88,350.51,363.41,363.58,362.49,367.75,377.31,378.67,376.14,365.74,364.42,335.58
2004-07-25 21:36:37.854000,L5,,177.14,197.71,215.65,201.79,225.90,235.37,249.33,266.15,286.75,305.72,316.26,312.84,306.27,305.01,310.66,317.78,315.61,314.67,331.78,321.48,332.52,329.60,327.08,336.45,343.96,350.52,334.70,336.45,358.53,351.27,348.73,355.86,363.66,358.01,369.17,363.43,358.84,316.07
2004-08-10 21:36:56.635000,L5,,167.57,200.37,209.91,196.59,217.69,248.19,257.05,266.75,287.01,307.79,308.21,307.46,293.38,296.51,307.48,315.99,323.53,323.35,335.98,327.01,333.34,333.06,325.10,332.00,332.20,344.30,328.25,337.55,352.10,347.92,350.61,354.93,361.58,353.22,367.76,358.47,353.78,315.57
2004-09-11 21:37:49.351000,L5,,182.47,193.56,210.79,189.38,217.36,244.44,255.28,268.71,289.00,301.21,309.17,312.33,302.16,299.42,308.70,312.00,314.52,319.55,328.30,327.32,330.69,333.44,327.77,331.84,338.83,346.17,328.48,326.93,345.99,331.02,340.26,336.92,344.84,343.92,356.65,354.25,340.43,314.51
2004-10-13 21:38:32.826000,L5,,191.11,210.98,207.47,186.70,207.19,235.74,250.19,260.16,295.93,316.59,318.40,319.29,309.86,308.06,314.25,309.45,315.29,317.58,325.21,326.74,339.52,344.63,334.72,337.03,343.62,348.31,329.58,324.08,340.32,332.95,339.65,338.01,349.75,361.57,371.66,360.35,348.79,311.02
2005-02-18 21:40:42.163000,L5,,173.63,207.13,199.56,188.54,207.52,224.23,246.15,259.07,287.80,313.82,321.22,311.80,309.25,302.97,302.78,307.32,309.83,316.15,322.90,325.77,338.07,334.35,334.46,337.87,345.16,349.47,317.32,329.99,342.33,344.15,338.41,343.75,360.80,356.24,370.42,359.71,348.52,307.48
2005-05-09 21:41:19.893000,L5,,184.09,207.39,210.92,196.34,215.57,241.48,251.48,262.58,292.58,309.35,315.05,314.70,307.72,304.60,313.14,310.19,315.51,319.43,325.07,322.20,330.21,332.99,333.43,335.46,342.44,349.98,334.60,342.67,351.16,347.77,347.90,355.97,360.31,357.04,369.52,365.17,351.59,313.41
2005-05-25 21:41:28.038000,L5,,179.89,201.33,203.42,188.01,215.07,242.13,253.09,262.47,296.44,309.73,312.01,313.88,309.28,306.23,309.74,308.21,317.19,315.70,328.37,324.69,336.38,333.94,333.37,336.43,343.65,350.49,325.84,330.53,349.27,346.84,347.46,352.63,363.13,358.16,368.42,356.92,352.11,316.11
2005-06-10 21:41:36.102000,L5,154.96,331.81,353.99,329.22,295.90,303.01,324.39,298.26,319.80,347.02,352.39,357.65,337.06,328.15,326.50,336.18,324.96,330.53,332.71,343.91,337.90,349.52,358.58,353.45,361.22,369.54,368.99,360.19,366.85,363.73,369.44,365.58,370.35,375.40,374.01,388.04,382.71,365.11,342.20
2005-06-26 21:41:40.412000,L5,,171.20,194.08,211.43,204.83,218.94,264.19,283.00,296.25,315.35,326.03,328.12,327.09,321.89,309.98,321.96,322.64,323.99,329.50,336.76,329.32,333.15,338.11,331.24,349.65,357.42,359.89,341.25,349.75,366.65,364.05,359.49,366.92,372.71,361.47,373.64,363.93,357.90,327.39
2005-07-12 21:41:47.390000,L5,,180.13,205.48,219.08,200.50,223.07,254.28,271.10,280.69,320.24,333.85,335.63,326.21,319.45,314.31,324.88,324.75,322.68,325.59,334.80,331.58,338.95,347.24,342.47,346.57,361.55,367.02,347.83,346.58,355.47,355.53,357.38,356.87,360.94,367.19,380.82,372.99,368.02,330.56
2005-08-13 21:42:05.358000,L5,,170.71,197.40,209.54,196.84,220.13,248.90,259.05,265.25,293.21,310.78,315.52,311.55,304.26,302.59,314.47,321.38,326.19,325.33,333.07,317.47,328.02,327.46,321.37,329.98,335.61,350.02,334.41,332.48,352.92,345.63,351.37,343.62,350.26,350.31,359.87,351.77,339.88,323.44
2005-08-29 21:42:10.705000,L5,,169.79,187.52,202.46,192.10,214.15,249.18,258.35,272.78,301.19,318.66,321.63,311.26,296.87,295.22,302.72,308.84,313.63,324.42,334.81,334.82,342.33,338.96,334.96,327.17,335.63,342.80,321.25,326.89,340.87,346.98,352.30,349.09,361.00,358.01,371.67,356.28,337.28,310.89
2006-01-20 21:44:01.121000,L5,,174.67,197.75,209.17,196.18,210.76,235.73,250.47,280.31,308.78,319.73,331.79,317.28,319.29,300.43,306.50,309.87,312.31,324.45,327.74,330.83,341.33,339.59,338.36,337.72,345.87,343.35,322.46,341.39,335.29,338.35,339.30,352.89,364.82,358.03,370.24,357.67,341.52,310.14
2006-02-21 21:44:44.561000,L5,,175.58,205.58,202.87,196.38,210.63,237.63,247.55,270.41,289.73,313.04,315.50,314.86,310.27,302.47,306.69,308.71,310.21,320.81,329.08,324.97,332.56,335.49,336.35,333.69,341.79,341.65,323.35,336.49,338.43,343.50,338.87,342.71,355.32,347.15,362.30,351.26,335.69,307.43
2006-03-09 21:45:04.554000,L5,,174.03,216.62,216.06,203.55,207.80,234.83,251.67,274.05,297.59,318.62,324.35,318.13,313.26,304.54,309.38,311.64,313.23,319.27,337.11,337.34,342.17,342.11,338.38,343.80,343.64,340.94,321.97,329.87,339.52,345.33,341.23,350.34,368.26,356.95,370.55,358.86,346.12,310.19
2006-04-10 21:45:40.863000,L5,,187.50,215.13,221.91,203.36,217.82,239.87,250.93,270.75,292.04,312.76,318.64,318.55,311.96,311.00,314.73,319.32,318.80,325.27,334.16,331.67,334.02,341.32,338.71,344.30,352.22,354.48,331.43,337.11,347.98,346.24,347.06,353.61,368.84,357.11,370.19,360.29,346.18,318.85
2006-04-26 21:45:56.580000,L5,,173.47,209.00,217.82,203.16,224.60,243.03,256.16,270.14,292.52,314.36,317.00,317.18,310.41,309.51,312.44,316.78,320.46,329.68,336.63,334.39,334.99,339.51,330.69,336.96,341.84,352.86,334.95,335.25,347.64,349.13,348.06,354.87,361.19,354.34,369.95,358.87,343.81,321.83
2006-05-12 21:46:09.770000,L5,,177.27,204.87,210.93,200.61,218.33,239.09,254.69,263.76,293.47,307.12,315.42,311.79,308.98,303.81,313.07,315.73,321.94,323.31,335.55,329.76,331.91,337.87,331.58,333.77,342.13,346.67,331.77,333.98,350.97,348.98,351.50,352.97,362.36,351.19,370.78,356.78,341.45,315.77
2006-06-13 21:46:37.602000,L5,,180.13,238.30,229.05,224.15,242.85,264.86,275.08,286.15,335.67,338.89,344.10,327.94,327.29,323.85,326.12,324.97,331.32,340.42,341.94,337.08,345.72,343.96,342.55,353.71,358.06,363.34,348.54,352.21,364.71,360.45,361.58,368.97,373.98,371.68,377.22,369.14,360.33,327.68
2006-07-31 21:47:18.646000,L5,305.33,319.57,316.74,299.63,315.40,330.79,332.39,340.75,353.73,368.70,371.34,383.15,363.07,355.41,363.86,365.91,357.71,354.42,359.75,369.63,424.70,418.56,374.77,370.20,373.67,376.11,384.27,386.14,391.95,401.32,381.26,386.71,395.30,389.11,392.25,389.11,391.06,385.43,355.43
2006-09-01 21:47:43.231000,L5,,190.20,216.33,219.33,204.15,227.89,249.37,257.15,266.63,284.35,296.16,304.39,301.28,305.85,301.90,309.08,322.54,323.93,331.60,328.99,326.25,334.67,335.84,330.13,333.35,346.97,350.94,337.29,344.35,361.20,353.65,352.43,351.58,364.70,354.27,366.16,356.07,345.35,320.97
2006-09-17 21:47:54.852000,L5,,188.72,217.27,221.66,203.42,231.07,251.38,259.95,267.66,283.11,292.30,306.21,301.36,303.85,306.70,311.46,324.85,330.57,337.80,337.81,324.68,334.13,337.67,329.89,333.14,342.86,351.69,336.85,347.07,365.72,355.61,361.61,358.03,368.12,352.65,365.21,358.34,340.64,321.29
2006-12-06 21:48:41.029000,L5,,,167.01,180.80,161.97,180.20,200.56,216.05,242.03,262.42,288.59,294.92,277.93,280.06,271.58,270.47,271.64,274.85,285.42,280.14,286.08,306.18,303.85,299.98,306.28,310.19,312.97,294.18,295.36,300.70,304.92,302.89,302.06,311.39,320.23,325.37,317.68,307.24,273.39
2007-01-07 21:48:55.368000,L5,170.82,182.86,198.36,193.85,184.61,203.27,227.98,245.13,269.06,280.30,300.63,308.09,302.86,304.22,307.59,309.56,309.30,309.48,303.81,307.10,311.81,326.85,324.70,323.99,330.08,348.46,341.94,323.23,343.35,340.46,349.25,335.95,333.02,344.74,357.44,356.23,346.46,352.04,304.94
2007-02-08 21:49:02.527000,L5,,,,,,,,198.36,256.69,260.22,284.16,287.43,268.55,266.07,,209.13,204.13,277.53,303.85,293.19,288.89,307.98,318.05,309.05,317.50,319.57,315.57,286.35,303.69,314.28,304.30,315.02,302.14,330.95,322.24,341.44,328.26,313.87,206.83
2011-01-02 21:43:59.020000,L5,,186.49,200.78,207.31,188.83,221.60,246.34,255.79,282.85,311.97,311.63,314.91,313.37,309.28,306.19,307.72,319.63,327.03,332.91,332.78,331.70,335.31,326.77,321.61,331.61,339.91,344.22,318.67,357.85,380.41,358.99,348.93,355.93,359.42,341.14,350.69,337.55,332.01,324.84
2013-04-29 21:55:51.104000,L8,,,,,,191.56,200.72,210.20,229.33,280.25,281.83,286.53,280.45,271.60,276.12,276.37,263.25,283.32,295.21,292.42,283.97,290.60,297.65,300.41,304.03,313.82,306.61,273.41,331.50,342.02,319.08,331.49,318.05,335.09,351.65,323.85,324.42,351.89,281.62
2013-05-31 21:56:07.688000,L8,396.83,513.91,522.12,491.87,472.92,474.95,429.46,476.65,489.76,451.44,287.83,290.87,286.99,276.60,280.20,285.60,271.72,295.07,309.67,327.11,298.31,303.88,311.36,331.72,313.50,331.96,312.29,281.82,345.84,346.69,328.33,332.64,356.36,344.65,355.95,357.43,329.86,358.50,303.56
2013-07-18 21:56:02.364000,L8,,,191.81,183.96,180.23,196.07,212.43,222.93,250.20,282.18,288.89,292.91,288.87,291.78,288.60,296.28,287.36,307.92,314.41,315.30,303.58,312.40,320.32,321.78,321.52,325.51,317.20,289.74,359.70,351.45,337.39,332.45,353.48,337.38,355.83,355.44,336.61,368.43,312.63
2013-08-19 21:56:06.167000,L8,,172.02,210.06,207.94,188.21,203.05,215.52,237.83,254.99,290.59,296.42,299.55,288.99,290.76,284.35,288.71,298.06,310.41,315.88,310.18,303.90,309.41,314.87,312.20,308.10,325.82,322.62,294.08,360.09,359.83,346.42,354.82,366.90,345.99,371.93,370.03,351.32,395.25,301.36
2013-10-06 21:55:57.648000,L8,,,176.64,178.95,161.09,193.55,213.12,223.93,259.55,288.59,295.21,301.29,292.91,301.49,281.12,304.24,301.22,301.01,309.58,325.76,315.99,323.14,426.99,444.32,466.20,469.66,310.38,286.09,356.69,353.83,341.47,341.31,356.20,361.65,372.24,357.37,350.51,356.28,304.35
2014-02-11 21:54:56.823000,L8,,,,,,194.26,204.92,214.17,238.40,272.20,280.22,280.76,278.48,277.72,273.57,279.15,273.33,295.98,302.63,300.19,286.31,306.60,315.41,322.41,329.87,332.92,308.67,281.09,327.80,335.66,322.52,338.44,325.73,336.33,356.61,363.99,363.06,365.30,303.07
2014-02-27 21:54:44.238000,L8,,,,,,184.90,205.50,218.33,240.36,274.63,282.82,280.41,279.77,277.05,274.55,279.22,278.65,297.60,300.66,300.08,286.12,311.85,297.78,305.25,328.54,343.53,306.38,277.39,326.75,334.69,321.14,345.24,328.61,349.85,361.82,358.37,349.69,362.24,309.02
2014-03-15 21:54:34.241000,L8,,,,,,184.88,202.23,214.10,233.74,249.22,347.68,358.39,347.83,322.88,301.93,304.60,314.62,317.99,325.49,326.19,301.15,339.51,305.35,334.06,345.69,362.77,289.80,210.67,,,154.54,318.86,346.26,343.99,315.37,363.92,362.98,373.05,315.87
2014-05-02 21:53:46.331000,L8,,213.67,238.91,238.02,415.86,411.66,425.17,445.41,296.14,320.23,429.18,432.48,415.04,413.64,429.41,436.15,322.75,316.57,316.99,322.44,322.93,457.23,450.49,462.07,412.68,451.88,459.05,353.38,369.73,349.84,349.36,350.60,356.01,355.89,359.84,360.67,357.22,358.32,327.73
2014-05-18 21:53:35.635000,L8,,,178.43,171.97,164.18,271.12,218.82,230.14,259.84,289.13,290.65,292.78,287.64,297.75,280.78,297.21,294.30,307.97,301.24,297.29,305.45,326.04,317.89,329.08,322.24,325.02,341.41,324.91,353.71,344.54,331.50,338.67,344.72,339.69,281.99,238.11,227.23,404.37,299.73
2014-06-19 21:53:47.342000,L8,382.55,210.99,227.97,223.70,214.64,222.82,261.78,301.38,310.38,319.89,301.47,308.74,302.17,308.64,312.49,303.47,308.77,322.17,320.39,330.05,326.83,320.35,326.80,332.27,330.88,343.28,353.40,328.34,383.47,351.41,351.81,351.98,364.19,359.32,368.63,360.95,356.51,368.56,305.84
2014-07-05 21:53:53.692000,L8,,202.24,225.13,178.35,205.70,211.33,220.70,235.02,264.31,286.42,300.35,301.93,301.19,301.40,287.85,294.69,297.58,305.54,317.81,313.23,308.41,324.61,324.26,323.76,320.90,330.11,316.87,294.86,347.10,337.68,332.40,333.33,345.87,342.07,343.99,344.27,330.19,313.38,307.98
2014-08-06 21:54:05.764000,L8,,,191.19,179.36,178.55,193.77,212.64,246.19,262.21,287.20,295.88,298.50,294.01,291.53,288.25,297.48,297.21,307.02,316.40,321.44,306.97,323.86,323.36,328.55,327.68,333.00,320.20,289.56,357.56,352.15,338.60,341.99,371.36,344.66,357.27,355.23,344.59,369.48,301.54
