dates,satname,nzd0191-0000,nzd0191-0001,nzd0191-0009,nzd0191-0010,nzd0191-0011,nzd0191-0012,nzd0191-0013,nzd0191-0018,nzd0191-0019,nzd0191-0020,nzd0191-0021,nzd0191-0022,nzd0191-0023,nzd0191-0024,nzd0191-0025,nzd0191-0026,nzd0191-0027,nzd0191-0028,nzd0191-0029,nzd0191-0030,nzd0191-0031,nzd0191-0032,nzd0191-0033,nzd0191-0034,nzd0191-0035,nzd0191-0036,nzd0191-0037,nzd0191-0038,nzd0191-0039,nzd0191-0040,nzd0191-0041,nzd0191-0042,nzd0191-0043,nzd0191-0044,nzd0191-0045,nzd0191-0046,nzd0191-0047,nzd0191-0048,nzd0191-0049,nzd0191-0050,nzd0191-0051,nzd0191-0052,nzd0191-0053,nzd0191-0054,nzd0191-0055,nzd0191-0056,nzd0191-0057,nzd0191-0058,nzd0191-0059,nzd0191-0060,nzd0191-0002,nzd0191-0003,nzd0191-0004,nzd0191-0005,nzd0191-0006,nzd0191-0007,nzd0191-0008,nzd0191-0014,nzd0191-0015,nzd0191-0016,nzd0191-0017,nzd0191-0061
2011-01-16 21:55:58.174000,L5,350.26,303.01,274.08,269.57,263.24,271.79,276.73,260.60,263.82,265.09,266.18,272.88,274.63,280.11,279.15,270.78,268.02,274.73,271.48,272.62,275.47,289.35,294.09,297.67,304.73,302.79,307.47,300.00,282.17,285.36,287.00,280.45,277.71,291.20,300.50,300.45,305.42,294.08,304.12,305.46,299.39,294.73,299.94,293.43,292.54,287.12,284.87,290.47,,,265.25,247.14,229.98,205.95,188.38,183.05,201.61,256.83,250.96,248.98,260.98,
2011-01-25 21:49:47.233000,L5,377.89,344.51,336.36,338.06,337.44,337.19,337.06,326.99,326.50,321.93,316.77,321.61,315.70,319.59,323.53,326.09,319.02,325.73,328.28,326.13,332.90,334.69,343.57,345.99,341.84,346.05,353.71,355.83,355.77,349.18,346.42,344.49,352.39,353.26,350.62,351.85,348.24,354.69,362.84,367.38,372.13,374.19,368.37,373.23,372.40,375.87,375.94,373.90,380.44,383.40,333.34,330.43,333.68,336.33,319.04,309.05,321.08,335.38,331.97,332.53,329.84,385.55
2011-02-17 21:56:00.979000,L5,336.67,298.43,261.72,253.84,250.35,270.30,298.96,267.58,269.68,267.70,268.73,270.49,272.04,271.55,281.47,276.69,280.79,281.56,288.20,284.99,288.45,291.54,297.71,293.78,296.73,302.78,301.94,303.69,294.53,295.69,300.19,294.03,294.36,292.26,299.16,293.87,292.55,285.25,300.38,298.75,302.03,307.04,311.36,309.35,304.53,300.44,293.83,286.68,,,273.63,255.86,240.27,227.04,228.53,197.45,206.66,287.63,266.48,289.28,272.18,
2011-10-24 21:47:48.042000,L5,343.25,302.77,265.59,263.80,260.46,269.48,270.82,265.97,270.65,262.55,263.55,266.60,262.41,273.45,274.07,275.13,277.49,278.17,280.97,280.55,282.94,286.73,291.81,289.53,292.40,298.01,299.67,301.29,289.01,290.41,296.09,286.13,293.56,284.45,295.04,292.35,292.98,284.55,300.09,298.09,307.78,306.85,311.24,312.13,303.81,304.44,294.07,296.99,,,280.33,256.54,242.15,217.65,189.70,189.89,198.85,268.64,262.69,266.58,271.09,
2013-04-11 22:08:15.067000,L8,249.49,209.29,,,,,,,,,,202.66,213.12,216.67,207.21,221.37,221.24,204.36,221.58,217.98,220.18,222.64,236.56,228.29,231.53,235.03,236.55,248.22,229.30,231.85,229.91,228.56,235.67,229.31,242.55,237.94,231.01,,,,,,,,,,,,,,211.12,192.34,175.20,,,,,,,,,
2013-04-27 22:07:47.557000,L8,286.68,259.77,247.70,244.66,199.00,196.86,209.86,236.51,239.12,233.56,235.73,238.78,240.00,245.37,248.19,251.86,248.30,274.36,253.60,171.81,252.29,170.32,441.07,267.20,504.43,331.71,340.30,309.57,365.61,312.22,272.46,240.48,495.54,,,,,,,,,,,,,,,,,,234.58,218.35,205.27,218.79,183.75,165.79,185.80,193.07,199.92,188.32,238.18,
2013-05-29 22:08:05.425000,L8,,,,,,,,,,,,207.68,214.73,220.42,202.01,222.70,222.64,204.79,226.26,220.06,230.88,225.77,238.33,228.21,242.14,236.82,240.15,248.08,231.84,232.72,229.56,233.21,236.81,231.59,246.13,249.89,242.87,209.34,232.01,217.16,224.32,208.56,216.33,209.94,204.46,208.67,,,,,,,,,,,,,,,,
2013-06-23 22:01:46.719000,L8,,,,,,,,,,,,219.73,215.24,221.05,202.97,223.45,223.22,208.18,226.89,218.67,230.28,222.13,238.60,227.93,243.25,240.42,243.30,250.53,230.83,236.90,237.00,237.17,236.95,232.60,246.59,249.16,242.40,208.69,229.46,216.36,223.93,190.67,215.46,212.26,200.11,207.88,,,,,,,,,,,,,,,,
2013-06-30 22:08:00.117000,L8,275.79,245.76,222.74,248.76,237.40,239.97,249.36,230.31,236.17,228.29,232.16,233.93,238.56,243.97,243.50,245.07,244.46,246.06,249.95,247.87,254.63,253.82,260.89,262.05,267.40,269.22,271.55,273.17,261.05,265.57,265.33,251.48,255.11,256.43,267.13,271.62,268.01,249.99,273.21,273.63,273.64,269.76,269.13,270.59,266.73,269.10,276.88,276.40,,,243.67,217.03,204.12,222.19,165.32,167.30,180.94,247.76,246.77,224.62,236.64,
2013-07-09 22:01:50.636000,L8,,,,,,,,,,,,,,,,222.34,221.52,192.20,216.57,217.48,217.59,219.40,237.08,225.50,236.22,232.31,234.59,246.72,229.28,232.12,229.45,232.50,236.66,229.64,247.49,248.87,238.90,206.75,222.01,215.55,198.37,208.68,214.74,208.31,193.84,205.08,,,,,,,,,,,,,,,,
2013-08-17 22:08:03.120000,L8,292.86,263.74,246.56,251.68,254.02,252.27,252.81,236.96,237.53,231.46,234.11,236.96,238.88,245.35,244.15,246.17,245.50,247.28,300.36,305.26,285.35,309.07,311.00,315.94,322.62,321.11,321.07,274.59,263.82,327.34,316.39,320.54,318.83,314.63,299.39,272.87,270.52,252.16,281.98,276.75,275.06,278.76,282.24,276.16,272.16,274.47,277.92,276.84,,,253.08,225.70,209.34,213.72,171.28,165.91,180.25,249.68,247.55,244.43,242.72,
2013-09-02 22:08:04.598000,L8,327.90,272.66,313.54,317.08,316.19,316.83,328.41,298.27,301.18,303.05,303.37,297.47,292.10,297.65,316.49,314.01,303.47,303.67,301.96,309.34,313.55,313.61,312.63,317.24,320.49,313.14,321.49,292.06,290.67,284.71,275.88,302.87,277.20,278.84,288.11,283.49,330.11,329.04,338.28,338.20,343.48,347.77,351.11,323.25,303.05,328.18,285.45,288.59,313.32,327.84,289.17,232.09,217.79,239.51,194.51,175.07,190.40,324.88,315.65,310.15,309.52,
2013-09-27 22:01:43.236000,L8,300.72,282.36,244.99,245.66,239.44,244.43,250.29,233.79,237.19,229.68,231.22,232.99,237.25,240.82,241.27,243.16,243.47,245.91,299.93,303.32,306.02,307.36,299.55,316.19,298.57,299.70,313.13,321.95,262.99,262.90,262.15,250.49,255.94,255.28,264.71,266.43,260.25,247.14,266.62,269.40,265.05,278.20,287.19,273.60,272.30,268.91,276.70,271.62,,,262.68,223.86,210.38,217.64,169.08,166.40,183.10,249.35,244.75,235.18,236.60,
2013-10-29 22:01:34.321000,L8,,,182.70,245.55,235.73,242.03,247.74,234.06,234.59,228.54,226.86,231.29,235.45,238.61,240.57,241.48,242.24,244.76,244.96,244.64,248.66,250.87,256.41,258.24,262.18,263.55,268.32,271.84,260.58,261.23,258.88,251.12,253.41,253.14,263.52,263.52,259.73,245.30,271.83,270.23,262.70,276.64,290.53,273.17,271.26,267.48,274.38,270.67,,,,,,,173.75,269.51,373.89,246.60,221.56,225.79,235.98,
2013-11-14 22:01:33.487000,L8,298.12,268.03,247.54,247.85,238.68,240.46,250.60,274.18,293.42,286.01,282.05,296.23,298.95,309.14,294.40,277.09,298.06,301.10,301.89,304.71,308.73,309.66,310.18,317.83,321.20,323.23,323.86,326.10,318.21,314.27,297.91,316.79,325.08,322.81,317.39,264.62,259.42,245.47,272.90,269.78,257.58,277.13,269.09,271.17,272.17,273.59,278.86,275.01,,,245.56,223.86,207.35,221.67,157.51,162.32,179.55,245.35,242.59,301.28,301.22,
2013-11-21 22:07:37.752000,L8,298.45,271.43,250.41,251.16,236.46,252.15,250.21,238.03,238.94,233.33,236.09,237.35,239.19,243.31,245.29,245.82,246.40,247.43,250.22,250.02,252.96,254.89,260.68,263.21,266.29,268.61,271.86,273.39,264.83,264.93,264.32,255.97,257.19,257.68,267.64,270.71,266.80,251.68,274.66,273.60,260.65,276.22,268.15,270.40,271.66,273.42,278.02,264.61,,,247.44,228.53,210.57,225.30,166.69,164.17,182.46,246.76,244.93,242.33,238.61,
2014-01-01 22:01:14.509000,L8,,,474.71,227.99,405.63,519.57,215.47,222.45,243.93,238.25,236.56,244.06,241.54,245.63,249.65,276.11,286.47,287.09,318.29,295.02,293.66,256.24,262.05,263.97,280.89,319.78,323.06,276.69,267.18,265.70,266.12,259.86,258.48,255.53,266.40,268.54,267.38,251.50,277.37,270.49,266.23,272.95,275.99,272.85,269.84,270.62,256.97,199.28,,,,,,,,,428.22,201.13,210.40,213.17,235.31,
2014-01-08 22:07:19.116000,L8,332.97,286.21,261.28,262.33,264.32,263.16,263.50,293.47,304.00,294.87,249.39,249.36,245.40,250.23,300.52,312.85,311.31,286.36,262.85,265.88,270.76,270.85,272.83,277.69,283.22,288.45,287.87,288.22,279.57,280.52,283.45,286.09,280.36,307.47,300.46,291.53,286.75,302.90,313.90,304.16,298.12,291.88,296.04,286.32,292.17,299.35,294.69,286.68,172.38,,277.03,243.10,220.00,231.15,191.62,171.24,184.44,261.77,259.92,252.59,307.70,
2014-01-17 22:00:59.983000,L8,300.44,264.44,192.68,208.77,219.67,218.36,232.05,230.79,235.04,230.39,231.60,297.07,292.65,297.38,242.25,243.97,243.11,246.63,248.71,304.46,306.75,310.67,310.87,313.71,264.74,268.14,269.49,271.53,260.16,262.33,260.58,252.30,250.77,254.27,264.22,267.33,261.62,244.78,270.12,266.27,257.67,263.17,261.40,260.61,262.15,249.73,235.10,,,,239.05,216.53,203.41,219.38,189.86,162.75,180.35,215.08,223.75,220.21,234.30,
2014-01-24 22:07:09.509000,L8,304.95,262.86,,,,,,230.28,234.61,227.95,226.80,235.38,232.13,237.05,,,160.92,165.95,211.42,245.50,250.27,251.00,257.71,259.54,262.84,266.15,268.24,270.30,259.09,261.08,259.78,251.41,253.60,253.19,262.71,264.87,260.56,247.74,267.71,264.98,257.24,268.53,259.95,262.44,261.14,248.58,236.94,,,,235.21,214.37,206.10,185.97,179.57,,,,208.75,206.40,232.53,
2014-02-02 22:00:53.662000,L8,386.27,315.72,300.50,306.43,298.52,331.65,335.64,309.49,302.22,337.56,334.68,313.31,308.35,322.26,424.13,446.10,431.55,396.10,383.93,465.46,519.20,489.23,528.18,442.88,447.13,447.66,441.79,446.35,418.81,388.99,409.14,452.70,482.77,541.47,410.17,437.80,427.38,428.73,434.89,483.32,471.36,471.91,470.37,440.85,427.13,411.68,446.69,385.01,365.34,368.98,309.74,298.98,286.88,281.41,236.29,233.97,264.74,309.58,303.43,307.57,361.54,357.21
2014-02-09 22:06:57.254000,L8,305.84,263.73,193.65,208.12,221.84,220.99,235.77,231.21,235.07,287.13,291.61,296.36,295.84,297.79,294.36,298.24,299.40,298.89,303.17,304.17,305.60,308.78,259.70,260.64,317.75,301.93,324.38,325.85,320.73,317.38,323.00,320.79,324.93,320.54,264.90,268.08,265.13,248.79,268.84,269.90,260.09,271.19,266.85,264.54,265.90,260.96,275.68,272.54,,,238.54,216.10,204.64,217.90,,159.64,179.04,213.24,224.18,221.73,234.95,
2014-02-25 22:06:44.447000,L8,287.85,264.84,196.20,209.66,218.63,214.88,230.65,228.86,233.72,228.30,231.97,233.14,235.79,240.25,240.84,243.13,242.62,245.35,248.03,246.02,252.09,251.20,258.64,260.22,264.66,267.61,269.22,271.08,260.11,261.91,260.46,251.36,252.23,253.87,263.91,266.76,264.04,244.34,268.46,266.46,258.05,262.72,261.12,262.64,263.92,249.04,272.60,263.11,,,237.60,216.49,202.26,199.69,,,175.64,212.43,223.99,219.08,232.92,
2014-03-06 22:00:25.321000,L8,288.35,264.57,194.46,209.85,217.02,215.20,228.33,229.74,235.34,229.35,230.46,234.20,237.19,242.08,242.15,245.08,244.11,246.28,248.06,249.43,252.63,253.20,259.52,259.86,266.93,268.97,268.92,272.34,261.03,262.19,262.15,251.57,255.29,254.96,265.03,266.66,262.87,246.29,268.44,265.47,259.96,263.34,263.83,264.49,260.19,247.62,237.17,,,,237.92,219.11,204.29,219.24,183.48,157.14,176.11,212.97,221.67,220.04,233.75,
2014-03-29 22:06:15.961000,L8,288.53,267.50,243.70,218.05,230.07,225.25,250.15,235.83,236.90,230.76,236.90,238.23,239.04,246.32,243.74,245.88,299.27,277.51,303.55,292.72,303.58,308.15,308.61,315.27,307.55,297.46,312.41,323.69,262.32,263.91,263.91,251.90,256.78,255.56,264.64,268.98,264.83,249.10,271.72,272.97,262.23,274.63,265.62,266.73,266.60,269.60,275.68,264.35,,,242.16,222.43,204.46,224.02,185.01,159.22,184.13,227.35,226.80,224.61,236.50,
2014-04-23 21:59:43.011000,L8,293.16,271.26,250.12,258.27,247.82,236.14,255.46,241.47,243.30,235.14,238.71,244.27,242.17,250.03,250.04,250.53,292.68,297.43,302.15,303.29,306.88,305.85,307.17,290.61,317.45,323.60,324.16,323.21,319.30,313.93,271.55,256.37,260.98,261.78,272.56,276.20,271.40,254.86,275.38,274.49,275.05,274.74,281.52,273.64,271.15,271.30,277.57,270.34,,,251.69,227.86,212.11,222.97,185.46,164.21,185.65,250.26,247.46,242.34,244.16,
2014-04-30 22:05:46.536000,L8,284.09,263.62,246.74,253.55,230.01,229.37,244.75,234.08,239.14,232.35,235.72,238.70,240.19,247.80,249.08,246.47,246.93,248.33,252.46,252.66,256.75,258.05,261.65,264.51,269.28,272.74,275.66,274.84,266.06,269.29,268.24,257.14,258.41,260.57,268.66,273.51,270.68,250.65,273.24,271.67,270.58,274.53,272.01,270.42,269.73,267.08,277.65,264.60,,,243.39,224.74,206.73,225.67,169.71,,182.38,245.41,242.98,224.67,240.77,
2014-05-25 21:59:22.796000,L8,289.25,267.18,231.41,237.12,257.33,257.05,255.87,229.01,234.93,226.43,229.66,234.55,236.68,244.25,247.25,252.53,246.27,249.88,252.94,253.63,255.81,257.94,264.36,265.69,269.50,272.24,277.43,282.47,272.12,271.29,182.15,,,263.44,270.04,256.53,305.52,235.99,277.40,276.27,280.93,196.37,217.11,279.25,273.39,269.23,274.27,266.21,,,252.09,232.45,216.08,221.72,194.00,169.10,182.14,252.95,245.76,224.43,235.60,
2014-06-17 22:05:44.904000,L8,,,,,,,,,,,,,,,,223.58,224.91,211.82,227.04,225.67,231.13,227.33,241.54,231.30,247.15,245.12,243.47,249.51,230.78,231.83,232.68,231.05,237.60,233.57,250.36,251.94,243.76,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-12 21:59:43.196000,L8,,,,,,,,,,,,,,,,,,,180.52,195.92,202.20,213.23,235.48,220.40,,,235.02,239.90,228.03,230.27,224.92,210.90,231.60,228.42,244.28,242.75,231.17,,233.90,214.12,197.90,203.60,214.36,207.85,194.85,200.27,,,,,,,,,,,,,,,,
2014-07-28 21:59:47.112000,L8,,,,,,,,,,,,,,,,220.83,221.81,193.77,222.78,216.75,215.06,216.68,238.68,178.09,241.34,237.26,237.36,245.06,227.18,228.32,227.53,227.19,236.34,230.67,250.24,250.43,241.38,,225.75,210.95,192.70,,,,,,,,,,,,,,,,,,,,,
2014-08-20 22:06:06.726000,L8,286.16,256.70,195.68,244.21,228.93,227.76,245.44,231.58,231.53,228.23,232.09,234.55,236.16,243.86,243.34,243.55,243.69,246.97,248.27,248.24,251.91,253.65,260.32,261.15,266.21,267.44,271.00,272.47,258.45,262.57,263.67,252.74,256.63,255.83,266.35,268.48,265.68,244.95,268.82,268.54,262.51,272.41,265.34,267.79,264.74,253.30,238.41,,,,252.21,217.07,201.48,179.09,164.58,159.83,175.22,230.91,225.83,224.10,234.10,
2014-09-14 21:59:59.788000,L8,,,,,,,,,,,,216.35,216.13,218.74,201.99,222.19,224.08,214.54,210.68,213.99,230.39,222.86,237.22,207.34,215.88,236.39,244.87,252.65,235.42,234.07,229.62,216.29,235.71,222.52,241.20,225.97,227.57,,200.83,188.35,191.24,184.37,208.02,191.78,183.99,,,,,,,,,,,,,,,,,
2014-11-08 22:06:16.124000,L8,286.17,264.74,240.55,245.12,230.94,231.29,242.55,232.01,236.01,230.95,234.39,232.39,235.33,241.90,244.13,242.17,242.54,244.04,247.94,247.54,250.82,251.66,257.57,262.39,264.42,268.46,271.20,270.51,263.26,262.08,261.79,252.93,253.70,255.64,264.67,266.59,263.97,241.20,271.03,268.44,260.27,274.10,269.38,271.10,270.84,268.62,264.67,260.71,,,251.27,224.14,209.97,172.93,165.40,164.76,184.30,235.07,234.78,235.32,236.98,
2015-02-28 22:05:48.437000,L8,286.63,264.44,195.78,209.33,218.89,218.82,233.65,230.95,234.05,229.18,233.02,232.92,236.74,242.58,244.03,242.64,242.01,245.71,248.77,249.30,253.37,253.86,259.54,261.60,265.17,268.76,270.44,271.79,260.35,262.36,264.98,253.00,255.47,254.52,264.78,265.54,266.25,241.88,268.40,270.19,260.63,270.88,264.13,265.31,265.91,259.07,271.95,,,,237.28,221.50,207.65,223.58,,178.97,177.13,218.77,229.25,222.34,234.58,
2015-03-09 21:59:30.556000,L8,289.03,258.08,186.28,203.54,206.98,209.18,222.24,228.22,232.62,228.26,228.39,231.97,235.95,243.00,242.38,242.63,240.86,246.58,248.63,247.37,250.92,252.75,260.02,260.39,265.80,267.81,269.46,271.34,258.80,262.75,262.54,253.37,254.02,254.24,264.42,264.81,262.28,240.03,266.73,265.45,257.42,249.44,258.92,258.23,257.35,244.98,210.05,,,,229.82,213.11,198.20,169.27,,177.04,177.34,205.80,210.93,214.66,230.95,
2015-04-10 21:59:13.702000,L8,287.35,272.83,225.64,257.54,231.98,231.24,248.80,238.11,237.84,235.60,239.24,240.27,241.37,246.81,252.28,248.33,245.52,255.80,253.05,253.71,257.27,258.05,264.41,266.00,267.23,276.55,275.72,276.13,266.58,270.35,269.32,261.17,261.41,261.12,270.11,271.76,269.36,252.49,273.81,276.94,274.89,275.16,276.30,272.53,269.62,270.16,275.98,259.59,,,249.63,229.38,210.90,222.98,,169.34,185.73,231.16,234.42,241.38,240.81,
2015-05-19 22:05:04.672000,L8,,,,,,,,,,,,163.94,214.15,220.66,201.05,222.28,222.43,211.71,226.17,223.55,221.32,233.36,238.50,236.44,241.77,243.54,242.89,249.26,230.96,235.91,239.38,231.22,237.33,230.63,244.53,248.89,243.00,,204.74,215.19,192.61,188.37,211.42,202.52,191.89,201.89,,,,,,,,,,,,,,,,
2015-07-22 22:05:37.569000,L8,,,,,,,,,,,,202.73,214.25,220.98,198.06,221.17,222.09,188.93,225.06,218.82,200.80,217.71,238.16,231.33,241.34,241.92,238.24,248.55,229.58,233.50,239.09,228.93,236.31,230.37,244.00,250.40,194.60,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07 22:05:40.232000,L8,,,,,,,,,,,,,,,,,,192.67,225.01,217.12,213.25,216.35,237.07,228.86,234.77,191.45,236.43,248.15,226.66,193.93,160.94,,,,242.05,241.03,237.82,203.93,203.94,215.05,196.03,185.02,205.66,200.79,188.87,,,,,,,,,,,,,,,,,
2015-08-23 22:05:48.569000,L8,287.86,259.27,216.29,251.68,235.61,234.54,246.74,230.95,233.88,229.19,230.48,234.50,233.09,239.15,233.27,214.47,210.66,,,245.09,251.63,254.25,259.35,261.56,265.71,270.11,272.21,271.80,262.57,264.49,264.52,253.50,257.13,258.27,266.49,269.54,269.28,251.35,273.72,275.17,271.19,276.47,269.83,271.69,268.11,272.61,274.48,261.24,,,243.15,222.94,208.48,223.55,,164.51,181.71,238.30,245.74,217.38,237.57,
2015-09-01 21:59:39.995000,L8,297.41,270.67,249.94,253.32,247.70,252.90,253.32,236.64,238.16,234.56,237.24,240.22,240.49,247.45,248.21,245.34,246.14,250.87,255.53,254.25,255.50,258.84,263.53,265.90,267.52,272.97,278.05,275.15,265.05,268.70,270.87,255.47,260.30,260.66,271.44,272.08,270.23,254.77,277.28,279.40,280.73,276.82,286.96,276.73,273.43,274.57,276.32,274.02,,,257.52,230.03,217.44,179.82,157.94,170.04,182.13,250.67,247.04,244.11,241.11,
2015-10-19 21:59:54.006000,L8,290.67,271.67,249.75,257.47,246.80,247.65,252.70,235.39,301.88,297.53,295.45,276.00,295.82,298.29,242.24,243.75,242.42,247.19,249.28,249.67,252.44,253.78,258.81,260.89,264.65,262.06,262.49,266.61,330.99,338.67,336.96,331.25,329.14,322.18,324.57,263.75,267.93,249.35,273.62,269.74,248.62,266.36,267.93,255.84,273.09,276.01,278.10,271.30,,,248.90,228.60,211.53,222.89,183.70,168.11,182.32,247.05,241.35,244.09,238.77,
2015-10-26 22:06:07.756000,L8,342.52,311.61,192.80,255.61,261.95,252.90,252.13,307.99,302.31,302.28,298.87,259.05,267.65,298.00,305.46,292.04,311.72,295.73,307.80,314.69,319.66,325.18,314.61,259.68,258.62,265.78,273.31,271.06,256.50,263.16,256.83,257.31,256.12,259.14,268.56,272.73,271.22,256.77,281.29,281.96,281.90,287.30,288.34,276.73,279.51,280.60,279.79,276.89,,,377.86,303.83,214.65,226.93,266.81,180.37,194.02,248.37,233.84,246.12,229.74,
2015-12-29 22:06:09.164000,L8,323.57,305.37,297.56,307.82,318.08,314.30,316.53,258.82,289.76,285.53,297.60,294.47,293.10,249.59,262.24,265.00,265.89,292.78,304.84,298.95,301.95,309.81,314.79,320.68,320.16,290.55,293.12,294.80,268.81,285.25,281.78,273.96,277.68,279.95,300.72,339.22,334.50,337.26,350.88,352.22,310.39,291.95,297.20,285.81,286.67,291.67,290.93,351.06,309.28,353.55,296.43,275.69,285.45,238.77,280.70,181.95,188.38,281.24,274.59,272.27,266.04,348.02
2016-01-23 21:59:56.211000,L8,325.32,267.10,192.32,216.53,218.76,223.48,232.02,232.17,236.14,231.95,234.24,237.24,239.58,244.39,247.12,244.68,243.49,248.26,250.90,252.63,253.10,255.11,261.39,261.65,266.49,270.45,271.69,273.78,263.67,263.34,264.62,257.75,257.15,255.36,264.95,267.71,266.34,244.77,270.04,268.76,263.06,265.44,263.77,263.96,262.47,252.09,234.46,,,,244.20,222.16,209.39,185.48,,164.57,175.92,220.19,225.52,221.65,236.21,
2016-02-24 21:59:45.021000,L8,291.70,270.20,192.76,209.92,220.94,223.89,233.10,232.64,236.33,278.96,279.51,284.84,276.65,283.77,243.11,244.09,242.31,247.93,249.64,249.55,253.76,254.59,258.13,259.68,263.85,271.21,272.19,271.32,264.56,264.85,262.47,254.38,256.25,256.62,266.52,263.34,265.63,248.76,268.74,272.31,261.81,271.42,268.24,267.65,267.03,268.58,274.75,,,,244.40,227.72,208.76,222.33,,160.16,177.21,220.82,224.48,222.14,235.89,
2016-03-02 22:05:55.525000,L8,305.27,268.96,248.68,221.86,226.35,229.97,245.07,231.74,236.34,231.49,236.41,236.70,239.03,245.31,244.30,244.52,243.56,249.21,250.68,251.22,254.60,254.93,259.82,260.41,265.00,270.21,271.61,272.81,263.67,264.34,262.11,254.00,257.49,257.67,266.27,267.59,267.24,250.10,271.32,272.19,266.10,274.47,269.77,268.22,270.21,262.37,273.27,241.85,,,247.87,227.65,209.04,213.15,,162.94,178.17,227.18,230.40,224.38,235.32,
2016-03-11 21:59:42.538000,L8,311.30,280.56,251.09,264.93,261.08,256.42,256.85,281.03,270.46,276.47,237.87,238.66,239.05,246.33,248.21,243.82,244.98,249.09,251.89,251.43,257.62,259.58,261.65,265.06,265.89,271.92,274.98,273.96,264.46,268.40,266.86,257.24,257.93,257.90,267.34,269.09,268.02,252.45,324.20,279.81,260.92,250.10,269.34,268.71,272.00,273.12,275.65,273.84,,,297.42,233.46,216.12,224.02,244.44,204.64,197.13,249.36,245.75,243.38,239.55,
2016-04-19 22:05:34.992000,L8,290.04,266.84,248.69,249.64,228.28,267.77,235.11,323.30,305.43,231.18,229.92,225.03,230.57,224.52,189.09,,,,,228.34,234.83,250.22,260.14,260.29,265.90,270.61,271.58,272.36,264.24,264.23,264.39,253.12,256.43,257.47,265.76,269.15,268.36,251.97,268.46,276.85,270.61,269.45,270.23,268.57,267.56,271.16,275.05,267.80,,,246.16,225.52,211.19,218.96,,166.03,179.09,211.88,255.60,516.72,309.02,
2016-05-14 21:59:24.184000,L8,,,,,,,,,,,,210.67,214.55,221.50,192.37,220.47,221.41,206.60,225.99,220.60,220.94,217.04,236.58,230.48,241.83,240.57,238.69,249.22,230.97,235.02,237.29,230.03,236.08,229.35,241.95,248.70,238.70,209.08,205.31,214.44,218.54,189.58,212.93,204.51,190.93,,,,,,,,,,,,,,,,,
2016-05-21 22:05:38.418000,L8,279.32,263.81,253.11,254.17,234.76,254.78,251.57,238.11,240.48,235.65,240.04,245.24,243.03,249.15,252.27,246.86,245.12,249.23,253.07,256.66,257.65,256.94,262.57,262.64,268.50,274.83,277.75,274.43,265.67,268.82,268.27,257.72,258.91,261.55,267.28,271.76,273.73,256.50,273.62,279.23,277.72,274.52,274.19,272.01,275.53,274.89,276.42,276.28,,,249.78,231.02,215.23,224.69,,167.36,182.98,250.46,248.38,243.59,243.25,
2016-07-01 21:59:42.515000,L8,281.17,244.57,248.51,252.71,236.08,238.84,250.15,236.10,236.73,231.50,236.13,239.11,240.86,246.64,246.87,244.94,245.16,250.26,252.09,252.29,255.11,255.34,261.51,262.46,265.40,273.36,274.23,272.10,265.54,268.37,267.53,254.63,257.86,259.60,267.52,268.55,268.03,254.52,269.56,277.84,280.58,275.47,277.54,272.72,272.03,273.32,276.08,275.84,,,251.28,225.59,208.20,220.32,,163.46,183.93,247.58,243.64,230.07,239.20,
2016-07-24 22:06:01.938000,L8,,,,,,,,,,,,218.81,217.31,222.39,207.92,223.02,224.67,221.57,227.47,228.34,231.42,222.28,241.18,238.75,244.99,246.18,245.07,251.48,231.67,241.99,245.36,231.33,237.30,232.61,250.71,250.81,244.21,208.58,216.15,218.61,225.16,205.37,215.98,211.59,195.80,206.02,,,,,,,,,,,,,,,,
2016-08-18 21:59:57.052000,L8,287.11,257.12,198.79,220.00,225.81,232.64,246.85,229.81,234.40,228.83,231.53,234.83,238.41,242.70,242.33,243.14,242.94,245.46,248.80,250.80,251.85,252.14,259.35,259.85,266.23,270.61,270.44,272.22,262.70,263.72,264.80,253.91,258.15,256.48,264.91,266.04,267.30,246.36,269.98,273.17,272.28,266.27,268.53,270.39,267.71,255.01,273.58,261.55,,,250.44,220.95,209.58,198.61,,161.42,174.06,236.51,226.18,224.34,234.23,
2016-09-10 22:06:15.488000,L8,287.95,262.13,197.04,246.38,231.47,251.67,247.70,228.74,234.14,227.33,230.48,232.17,235.80,240.26,242.09,241.86,240.60,244.99,247.87,247.67,251.35,252.19,256.73,259.17,262.48,268.22,270.48,270.85,260.32,262.10,259.94,253.12,254.91,254.72,263.71,263.96,264.79,249.13,267.30,269.48,267.26,274.32,271.01,269.56,272.56,267.60,273.08,266.27,,,251.42,222.92,207.06,196.40,,162.36,177.78,240.59,231.93,226.65,233.59,
2016-10-12 22:06:21.213000,L8,316.29,274.82,255.47,253.88,257.31,257.94,260.15,238.91,219.52,,,,,,,,,,,,,,,,,,,,,,329.82,338.80,253.40,250.04,260.11,260.88,259.70,239.34,254.53,286.49,260.27,285.96,290.38,280.03,277.00,278.27,278.13,279.87,,,265.50,231.62,215.50,224.96,163.21,167.46,180.37,254.08,248.89,267.57,248.92,
