dates,satname,nzd0374-0000,nzd0374-0001,nzd0374-0002,nzd0374-0003,nzd0374-0004,nzd0374-0005,nzd0374-0006,nzd0374-0007,nzd0374-0008,nzd0374-0009,nzd0374-0010,nzd0374-0011,nzd0374-0012,nzd0374-0013,nzd0374-0014,nzd0374-0015,nzd0374-0016,nzd0374-0017,nzd0374-0018,nzd0374-0019,nzd0374-0020,nzd0374-0021,nzd0374-0022,nzd0374-0023,nzd0374-0024,nzd0374-0025,nzd0374-0026,nzd0374-0027,nzd0374-0028,nzd0374-0029,nzd0374-0030,nzd0374-0031,nzd0374-0033,nzd0374-0034,nzd0374-0035,nzd0374-0036,nzd0374-0037,nzd0374-0032
2000-04-15 21:59:31.785000,L7,,,,509.71,444.75,427.89,437.25,450.12,335.79,405.94,402.00,400.91,395.30,394.10,399.47,391.52,381.81,370.81,369.84,357.96,438.69,441.01,388.91,352.73,351.21,353.45,358.44,353.77,336.93,326.78,318.84,316.48,309.88,307.69,299.13,317.03,294.83,312.99
2000-05-01 21:59:30.586000,L7,493.36,,471.26,503.07,433.99,407.27,413.56,441.92,310.24,215.89,408.32,268.75,308.13,272.61,251.25,187.10,169.08,161.42,360.90,347.08,341.11,339.89,326.08,333.13,341.26,319.68,334.67,322.15,324.13,310.47,317.83,315.19,303.36,302.73,292.96,309.84,287.47,309.15
2000-05-17 21:59:19.400000,L7,504.49,508.25,470.06,446.71,455.40,430.42,445.43,455.64,311.12,234.62,204.48,396.11,379.15,386.25,378.76,375.75,378.92,365.07,364.31,344.30,332.17,333.86,384.52,368.38,341.18,341.32,396.97,389.24,361.22,355.05,353.78,350.87,313.92,309.79,301.33,307.14,299.92,316.43
2000-06-18 21:59:03.789000,L7,368.45,418.39,409.77,336.43,378.78,316.08,,388.75,273.20,,,,,,,,,,,,,196.54,295.47,246.59,255.01,272.14,305.80,,267.85,270.91,257.22,220.37,,247.62,258.63,260.93,262.42,
2000-08-05 21:58:20.584000,L7,405.37,452.10,450.35,424.38,419.58,404.19,428.71,454.20,310.63,191.15,,408.54,375.83,377.06,248.54,360.92,360.69,347.79,343.16,337.76,325.24,322.90,325.22,317.97,321.06,324.99,333.47,329.51,316.01,310.78,300.09,294.38,288.57,286.29,301.77,311.32,288.49,286.87
2000-10-24 21:57:29.684000,L7,366.60,429.10,434.99,389.86,391.19,416.65,425.45,460.59,418.32,394.62,381.59,381.52,373.63,376.32,367.54,363.27,357.18,346.69,337.38,330.31,322.04,314.03,318.04,299.43,306.99,315.62,322.34,312.67,314.80,299.15,294.01,296.05,281.72,282.69,274.25,277.73,271.80,269.67
2000-11-25 21:57:34.931000,L7,,524.14,476.17,469.00,452.76,436.59,435.20,451.49,443.33,423.57,444.75,469.97,394.54,399.33,396.68,384.22,377.77,369.23,368.43,399.81,351.81,343.54,350.16,356.41,352.61,364.60,363.03,370.34,342.90,372.95,378.95,351.64,310.87,302.25,322.83,302.14,296.51,317.88
2000-12-11 21:57:36.803000,L7,391.92,468.65,458.69,424.16,429.90,389.12,427.23,418.64,428.50,401.68,388.87,384.95,379.68,380.64,374.46,366.67,357.85,343.25,344.43,333.52,322.98,314.54,320.30,303.78,310.93,324.95,327.39,325.05,313.45,304.75,301.69,298.38,283.69,284.47,276.45,310.65,272.01,289.03
2001-02-13 21:57:39.607000,L7,357.79,441.85,430.50,415.86,437.17,419.48,426.77,442.51,430.45,412.49,398.64,412.31,389.09,400.44,401.62,380.10,380.19,365.07,385.61,378.58,344.98,337.82,335.67,343.67,338.10,339.43,352.76,371.38,338.28,324.08,320.80,322.70,298.15,297.43,300.45,298.24,285.39,312.82
2001-05-20 21:57:04.892000,L7,356.36,437.97,411.48,405.73,387.54,367.88,381.33,448.21,139.34,,,,,,351.87,294.63,277.13,261.90,323.14,195.79,287.89,,279.69,294.38,274.63,307.95,318.93,255.18,267.02,276.98,264.63,296.49,169.03,269.64,224.28,,253.54,
2001-06-05 21:56:52.440000,L7,387.55,424.10,336.48,342.69,386.77,322.38,159.81,379.18,,,,,,,,,,,,,,,308.66,273.18,266.43,291.31,308.00,256.94,277.25,288.87,254.83,228.90,158.50,268.88,265.00,260.47,261.39,
2001-08-08 21:56:12.984000,L7,284.47,266.36,282.30,288.33,361.76,360.22,380.06,392.62,279.90,,,,,353.91,359.46,341.28,335.18,327.44,333.70,291.98,292.69,,320.80,283.56,282.52,309.20,316.91,305.48,149.04,177.66,262.34,,,,,290.15,270.51,
2001-08-24 21:56:00.447000,L7,361.95,431.91,432.24,394.20,428.17,394.57,409.94,431.16,300.52,207.94,403.28,407.99,361.41,264.92,398.73,389.67,389.60,331.48,328.86,310.74,300.71,308.34,319.44,300.98,414.11,377.65,373.58,382.64,367.30,361.32,287.95,281.26,282.62,317.42,263.87,294.47,273.43,269.76
2001-09-25 21:55:40.572000,L7,,,,,,,,501.39,474.86,485.64,500.86,481.50,482.65,510.07,,510.48,467.53,473.11,504.87,503.17,474.61,,,,,417.00,503.89,504.49,462.94,439.93,424.36,425.09,390.63,371.57,354.24,364.29,356.34,420.30
2001-10-11 21:55:21.747000,L7,312.20,287.48,294.75,297.36,302.23,188.12,355.78,309.37,279.58,,,,320.28,322.99,,299.04,296.41,295.01,219.75,258.95,244.03,,,212.22,223.84,251.06,265.26,211.23,247.86,,,,,,,,,
2001-12-30 21:55:49.115000,L7,394.99,464.69,454.66,437.04,438.63,427.67,431.85,446.75,449.26,416.64,420.72,420.31,411.62,386.46,380.10,367.67,362.77,350.23,345.96,339.12,333.90,327.43,325.56,335.00,330.70,335.88,439.27,443.71,438.08,312.72,316.24,352.49,300.43,291.72,285.18,287.43,286.18,344.02
2002-03-04 21:56:09.860000,L7,389.15,436.95,457.53,397.15,429.66,407.87,398.28,368.62,425.81,413.83,412.81,410.32,408.41,402.67,397.78,360.64,349.68,331.81,330.34,323.66,309.06,442.47,431.97,428.92,434.43,312.62,320.71,320.13,306.67,304.67,288.93,291.16,299.13,307.28,298.35,290.08,275.01,275.64
2002-05-07 21:56:03.729000,L7,355.77,406.56,410.00,312.96,358.23,,,,,,,,,,,,,,,174.05,282.57,,264.66,249.68,248.89,278.48,288.40,243.56,266.37,270.24,265.43,240.07,,186.01,232.53,230.13,237.99,
2002-09-12 21:55:07.575000,L7,,,,,,496.75,492.66,515.49,512.36,517.51,515.82,,506.95,501.71,489.38,505.66,487.52,477.37,484.65,471.29,468.00,474.21,460.09,436.86,436.86,453.98,432.36,440.52,424.70,417.55,402.17,408.99,537.08,443.86,499.39,509.73,396.27,515.20
2002-10-14 21:54:55.882000,L7,369.28,424.05,423.23,351.31,390.73,387.13,399.20,392.42,397.97,379.08,365.83,367.85,367.01,366.56,359.78,350.21,339.21,325.69,322.14,311.21,306.71,298.82,303.93,289.55,287.69,304.44,310.17,309.11,300.51,283.95,283.35,277.90,139.58,218.45,261.49,263.51,259.21,184.91
2002-10-30 21:55:01.471000,L7,430.17,464.10,457.70,440.12,444.08,425.81,435.09,454.22,448.05,443.25,420.12,437.95,402.54,403.16,399.71,384.03,384.68,382.15,379.56,401.67,361.99,349.83,384.33,350.41,351.59,343.61,377.16,354.54,341.13,325.41,325.39,337.51,305.75,298.61,298.76,293.67,277.30,315.29
2003-01-02 21:55:34.113000,L7,,,465.48,450.97,445.59,425.70,429.89,448.60,437.34,413.61,402.06,408.59,395.11,396.78,399.83,396.75,379.32,370.45,372.63,354.03,372.65,341.61,341.65,348.33,335.15,336.54,338.54,368.25,323.36,318.63,335.33,319.81,304.07,295.75,288.80,294.20,283.11,311.82
2003-01-18 21:55:42.118000,L7,465.84,453.58,448.24,425.58,318.36,386.23,418.81,438.59,427.71,400.91,385.78,391.32,388.12,391.21,387.75,376.53,374.51,359.45,354.08,345.59,336.63,328.73,321.75,335.22,328.91,324.79,322.25,376.71,348.88,308.58,308.71,312.91,294.08,294.37,299.20,294.72,274.34,291.19
2003-02-19 21:55:54.479000,L7,358.91,440.62,436.75,404.94,430.07,411.61,390.98,441.00,431.98,401.88,387.85,387.29,393.18,386.16,388.41,363.70,356.82,352.43,350.91,329.71,310.37,325.16,314.93,335.69,296.79,308.10,318.19,338.71,337.22,320.75,311.67,288.50,296.06,299.13,287.53,286.73,288.60,286.61
2003-03-23 21:55:52.571000,L7,352.91,441.31,423.86,383.81,386.26,170.37,434.82,451.76,447.70,492.53,488.51,491.26,430.82,381.43,369.23,365.59,421.92,454.89,455.81,456.83,438.41,304.85,321.52,357.03,401.59,424.62,427.91,425.01,424.11,416.50,406.97,416.90,384.43,357.82,370.39,357.18,294.34,282.17
2003-07-21 21:43:45.776000,L5,419.93,429.87,422.60,351.07,382.76,136.19,351.06,377.37,287.24,,,,359.20,352.93,343.57,347.12,345.22,334.79,331.97,323.47,302.72,284.53,244.11,233.33,243.39,311.62,312.50,244.64,288.42,286.74,269.15,275.39,,210.79,247.27,246.60,247.33,
2003-07-30 21:37:45.389000,L5,331.68,332.56,292.97,261.18,306.67,242.55,294.19,325.28,258.41,200.95,,,331.38,327.70,243.92,327.07,329.66,323.68,326.18,319.90,314.55,315.56,309.62,266.39,274.32,337.90,348.42,346.32,349.93,333.27,340.84,333.06,173.32,250.11,309.23,323.29,302.84,315.99
2003-10-18 21:39:00.182000,L5,369.75,365.32,370.78,349.64,345.29,,,,,,,,,,,362.60,357.82,352.97,356.18,349.72,352.31,341.06,341.03,,,,,,,,,,,,,,,
2003-11-19 21:39:26.321000,L5,475.12,369.99,369.28,361.47,362.20,351.73,364.78,381.93,389.29,368.07,369.66,379.77,375.14,391.88,379.01,378.68,371.43,383.25,363.73,,,,,,,,,427.90,421.44,401.20,410.04,391.21,380.19,,,,,389.48
2003-12-28 21:45:57.554000,L5,416.09,432.44,429.68,341.54,374.11,375.17,395.96,331.90,399.58,379.54,369.44,362.03,361.94,354.59,353.02,356.12,348.98,337.01,323.57,313.71,301.27,294.40,285.51,258.60,257.34,280.75,300.12,272.82,275.05,280.67,269.39,271.82,151.22,192.93,242.48,242.46,225.40,199.30
2004-04-02 21:46:30.745000,L5,397.81,414.85,414.99,345.38,386.45,390.87,406.42,398.67,203.12,331.02,163.37,376.07,373.41,362.89,359.08,352.66,346.43,332.09,326.84,312.37,309.51,306.93,295.45,279.32,279.49,301.54,309.54,289.65,291.17,281.30,274.44,268.75,,186.73,231.90,247.80,248.55,149.07
2004-05-04 21:47:27.968000,L5,404.47,423.24,430.06,347.95,389.77,372.75,403.93,410.26,321.15,,357.80,361.56,373.18,367.86,360.91,353.66,347.65,333.69,328.83,322.58,311.95,316.16,303.25,273.68,277.80,300.90,314.71,279.56,302.70,291.33,288.39,282.10,,194.17,248.19,253.96,254.12,
2004-05-20 21:47:56.357000,L5,408.39,420.28,425.13,342.74,385.82,303.30,397.51,408.14,312.29,205.88,,,375.06,369.92,361.11,353.55,345.70,335.03,324.74,314.51,311.38,313.65,280.56,261.86,273.49,309.89,306.38,306.44,309.60,294.94,297.16,286.12,,186.51,237.18,256.69,246.15,
2004-06-05 21:48:24.950000,L5,474.05,473.13,466.27,433.49,431.79,426.70,423.88,445.56,329.66,249.96,,431.00,310.24,291.66,271.60,239.63,226.82,204.21,170.68,151.60,362.84,339.27,349.45,353.26,359.86,361.63,351.54,350.27,353.57,333.15,332.91,324.79,315.91,294.08,297.13,298.96,284.25,323.14
2004-07-07 21:49:21.098000,L5,460.31,469.63,469.03,432.07,445.21,421.98,432.08,449.35,335.52,248.06,358.28,217.39,401.54,392.79,402.54,383.52,394.03,368.74,370.37,353.50,347.90,348.93,334.17,344.91,341.60,354.29,385.42,353.85,345.97,327.97,325.37,320.39,311.74,299.80,292.78,297.70,283.28,305.23
2004-08-24 21:50:29.935000,L5,389.02,419.08,410.87,338.07,369.42,266.47,353.56,371.85,310.98,,363.84,363.60,371.32,365.56,360.06,357.40,344.59,335.23,327.63,322.07,310.17,304.78,271.68,252.60,261.91,292.37,306.88,284.16,286.40,280.48,281.88,271.11,,185.07,231.73,239.91,241.79,
2004-09-02 21:44:33.408000,L5,,,,,,,,,,,315.81,325.04,322.91,329.93,322.74,,,,,,,,,,,,,,,,,,,,,,,
2004-09-18 21:44:58.764000,L5,357.39,353.83,356.94,330.97,346.24,340.38,351.89,372.56,369.56,359.98,353.31,353.76,354.85,364.42,357.15,359.89,355.65,351.76,,,,,,,,,,,,,,,,,,,,
2004-09-25 21:51:19.231000,L5,430.71,451.07,456.55,424.91,420.83,429.85,434.82,446.85,439.09,411.36,402.60,402.64,401.99,391.75,391.74,378.67,371.75,360.20,359.13,350.37,342.69,332.80,330.51,341.64,330.94,338.60,343.33,345.76,333.76,318.38,312.13,303.96,291.66,287.47,278.11,281.11,278.45,299.39
2004-10-20 21:45:40.625000,L5,364.72,364.36,360.04,344.81,341.19,340.77,,,,,,,,,,355.58,359.24,347.66,354.50,344.33,345.89,340.30,341.00,,,,,,,,,,,,,,,
2004-10-27 21:51:59.516000,L5,503.00,492.13,478.92,455.72,469.07,414.92,427.70,448.86,445.86,408.86,394.51,393.30,387.04,399.75,400.74,387.82,388.63,379.20,362.30,356.25,347.82,336.60,319.69,329.34,331.01,340.90,358.33,351.06,333.12,339.31,349.85,314.50,320.66,305.54,278.80,272.01,274.44,337.75
2004-11-12 21:52:15.232000,L5,486.23,478.15,466.90,452.14,520.25,414.45,436.98,450.94,441.87,418.23,405.80,406.89,403.86,396.98,394.38,373.76,368.70,354.71,353.59,343.39,335.48,329.58,327.37,338.04,339.60,344.30,350.16,345.41,339.51,326.64,316.01,302.45,298.08,284.85,278.83,279.78,282.15,295.67
2005-01-15 21:53:21.356000,L5,416.66,431.09,432.85,342.88,367.67,228.38,388.14,342.96,391.13,376.59,368.00,360.58,360.33,368.55,366.45,359.44,351.56,338.64,331.97,320.43,309.31,294.20,281.49,265.30,265.43,287.67,298.04,285.29,290.94,300.67,289.92,285.59,149.71,197.12,224.74,241.69,229.68,200.98
2005-03-04 21:54:04.136000,L5,414.92,431.96,432.67,344.38,379.57,394.30,409.97,397.85,404.49,383.44,377.53,372.12,373.59,368.59,363.41,359.01,350.05,341.42,333.59,323.16,305.75,288.71,295.81,281.54,276.55,298.06,308.36,299.20,309.51,302.99,297.53,285.50,145.36,195.79,238.97,251.51,232.56,197.48
2005-03-13 21:47:59.531000,L5,332.27,331.72,294.14,247.05,279.59,,,,,,,,,,328.76,333.44,327.71,325.83,323.16,312.18,308.50,297.95,,,,,,,,,,,,,,,,
2005-04-05 21:54:19.058000,L5,505.84,485.69,488.69,472.84,471.00,429.51,435.65,442.30,433.54,406.39,397.68,394.38,392.14,388.75,384.96,379.27,376.87,363.84,363.25,352.24,346.51,337.64,337.57,343.99,337.89,339.07,351.20,347.10,339.45,321.16,322.13,312.64,308.95,298.15,293.87,296.90,284.37,302.80
2005-04-21 21:54:22.812000,L5,414.52,419.57,423.59,340.44,385.57,384.51,401.12,408.55,328.09,373.73,377.87,365.75,376.36,376.22,368.64,356.93,350.68,335.73,328.65,319.65,309.68,307.41,297.87,283.48,280.41,298.08,314.48,296.15,304.78,299.48,295.68,289.36,,175.49,235.12,251.73,241.27,
2005-05-23 21:54:36.577000,L5,417.61,424.47,426.23,347.95,396.95,375.92,407.82,415.33,316.29,,,,372.42,367.35,364.73,356.58,351.99,336.78,328.39,307.77,300.43,308.90,314.27,299.38,292.11,204.37,229.12,229.15,198.79,182.59,295.25,287.31,,,,,,
2005-06-08 21:54:44.925000,L5,466.38,468.30,464.93,435.47,454.68,439.24,429.87,443.70,461.44,229.49,,307.98,301.32,288.17,277.52,243.54,241.12,198.18,168.94,153.49,357.55,353.89,347.25,373.27,347.49,365.76,355.73,359.59,337.60,331.71,332.92,326.26,319.19,309.01,302.48,284.61,282.93,327.13
2005-07-10 21:54:55.488000,L5,422.23,434.47,414.84,363.40,393.82,267.94,390.41,414.95,301.29,,,,,365.95,360.56,354.01,327.58,335.98,323.56,312.12,288.32,300.70,303.30,270.28,269.32,289.00,302.99,264.70,316.97,300.16,294.86,280.65,141.41,254.47,252.56,250.29,249.40,
2005-08-20 21:49:06.970000,L5,354.97,357.16,359.36,333.51,343.13,343.15,353.42,379.76,362.88,348.46,340.94,359.56,352.65,354.53,357.57,352.15,351.38,349.07,341.69,345.09,342.27,343.14,339.14,356.29,352.03,358.95,368.77,376.45,378.13,360.75,362.57,358.88,357.95,362.02,351.29,351.45,335.46,357.80
2005-08-27 21:55:20.007000,L5,451.87,462.03,464.32,438.73,432.58,421.81,424.64,444.35,427.64,408.33,390.46,405.20,385.44,393.85,407.56,381.15,377.33,368.90,362.42,365.07,347.49,338.68,339.36,351.76,338.25,340.36,347.67,342.28,334.18,314.03,316.27,319.12,316.11,308.95,299.56,290.99,276.99,315.97
2005-09-28 21:55:20.450000,L5,439.89,455.61,457.51,426.06,433.01,422.21,441.70,448.68,442.67,409.35,400.24,394.78,395.50,391.07,384.50,380.86,382.73,362.69,357.62,353.10,344.66,334.31,333.11,337.06,332.99,337.99,343.11,343.83,330.56,317.51,313.23,311.49,305.55,295.25,285.49,284.53,269.68,299.30
2005-10-07 21:49:06.876000,L5,350.91,352.44,352.64,328.07,,,,,,,,,,,,348.25,350.99,344.05,338.55,339.04,337.95,330.54,,,,,,,,,,,,,,,,
2005-11-08 21:49:16.532000,L5,,,,,,,,,,,,,356.28,357.06,367.76,361.38,358.20,352.05,351.11,345.85,,,,,,,,,,,,,,,,,,
2006-02-19 21:57:51.685000,L5,455.71,456.96,460.35,436.17,436.57,423.03,439.53,447.09,435.43,408.76,394.73,396.72,394.12,394.06,381.40,377.46,374.26,367.17,363.88,350.71,344.42,333.99,334.23,359.79,333.73,342.52,340.78,337.69,328.38,319.93,314.11,303.97,309.91,295.37,298.25,291.69,279.04,311.90
2006-06-27 22:00:00.431000,L5,460.31,473.07,468.47,439.73,431.76,423.31,434.21,454.45,319.83,235.81,208.70,,402.18,391.51,388.28,384.37,383.84,371.42,370.97,361.16,358.36,349.73,346.62,343.30,366.46,348.64,354.26,352.72,346.92,328.07,326.02,309.57,307.85,310.35,296.88,290.29,287.17,318.25
2006-10-10 21:55:08.811000,L5,,,,,,,,,,,,,,,357.15,356.71,364.47,355.94,355.01,346.39,345.48,,,,,,,,,,,,,,,,,
2006-11-02 22:01:32.743000,L5,498.09,481.89,,456.88,463.10,419.48,439.29,442.60,442.94,413.93,404.70,404.10,399.86,395.79,390.86,383.01,368.32,358.16,350.45,344.79,335.55,329.37,324.34,329.03,336.34,341.79,346.69,346.43,334.66,320.48,319.19,292.99,289.73,283.25,270.55,271.83,274.81,290.25
2006-11-27 21:55:35.233000,L5,351.19,357.00,352.41,323.08,347.86,342.20,356.53,370.44,376.30,358.62,347.79,358.46,355.80,358.04,356.86,358.28,357.85,352.57,349.26,340.54,336.61,333.48,333.58,343.32,346.35,357.10,364.63,381.59,376.78,367.47,366.29,370.29,354.74,357.07,340.22,342.29,329.15,367.05
2006-12-29 21:55:50.726000,L5,256.92,272.24,190.62,190.99,217.79,253.07,271.58,299.15,233.01,300.89,287.33,284.31,275.03,282.05,270.37,275.29,266.92,267.91,259.40,251.07,246.19,253.22,246.29,229.88,238.14,254.83,282.73,280.21,273.47,273.86,255.77,254.70,148.51,166.30,212.40,257.44,254.08,228.25
2007-01-05 22:02:04.371000,L5,454.23,459.50,463.62,425.63,440.68,430.46,430.04,440.01,433.06,403.62,393.19,391.30,389.05,377.39,378.25,382.94,376.67,360.87,355.64,348.90,334.51,333.84,335.85,332.89,315.59,323.26,327.44,329.23,318.08,312.23,307.91,308.61,304.64,291.86,283.06,286.86,261.31,309.96
2007-01-21 22:02:09.591000,L5,417.03,432.70,432.41,345.24,379.60,392.01,412.25,335.79,401.01,380.86,372.74,365.58,367.02,358.15,353.02,348.13,343.10,337.80,331.30,320.05,304.76,294.37,293.26,283.07,280.35,284.82,304.64,285.26,286.33,287.51,270.14,263.11,149.07,194.58,242.62,259.24,244.39,201.87
2007-01-30 21:56:00.553000,L5,473.70,459.50,479.92,464.60,439.35,163.18,311.46,315.53,352.59,342.11,336.81,335.55,334.81,333.04,331.09,336.60,323.86,318.96,315.82,308.54,303.37,291.41,295.79,281.04,293.02,318.22,347.08,343.78,341.04,343.17,332.12,323.59,217.72,227.51,283.95,307.68,307.65,313.90
2007-02-06 22:02:11.997000,L5,421.34,434.96,435.62,348.84,383.19,377.70,397.09,143.58,399.57,377.94,374.00,365.46,367.26,356.11,353.00,355.78,349.27,342.12,330.63,319.59,307.73,293.88,304.35,286.58,261.66,298.17,310.04,294.85,296.69,290.88,278.51,277.81,155.33,198.41,244.96,263.52,232.22,205.19
2008-02-25 21:57:37.029000,L5,406.11,424.13,352.68,333.94,365.63,175.02,405.94,319.36,399.64,383.26,380.33,370.16,371.67,362.84,353.96,351.94,344.41,335.08,326.50,314.26,304.23,286.77,295.48,274.86,271.18,298.51,308.74,294.60,295.67,288.92,274.99,271.59,143.23,191.75,235.22,255.02,254.57,192.51
2008-12-09 21:51:18.382000,L5,404.75,421.46,423.65,335.21,371.91,386.60,405.31,320.47,405.40,383.23,370.25,361.07,368.51,354.35,345.15,345.94,332.41,324.05,314.74,299.46,289.49,280.36,281.89,259.68,259.65,289.37,303.08,269.38,277.38,282.15,252.06,245.15,,,,,,191.87
2008-12-25 21:51:46.135000,L5,447.99,462.51,466.33,431.68,428.72,418.67,436.82,438.73,423.90,401.71,389.97,382.98,385.11,376.78,372.73,365.68,360.72,355.19,353.18,343.04,333.95,325.07,327.98,328.67,327.81,326.55,330.04,325.06,316.63,308.06,299.31,285.00,292.54,294.97,283.67,284.18,275.66,291.73
2010-01-29 21:58:05.346000,L5,508.74,499.12,493.35,483.29,465.49,384.69,407.49,339.10,408.58,381.75,373.76,369.75,368.09,357.64,344.98,353.72,340.89,332.91,329.39,321.47,301.25,288.51,297.09,288.13,275.08,306.60,311.84,290.74,292.22,288.52,277.73,262.36,154.02,204.09,249.36,258.40,244.50,195.38
2010-10-12 21:57:13.086000,L5,,,,505.51,491.29,472.10,472.81,496.10,481.08,465.91,471.54,466.53,457.63,448.66,456.73,458.81,457.44,445.09,448.53,440.33,431.38,425.22,430.69,430.97,438.81,450.04,441.13,448.57,440.56,424.88,410.08,410.30,387.35,382.66,375.95,383.44,355.64,390.09
2011-02-17 21:57:12.898000,L5,420.34,432.66,436.37,346.72,379.88,375.31,413.06,335.30,403.18,383.61,375.39,369.07,365.65,341.19,329.30,344.30,338.29,329.48,323.09,311.26,295.85,280.96,292.97,274.39,267.59,288.49,305.18,283.23,287.52,289.31,269.84,262.62,142.90,197.44,242.59,250.69,233.15,197.63
2011-09-13 21:55:45.838000,L5,448.53,456.10,461.61,433.65,441.21,426.86,441.67,440.28,429.84,408.82,392.87,400.82,396.52,391.89,391.47,379.96,371.46,368.12,364.43,353.52,342.83,340.19,342.50,350.08,347.51,341.75,349.02,340.66,337.24,317.10,318.75,305.04,306.89,311.34,293.29,288.93,279.32,316.07
2013-04-11 22:09:26.995000,L8,435.05,446.65,451.32,424.16,433.21,413.01,415.60,436.38,418.81,388.90,381.21,386.97,382.38,377.33,376.71,363.12,358.34,350.08,348.63,339.76,332.65,325.27,329.06,329.54,329.25,327.56,336.21,340.42,323.13,310.69,301.89,294.80,288.56,287.44,282.40,279.31,271.34,292.87
2013-05-13 22:09:11.169000,L8,417.45,475.91,464.22,451.33,433.97,428.42,437.72,441.76,442.12,401.95,388.35,382.45,387.72,369.04,379.46,362.42,365.04,357.08,339.12,288.16,317.98,328.65,311.81,335.70,337.85,324.81,332.25,345.04,317.78,287.97,283.83,278.59,283.45,301.52,317.43,301.55,286.47,303.16
