dates,satname,nzd0108-0000,nzd0108-0001,nzd0108-0047,nzd0108-0048,nzd0108-0049,nzd0108-0050,nzd0108-0051,nzd0108-0052,nzd0108-0053,nzd0108-0054,nzd0108-0055,nzd0108-0056,nzd0108-0057,nzd0108-0058,nzd0108-0059,nzd0108-0060,nzd0108-0061,nzd0108-0062,nzd0108-0063,nzd0108-0064,nzd0108-0065,nzd0108-0066,nzd0108-0067,nzd0108-0068,nzd0108-0069,nzd0108-0070,nzd0108-0071,nzd0108-0072,nzd0108-0073,nzd0108-0074,nzd0108-0075,nzd0108-0076,nzd0108-0077,nzd0108-0078,nzd0108-0079,nzd0108-0080,nzd0108-0081,nzd0108-0082,nzd0108-0083,nzd0108-0084,nzd0108-0085,nzd0108-0086,nzd0108-0087,nzd0108-0088,nzd0108-0089,nzd0108-0090,nzd0108-0091,nzd0108-0092,nzd0108-0093,nzd0108-0094,nzd0108-0095,nzd0108-0096,nzd0108-0097,nzd0108-0098,nzd0108-0099,nzd0108-0100,nzd0108-0101,nzd0108-0102,nzd0108-0103,nzd0108-0104,nzd0108-0105,nzd0108-0106,nzd0108-0107,nzd0108-0108,nzd0108-0109,nzd0108-0110,nzd0108-0111,nzd0108-0112,nzd0108-0113,nzd0108-0114,nzd0108-0115,nzd0108-0116,nzd0108-0117,nzd0108-0118,nzd0108-0119,nzd0108-0120,nzd0108-0121,nzd0108-0122,nzd0108-0123,nzd0108-0124,nzd0108-0125,nzd0108-0126,nzd0108-0127,nzd0108-0128,nzd0108-0129,nzd0108-0130,nzd0108-0131,nzd0108-0132,nzd0108-0134,nzd0108-0135,nzd0108-0136,nzd0108-0137,nzd0108-0139,nzd0108-0140,nzd0108-0141,nzd0108-0142,nzd0108-0143,nzd0108-0144,nzd0108-0145,nzd0108-0146,nzd0108-0147,nzd0108-0148,nzd0108-0149,nzd0108-0150,nzd0108-0151,nzd0108-0152,nzd0108-0154,nzd0108-0155,nzd0108-0156,nzd0108-0157,nzd0108-0162,nzd0108-0163,nzd0108-0172,nzd0108-0173,nzd0108-0174,nzd0108-0175,nzd0108-0002,nzd0108-0003,nzd0108-0004,nzd0108-0005,nzd0108-0006,nzd0108-0007,nzd0108-0008,nzd0108-0012,nzd0108-0013,nzd0108-0014,nzd0108-0015,nzd0108-0016,nzd0108-0021,nzd0108-0022,nzd0108-0023,nzd0108-0024,nzd0108-0025,nzd0108-0026,nzd0108-0027,nzd0108-0034,nzd0108-0035,nzd0108-0133,nzd0108-0138,nzd0108-0153,nzd0108-0158,nzd0108-0159,nzd0108-0160,nzd0108-0161,nzd0108-0164,nzd0108-0165,nzd0108-0166,nzd0108-0167,nzd0108-0168,nzd0108-0169,nzd0108-0170,nzd0108-0171,nzd0108-0176,nzd0108-0177,nzd0108-0178,nzd0108-0179,nzd0108-0029,nzd0108-0030,nzd0108-0031,nzd0108-0032,nzd0108-0040,nzd0108-0041,nzd0108-0042,nzd0108-0043,nzd0108-0044,nzd0108-0009,nzd0108-0010,nzd0108-0011,nzd0108-0017,nzd0108-0018,nzd0108-0019,nzd0108-0020,nzd0108-0028,nzd0108-0033,nzd0108-0036,nzd0108-0037,nzd0108-0038,nzd0108-0039,nzd0108-0045,nzd0108-0046
2001-08-15 22:00:38.680000,L7,316.18,347.44,345.53,328.90,,,,,510.39,432.21,,,,,,,,,,,,,,,,,,,,,,,,343.94,326.24,,,,,,,216.08,270.21,267.59,199.94,,,190.29,341.55,330.38,321.43,,,,,,,344.29,327.20,,,,,,,,,,,,,,,,,347.88,340.36,352.45,,445.10,462.04,477.28,,,,,515.15,490.40,,,426.70,555.09,404.21,481.76,514.29,526.67,,,,241.29,282.42,264.29,288.06,288.97,292.11,288.75,281.94,296.61,379.66,340.48,348.43,249.01,481.67,487.57,463.50,188.48,311.77,259.86,298.03,311.43,,,,,,285.94,303.43,235.10,,469.65,453.44,,357.26,391.23,373.77,,,516.65,414.97,292.00,523.43,,,474.99,387.26,489.84,318.57,283.49,283.70,266.83,506.82,528.40,213.38,,,,328.48,293.40,434.09,420.22,202.87,364.12,513.40,311.55,249.66,,,,,,,,,,,,,,,
2001-10-02 22:00:04.650000,L7,329.85,204.00,,,,,,,,220.31,329.87,362.51,308.20,220.98,262.55,305.42,311.39,252.95,200.24,184.21,,,,,362.98,285.48,,343.45,495.29,477.80,,525.19,491.65,480.05,414.35,553.24,266.01,,301.34,307.20,270.54,554.69,524.65,,,,,,,,,188.24,194.13,228.45,249.40,272.98,243.50,267.00,274.74,327.82,501.72,,,,464.40,427.89,,,,,173.77,195.10,250.37,294.84,370.39,383.52,427.99,457.24,408.74,,275.63,267.16,292.91,289.39,480.80,398.04,544.17,415.25,441.78,400.03,432.04,416.19,344.28,349.39,363.79,362.80,318.30,364.02,398.32,418.36,433.57,398.33,367.16,,362.70,347.85,420.19,407.13,421.61,394.24,,,,,,479.22,190.03,,,,,558.98,519.40,358.88,373.91,374.65,351.76,297.90,260.79,285.96,,,,,,,,439.61,544.97,379.51,395.20,420.63,468.88,,479.46,503.89,494.32,534.34,473.51,505.27,,,549.30,489.03,,,,,,,,,,,,327.03,366.23,366.14,283.18,239.80,236.60,218.02,,,,,,,,
2001-11-03 22:00:10.954000,L7,388.90,334.02,491.61,521.85,553.36,432.72,474.84,359.42,283.25,246.93,311.07,321.45,538.31,518.59,275.81,482.29,432.43,,,,340.84,348.27,437.87,267.82,270.74,332.44,342.96,352.30,363.92,351.38,535.21,360.98,344.06,366.79,392.25,358.25,512.64,,365.19,445.84,256.34,332.19,309.14,429.80,313.87,292.88,218.31,233.31,358.43,,,,,,,,,,472.28,378.46,338.90,405.52,493.43,472.61,459.60,357.39,371.54,267.28,299.15,313.95,371.25,268.33,401.89,402.23,432.99,460.85,546.84,538.38,290.29,311.22,361.98,210.15,432.65,512.54,545.21,524.97,502.40,505.33,521.56,530.30,518.39,545.47,466.76,540.14,434.68,408.51,408.45,435.53,436.43,407.82,357.05,361.14,363.90,548.47,521.91,421.43,427.53,515.99,495.72,,507.76,530.21,,,,,375.24,358.77,467.69,351.75,338.15,319.51,,406.90,,395.85,561.03,459.80,,,311.15,324.55,484.65,,303.76,462.14,322.47,513.85,381.90,477.98,542.61,532.41,,510.45,536.89,484.52,492.29,458.69,422.55,433.86,,,,,,,409.30,392.32,347.10,326.77,215.97,201.58,203.83,435.76,352.57,,,378.36,488.77,452.37,382.80,358.17,541.49,459.52,330.51,356.50,303.76,545.66,312.83,406.75
2001-12-05 22:00:18.987000,L7,499.00,521.57,443.55,442.62,432.12,187.93,,388.72,405.94,305.86,544.58,486.61,,,,,550.89,432.45,497.60,300.73,313.37,334.39,384.09,480.85,516.57,514.88,487.36,385.97,296.74,240.67,177.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.73,218.80,387.78,409.32,309.61,344.15,337.76,,,,,,,,,,,,,,,,,,,,,,,,368.26,444.13,,,,357.94,375.13,436.26,430.48,433.71,560.14,,,,,210.65,234.77,499.29,463.27,345.70,,512.40,421.81,426.97,427.59,425.91,428.70,456.59,525.58,493.00,544.77,405.61,,384.51,,,,,,210.41,221.03,203.82,223.74,229.24,245.83,,,,,534.17,247.64,,,,246.98,359.25,476.68,512.84,293.99,246.99,304.05,396.21,434.39,447.06,387.56,461.49,469.89,,,,,,,,,,384.60,333.79,,,,197.67,217.25,,,,,,,,
2001-12-21 22:00:29.925000,L7,,,389.28,493.73,492.65,475.04,302.76,,,,,,,,,,,297.42,235.05,260.58,,182.15,194.98,232.03,247.07,201.02,226.10,288.71,289.43,284.20,208.56,271.22,277.15,318.19,248.73,230.76,243.14,329.59,343.40,255.92,233.35,323.65,302.61,288.88,250.02,395.99,422.15,227.81,226.28,281.69,382.49,394.38,358.63,372.35,345.04,370.20,328.06,345.84,366.18,384.42,366.16,391.90,444.66,432.91,450.74,442.27,456.02,433.10,382.87,357.95,541.56,506.46,450.13,453.29,423.41,405.12,386.18,427.82,481.93,498.77,454.26,469.84,473.34,490.55,513.13,532.18,542.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.38
2002-01-06 22:00:31.992000,L7,,,246.51,264.53,260.87,193.56,218.28,292.39,264.17,220.08,296.45,307.82,213.41,220.35,188.92,237.37,278.65,192.80,330.76,337.25,351.85,340.02,355.17,220.35,227.36,215.16,272.12,273.20,291.29,349.15,378.79,397.36,292.18,311.71,266.94,275.68,326.03,364.35,420.78,426.96,426.24,451.40,405.50,424.89,427.69,435.36,445.90,476.24,477.48,404.67,224.52,198.36,,,,,,,,,,325.64,327.61,319.44,309.25,341.98,,,,,,,,,,,,338.35,464.58,445.65,,,,,517.63,425.34,227.80,,,,,,452.93,326.10,463.41,437.87,494.98,400.65,494.22,487.19,437.91,407.50,368.49,228.04,,,,,,,323.47,317.74,240.52,248.48,221.85,193.69,,,,,,,,,,,,,,,,,,,,,,,,,,550.62,420.16,367.15,213.46,229.75,327.98,353.50,304.77,270.19,280.34,273.14,237.99,351.75,320.10,463.89,,,,,,,225.80,242.02,207.37,,,,,,,,,,,,,,194.32,220.95
2002-01-22 22:00:40.906000,L7,,,247.29,253.87,257.54,276.16,326.95,330.30,321.76,265.34,255.49,286.16,313.60,312.20,335.60,337.03,350.13,372.42,357.75,382.39,404.71,388.94,354.32,304.61,287.29,333.55,329.79,333.79,362.47,370.50,383.67,404.29,388.59,387.28,401.22,395.74,421.47,485.01,344.13,329.47,412.78,407.04,416.55,403.02,425.99,433.03,447.10,482.85,467.55,435.94,340.89,377.47,422.13,451.11,469.56,480.98,493.89,550.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.31,410.69,424.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.37,237.99,279.53,300.41,290.74,,,,,,,,,,,170.31,202.57,204.57,225.95,230.36
2002-02-23 22:00:43.620000,L7,254.50,260.64,224.31,217.37,221.00,203.70,254.83,318.27,530.34,492.42,488.55,479.40,489.18,469.61,470.45,488.92,477.91,486.42,393.99,386.94,426.74,373.99,371.67,419.99,442.02,437.81,308.80,280.01,296.44,313.25,472.41,294.84,327.30,372.57,364.22,360.73,355.56,384.31,499.16,307.27,377.16,249.64,290.51,300.56,337.14,345.18,378.77,368.89,307.83,311.60,293.95,290.52,233.27,231.16,244.71,243.61,272.88,305.16,303.94,340.51,431.51,426.64,351.54,344.67,395.89,344.28,369.26,330.51,332.97,373.69,236.01,257.08,246.19,277.85,278.86,,,,,323.67,302.57,301.09,240.03,272.02,270.02,265.08,276.53,283.09,307.43,,,,,,,,,,465.91,430.38,545.65,487.50,,,,,,,,,459.91,476.44,,,,,173.54,,,188.20,323.34,347.77,396.88,371.68,342.47,302.63,312.36,290.66,396.91,392.45,418.18,424.52,418.50,415.45,341.35,336.51,274.30,281.56,,,,,,454.81,481.32,,,,,494.05,491.33,,,,,,332.72,334.92,358.27,403.93,297.67,307.86,221.63,239.08,241.21,328.40,370.22,423.00,229.61,234.01,232.12,279.31,318.41,211.71,217.64,249.70,285.48,326.77,234.27,223.73
2002-03-27 22:00:37.575000,L7,,,277.14,413.86,445.68,476.67,,,,,,,,508.45,263.25,248.12,222.16,390.22,341.68,292.60,256.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.05,221.68,200.17,338.96,259.54,,,,,,,,225.60,242.71,210.11,223.18,267.34,285.97,273.81,238.13,228.26,223.07,273.89,255.08,278.79,300.50,231.11,,236.62,344.16,345.38,252.79,293.47,284.03,338.06,334.59,354.18,322.19,319.40,312.05,303.72,286.72,221.61,295.31,232.53,339.29,319.64,373.30,369.61,368.54,371.25,399.80,377.73,390.51,418.63,421.08,372.53,382.30,480.23,417.66,458.05,503.90,502.91,508.51,,,,,,,,,,,,,,,,,,,,,,,,,,294.61,247.17,450.62,471.29,494.50,463.68,458.07,,,,,,,,,,,,,,,,,,,,536.37,376.88,,,,,,,,,,,,,,,337.32
2002-04-12 22:00:37.812000,L7,,,,,,482.05,543.79,466.66,446.71,367.48,441.61,540.77,,,,481.13,395.60,421.97,402.59,396.60,369.14,392.27,374.94,362.14,456.31,445.60,,,555.59,527.61,450.04,457.02,286.94,371.53,385.20,,,,530.34,223.47,313.98,310.48,376.76,539.27,517.72,520.51,528.93,421.03,248.03,,526.05,359.38,310.05,298.56,315.84,341.81,364.10,323.89,297.50,359.84,377.44,359.08,340.21,346.34,364.60,357.23,360.75,368.18,341.77,360.73,352.28,380.66,411.37,421.77,506.52,538.67,502.01,511.19,493.56,475.79,537.94,,,531.14,486.33,488.16,472.05,469.95,522.93,538.91,474.27,465.53,455.45,,,,,,,,511.84,506.19,529.86,536.41,501.77,557.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.47,435.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-28 22:00:38.357000,L7,,,,,463.27,424.03,424.53,438.31,473.00,454.56,493.52,419.53,513.76,472.33,448.03,313.22,241.25,202.57,439.85,552.15,480.56,360.48,422.40,456.31,530.53,437.63,505.72,525.65,,,,447.31,450.91,533.91,437.68,509.04,,,,,264.14,371.31,,402.26,521.72,276.82,231.54,221.21,,,460.03,,,,,,,,,,,,,283.35,304.08,333.67,498.68,531.15,,,245.84,254.73,212.93,,382.54,389.63,388.14,,,,418.25,351.64,338.78,413.24,371.50,359.13,338.19,,352.67,394.68,253.23,287.58,,,,,,,,,,,,,,,,,,,454.21,469.48,237.30,239.10,241.66,438.51,,,,,198.48,269.92,,,,,,,,,,,,289.61,214.34,406.84,467.72,,,,,,,205.15,389.43,364.66,392.28,434.42,452.79,503.77,269.03,267.27,459.23,473.81,471.71,482.35,292.58,245.38,196.99,,,,,,,,,,,,,,,218.58,226.03,398.02,355.81,398.47,,
2002-06-15 22:00:19.658000,L7,,,243.15,279.61,301.09,212.81,272.58,240.17,223.57,262.54,271.56,265.06,262.75,262.98,256.03,256.66,250.94,316.45,282.79,420.19,428.39,310.66,317.41,353.38,374.80,328.37,333.52,345.40,332.23,298.11,291.76,285.62,198.97,263.18,324.38,313.71,394.91,428.12,484.74,377.97,419.27,363.64,364.64,389.02,440.53,398.17,461.46,455.19,420.91,418.87,406.61,414.89,218.95,280.97,220.58,239.73,242.30,423.51,228.91,271.51,324.88,330.63,348.00,300.66,490.23,502.76,483.82,471.03,302.09,350.45,322.49,318.35,314.45,505.30,556.41,483.59,479.85,484.49,542.24,527.55,505.14,532.07,542.16,525.78,532.32,547.87,406.32,385.07,370.96,420.08,402.69,506.68,506.77,536.04,534.77,548.93,546.47,,,,,473.03,479.25,495.05,491.59,491.80,529.78,169.21,317.46,478.27,357.16,348.83,410.46,427.62,399.58,526.94,,,,,,,,,,,,,367.74,,,,,,,,,413.82,471.09,545.22,469.91,458.95,458.62,462.58,345.04,301.62,,345.67,338.53,384.50,392.06,353.30,545.82,538.50,300.76,295.67,,,,,488.69,428.43,417.49,314.76,317.46,,,,,,404.93,370.03,,,469.28,494.54,,,412.36,254.57
