dates,satname,nzd0522-0000,nzd0522-0008,nzd0522-0009,nzd0522-0010,nzd0522-0011,nzd0522-0035,nzd0522-0036,nzd0522-0037,nzd0522-0038,nzd0522-0039,nzd0522-0040,nzd0522-0041,nzd0522-0042,nzd0522-0043,nzd0522-0044,nzd0522-0045,nzd0522-0046,nzd0522-0047,nzd0522-0048,nzd0522-0049,nzd0522-0050,nzd0522-0051,nzd0522-0052,nzd0522-0053,nzd0522-0054,nzd0522-0055,nzd0522-0056,nzd0522-0057,nzd0522-0058,nzd0522-0059,nzd0522-0060,nzd0522-0061,nzd0522-0062,nzd0522-0063,nzd0522-0064,nzd0522-0065,nzd0522-0066,nzd0522-0067,nzd0522-0068,nzd0522-0069,nzd0522-0070,nzd0522-0071,nzd0522-0072,nzd0522-0073,nzd0522-0074,nzd0522-0075,nzd0522-0076,nzd0522-0077,nzd0522-0078,nzd0522-0079,nzd0522-0080,nzd0522-0081,nzd0522-0093,nzd0522-0094,nzd0522-0095,nzd0522-0112,nzd0522-0113,nzd0522-0114,nzd0522-0115,nzd0522-0132,nzd0522-0133,nzd0522-0134,nzd0522-0135,nzd0522-0136,nzd0522-0137,nzd0522-0155,nzd0522-0156,nzd0522-0157,nzd0522-0158,nzd0522-0159,nzd0522-0160,nzd0522-0161,nzd0522-0162,nzd0522-0168,nzd0522-0169,nzd0522-0170,nzd0522-0171,nzd0522-0173,nzd0522-0174,nzd0522-0175,nzd0522-0176,nzd0522-0177,nzd0522-0178,nzd0522-0179,nzd0522-0180,nzd0522-0181,nzd0522-0182,nzd0522-0183,nzd0522-0184,nzd0522-0185,nzd0522-0186,nzd0522-0187,nzd0522-0188,nzd0522-0189,nzd0522-0190,nzd0522-0191,nzd0522-0192,nzd0522-0210,nzd0522-0211,nzd0522-0212,nzd0522-0001,nzd0522-0002,nzd0522-0003,nzd0522-0004,nzd0522-0006,nzd0522-0007,nzd0522-0084,nzd0522-0085,nzd0522-0086,nzd0522-0143,nzd0522-0144,nzd0522-0145,nzd0522-0146,nzd0522-0147,nzd0522-0148,nzd0522-0149,nzd0522-0150,nzd0522-0151,nzd0522-0152,nzd0522-0153,nzd0522-0154,nzd0522-0193,nzd0522-0194,nzd0522-0195,nzd0522-0196,nzd0522-0197,nzd0522-0198,nzd0522-0199,nzd0522-0200,nzd0522-0201,nzd0522-0202,nzd0522-0203,nzd0522-0204,nzd0522-0205,nzd0522-0206,nzd0522-0207,nzd0522-0208,nzd0522-0209,nzd0522-0213,nzd0522-0214,nzd0522-0215,nzd0522-0216,nzd0522-0217,nzd0522-0218,nzd0522-0219,nzd0522-0220,nzd0522-0221,nzd0522-0222,nzd0522-0223,nzd0522-0224,nzd0522-0225,nzd0522-0226,nzd0522-0227,nzd0522-0228,nzd0522-0229,nzd0522-0230,nzd0522-0231,nzd0522-0232,nzd0522-0233,nzd0522-0234,nzd0522-0235,nzd0522-0236,nzd0522-0237,nzd0522-0238,nzd0522-0239,nzd0522-0005,nzd0522-0012,nzd0522-0013,nzd0522-0014,nzd0522-0015,nzd0522-0016,nzd0522-0098,nzd0522-0099,nzd0522-0100,nzd0522-0101,nzd0522-0102,nzd0522-0110,nzd0522-0111,nzd0522-0116,nzd0522-0117,nzd0522-0118,nzd0522-0119,nzd0522-0120,nzd0522-0121,nzd0522-0125,nzd0522-0126,nzd0522-0127,nzd0522-0128,nzd0522-0129,nzd0522-0130,nzd0522-0139,nzd0522-0140,nzd0522-0141,nzd0522-0142,nzd0522-0163,nzd0522-0165,nzd0522-0166,nzd0522-0167,nzd0522-0172,nzd0522-0082,nzd0522-0087,nzd0522-0088,nzd0522-0089,nzd0522-0090,nzd0522-0164,nzd0522-0017,nzd0522-0018,nzd0522-0019,nzd0522-0020,nzd0522-0021,nzd0522-0022,nzd0522-0023,nzd0522-0024,nzd0522-0025,nzd0522-0026,nzd0522-0027,nzd0522-0028,nzd0522-0083,nzd0522-0131,nzd0522-0138,nzd0522-0029,nzd0522-0030,nzd0522-0031,nzd0522-0032,nzd0522-0034,nzd0522-0096,nzd0522-0097,nzd0522-0122,nzd0522-0123,nzd0522-0124,nzd0522-0033,nzd0522-0091,nzd0522-0108,nzd0522-0109,nzd0522-0103,nzd0522-0092,nzd0522-0104,nzd0522-0105,nzd0522-0106,nzd0522-0107
2001-11-01 22:15:17.839000,L7,,,,,183.52,198.42,336.56,,,,,,,331.29,332.84,328.92,,,,,,,,,,,,,,,259.69,238.29,139.29,,,,,,,328.24,,,,,,,,,,,,,,,,,,,,,365.61,356.47,388.93,350.09,383.53,,,,,264.49,241.51,370.96,241.14,,,,,,,,,,,,,,232.15,323.72,461.51,413.72,421.37,,426.85,425.73,293.00,285.95,272.65,,,,,,,,,,,,,,,,,,,,,,,,,,351.71,346.54,359.57,348.90,382.52,427.32,194.21,332.10,239.24,506.27,395.54,423.04,395.18,393.07,,,,,,301.93,197.57,222.27,,,,456.62,415.34,,333.11,371.65,283.29,,,,,,,,,,,328.55,,,186.18,245.97,214.90,376.78,395.30,,,,,,,,,,260.69,276.86,300.95,292.17,,,,,,,241.60,193.69,286.78,281.64,,238.00,218.06,218.50,,,,,,,261.28,380.28,242.61,248.81,258.81,393.02,,,,432.72,413.88,389.32,403.23,,,517.86,368.43,342.57,313.43,212.37,181.56,,,,,,,,,,,,,,,
2001-12-19 22:15:37.819000,L7,360.89,304.60,225.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.44,,,,,,,,,,,,,,,,,,,,,,,,,233.74,192.27,180.81,210.27,220.69,187.31,175.99,196.94,206.63,201.00,212.50,270.89,256.63,257.01,197.16,287.97,199.35,244.70,353.22,177.41,187.40,181.68,167.66,167.37,194.75,183.35,199.79,205.12,197.21,206.31,191.11,178.90,172.57,159.68,155.22,176.90,199.19,215.71,214.24,185.34,174.80,168.04,156.55,225.53,215.25,222.50,210.23,208.15,201.16,214.56,218.24,167.48,197.27,179.21,202.88,220.70,201.04,202.10,232.04,184.92,245.54,248.09,210.79,244.30,260.63,225.60,184.59,171.74,188.24,219.16,217.65,209.84,223.83,227.76,210.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-25 22:15:47.156000,L7,493.76,390.62,,509.72,325.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.43,273.55,318.62,301.53,,166.51,176.02,188.53,265.52,210.61,221.73,236.74,224.84,209.91,176.62,234.73,218.68,166.63,232.40,244.42,236.86,227.50,211.58,211.93,225.50,226.30,267.14,245.61,204.04,259.54,246.77,248.42,254.57,271.51,247.46,256.74,216.00,485.16,458.91,459.59,444.11,299.38,,,,523.82,315.80,327.77,426.41,411.18,386.51,,,,311.80,366.79,324.13,328.35,333.73,274.08,267.81,308.04,214.49,221.06,257.81,238.97,400.61,347.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.50,294.17,335.88,394.64,521.23,473.56,224.87,248.06,191.57,216.44,230.95,217.65,292.21,214.30,250.48,251.00,243.76,216.23,160.80,189.50,169.10,196.80,228.40,339.07,347.29,173.43,195.40,187.77,279.23,208.34,155.11,178.55,172.10,237.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-31 22:15:11.713000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.02,278.71,262.15,327.53,315.53,,,192.48,241.09,204.10,,,,,,,,,,,,,,,,321.64,305.12,252.45,,,,,,,,,,,,,,,,332.51,301.26,287.11,,,,,,,,,,,,,,,,,,,,,,,,238.94,223.72,208.99,196.52,,,,,,,,,,,,,306.63,299.39,291.69,293.00,300.69,299.93,287.62,,,,,,,,,,316.54,321.68,320.13,,,,,,,247.33,247.55,230.26,226.73,371.71,351.53,199.01,198.65,177.58,173.21,163.52,155.74,149.28,,271.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-03 22:14:41.164000,L7,393.01,373.76,410.57,267.43,299.94,,,,,,,,,,,,,,190.26,474.83,294.40,399.78,,,,,,,358.12,379.81,480.39,514.20,285.20,310.89,327.44,373.25,427.84,462.65,460.20,511.39,,,,,,,,,,392.95,357.03,,,,,,,,,,,,,,,169.95,177.35,256.19,250.30,262.55,267.22,346.41,364.40,251.76,,,,,,,,,,,,,,,,,,,,,,,,,,,358.00,364.59,354.66,319.42,,,,,,403.64,452.95,208.86,319.76,392.88,401.59,409.47,449.95,236.69,245.04,242.18,211.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.90,388.00,355.77,229.87,,,,,,,,,,,,,,,,,,,424.98,250.23,207.62,280.70,,460.25,272.30,296.32,398.72,500.05,280.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-24 22:15:37.262000,L7,,,,,,338.47,258.18,,,,,,,,,,,,,,,,,,,,188.72,222.32,245.32,355.45,300.91,191.13,215.10,282.13,292.06,260.83,289.81,330.47,365.76,229.70,220.85,267.88,318.95,342.71,329.90,323.40,330.18,269.85,270.84,367.14,387.81,434.65,265.77,324.73,361.97,428.41,443.50,235.02,286.75,244.62,361.65,,,,,335.77,476.87,491.18,485.16,,,,,,,,,,405.97,326.95,337.19,294.82,288.63,254.47,210.65,225.07,219.02,212.85,220.06,352.85,363.04,367.54,336.41,348.06,249.32,206.09,194.40,267.10,288.47,369.67,,,,,,,371.38,324.64,313.90,,350.53,384.08,394.97,475.38,456.95,427.71,384.51,375.25,373.47,374.62,205.92,173.20,213.72,192.44,239.23,308.37,323.98,323.81,347.86,327.58,242.75,315.50,313.34,356.58,336.04,319.55,263.42,249.26,335.39,321.58,309.94,340.47,334.30,329.12,341.14,351.78,347.41,337.96,350.93,370.59,369.70,336.02,345.50,386.16,309.39,282.16,279.07,240.62,227.25,231.97,201.50,211.94,212.55,206.73,195.31,,,,,,,,,,,,,,334.68,371.25,348.24,269.07,308.03,448.00,497.81,486.37,508.68,500.07,,,322.19,336.25,475.74,,,,,,,439.65,274.56,256.10,268.06,257.05,,,,,,,,,,,,,,366.34,492.58,383.18,,,,,,325.94,,425.24,384.46,474.50,,235.80,,,,270.19,,,,
2003-04-13 22:15:43.669000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.22,228.24,203.31,187.15,,,,157.59,219.35,231.15,,,,191.39,218.66,220.76,216.46,221.19,239.46,222.26,204.06,208.69,244.25,262.73,301.76,313.93,258.94,241.17,250.22,283.96,302.17,327.29,344.81,338.99,357.07,347.67,306.05,313.64,327.77,332.91,340.71,344.30,248.18,255.76,282.96,,,,,,,,,,225.95,231.50,216.91,262.98,299.67,270.76,220.58,183.93,214.93,194.02,,,341.20,343.60,333.35,315.84,226.38,233.05,248.87,213.05,225.18,215.24,242.07,281.75,340.64,358.47,288.30,241.44,255.27,262.99,345.37,388.10,366.45,368.47,233.75,407.45,412.39,404.28,390.57,326.79,397.33,309.48,309.13,291.70,235.31,198.35,221.87,183.02,211.38,248.77,261.35,254.56,237.51,175.50,210.01,165.11,,,,,,,,,,273.92,170.09,285.96,293.00,160.39,242.10,264.92,246.25,233.51,240.23,,,,,,,220.26,263.62,233.39,228.85,319.69,213.53,249.79,231.64,225.46,,,,,,335.98,,,,,,,,,,,,,,,230.07,,,,,,,,,,,,,255.73,251.40,265.95,,243.31,239.78,241.75,234.00
2003-05-15 22:15:40.676000,L7,,,,,,,,,176.61,231.47,184.90,211.97,,223.06,224.12,200.67,197.68,,,,,,,,,,,,,,,,,,,,,,,,,,341.19,346.11,319.32,251.17,,283.45,275.08,281.85,176.77,,,,,,,,,310.71,,,,,,212.35,264.93,201.91,197.63,185.85,194.68,194.88,380.30,,,,,,,147.38,178.44,279.32,322.03,295.20,332.30,441.24,459.24,497.60,315.89,194.99,229.81,419.91,402.45,395.04,444.91,462.21,447.73,179.99,245.29,,,,,,,,310.81,367.96,396.93,,,,,,,,,,,,269.83,509.28,436.31,410.87,503.41,430.07,358.07,188.11,442.36,459.56,387.96,239.44,180.84,207.31,327.81,354.34,320.22,236.94,,,,,435.22,467.94,391.22,273.81,225.90,188.74,,,,,273.87,298.65,215.22,202.31,188.29,188.08,216.18,154.00,328.75,354.08,310.75,339.48,206.07,,,,,,,528.07,375.32,,421.21,173.00,,,263.87,423.18,399.12,396.76,403.19,353.85,303.85,254.24,,191.60,203.83,290.78,,,,,383.93,357.74,386.66,485.54,,,402.83,395.76,419.13,390.90,353.02,432.77,451.24,526.85,450.70,365.79,406.02,,,,,,356.46,,311.98,,188.20,432.15,445.83,530.34,,425.34,457.32,356.04,286.64,333.72,,,,,158.40,,,,,
2005-05-12 22:14:14.883000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.16,297.47,281.27,233.64,258.46,511.20,499.56,423.20,401.83,357.59,387.42,405.36,406.74,431.75,423.26,400.23,345.12,341.85,412.97,451.21,341.90,336.73,287.09,327.32,274.04,284.01,283.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.99,,,,,,,,,,445.39,430.43,525.25,450.79,422.48,519.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.56,498.66,466.56,422.53,397.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-15 22:14:43.392000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.81,348.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-09 22:21:36.590000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.83,420.85,396.75,372.97,371.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-27 22:10:37.958000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.47,152.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04 22:27:13.567000,L8,344.16,,311.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.43,426.49,324.81,333.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.06,,,,196.72,198.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.55,272.66,261.77,277.24,259.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-05 22:26:33.133000,L8,,517.17,476.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.27,537.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.45,490.82,452.80,466.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-20 22:26:49.179000,L9,,519.06,,,,,,,,,,,,,,,,,,167.53,173.66,173.74,180.13,152.40,,,,,,,,,,,,,164.26,367.96,439.42,447.30,394.13,425.37,412.52,418.40,324.71,268.00,226.50,253.16,235.38,233.07,214.45,207.99,,,,,,,,321.55,353.69,315.36,306.34,295.08,340.27,228.42,230.59,152.42,,172.77,336.37,266.47,306.97,244.13,399.43,461.26,299.61,352.68,246.43,444.84,370.09,251.08,271.37,280.71,260.67,270.63,264.62,253.58,221.44,297.36,264.92,351.52,287.53,182.35,272.53,279.09,271.14,,279.09,272.20,,,,326.77,535.55,435.14,226.92,214.53,173.56,322.81,344.58,300.99,299.71,291.03,313.73,276.88,319.24,265.89,233.96,228.97,235.92,251.17,268.16,305.31,298.63,286.86,284.65,310.20,278.14,277.79,280.47,272.70,337.63,276.27,162.75,163.05,151.03,,347.91,316.15,,,,,,,,,307.90,282.09,290.58,338.15,239.62,206.23,261.57,257.21,238.63,203.02,162.59,224.07,239.16,231.55,222.71,214.50,221.86,491.07,,,,,,,,,,,,,,,,,,,,,,184.57,415.76,300.86,238.11,233.68,279.04,316.30,264.18,306.59,270.84,252.24,353.22,211.11,,,322.88,208.91,295.14,,,,,235.12,229.27,247.09,360.33,372.89,354.55,299.63,255.97,219.96,338.36,332.99,,,,,,,,,,,,,,,,,,,,
2023-06-23 22:26:17.575000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.34,,,,,,,,,,,,,,,,,,,,,,,,,296.10,283.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19 22:26:32.482000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.82,246.36,308.59,422.55,448.42,504.18,304.96,336.10,373.13,403.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.95,498.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.42,,,,,,,,,,,,,,,,,,453.57,,,,,,,,,,,,,,,,,,,,,,
2024-08-04 22:26:32.692000,L8,,,,,,292.53,278.77,,,,,233.76,249.57,233.68,217.56,,,,,,,,,,,,,,428.84,409.27,352.28,177.09,,,,,,,,,,,,314.84,439.92,399.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.83,,,,,,,,,,,347.18,327.24,376.86,369.52,264.43,,,,,,,,,266.88,,,,,,,,,,,,,,,
2024-11-16 22:27:05.551000,L9,,,,,,,,,177.62,299.00,165.98,160.21,,,,,,,,,,328.68,383.42,388.73,423.68,433.98,,162.21,190.84,247.47,275.59,334.37,329.15,327.45,342.23,441.78,464.91,426.28,368.49,,,,,206.15,291.65,385.71,387.98,388.59,310.27,254.02,174.37,,480.17,501.81,376.62,,210.30,265.14,164.74,377.46,388.13,413.41,171.79,188.86,217.55,,,,,,242.98,324.91,288.03,,,155.76,227.04,281.13,257.83,330.11,427.44,444.68,455.47,476.59,494.40,484.44,469.15,458.89,316.52,272.39,250.29,315.05,411.92,442.21,508.98,344.66,316.77,,,,,,,,,,,,,163.77,272.21,193.18,192.40,190.86,171.75,314.27,307.75,412.12,395.68,373.32,354.90,436.80,531.86,,,,,,,,,,,,,,,,,,,,,,,,445.42,415.24,212.23,,,,,,,,,,,,,,,,,,,,512.58,413.24,418.92,474.93,,,,,,,169.65,187.97,,,,202.33,,281.29,305.12,317.50,279.16,347.04,371.05,353.38,437.41,459.86,213.23,,,,306.53,,,,,,,,,,,,,,,501.08,150.31,479.16,481.98,,252.05,402.18,,,,,,485.00,448.99,215.18,298.76,272.45,,,,,,,,,,
2024-12-26 22:27:01.039000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.35,338.76,213.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
