dates,satname,nzd0101-0000,nzd0101-0001,nzd0101-0002,nzd0101-0003,nzd0101-0004,nzd0101-0005,nzd0101-0006,nzd0101-0007,nzd0101-0008,nzd0101-0009,nzd0101-0010,nzd0101-0011,nzd0101-0012,nzd0101-0013,nzd0101-0014,nzd0101-0015,nzd0101-0016,nzd0101-0017,nzd0101-0018,nzd0101-0029,nzd0101-0030,nzd0101-0031,nzd0101-0032,nzd0101-0033,nzd0101-0034,nzd0101-0035,nzd0101-0036,nzd0101-0037,nzd0101-0038,nzd0101-0039,nzd0101-0040,nzd0101-0041,nzd0101-0042,nzd0101-0043,nzd0101-0044,nzd0101-0045,nzd0101-0046,nzd0101-0047,nzd0101-0048,nzd0101-0049,nzd0101-0050,nzd0101-0051,nzd0101-0052,nzd0101-0053,nzd0101-0054,nzd0101-0055,nzd0101-0056,nzd0101-0057,nzd0101-0058,nzd0101-0059,nzd0101-0060,nzd0101-0061,nzd0101-0064,nzd0101-0065,nzd0101-0066,nzd0101-0067,nzd0101-0068,nzd0101-0069,nzd0101-0070,nzd0101-0071,nzd0101-0072,nzd0101-0074,nzd0101-0075,nzd0101-0076,nzd0101-0077,nzd0101-0078,nzd0101-0079,nzd0101-0080,nzd0101-0081,nzd0101-0082,nzd0101-0083,nzd0101-0084,nzd0101-0085,nzd0101-0086,nzd0101-0087,nzd0101-0088,nzd0101-0089,nzd0101-0090,nzd0101-0091,nzd0101-0092,nzd0101-0093,nzd0101-0094,nzd0101-0095,nzd0101-0096,nzd0101-0097,nzd0101-0098,nzd0101-0099,nzd0101-0100,nzd0101-0101,nzd0101-0102,nzd0101-0103,nzd0101-0104,nzd0101-0105,nzd0101-0106,nzd0101-0107,nzd0101-0108,nzd0101-0109,nzd0101-0110,nzd0101-0111,nzd0101-0112,nzd0101-0113,nzd0101-0114,nzd0101-0115,nzd0101-0120,nzd0101-0121,nzd0101-0122,nzd0101-0123,nzd0101-0124,nzd0101-0125,nzd0101-0126,nzd0101-0127,nzd0101-0128,nzd0101-0129,nzd0101-0130,nzd0101-0131,nzd0101-0132,nzd0101-0133,nzd0101-0134,nzd0101-0135,nzd0101-0136,nzd0101-0137,nzd0101-0138,nzd0101-0139,nzd0101-0140,nzd0101-0141,nzd0101-0142,nzd0101-0143,nzd0101-0144,nzd0101-0145,nzd0101-0146,nzd0101-0147,nzd0101-0148,nzd0101-0149,nzd0101-0150,nzd0101-0151,nzd0101-0152,nzd0101-0155,nzd0101-0156,nzd0101-0157,nzd0101-0158,nzd0101-0159,nzd0101-0160,nzd0101-0161,nzd0101-0162,nzd0101-0163,nzd0101-0164,nzd0101-0165,nzd0101-0166,nzd0101-0178,nzd0101-0179,nzd0101-0019,nzd0101-0020,nzd0101-0062,nzd0101-0063,nzd0101-0073,nzd0101-0116,nzd0101-0117,nzd0101-0119,nzd0101-0153,nzd0101-0154,nzd0101-0167,nzd0101-0168,nzd0101-0174,nzd0101-0175,nzd0101-0176,nzd0101-0177,nzd0101-0021,nzd0101-0022,nzd0101-0023,nzd0101-0024,nzd0101-0025,nzd0101-0026,nzd0101-0027,nzd0101-0028,nzd0101-0118,nzd0101-0169,nzd0101-0170,nzd0101-0171,nzd0101-0172,nzd0101-0173
1999-08-17 22:10:50.225000,L7,311.66,289.12,297.89,289.17,283.54,282.06,310.82,292.37,465.54,493.76,332.47,348.70,340.30,374.49,423.32,441.93,425.30,475.00,515.38,551.76,425.67,446.75,256.69,323.26,327.38,321.48,334.23,325.77,258.69,257.92,270.57,269.70,261.48,305.08,312.37,295.36,287.03,265.09,276.77,356.46,346.24,319.50,299.77,305.91,303.01,297.29,361.15,456.78,479.34,516.45,479.32,344.30,526.13,435.97,481.72,549.17,401.57,220.34,348.98,325.18,304.40,513.79,435.03,500.07,477.38,419.64,333.22,482.13,493.97,358.33,360.26,265.16,328.77,308.37,458.61,513.60,464.23,250.85,325.14,444.01,534.66,546.72,502.76,489.29,549.24,461.57,441.93,284.92,305.25,317.75,339.75,288.64,343.13,350.82,345.48,305.18,330.84,497.89,388.62,261.87,496.68,503.15,523.13,479.44,489.57,488.44,470.55,499.48,329.41,495.33,498.48,473.11,486.87,534.36,362.84,512.69,451.92,451.28,529.21,514.66,526.99,539.08,501.94,486.48,379.94,403.94,408.38,404.29,291.80,443.29,327.30,446.49,437.22,516.94,482.18,260.21,486.28,488.32,468.46,466.66,401.29,231.58,193.68,361.11,407.65,437.03,455.28,415.45,376.06,479.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-26 22:04:44.971000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.94,248.92,231.41,,,187.77,216.62,234.60,229.07,229.11,204.98,209.06,235.45,353.53,,,,,282.48,273.17,282.07,264.28,340.15,301.86,279.88,319.36,344.20,,,,,332.09,366.89,397.01,373.29,398.07,410.45,,,349.95,355.30,404.34,,409.66,226.89,238.69,240.24,261.33,271.07,,,407.79,433.14,424.90,434.78,451.61,432.65,463.71,496.12,271.87,282.70,332.97,484.44,371.84,493.20,508.39,516.59,,,,513.29,526.01,530.46,528.08,542.68,548.70,,361.23,372.99,358.34,,,370.62,453.74,,,,,,493.82,515.17,529.43,,450.54,536.91,535.73,,390.59,487.85,,,,,273.55,274.52,339.72,358.64,341.51,385.71,,400.09,,,246.27,265.13,340.78,470.63,514.99,486.61,457.55,537.53,401.06,398.23,436.31,426.95,416.48,,,,,,,,,,492.09,417.06,418.40,421.64,386.76,423.52
1999-09-27 22:04:48.949000,L7,294.34,301.27,301.67,227.63,248.84,279.22,286.40,186.22,,,,180.61,255.84,317.81,365.17,358.87,390.30,368.19,314.27,492.57,493.41,454.67,418.03,435.06,349.33,436.20,480.42,449.45,426.07,184.43,445.08,414.29,181.87,203.02,384.15,397.32,406.08,205.00,195.81,258.83,254.77,229.05,235.87,267.44,520.33,266.06,266.79,229.92,256.43,513.69,533.55,275.84,333.43,340.72,324.27,319.89,317.07,298.07,281.87,304.43,368.71,362.46,366.84,348.87,352.42,355.67,375.79,388.11,362.44,423.87,471.12,490.27,404.26,408.97,445.20,536.74,,464.27,440.57,542.24,279.21,293.42,291.98,402.53,411.83,468.67,525.19,527.21,508.29,516.55,441.79,446.19,435.73,446.48,,210.84,241.81,237.28,244.19,344.29,496.55,458.93,536.38,294.33,520.83,525.25,530.45,346.40,355.64,320.40,532.87,541.30,534.15,547.63,390.62,385.99,437.61,229.46,364.52,383.89,244.46,386.86,336.09,375.16,444.46,484.04,519.01,486.82,454.33,516.76,293.56,312.47,270.32,267.70,268.87,490.33,387.63,447.33,461.06,217.48,405.63,271.05,370.75,407.82,398.07,402.51,467.19,433.70,,,245.50,285.19,294.03,312.30,419.92,301.57,226.64,315.51,515.68,269.42,430.28,532.72,489.98,526.47,524.66,528.45,,,,,,,,,,,,,,
1999-10-04 22:11:02.075000,L7,,,,,,,,,,,,,,458.67,478.98,546.84,518.86,517.70,523.77,332.23,299.18,335.74,392.68,416.01,398.71,381.72,363.09,314.88,325.33,330.59,329.39,323.09,315.46,318.49,301.89,313.14,367.44,326.19,308.17,347.38,384.55,388.66,371.17,316.73,341.23,363.00,310.35,316.87,300.61,325.91,344.63,388.39,324.63,319.52,314.25,323.58,305.71,329.38,333.48,355.22,357.89,307.37,321.84,311.51,325.38,350.85,320.49,321.17,314.30,324.91,328.98,334.70,403.04,386.88,339.80,337.08,339.31,352.95,343.62,349.73,346.14,348.06,286.14,279.70,274.46,340.00,340.03,340.19,197.01,197.39,233.23,220.34,210.60,204.31,193.65,187.75,338.11,264.38,248.20,252.13,231.34,222.44,236.29,290.04,337.14,294.96,296.66,308.22,278.42,245.99,258.85,272.00,219.76,228.85,215.02,224.09,311.78,178.45,228.60,226.72,232.92,248.55,247.73,518.27,518.41,510.01,496.43,504.12,332.22,357.16,376.67,369.96,318.60,317.19,360.36,374.62,346.75,342.00,295.23,199.48,221.11,217.99,236.46,231.73,177.28,179.22,201.39,262.17,342.45,352.25,519.89,457.58,378.95,322.54,315.69,420.79,540.38,227.20,365.94,351.34,244.88,205.67,359.32,319.25,319.22,318.42,378.53,444.12,437.47,345.12,335.57,344.66,321.85,342.92,519.49,214.46,209.62,324.26,252.63,250.81
1999-11-14 22:04:42.286000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.40,187.63,180.90,190.54,200.94,219.10,,201.03,233.73,262.82,230.75,226.74,250.49,285.28,,245.99,229.48,293.40,307.09,260.68,266.35,,,234.89,325.05,320.60,277.27,238.15,321.56,374.82,350.51,343.52,338.96,220.11,266.92,208.92,191.54,,,328.33,405.03,440.44,342.58,386.19,376.98,351.91,397.32,363.28,414.62,458.71,457.22,333.87,339.34,358.59,279.73,295.11,179.61,183.65,191.70,203.18,205.48,197.98,192.75,209.72,208.58,208.34,195.07,197.59,215.85,227.61,246.13,232.20,431.60,408.58,321.38,352.50,407.22,467.73,301.36,426.88,451.33,444.46,432.83,315.94,318.16,331.90,431.81,546.84,514.81,539.72,531.08,541.98,528.30,447.41,484.05,451.38,480.55,543.83,540.49,520.70,405.50,424.43,431.87,355.33,362.67,361.37,441.26,453.23,471.82,483.80,444.24,468.34,409.39,431.37,440.27,449.74,463.58,,,,,,,365.64,245.08,235.60,452.52,352.90,359.23,465.51,468.41,,,,,,,,,,,,,250.73,505.39,,,,
2000-01-01 22:04:37.439000,L7,,,,,,,,,,,,,,,,,,,,,,,,,204.17,256.14,231.13,227.79,219.28,226.45,,222.81,241.42,253.77,241.54,317.55,324.72,313.38,277.55,283.73,179.25,185.35,209.57,202.53,214.98,236.96,265.39,243.49,208.23,,,,348.95,307.04,262.25,350.84,335.01,363.39,376.21,313.52,228.05,243.88,187.17,337.13,360.06,348.82,344.68,366.63,381.74,409.82,427.82,412.68,412.80,417.65,406.89,431.72,457.03,424.76,446.72,468.64,484.88,488.88,471.87,481.63,499.13,473.22,418.57,452.56,445.33,453.54,467.84,498.71,520.68,541.45,549.35,,,,,,472.22,470.62,492.70,,,,,322.70,468.89,471.51,501.92,544.73,,,,400.05,493.48,524.19,225.06,224.69,230.92,458.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.51,313.12,326.61,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-18 22:04:29.218000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.99,263.32,288.25,290.89,,,,,,,,,213.88,266.51,214.14,229.41,,318.07,343.01,,214.28,363.18,389.04,398.10,374.67,300.97,,275.37,398.31,290.27,275.69,288.36,311.81,359.72,460.56,,,338.44,424.05,438.30,313.17,417.19,275.89,284.59,377.28,292.61,305.49,373.07,400.85,400.71,323.36,359.71,356.79,532.76,487.09,,447.78,397.23,185.11,190.62,195.85,216.02,195.67,206.08,216.13,218.28,223.34,226.70,242.14,248.34,245.45,460.87,429.78,406.72,487.02,507.63,506.47,502.30,249.52,413.08,421.34,479.93,494.33,425.59,466.55,546.00,330.31,338.36,322.02,320.19,272.50,250.42,346.03,415.32,402.51,442.40,459.40,420.38,,,,,276.53,254.96,,363.42,482.99,353.09,472.64,504.95,418.40,424.65,455.84,501.04,504.37,559.00,,,,,,,,,465.81,437.56,443.70,447.55,453.25,490.28
2000-03-28 22:10:31.187000,L7,,294.50,302.70,305.33,311.89,306.52,302.78,314.32,322.14,304.38,307.12,331.33,347.47,313.59,334.64,343.05,330.30,274.34,291.64,,362.43,367.79,453.46,459.67,475.69,524.73,550.94,494.50,301.31,331.82,336.79,342.10,393.72,409.66,373.27,,343.56,346.40,305.64,325.56,290.26,335.53,342.57,345.85,320.77,340.18,306.45,303.62,275.24,309.45,312.08,310.21,284.55,234.45,272.22,268.24,283.25,278.86,294.91,282.62,,,382.95,386.65,388.31,386.03,389.57,410.31,407.20,,253.18,272.31,284.27,260.56,450.14,447.39,404.17,399.03,365.66,337.46,341.19,351.28,354.38,365.84,377.87,349.78,,373.12,342.85,337.27,344.28,390.60,373.05,386.63,398.20,399.60,410.85,240.81,238.55,255.41,302.97,350.92,338.23,268.02,290.58,249.23,305.81,305.65,277.02,351.22,386.31,379.24,378.08,394.24,382.58,396.67,404.33,418.44,344.36,325.13,342.89,347.42,334.83,,299.08,322.11,291.15,322.85,322.99,315.39,318.58,305.39,374.64,349.47,251.19,403.79,302.12,306.07,302.26,317.11,320.12,355.97,336.39,349.54,343.64,359.01,378.97,388.54,438.47,407.73,445.67,431.28,320.65,276.70,,325.32,326.77,287.15,407.87,390.82,389.55,413.10,395.31,398.48,445.76,458.08,345.59,357.72,383.97,388.75,402.78,410.21,200.42,,251.03,425.12,409.27,387.54,394.35,412.21
2000-04-29 22:10:17.743000,L7,272.06,237.76,235.11,233.47,209.52,208.33,210.88,219.52,213.34,253.41,506.59,518.32,550.97,337.92,297.19,347.63,363.66,312.61,337.63,341.49,222.67,227.65,257.24,258.79,401.45,427.94,341.11,363.41,244.37,546.73,518.39,506.45,486.95,485.89,464.58,475.55,467.77,495.95,519.78,521.64,220.82,222.17,197.25,316.24,350.07,341.57,306.69,340.82,429.57,451.64,352.38,380.90,265.16,272.49,336.68,305.62,304.32,260.14,300.52,258.95,318.74,319.84,318.19,306.40,318.41,280.02,259.14,282.89,298.36,262.89,240.98,245.73,212.57,213.70,227.41,219.03,235.04,259.14,284.72,244.39,220.20,212.14,197.05,211.47,204.57,207.13,228.19,227.49,212.81,415.79,401.10,357.30,361.62,383.97,506.11,497.12,499.46,463.29,467.51,358.21,227.70,217.07,292.78,186.22,250.16,212.02,267.51,529.79,503.94,498.18,505.47,520.00,516.87,290.15,365.52,520.37,480.38,525.49,540.42,259.17,178.53,292.57,362.73,338.25,328.41,255.02,223.20,299.52,258.80,244.52,303.56,509.63,520.18,443.39,353.84,549.25,206.78,180.73,320.11,317.45,330.85,229.87,315.04,286.79,259.22,313.98,284.62,246.54,214.54,341.40,374.87,364.05,319.94,285.28,325.55,245.51,234.92,204.70,492.18,218.38,232.88,257.66,399.68,359.98,356.49,398.06,216.45,232.20,250.68,241.93,202.30,214.43,331.04,380.02,216.14,271.13,274.75,423.49,403.38,379.29
2000-05-15 22:10:06.480000,L7,265.71,245.82,224.44,222.72,221.92,222.77,216.05,195.11,286.68,251.61,206.45,203.86,252.51,356.89,308.85,341.52,177.56,230.73,232.38,248.86,249.50,343.89,286.31,294.78,228.76,212.66,234.02,215.89,317.97,306.94,359.73,272.93,268.23,284.87,250.32,183.64,247.12,244.10,232.83,326.98,335.07,378.43,353.29,222.93,212.68,324.61,342.76,,,,,298.24,342.92,335.57,330.63,237.67,359.31,334.38,250.77,312.24,241.05,303.85,210.54,243.67,253.83,262.18,308.41,292.45,200.34,198.26,185.34,213.78,189.22,302.75,270.47,212.67,246.46,253.81,251.37,216.76,218.98,211.92,185.08,285.57,271.93,266.33,302.29,253.22,202.65,405.43,375.86,331.94,199.59,184.82,177.27,187.03,233.54,203.50,,,,,236.11,244.44,271.59,274.28,279.36,,,,,,,,476.19,487.76,491.68,321.74,326.39,,,,,,,,310.08,286.27,271.73,,,300.05,282.22,258.41,349.25,314.26,380.06,336.93,324.95,,247.39,296.48,239.35,242.28,,,,,,,244.57,261.23,336.32,272.76,196.73,244.69,240.41,253.20,,,,,,,,,275.67,348.68,294.58,288.04,252.63,241.59,230.90,251.55,249.34,,,,,
