dates,satname,nzd0209-0000,nzd0209-0001,nzd0209-0002,nzd0209-0003,nzd0209-0004,nzd0209-0006,nzd0209-0007,nzd0209-0008,nzd0209-0009,nzd0209-0010,nzd0209-0011,nzd0209-0012,nzd0209-0013,nzd0209-0014,nzd0209-0015,nzd0209-0016,nzd0209-0017,nzd0209-0018,nzd0209-0019,nzd0209-0020,nzd0209-0021,nzd0209-0022,nzd0209-0023,nzd0209-0024,nzd0209-0025,nzd0209-0026,nzd0209-0027,nzd0209-0028,nzd0209-0029,nzd0209-0005
2019-06-17 21:53:30.969000,L8,239.43,257.63,274.15,278.35,274.40,,201.71,253.59,287.91,303.72,332.86,351.19,351.94,356.27,328.61,309.86,334.84,340.26,320.77,320.41,307.37,305.90,308.43,293.58,300.06,281.41,272.13,261.53,209.22,240.87
2019-08-04 21:53:45.137000,L8,244.33,269.68,264.55,271.68,253.91,,194.01,236.52,265.99,296.73,324.24,328.63,339.36,337.59,318.02,302.45,318.27,320.89,312.55,300.65,298.57,293.10,292.98,279.71,277.29,259.34,261.25,246.45,191.53,228.87
2019-11-08 21:54:02.728000,L8,405.41,498.63,254.19,254.95,252.82,254.36,203.55,232.37,272.05,294.97,334.29,333.73,345.02,343.00,325.27,305.59,317.45,325.96,330.12,345.78,202.46,283.41,338.34,308.54,384.33,375.07,316.22,,,249.11
2019-11-24 21:53:59.608000,L8,281.34,256.79,265.04,266.24,271.54,,186.07,230.88,266.29,300.94,335.44,333.55,341.04,339.63,321.29,302.52,313.16,318.29,314.68,300.85,299.29,281.66,286.06,279.36,271.22,260.18,253.14,237.63,,237.93
2020-01-11 21:53:51.736000,L8,275.46,258.98,260.81,263.76,265.40,,189.93,231.82,254.71,288.36,316.44,321.58,333.09,331.06,312.86,291.99,311.28,308.26,309.31,297.25,294.97,280.00,283.14,270.42,259.53,252.76,244.73,234.24,181.26,233.87
2020-01-27 21:53:47.263000,L8,231.08,240.81,246.16,243.22,231.97,,186.59,230.40,253.04,290.06,318.56,319.58,339.34,329.08,311.11,284.48,308.55,307.11,306.69,290.87,291.27,278.99,297.99,268.19,175.24,266.30,285.25,227.26,166.26,199.52
2020-02-12 21:53:42.905000,L8,271.57,239.17,254.65,260.90,262.71,,184.17,224.90,243.91,288.18,315.26,317.12,330.60,328.72,311.51,290.15,308.95,306.86,305.56,288.64,293.92,275.61,278.64,270.50,257.43,251.19,243.81,236.30,185.26,229.20
2020-02-28 21:53:38.517000,L8,288.91,258.33,262.89,268.74,269.22,244.10,183.20,222.77,242.81,291.53,320.04,328.88,336.39,332.97,317.28,330.56,500.52,468.08,469.05,515.26,428.67,481.95,475.28,474.36,471.74,452.75,492.28,513.51,,234.32
2020-03-31 21:53:22.236000,L8,276.91,262.17,266.87,276.15,268.17,,192.55,232.20,267.24,292.64,328.00,328.87,333.72,330.99,312.16,295.52,311.14,309.35,311.00,297.92,294.97,284.81,286.35,275.74,256.66,257.89,257.98,242.87,194.28,237.39
2020-05-18 21:53:06.441000,L8,253.47,274.02,275.37,280.29,295.93,,195.83,242.33,264.51,307.03,327.65,329.81,339.34,338.51,324.79,310.61,314.44,320.24,316.68,308.78,302.23,298.90,297.73,289.58,292.40,277.76,277.50,253.66,200.36,235.64
2020-06-03 21:53:12.345000,L8,,,,,,,169.92,208.61,232.76,233.66,239.76,304.82,313.52,315.12,282.05,197.57,246.70,202.51,260.09,,244.89,249.71,265.16,253.92,237.56,237.97,237.72,227.65,,
2020-10-25 21:54:00.296000,L8,248.90,244.65,254.32,240.16,248.92,,,191.69,249.84,270.75,290.21,320.71,334.60,332.15,313.92,298.03,309.74,310.18,312.64,294.84,298.08,284.20,269.80,275.49,272.76,259.86,229.46,203.66,212.16,198.15
2020-11-10 21:53:57.133000,L8,288.06,266.74,274.75,280.60,283.08,,177.90,212.12,240.45,270.19,282.20,322.46,359.69,352.47,346.18,316.13,338.53,340.43,335.87,309.07,323.16,305.30,299.51,292.00,299.75,277.63,272.08,248.27,188.42,243.34
2020-12-12 21:54:01.522000,L8,269.45,259.16,263.28,258.44,265.46,,181.01,218.75,250.60,279.35,295.65,322.42,335.05,335.55,319.50,299.40,311.63,314.71,312.28,299.47,296.73,283.19,284.71,277.49,267.45,254.00,250.78,234.34,206.40,231.83
2021-01-29 21:53:48.540000,L8,285.07,262.34,264.43,272.64,259.81,,184.19,218.11,243.98,272.52,290.92,314.22,335.21,333.28,316.67,294.37,313.08,312.83,312.65,297.08,294.80,282.33,285.21,280.34,253.84,253.81,249.74,238.73,188.90,235.66
2021-04-03 21:53:26.137000,L8,283.95,263.50,262.74,269.78,265.36,,188.19,226.78,262.79,274.12,275.86,296.81,333.14,331.81,315.16,295.18,312.95,312.21,311.82,298.29,295.89,285.00,286.52,281.08,254.43,261.88,257.13,246.21,200.45,231.96
2021-05-05 21:53:09.749000,L8,253.84,265.70,267.79,276.63,277.12,,194.76,228.69,265.00,276.52,287.77,296.95,336.48,334.72,322.00,304.22,318.26,319.41,315.81,300.47,297.95,293.68,290.50,284.78,276.88,269.73,262.18,249.62,199.49,236.61
2021-06-22 21:53:32.717000,L8,250.04,243.47,256.44,244.90,269.44,276.38,184.57,212.35,228.81,242.25,263.38,290.27,356.70,346.20,329.47,319.05,330.29,329.71,316.93,306.50,301.47,293.31,294.99,284.49,286.32,266.60,261.66,248.88,206.93,301.02
2021-07-08 21:53:34.932000,L8,,,,,,,,,,,,244.81,308.44,316.12,301.96,271.81,302.23,301.02,296.57,234.81,274.75,247.63,260.71,239.64,223.50,228.06,236.03,215.70,,
2021-07-24 21:53:40.405000,L8,,,,,,,,,,,,,267.53,321.87,307.75,287.09,312.91,308.46,305.01,246.22,284.12,260.72,270.93,205.57,212.73,233.50,244.16,229.29,174.68,
2021-08-09 21:53:47.526000,L8,346.93,345.66,287.22,262.95,339.02,321.43,187.58,229.05,293.52,309.43,269.06,317.59,363.30,377.90,368.07,364.33,364.51,360.30,358.05,347.98,340.12,345.41,359.94,353.99,354.78,353.11,355.95,347.69,329.46,339.51
2021-09-10 21:53:56.812000,L8,288.46,258.29,272.66,257.75,245.12,,182.69,217.28,240.97,249.55,264.02,299.39,346.17,351.31,328.89,318.00,344.86,342.20,325.19,341.09,328.95,337.26,298.99,288.30,295.39,273.81,270.40,254.95,181.22,236.16
2021-10-12 21:54:05.415000,L8,,,,,,,,,,,,,,,,,,,,,,,,243.23,235.65,235.16,235.87,211.40,,
2021-12-23 21:53:57.848000,L9,508.95,502.65,272.15,276.39,292.28,336.64,368.22,439.61,446.31,362.05,268.84,295.32,349.59,356.80,349.22,320.64,347.98,356.24,350.61,350.75,352.83,349.47,427.67,447.79,450.26,339.81,343.35,394.47,420.91,334.78
2021-12-31 21:53:55.291000,L8,285.08,263.80,266.30,264.41,290.44,,180.44,214.28,240.25,249.89,252.19,274.72,328.86,341.31,322.46,301.36,318.22,317.87,315.53,301.58,298.25,278.69,284.97,282.25,262.17,257.48,256.50,243.32,177.62,269.48
2022-01-08 21:53:55.798000,L9,302.78,264.21,257.09,259.26,269.48,,173.62,203.51,215.40,241.58,250.68,270.62,335.92,342.70,319.01,294.30,319.74,317.96,316.81,298.95,295.80,276.19,280.76,277.86,255.79,253.67,249.78,238.90,178.86,229.32
2022-04-14 21:53:31.437000,L9,274.87,262.13,265.20,270.57,262.65,,181.85,208.37,240.78,242.77,258.01,266.35,324.83,333.60,317.85,309.32,310.95,310.74,308.00,298.75,299.41,286.42,283.29,275.59,278.82,268.26,263.89,251.61,192.80,248.23
2022-04-22 21:53:28.835000,L8,280.46,258.17,267.72,268.32,255.99,,169.91,202.93,232.69,243.46,251.83,266.98,325.14,333.75,313.57,305.27,314.79,309.31,308.24,297.43,300.40,286.08,283.91,275.83,284.82,265.60,263.74,253.17,189.06,237.13
2022-04-30 21:53:24.906000,L9,,,,,256.62,,189.58,204.85,224.73,230.15,261.05,255.94,316.38,325.53,310.32,306.14,314.76,313.67,307.96,288.73,296.75,277.53,280.39,277.17,276.22,265.90,261.83,251.65,190.27,281.91
2022-05-16 21:53:14.305000,L9,325.44,277.50,284.78,287.95,274.55,,178.44,214.80,241.18,252.39,268.25,298.85,356.25,375.39,371.33,321.78,333.42,344.19,318.02,328.06,327.55,328.25,317.61,305.86,308.75,287.99,296.06,282.12,194.59,261.65
2022-05-24 21:53:36.556000,L8,259.76,277.81,278.87,280.97,277.62,,188.94,213.45,246.76,265.88,266.73,280.69,338.09,346.58,327.81,322.13,323.90,325.54,315.71,312.84,312.83,302.79,298.70,296.77,297.47,283.78,283.05,267.43,198.13,260.07
2022-06-25 21:53:54.601000,L8,,,,,,,,,,,227.71,240.60,199.78,266.60,254.31,,,,,,,,192.64,177.69,218.95,223.42,242.47,224.69,,
2022-07-03 21:53:32.375000,L9,,,,,,,,187.22,210.35,225.98,236.61,257.09,314.86,316.39,295.24,272.48,300.30,296.32,282.80,239.46,263.18,,226.14,217.65,236.38,237.95,248.10,231.72,,
2022-08-04 21:53:47.033000,L9,,,,,,,,181.28,208.64,224.77,236.36,256.48,179.01,196.86,192.11,170.98,184.63,179.66,180.52,168.54,185.92,194.90,247.85,209.78,227.35,229.01,240.55,224.46,,
2022-08-12 21:54:11.286000,L8,258.87,250.28,252.63,254.95,257.01,,177.54,207.31,239.84,258.36,267.76,284.98,338.71,343.84,326.27,318.38,323.95,322.49,315.35,306.98,308.49,296.77,296.11,287.76,293.53,270.67,269.54,256.28,194.76,225.96
2022-08-20 21:53:53.868000,L9,,,,,,,,186.11,210.33,227.22,237.55,258.10,313.68,319.62,300.65,292.00,303.11,299.50,296.64,273.81,278.91,249.33,261.10,235.94,239.18,234.50,246.59,228.73,,
2022-08-28 21:54:12.589000,L8,225.13,223.93,233.18,174.32,211.67,,,186.24,211.54,227.87,238.75,259.61,314.21,322.01,302.64,293.88,301.79,300.11,297.59,275.33,283.14,251.07,267.54,244.57,248.11,241.79,247.79,230.35,,
2022-09-05 21:53:54.124000,L9,223.91,217.30,216.79,,,,,182.59,212.24,227.10,237.31,257.42,306.65,313.52,297.95,284.29,298.11,295.51,288.00,266.88,276.77,243.92,258.68,230.91,237.73,237.69,242.02,224.20,,
2022-10-23 21:54:07.910000,L9,288.03,255.96,262.74,254.47,249.84,,181.37,218.15,236.94,243.46,258.22,278.35,334.83,348.04,328.98,319.25,326.41,322.12,316.09,305.18,309.88,296.88,294.66,289.09,289.30,270.21,266.31,250.06,185.24,255.68
2022-11-24 21:54:07.607000,L9,220.43,219.85,228.75,202.52,214.59,,,,202.65,220.42,226.11,242.77,301.07,324.39,301.60,289.95,297.03,295.42,286.82,249.82,178.30,174.55,163.58,178.29,173.85,183.66,226.64,207.51,,
2022-12-02 21:54:14.237000,L8,292.97,256.75,262.58,252.82,255.92,,178.85,206.69,236.26,259.27,261.64,202.06,,,392.01,375.23,366.53,,,,,,,,,,246.46,354.38,471.40,257.36
2022-12-26 21:54:05.616000,L9,291.19,260.55,267.78,256.84,267.05,,176.52,203.22,224.16,243.83,254.81,273.88,330.72,347.16,328.46,314.53,323.30,321.81,314.47,304.25,303.07,289.74,289.76,289.52,280.61,270.59,263.75,250.06,177.39,252.35
2023-01-19 21:53:58.846000,L8,317.13,277.68,280.93,269.26,255.37,,178.20,218.47,245.96,258.87,291.41,298.56,337.88,350.17,340.54,357.87,330.32,321.86,322.75,311.43,306.43,294.83,296.20,295.71,295.16,275.64,275.98,256.35,192.42,263.48
2023-02-28 21:53:56.178000,L9,274.06,261.06,265.69,240.48,225.17,,,215.56,240.28,212.59,266.15,,285.65,332.63,324.01,310.82,325.40,318.82,312.34,298.41,300.11,284.49,281.54,273.28,275.00,255.69,246.35,238.92,184.23,236.59
2023-03-08 21:53:38.861000,L8,296.73,269.44,272.83,250.05,234.33,,,206.32,239.65,243.56,266.22,280.80,336.14,369.66,328.78,315.09,352.45,323.93,316.09,303.15,302.20,290.01,287.52,282.11,280.11,265.09,256.71,243.38,188.41,253.22
2023-03-24 21:53:30.443000,L8,301.59,266.28,275.77,255.51,232.22,,170.66,214.33,240.77,244.68,267.26,284.55,335.39,345.81,326.76,315.65,346.97,343.79,315.31,305.32,302.72,289.91,292.11,282.38,283.10,266.58,257.77,247.16,182.05,253.19
2023-04-17 21:53:31.690000,L9,319.65,257.13,257.38,240.93,222.79,,170.60,207.40,240.90,265.97,254.69,277.62,335.16,342.70,323.99,306.58,324.23,319.48,316.90,299.59,299.12,292.89,286.11,281.78,285.29,293.61,258.58,253.27,198.21,221.57
2023-04-25 21:53:11.221000,L8,301.46,269.07,275.19,272.64,265.74,,208.49,242.57,329.32,340.62,317.68,318.87,355.78,369.04,360.69,354.71,350.89,354.62,331.36,338.18,341.15,308.54,312.04,308.75,304.65,287.85,287.82,270.16,245.41,249.42
2023-05-11 21:52:58.358000,L8,308.42,274.49,276.11,264.36,256.35,,168.60,213.21,243.36,270.64,276.99,295.95,346.37,370.15,355.22,327.99,353.78,356.39,346.89,330.06,312.97,314.42,313.71,295.31,311.93,280.15,279.38,261.47,197.73,250.88
2023-06-12 21:53:07.226000,L8,253.65,257.42,271.34,257.35,246.10,,176.60,224.37,243.32,257.80,273.75,296.16,342.38,372.31,342.23,329.10,340.45,334.15,326.58,316.20,313.87,307.20,304.95,295.28,301.89,279.74,272.55,262.89,200.84,239.47
2023-06-28 21:53:15.126000,L8,261.14,257.95,263.23,255.43,248.84,,176.20,218.04,238.30,253.45,277.24,294.36,356.24,368.35,338.63,330.53,337.91,332.94,334.50,319.24,342.15,283.97,321.26,351.14,,,,,,240.96
2023-07-14 21:53:22.893000,L8,256.49,257.95,271.91,257.30,253.87,,170.79,216.52,241.48,259.27,279.57,296.47,351.90,352.67,339.58,330.56,336.79,332.48,327.40,333.00,316.70,306.58,303.64,295.87,308.58,275.09,274.61,262.48,194.78,238.89
2023-07-22 21:53:15.800000,L9,259.51,257.34,257.64,229.68,217.64,,,191.81,212.23,231.10,283.84,346.57,359.46,358.91,351.76,360.21,352.95,351.62,353.15,348.23,319.09,310.43,310.16,298.98,304.66,350.66,331.98,342.06,333.62,
2023-07-30 21:53:30.466000,L8,227.16,213.69,197.51,210.14,199.00,,,185.59,210.99,224.68,232.83,257.47,316.04,327.75,308.83,294.86,306.83,305.17,302.29,276.29,283.95,259.25,265.67,209.34,237.98,236.30,236.44,214.77,,
2023-08-07 21:53:26.257000,L9,281.88,261.51,273.09,260.78,259.80,,175.32,212.64,213.42,227.65,230.81,285.49,348.55,352.91,346.60,331.32,341.23,344.31,326.57,319.13,316.37,308.38,306.96,294.49,305.15,278.46,272.05,262.68,185.41,245.89
2023-08-23 21:53:32.316000,L9,,,,,,,,,,,,257.25,299.44,310.96,287.91,292.87,309.72,306.19,301.28,,,268.41,275.02,205.35,,,,,,
2023-08-31 21:53:40.223000,L8,299.13,262.13,268.57,256.60,244.45,,172.96,217.48,242.57,259.81,274.03,294.27,344.44,350.80,333.68,324.44,335.57,331.10,321.64,318.83,311.21,306.01,299.46,292.71,297.11,276.31,266.13,257.07,193.39,240.34
2023-09-16 21:53:44.465000,L8,303.16,260.29,268.84,262.84,245.83,,172.12,211.70,243.25,254.97,272.54,293.78,341.74,348.03,334.41,326.49,333.77,329.46,327.00,313.68,312.99,303.84,299.93,292.59,297.62,275.03,271.29,256.28,199.97,237.49
2023-10-02 21:53:47.913000,L8,294.05,257.64,267.50,256.81,245.53,,170.66,211.46,237.81,245.11,271.72,291.09,345.36,363.53,364.31,338.99,388.98,397.94,433.14,484.09,315.25,291.71,282.85,270.70,296.68,271.93,267.28,252.58,184.67,236.32
2023-10-10 21:53:51.033000,L9,302.09,263.49,268.94,256.55,244.09,,184.93,330.74,363.72,383.44,371.13,371.68,388.12,388.16,373.78,344.16,398.93,509.95,319.78,357.26,311.42,302.52,294.35,290.22,300.03,291.64,280.57,257.79,230.04,238.53
2023-10-18 21:53:49.019000,L8,303.94,261.10,271.39,259.80,244.79,,174.57,218.86,241.11,254.01,269.14,288.05,338.37,349.56,336.74,326.90,334.60,335.37,325.37,315.06,309.98,302.87,298.05,289.38,296.82,274.06,267.39,254.85,194.01,240.23
2023-11-03 21:53:52.735000,L8,360.51,343.29,331.37,338.58,340.66,,173.32,214.90,343.70,342.38,349.05,358.96,365.30,373.06,362.70,361.38,354.43,362.75,355.63,349.51,355.01,349.05,353.77,357.69,355.20,345.76,357.30,343.33,390.38,344.83
2023-11-11 21:53:51.231000,L9,229.57,225.82,233.88,200.27,205.86,,,177.03,204.04,220.97,221.22,249.90,305.87,324.54,307.05,290.30,214.86,,,242.90,275.35,270.27,265.81,210.31,221.24,228.70,228.98,209.01,,
2023-11-27 21:53:59.270000,L9,,,159.26,408.15,475.74,319.16,465.29,255.35,264.78,261.18,334.76,387.77,499.72,436.41,469.82,370.05,438.78,328.01,327.24,310.65,315.80,306.20,321.12,291.30,300.14,284.15,266.63,256.11,191.76,300.05
2023-12-13 21:53:58.396000,L9,298.97,264.41,266.80,263.04,250.83,,170.27,208.27,239.79,255.16,259.39,282.83,334.14,346.83,329.07,317.23,324.32,322.47,320.72,308.08,303.76,295.91,296.16,287.55,290.57,271.14,263.25,250.64,181.06,246.84
2024-01-22 21:53:44.081000,L8,210.36,281.68,289.38,267.75,259.95,,,,327.24,272.12,263.39,274.69,339.30,349.45,326.97,311.16,332.51,323.99,319.03,302.33,299.51,290.35,292.84,274.60,283.71,268.45,257.25,244.64,180.57,250.23
2024-02-07 21:53:46.753000,L8,301.92,267.58,271.83,273.39,264.18,,176.40,216.56,239.66,249.54,258.35,282.59,332.28,345.59,328.76,316.01,325.73,321.55,321.25,305.24,302.16,293.72,296.14,289.31,289.01,269.49,260.87,250.48,186.45,250.08
2024-02-15 21:53:54.385000,L9,278.23,250.57,251.31,255.31,244.36,,,202.04,225.34,232.39,249.02,278.29,360.42,391.50,478.55,350.91,348.77,,,,,,,270.94,329.10,297.31,275.48,282.25,,234.66
2024-02-23 21:53:43.093000,L8,297.90,270.76,267.75,273.72,264.56,,178.17,215.75,240.46,249.77,260.88,282.90,333.12,346.23,329.35,315.69,325.49,324.28,322.38,311.40,303.23,295.11,296.57,290.59,290.20,270.90,260.62,251.88,188.88,248.85
2024-03-10 21:53:31.716000,L8,302.56,271.98,274.47,275.32,269.24,,178.01,220.81,241.96,255.13,260.29,285.75,334.48,348.14,333.77,317.75,324.67,321.33,319.98,309.90,303.28,295.26,296.11,289.02,286.51,271.39,260.37,249.50,190.30,250.01
2024-03-18 21:53:49.665000,L9,301.48,266.81,268.33,272.08,265.79,,178.27,216.63,237.71,253.00,258.64,283.96,332.54,346.12,331.32,316.20,325.47,324.07,321.85,307.82,303.68,295.73,296.93,291.23,292.19,270.90,263.81,253.96,195.93,250.54
2024-03-26 21:53:16.812000,L8,292.86,258.12,262.71,266.59,255.41,,172.87,205.25,233.04,254.40,253.79,280.98,330.09,342.48,328.36,316.41,331.41,323.36,317.72,303.39,301.39,293.36,294.73,513.39,361.98,413.81,316.53,,203.63,239.89
2024-04-27 21:53:04.874000,L8,307.35,277.79,283.39,287.24,276.69,,182.54,220.50,245.67,275.77,279.62,338.65,364.74,370.25,363.64,361.31,355.46,352.53,355.70,361.36,317.19,306.25,309.50,298.06,302.47,283.71,281.52,267.19,201.84,258.38
2024-05-05 21:53:16.802000,L9,261.08,272.01,272.18,274.63,270.17,,179.60,220.93,240.54,269.10,267.95,305.31,350.26,349.36,342.69,323.27,337.17,335.97,325.58,338.24,314.31,303.29,314.86,311.88,299.75,279.25,277.47,280.41,220.84,252.54
2024-05-21 21:53:07.832000,L9,235.24,229.10,239.90,221.35,205.59,,,,,,,,,327.17,312.28,293.90,310.47,308.95,304.02,284.09,282.65,274.71,278.59,262.95,253.12,248.94,245.79,215.17,,214.74
2024-05-29 21:52:42.839000,L8,258.08,266.31,270.13,277.43,271.43,,175.75,218.90,242.90,273.00,271.33,295.31,354.54,368.37,355.80,337.72,340.34,342.71,331.22,319.91,312.13,306.80,304.59,295.74,302.58,278.10,275.65,265.09,203.99,250.52
2024-06-14 21:52:47.520000,L8,263.71,275.25,277.45,280.15,284.70,,185.32,225.37,247.57,304.02,280.35,309.01,349.91,358.77,350.08,337.70,341.55,342.13,343.06,330.00,323.53,317.04,316.95,300.55,313.15,286.81,286.69,273.48,203.96,266.77
2024-07-08 21:53:01.737000,L9,251.96,262.64,261.61,263.94,266.56,,171.71,219.68,236.19,268.35,270.59,295.98,359.27,370.11,363.23,332.33,335.54,356.24,330.39,320.25,311.29,307.34,303.21,293.76,300.59,279.21,271.08,264.31,197.64,241.44
2024-07-24 21:53:05.581000,L9,,,,,,,,,,,,249.95,314.78,325.84,309.37,294.35,309.27,304.65,301.99,273.87,278.32,267.84,270.12,213.71,235.61,236.90,239.57,210.30,,
2024-08-25 21:53:26.860000,L9,241.72,230.47,237.00,223.96,221.90,,,191.76,214.59,222.32,223.00,209.68,304.10,328.73,316.29,307.69,311.61,309.90,305.29,285.44,291.84,282.38,279.01,254.58,270.69,243.61,245.59,196.88,,
2024-09-10 21:53:28.798000,L9,302.09,265.13,274.88,275.19,267.51,,176.20,214.43,244.40,256.38,271.40,295.29,347.81,354.79,343.75,332.95,332.86,341.89,327.67,323.78,317.39,307.32,301.79,293.90,304.23,281.78,277.93,260.37,188.78,257.09
2024-10-04 21:53:32.935000,L8,249.59,238.43,240.43,233.51,234.27,,,,,,,,,,314.42,314.45,314.19,314.05,308.50,295.07,296.83,286.52,280.47,273.59,279.75,256.96,250.51,232.03,,217.94
2024-10-12 21:53:39.268000,L9,292.84,260.44,263.68,266.66,259.36,,182.40,214.96,240.26,258.16,267.86,293.59,344.41,366.81,348.03,331.17,330.22,339.45,321.74,318.00,315.46,307.34,300.36,291.72,302.09,282.84,271.51,257.22,194.46,252.05
2024-10-20 21:53:45.329000,L8,293.43,257.30,259.70,258.26,254.08,,178.64,213.72,230.73,247.20,276.83,292.42,360.98,369.05,351.70,332.59,334.48,350.74,324.71,314.11,308.81,304.76,302.98,290.01,297.35,282.06,264.78,255.84,183.59,236.85
2024-10-28 21:53:49.531000,L9,290.82,261.83,268.61,266.94,274.07,,178.31,216.23,270.84,311.69,309.01,336.06,340.80,370.84,372.00,359.08,370.11,382.35,535.27,455.05,346.59,316.53,302.03,284.76,297.28,282.68,269.59,254.79,184.24,245.95
2024-12-23 21:53:43.692000,L8,284.49,258.20,257.41,258.78,256.88,,171.33,214.32,237.38,248.23,255.17,282.28,333.42,346.92,331.95,317.85,328.22,340.65,322.37,312.54,302.23,297.48,297.54,288.98,294.17,276.77,260.88,253.07,180.77,244.89
2024-12-31 21:53:47.312000,L9,293.79,266.67,268.26,263.72,263.10,,175.68,213.78,233.33,248.16,261.86,279.81,346.35,354.13,350.75,321.39,340.27,346.80,324.65,312.70,301.58,294.29,296.17,288.09,290.21,275.75,266.72,254.11,184.32,254.69
2025-02-09 21:53:42.442000,L8,293.91,265.85,271.09,277.45,261.68,,175.76,209.83,241.59,254.57,265.30,286.98,333.25,345.02,330.23,315.94,323.70,322.87,318.48,308.82,302.06,295.30,296.78,289.26,291.77,275.50,263.39,252.67,188.03,248.13
2025-02-25 21:53:31.115000,L8,296.97,268.03,267.48,272.74,266.76,,178.04,202.88,222.94,232.42,256.85,284.37,332.60,347.22,334.44,318.14,326.45,323.19,320.73,310.19,302.92,297.00,298.64,292.62,294.73,278.38,267.55,255.06,179.37,253.69
2025-03-05 21:53:44.923000,L9,326.55,328.96,325.76,322.52,326.57,323.37,176.92,218.49,240.58,351.07,341.86,357.87,362.52,370.73,365.76,358.95,353.86,354.39,351.04,359.56,318.14,358.58,362.68,361.10,356.60,293.83,292.14,272.31,193.97,331.44
2025-03-21 21:53:32.179000,L9,350.21,272.63,279.11,284.18,300.06,272.77,177.81,214.48,238.32,254.99,261.46,283.53,344.27,349.52,348.88,323.81,336.88,342.25,329.99,316.98,302.98,298.22,299.99,292.39,296.78,278.94,271.30,259.00,191.47,294.65
2025-03-29 21:53:19.999000,L8,295.03,264.94,269.09,274.53,261.62,,174.54,206.10,236.73,247.93,255.42,284.36,338.51,346.54,336.88,320.40,326.66,325.71,322.54,311.16,303.42,298.28,300.41,292.74,296.84,280.34,272.03,258.90,189.80,247.24
2025-04-06 21:53:31.771000,L9,247.13,238.70,246.02,,,,,193.20,212.29,228.90,242.43,275.41,328.58,339.99,325.71,308.87,321.28,318.63,310.07,195.75,265.16,289.55,290.51,280.34,277.06,264.03,257.27,245.55,,
