dates,satname,nzd0502-0000,nzd0502-0001,nzd0502-0002,nzd0502-0003,nzd0502-0004,nzd0502-0005,nzd0502-0006,nzd0502-0007,nzd0502-0008,nzd0502-0009,nzd0502-0010,nzd0502-0011,nzd0502-0012,nzd0502-0013,nzd0502-0014,nzd0502-0015,nzd0502-0016,nzd0502-0017,nzd0502-0018,nzd0502-0019,nzd0502-0020,nzd0502-0021,nzd0502-0022,nzd0502-0023,nzd0502-0024,nzd0502-0025,nzd0502-0026
2004-06-12 21:55:59.429000,L5,344.23,336.59,330.04,329.95,316.09,320.66,315.32,319.80,316.86,294.29,269.26,282.12,296.40,287.22,267.61,277.41,251.29,191.42,,,,,,,,,
2004-07-14 21:56:54.881000,L5,341.88,330.82,328.92,329.95,315.48,321.26,320.72,328.88,323.10,315.57,286.16,291.84,292.27,286.37,277.12,284.86,260.79,221.67,176.11,,,,284.55,289.40,263.67,301.06,
2004-08-15 21:57:37.379000,L5,341.31,336.99,205.70,256.59,241.05,216.51,239.99,239.96,217.60,241.40,225.91,184.06,215.78,255.60,250.92,189.90,266.45,205.08,198.71,204.64,281.06,173.69,293.43,286.66,292.40,306.63,282.02
2004-10-18 21:59:11.702000,L5,370.11,363.19,371.46,376.57,380.45,396.06,401.00,383.22,390.08,390.24,412.68,377.06,381.16,380.89,451.34,386.23,385.38,392.56,389.33,382.82,379.24,377.93,376.33,377.95,369.97,371.43,364.87
2005-01-13 22:06:52.927000,L5,,,,,,,,,,,,279.97,285.67,258.96,257.30,272.15,226.67,,,,,,,,,,
2005-01-22 22:00:50.292000,L5,341.45,338.91,329.99,329.24,321.91,320.20,341.08,345.56,359.84,342.41,322.45,325.07,325.16,323.78,314.08,329.70,315.38,317.46,331.04,338.50,329.14,329.51,328.19,333.96,324.89,334.13,312.21
2005-02-07 22:01:03.020000,L5,385.06,403.38,393.32,489.89,498.79,527.35,482.22,440.48,376.85,370.47,358.72,368.25,369.74,357.41,383.52,372.90,385.18,380.09,381.25,388.51,368.81,376.34,374.08,374.95,374.78,371.99,377.10
2005-02-14 22:07:21.106000,L5,320.74,310.06,322.66,477.88,,,,,,,,,,,,,,,,,,,,,,,
2005-03-11 22:01:31.683000,L5,360.79,351.55,345.48,346.36,335.80,338.00,341.20,346.92,365.49,337.82,327.15,322.22,325.48,324.81,313.43,331.69,314.15,322.70,327.79,335.97,329.61,331.02,333.59,330.85,331.27,337.92,334.67
2005-04-12 22:01:42.862000,L5,326.48,314.62,305.09,286.56,287.79,298.04,292.48,266.93,265.51,264.49,230.41,184.80,172.80,204.50,172.67,257.95,246.10,,176.77,211.07,217.31,249.04,273.86,273.24,270.82,289.40,267.99
2005-05-14 22:01:54.308000,L5,333.68,330.07,322.21,320.47,309.77,313.46,312.59,323.31,323.92,294.57,277.82,286.80,289.85,289.32,278.86,282.49,268.77,210.50,205.37,184.11,231.88,,,,240.29,299.92,252.64
2005-06-15 22:02:10.206000,L5,413.49,391.63,395.92,422.78,404.44,438.50,445.14,430.03,412.23,391.19,405.10,383.19,382.82,378.77,379.27,353.23,351.83,351.34,353.59,356.02,353.51,348.73,347.41,341.36,335.75,335.51,322.71
2005-06-22 22:08:22.866000,L5,,,,,,,396.93,389.47,386.00,373.20,404.44,370.51,372.02,369.24,406.20,398.67,423.98,451.64,478.10,515.53,527.78,,,,,,
2005-09-19 22:02:44.739000,L5,349.66,345.11,335.80,323.46,309.34,307.91,304.81,307.97,303.27,284.05,277.44,286.14,194.38,,,,,,,,,,,,,,
2005-10-05 22:02:41.026000,L5,362.00,356.07,350.62,349.61,340.41,341.07,342.36,345.91,353.42,335.67,323.23,319.21,321.47,321.15,310.41,329.07,312.57,316.23,324.04,333.99,332.27,329.43,334.94,332.67,329.62,338.81,335.53
2006-02-26 22:05:22.928000,L5,362.87,348.21,336.79,336.22,328.15,331.04,331.06,338.75,350.20,323.69,325.91,324.17,323.24,324.23,310.13,328.68,311.28,326.25,333.36,340.14,337.83,333.01,336.52,333.11,330.85,332.76,333.29
2006-03-14 22:05:42.635000,L5,382.41,391.63,376.70,371.49,367.49,372.60,376.16,362.99,370.00,355.71,342.97,345.22,368.87,359.01,391.20,386.19,395.05,398.96,391.92,394.57,386.14,375.70,381.09,375.12,370.76,372.87,370.25
2006-04-15 22:06:18.610000,L5,367.25,362.24,355.51,350.74,343.01,350.07,347.46,354.52,367.71,344.14,332.36,333.34,330.09,329.49,321.24,334.32,322.65,330.05,340.02,348.62,347.99,353.44,343.02,336.94,336.57,339.42,337.17
2006-07-27 22:13:58.731000,L5,,,,,,366.96,369.82,367.94,386.06,361.67,386.44,377.24,370.61,391.79,418.28,454.84,493.44,519.77,,,,,,,,,
2006-08-28 22:14:23.601000,L5,,305.63,303.49,292.00,274.51,270.67,261.02,264.55,,,,,,,,,,,,,,,,,,,
2006-09-13 22:14:35.259000,L5,358.80,355.87,346.72,343.75,355.93,450.69,528.25,,,,,,,,,,,,,,,,,,,,
2006-11-25 22:09:07.763000,L5,360.77,358.29,350.16,355.65,365.87,379.47,387.21,376.45,378.10,375.22,399.98,378.11,379.02,373.81,397.84,397.39,391.69,392.76,396.43,383.26,374.51,369.83,369.69,364.21,362.25,361.88,361.34
2006-12-11 22:09:16.015000,L5,358.21,352.12,346.13,345.74,333.20,332.12,334.42,342.85,348.16,330.59,323.91,319.88,320.59,317.87,306.93,327.68,319.68,329.12,337.65,342.72,342.79,337.20,344.02,340.41,335.74,345.99,339.53
2008-11-14 21:57:52.281000,L5,353.81,344.58,348.87,346.92,335.12,341.94,343.99,348.69,362.71,341.52,320.17,318.72,319.63,319.41,307.69,327.61,310.68,329.94,334.42,343.34,338.32,339.00,341.65,336.06,333.16,339.18,331.81
2009-01-17 21:59:44.398000,L5,364.36,358.07,350.74,349.53,337.06,344.45,345.00,344.25,364.39,339.66,335.56,339.03,342.77,342.94,350.55,354.75,353.56,356.36,358.57,363.56,358.29,354.67,352.95,350.09,348.21,347.57,343.81
2010-02-05 22:05:29.575000,L5,370.29,365.60,361.70,362.42,354.04,357.93,359.77,355.24,365.76,357.94,366.58,362.87,361.66,357.65,366.66,364.97,368.00,367.69,369.47,366.24,360.72,355.29,354.06,354.14,350.24,355.55,347.59
2010-12-22 22:04:29.137000,L5,366.09,355.22,345.19,341.63,328.64,331.93,334.87,345.63,355.92,339.51,315.81,324.76,330.22,336.36,320.29,339.49,326.23,344.94,350.25,351.92,350.43,344.50,349.54,345.70,337.62,342.08,337.87
2011-02-08 22:04:35.159000,L5,361.32,367.13,347.59,349.68,360.74,368.35,374.37,367.35,374.98,364.91,379.02,366.37,368.69,365.89,376.43,361.28,359.18,367.45,363.20,362.81,353.54,352.07,351.58,349.36,344.74,351.13,343.46
2011-03-12 22:04:31.079000,L5,368.03,366.98,365.06,362.09,353.21,359.68,359.60,359.27,369.99,355.83,351.89,346.87,343.84,345.95,353.16,350.51,343.53,356.64,356.54,355.47,350.96,343.81,348.81,342.65,339.35,343.83,338.89
2013-05-11 22:22:42.945000,L8,353.80,353.80,350.35,346.43,337.79,343.55,345.26,344.52,372.69,342.14,328.29,342.88,344.59,338.24,341.68,336.49,334.74,343.27,342.39,341.07,336.01,330.33,328.74,323.68,322.46,333.99,318.62
2013-06-05 22:16:38.960000,L8,329.65,322.90,312.57,255.08,289.34,287.94,274.40,264.32,335.29,292.78,281.23,301.48,310.88,309.66,289.35,279.85,271.34,,,,,,248.45,309.76,304.62,317.81,
2013-06-28 22:22:44.910000,L8,330.82,325.42,321.88,317.21,301.63,276.98,287.08,317.74,335.54,299.50,281.91,303.66,309.57,303.44,287.58,286.77,,,,,283.79,311.22,311.79,307.50,307.53,314.95,
2013-07-07 22:16:35.929000,L8,361.08,364.21,359.84,353.97,353.75,358.47,365.62,368.21,377.03,358.70,334.35,358.64,353.97,341.72,385.53,338.45,336.31,342.06,343.88,340.63,335.44,329.51,328.41,322.33,322.91,336.73,318.54
2013-07-23 22:16:34.633000,L8,365.43,379.29,388.37,386.37,395.00,392.18,389.30,392.36,396.34,392.19,387.13,405.46,397.32,376.33,400.01,377.30,381.92,375.23,374.09,355.79,363.90,342.24,357.88,357.66,339.69,352.64,331.69
2013-08-08 22:16:37.441000,L8,369.44,381.48,382.56,390.59,387.83,387.95,395.38,394.59,388.33,390.39,385.62,388.93,391.52,385.54,447.93,387.61,386.14,387.83,378.29,378.25,366.24,365.73,360.08,358.42,355.67,361.08,341.95
2013-08-31 22:22:50.245000,L8,359.96,352.64,344.07,344.89,349.50,347.42,353.65,353.38,372.59,361.56,357.43,363.52,357.81,361.54,428.58,339.57,342.82,342.88,343.19,341.99,332.84,331.14,330.07,325.42,324.69,339.23,323.64
2013-09-25 22:16:28.938000,L8,315.04,223.75,240.34,250.35,243.99,247.66,252.29,254.18,251.63,238.91,217.89,185.95,206.59,233.89,249.42,308.16,284.53,260.95,241.19,312.80,297.88,301.44,301.78,303.31,293.29,310.94,284.52
2013-10-02 22:22:40.460000,L8,306.85,221.44,305.69,260.82,282.02,260.05,244.11,249.22,268.95,283.43,271.69,,,239.45,219.97,211.40,250.05,218.59,219.13,316.68,288.08,299.47,311.06,297.57,302.96,307.40,219.57
2013-10-11 22:16:29.291000,L8,334.52,335.99,331.22,328.75,231.98,217.60,187.02,,,,,,,278.46,242.08,315.02,313.02,324.04,325.74,325.45,318.78,316.93,316.87,312.45,308.86,321.79,306.18
2013-10-18 22:22:37.411000,L8,348.80,350.19,339.66,337.57,328.09,331.41,339.25,336.56,367.83,335.74,318.43,324.19,331.27,326.87,321.48,332.90,331.31,336.10,339.62,337.78,332.40,325.61,328.82,322.16,320.71,335.68,320.22
2013-12-30 22:16:01.055000,L8,338.29,339.83,329.54,330.10,321.56,325.35,329.76,333.94,356.36,325.40,306.00,322.21,330.26,328.51,307.48,331.83,324.60,336.48,336.41,336.96,329.28,323.67,326.47,321.00,319.58,328.66,316.38
2014-02-23 22:21:32.043000,L8,356.74,356.46,350.84,361.74,370.01,381.38,386.41,372.51,374.13,370.59,390.38,370.06,374.06,369.50,400.16,363.30,369.15,368.91,357.69,357.70,346.78,354.18,339.97,332.81,338.58,340.65,327.57
2014-03-11 22:21:19.920000,L8,364.32,373.51,374.22,375.76,382.20,390.96,400.58,393.13,381.82,385.29,390.33,394.16,391.57,387.81,400.85,387.96,386.57,383.20,380.36,376.41,367.59,356.55,359.39,362.78,357.57,352.68,334.06
2014-03-20 22:15:01.497000,L8,380.45,403.08,394.00,405.55,405.58,413.21,421.03,410.25,438.55,522.50,418.42,460.36,449.18,419.06,444.48,444.66,435.47,410.94,427.65,422.14,398.71,391.83,385.76,381.70,377.70,379.28,370.54
2014-04-21 22:14:29.865000,L8,365.43,354.94,347.55,351.88,349.66,358.75,359.27,351.17,365.21,353.72,322.83,366.08,358.18,355.15,344.98,346.84,360.60,360.87,353.79,347.13,339.19,329.30,332.88,343.06,331.64,338.83,322.21
2014-05-30 22:20:22.872000,L8,330.56,323.28,322.62,318.98,303.02,310.90,293.34,319.26,335.01,305.21,276.19,296.97,307.76,305.38,287.19,309.56,261.04,215.37,200.04,230.65,290.66,259.97,311.03,304.47,306.55,315.26,
2014-07-17 22:20:39.943000,L8,332.36,328.48,324.07,324.74,302.67,309.64,290.06,324.08,331.19,307.17,278.62,298.67,306.89,304.65,289.33,274.83,257.89,168.24,202.64,174.92,,,,280.49,300.98,313.58,
2014-08-02 22:20:46.799000,L8,362.81,353.08,352.68,347.47,338.30,343.05,350.69,353.17,368.88,345.89,327.78,336.16,334.81,331.75,330.38,333.66,330.66,335.26,333.80,333.30,327.81,322.98,328.15,319.45,320.29,336.06,318.59
2014-08-11 22:14:39.696000,L8,371.30,366.46,362.97,363.74,354.43,361.12,367.78,364.03,379.86,361.05,333.57,367.09,379.44,354.61,349.29,353.75,339.35,341.26,346.10,339.99,335.49,332.13,331.90,323.86,332.44,344.94,325.16
2014-08-18 22:20:51.886000,L8,435.24,444.22,428.18,431.71,450.33,402.31,419.80,424.35,384.74,386.82,418.12,395.70,383.02,384.07,421.27,374.13,369.23,389.44,373.81,375.81,356.43,360.21,350.66,349.58,346.35,351.52,338.68
2014-09-19 22:20:54.477000,L8,351.83,355.34,347.91,354.12,349.99,357.06,365.75,358.02,373.31,355.66,334.26,371.23,336.65,333.99,342.07,337.58,332.30,337.03,335.95,340.95,333.76,329.07,329.26,323.95,322.87,339.14,324.57
2014-09-28 22:14:44.621000,L8,381.44,387.53,386.17,391.00,393.02,404.12,402.69,394.31,387.10,390.21,393.52,394.50,389.57,380.99,402.84,393.75,411.80,383.09,372.18,360.05,361.74,358.13,356.51,363.78,356.78,368.78,357.65
2014-11-06 22:21:01.126000,L8,312.88,306.53,290.84,270.18,294.76,268.37,271.76,306.21,315.32,296.63,285.64,305.52,314.86,311.40,297.36,315.07,294.73,319.27,304.01,318.76,146.08,,187.48,258.20,296.13,317.37,304.47
2014-11-15 22:14:49.314000,L8,352.07,356.69,343.79,347.08,331.40,362.98,370.07,348.84,369.31,338.47,330.14,343.74,342.49,338.73,332.26,340.96,335.71,343.77,337.79,337.77,331.71,439.78,504.75,472.43,321.58,341.21,319.86
2015-01-02 22:14:38.674000,L8,367.86,377.75,375.05,381.27,385.32,393.22,398.75,384.21,379.57,382.94,382.84,382.66,385.08,374.71,392.57,378.87,379.37,378.46,372.17,372.20,353.62,361.21,334.27,351.05,341.48,355.35,333.76
2015-02-10 22:20:38.674000,L8,335.16,326.34,323.51,324.36,319.12,321.56,321.12,322.09,337.83,300.08,292.87,278.96,292.81,315.93,300.76,323.29,306.85,333.16,333.52,332.19,324.77,320.83,320.26,315.81,316.60,322.19,288.39
2015-04-15 22:20:10.505000,L8,328.42,317.89,294.96,254.02,275.88,261.06,270.41,256.34,275.64,285.18,274.76,186.58,199.47,229.41,187.89,230.48,202.70,226.63,244.70,,,,,291.70,242.05,191.15,
2015-05-01 22:20:00.344000,L8,425.53,503.25,481.86,466.95,402.52,429.41,435.79,411.06,402.75,400.71,412.89,413.28,409.55,411.05,433.51,404.44,397.79,398.86,395.22,402.55,386.05,379.88,380.39,382.72,380.70,380.20,368.90
2015-06-11 22:13:52.284000,L8,338.44,343.40,341.68,337.77,335.49,341.54,349.90,347.87,366.04,332.78,305.55,320.70,330.08,332.32,309.64,337.68,316.10,344.55,340.17,341.25,321.15,293.11,203.49,216.42,,,
2015-06-27 22:13:58.027000,L8,403.32,444.59,419.22,493.81,442.57,449.44,474.78,449.73,422.87,447.94,415.95,397.01,410.13,390.55,425.09,385.68,390.25,396.53,383.48,381.53,371.63,370.21,364.38,360.93,359.23,363.09,347.14
2015-07-04 22:20:14.053000,L8,359.80,369.33,383.24,377.50,365.98,371.26,362.58,364.77,378.76,354.57,357.32,364.42,360.37,358.33,391.43,351.65,340.73,346.15,344.71,342.03,334.32,,,,,,
2015-07-29 22:14:13.585000,L8,363.53,364.97,359.42,364.50,366.29,360.52,383.11,372.27,380.90,358.21,346.77,359.53,356.48,353.68,395.47,351.67,343.82,345.86,346.22,340.86,336.17,329.32,330.05,324.20,327.56,336.77,321.77
2015-08-21 22:20:33.210000,L8,380.30,412.59,488.29,456.61,422.86,444.52,483.97,456.23,418.39,405.11,421.08,404.07,400.94,397.14,427.65,388.87,391.80,386.41,376.57,375.11,370.74,362.96,361.22,357.10,352.07,353.92,349.14
2015-10-08 22:20:48.527000,L8,464.63,460.14,465.45,462.72,375.90,392.49,398.29,388.59,387.88,386.99,395.44,394.79,388.83,389.13,413.56,388.83,389.47,382.27,379.31,379.17,368.15,359.71,356.55,356.26,356.93,349.84,353.34
2015-10-17 22:14:38.194000,L8,368.86,375.13,380.64,404.41,444.22,396.36,403.10,403.09,390.10,413.14,429.92,399.95,396.02,399.71,435.85,404.59,407.86,418.09,403.06,390.13,370.43,381.87,376.58,374.72,408.49,408.55,417.60
2015-10-24 22:20:52.499000,L8,348.68,347.39,332.70,334.74,328.37,329.84,337.54,339.90,360.73,339.07,307.43,335.08,348.03,346.93,327.68,335.25,333.30,339.99,338.97,338.38,332.60,325.54,325.19,320.51,319.84,327.79,316.79
2015-11-18 22:14:44.822000,L8,352.77,355.38,353.80,361.49,372.86,377.36,381.53,373.75,368.54,354.56,369.14,354.47,351.07,354.22,346.30,348.23,346.71,344.17,354.77,341.11,338.77,330.75,331.54,325.54,326.24,335.95,323.58
2015-12-20 22:14:45.217000,L8,363.23,364.14,364.51,366.85,378.91,386.58,395.01,383.23,374.21,379.47,382.55,382.08,380.60,366.15,396.95,371.99,374.70,371.26,361.75,359.85,352.39,343.80,335.35,336.88,332.55,339.46,329.09
2016-01-05 22:14:40.992000,L8,363.19,377.52,374.76,382.57,392.43,403.00,400.71,395.89,386.36,386.01,387.32,390.69,375.16,379.88,421.90,369.11,373.82,359.59,367.17,360.72,347.08,337.71,341.00,346.73,334.33,359.53,329.08
2016-03-16 22:20:36.438000,L8,380.00,396.11,374.61,491.43,463.66,430.86,408.09,399.98,382.39,389.93,394.04,395.17,392.28,391.64,403.94,380.75,378.79,382.90,373.54,370.73,358.30,357.22,356.67,356.32,345.60,348.17,332.45
2016-04-26 22:14:08.933000,L8,340.11,340.15,330.81,333.60,327.49,335.42,339.86,335.76,352.86,324.91,306.93,321.67,327.54,325.98,302.21,321.65,323.60,333.69,336.53,336.12,330.18,323.07,324.16,316.55,320.78,330.53,317.88
2016-05-12 22:14:08.416000,L8,407.86,420.01,425.38,447.09,460.07,453.03,452.85,435.31,408.55,452.64,447.57,438.00,432.35,446.23,462.00,390.66,392.58,385.98,418.79,381.70,365.62,356.99,353.86,360.44,354.96,353.63,346.67
2016-06-04 22:20:28.125000,L8,312.76,318.16,236.32,164.66,275.56,242.37,268.63,251.04,235.40,285.96,285.55,302.86,312.67,309.00,282.81,234.90,,,202.84,314.95,309.38,308.73,305.83,302.18,306.41,314.93,210.82
2016-07-06 22:20:41.229000,L8,357.92,359.35,355.26,348.03,351.76,364.24,365.76,361.24,376.47,356.93,334.40,360.19,358.57,349.97,391.12,334.06,333.48,337.29,334.49,336.28,327.98,324.64,323.61,319.02,322.46,335.18,318.65
2016-07-31 22:14:37.742000,L8,358.24,357.35,342.99,340.01,339.13,342.45,349.51,344.86,367.91,335.35,327.69,326.59,331.12,339.08,343.49,334.79,333.08,338.41,335.50,335.37,326.17,323.85,321.28,319.25,319.68,331.83,315.06
2016-08-16 22:14:41.427000,L8,337.47,327.60,326.22,326.33,314.86,322.84,312.67,328.18,339.83,314.78,295.39,312.00,320.64,317.46,299.44,316.68,302.41,,,,,,,,,,
2016-11-27 22:21:07.723000,L8,318.17,312.25,312.63,310.21,297.89,309.75,277.35,315.44,319.05,289.64,273.57,297.00,304.14,232.68,170.22,,,,,,287.50,308.46,308.88,304.33,301.54,315.61,298.30
2016-12-29 22:21:01.343000,L8,341.94,348.30,332.83,333.77,326.22,335.08,335.87,338.03,361.26,335.04,316.44,332.27,338.41,334.19,314.00,334.68,336.49,341.23,339.99,338.57,331.83,327.71,325.80,322.32,322.44,334.39,318.74
2017-01-23 22:14:43.048000,L8,185.21,212.10,226.33,,201.12,226.43,257.53,245.24,209.54,201.75,271.34,304.22,307.88,286.81,,,,317.71,322.24,319.83,315.77,310.58,311.15,303.03,309.43,313.75,297.12
2017-01-30 22:20:50.623000,L8,345.62,348.54,329.66,332.51,326.53,335.93,339.41,338.16,365.59,332.29,316.59,331.05,336.00,333.25,317.16,333.05,334.61,338.24,339.78,336.90,331.39,326.38,325.36,320.69,321.51,334.83,318.45
2017-02-08 22:14:34.654000,L8,337.37,337.02,327.45,329.75,323.68,330.58,334.06,334.37,358.22,327.34,308.73,322.78,330.69,332.55,306.29,331.39,331.35,337.47,333.91,334.34,325.49,322.93,320.42,318.77,317.57,330.75,312.77
2017-04-04 22:20:20.280000,L8,325.70,321.76,319.72,319.30,309.24,315.00,283.16,264.95,249.56,289.99,222.33,280.08,310.55,315.92,287.06,223.20,173.82,307.52,323.50,323.19,315.88,314.50,312.03,308.02,308.58,316.58,303.93
2017-04-20 22:20:11.117000,L8,406.66,425.26,437.48,437.33,439.53,411.48,392.03,397.59,431.65,399.04,408.47,395.03,393.07,387.35,435.75,379.90,381.39,380.32,374.51,379.91,361.53,361.03,358.89,357.72,352.18,356.97,341.45
2017-05-06 22:20:07.089000,L8,457.41,469.76,468.32,458.75,466.58,464.68,456.28,464.34,394.19,406.76,402.07,397.15,403.16,401.26,430.29,391.77,392.11,386.55,382.51,380.40,375.87,368.72,369.75,364.18,361.78,363.37,354.14
2017-07-02 22:14:23.696000,L8,355.41,350.47,356.47,337.05,351.13,338.76,350.15,343.51,365.47,331.74,315.36,317.39,322.69,318.85,303.86,331.44,329.36,332.31,333.64,334.82,326.73,325.28,323.72,322.85,320.44,334.88,317.10
2017-07-09 22:20:35.589000,L8,318.23,319.75,316.25,270.16,279.79,265.18,245.98,179.20,284.15,280.35,267.98,291.77,310.61,311.60,289.82,311.28,282.77,216.39,204.33,228.41,287.18,306.47,306.50,302.95,305.13,313.71,261.25
