dates,satname,nzd0067-0000,nzd0067-0001,nzd0067-0002,nzd0067-0003,nzd0067-0004,nzd0067-0005,nzd0067-0006,nzd0067-0007,nzd0067-0008,nzd0067-0009,nzd0067-0010,nzd0067-0011,nzd0067-0012,nzd0067-0013,nzd0067-0014,nzd0067-0015,nzd0067-0016,nzd0067-0017,nzd0067-0018,nzd0067-0019,nzd0067-0020,nzd0067-0021,nzd0067-0022,nzd0067-0023,nzd0067-0024,nzd0067-0025,nzd0067-0026,nzd0067-0027,nzd0067-0028,nzd0067-0029,nzd0067-0030,nzd0067-0031
2005-08-25 22:05:41.221000,L5,247.97,234.47,244.91,244.03,223.07,207.27,,,,,,,,,,,,,,,,,,,,264.59,266.00,250.47,256.04,266.91,251.67,256.10
2006-08-28 22:11:11.674000,L5,255.51,248.01,257.55,277.46,229.69,219.84,,,,,,,,,,,,,,,,,,,,202.54,261.36,247.67,252.77,264.11,246.22,253.45
2006-12-11 22:06:28.205000,L5,227.74,272.39,274.42,283.01,287.19,268.03,249.82,216.39,,251.76,268.19,250.71,219.38,239.19,193.14,,,,,,,,,,,,317.27,397.04,409.12,402.48,426.45,418.43
2007-10-02 22:10:31.289000,L5,246.33,234.93,237.52,248.93,228.68,214.66,,,,,,,,,,,,,,,,,,,,183.20,257.26,256.07,255.34,266.54,259.87,268.66
2009-01-24 22:02:55.057000,L5,260.42,266.97,292.37,285.05,233.02,205.77,,198.34,269.04,278.13,270.06,266.09,268.82,253.37,245.97,216.94,205.93,,,,,,,,,,,209.24,234.90,231.30,218.84,223.57
2010-01-27 22:08:26.527000,L5,223.67,221.80,227.39,230.95,207.49,184.34,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-12 22:08:30.110000,L5,237.39,237.74,231.17,235.45,221.99,197.28,,,,,,,,,,,,,,,,,,,,232.65,240.88,244.59,240.71,255.70,241.07,263.87
2010-10-10 22:07:36.102000,L5,266.03,263.58,259.87,262.99,283.26,283.17,220.00,257.49,271.58,251.94,247.55,265.25,267.57,218.66,,,,,,,,,,,196.94,296.00,290.63,290.29,296.69,296.10,287.80,304.95
2010-11-27 22:07:24.215000,L5,228.03,242.42,247.00,247.16,223.79,210.45,,180.69,233.87,242.47,203.85,216.59,217.70,214.66,,,,,,,,,,,,254.56,248.32,252.84,245.09,256.13,246.43,271.10
2011-01-14 22:07:31.728000,L5,228.01,233.75,239.00,247.17,210.30,177.48,,,,,,,,,,,,,,,,,,,,,251.33,251.47,244.99,257.61,239.04,
2013-05-11 22:19:31.249000,L8,,213.03,226.14,220.35,196.77,195.82,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-28 22:19:33.252000,L8,,219.09,236.51,271.37,269.79,280.74,250.78,198.34,226.47,246.77,233.05,,,,,,,,,,,219.86,221.84,235.24,251.96,,269.38,256.95,241.79,261.15,238.63,228.84
2013-08-31 22:20:02.513000,L8,179.26,216.99,238.09,270.85,269.16,272.88,270.69,216.47,239.21,244.31,201.15,212.66,222.75,237.94,,,,,,,,223.87,224.62,237.62,251.74,,252.62,254.76,243.12,258.76,241.32,258.06
2013-11-03 22:19:20.378000,L8,,212.14,231.79,227.26,203.10,209.16,,,,,,,,,,,,,,,,,,,,,237.19,246.73,237.19,251.25,239.85,258.13
2013-11-03 22:19:44.337000,L8,,213.25,233.22,229.50,208.87,212.79,,,,,,,,,,,,,,,,,,,,,239.94,247.71,238.54,252.70,240.38,258.93
2013-12-05 22:19:13.005000,L8,178.38,215.55,235.33,229.70,211.98,208.80,,,,,,,,,,,,,,,,,,,,,253.05,251.14,240.60,204.33,232.60,255.79
2014-02-07 22:18:33.391000,L8,183.66,224.76,242.63,274.77,218.43,282.97,228.82,200.27,222.55,306.02,287.90,289.72,291.02,285.38,,,,,,,,227.17,226.99,227.97,,,269.64,257.19,252.30,255.48,246.48,259.66
2014-02-23 22:18:20.398000,L8,183.64,220.54,242.18,265.29,218.07,228.88,223.24,199.42,216.37,224.98,190.65,197.75,,,,,,,,,,,,,,,254.54,249.44,240.82,254.62,245.75,258.96
2014-03-27 22:17:50.001000,L8,,213.76,235.09,226.38,200.33,200.91,,,,,,,,,,,,,,,,,,,,,,,,203.01,238.98,252.00
2014-04-12 22:17:37.464000,L8,,214.96,237.15,227.44,203.13,204.98,,,,,,,,,,,,,,,,,,,,,,241.76,240.01,214.56,243.30,251.57
2014-04-12 22:18:01.415000,L8,,213.66,235.75,225.61,200.93,201.85,,,,,,,,,,,,,,,,,,,,,,,,204.02,241.65,250.36
2014-05-14 22:17:32.873000,L8,,207.40,228.08,215.46,191.26,192.58,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30 22:17:11.184000,L8,,216.89,237.13,228.53,200.92,202.68,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-17 22:17:52.210000,L8,,310.32,308.84,298.83,318.48,316.10,311.98,222.01,297.20,273.92,253.38,285.07,286.84,279.62,256.96,,,,208.00,227.58,232.83,226.80,223.64,,,,242.22,255.80,242.27,265.88,240.15,247.54
2014-11-06 22:17:49.451000,L8,,210.14,234.60,266.20,268.88,272.45,267.58,209.51,234.30,237.99,201.11,203.84,225.26,,,,,,,,,,,,,,245.99,243.22,246.47,256.31,241.60,256.60
2015-01-25 22:17:32.812000,L8,,209.84,237.66,263.05,216.43,240.10,225.09,201.69,217.27,297.92,284.16,282.63,222.06,236.24,,,,,,230.99,236.65,223.87,235.66,245.00,253.56,,253.71,248.77,240.58,253.19,242.99,259.69
2015-01-25 22:17:56.767000,L8,,209.73,237.53,243.16,215.35,236.76,222.80,198.31,214.21,232.21,187.54,195.72,218.06,179.79,,,,,,,,223.48,233.77,244.09,232.46,,252.53,248.53,240.87,252.70,243.57,259.86
2015-02-10 22:17:27.012000,L8,,210.25,235.32,238.98,216.84,218.04,216.01,,209.80,226.94,186.17,191.62,210.97,229.61,,,,,,,,,,,,,251.63,244.24,238.18,251.98,245.07,257.37
2015-02-26 22:17:23.009000,L8,,214.82,238.17,265.49,216.71,225.68,223.54,,216.79,225.54,189.16,202.56,209.89,242.32,,,,,,,,221.47,232.07,241.93,255.06,,256.50,250.40,243.88,253.03,242.55,259.20
2015-02-26 22:17:46.964000,L8,,213.39,236.79,232.81,214.38,217.74,,,,,,,,,,,,,,,,,,,,,252.21,247.89,242.52,246.64,241.46,257.92
2015-12-11 22:17:42.627000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,246.71,246.18,212.90,229.20,239.51,262.59
2015-12-27 22:17:43.409000,L8,,210.38,236.55,252.63,217.79,264.26,216.65,198.53,216.61,225.73,196.94,195.45,216.68,189.62,,,,,,,,227.96,239.42,250.53,254.40,,252.17,249.62,244.00,235.59,242.54,263.52
2015-12-27 22:18:07.368000,L8,,,228.66,225.58,198.56,199.06,,,,,,,,,,,,,,,,,,,,,,241.98,238.46,221.09,237.34,256.86
2016-01-12 22:17:40.472000,L8,,199.36,233.33,229.35,208.59,207.73,,,,,,,,,,,,,,,,,,,,,243.53,244.90,240.15,224.61,238.51,257.75
2016-01-12 22:18:04.426000,L8,,205.59,236.79,241.97,219.25,227.46,220.56,196.95,216.52,229.94,191.46,201.40,210.49,,,,,,,,,,,,,,252.56,248.62,242.71,231.90,240.40,260.37
2016-01-28 22:17:39.790000,L8,,209.98,235.94,232.48,216.66,314.81,311.73,300.50,227.79,300.13,287.13,288.16,287.22,246.43,186.56,,,,,241.73,239.86,230.32,247.64,272.72,261.56,,255.67,249.96,244.54,249.52,241.02,260.01
2016-05-19 22:17:11.230000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,240.73,251.76,240.65,214.76,233.85,246.64
2017-01-30 22:18:02.915000,L8,,204.31,230.93,246.50,220.32,242.29,224.64,202.43,219.30,288.17,281.52,200.09,218.51,193.72,,,,,,,,229.19,234.55,271.08,254.52,,246.40,247.63,237.22,225.28,239.61,275.50
2017-03-03 22:17:25.727000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.31,229.12,205.72,236.20,253.23
2017-03-03 22:17:49.686000,L8,,194.58,227.78,233.09,209.62,218.64,,,,,,,,,,,,,,,,221.34,231.86,249.40,247.26,,243.73,248.07,237.96,224.14,240.84,260.03
2017-03-19 22:17:15.956000,L8,,,225.04,231.00,209.00,236.39,,,206.27,242.24,183.15,197.34,203.19,,,,,,,,,228.70,232.00,249.98,227.78,,244.16,249.74,235.55,222.15,237.95,255.13
2017-03-19 22:17:39.906000,L8,,,223.26,229.10,199.92,204.85,,,,,,,,,,,,,,,,226.37,229.96,219.38,247.37,,242.01,247.45,233.82,220.01,236.53,254.31
2017-05-06 22:16:55.401000,L8,,194.47,226.62,248.06,281.05,281.76,279.79,221.40,244.05,302.32,284.30,288.03,252.68,242.72,263.32,,,,,,,230.01,261.16,284.59,254.27,,244.31,255.50,241.68,221.20,243.81,255.52
2017-05-06 22:17:19.352000,L8,,184.64,222.96,223.08,200.90,229.93,,,,,,,,,,,,,,,,,231.21,244.84,246.64,,239.95,251.37,239.16,214.67,237.45,251.30
2017-09-27 22:17:48.664000,L8,,,,222.69,201.60,257.28,232.48,210.91,237.64,243.90,206.20,218.21,214.31,239.20,,,,,,,,,,,,,243.84,252.62,239.79,232.17,241.24,262.64
2017-09-27 22:18:12.623000,L8,,,,,,,,202.89,227.21,225.92,199.43,208.25,207.52,233.97,,,,,,,,,,,,,241.37,248.94,236.26,224.51,239.04,258.61
2017-11-14 22:18:14.687000,L8,,194.13,225.78,241.17,275.51,284.70,273.29,218.32,254.03,291.76,238.68,236.79,276.23,,,,,,197.16,252.59,443.69,344.83,,,,,,,,,,
2018-01-01 22:18:08.639000,L8,,193.35,222.86,234.09,216.85,271.06,223.93,199.28,219.99,230.61,196.89,194.48,207.05,233.57,,,,,,,,229.98,244.78,251.70,,,243.99,244.55,236.37,225.91,242.22,189.82
2018-02-02 22:17:27.894000,L8,,193.93,225.76,236.07,220.04,274.96,226.22,201.50,224.38,238.16,200.99,202.59,212.12,240.02,,,,,,,,225.99,234.79,251.83,,,244.70,247.36,237.49,230.51,241.34,258.14
2018-06-10 22:16:26.226000,L8,,195.91,221.67,273.92,319.66,320.42,313.23,300.98,302.56,302.57,281.21,291.60,287.57,284.33,258.02,,,231.61,263.72,198.21,280.99,276.95,274.71,282.18,252.69,,243.94,259.48,243.31,214.33,240.89,256.24
2018-08-29 22:17:08.269000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.64,187.47,209.28,226.92,
2018-11-17 22:17:31.986000,L8,,185.04,221.61,222.16,271.94,278.86,234.74,203.31,226.29,240.42,236.94,213.42,221.79,241.57,,,,,,,231.23,236.62,249.89,256.18,,,239.89,249.35,235.83,234.79,236.98,253.87
2019-01-04 22:17:27.803000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,229.55,238.61,194.20,214.30,229.97,
2019-01-20 22:17:48.502000,L8,,,,,,,,,,,,,,,,,,,,,,233.68,252.14,222.69,,,238.20,245.81,223.72,225.65,239.62,258.99
2019-02-05 22:17:45.524000,L8,,,219.61,225.94,213.49,236.65,214.82,,,,,,,,,,,,,,,230.86,240.26,266.46,254.77,,237.78,249.69,241.14,220.95,240.63,265.16
2019-04-26 22:16:59.330000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,220.96,231.51,187.35,188.21,227.28,
2019-04-26 22:17:23.280000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,220.55,231.73,187.40,189.51,228.02,249.11
2019-11-04 22:17:58.697000,L8,,,211.54,218.82,217.66,274.64,232.24,211.14,231.87,238.23,233.70,209.09,214.95,242.97,,,,,,,232.74,234.93,195.96,262.45,,,231.57,252.73,232.54,232.46,243.74,271.37
2019-11-04 22:18:22.648000,L8,,,210.48,218.59,216.30,272.19,228.72,207.87,230.02,236.46,202.81,206.87,212.54,241.54,,,,,,,231.13,234.37,248.97,224.02,,,231.14,252.11,230.77,231.80,242.70,270.65
2019-11-20 22:18:18.909000,L8,,,207.81,210.94,195.78,274.80,212.74,,,,,,,,,,,,,,,,,,,,214.68,252.06,235.31,232.66,241.83,186.15
2019-12-22 22:17:51.823000,L8,,,209.49,222.01,214.64,249.74,220.02,204.87,225.47,235.81,233.81,202.03,211.56,,,,,,,,,234.08,245.20,260.21,,,227.68,249.14,222.18,229.49,240.03,265.15
2020-01-23 22:17:43.927000,L8,,,206.68,217.43,205.96,208.84,220.29,,,,,,,,,,,,,,,230.48,237.81,255.99,,,221.83,246.21,203.10,222.54,238.28,259.60
2020-01-23 22:18:07.877000,L8,,,202.75,214.18,199.42,199.93,,,,,,,,,,,,,,,,,,,,,218.38,242.67,195.07,218.94,235.57,213.05
2020-02-24 22:17:59.139000,L8,,,179.15,218.74,210.09,213.15,217.43,190.39,207.36,224.65,182.72,186.45,,,,,,,,,,,,,,,210.94,247.05,195.24,215.60,237.20,256.30
2020-04-12 22:17:36.655000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.74,194.55,191.93,235.87,248.33
2021-01-09 22:17:48.906000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.17,189.38,210.80,226.54,
2021-03-14 22:17:26.977000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.10,234.17,252.36
2021-03-30 22:17:22.624000,L8,,,199.00,216.57,217.81,275.40,226.08,202.19,231.79,243.01,205.41,205.77,212.53,239.62,,,,,,,,228.13,228.20,249.61,,,205.96,253.67,201.05,218.77,238.63,255.74
2021-03-30 22:17:46.583000,L8,,,198.34,215.79,216.72,274.09,260.54,201.93,231.80,242.55,204.76,204.95,212.00,238.82,,,,,,,,,,,,,204.33,252.94,198.80,217.85,237.72,254.97
2021-06-18 22:17:27.030000,L8,,,196.07,214.18,214.85,275.35,269.90,217.89,252.76,243.05,234.61,205.91,210.86,236.27,,,,,,228.21,228.70,226.93,248.65,248.66,242.47,,202.00,255.20,196.19,210.32,239.80,245.51
2021-07-04 22:17:53.907000,L8,,,192.29,207.66,208.87,273.65,266.20,300.76,239.68,246.48,228.27,204.23,216.70,236.81,,,,,,224.43,207.37,221.95,226.50,250.25,244.71,,197.84,254.50,191.26,209.31,235.38,249.57
2021-10-24 22:18:01.850000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,191.80,233.30,192.60,215.64,229.66,252.08
2021-10-24 22:18:25.800000,L8,,,,209.10,210.83,271.48,225.76,213.05,241.34,245.63,223.92,205.35,219.24,237.34,,,,,,,,,,,,,203.41,249.43,205.37,225.90,237.63,258.09
2021-11-09 22:17:58.951000,L8,,,191.30,210.31,215.58,276.26,192.10,,,,,,,,,,,,,,,,,,,,203.92,250.55,210.17,229.79,242.20,270.77
2022-01-04 22:17:52.138000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,192.44,239.79,194.47,218.43,236.03,212.94
2022-01-12 22:17:49.562000,L8,,,192.28,211.59,214.12,276.72,265.44,212.12,229.77,243.92,228.95,205.63,218.38,240.33,,,,,,,,220.82,229.66,260.11,,,196.74,249.57,200.76,224.95,242.32,262.83
2022-01-12 22:18:13.513000,L8,,,192.37,210.99,213.95,276.63,265.45,212.01,230.81,244.99,229.78,206.29,219.06,239.87,,,,,,,,219.97,229.42,260.27,,,196.33,248.92,199.80,224.32,241.25,261.76
2022-02-13 22:17:40.833000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,193.16,245.96,197.67,214.03,237.20,259.47
2022-02-21 22:17:43.336000,L9,,,193.93,212.32,212.92,272.00,191.77,206.07,234.44,244.59,224.01,199.00,215.01,238.77,,,,,,,,,,,,,196.65,245.67,200.19,221.41,239.40,256.63
2022-06-13 22:17:12.050000,L9,,,186.61,211.27,211.96,275.02,313.82,302.19,301.40,304.66,254.87,263.77,252.20,240.34,,,,,,,,214.05,216.04,240.88,247.17,,189.97,254.72,190.03,212.03,241.00,251.43
2022-06-21 22:18:12.929000,L8,,,,206.05,268.33,298.49,312.42,299.94,300.89,301.50,290.95,293.88,218.64,234.12,,,,,,,,211.65,216.69,240.34,241.84,266.18,190.57,239.23,235.91,203.34,232.90,249.15
2022-09-17 22:17:54.625000,L9,,,,206.62,210.02,269.61,263.45,216.38,248.04,252.15,231.83,236.21,220.52,240.40,,,,,,,,,,,,,192.76,248.01,197.35,222.30,237.52,261.69
2022-09-17 22:18:18.584000,L9,,,,205.18,207.87,267.73,260.48,213.61,244.12,248.90,228.93,234.86,218.36,239.06,,,,,,,,,,,,,191.85,245.83,196.07,220.78,235.94,259.13
2022-11-04 22:18:00.514000,L9,,,188.96,211.49,214.84,271.80,267.15,217.10,250.32,254.33,234.40,235.60,222.80,241.78,,,,,,,,,,,,,198.29,245.19,205.05,226.37,239.30,265.04
2022-12-22 22:17:59.519000,L9,,,,201.88,208.19,264.69,221.18,208.20,231.88,238.92,208.85,206.80,208.65,236.59,,,,,,,,,,,,,191.53,240.45,201.21,224.77,236.99,259.31
2022-12-22 22:18:23.474000,L9,,,,201.59,208.61,265.06,181.96,208.82,233.89,239.52,222.23,210.14,209.01,236.57,,,,,,,,,,,,,191.05,240.39,201.04,224.39,236.63,258.90
2022-12-30 22:18:24.751000,L8,,,174.32,204.78,209.49,268.81,225.74,211.16,230.82,242.42,231.33,210.01,217.44,240.48,,,,,,,,,,,,,193.03,246.59,202.53,222.08,240.06,265.27
2023-02-16 22:18:13.985000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.27,193.75,214.51,234.82,257.11
2023-03-04 22:17:37.574000,L8,,,,169.80,208.19,237.67,218.99,,,,,,,,,,,,,,,,,,,,187.06,242.57,200.91,221.89,238.51,264.18
2023-03-04 22:18:01.525000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.56,213.60,234.00,256.47
2023-04-13 22:17:51.001000,L9,,,,,205.95,249.47,226.59,209.15,234.07,244.69,233.09,213.77,210.22,237.66,,,,,,,,,,,,,,249.14,193.79,215.28,236.60,255.89
2023-05-15 22:17:12.111000,L9,,,,,,,,209.46,229.68,232.91,230.32,215.06,206.41,232.02,,,,,,,,,,,,,,,,,,
2023-05-15 22:17:36.062000,L9,,,,,,,,206.70,227.03,229.14,228.81,,,,,,,,,,,,,,,,,,,,,
2023-09-20 22:17:40.026000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.69,199.35,231.59,251.69
2023-10-14 22:18:09.728000,L8,,,,195.71,203.87,233.30,264.54,220.01,247.48,255.95,238.01,236.84,216.79,240.70,,,,,,,,,,,,,179.93,238.38,203.04,224.49,239.13,260.44
2023-10-22 22:17:50.479000,L9,,,,182.65,197.63,236.45,262.84,217.58,249.19,254.62,234.62,229.95,213.63,240.13,,,,,,,,,,,,,,,,,,
2023-12-17 22:17:48.418000,L8,,,,,195.63,225.92,262.74,206.75,232.18,251.82,236.30,215.37,,,,,,,,,,,,,,,,,199.15,222.03,238.51,259.05
2024-02-19 22:17:39.652000,L8,,,,,195.00,209.38,228.94,,,,,215.36,208.22,235.84,,,,,,,,,,,,,,,,,,
2024-02-27 22:18:07.927000,L9,,,,,196.96,230.80,257.02,212.98,230.32,244.26,230.34,216.20,210.07,236.78,,,,,,,,,,,,,,,194.91,215.68,238.46,258.49
2024-04-23 22:17:03.194000,L8,,,,,193.57,209.67,224.46,209.05,227.69,243.06,229.17,206.02,206.52,,,,,,,,,,,,,,,,190.44,212.01,236.76,260.65
2024-05-17 22:17:03.987000,L9,,,,180.06,194.36,223.81,259.55,218.24,246.88,256.06,236.71,220.21,207.21,234.48,,,,,,,,,,,,,,,190.49,208.76,237.64,249.98
2024-07-12 22:17:00.992000,L8,,,,,191.77,204.56,248.47,219.10,239.76,250.26,233.12,215.97,208.12,233.57,,,,,,,,,,,,,,,,,,
2024-08-21 22:17:43.670000,L9,,,,,189.97,204.77,244.10,212.14,238.84,246.36,230.93,217.09,,,,,,,,,,,,,,,,,190.82,211.80,237.37,253.99
2024-08-29 22:17:21.978000,L8,,,,180.52,198.18,218.89,259.29,225.34,251.46,256.70,238.08,234.14,210.84,240.37,,,,,,,,,,,,,,,199.09,217.51,241.93,257.43
2024-11-25 22:17:51.900000,L9,,,,,,,,214.16,242.08,255.95,229.66,219.96,210.08,235.64,,,,,,,,,,,,,,,201.22,220.63,241.98,259.17
2024-12-03 22:17:45.212000,L8,,,,,,,,215.35,244.91,259.32,238.31,278.65,212.59,239.21,,,,,,,,,,,,,,,198.07,220.48,245.32,261.94
2024-12-03 22:18:09.162000,L8,,,,,,,,213.62,240.90,255.29,237.04,219.95,211.10,236.91,,,,,,,,,,,,,,,196.80,219.44,243.21,260.91
2025-01-12 22:18:09.518000,L9,,,,,191.61,203.74,243.68,211.36,237.45,244.52,223.30,217.96,205.69,234.65,,,,,,,,,,,,,,,194.50,221.02,239.09,257.59
