dates,satname,nzd0411-0000,nzd0411-0001,nzd0411-0002,nzd0411-0003,nzd0411-0004,nzd0411-0005,nzd0411-0006,nzd0411-0007,nzd0411-0008,nzd0411-0009,nzd0411-0010,nzd0411-0011,nzd0411-0012,nzd0411-0013,nzd0411-0014,nzd0411-0015,nzd0411-0016,nzd0411-0017,nzd0411-0018,nzd0411-0019,nzd0411-0020,nzd0411-0021,nzd0411-0022,nzd0411-0023,nzd0411-0024,nzd0411-0025,nzd0411-0026,nzd0411-0027,nzd0411-0028
2004-09-25 21:51:43.061000,L5,352.49,354.89,335.50,331.91,347.67,351.44,334.05,303.74,286.19,259.42,253.28,248.70,261.32,269.02,281.64,268.53,264.86,279.95,259.70,258.10,237.87,228.42,217.19,213.86,200.42,183.60,158.65,,
2004-10-27 21:52:23.346000,L5,349.70,343.30,326.36,320.88,333.19,354.44,339.38,310.64,294.81,269.47,258.59,262.68,265.99,269.64,285.12,269.84,266.17,277.66,261.75,257.50,256.90,245.07,234.48,227.35,216.66,203.77,179.03,154.50,
2005-01-15 21:53:45.186000,L5,357.00,354.28,342.44,334.00,357.05,373.33,361.58,327.37,305.22,282.22,269.09,257.84,259.69,277.46,279.31,273.97,262.95,291.58,273.40,274.90,266.29,252.79,242.69,236.52,224.36,260.69,235.07,167.93,
2005-03-04 21:54:27.824000,L5,355.62,354.76,339.85,330.75,344.90,364.75,354.83,321.82,298.07,277.36,272.35,267.05,269.35,278.36,285.70,274.28,263.09,296.33,270.41,264.90,247.60,247.69,237.35,232.33,220.43,258.19,270.70,183.63,
2005-04-05 21:54:42.889000,L5,347.70,353.17,331.71,331.17,344.40,360.86,342.69,318.35,292.29,274.84,262.54,261.47,264.09,280.06,287.95,274.10,266.11,292.14,268.83,261.89,250.06,237.73,234.63,222.53,214.81,196.86,176.18,174.11,
2005-04-21 21:54:46.500000,L5,340.01,359.31,330.68,333.66,350.35,367.56,338.07,319.36,297.95,272.40,258.52,256.59,263.40,273.42,291.47,266.44,265.71,296.37,272.46,272.70,254.04,241.56,233.56,231.14,211.30,189.46,167.12,175.88,
2005-06-08 21:55:08.756000,L5,,,,,311.84,327.46,244.12,237.57,197.94,225.20,234.92,239.47,256.53,243.21,263.37,239.45,234.71,265.50,241.66,239.83,224.10,217.01,209.35,200.59,177.34,168.10,,,
2005-06-24 21:55:13.674000,L5,,,,,307.51,316.25,,,,,,,,,,,204.28,246.02,210.84,219.91,207.51,207.57,197.12,,,,,,
2005-07-10 21:55:19.319000,L5,,,,,307.48,324.13,,,,,,233.12,244.05,225.91,246.47,209.20,210.11,253.52,230.67,228.98,210.84,214.09,177.95,,,,,,
2005-08-27 21:55:43.837000,L5,,,279.42,282.19,301.81,315.62,275.14,271.24,260.86,236.62,233.33,231.60,244.81,241.91,261.57,229.42,234.74,246.52,237.48,233.38,223.51,205.75,192.04,193.73,183.19,167.15,,,
2005-09-28 21:55:44.137000,L5,355.00,350.14,332.22,327.07,341.75,355.18,340.90,314.37,293.35,268.92,264.68,262.34,274.15,277.99,287.98,279.81,270.63,294.31,267.89,271.10,255.83,244.99,230.53,225.84,217.16,201.77,175.57,176.10,
2006-02-19 21:58:15.515000,L5,360.98,364.57,361.98,335.10,349.26,411.24,352.92,318.64,292.32,267.82,257.42,268.21,270.67,280.95,284.00,285.35,266.83,300.22,267.42,260.95,251.90,239.68,233.41,225.62,217.50,195.26,176.02,178.68,
2006-06-27 22:00:24.118000,L5,292.57,221.38,292.14,320.71,345.83,364.30,297.92,270.81,262.67,250.89,254.40,257.52,265.96,275.97,283.69,265.27,261.42,280.59,256.41,250.98,240.32,228.31,213.90,217.55,199.21,188.89,164.54,,
2006-11-02 22:01:56.430000,L5,355.49,351.47,332.49,327.76,344.65,355.63,341.81,308.10,279.49,252.37,245.43,248.31,252.85,263.95,280.14,270.55,264.07,281.22,262.01,257.92,243.82,232.36,219.58,213.57,205.93,191.36,176.37,,
2007-01-05 22:02:28.201000,L5,350.80,348.46,331.59,326.43,336.88,350.39,345.45,322.69,301.23,269.08,263.24,261.07,277.36,273.01,275.13,270.41,260.73,281.00,265.23,254.07,245.55,245.58,238.44,234.78,218.75,201.12,179.50,,
2007-01-21 22:02:33.422000,L5,360.67,358.54,337.80,321.81,333.99,350.38,340.50,316.24,290.32,262.44,267.64,268.32,275.11,271.59,293.27,272.67,270.07,283.75,262.29,249.58,244.15,233.42,227.98,217.26,209.66,195.66,181.85,,
2008-02-16 22:04:21.599000,L5,,,,,,,,,,,,396.02,392.02,393.42,381.54,382.50,351.27,,,,,,,,,,,303.13,379.30
2008-02-25 21:58:00.859000,L5,354.46,357.63,335.58,328.51,351.32,356.47,342.50,314.15,295.81,269.18,260.97,262.40,272.63,271.56,293.91,273.57,272.14,285.82,272.06,257.83,248.81,237.20,227.96,222.03,212.51,192.26,169.33,,
2008-12-25 21:52:09.965000,L5,352.05,354.19,335.24,335.45,340.82,354.38,346.00,319.32,291.75,266.56,258.85,261.35,265.06,271.45,286.63,265.46,256.20,273.21,252.74,243.25,232.88,229.54,242.33,223.51,216.24,200.25,183.56,,
2010-01-13 21:58:24.995000,L5,351.05,347.50,334.59,330.12,344.38,350.01,342.68,319.88,289.57,260.50,250.13,249.62,252.48,259.04,267.89,263.77,254.32,274.21,258.43,249.92,239.64,230.81,224.71,215.28,205.37,189.17,167.70,,
2010-01-29 21:58:29.033000,L5,355.20,351.84,332.77,327.61,339.68,349.16,337.79,316.43,296.84,266.83,258.64,263.99,267.76,269.52,280.82,268.94,254.66,281.24,262.35,252.23,240.83,232.60,219.97,220.53,212.49,191.71,178.82,,
2011-09-13 21:56:09.668000,L5,349.24,348.53,325.48,321.55,336.48,353.10,327.33,312.12,293.65,268.19,264.53,265.33,271.98,280.67,289.43,276.24,268.94,283.02,264.41,259.55,244.86,233.86,222.90,224.13,211.79,193.32,171.49,,
2013-05-29 22:09:41.256000,L8,,,,,,,,,,,,,,,,,,211.65,214.54,205.08,193.63,203.26,192.21,173.90,172.48,157.62,,,
2013-06-30 22:09:35.948000,L8,,,,,299.51,316.97,243.70,192.26,210.15,195.80,221.02,223.43,237.47,234.58,156.87,239.55,228.55,250.86,238.52,227.96,223.21,212.42,197.26,188.31,180.77,161.54,,,
2013-07-16 22:09:36.403000,L8,,,,,297.33,304.16,,,,,,201.65,229.01,230.22,217.76,234.47,215.26,221.03,229.96,212.36,,,,,,,,,
2013-09-02 22:09:40.433000,L8,,303.72,273.89,277.50,295.47,305.64,276.02,233.10,254.36,222.24,217.46,215.47,228.76,232.05,243.46,236.98,227.97,245.56,234.66,,,215.88,197.06,186.34,180.88,161.63,,,
2014-01-24 22:08:45.323000,L8,170.39,301.21,280.32,270.60,284.15,293.33,270.33,259.25,246.60,217.04,213.64,210.56,220.41,,,,,181.10,195.54,200.85,191.29,178.21,174.78,,,,,,
2014-02-25 22:08:20.274000,L8,366.54,365.95,368.58,394.13,411.42,419.63,429.08,399.75,433.28,424.15,264.14,290.15,271.20,410.04,398.81,402.83,390.85,286.28,278.91,273.71,264.82,251.81,245.59,233.02,219.39,199.27,178.49,148.06,
2014-03-13 22:08:09.214000,L8,348.33,341.01,328.37,323.63,348.73,350.16,329.85,312.48,291.81,257.29,260.28,253.71,256.17,283.53,297.11,286.14,276.79,285.13,262.72,265.23,251.49,242.58,228.54,232.46,210.41,194.49,176.17,149.16,
2014-04-30 22:07:22.351000,L8,,,,209.44,292.79,304.44,185.27,233.15,243.69,216.91,153.56,215.79,228.53,211.70,238.71,182.51,222.19,221.38,234.91,215.14,202.95,204.46,192.95,183.18,175.13,158.66,,,
2014-06-01 22:07:14.657000,L8,,,,251.75,300.32,317.20,273.18,225.87,240.56,211.26,219.24,218.85,227.35,,,,,,,196.21,189.97,178.54,167.90,167.22,170.19,157.04,,,
2014-07-03 22:07:25.958000,L8,,,,184.38,299.86,311.39,253.17,196.94,209.32,198.57,218.05,223.69,231.17,231.28,249.63,240.32,230.71,246.09,237.71,223.75,220.42,211.12,194.34,188.23,176.10,161.95,,,
2014-08-04 22:07:38.344000,L8,300.90,332.31,294.45,297.93,338.29,348.90,318.87,289.53,266.11,234.23,234.16,233.76,245.33,250.81,267.53,253.54,247.07,267.91,246.96,239.48,228.46,219.60,205.31,203.12,187.14,170.47,149.21,,
2014-10-07 22:07:49.758000,L8,,,269.87,270.10,299.44,314.59,294.78,270.48,251.76,224.63,219.94,224.31,229.58,235.86,250.88,238.72,234.47,249.16,234.07,227.72,218.26,208.21,195.95,190.40,178.07,162.22,,,
2014-10-23 22:07:51.237000,L8,360.90,382.75,357.96,322.42,335.34,346.90,336.15,315.57,290.93,253.49,246.23,252.86,250.40,265.08,265.61,252.94,266.42,272.37,257.46,253.55,241.41,230.34,220.94,214.94,203.64,188.25,169.46,,
2014-11-08 22:07:51.967000,L8,370.43,376.19,324.76,314.67,331.63,342.99,332.13,312.76,288.12,250.52,241.37,248.51,248.20,249.18,260.75,248.45,243.48,270.51,254.07,249.00,238.57,229.63,221.10,214.36,203.68,185.90,163.37,,
2014-12-26 22:07:42.898000,L8,468.19,511.11,439.92,439.74,463.37,443.09,454.31,465.75,482.81,466.50,457.04,450.93,457.88,457.40,446.34,447.09,443.02,426.89,414.19,415.54,420.67,396.85,418.92,420.54,430.96,425.97,421.54,419.06,424.62
2015-02-12 22:07:27.072000,L8,367.32,366.21,375.30,370.70,388.56,350.67,339.31,317.94,297.86,252.74,252.75,248.09,256.94,267.54,256.71,251.47,242.47,282.32,261.11,256.15,242.21,232.77,221.29,218.44,204.06,191.55,177.94,,
2015-02-28 22:07:24.273000,L8,369.28,380.48,344.45,325.11,345.47,353.07,324.22,316.15,293.68,263.87,258.42,258.11,252.50,275.17,297.50,280.01,277.89,281.62,268.44,256.96,245.40,231.49,233.24,223.72,204.25,217.40,174.66,,
2015-04-01 22:07:01.610000,L8,361.28,377.09,384.30,339.54,349.94,359.70,331.80,321.11,337.07,258.50,257.71,252.29,267.72,272.77,295.50,281.55,263.05,293.07,264.66,264.76,243.75,235.76,225.70,224.61,209.36,192.76,166.63,,
2015-05-19 22:06:40.529000,L8,,,260.22,277.84,300.61,320.00,264.87,261.50,250.68,228.85,226.62,229.73,238.70,230.37,238.67,242.09,210.47,259.01,234.55,,,,,,,,,,
2015-06-20 22:06:56.810000,L8,,,,,203.67,313.99,178.30,177.74,205.91,209.11,223.80,225.59,238.57,216.66,185.32,,,,,,,,,,,,,,
2015-07-22 22:07:13.408000,L8,279.83,209.04,279.49,297.98,333.96,343.39,290.24,282.34,271.70,241.93,251.57,243.48,264.45,257.84,263.46,259.83,243.75,285.84,252.53,249.37,236.38,225.67,216.45,215.18,193.20,179.91,160.00,,
2015-08-23 22:07:24.416000,L8,,,262.30,276.70,293.14,303.00,259.19,254.08,250.07,221.69,220.38,214.89,228.35,196.01,,,,195.42,201.47,199.04,186.77,201.18,189.39,169.33,176.11,158.77,,,
2015-09-08 22:07:30.411000,L8,365.78,331.68,313.22,305.02,325.87,340.15,318.31,305.49,280.48,260.08,252.65,256.85,261.51,257.12,294.92,280.98,282.08,278.89,266.22,257.03,241.53,229.30,220.00,215.48,201.87,186.60,166.13,,
2015-10-10 22:07:38.780000,L8,362.83,331.73,314.88,295.92,325.94,332.43,320.10,297.08,277.69,259.30,252.89,248.01,257.93,256.53,259.79,278.50,242.42,277.75,260.96,251.40,239.62,229.41,216.07,215.50,201.64,189.39,170.30,,
2015-11-27 22:07:47.119000,L8,343.19,337.80,328.21,328.49,330.47,336.34,331.47,304.30,279.82,257.92,253.72,250.60,260.18,258.94,292.18,283.33,269.75,280.62,267.25,263.72,245.59,235.65,221.59,213.39,197.62,179.04,160.20,,
2015-12-13 22:07:45.395000,L8,352.78,347.67,338.45,330.04,347.10,372.16,363.06,338.12,315.09,259.73,253.95,255.24,258.39,284.13,295.46,292.66,277.79,285.85,256.28,251.88,239.61,229.56,216.57,214.28,200.96,190.00,168.29,,
2016-02-15 22:07:33.404000,L8,337.24,335.12,325.49,331.32,335.77,341.38,332.45,307.02,300.59,256.69,255.99,260.78,256.93,286.78,297.44,288.88,283.80,286.69,272.46,268.49,418.23,409.84,401.15,406.20,405.61,403.87,405.80,407.96,
2016-03-02 22:07:31.352000,L8,350.15,348.29,323.32,323.72,334.62,339.60,330.84,307.25,294.65,257.38,255.98,255.36,263.85,271.17,294.05,288.39,265.98,286.90,267.78,267.55,246.44,240.36,225.14,223.02,209.98,196.98,178.85,,
2016-03-18 22:07:25.821000,L8,332.90,331.81,319.70,311.24,333.43,338.64,323.11,299.80,281.49,261.03,257.84,259.07,264.32,273.43,279.01,284.16,262.09,281.72,261.72,265.26,241.07,231.84,219.34,218.71,203.16,188.53,166.92,,
2016-04-19 22:07:10.819000,L8,,,267.58,279.27,294.48,307.47,268.29,256.89,253.78,223.45,220.72,223.59,231.09,215.07,239.84,190.27,227.24,227.86,237.54,219.28,219.60,210.30,194.22,,,,,,
2016-06-06 22:07:18.940000,L8,,,,,297.85,303.84,234.30,162.54,202.69,200.31,218.82,211.45,232.87,222.24,239.99,212.77,228.56,221.30,222.93,,,,,,,,,,
2016-07-08 22:07:32.591000,L8,,,,,299.90,311.71,255.04,223.42,243.96,215.67,223.72,220.82,233.11,200.55,,,,,,,,,,,,,,,
2016-07-24 22:07:37.782000,L8,288.59,218.54,274.27,295.29,331.45,346.81,291.48,280.44,270.58,236.02,233.44,240.58,246.25,248.71,269.29,254.66,246.11,269.04,249.35,237.12,233.12,219.63,205.15,203.65,187.48,169.71,150.52,,
2016-08-09 22:07:39.758000,L8,,,,,,,,,,,,208.97,227.38,199.21,205.17,,,,,,,,,,,,,,
2016-09-10 22:07:51.328000,L8,328.81,335.39,311.69,307.42,332.80,333.18,322.73,292.57,280.94,251.56,250.50,244.13,256.67,257.69,264.92,265.89,257.99,278.35,254.97,252.81,236.15,227.41,215.23,214.28,200.05,181.16,160.02,,
2016-10-12 22:07:57.049000,L8,334.46,336.77,316.58,305.58,327.73,332.59,319.86,296.26,286.42,262.59,262.15,262.99,265.14,286.65,295.06,286.58,275.53,280.68,269.88,263.65,244.00,234.91,226.44,227.56,210.21,192.09,168.80,,
2016-12-15 22:07:53.950000,L8,342.06,339.00,323.83,319.53,325.46,339.41,330.60,303.89,293.16,254.53,241.93,248.97,251.24,251.94,262.64,261.49,258.15,266.36,248.18,238.74,227.46,218.41,208.86,204.65,194.87,175.83,157.84,,
2016-12-31 22:07:51.584000,L8,380.10,333.24,345.85,360.80,316.01,301.27,282.64,268.05,251.55,244.97,252.95,247.60,259.26,260.18,251.74,254.25,271.09,279.49,265.05,260.51,238.98,230.89,217.73,215.50,203.73,185.77,170.57,,
2017-01-16 22:07:46.911000,L8,340.47,335.85,321.53,321.89,325.06,332.19,325.57,300.04,285.26,256.14,250.77,254.11,262.49,255.44,296.65,282.47,282.32,279.34,269.33,264.67,244.34,230.82,218.61,219.17,211.17,187.75,172.89,,
2017-04-22 22:07:00.199000,L8,,,265.90,278.51,297.98,307.49,263.38,258.01,253.75,225.22,219.85,225.65,230.95,222.24,242.91,236.94,229.70,228.92,240.31,220.95,220.50,211.88,193.57,184.91,178.66,164.12,,,
2017-05-24 22:07:10.251000,L8,,,,,287.40,298.00,214.04,162.27,155.28,168.22,214.90,,,,,205.25,227.54,220.65,236.41,223.18,220.56,209.10,194.24,181.00,172.52,159.68,,,
2017-06-25 22:07:23.481000,L8,,,,,286.50,299.08,,,,,,,,,156.22,232.86,227.84,224.54,232.77,225.28,217.72,209.95,189.02,189.78,171.27,157.85,,,
2017-08-28 22:07:43.849000,L8,,215.98,280.18,280.80,294.44,304.68,276.47,255.66,252.10,223.60,218.44,223.02,230.16,230.90,245.97,237.32,231.12,238.27,239.21,227.25,219.35,209.73,194.43,187.00,179.45,160.46,,,
2017-10-31 22:07:55.807000,L8,337.33,341.56,327.02,316.55,328.38,341.57,325.60,299.26,291.37,256.92,260.14,256.74,262.56,276.55,274.53,265.89,272.88,285.85,270.12,267.90,249.05,231.32,241.21,222.89,240.36,198.85,173.98,,
2017-12-02 22:07:46.733000,L8,340.68,339.10,330.41,322.46,329.79,339.06,331.45,304.64,295.07,255.40,246.97,247.88,259.91,258.28,269.78,279.00,269.12,282.23,269.59,263.79,246.72,230.87,221.19,218.19,208.65,199.64,174.41,,
2018-04-25 22:06:50.725000,L8,,,,264.47,290.62,301.15,235.86,185.55,243.21,217.37,217.62,219.40,226.21,219.87,203.03,,,,,,,,,,,,,,
2018-05-27 22:06:28.609000,L8,,,,,,,,,,,,,,,,233.59,224.95,225.86,224.46,,,,,,,,,,
2018-06-28 22:06:40.110000,L8,,,,,290.44,305.44,,,,,,225.70,231.19,232.20,205.24,234.97,229.97,227.22,211.93,204.54,203.52,203.74,190.75,,,,,,
2018-08-31 22:07:11.120000,L8,364.56,369.41,390.37,400.70,430.89,402.60,419.94,419.79,434.16,415.18,418.33,449.76,273.52,273.79,292.30,281.43,275.31,287.44,265.36,267.02,245.31,240.03,226.16,226.06,214.31,193.35,173.14,,
2018-10-18 22:07:29.549000,L8,334.88,338.54,325.78,325.90,335.05,341.05,329.25,302.33,289.60,263.53,263.40,263.86,258.57,274.89,297.81,281.06,265.42,286.86,267.24,263.17,241.63,235.87,222.04,223.29,217.10,197.01,175.67,,
2018-12-21 22:07:30.529000,L8,353.09,356.97,338.84,329.21,335.70,349.54,345.45,318.20,303.74,267.37,253.53,250.40,251.40,257.43,262.09,255.80,253.94,265.66,248.57,242.00,230.63,229.85,221.62,209.03,196.03,175.08,155.09,,
2019-01-22 22:07:26.086000,L8,346.14,334.99,323.44,317.37,324.07,340.49,330.26,303.60,287.34,265.08,252.18,259.79,255.60,261.41,293.66,278.64,267.82,275.43,264.51,256.08,243.62,228.46,220.79,225.44,212.96,197.71,170.74,,
2019-02-07 22:07:23.498000,L8,338.14,353.39,325.68,319.54,325.39,343.28,330.35,305.24,289.92,258.34,249.09,261.92,254.24,266.89,291.33,276.03,267.42,275.59,262.41,254.54,243.37,233.89,224.27,218.76,211.56,191.00,171.25,,
2019-03-11 22:07:14.802000,L8,357.43,361.76,319.75,325.54,332.87,345.74,335.70,314.21,305.79,262.61,253.47,264.58,258.62,270.73,289.99,273.08,265.61,276.73,261.39,255.38,243.66,232.07,225.10,220.23,215.15,193.92,173.48,264.26,240.20
2019-05-30 22:07:21.058000,L8,,,,,296.11,261.50,234.29,184.55,205.15,198.65,221.26,228.01,232.02,234.18,249.73,242.97,231.08,245.73,238.91,225.29,210.39,210.44,191.49,186.77,177.28,158.06,,,
2019-06-15 22:07:27.730000,L8,,,,,287.06,267.63,206.26,176.07,154.95,168.20,215.47,229.36,231.00,231.07,244.04,237.27,231.04,230.57,232.17,,,,,,,,,,
2019-07-01 22:07:32.340000,L8,,,,,,,,,,,,218.56,232.08,225.69,164.80,231.23,227.27,247.65,,,,,,,,,,,
2019-08-02 22:07:41.830000,L8,297.56,357.74,383.53,399.16,411.40,359.48,323.94,290.40,279.42,244.91,252.35,246.64,259.21,263.42,272.07,261.78,258.00,279.42,253.82,249.98,237.10,229.36,216.40,216.05,197.86,180.18,158.73,,
2019-08-18 22:07:47.079000,L8,,,,,286.45,296.33,,,,214.58,215.52,211.17,225.00,226.74,209.15,234.23,226.18,,,,,,,,,,,,
2019-10-05 22:08:00.157000,L8,360.03,356.68,324.55,335.06,340.98,351.17,340.54,314.91,296.04,247.91,240.33,243.89,245.79,255.93,269.48,258.68,255.83,267.61,249.42,243.86,229.86,226.26,213.67,210.33,195.48,177.81,157.94,,
2019-10-21 22:08:01.720000,L8,377.93,344.77,321.39,330.07,331.51,349.62,340.33,314.99,302.99,246.01,235.85,242.01,242.73,255.65,264.54,255.58,249.81,262.71,246.42,241.65,227.45,224.51,214.55,213.40,196.00,175.99,157.69,,
2019-12-08 22:07:56.574000,L8,347.49,343.44,324.79,327.71,329.79,348.53,334.70,306.76,290.77,246.77,237.12,242.70,246.35,252.56,267.44,257.26,254.91,265.34,247.74,239.16,228.04,220.07,211.89,206.21,195.21,175.45,156.06,,
