dates,satname,nzd0527-0000,nzd0527-0001,nzd0527-0002,nzd0527-0003,nzd0527-0004,nzd0527-0005,nzd0527-0006,nzd0527-0007,nzd0527-0008,nzd0527-0009,nzd0527-0010,nzd0527-0011,nzd0527-0012,nzd0527-0014,nzd0527-0015,nzd0527-0016,nzd0527-0017,nzd0527-0013
2004-06-12 21:55:59.429000,L5,352.85,354.14,342.39,370.97,380.11,347.77,343.06,352.56,379.10,356.00,341.87,360.36,355.69,346.75,328.95,340.94,387.96,355.33
2004-07-30 21:57:15.668000,L5,,,,208.98,268.34,289.89,289.69,302.54,313.61,317.20,,,,263.21,265.80,288.55,289.17,229.08
2004-10-18 21:59:11.702000,L5,364.14,355.20,352.31,367.97,455.84,360.57,357.92,357.69,374.33,375.33,371.08,368.05,365.94,359.67,354.78,352.98,376.51,361.17
2005-01-13 22:06:52.927000,L5,349.15,338.40,336.61,357.08,360.41,342.61,337.81,330.62,356.21,338.11,336.74,334.26,335.14,327.22,323.59,323.64,341.79,333.32
2005-01-22 22:00:50.292000,L5,369.23,357.76,354.74,370.01,486.49,499.90,362.60,365.45,386.79,382.19,381.08,377.64,376.33,370.07,364.36,367.66,385.48,372.20
2005-02-14 22:07:21.106000,L5,468.50,376.35,375.50,386.41,487.84,494.42,380.35,424.66,392.37,389.17,391.15,380.18,385.83,379.73,382.51,384.32,390.93,376.94
2005-06-15 22:02:10.206000,L5,355.07,346.09,339.59,365.50,370.37,346.69,334.41,344.49,371.43,354.32,342.31,343.10,339.18,341.39,330.26,360.18,384.61,358.85
2005-06-22 22:08:22.866000,L5,434.31,353.89,341.50,381.52,416.22,346.34,344.82,344.26,387.72,358.07,338.85,347.54,354.21,346.53,332.26,349.35,389.65,364.01
2005-08-09 22:08:46.932000,L5,340.87,333.98,329.57,344.40,358.45,338.97,339.89,337.10,361.54,352.68,343.99,343.41,337.61,331.76,331.53,331.29,352.03,335.65
2005-08-25 22:08:52.862000,L5,345.69,340.24,329.73,348.00,358.66,337.36,332.29,330.40,354.64,347.78,337.79,329.63,334.72,328.84,323.94,330.93,353.38,331.36
2005-09-10 22:08:55.708000,L5,339.98,334.06,327.77,352.04,361.56,335.62,333.11,329.38,354.86,348.41,337.99,339.75,335.95,322.89,319.15,324.21,343.67,335.58
2005-11-13 22:09:08.414000,L5,342.26,335.05,331.81,347.94,355.46,330.59,327.80,322.88,355.91,356.58,350.27,347.69,348.80,338.97,338.66,340.95,367.61,348.39
2006-02-01 22:11:01.629000,L5,374.38,361.82,360.68,374.70,381.31,351.75,351.17,348.96,366.05,374.52,385.94,378.00,371.71,360.26,364.68,366.03,394.12,367.71
2006-02-17 22:11:22.491000,L5,447.70,387.85,389.98,391.65,467.07,485.37,389.78,432.55,411.51,447.78,406.41,404.60,401.77,403.38,395.47,395.18,409.25,404.70
2006-03-14 22:05:42.635000,L5,,,,334.54,376.06,350.63,339.49,323.11,350.61,346.54,340.53,340.00,339.57,335.22,330.85,337.12,361.81,338.46
2006-04-15 22:06:18.610000,L5,353.24,345.98,340.13,368.56,379.19,350.94,349.82,346.12,373.23,356.86,349.06,350.41,351.32,338.80,338.37,357.19,393.48,352.96
2006-04-22 22:12:36.093000,L5,366.45,365.27,360.01,365.62,381.82,365.81,361.98,426.49,374.67,372.04,376.55,378.31,385.79,384.70,379.92,379.55,403.35,384.81
2006-06-02 22:07:00.083000,L5,291.78,297.11,,,,,257.01,280.89,226.45,,,,,,224.30,270.01,171.55,
2006-06-25 22:13:31.961000,L5,318.09,301.34,305.70,322.05,329.82,,303.33,314.68,325.92,320.53,132.97,,295.78,305.50,295.83,303.80,317.11,307.29
2006-07-27 22:13:58.731000,L5,436.30,353.46,355.94,377.49,424.78,345.88,351.62,344.14,376.01,364.73,358.63,348.28,359.44,347.12,331.68,359.58,391.59,369.28
2006-08-05 22:07:55.109000,L5,449.80,403.58,403.55,412.52,459.59,499.74,398.85,435.65,406.62,402.80,409.78,421.56,418.27,410.13,385.22,388.53,398.06,408.09
2006-08-28 22:14:23.601000,L5,336.55,329.44,324.86,335.92,345.15,,333.63,331.65,356.63,348.24,335.32,334.15,335.42,331.93,326.32,316.66,339.19,339.14
2006-09-13 22:14:35.259000,L5,355.51,367.51,365.39,376.35,376.79,361.15,361.52,358.10,374.49,371.84,369.89,369.08,363.83,351.22,346.22,346.51,370.09,356.28
2006-10-08 22:08:40.914000,L5,430.43,366.34,368.10,378.18,411.82,369.93,362.43,366.16,378.47,375.56,373.14,386.82,383.32,370.95,370.86,371.44,394.71,374.45
2006-11-25 22:09:07.763000,L5,333.64,329.57,327.10,332.39,,339.78,340.88,340.10,360.82,356.90,346.82,341.81,340.00,332.14,327.76,329.99,357.44,341.32
2007-09-09 22:07:45.163000,L5,361.50,347.76,348.75,362.49,376.44,351.50,353.21,347.50,367.22,363.79,353.71,368.38,369.33,356.35,355.75,356.04,385.68,358.15
2008-11-14 21:57:52.281000,L5,342.19,337.40,329.24,349.97,358.06,339.81,334.85,291.28,300.55,307.06,337.34,339.06,338.02,332.62,327.24,327.94,351.93,338.79
2008-12-23 22:05:16.170000,L5,453.90,372.77,370.33,373.43,448.52,486.22,375.70,380.05,395.66,398.56,392.42,397.65,399.57,389.36,386.20,397.81,418.21,395.47
2009-01-17 21:59:44.398000,L5,366.00,361.91,359.93,373.58,376.46,359.80,356.17,355.69,376.67,375.79,373.24,372.85,372.08,377.44,376.37,,,370.84
2010-02-05 22:05:29.575000,L5,459.25,377.48,381.75,384.71,456.63,488.11,368.86,372.37,385.73,395.60,393.11,393.03,393.12,388.35,378.74,384.86,410.28,384.56
2010-10-26 22:10:38.745000,L5,339.32,331.19,326.97,355.40,350.59,332.56,314.69,316.26,335.23,322.08,319.87,326.90,326.15,319.68,312.72,317.29,360.29,325.25
2010-11-27 22:10:35.713000,L5,342.63,336.79,336.74,356.56,360.51,340.63,332.26,333.02,335.15,335.88,330.30,336.54,338.82,329.54,325.25,281.19,294.19,339.13
2010-12-22 22:04:29.137000,L5,357.31,349.29,349.57,363.03,370.33,354.30,344.94,345.41,367.55,361.62,356.92,362.73,360.99,354.27,353.79,354.50,385.53,359.47
2011-02-08 22:04:35.159000,L5,339.72,329.36,326.47,343.05,347.80,339.49,333.79,332.22,352.95,352.53,346.60,352.23,352.34,332.19,328.42,229.09,,345.61
2011-03-12 22:04:31.079000,L5,317.57,306.43,301.24,320.37,331.93,309.52,280.57,165.73,,,,,,,,,,
2013-05-11 22:22:42.945000,L8,324.94,321.31,314.86,323.02,339.32,317.73,312.54,313.85,335.26,333.51,318.86,321.10,328.05,310.74,310.32,309.24,330.14,323.62
2013-06-05 22:16:38.960000,L8,285.30,284.33,291.04,283.25,299.12,175.34,,,273.17,282.71,163.99,239.50,,267.26,180.89,285.04,283.19,285.93
2013-07-07 22:16:35.929000,L8,321.80,317.07,312.82,314.31,334.25,303.00,306.23,305.72,326.17,323.86,314.07,308.29,312.55,305.81,299.40,300.94,327.06,309.98
2013-07-23 22:16:34.633000,L8,322.61,320.46,313.83,323.39,339.59,321.40,309.19,310.23,334.08,329.49,315.99,313.71,319.71,306.69,306.88,304.36,337.30,315.13
2013-09-25 22:16:28.938000,L8,319.98,312.73,307.92,318.71,338.51,312.21,307.25,306.43,325.26,319.45,314.67,315.02,318.58,262.48,237.23,249.26,262.27,315.40
2013-10-02 22:22:40.460000,L8,322.40,315.96,308.84,320.55,340.68,313.74,307.11,308.28,332.19,322.06,316.23,315.85,240.50,264.41,239.11,248.77,262.60,240.36
2013-10-11 22:16:29.291000,L8,321.70,313.71,305.72,318.32,336.40,313.33,307.69,307.65,330.69,322.20,317.49,244.19,236.47,261.31,245.00,253.41,266.64,248.52
2013-11-03 22:22:32.045000,L8,322.87,315.59,308.42,320.64,339.50,314.06,309.01,309.69,333.08,322.60,317.55,244.54,240.77,261.83,243.49,253.98,271.39,247.49
2013-11-12 22:16:19.914000,L8,319.05,310.87,304.47,315.69,336.62,311.73,306.89,306.92,326.11,318.93,314.15,318.98,317.80,309.04,307.06,305.33,320.70,318.15
2013-11-19 22:22:25.407000,L8,319.70,309.51,301.85,316.47,333.00,312.50,307.00,306.67,326.99,318.97,314.15,262.49,247.91,270.93,250.68,257.11,273.32,254.20
2013-12-30 22:16:01.055000,L8,350.44,352.94,312.07,345.25,351.81,350.18,363.11,362.34,365.09,382.83,397.29,375.77,381.35,408.34,402.76,381.83,393.33,387.98
2014-02-23 22:21:32.043000,L8,329.00,315.82,318.68,326.88,338.98,324.23,337.08,317.92,334.39,326.32,322.85,334.61,335.45,320.86,321.93,313.89,334.05,330.39
2014-03-11 22:21:19.920000,L8,319.70,310.90,306.83,317.32,335.57,314.07,309.64,307.51,326.78,320.25,315.87,319.96,322.78,311.25,310.46,306.98,326.49,320.86
2014-03-20 22:15:01.497000,L8,319.91,311.17,306.23,317.33,333.54,312.64,307.62,307.55,329.42,320.47,316.23,319.86,321.48,310.67,310.15,307.97,328.30,320.28
2014-04-21 22:14:29.865000,L8,333.94,321.19,318.31,336.46,342.41,319.43,312.46,313.14,338.16,325.56,319.38,326.90,343.57,312.48,312.47,311.48,377.82,330.09
2014-05-30 22:20:22.872000,L8,325.73,317.87,311.27,322.15,336.74,312.98,300.61,305.36,320.80,324.75,318.78,322.49,318.72,305.90,307.52,305.44,322.53,315.70
2014-07-17 22:20:39.943000,L8,330.97,324.19,317.16,329.60,342.90,326.93,313.18,314.62,348.26,335.44,319.58,320.07,326.02,310.20,323.41,309.23,364.17,322.62
2014-08-02 22:20:46.799000,L8,327.72,320.77,316.25,339.51,344.30,321.63,312.08,312.79,336.13,327.25,317.83,315.19,324.85,308.97,307.38,308.10,341.32,321.34
2014-08-11 22:14:39.696000,L8,354.66,320.36,317.17,330.70,342.62,318.25,311.90,312.91,340.96,326.07,319.03,318.29,327.38,309.71,311.73,310.87,349.14,324.20
2014-08-18 22:20:51.886000,L8,328.31,314.93,311.64,326.46,339.65,314.27,310.21,310.56,329.57,325.51,315.61,313.68,319.67,306.74,308.58,303.94,333.18,315.25
2014-09-19 22:20:54.477000,L8,332.35,329.71,321.02,344.59,341.73,320.97,315.30,313.29,336.82,324.51,318.94,322.48,327.31,312.32,312.61,308.82,333.27,326.06
2014-09-28 22:14:44.621000,L8,321.80,314.12,309.56,321.24,337.18,314.50,310.28,309.81,332.16,322.07,316.13,315.54,319.16,308.41,307.74,304.01,322.21,316.51
2015-01-02 22:14:38.674000,L8,319.55,309.41,303.34,318.45,333.17,315.41,310.67,308.33,328.01,321.41,318.35,323.52,323.19,312.40,311.78,308.89,324.71,321.83
2015-03-14 22:20:23.206000,L8,320.58,311.19,304.05,319.91,335.71,314.80,310.16,311.44,331.30,321.99,315.81,323.35,325.00,311.45,311.65,310.29,325.95,322.50
2015-04-15 22:20:10.505000,L8,324.03,315.15,311.21,329.10,339.85,320.73,313.64,312.43,341.45,327.73,321.05,325.92,330.56,311.84,312.94,310.84,355.85,326.60
2015-05-01 22:20:00.344000,L8,324.62,318.47,313.76,328.10,342.51,315.01,312.20,310.57,333.37,325.22,317.63,318.75,324.52,308.04,308.75,309.13,340.44,321.71
2015-06-27 22:13:58.027000,L8,326.33,325.84,319.06,324.44,340.24,324.33,313.41,310.61,338.12,330.07,322.17,318.59,322.45,310.05,309.71,309.92,342.83,311.71
2015-07-04 22:20:14.053000,L8,313.57,306.29,298.57,299.84,313.99,278.29,293.53,297.93,300.75,313.77,300.32,186.43,296.53,247.75,197.78,294.59,304.18,298.21
2015-07-29 22:14:13.585000,L8,320.39,317.08,312.25,320.29,336.23,314.70,310.15,310.22,330.90,323.45,316.99,313.53,317.85,306.52,309.22,305.85,331.53,312.50
2015-08-21 22:20:33.210000,L8,325.15,316.38,312.32,329.40,341.36,316.19,311.06,310.44,337.68,323.44,317.05,315.26,321.02,305.91,310.26,306.99,330.31,315.09
2015-10-24 22:20:52.499000,L8,319.15,317.35,309.83,323.34,336.39,317.61,311.75,311.53,337.00,322.03,316.24,321.29,321.17,311.55,311.65,308.94,324.55,317.21
2015-11-18 22:14:44.822000,L8,321.13,312.74,307.04,327.96,337.49,314.91,311.26,317.39,335.26,320.95,317.27,322.79,321.31,311.52,312.96,309.02,325.13,319.55
2015-12-20 22:14:45.217000,L8,321.03,315.34,306.02,327.63,335.76,316.04,310.14,308.08,334.84,320.23,318.29,325.05,325.62,315.13,317.49,313.38,328.00,323.99
2016-01-05 22:14:40.992000,L8,324.11,312.15,305.86,327.36,335.31,317.29,311.87,308.74,338.47,321.75,317.56,325.57,327.76,317.10,319.42,316.30,329.54,324.88
2016-02-22 22:14:30.292000,L8,321.88,310.19,303.20,318.32,332.91,314.61,306.85,305.48,323.78,319.17,316.04,321.45,324.33,312.51,314.75,311.28,324.42,321.42
2016-03-16 22:20:36.438000,L8,328.83,312.68,308.06,322.47,334.43,315.68,308.67,309.85,332.73,321.88,317.23,322.58,326.87,312.41,316.11,312.11,326.75,323.90
2016-04-17 22:20:21.343000,L8,336.64,332.79,322.17,321.51,338.27,318.38,311.58,312.75,334.80,325.10,320.17,323.72,328.09,310.88,316.85,313.12,326.56,320.95
2016-04-26 22:14:08.933000,L8,319.57,311.92,308.66,318.89,335.11,313.00,306.46,308.15,327.29,320.75,315.67,315.77,323.95,307.95,310.87,309.70,325.75,320.09
2016-05-03 22:20:25.006000,L8,324.51,316.39,313.65,322.28,338.12,314.65,310.73,310.88,330.22,324.57,317.85,317.19,327.16,309.08,311.66,310.43,327.18,323.50
2016-05-12 22:14:08.416000,L8,326.51,323.83,319.78,332.81,340.95,320.70,313.60,316.63,339.59,328.92,318.11,322.45,331.11,309.50,319.00,313.88,332.51,326.82
2016-06-04 22:20:28.125000,L8,312.59,307.47,298.14,300.09,324.76,300.46,294.29,300.27,299.92,312.77,299.76,295.26,299.40,256.36,241.88,203.53,133.48,301.55
2016-07-06 22:20:41.229000,L8,356.54,326.61,319.77,328.98,344.69,326.15,313.91,313.98,340.01,335.62,322.43,321.67,330.66,312.81,312.82,311.78,356.36,324.90
2016-07-31 22:14:37.742000,L8,308.13,305.02,292.10,299.15,317.77,297.95,272.44,292.06,297.05,292.71,279.23,252.88,150.46,,,,,
2016-08-16 22:14:41.427000,L8,323.45,316.75,313.08,328.44,341.79,315.90,310.81,311.53,339.97,324.46,318.08,318.08,324.48,307.70,314.48,313.08,331.52,320.69
2016-09-01 22:14:48.072000,L8,322.43,313.53,310.23,325.19,339.77,316.45,310.78,311.56,332.38,321.94,317.02,316.97,320.34,309.29,310.46,309.08,327.83,317.43
2016-09-08 22:21:00.541000,L8,286.77,273.11,268.15,206.46,287.01,289.03,289.94,295.44,302.66,307.87,302.10,300.90,175.09,297.73,290.73,293.46,305.58,292.26
2017-01-23 22:14:43.048000,L8,297.85,287.69,280.64,285.19,288.22,260.06,202.84,283.25,282.07,276.71,294.74,300.51,301.72,192.58,176.24,281.12,213.00,298.43
2017-01-30 22:20:50.623000,L8,324.98,310.73,304.63,322.15,335.74,314.59,309.36,308.00,329.61,320.43,317.95,324.78,326.33,316.40,317.10,312.12,328.54,322.72
2017-02-08 22:14:34.654000,L8,316.63,310.05,304.11,316.72,333.32,314.43,308.47,307.88,327.49,320.67,317.33,323.63,326.46,313.64,313.91,311.61,326.71,321.47
2017-02-15 22:20:43.526000,L8,318.36,311.49,303.69,318.27,334.85,313.67,309.05,309.27,328.49,319.61,316.96,322.87,325.27,313.62,314.41,311.94,326.50,321.13
2017-04-04 22:20:20.280000,L8,325.12,312.05,307.52,324.34,339.12,315.20,310.66,311.36,330.56,320.27,317.41,323.43,327.48,311.09,315.62,310.96,329.52,323.17
2017-04-20 22:20:11.117000,L8,320.54,314.93,311.02,322.34,341.97,316.52,311.28,310.16,335.60,323.80,317.53,324.13,331.47,311.55,318.45,315.88,332.75,324.69
2017-05-06 22:20:07.089000,L8,319.45,316.19,312.03,319.83,338.42,314.47,309.44,309.80,331.76,325.36,315.52,320.37,325.89,306.82,309.84,311.61,329.74,320.80
2017-06-07 22:20:26.915000,L8,282.72,297.91,233.39,,,,,,,229.91,237.84,,258.08,300.52,297.45,295.63,310.73,297.57
2017-07-09 22:20:35.589000,L8,321.77,321.03,314.26,327.36,339.37,322.89,319.37,320.78,343.92,344.52,323.66,327.07,331.26,317.58,327.11,320.93,367.61,326.15
2017-08-03 22:14:35.682000,L8,322.25,318.96,317.93,350.43,343.58,320.00,313.02,312.87,337.45,326.98,318.68,322.87,329.59,310.95,330.76,313.53,356.78,323.44
2017-09-27 22:21:00.343000,L8,331.74,325.75,313.30,345.87,352.13,321.87,314.82,311.66,334.80,323.48,318.65,327.06,331.18,314.79,321.17,316.64,334.62,325.05
2017-10-29 22:21:05.518000,L8,323.36,314.66,308.55,323.90,339.84,319.37,312.61,309.98,332.31,322.21,319.08,324.46,327.83,316.42,318.02,312.88,331.69,322.45
2017-11-30 22:20:56.190000,L8,321.18,313.69,308.97,324.92,335.95,319.35,312.95,309.97,334.96,324.35,320.10,330.02,330.20,319.37,320.84,318.44,334.47,325.78
2018-01-01 22:20:56.342000,L8,318.94,311.30,304.38,321.43,331.37,315.52,310.24,307.78,329.11,321.41,318.09,326.00,327.08,315.00,315.65,313.16,328.67,323.03
2018-02-11 22:14:26.201000,L8,316.89,310.16,303.89,315.98,332.17,313.67,310.01,307.66,324.99,321.39,319.60,323.73,327.43,315.52,318.09,317.40,328.41,323.44
2018-02-27 22:14:19.470000,L8,316.67,308.96,304.38,317.53,329.64,311.63,307.51,306.83,323.07,321.01,317.40,321.50,324.89,312.13,314.31,311.93,326.15,321.38
2018-03-06 22:20:26.446000,L8,316.82,306.38,302.77,313.45,331.43,312.65,305.87,305.73,322.57,319.35,315.97,320.99,324.64,312.68,311.86,311.40,324.37,320.42
2018-04-16 22:13:54.370000,L8,320.37,312.97,308.83,322.75,334.48,313.53,308.18,308.81,328.45,322.64,317.23,322.50,326.86,308.84,314.75,312.93,331.08,323.62
2018-07-12 22:19:56.652000,L8,327.33,322.40,314.62,325.54,340.30,324.25,313.99,312.41,333.03,332.08,317.72,322.87,324.47,311.16,328.52,311.90,336.49,325.34
2018-07-21 22:13:49.390000,L8,325.07,317.63,312.92,320.25,339.06,320.98,310.38,310.26,332.99,327.72,317.03,318.91,322.00,309.69,311.68,309.22,332.93,320.95
2018-08-29 22:20:19.957000,L8,318.98,312.54,308.07,318.87,337.29,315.06,310.42,311.15,328.87,323.90,318.27,322.22,324.97,312.70,313.55,312.57,330.88,323.78
2018-09-07 22:14:12.130000,L8,320.45,314.70,308.16,321.93,338.65,316.54,310.14,310.10,328.54,322.19,317.49,320.48,321.17,309.19,313.24,311.27,330.22,320.48
2018-09-30 22:20:31.646000,L8,320.24,312.59,307.90,319.68,337.98,315.80,309.67,308.85,331.39,322.55,318.46,323.29,323.17,312.29,308.50,308.58,326.85,321.59
2018-11-10 22:14:32.733000,L8,318.10,311.21,307.23,319.73,336.66,317.06,312.29,310.38,329.60,322.62,320.25,328.04,325.67,315.92,317.94,314.75,331.09,324.18
2018-12-28 22:14:29.227000,L8,322.68,311.57,306.32,324.70,338.00,318.35,313.95,311.23,333.91,325.73,321.42,330.37,332.21,322.10,321.03,319.31,334.05,329.00
2019-02-05 22:20:33.244000,L8,323.75,313.66,307.98,320.51,335.66,317.37,313.33,310.49,333.35,325.68,322.66,328.90,332.97,319.86,319.01,318.17,331.28,328.54
2019-02-14 22:14:21.185000,L8,320.05,312.91,307.16,317.85,333.32,317.71,312.42,309.85,330.27,325.15,320.57,330.58,331.88,320.08,320.86,320.51,333.26,327.96
2019-02-21 22:20:30.485000,L8,319.64,313.50,306.26,317.65,334.90,316.60,311.09,310.34,331.00,324.55,320.41,328.94,331.70,319.84,319.97,318.50,331.21,327.49
2019-03-02 22:14:17.011000,L8,316.93,310.04,305.59,316.85,332.88,315.36,310.74,309.73,327.84,323.93,320.55,326.19,328.86,316.58,317.81,315.22,331.02,326.86
2019-05-28 22:20:29.609000,L8,321.34,318.10,312.67,322.18,334.55,315.43,311.03,311.90,325.39,333.20,317.55,322.39,326.37,310.76,317.43,311.44,334.33,326.39
2019-07-24 22:14:36.716000,L8,252.71,272.47,248.41,166.33,285.72,256.79,245.22,233.17,271.48,261.45,,202.69,240.49,230.46,215.63,247.68,229.63,246.01
2019-09-26 22:14:56.917000,L8,319.49,315.02,310.61,320.55,339.59,319.28,313.67,310.02,329.08,326.08,320.68,327.11,329.62,313.61,316.87,314.42,331.47,326.27
2019-11-13 22:14:57.837000,L8,323.63,315.76,309.79,327.09,337.24,321.04,319.18,314.50,333.08,331.39,325.10,333.49,335.47,323.59,320.88,321.73,334.31,331.87
2019-11-29 22:14:55.870000,L8,336.99,323.18,373.82,376.36,349.28,330.79,325.72,338.03,340.32,345.94,338.27,357.25,361.36,342.65,338.47,331.45,348.98,347.74
2020-03-04 22:14:32.767000,L8,319.03,311.36,305.99,319.05,332.94,316.04,313.30,309.05,325.97,325.28,321.04,326.25,334.00,320.57,319.49,316.00,330.94,331.25
2020-04-12 22:20:24.358000,L8,321.95,315.27,311.39,321.11,337.28,319.90,316.75,311.91,332.39,327.04,321.31,334.79,341.11,318.07,323.39,325.28,340.71,337.33
2020-05-14 22:20:12.530000,L8,323.48,318.14,313.31,322.68,339.11,319.03,312.15,312.30,330.90,327.57,319.46,322.11,332.89,312.59,311.58,316.72,337.86,329.22
2020-05-30 22:20:16.612000,L8,327.55,322.59,315.63,321.70,340.93,324.64,312.82,315.29,334.70,334.92,320.07,324.61,339.40,316.74,318.46,314.17,342.07,330.55
2020-06-08 22:14:11.756000,L8,286.05,283.68,276.46,282.65,302.46,198.67,,,167.93,231.42,168.15,259.08,252.43,212.16,215.78,,,255.36
2020-07-10 22:14:27.456000,L8,325.17,321.05,313.50,324.50,339.85,322.75,311.32,312.00,335.54,330.81,320.83,321.91,333.78,312.22,307.85,315.50,340.13,329.21
2020-07-17 22:20:40.662000,L8,325.71,321.04,315.74,325.69,342.18,324.92,314.52,313.11,336.09,332.32,320.96,321.91,334.93,312.61,311.01,312.59,341.87,331.50
2020-07-26 22:14:32.385000,L8,321.78,316.71,314.50,324.24,337.78,321.54,312.00,310.66,333.06,331.42,318.48,320.68,333.36,312.42,326.74,311.85,338.46,327.68
2020-08-27 22:14:44.105000,L8,322.04,316.51,311.71,327.28,339.27,320.62,314.74,312.58,331.79,324.78,320.88,324.44,333.39,312.45,312.58,312.70,337.58,329.79
2020-09-19 22:21:03.690000,L8,321.94,315.09,310.65,323.43,338.99,320.67,314.25,309.75,327.94,325.37,320.42,324.40,331.77,317.83,310.07,316.59,336.26,331.61
