dates,satname,nzd0022-0000,nzd0022-0001,nzd0022-0002,nzd0022-0003,nzd0022-0004,nzd0022-0005,nzd0022-0006
2013-10-18 22:19:25.762000,L8,339.40,328.09,344.86,345.16,351.19,360.59,357.90
2013-11-03 22:19:20.378000,L8,345.31,328.87,347.61,346.09,353.79,364.26,369.85
2013-12-05 22:19:13.005000,L8,337.15,320.60,341.02,340.26,343.11,352.84,345.26
2014-01-06 22:18:54.881000,L8,342.48,330.64,343.80,343.68,351.45,357.31,352.39
2014-02-07 22:18:33.391000,L8,342.73,329.74,348.08,347.35,354.11,363.12,354.34
2014-02-23 22:18:20.398000,L8,489.24,333.41,346.94,348.43,352.67,368.57,373.11
2014-03-27 22:17:50.001000,L8,428.18,344.73,354.82,359.32,359.56,365.92,374.19
2014-04-12 22:17:37.464000,L8,354.78,347.36,358.25,357.43,365.06,366.56,375.15
2014-04-28 22:17:22.576000,L8,312.30,303.43,318.28,322.46,324.96,318.30,317.23
2014-05-14 22:17:08.923000,L8,343.03,333.70,345.99,348.62,352.42,359.86,348.06
2014-05-30 22:17:11.184000,L8,313.69,303.28,317.21,321.23,323.41,318.47,317.03
2014-07-01 22:17:22.417000,L8,312.34,301.43,316.75,319.07,315.58,313.79,303.75
2014-07-17 22:17:28.260000,L8,312.10,301.25,317.37,320.24,319.46,314.62,308.21
2015-01-25 22:17:32.812000,L8,335.36,322.89,335.12,334.84,348.61,353.47,347.89
2015-02-10 22:17:27.012000,L8,322.25,310.68,324.69,330.01,339.45,329.43,329.85
2015-02-26 22:17:23.009000,L8,324.06,311.16,328.28,330.32,335.21,332.23,335.06
2015-07-04 22:17:02.361000,L8,304.62,301.01,315.64,319.17,306.10,298.96,
2015-07-20 22:17:10.706000,L8,307.94,299.15,316.18,320.00,315.82,313.58,306.63
2015-08-05 22:17:13.094000,L8,308.20,300.53,315.77,318.40,318.20,312.05,310.50
2015-09-06 22:17:26.976000,L8,429.36,340.48,348.34,353.55,352.71,363.25,363.92
2015-10-24 22:17:40.820000,L8,343.32,338.61,346.55,355.77,357.39,364.12,371.28
2015-12-11 22:17:42.627000,L8,327.18,312.08,331.39,334.35,337.55,340.47,338.33
2015-12-27 22:17:43.409000,L8,336.52,323.89,341.46,341.68,351.22,361.19,352.07
2016-01-12 22:17:40.472000,L8,346.60,328.20,341.01,345.43,356.06,353.29,351.73
2016-01-28 22:17:39.790000,L8,320.92,310.56,323.37,332.01,335.78,331.96,329.64
2016-04-01 22:17:14.685000,L8,301.98,288.38,300.90,258.14,200.72,,
2016-05-19 22:17:11.230000,L8,350.82,343.47,349.66,352.89,352.58,358.80,349.45
2016-08-07 22:17:37.552000,L8,310.89,302.59,317.94,321.87,321.87,315.26,312.11
2016-09-08 22:17:48.858000,L8,335.83,328.42,340.10,345.58,348.76,352.75,347.33
2016-09-24 22:17:49.840000,L8,414.15,366.09,358.19,367.85,355.70,367.45,366.57
2016-10-10 22:17:54.274000,L8,436.59,334.49,349.39,348.69,355.97,364.27,361.06
2016-10-26 22:17:56.874000,L8,425.92,339.58,347.39,357.39,355.49,369.29,373.17
2017-01-30 22:17:38.957000,L8,338.72,331.03,343.21,344.28,352.87,360.25,362.01
2017-03-03 22:17:25.727000,L8,329.47,318.02,333.27,335.59,343.46,345.55,340.79
2017-03-19 22:17:15.956000,L8,328.84,320.50,333.85,337.12,344.12,340.67,340.67
2017-05-06 22:16:55.401000,L8,334.95,322.27,339.95,338.38,345.46,346.01,341.93
2017-06-07 22:17:15.240000,L8,312.49,302.55,316.68,320.84,323.05,316.02,315.27
2017-07-09 22:17:23.906000,L8,343.47,329.60,344.37,341.88,348.31,356.89,344.96
2017-08-10 22:17:37.375000,L8,303.85,295.38,306.78,303.35,248.32,306.76,264.71
2017-09-27 22:17:48.664000,L8,323.52,311.90,329.88,328.79,328.55,331.23,332.16
2017-11-30 22:17:44.511000,L8,,,,,,310.53,301.33
2018-02-18 22:17:22.771000,L8,425.51,513.10,346.32,343.00,352.02,349.27,343.59
2018-04-07 22:16:59.037000,L8,351.91,338.51,351.57,350.98,356.55,359.04,357.07
2018-05-09 22:16:40.331000,L8,352.94,340.98,350.86,350.24,356.10,359.78,362.25
2018-05-25 22:16:28.178000,L8,349.62,347.05,357.10,359.80,368.87,375.72,369.25
2018-06-10 22:16:26.226000,L8,310.88,301.66,316.08,319.85,,,
2018-06-26 22:16:36.823000,L8,312.90,301.39,313.23,322.46,323.78,315.61,308.91
2018-11-01 22:17:30.804000,L8,333.86,324.87,339.83,345.66,351.53,354.81,361.27
2018-11-17 22:17:31.986000,L8,337.57,453.27,422.48,538.84,350.65,351.58,343.65
2018-12-19 22:17:28.292000,L8,339.79,330.10,345.11,351.17,352.36,356.87,359.93
2019-01-04 22:17:27.803000,L8,338.69,326.02,335.31,344.00,348.84,353.70,354.53
2019-02-05 22:17:21.574000,L8,336.37,324.99,341.13,340.57,349.54,358.36,347.76
2019-03-25 22:17:09.739000,L8,313.62,300.66,317.91,320.35,321.53,315.30,315.68
2019-04-26 22:16:59.330000,L8,353.54,342.81,350.10,359.80,358.49,366.38,373.65
2019-05-28 22:17:17.913000,L8,353.53,345.44,354.49,367.68,362.30,369.72,374.92
2019-06-29 22:17:29.720000,L8,,,316.06,321.75,321.35,314.26,307.18
2019-07-31 22:17:38.893000,L8,306.68,298.70,306.14,311.54,310.08,311.31,303.68
2019-08-16 22:17:44.396000,L8,312.62,302.66,318.48,321.48,320.60,317.12,316.73
2019-11-04 22:17:58.697000,L8,333.73,323.80,340.58,342.14,350.56,359.35,363.22
2019-11-20 22:17:54.950000,L8,204.66,302.13,317.68,321.57,324.09,320.77,328.12
2019-12-22 22:17:51.823000,L8,334.78,324.31,339.39,343.94,349.76,358.03,364.78
2020-01-07 22:17:47.735000,L8,312.25,299.03,316.14,319.85,320.05,322.35,327.62
2020-01-23 22:17:43.927000,L8,332.63,323.39,333.27,341.71,352.30,360.12,368.84
2020-02-08 22:17:38.924000,L8,326.28,316.53,328.76,333.39,341.13,343.91,341.95
2020-02-24 22:17:35.189000,L8,335.83,324.66,341.25,343.13,351.68,359.02,371.59
2020-03-11 22:17:28.877000,L8,276.54,262.40,317.13,319.87,318.70,318.01,319.95
2020-03-27 22:17:20.128000,L8,342.42,325.80,337.36,342.47,352.07,360.30,356.14
2020-04-28 22:17:04.952000,L8,311.01,304.69,316.53,320.58,321.98,318.64,318.76
2020-07-01 22:17:22.957000,L8,318.04,308.42,322.67,326.62,335.67,324.42,328.03
2020-08-18 22:17:38.586000,L8,313.63,301.82,320.98,324.26,325.35,316.24,316.50
2020-09-03 22:17:46.393000,L8,336.31,333.73,340.49,348.85,353.38,356.91,348.74
2020-09-19 22:17:52.015000,L8,338.25,332.39,345.57,346.93,353.31,358.21,348.21
2021-01-09 22:17:48.906000,L8,346.87,337.97,346.79,351.48,352.44,359.63,365.69
2021-01-25 22:17:44.203000,L8,329.92,318.56,337.00,333.78,341.59,344.35,340.39
2021-02-26 22:17:35.944000,L8,201.31,307.79,322.67,267.82,322.86,317.52,328.30
2021-03-14 22:17:26.977000,L8,439.99,327.63,354.66,344.81,351.92,361.80,349.95
2021-03-30 22:17:22.624000,L8,353.74,330.98,352.70,344.84,351.37,360.60,348.52
2021-04-15 22:17:16.883000,L8,343.02,330.43,341.61,345.20,351.75,355.39,346.96
2021-05-01 22:17:07.841000,L8,310.31,302.63,318.20,319.20,321.37,315.73,319.92
2021-05-17 22:17:12.707000,L8,314.20,304.41,,,,,
2021-05-26 22:11:07.110000,L8,291.48,280.68,298.52,304.88,313.16,313.27,313.98
2021-06-11 22:11:14.087000,L8,273.68,274.50,222.22,185.95,,,
2021-07-04 22:17:29.944000,L8,316.56,304.94,318.57,284.17,310.39,311.59,252.48
2021-10-24 22:18:01.850000,L8,347.31,336.27,344.91,345.94,349.74,352.62,346.31
2021-11-25 22:17:57.047000,L8,315.74,305.61,321.99,324.67,319.33,,327.19
2021-12-19 22:17:52.616000,L9,350.85,332.52,349.64,342.75,346.73,357.44,346.45
2022-01-12 22:17:49.562000,L8,315.11,303.91,321.92,322.13,319.79,319.15,319.00
2022-02-21 22:17:43.336000,L9,332.83,327.84,337.06,341.45,351.19,348.94,343.05
2022-03-09 22:17:37.608000,L9,314.18,301.37,317.62,318.99,314.03,317.47,294.28
2022-04-18 22:17:25.504000,L8,310.61,302.90,318.42,320.95,319.51,312.20,256.19
2022-05-04 22:17:26.026000,L8,313.33,304.41,318.73,321.83,323.66,316.97,318.00
2022-05-12 22:17:13.223000,L9,410.90,348.68,357.58,365.89,357.27,363.15,364.77
2022-06-05 22:17:39.656000,L8,308.03,302.40,316.36,320.68,320.58,314.42,307.30
2022-06-13 22:17:12.050000,L9,313.95,296.11,320.30,322.59,327.10,318.71,317.40
2022-06-14 22:11:35.206000,L8,,,,307.83,312.34,314.66,303.22
2022-06-21 22:17:48.970000,L8,306.69,252.17,317.13,319.60,320.94,313.08,302.98
2022-07-15 22:17:24.696000,L9,210.18,257.69,235.49,320.23,316.76,315.44,304.86
2022-07-31 22:17:39.593000,L9,345.80,337.05,344.83,347.95,349.14,348.07,341.19
2022-08-09 22:11:34.517000,L9,307.80,301.72,318.93,327.48,333.29,343.49,336.92
2022-08-25 22:11:39.043000,L9,217.87,265.90,279.19,224.74,,,
2022-09-09 22:18:11.619000,L8,349.79,346.00,355.11,351.58,353.55,357.18,344.66
2022-09-17 22:17:54.625000,L9,331.26,319.63,335.79,338.63,340.84,343.63,333.60
2022-10-19 22:18:03.080000,L9,346.43,334.63,344.68,347.84,348.91,352.94,345.10
2022-11-12 22:18:10.437000,L8,284.45,299.14,317.08,314.23,242.99,316.14,315.05
2022-12-22 22:17:59.519000,L9,347.76,337.00,349.59,341.39,349.42,353.68,343.33
2023-01-15 22:17:53.980000,L8,338.33,333.11,342.80,344.29,350.45,350.84,342.75
2023-01-31 22:17:58.841000,L8,348.81,341.44,350.82,351.85,354.83,357.70,346.76
2023-02-08 22:18:06.517000,L9,327.20,315.14,327.84,331.68,336.57,331.64,328.03
2023-02-16 22:17:50.035000,L8,389.73,330.60,347.20,345.90,359.02,362.64,351.07
2023-03-04 22:17:37.574000,L8,349.01,342.32,358.01,357.41,362.45,363.72,357.47
2023-03-28 22:17:33.498000,L9,326.62,314.33,331.70,334.26,338.36,339.99,334.39
2023-04-13 22:17:27.047000,L9,308.96,300.19,237.50,276.42,318.18,314.51,311.27
2023-05-15 22:17:12.111000,L9,334.83,326.89,341.49,341.25,346.13,345.66,337.41
2023-05-23 22:16:53.942000,L8,,,241.46,272.83,229.89,,
2023-05-31 22:17:04.101000,L9,308.21,297.87,317.76,319.20,320.51,315.68,308.35
2023-06-08 22:17:00.359000,L8,315.94,305.02,321.37,321.51,321.89,319.03,313.28
2023-07-02 22:17:05.775000,L9,305.20,296.42,309.76,312.10,315.98,310.67,290.25
2023-07-10 22:17:17.518000,L8,305.08,297.63,281.74,312.66,312.64,304.96,243.48
2023-07-11 22:11:00.406000,L9,289.18,281.77,301.23,309.68,320.48,316.79,314.48
2023-07-18 22:17:12.131000,L9,328.41,315.34,330.06,333.67,339.35,342.56,334.13
2023-08-28 22:11:20.303000,L9,287.58,282.58,299.61,306.90,317.60,317.93,317.81
2023-09-12 22:17:38.225000,L8,303.31,298.59,233.67,241.50,311.31,297.07,
2023-09-20 22:17:40.026000,L9,346.21,328.94,343.32,345.32,350.75,357.22,347.08
2023-10-14 22:17:45.774000,L8,346.04,329.49,344.17,344.84,349.39,357.68,350.15
2023-10-15 22:11:39.127000,L9,311.86,303.76,319.20,331.45,335.01,354.14,346.98
2023-10-22 22:17:50.479000,L9,330.96,318.28,333.36,334.92,338.43,341.51,337.04
2023-11-15 22:17:47.856000,L8,347.30,329.67,346.22,341.97,349.87,359.77,347.98
2023-12-17 22:17:48.418000,L8,339.77,330.48,342.77,339.57,347.36,351.45,346.44
2023-12-18 22:11:45.147000,L9,,,,306.16,251.06,318.49,327.68
2024-01-10 22:17:52.010000,L9,311.98,297.27,315.55,,,309.31,312.44
2024-01-18 22:17:42.241000,L8,334.72,324.50,338.34,338.98,347.34,344.43,340.06
2024-02-04 22:11:43.788000,L9,184.21,284.52,302.00,308.94,321.02,320.67,325.62
2024-02-11 22:17:53.113000,L9,342.23,325.16,342.80,342.17,345.71,357.10,347.66
2024-02-19 22:17:39.652000,L8,343.64,328.98,346.87,345.51,345.96,354.32,341.90
2024-02-27 22:17:43.972000,L9,327.86,315.83,330.34,332.13,336.14,337.77,332.84
2024-03-30 22:17:36.478000,L9,347.91,331.52,345.83,347.62,350.53,357.79,347.48
2024-04-08 22:11:23.266000,L9,284.76,264.35,297.57,299.72,303.02,314.46,307.07
2024-04-15 22:17:28.257000,L9,371.33,351.34,357.74,367.39,359.07,362.80,369.77
2024-04-23 22:17:03.194000,L8,312.39,303.39,316.49,271.96,319.67,314.81,308.97
2024-05-01 22:17:11.831000,L9,314.21,303.90,318.08,321.02,325.96,319.58,316.03
2024-05-09 22:16:51.826000,L8,307.10,300.20,299.12,312.28,312.32,312.71,305.58
2024-05-17 22:17:03.987000,L9,339.15,332.29,340.51,345.55,346.32,349.39,342.05
2024-06-26 22:16:52.651000,L8,315.81,301.41,318.22,321.43,324.45,317.78,313.29
2024-07-12 22:17:00.992000,L8,313.93,300.91,319.30,322.17,323.24,318.03,315.02
2024-08-05 22:17:06.640000,L9,204.95,300.52,315.31,318.26,319.01,314.63,312.14
2024-08-21 22:17:19.711000,L9,345.34,335.02,341.51,344.50,350.25,350.39,345.32
2024-08-29 22:17:21.978000,L8,415.44,345.39,357.60,362.52,358.73,362.44,362.00
2024-09-22 22:17:21.161000,L9,342.07,332.92,339.58,342.91,348.77,346.24,339.72
2024-11-17 22:17:38.841000,L8,333.08,321.63,332.45,338.90,344.85,339.64,337.96
2024-11-25 22:17:51.900000,L9,353.19,339.17,349.63,348.54,354.81,357.93,357.05
2024-12-03 22:17:45.212000,L8,334.79,322.22,335.25,337.95,342.06,344.26,339.52
2024-12-04 22:11:36.525000,L9,312.65,302.24,323.26,329.69,340.46,344.34,345.53
2025-01-12 22:17:45.559000,L9,323.34,314.01,326.43,329.58,336.79,332.52,329.02
2025-01-28 22:17:42.532000,L9,337.91,329.49,338.18,337.01,339.97,345.33,340.28
2025-02-05 22:17:39.822000,L8,312.54,303.78,316.81,191.84,,268.59,292.50
2025-02-21 22:17:31.397000,L8,,221.76,318.38,324.97,323.12,317.76,322.44
2025-03-01 22:17:39.455000,L9,,,,,,244.49,323.79
2025-03-09 22:17:26.663000,L8,422.03,341.64,357.21,351.37,358.43,362.84,356.84
2025-03-17 22:17:32.112000,L9,,,,282.60,300.84,307.47,302.05
2025-03-25 22:17:16.100000,L8,339.03,332.68,340.97,345.70,347.77,349.90,341.58
2025-05-04 22:17:17.676000,L9,314.99,305.17,319.81,321.90,322.83,316.92,316.19
