dates,satname,nzd0040-0000,nzd0040-0004,nzd0040-0005,nzd0040-0006,nzd0040-0008,nzd0040-0009,nzd0040-0010,nzd0040-0011,nzd0040-0012,nzd0040-0013,nzd0040-0014,nzd0040-0015,nzd0040-0016,nzd0040-0017,nzd0040-0018,nzd0040-0001,nzd0040-0002,nzd0040-0003,nzd0040-0007,nzd0040-0019
2000-08-12 22:02:30.151000,L7,287.44,278.63,284.57,265.17,229.94,233.81,247.51,230.62,240.43,236.81,303.07,312.20,273.02,297.49,312.77,265.63,305.97,275.37,250.83,305.10
2000-09-13 22:02:02.316000,L7,478.68,297.12,312.96,329.80,281.37,308.13,303.69,303.85,311.18,452.37,440.35,462.23,393.66,560.39,345.00,337.63,337.02,304.88,315.60,320.29
2000-10-15 22:01:32.252000,L7,343.70,,,,209.10,267.08,251.00,,275.08,323.85,272.46,273.57,265.99,298.19,301.95,315.64,318.14,273.01,,291.13
2001-03-08 22:01:45.126000,L7,,,,,,273.02,293.15,319.87,297.11,,,,262.28,307.39,,240.89,308.19,,,312.74
2001-03-24 22:01:35.778000,L7,474.36,294.91,289.98,295.19,279.17,291.56,289.20,286.34,297.01,409.84,489.44,404.90,287.40,390.25,531.31,331.99,320.47,290.83,284.08,404.12
2001-06-03 22:07:16.736000,L7,,312.53,315.04,299.91,,,,,261.19,293.46,297.35,298.54,,282.27,281.59,,337.68,294.62,,
2001-06-12 22:01:01.040000,L7,355.37,287.27,294.06,266.86,272.06,230.82,260.84,224.39,296.01,313.18,310.50,318.01,270.48,293.84,318.97,254.00,314.69,279.34,254.86,
2001-06-19 22:07:05.722000,L7,251.13,316.66,320.89,317.72,,215.22,228.91,294.80,273.07,308.11,299.74,303.87,292.16,277.57,288.95,245.54,199.71,311.56,,
2001-09-07 22:06:11.116000,L7,,,,,,,,,,,254.09,286.74,304.60,314.88,303.84,,,,,280.97
2001-10-02 21:59:40.713000,L7,340.90,289.14,303.20,272.08,262.98,275.30,335.27,290.47,295.12,280.21,309.67,321.73,272.98,302.71,314.46,301.04,314.35,278.05,234.70,312.69
2001-11-19 21:59:56.393000,L7,462.23,290.59,297.95,283.79,266.59,284.63,287.43,289.19,299.60,310.57,310.81,293.82,295.15,317.76,319.48,332.51,321.29,290.10,259.50,317.27
2001-12-05 21:59:55.034000,L7,369.55,276.26,285.30,285.26,206.71,272.21,,,,,,263.19,283.64,297.02,245.61,307.28,311.37,274.37,246.32,
2001-12-21 22:00:05.972000,L7,539.37,523.46,487.74,529.17,,,,,297.26,,,,,,,545.05,512.56,288.37,529.78,230.53
2001-12-28 22:06:14.106000,L7,,,,,272.53,291.17,195.83,,276.97,301.68,296.71,293.27,210.12,283.48,285.87,,,,216.23,274.74
2002-01-22 22:00:16.971000,L7,467.34,278.28,218.02,276.15,270.71,284.85,287.87,296.21,300.20,312.77,314.04,303.32,267.96,301.26,315.81,305.98,314.95,219.11,,318.47
2002-02-14 22:06:29.522000,L7,391.70,279.31,327.84,319.44,284.53,294.74,289.27,290.63,300.36,308.77,303.61,295.55,248.03,287.40,297.41,373.93,349.29,253.85,243.86,281.22
2002-02-23 22:00:19.685000,L7,463.90,286.15,,,278.34,222.13,254.97,244.83,299.80,315.83,314.55,316.08,267.78,299.84,321.01,228.74,315.43,226.44,,314.07
2002-03-27 22:00:13.634000,L7,460.16,282.43,296.59,272.30,207.25,279.57,284.83,287.33,288.31,246.78,308.18,262.88,279.76,304.94,311.27,315.81,312.63,280.14,233.69,306.59
2002-04-28 22:00:14.417000,L7,226.64,,,,,,,,,265.71,286.76,232.84,247.28,,,247.12,,,,
2002-06-15 21:59:55.710000,L7,303.73,274.60,218.88,271.74,207.04,,,278.78,283.13,298.78,298.43,309.30,276.11,306.56,271.18,207.15,311.45,270.96,245.94,
2002-06-22 22:06:03.573000,L7,,,,,,,,,,,,,,278.12,270.84,,,,,
2002-07-08 22:06:00.488000,L7,308.36,313.60,324.37,318.44,,,,,,299.64,284.45,253.25,237.44,297.50,272.32,,333.78,286.57,,
2002-08-09 22:05:46.029000,L7,225.54,318.67,314.99,320.96,262.94,285.02,237.14,233.23,236.35,300.77,297.05,294.13,301.46,291.66,291.77,236.39,343.34,313.43,273.11,
2002-08-18 21:59:33.737000,L7,431.06,291.58,298.07,266.14,276.91,279.63,289.55,297.41,282.16,320.26,274.72,323.42,271.01,301.64,312.78,245.65,310.48,277.72,235.53,311.06
2002-10-21 21:59:12.494000,L7,364.41,282.87,242.20,281.55,251.77,281.41,280.93,241.25,285.16,281.19,308.80,321.46,283.77,313.32,242.36,310.31,307.90,283.09,250.77,
2002-10-28 22:05:22.323000,L7,,317.22,317.50,316.53,284.05,290.82,,291.04,274.74,270.51,295.82,280.35,246.65,281.80,294.44,,349.57,316.39,237.84,280.29
2002-11-13 22:05:30.425000,L7,369.79,275.98,331.81,326.38,292.28,282.67,299.22,232.00,300.97,303.83,306.38,304.92,244.92,282.11,299.64,344.25,349.79,235.37,278.63,281.05
2002-11-22 21:59:33.639000,L7,,344.45,345.99,336.68,459.70,371.31,308.81,303.06,316.13,323.35,319.06,326.64,334.79,342.10,385.66,553.02,372.25,365.31,342.94,421.76
2002-12-24 21:59:45.194000,L7,371.26,,,,209.88,279.68,285.27,,282.19,274.46,288.15,290.00,,,310.09,305.42,313.94,280.69,,306.44
2002-12-31 22:05:56.221000,L7,385.28,339.89,367.65,354.44,476.61,551.24,544.71,521.74,507.69,397.95,403.39,407.98,419.90,495.68,312.17,384.39,393.34,358.95,282.86,321.83
2003-01-09 21:59:45.950000,L7,461.80,292.41,307.57,284.83,283.17,291.29,294.93,302.03,307.07,317.79,319.76,321.15,277.79,306.06,321.62,332.42,326.42,295.94,249.44,314.84
2003-03-21 22:06:15.912000,L7,387.29,328.37,335.18,316.59,264.61,292.97,230.14,299.02,298.77,307.63,305.90,305.51,287.00,286.60,290.90,358.54,367.01,316.69,308.60,283.84
2003-03-30 22:00:07.079000,L7,340.68,211.15,283.26,266.38,213.46,279.07,268.02,,,271.24,275.89,262.28,271.26,297.45,309.63,213.43,308.42,274.79,,302.97
2003-04-22 22:06:19.091000,L7,224.77,261.16,248.65,,283.36,282.60,274.67,293.82,273.98,268.38,294.92,298.46,,290.60,289.70,310.32,344.86,213.07,222.90,275.59
2003-05-08 22:06:20.773000,L7,226.86,209.36,321.62,320.01,283.19,290.87,257.68,297.90,299.25,308.92,302.08,306.23,303.16,290.49,296.20,244.72,371.10,255.16,272.01,281.58
2003-05-24 22:06:17.162000,L7,383.93,314.68,316.45,316.70,288.33,283.28,230.28,292.88,,266.94,294.85,304.57,211.40,278.14,278.63,374.32,356.41,310.27,225.38,284.57
2003-07-28 21:48:04.987000,L5,325.60,,,,,,,,,,275.10,275.08,286.26,298.90,290.52,296.93,290.60,253.68,,
2003-08-13 21:48:21.150000,L5,318.78,,,,,,,,,,,,282.83,258.67,,298.86,290.68,254.06,,
2003-08-29 21:48:38.429000,L5,330.75,252.20,261.15,282.90,204.32,259.65,,,,251.91,283.92,287.90,293.49,308.20,301.81,305.72,296.63,254.51,262.39,265.41
2003-09-30 21:49:06.317000,L5,,242.32,287.31,279.93,276.52,300.02,299.47,293.10,292.65,299.67,295.76,296.39,305.71,315.41,313.11,,,,290.43,313.01
2003-12-26 21:56:18.593000,L5,366.77,,,,,,,,,,,,,,,322.79,,,,184.85
2004-04-16 21:57:19.749000,L5,372.41,294.42,295.80,,,,,263.62,274.58,285.43,275.95,273.84,269.40,286.63,267.59,353.12,340.14,307.98,,283.25
2004-05-18 21:58:14.785000,L5,371.33,304.96,309.63,314.96,247.63,288.38,282.65,271.43,272.48,276.09,264.71,257.64,255.88,277.56,265.39,352.35,349.98,313.40,287.35,247.30
2004-06-12 21:52:47.645000,L5,325.27,229.48,251.57,278.37,195.02,,,,,282.12,277.26,271.57,283.87,305.66,294.71,301.02,294.20,248.18,250.43,
2004-07-21 22:00:04.249000,L5,360.59,255.23,251.30,192.89,,,,,,270.07,266.33,262.94,266.71,282.80,263.96,338.11,327.36,273.03,,
2004-07-30 21:54:04.170000,L5,338.61,252.84,261.69,281.61,198.20,263.17,,,270.44,284.24,283.37,284.87,291.26,307.90,301.42,301.90,300.71,262.63,257.01,
2004-08-06 22:00:22.463000,L5,,275.76,287.27,300.03,202.00,,,,258.34,232.64,259.76,263.97,269.39,278.68,268.86,,309.36,179.24,264.98,
2004-09-16 21:55:17.605000,L5,393.33,264.44,271.61,293.34,221.60,,,,,,,,,,,312.27,309.31,273.74,267.75,
2004-11-19 21:56:31.297000,L5,440.89,239.21,256.86,275.76,195.93,252.26,,,,,273.45,275.81,280.38,300.29,,297.33,288.11,253.82,242.75,251.65
2005-01-13 22:03:41.143000,L5,357.39,284.74,294.16,303.28,229.46,283.81,,,,264.74,262.86,257.07,257.76,217.07,,333.80,325.27,288.93,261.50,249.41
2005-02-14 22:04:09.465000,L5,338.20,242.42,269.21,,,,,,267.60,278.68,272.69,263.03,,,,322.88,301.90,193.16,,
2005-02-23 21:58:07.648000,L5,471.02,273.81,281.38,297.66,239.36,282.75,276.44,275.17,289.41,304.61,299.63,308.82,311.74,325.73,,327.40,321.45,279.32,280.63,
2005-03-27 21:58:27.646000,L5,442.57,,285.62,302.65,249.07,285.77,283.72,281.42,294.26,308.94,304.57,305.66,314.08,325.34,321.14,325.00,,,283.04,317.48
2005-04-03 22:04:40.528000,L5,364.62,275.48,283.21,295.96,226.37,269.05,,,257.57,269.09,263.36,259.36,260.06,275.41,265.82,344.21,332.32,284.63,260.45,272.28
2005-04-12 21:58:31.220000,L5,339.83,234.36,254.71,280.20,207.29,,,,,280.09,276.34,279.79,288.93,308.27,293.33,309.01,295.37,254.39,231.00,
2005-04-19 22:04:43.597000,L5,351.41,273.93,285.91,293.20,222.06,,,,,,261.02,255.26,259.70,272.78,253.12,331.69,320.76,187.73,244.09,255.12
2005-05-05 22:04:49.813000,L5,359.05,274.94,285.29,297.51,223.36,,,,263.52,272.98,265.53,261.51,268.35,280.01,263.53,340.59,328.32,196.80,266.69,256.23
2005-06-06 22:05:05.724000,L5,359.57,278.64,291.97,305.19,216.18,,,,,235.71,267.26,265.09,271.35,283.53,270.84,337.48,327.25,294.80,268.63,268.12
2005-07-08 22:05:15.796000,L5,355.73,269.04,286.22,303.65,196.20,,,,254.14,266.35,263.41,262.76,271.84,278.40,264.03,336.14,326.22,211.82,266.89,
2005-07-17 21:59:11.604000,L5,334.60,230.85,253.37,276.70,191.11,,,,,,270.47,273.85,286.45,304.61,291.97,301.09,297.19,,258.35,
2005-08-25 22:05:41.221000,L5,348.39,279.79,291.62,304.64,180.25,,,,,,263.72,263.54,271.95,272.84,256.53,326.65,325.60,203.41,264.37,255.12
2005-09-03 21:59:32.312000,L5,328.53,249.26,261.16,279.09,200.73,,,,,,278.19,279.20,291.43,303.91,299.58,296.58,295.41,246.10,261.52,273.38
2005-09-19 21:59:32.955000,L5,328.81,259.19,265.84,287.36,204.22,263.16,,,,283.80,286.87,289.37,297.18,303.18,299.92,299.50,298.77,259.36,260.32,284.49
2005-09-26 22:05:42.687000,L5,344.75,278.97,290.33,302.88,215.03,217.29,,,,,259.13,261.53,270.93,279.55,258.79,330.38,326.44,207.80,263.84,272.91
2005-11-22 21:59:59.141000,L5,,258.32,265.76,282.56,203.06,259.60,,,,279.91,280.98,280.10,291.33,311.96,302.15,308.55,303.00,264.66,259.66,277.07
2006-02-10 22:01:51.332000,L5,341.59,259.67,269.99,288.29,214.62,271.03,,,279.02,295.02,290.65,289.04,297.54,315.15,301.93,314.79,303.23,264.58,265.55,288.17
2006-03-14 22:02:31.280000,L5,343.40,,255.09,275.24,202.57,260.10,,,268.89,284.31,280.85,282.59,291.26,306.30,295.95,309.72,301.47,254.84,217.41,
2006-04-06 22:09:08.139000,L5,349.82,218.28,,,,,,,,,261.18,257.53,261.56,265.01,,331.20,324.64,188.03,,
2006-05-01 22:03:21.687000,L5,336.64,260.39,264.16,288.76,252.55,280.52,281.97,294.73,303.27,313.58,298.32,300.40,308.80,318.90,319.21,309.97,307.61,264.18,283.30,320.74
2006-05-17 22:03:33.996000,L5,334.59,,,,,,,,,256.23,280.23,281.08,290.93,306.84,296.78,304.21,302.40,255.35,,
2006-06-25 22:10:20.606000,L5,349.80,275.35,280.88,302.62,,,,,,261.67,266.80,265.64,267.78,282.15,260.27,329.88,328.16,288.82,270.05,
2006-08-21 22:04:55.513000,L5,335.75,261.01,261.84,283.17,199.17,,,,269.14,285.24,283.63,288.14,296.08,310.61,306.01,304.43,300.15,261.19,259.95,
2006-08-28 22:11:11.674000,L5,357.58,281.15,288.82,309.57,,,,,,264.52,262.68,260.89,267.63,216.50,259.83,328.81,324.84,208.69,267.93,
2006-09-13 22:11:23.474000,L5,253.78,,,,,,,,,,217.96,184.67,267.57,252.76,284.06,262.82,,,,289.35
2006-09-29 22:11:34.525000,L5,367.62,307.31,307.21,312.50,244.73,,,,274.47,283.07,279.31,289.89,293.19,295.66,290.90,336.72,345.88,311.28,286.18,
2006-11-25 22:06:19.953000,L5,,223.80,285.06,271.20,185.21,182.47,181.48,,,,,,,,,,,207.02,216.50,
2006-12-02 22:12:34.352000,L5,316.84,291.05,314.05,300.51,272.97,195.13,191.50,,,198.95,286.70,288.20,303.15,304.47,278.79,309.10,307.14,287.58,232.74,314.41
2006-12-11 22:06:28.205000,L5,243.81,295.94,290.36,253.36,282.74,222.54,,,339.48,351.92,362.19,373.88,402.00,,,261.45,,259.60,223.16,427.19
2007-01-03 22:12:49.248000,L5,308.62,304.57,320.29,279.87,298.48,211.11,185.51,,,308.95,312.07,317.40,341.37,334.15,,295.13,215.31,298.83,231.84,355.83
2007-02-13 22:06:23.395000,L5,327.33,,261.96,276.19,191.28,190.88,,,,282.39,275.24,284.82,291.94,307.21,285.91,303.76,293.00,242.34,254.32,
2007-09-25 22:04:24.972000,L5,335.28,253.46,261.14,280.63,192.91,255.14,,,,279.33,280.17,282.42,289.73,306.46,296.47,301.08,292.85,256.62,261.08,
2007-10-02 22:10:31.289000,L5,323.54,273.20,280.24,257.26,219.40,,,,,,262.36,267.17,269.12,278.81,,286.22,312.49,,245.45,
2008-02-16 22:01:58.190000,L5,,255.32,270.32,287.32,180.75,271.26,,,,,,,292.18,315.55,311.79,,,265.63,254.64,296.91
2008-10-29 21:55:00.479000,L5,341.19,251.21,260.22,280.58,193.73,265.97,,,,190.93,286.32,276.08,232.51,301.51,299.94,300.09,292.00,250.32,258.70,
2008-11-21 22:01:05.982000,L5,350.72,280.41,287.15,302.41,,,,,,,268.75,260.23,267.55,277.46,,332.75,325.04,202.90,261.89,255.99
2009-01-01 21:56:07.642000,L5,360.40,,,,,,,,,,280.65,286.30,285.72,306.55,,302.82,252.26,,,
2009-01-24 22:02:55.057000,L5,371.19,,209.38,297.11,225.46,281.18,,267.29,273.86,188.66,276.68,275.92,281.46,294.55,274.16,346.13,300.25,190.22,286.97,283.39
2009-02-02 21:56:58.438000,L5,440.11,267.17,274.97,288.55,,,,275.85,270.74,297.95,299.32,294.91,303.43,322.20,310.96,322.29,316.23,270.09,268.40,293.93
2009-12-03 22:01:55.950000,L5,411.90,258.64,268.69,260.65,205.81,272.47,185.95,183.40,237.95,298.70,297.32,293.16,300.71,313.87,291.92,312.56,304.41,273.53,227.38,200.76
2010-02-12 22:08:30.110000,L5,363.86,,285.70,298.66,,,,,263.47,280.11,269.26,267.43,270.46,283.41,257.60,346.31,335.06,292.72,,
2010-11-27 22:07:24.215000,L5,362.61,282.18,286.49,301.62,205.03,271.06,,,262.10,267.02,267.93,267.44,275.21,281.42,218.39,344.51,329.30,182.34,262.47,263.28
2010-12-06 22:01:12.836000,L5,457.74,269.26,274.71,287.44,219.51,274.11,265.10,270.49,285.57,295.13,,,302.27,312.81,305.91,318.07,308.36,271.82,267.00,
2011-01-14 22:07:31.728000,L5,383.80,320.32,323.70,334.18,280.26,302.62,276.43,297.55,297.96,306.79,296.70,296.41,293.52,302.63,291.17,365.03,365.30,337.01,316.59,296.06
2011-03-12 22:01:19.581000,L5,327.02,,,,,,,,268.99,287.37,280.72,283.90,294.20,311.15,296.53,312.10,296.48,244.12,,
2011-03-28 22:01:14.403000,L5,331.46,,,,,,,,,285.40,279.93,283.13,290.82,311.57,284.23,306.82,292.44,254.77,,
2011-08-19 22:00:12.535000,L5,327.98,254.91,262.86,281.00,201.13,268.30,,,,182.87,275.76,275.10,286.26,300.96,288.58,305.56,294.96,249.43,262.99,
2011-09-04 22:00:03.630000,L5,427.87,257.20,260.34,281.05,199.25,,,,265.67,287.98,282.12,286.95,290.69,309.05,299.40,307.94,295.35,257.19,256.61,
2011-09-11 22:06:09.236000,L5,294.04,231.81,274.85,292.54,214.32,,,,,,,,,,,276.12,332.65,294.88,281.73,
2013-04-25 22:19:21.025000,L8,359.99,312.54,320.61,320.75,244.58,,,288.74,298.33,309.07,298.66,298.53,301.05,245.58,,347.37,342.69,203.95,272.93,254.01
2013-05-11 22:19:31.249000,L8,363.97,257.31,321.33,324.17,266.36,304.55,201.31,289.55,249.53,280.67,298.61,299.07,301.40,306.42,292.31,348.90,343.18,296.06,294.49,219.30
2013-05-20 22:13:26.604000,L8,323.34,281.81,294.15,285.69,266.89,293.34,290.80,287.69,304.11,294.64,314.54,321.50,324.32,337.69,329.90,312.12,313.86,282.83,281.15,
2013-06-28 22:19:33.252000,L8,363.60,317.37,321.96,323.22,245.23,222.55,,289.76,298.33,309.65,299.19,299.63,222.19,245.73,195.84,350.14,343.82,316.51,293.54,
2013-07-07 22:13:24.262000,L8,330.95,283.06,293.26,302.52,259.65,294.02,288.63,185.66,305.33,323.90,314.90,319.83,323.11,335.32,327.69,313.64,315.53,283.51,282.51,
2013-07-14 22:19:34.707000,L8,363.14,315.83,317.53,323.62,245.27,,,287.62,298.55,306.68,296.95,296.18,263.81,306.10,289.77,347.88,342.89,205.86,277.63,
2013-08-31 22:19:38.558000,L8,355.11,316.69,324.95,320.31,190.95,219.51,,289.98,297.52,302.99,299.22,237.61,302.82,308.93,290.18,348.05,346.52,319.61,297.08,
2013-09-09 22:13:25.749000,L8,321.14,221.59,279.95,286.94,,,,,,,,,289.98,319.48,,304.25,184.82,,243.32,
2013-09-25 22:13:17.289000,L8,323.27,272.62,285.04,290.70,,284.05,192.19,,,308.89,301.10,306.02,302.89,328.07,,306.87,304.80,269.15,248.36,
2013-10-02 22:19:28.820000,L8,359.35,316.40,323.23,322.26,285.74,305.14,205.36,291.53,300.26,306.97,300.22,301.62,302.27,304.05,289.83,347.54,342.75,317.84,291.82,291.01
2013-10-27 22:13:07.896000,L8,458.03,281.02,294.33,301.47,,,,289.25,245.30,315.67,299.13,317.00,322.92,336.94,328.63,311.31,312.23,283.36,280.55,308.86
2013-11-03 22:19:20.378000,L8,361.38,317.67,324.20,323.82,283.89,303.97,204.80,292.39,299.60,308.52,299.35,239.94,301.83,309.20,292.72,348.72,345.87,318.36,292.97,306.82
2013-11-12 22:13:08.247000,L8,,,,,,244.01,195.63,299.94,320.60,326.73,326.59,329.49,335.55,349.50,342.35,322.49,415.20,465.24,,332.23
2013-12-05 22:19:13.005000,L8,,,,,,,,,,278.97,295.66,291.63,298.31,,,,,,,
2013-12-14 22:12:57.636000,L8,470.44,281.85,294.30,302.12,220.04,293.81,288.76,291.20,303.40,245.10,313.93,315.58,322.75,336.04,326.72,313.59,314.63,284.74,280.02,218.45
2014-01-06 22:18:54.881000,L8,362.49,317.28,322.82,319.40,,,,,,305.80,298.78,296.02,302.08,305.15,219.17,349.08,346.69,315.49,,236.33
2014-01-15 22:12:33.689000,L8,427.76,244.58,293.10,299.35,217.71,292.55,,285.95,256.93,316.13,313.09,311.70,320.55,333.35,324.42,310.00,312.80,259.58,281.16,219.29
2014-01-31 22:12:28.855000,L8,328.59,,289.42,284.96,207.71,,,,,,,292.32,293.32,,,312.39,310.72,180.49,271.69,216.15
2014-02-07 22:18:33.391000,L8,346.46,316.10,323.81,325.89,251.02,299.97,198.77,,,,,293.24,291.25,300.99,,355.79,359.03,232.83,297.54,233.43
2014-02-23 22:18:20.398000,L8,360.86,314.21,322.87,321.56,286.55,304.32,,291.41,298.88,306.84,300.24,298.15,303.13,309.66,295.41,347.97,342.13,317.60,293.06,309.40
2014-03-27 22:17:50.001000,L8,364.76,317.42,326.08,321.10,290.58,307.15,203.50,207.76,301.18,310.22,303.52,302.39,306.08,311.88,294.43,352.00,347.73,321.68,295.59,314.35
2014-04-05 22:11:34.747000,L8,324.01,274.46,288.48,279.71,267.89,288.09,,280.91,298.67,313.69,311.46,316.45,316.24,327.81,,310.73,311.16,185.22,247.29,212.96
2014-04-12 22:17:37.464000,L8,360.71,315.86,321.66,250.52,286.57,306.43,,292.61,299.32,309.17,301.48,298.71,303.58,309.90,292.37,348.46,344.70,317.54,279.12,309.55
2014-04-21 22:11:18.224000,L8,327.88,283.51,292.55,301.92,270.66,296.37,296.57,200.28,309.24,321.12,316.15,323.14,324.53,337.82,328.15,313.60,316.14,286.06,282.91,215.00
2014-04-28 22:17:22.576000,L8,377.64,276.17,259.67,,198.59,213.81,305.69,301.27,306.71,315.42,308.85,307.61,311.02,316.06,304.28,359.84,358.54,288.34,,312.22
2014-05-07 22:11:02.102000,L8,472.56,212.54,217.83,241.59,193.41,310.41,294.88,302.18,309.49,,309.90,328.77,334.03,394.56,318.88,347.75,339.09,273.90,,330.78
2014-05-14 22:17:08.923000,L8,360.39,314.85,320.60,322.82,,,,290.40,297.83,305.90,223.07,254.60,300.10,307.02,,344.83,343.46,210.11,277.54,
2014-05-30 22:17:11.184000,L8,368.97,317.23,321.25,328.30,283.41,304.07,,292.05,299.74,310.28,299.75,298.43,300.72,307.44,289.93,351.13,348.09,298.75,296.55,257.13
2014-07-17 22:17:28.260000,L8,366.94,316.64,321.96,321.39,278.84,303.54,,292.08,299.69,308.25,300.13,298.99,302.00,308.44,289.65,352.77,344.45,316.74,296.20,
2014-07-26 22:11:19.207000,L8,326.68,279.73,289.21,293.21,265.87,292.70,289.31,284.81,303.03,315.87,312.46,319.22,315.92,332.68,324.51,311.58,312.04,279.58,283.48,
2014-10-14 22:11:38.746000,L8,325.70,278.65,290.34,292.87,217.61,291.21,191.94,202.67,300.32,312.45,311.85,317.27,316.49,332.37,325.46,309.71,309.81,276.94,280.58,216.62
2014-10-30 22:11:34.905000,L8,330.23,279.75,291.24,293.50,218.19,228.87,192.46,284.73,301.21,312.37,311.60,315.83,317.95,335.84,,312.67,312.01,283.54,279.36,
2015-01-02 22:11:27.004000,L8,319.71,,,,,,,,,,,293.59,294.54,,,306.29,,,,
2015-01-25 22:17:32.812000,L8,367.13,291.17,290.85,249.38,,,,294.68,297.76,309.46,300.34,301.83,302.71,311.15,,352.37,349.90,297.63,203.73,254.42
2015-02-10 22:17:27.012000,L8,362.95,313.02,322.21,321.30,282.43,303.33,,292.81,297.94,305.60,299.33,300.20,302.70,307.90,288.52,316.27,331.66,315.89,293.53,246.39
2015-02-19 22:11:13.759000,L8,469.13,282.50,294.23,295.94,224.48,294.28,289.20,204.56,303.13,321.25,317.39,321.66,323.60,333.01,324.62,316.21,315.64,285.13,283.15,257.00
2015-02-26 22:17:23.009000,L8,364.41,285.30,283.83,186.27,213.63,305.74,,295.75,299.93,308.81,300.73,,299.63,240.33,286.18,350.98,347.20,295.59,294.51,308.14
2015-03-30 22:17:01.871000,L8,361.85,277.87,322.25,320.43,285.30,304.47,,293.17,299.24,309.27,301.61,300.63,304.02,311.45,290.62,349.49,343.94,291.69,293.76,311.55
2015-04-24 22:10:44.446000,L8,325.23,279.20,290.10,282.17,267.62,292.33,288.86,284.87,302.04,318.04,313.09,315.12,318.99,332.57,,310.95,311.45,281.90,281.09,211.10
2015-05-10 22:10:28.533000,L8,319.67,,284.76,272.79,,,,,,296.27,232.63,312.68,299.03,,,307.81,305.91,178.97,,
2015-06-02 22:16:44.532000,L8,414.38,339.73,287.64,314.46,280.17,223.92,234.97,274.91,300.27,337.71,315.82,260.65,216.70,240.10,258.53,373.70,378.94,405.24,332.54,321.69
2015-06-27 22:10:46.339000,L8,489.75,299.95,301.95,320.73,284.59,307.64,306.04,304.19,309.74,320.50,282.26,,,,,339.29,343.06,303.90,302.20,
2015-07-20 22:17:10.706000,L8,363.97,317.26,319.37,321.53,249.15,,,291.33,263.66,308.56,298.74,296.19,299.38,241.17,289.82,349.15,342.22,214.63,296.50,252.71
2015-07-29 22:11:01.897000,L8,326.89,231.37,291.88,301.28,231.89,295.06,291.39,300.15,304.35,319.22,314.42,320.72,323.89,252.49,302.50,311.22,312.26,265.21,282.76,
2015-08-05 22:17:13.094000,L8,347.58,312.03,321.43,321.59,197.91,,,293.47,297.86,308.77,301.76,298.28,299.84,307.67,,347.13,343.96,315.64,292.74,
