dates,satname,nzd0212-0000,nzd0212-0001,nzd0212-0002,nzd0212-0003,nzd0212-0004,nzd0212-0005,nzd0212-0006,nzd0212-0007,nzd0212-0008,nzd0212-0014,nzd0212-0015,nzd0212-0016,nzd0212-0017,nzd0212-0018,nzd0212-0019,nzd0212-0020,nzd0212-0021,nzd0212-0022,nzd0212-0023,nzd0212-0024,nzd0212-0025,nzd0212-0026,nzd0212-0027,nzd0212-0028,nzd0212-0029,nzd0212-0030,nzd0212-0031,nzd0212-0032,nzd0212-0033,nzd0212-0034,nzd0212-0035,nzd0212-0036,nzd0212-0037,nzd0212-0042,nzd0212-0043,nzd0212-0044,nzd0212-0045,nzd0212-0046,nzd0212-0047,nzd0212-0048,nzd0212-0049,nzd0212-0050,nzd0212-0051,nzd0212-0052,nzd0212-0053,nzd0212-0054,nzd0212-0055,nzd0212-0056,nzd0212-0057,nzd0212-0058,nzd0212-0059,nzd0212-0060,nzd0212-0061,nzd0212-0062,nzd0212-0009,nzd0212-0010,nzd0212-0011,nzd0212-0012,nzd0212-0013,nzd0212-0038,nzd0212-0039,nzd0212-0040,nzd0212-0041
2001-08-08 21:55:01.113000,L7,310.76,317.88,281.82,280.49,290.91,266.08,178.72,,,241.29,280.54,269.61,324.59,378.46,310.72,,,,,,,,,,206.63,272.98,279.83,290.10,243.64,243.43,,,,,,233.60,263.62,246.86,270.15,258.16,225.82,,515.56,515.44,487.32,186.92,258.70,250.91,269.49,188.78,248.30,193.91,,177.31,,,,,,,,,
2001-08-24 21:54:48.593000,L7,478.39,523.39,318.98,317.33,325.75,322.23,274.61,,,266.49,304.28,272.70,248.10,226.71,360.05,200.33,230.64,280.36,313.38,261.82,246.58,231.88,232.02,230.64,245.55,289.33,295.69,299.47,266.99,255.43,,,,203.19,539.28,543.12,509.50,265.45,272.67,262.50,235.50,,,,,,,525.56,511.92,493.76,490.00,503.06,520.09,,,,,,,,,,
2001-09-25 21:54:28.694000,L7,368.31,361.76,335.47,334.79,334.09,327.01,302.27,509.57,509.81,304.50,347.82,358.64,355.39,370.38,372.81,375.90,363.41,356.98,359.06,354.97,350.43,336.60,334.35,343.20,350.13,359.36,355.16,356.77,342.53,284.05,171.66,,,247.85,332.09,335.37,336.08,321.67,318.40,304.96,490.41,464.11,466.71,457.13,416.80,435.81,414.99,412.01,522.64,498.04,497.09,512.24,535.83,464.92,524.20,538.83,540.16,547.39,,,,,213.38
2001-12-30 21:54:37.254000,L7,371.27,356.94,418.58,399.72,521.70,491.15,528.29,,,327.26,369.21,376.17,378.30,375.51,380.23,384.75,397.95,403.26,388.13,371.23,361.08,356.02,351.12,367.57,380.17,444.58,532.52,528.24,538.11,511.87,495.89,,547.02,239.49,321.30,436.69,418.76,381.49,382.26,356.93,354.48,465.55,461.90,455.12,516.17,416.39,443.30,386.35,367.93,351.63,369.58,339.86,420.92,,506.37,502.04,471.51,503.84,423.95,375.13,,,191.52
2002-02-16 21:54:54.191000,L7,360.64,361.84,351.70,350.52,539.40,541.39,553.70,,,305.31,347.58,354.60,352.54,364.30,432.97,468.50,445.71,515.44,465.00,448.68,531.26,552.09,496.86,547.00,352.18,358.28,370.08,361.03,325.15,288.70,197.47,,,271.36,351.63,352.82,350.25,346.31,327.50,338.20,305.98,320.45,303.40,339.70,375.70,375.69,340.33,339.84,342.57,309.07,473.72,447.23,389.66,,,,,,,,,,222.73
2002-03-20 21:54:48.224000,L7,355.58,359.77,506.15,492.66,498.64,510.14,551.40,462.46,550.31,286.40,309.35,320.19,311.94,367.41,375.72,375.85,297.82,351.40,352.04,342.81,348.46,306.38,316.34,327.22,344.72,355.10,375.27,364.55,324.14,284.46,190.88,489.25,497.81,511.96,508.79,423.61,441.18,283.09,446.69,405.02,396.67,417.15,429.90,457.97,460.74,459.72,481.24,480.50,480.47,467.21,459.26,425.69,435.44,484.97,535.37,539.15,545.28,532.44,531.84,480.32,481.17,479.70,507.55
2002-08-27 21:54:00.253000,L7,330.25,331.86,286.15,297.14,315.52,303.03,248.66,,,268.57,316.08,287.45,244.69,537.23,522.02,212.27,229.39,301.64,351.20,312.49,274.64,266.53,267.37,267.75,245.11,317.33,296.32,330.18,280.80,258.16,483.78,501.86,467.89,197.86,261.14,301.46,297.29,283.85,277.77,272.63,521.88,476.29,394.47,497.60,520.93,195.30,291.12,269.49,273.54,244.31,254.45,269.50,192.63,510.14,,,,,,508.91,512.94,519.28,412.73
2002-10-14 21:53:43.769000,L7,362.59,352.50,332.62,331.33,337.45,325.14,294.31,,,304.71,347.41,357.02,355.61,368.64,375.02,375.68,372.84,362.66,358.67,355.11,352.36,342.33,344.69,348.31,355.90,362.67,380.21,360.94,333.78,283.95,195.63,494.57,456.34,248.50,336.97,342.62,349.59,338.08,326.75,338.83,315.29,324.98,307.33,327.29,328.53,324.27,481.04,539.02,466.10,299.80,437.19,425.68,417.51,,489.02,493.76,492.64,485.43,472.13,466.39,478.63,495.48,198.92
2002-12-01 21:54:16.937000,L7,339.55,326.10,286.63,309.25,296.98,266.88,,,,285.51,328.55,331.74,307.64,350.28,334.09,263.70,347.81,324.08,319.72,326.50,331.91,324.40,365.02,353.23,344.15,398.19,237.09,297.74,296.14,263.35,,,,227.75,319.24,331.82,364.04,378.56,348.17,286.59,181.31,,,,,315.84,308.71,388.52,383.42,362.04,270.37,530.03,298.26,,,,,,,,,,178.29
2003-01-18 21:54:30.278000,L7,342.80,332.90,307.41,304.62,320.46,303.73,238.07,,,293.15,323.17,316.26,321.90,342.13,346.88,354.82,312.10,342.07,337.69,331.84,339.30,316.67,312.13,311.55,326.86,323.61,320.10,314.13,277.05,245.85,,,,467.44,483.62,322.02,312.07,300.36,303.87,315.91,286.47,300.12,287.51,289.48,288.34,279.07,291.62,301.46,294.06,285.16,270.89,282.78,296.42,504.53,,,518.20,503.70,,,,,468.23
2003-03-23 21:54:40.711000,L7,351.28,352.15,341.39,454.47,543.76,492.75,307.02,260.85,,298.13,311.84,293.61,262.41,360.51,372.85,380.86,239.39,347.33,351.67,345.19,343.06,305.32,306.48,329.51,347.62,426.65,477.99,529.39,531.80,537.51,520.34,528.00,,277.70,339.34,325.00,311.48,280.03,291.82,308.27,287.96,308.40,268.96,307.05,287.09,549.42,475.02,440.36,445.62,491.12,432.63,474.46,302.53,,274.39,185.08,376.50,,,,,,228.64
2003-04-08 21:54:47.577000,L7,328.57,335.63,306.89,308.01,319.51,303.45,263.85,,,538.90,533.80,529.25,525.91,543.17,551.37,195.50,229.24,472.27,458.74,436.60,449.08,476.13,478.70,486.06,512.45,445.94,466.56,484.36,512.15,527.91,538.98,538.24,541.88,529.33,498.21,500.74,525.49,444.07,491.97,433.22,438.61,454.26,445.17,437.45,237.42,472.83,299.44,429.30,421.93,421.76,422.79,425.21,433.13,470.73,,,,,544.93,519.76,466.64,476.20,197.34
2003-04-24 21:54:46.433000,L7,342.71,347.39,338.68,339.27,335.17,325.97,289.94,476.04,497.61,485.63,557.17,268.77,215.54,202.33,522.20,190.17,225.33,282.96,330.72,305.83,251.84,245.86,243.11,248.76,266.45,302.89,329.75,316.16,286.33,272.19,205.56,493.69,475.26,484.51,470.31,499.65,512.39,518.29,506.97,510.68,550.87,455.80,451.21,441.76,465.56,491.85,469.16,448.31,471.33,468.35,442.44,432.74,464.42,464.74,494.39,487.98,482.95,472.96,483.08,483.07,486.85,478.45,503.15
2003-07-21 21:42:33.857000,L5,308.38,309.82,304.51,300.30,306.80,304.93,256.92,,,257.58,284.88,228.13,214.26,278.04,236.09,187.88,262.09,269.63,287.57,276.52,241.95,243.89,240.07,255.22,228.06,289.15,297.59,298.73,249.49,254.90,166.55,444.99,430.04,232.08,194.39,276.65,279.41,278.54,288.05,282.79,261.21,203.88,247.35,223.70,202.95,202.21,281.91,259.17,302.76,224.14,269.03,292.30,220.29,,,,,,,387.54,,,181.00
2003-08-06 21:42:51.203000,L5,308.82,309.25,300.54,290.68,305.07,296.21,263.18,,,260.37,288.93,275.32,262.07,197.35,,189.86,248.87,280.85,326.47,281.62,265.45,266.34,242.58,259.13,268.75,297.87,307.46,301.10,264.77,257.79,163.20,,,240.34,309.72,279.60,289.45,273.63,288.24,287.63,279.27,283.14,264.88,232.69,208.87,220.17,279.89,270.46,292.47,226.90,269.24,290.63,228.63,473.71,,,,,,,,,194.39
2003-10-25 21:44:04.226000,L5,318.33,314.59,302.19,301.32,303.79,298.68,284.28,,,306.45,327.74,335.25,345.91,347.00,354.44,365.89,366.51,359.05,350.17,352.41,354.41,343.12,338.82,321.16,328.61,342.44,345.10,345.27,317.50,285.68,194.59,,,290.98,320.15,326.71,335.21,331.06,328.07,334.01,329.90,333.80,329.97,330.97,332.18,332.81,328.64,331.99,317.57,304.95,299.79,306.96,312.18,,,,,,203.22,,,,213.62
2004-02-05 21:51:05.183000,L5,,,,,,,,,,,,,,,,,333.75,264.92,319.34,309.92,231.16,226.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.60,,,,,,,,,
2004-02-21 21:51:11.055000,L5,,,,,,,,,,,,,,,,,,345.57,378.21,361.32,357.89,332.97,338.37,350.77,,,,,,,,,,,,,,,,,,,199.42,201.66,196.47,187.78,189.88,179.14,,,,,212.62,420.90,,,,,,,,,
2004-03-01 21:45:02.553000,L5,306.39,313.36,302.96,303.11,303.90,282.36,255.04,,,288.70,328.24,349.96,330.98,344.45,353.47,349.47,341.18,350.63,345.47,344.97,337.57,326.02,327.71,331.83,328.37,336.12,342.15,334.97,297.84,257.45,173.72,,,245.76,324.72,322.69,324.91,310.15,313.21,320.61,303.41,314.94,312.40,318.96,325.52,314.97,318.49,325.51,319.94,300.42,288.33,298.74,309.85,,,,,,184.70,,,,191.68
2004-03-17 21:45:08.368000,L5,325.84,325.40,321.99,320.65,322.27,313.08,273.82,,,308.77,330.28,341.39,342.75,351.17,358.09,360.42,353.47,364.90,345.96,339.39,340.46,324.96,322.16,328.09,340.26,347.11,359.05,351.28,338.69,309.91,203.40,,,300.53,330.34,331.99,333.50,339.99,325.00,334.32,315.51,334.76,311.11,322.28,324.80,321.09,331.06,326.92,317.45,305.52,292.18,312.56,325.62,430.30,,,,317.39,322.93,,174.62,198.79,236.17
2004-04-02 21:45:18.969000,L5,279.49,262.92,243.24,250.04,270.33,243.36,,,,,,,,,,166.28,198.40,253.76,308.15,234.66,222.98,222.94,221.03,200.63,241.78,270.10,259.78,282.00,235.66,219.84,,,,183.00,299.16,285.61,265.58,246.18,218.74,,,,,,,195.63,283.78,270.94,270.21,222.32,252.04,236.76,206.76,337.25,,,,,,,,,
2004-04-18 21:45:49.558000,L5,321.78,321.79,317.04,307.31,301.84,297.65,256.70,,,280.72,297.71,261.67,239.60,340.14,350.95,316.61,238.33,334.13,335.65,320.72,288.64,258.11,242.80,316.41,278.25,327.76,338.02,335.00,301.03,266.78,175.53,,,281.93,328.75,318.12,285.94,283.72,307.18,296.34,297.91,306.31,270.15,304.72,263.17,305.61,298.28,298.68,319.66,262.35,275.68,310.01,279.07,460.55,,,,,,,,,220.78
2004-05-04 21:46:16.049000,L5,312.01,317.41,295.65,295.51,303.79,291.60,251.21,,,272.58,290.00,297.09,257.57,316.35,300.77,233.76,310.78,321.83,313.65,305.45,290.21,282.93,262.64,267.41,289.40,293.45,301.96,304.40,268.08,256.51,,,,252.46,306.34,272.82,292.39,284.91,298.83,302.90,278.88,293.85,269.41,305.69,297.05,264.41,297.22,286.47,299.55,276.47,278.25,296.84,255.61,485.51,,,,,,,,,209.35
2004-07-23 21:48:33.165000,L5,305.90,314.32,290.00,293.69,283.36,283.24,233.32,,,263.93,285.35,236.25,227.67,186.20,,183.30,212.26,274.43,303.94,254.98,237.63,235.67,229.93,233.91,229.29,281.35,302.49,298.65,253.64,257.96,,,,244.88,210.08,252.09,276.51,267.54,286.68,277.59,263.37,263.33,,,,219.50,282.70,267.72,296.09,225.61,263.74,290.91,228.97,408.02,,,,,,,,,180.23
2004-08-24 21:49:18.016000,L5,326.49,322.44,370.00,395.23,390.64,319.58,368.00,325.16,,299.53,295.82,308.56,316.95,336.27,357.78,319.38,321.45,300.22,333.80,328.96,296.44,302.98,296.21,318.90,306.81,351.94,424.92,311.61,273.52,249.05,,,,459.47,423.14,324.13,291.43,284.09,299.46,302.61,290.75,301.57,251.27,307.20,278.18,311.68,303.08,305.36,311.67,252.80,280.46,296.85,237.62,469.36,,,,,170.47,,,,452.65
2004-09-25 21:50:07.312000,L5,314.97,323.65,303.73,303.82,289.16,315.07,394.91,353.44,297.35,294.04,343.12,339.38,347.85,355.56,361.05,366.45,364.58,356.06,353.08,387.75,345.87,335.20,339.71,337.16,332.31,336.56,349.06,350.36,320.39,273.86,183.93,,,249.72,335.22,331.52,340.06,328.75,326.20,329.14,312.55,363.01,336.21,324.42,329.33,323.57,389.54,329.25,326.51,306.43,292.68,305.58,320.01,488.39,,,,,176.65,,,,251.24
2004-10-27 21:50:47.740000,L5,295.65,296.86,279.26,284.14,280.52,272.78,230.87,,,297.84,322.84,325.37,332.23,342.28,344.83,342.70,345.02,342.05,340.33,340.73,335.39,331.05,327.52,323.21,313.41,313.96,323.70,334.75,306.93,266.51,163.27,,,231.11,319.01,320.23,323.87,315.59,306.60,313.24,300.42,302.52,308.38,317.69,320.19,316.75,314.53,315.72,310.62,294.04,290.70,292.90,305.58,489.77,,,,,,,,,199.51
2005-02-07 21:58:39.182000,L5,,,,,,,,,,,,,,,,,,,,,420.91,510.97,328.43,328.25,324.99,314.30,,,,,,,,,,,,,,,,,,,200.27,197.53,187.54,197.63,184.67,179.91,180.58,,,,,,,,,,,,
2005-02-16 21:52:37.927000,L5,294.11,305.16,288.12,294.75,271.76,279.22,191.58,,,271.91,312.63,327.01,331.91,338.93,346.10,347.57,324.30,343.64,331.78,325.12,317.81,309.54,305.89,308.80,305.14,318.98,329.32,319.53,289.10,251.42,,,,221.19,312.16,317.61,331.58,325.39,322.91,332.17,308.25,320.30,306.66,299.37,299.89,292.71,295.98,305.80,296.38,255.84,,,,,,,,,,,,,174.23
2005-03-04 21:52:52.217000,L5,310.58,316.56,305.72,303.37,281.75,284.23,220.39,,,288.78,326.79,337.50,342.32,349.10,352.04,357.13,337.58,345.32,333.90,334.65,329.89,326.53,324.57,325.12,333.85,339.26,345.16,343.94,301.30,260.65,164.85,,,270.39,328.07,330.32,332.34,325.49,320.29,327.09,303.46,316.41,307.28,309.03,316.25,323.58,311.21,321.40,316.05,296.73,296.52,301.19,314.47,492.74,,,,,,,,,218.24
2005-04-12 21:59:19.166000,L5,,,,,,,,,,,,,,392.89,390.34,372.22,345.26,367.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.57,433.14,,,,,,,,,
2005-04-21 21:53:10.893000,L5,309.67,325.27,325.80,316.62,283.91,290.85,218.85,,,289.80,323.88,313.57,317.46,340.89,358.03,310.98,304.68,332.56,333.00,331.05,323.56,314.98,301.23,350.55,322.37,325.88,341.48,338.58,312.45,273.38,193.79,,181.25,287.09,329.16,321.69,325.55,289.89,304.38,310.86,297.81,310.76,302.52,313.43,302.87,320.92,314.84,312.63,319.66,304.12,290.11,311.33,297.83,405.76,,,,,171.11,201.48,237.94,199.38,260.59
2005-06-08 21:53:33.007000,L5,291.36,304.91,268.45,263.21,253.67,271.70,,,,,,,,,,178.81,202.32,273.61,297.77,296.19,271.97,231.76,235.24,257.53,241.59,285.49,284.74,295.52,252.60,247.97,,,,,,261.86,279.13,270.53,294.85,271.87,247.29,,253.29,226.79,195.53,204.57,273.28,263.52,282.22,226.70,258.51,291.88,208.66,496.69,,,,,,,,,
2005-06-15 21:59:46.511000,L5,,,,,,,,,,340.11,323.71,235.61,233.97,219.78,,,,,,,,,,242.85,247.57,280.75,254.65,252.48,218.37,,,,,,,,,,,,,,,,,,,,,,,,,409.55,,,,,,,,,
2005-07-01 21:59:50.380000,L5,,,,,,,,,,418.49,533.78,218.38,231.11,220.20,,,,,,,,,,231.76,251.73,278.96,248.81,253.11,211.63,,,,,,,,,,,,,,,,,,,,,,,,,413.37,,,,,,,,,
2005-10-30 21:54:03.531000,L5,320.48,313.68,300.28,290.49,292.15,292.59,291.24,,,316.33,337.63,335.95,341.07,347.04,354.59,363.84,377.10,380.30,374.42,366.21,363.83,353.75,353.15,343.63,346.55,337.93,348.06,355.02,350.37,356.88,339.82,376.42,393.49,355.57,335.82,339.30,346.13,358.02,368.59,362.89,360.28,366.61,358.87,351.09,354.13,356.62,353.19,351.37,342.20,319.20,311.99,307.23,322.51,,,,,,251.79,392.42,370.75,367.63,364.29
2005-11-15 21:54:26.309000,L5,323.87,309.97,298.81,309.37,301.88,300.77,248.33,,,329.07,336.63,335.43,335.80,345.59,353.91,355.82,355.15,362.32,361.67,352.89,346.07,339.62,336.15,342.39,345.23,335.62,345.64,348.23,326.48,289.20,188.54,,208.47,291.44,329.19,322.05,333.38,325.63,326.50,337.35,322.42,325.27,325.76,335.67,337.97,338.81,335.06,341.19,334.92,326.26,311.74,310.50,317.71,,,,,,262.32,207.30,217.83,249.22,241.71
2006-02-03 21:56:19.035000,L5,309.05,319.23,306.17,308.21,311.89,302.70,267.97,,,318.64,351.47,339.12,343.42,408.36,417.91,424.71,428.04,426.40,347.01,341.26,337.40,330.30,323.55,323.01,327.54,330.28,348.07,347.52,316.45,267.86,177.69,,,235.64,318.95,320.83,335.20,324.01,319.34,331.68,313.95,315.53,323.94,324.03,321.16,320.29,319.65,321.97,315.45,309.54,306.91,313.34,318.18,,,,,206.69,271.78,,,,207.66
2006-02-19 21:56:39.909000,L5,,,,,,,,,,275.57,315.29,311.91,299.89,303.44,316.55,323.40,303.55,325.21,317.83,322.23,315.64,304.45,250.29,,,,,,,,,,,,,229.76,202.34,272.38,295.66,303.54,286.54,277.31,,,,,,,,,,,,,,,,,,,,,
2006-06-02 22:04:36.388000,L5,,,,,,,,,,,,421.28,224.10,195.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-27 21:58:48.654000,L5,295.31,306.39,298.66,291.16,273.12,279.97,197.56,,,259.39,287.84,201.22,195.01,184.55,,192.04,210.91,281.92,288.64,278.05,273.48,263.01,232.88,269.12,245.73,285.89,304.22,298.62,268.69,259.23,160.67,,,,,261.03,274.22,271.82,289.94,303.87,271.01,253.63,256.16,223.43,204.05,230.92,277.01,262.01,288.72,219.25,268.91,295.75,236.10,494.55,,,,,,,,,
2006-07-13 21:59:02.335000,L5,301.35,313.72,348.03,295.90,264.38,280.73,197.17,,,263.43,284.90,280.90,293.68,280.72,305.40,302.09,297.62,300.36,314.82,265.77,255.23,242.44,250.21,249.24,294.72,290.74,293.54,302.04,257.78,261.82,162.39,,,239.50,202.29,271.79,289.05,277.77,290.07,287.25,265.81,259.60,256.74,264.97,226.52,227.12,277.92,268.67,289.46,231.53,277.01,296.07,226.50,498.95,,,,,,,,,204.94
2006-08-21 22:05:43.602000,L5,,,,,,,,,,313.42,367.82,376.72,375.21,389.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.07,,,,,,,,,
2007-09-25 22:05:12.918000,L5,445.37,395.75,404.80,361.73,365.39,279.73,,,,368.62,393.07,385.51,372.94,370.79,376.64,369.26,358.39,351.58,336.29,338.21,335.46,327.30,318.01,314.22,309.82,309.08,313.06,293.98,246.60,,,,,185.74,247.52,234.13,232.68,207.45,204.65,201.13,188.46,173.31,175.36,177.40,,,,,,,,,,,,,,177.95,308.66,,,,
2008-02-25 21:56:25.254000,L5,,,,,,,,,,,,,,,,,,330.65,320.25,320.64,304.52,289.77,270.52,249.83,290.56,291.74,295.07,312.07,274.23,233.64,,,,,,,,,,,,300.03,292.41,296.91,299.38,266.84,293.72,301.99,274.60,271.44,,258.24,288.37,349.79,,,,,,,,,
2008-11-14 21:55:28.444000,L5,,,,,,,364.35,179.85,183.94,,,,,,,397.55,394.30,383.45,377.89,366.99,357.57,350.17,,,,,,,,293.94,334.67,269.57,276.99,,,,,,,229.83,222.15,219.83,215.49,209.43,199.28,198.69,186.95,181.99,,,,,207.61,435.29,,,,,,261.76,268.24,288.26,
2008-12-25 21:50:34.359000,L5,304.14,294.86,230.68,273.52,230.67,218.17,,,,303.89,335.40,337.17,340.13,334.16,338.53,341.83,340.32,340.38,330.25,325.53,322.64,318.12,316.47,326.27,328.08,327.48,339.53,342.16,310.54,258.98,,,,235.08,321.58,331.77,337.82,333.65,331.90,318.23,311.25,308.85,310.41,315.93,304.26,270.50,273.48,236.94,,,,,,,,,,,,,,,212.60
2009-11-26 21:56:28.873000,L5,446.93,407.92,452.30,404.68,412.51,354.67,256.04,283.86,309.35,328.14,366.03,392.77,395.67,422.73,435.27,406.84,421.05,393.33,413.33,464.56,478.24,459.35,440.62,484.39,439.22,454.27,466.36,413.61,390.36,304.61,215.84,,197.24,290.44,345.14,350.02,352.73,340.87,336.19,346.08,354.64,352.22,357.17,379.91,386.58,360.20,368.86,361.81,347.37,327.39,326.04,325.43,348.06,,344.46,359.38,394.13,391.19,311.79,209.91,214.23,218.13,242.17
2009-12-12 21:56:37.955000,L5,308.37,313.54,287.50,282.00,242.70,263.02,,,,309.34,335.42,332.19,334.82,333.94,342.72,348.98,350.43,352.55,343.82,345.19,341.37,334.02,329.88,325.92,330.83,333.14,338.41,338.03,318.01,275.10,191.90,,169.87,257.26,326.76,325.69,329.42,322.76,319.51,329.70,325.55,328.76,332.53,323.03,329.02,318.93,320.55,329.49,315.89,307.15,307.64,304.75,312.49,479.03,,,,,,225.57,350.66,258.57,241.19
2010-01-13 21:56:49.389000,L5,306.10,310.13,281.17,265.40,239.19,252.13,,,,311.26,330.64,328.86,328.59,330.15,337.81,344.22,345.79,349.05,347.47,340.32,329.87,325.15,319.86,318.29,324.66,324.93,337.10,339.06,322.57,273.25,179.86,,,260.45,329.98,326.51,331.28,318.81,315.94,330.28,323.53,326.71,322.50,326.85,323.35,317.93,314.94,324.61,314.43,307.93,306.90,304.37,313.62,482.72,,,,,,,,,216.17
