dates,satname,nzd0363-0000,nzd0363-0001,nzd0363-0002,nzd0363-0003,nzd0363-0004,nzd0363-0005,nzd0363-0006,nzd0363-0007,nzd0363-0008,nzd0363-0009,nzd0363-0010,nzd0363-0011,nzd0363-0012,nzd0363-0013,nzd0363-0014,nzd0363-0015,nzd0363-0016,nzd0363-0017,nzd0363-0018,nzd0363-0019,nzd0363-0020,nzd0363-0021,nzd0363-0022,nzd0363-0023,nzd0363-0024,nzd0363-0025,nzd0363-0026,nzd0363-0027,nzd0363-0028,nzd0363-0029,nzd0363-0030,nzd0363-0031,nzd0363-0032,nzd0363-0033,nzd0363-0034,nzd0363-0035,nzd0363-0036,nzd0363-0037,nzd0363-0038,nzd0363-0039
2006-10-24 22:07:38.411000,L5,306.01,321.61,330.31,325.42,323.87,318.62,312.78,313.57,307.78,310.93,306.70,305.55,305.50,298.79,304.98,304.63,304.23,304.13,300.65,295.87,294.08,295.77,292.52,293.85,289.64,291.83,291.03,294.76,298.05,297.39,300.03,300.17,305.19,299.77,297.85,283.68,282.26,271.79,263.25,259.28
2007-02-04 22:14:33.490000,L5,281.20,295.30,300.59,304.16,299.88,293.24,288.47,299.04,295.13,296.12,290.96,292.76,295.28,292.07,293.53,276.00,273.27,270.06,269.88,258.75,266.73,270.91,273.20,282.31,280.63,282.44,285.50,287.18,286.63,290.12,292.35,277.79,276.32,275.97,269.18,251.31,235.36,214.88,191.54,188.15
2007-02-13 22:08:23.117000,L5,288.18,297.63,301.57,304.80,301.33,296.36,293.52,295.56,294.68,292.55,289.19,289.55,293.55,290.28,285.97,277.02,277.00,272.26,273.06,257.47,273.55,274.73,278.46,279.41,276.25,277.96,281.32,284.47,284.26,284.14,280.31,277.74,279.98,275.58,273.57,254.72,239.57,220.94,197.99,194.14
2007-09-09 22:06:33.244000,L5,314.40,328.74,333.17,342.30,342.78,336.06,344.66,332.09,338.08,331.76,332.13,335.74,329.87,320.14,314.90,326.57,321.46,310.33,312.27,349.54,309.14,306.19,324.13,312.08,313.89,310.51,315.30,319.26,330.30,319.59,310.40,316.68,310.30,312.08,312.60,314.20,309.62,310.93,319.28,327.95
2007-10-02 22:12:30.868000,L5,304.41,317.22,325.65,321.80,313.06,311.64,293.24,289.51,289.73,286.77,287.96,287.50,284.98,281.56,294.63,295.93,290.05,289.77,285.05,285.24,293.17,293.13,278.10,245.80,252.57,261.59,267.76,277.88,284.56,281.37,296.15,295.50,297.12,292.04,289.71,265.21,217.78,198.39,194.74,204.07
2009-01-24 22:04:54.778000,L5,301.13,315.81,322.98,324.37,320.72,311.65,299.17,297.12,296.17,297.59,297.82,297.42,293.39,298.77,305.48,305.32,300.18,300.04,300.00,301.40,300.53,293.75,281.91,285.74,284.31,286.12,292.59,291.59,299.09,304.62,314.26,308.11,313.81,308.50,306.39,313.68,302.82,292.00,287.08,290.44
2009-02-18 21:59:22.670000,L5,,260.75,282.44,284.16,278.74,277.88,269.62,267.71,268.18,265.98,261.91,267.99,256.80,251.91,261.85,256.98,248.95,233.89,238.27,214.10,222.02,222.92,230.82,239.41,234.64,247.71,246.51,260.06,247.05,,,,,,,,,,,
2009-12-03 22:03:55.814000,L5,297.65,313.02,320.59,325.23,321.34,314.13,312.72,317.49,314.58,308.97,309.97,311.30,311.72,310.06,310.37,303.38,306.37,299.03,301.46,297.16,303.32,308.23,311.96,308.60,306.16,307.00,303.57,312.47,317.86,317.59,303.55,304.26,310.57,304.34,304.15,302.47,302.61,303.17,317.49,327.14
2010-02-21 22:04:20.664000,L5,,,,262.96,268.56,261.04,252.69,250.11,257.90,254.03,247.12,249.90,257.14,251.78,258.74,258.00,252.35,233.41,254.64,254.84,254.29,254.78,255.57,254.11,250.23,253.34,253.77,249.23,250.64,249.65,238.04,239.76,252.06,254.21,247.83,225.76,200.06,186.28,174.95,
2010-12-29 22:09:29.646000,L5,282.12,295.26,301.65,303.91,300.92,301.45,295.90,292.72,293.92,292.08,291.59,296.55,295.21,285.04,288.44,286.62,285.14,278.81,282.83,282.06,282.73,289.89,286.95,288.66,285.58,288.45,288.55,289.93,290.56,285.84,285.09,285.73,284.13,283.88,280.67,274.80,273.59,270.93,277.78,267.74
2011-01-07 22:03:20.155000,L5,281.02,297.44,301.64,307.47,303.56,300.92,294.55,296.80,295.42,294.08,292.40,295.86,293.34,292.39,291.49,282.99,281.37,275.91,279.84,281.61,280.84,280.33,279.97,285.28,285.57,284.61,286.54,289.24,291.69,292.26,289.72,281.82,282.96,286.10,276.80,273.89,271.09,267.29,274.08,264.53
2011-01-23 22:03:20.850000,L5,287.62,299.67,305.30,308.61,305.49,301.03,297.66,292.10,292.93,292.67,292.23,289.95,291.85,289.25,291.64,289.78,287.70,283.85,289.60,287.96,285.99,285.44,286.49,284.14,280.61,286.44,286.00,285.02,285.30,288.35,283.25,284.46,283.37,285.93,286.73,275.90,272.00,269.93,277.43,265.48
2011-02-08 22:03:23.241000,L5,279.61,291.82,300.34,302.98,300.22,296.20,290.67,289.46,293.69,294.96,292.40,293.79,298.90,291.86,297.21,293.08,281.56,277.63,282.07,281.14,279.55,281.54,280.84,284.47,286.69,289.76,290.58,290.74,291.42,290.98,292.15,286.91,276.89,280.44,275.66,271.14,268.51,266.20,269.81,265.06
2011-02-15 22:09:34.535000,L5,302.82,317.83,327.57,326.08,320.70,314.58,307.29,295.99,298.08,302.45,301.53,300.53,301.08,295.94,303.99,312.19,316.04,310.55,315.96,306.11,303.47,300.88,293.04,286.82,290.87,300.85,300.73,304.05,301.66,305.03,311.22,319.34,315.94,322.74,319.79,317.31,325.49,333.86,339.60,330.27
2011-03-12 22:03:19.303000,L5,282.88,296.32,307.35,309.14,304.06,298.55,295.01,291.75,294.78,290.37,290.11,291.67,293.75,291.37,288.83,288.01,285.75,283.21,286.57,284.14,283.57,283.77,282.98,282.45,283.82,282.87,284.58,283.75,287.95,285.48,284.48,286.72,289.06,289.79,284.03,277.72,275.35,271.25,276.04,268.59
2013-05-11 22:21:31.047000,L8,309.91,326.42,331.90,328.53,323.31,319.60,313.90,308.00,307.83,309.18,337.86,308.62,308.70,306.95,310.66,309.66,309.21,306.63,307.40,307.35,303.10,305.54,305.57,306.53,303.66,305.07,305.14,307.64,315.84,314.00,311.86,310.36,315.18,311.70,308.10,303.10,301.69,302.47,303.07,301.80
2013-05-27 22:21:38.875000,L8,309.70,325.51,330.13,326.33,323.63,320.44,318.31,309.63,306.64,306.68,306.55,306.54,304.97,304.46,306.16,308.65,308.75,306.31,307.02,304.93,302.26,302.96,305.17,301.36,303.63,303.59,304.67,306.53,307.99,307.20,306.05,311.14,306.75,306.66,303.59,303.61,302.89,300.28,303.61,304.17
2013-06-05 22:15:27.079000,L8,,274.82,306.34,308.87,250.70,205.49,234.13,,228.53,284.60,284.05,284.18,287.42,283.64,284.57,291.05,291.53,286.87,291.66,287.72,286.36,284.51,288.28,236.45,238.80,,,272.84,291.08,290.08,290.48,288.79,284.97,281.33,276.84,260.04,206.98,,,
2013-06-28 22:21:33.030000,L8,305.74,318.70,322.65,321.78,311.76,310.52,305.00,303.73,300.78,300.20,301.75,300.81,300.54,299.72,301.03,302.11,299.08,296.85,296.61,299.19,292.84,295.59,296.12,296.23,295.23,297.98,298.20,300.12,303.67,304.92,306.30,309.36,310.16,309.67,307.76,301.24,297.85,298.36,303.24,303.83
2013-07-07 22:15:24.044000,L8,,,,,,,,,,,,,,223.13,267.24,265.55,242.77,220.02,202.11,188.33,,,,,,250.85,257.09,252.23,273.43,,,,,,,,,,,
2013-07-14 22:21:34.493000,L8,240.55,282.32,304.96,306.59,292.32,296.19,201.24,260.35,225.87,282.90,284.10,280.14,286.38,277.37,280.82,280.67,282.03,277.28,278.31,280.79,276.33,279.71,280.72,281.78,280.83,281.43,280.84,282.75,288.37,286.83,288.30,287.65,290.89,289.79,285.03,266.34,211.30,193.26,199.36,201.32
2013-09-16 22:21:33.422000,L8,369.88,361.75,364.78,375.46,373.03,388.50,376.55,413.10,373.96,350.01,345.10,375.04,373.49,371.03,400.68,390.05,403.92,421.45,373.91,421.33,366.94,367.44,382.58,395.07,365.63,459.02,366.53,358.20,386.59,440.81,416.73,410.88,398.09,363.32,352.90,364.30,369.87,371.23,412.78,444.34
2013-09-25 22:15:17.057000,L8,310.36,324.16,325.34,322.88,317.65,314.80,311.01,307.09,303.44,300.94,302.48,304.62,304.20,304.44,307.88,307.51,308.90,308.61,309.82,308.77,305.64,307.26,304.30,302.29,300.78,305.51,304.92,303.30,305.58,308.55,309.56,307.38,307.66,306.70,303.10,301.74,298.58,300.16,304.46,306.76
2013-10-18 22:21:25.531000,L8,312.96,327.32,329.32,330.65,327.77,323.53,317.24,314.73,328.60,343.32,337.37,342.16,485.86,509.18,509.23,317.18,331.32,305.21,239.69,208.40,432.47,418.39,322.31,312.81,417.71,359.48,327.61,327.18,334.80,357.87,320.11,341.41,338.31,329.74,329.81,318.65,308.53,306.75,301.26,307.54
2013-11-12 22:15:08.029000,L8,310.70,323.22,325.30,322.52,317.06,314.45,311.82,305.80,303.74,303.09,305.59,305.11,306.64,307.29,312.63,308.96,309.70,309.38,311.35,312.08,308.45,307.49,307.56,306.56,305.94,305.87,304.96,304.64,306.17,307.38,307.39,309.13,311.47,310.95,308.51,310.50,307.87,303.21,302.50,301.01
2013-12-14 22:14:57.422000,L8,344.44,345.73,354.86,358.61,338.59,325.93,389.87,334.06,329.49,373.86,336.06,340.90,371.81,355.08,360.47,338.49,348.26,351.84,375.25,378.35,379.67,387.32,374.14,383.83,378.25,376.27,330.74,331.68,337.87,331.09,353.88,339.37,387.98,352.67,336.25,333.39,331.79,344.66,369.64,393.36
2014-02-07 22:20:33.142000,L8,311.66,324.66,323.07,317.66,312.61,309.21,309.13,304.59,304.86,307.99,309.35,305.27,305.13,304.37,311.81,311.99,313.68,308.00,307.34,302.86,304.08,306.61,307.90,305.78,301.28,303.88,303.38,305.43,304.33,302.34,304.23,307.43,309.41,305.89,304.16,303.66,302.97,302.48,308.25,319.24
2014-02-16 22:14:14.638000,L8,314.54,328.37,341.53,349.05,326.61,320.53,314.13,307.80,334.72,345.80,361.34,374.59,312.45,323.64,343.91,367.26,379.98,371.64,315.10,314.71,310.20,310.52,312.14,309.16,310.77,317.74,323.47,312.50,311.00,310.08,333.61,324.92,319.15,312.47,310.05,314.79,311.87,312.31,323.40,328.75
2014-03-20 22:13:49.616000,L8,312.84,329.72,328.18,325.91,319.25,314.71,315.22,308.36,306.65,307.37,308.60,307.93,307.87,310.87,314.81,312.53,311.03,310.23,313.43,313.23,309.52,307.88,308.86,308.26,306.14,308.82,307.15,305.38,306.70,306.10,305.69,307.47,310.88,309.80,308.40,306.27,306.81,306.94,315.57,320.24
2014-04-05 22:13:34.516000,L8,309.11,325.55,327.07,325.99,321.22,316.12,311.95,310.99,308.10,305.29,308.50,308.45,308.19,310.03,314.56,313.09,310.28,310.45,312.95,313.97,311.25,310.12,308.77,309.51,308.37,310.15,310.28,307.04,306.61,306.27,306.65,310.62,310.38,310.08,307.40,306.41,307.11,306.94,317.27,318.41
2014-05-14 22:19:08.687000,L8,317.56,329.00,334.91,328.09,326.71,331.50,325.98,318.13,314.33,320.21,320.58,308.89,313.84,318.80,320.57,312.46,313.84,315.02,323.76,323.22,313.76,328.49,319.08,321.03,321.15,321.95,322.56,323.72,317.07,323.93,309.43,312.75,318.08,326.84,330.21,341.08,306.32,302.73,321.79,302.40
2014-05-30 22:19:10.974000,L8,,,,296.51,285.48,288.96,283.76,266.01,280.43,277.33,282.35,276.06,279.27,272.26,281.88,289.66,290.22,285.13,286.23,286.89,281.73,283.94,284.56,276.12,274.66,273.45,278.10,269.38,274.03,267.46,283.52,286.73,288.91,286.65,282.36,253.83,203.31,199.19,203.65,210.31
2014-07-26 22:13:18.997000,L8,,,,294.34,275.71,283.96,277.73,,,,,273.73,226.73,269.98,279.12,288.05,288.90,284.41,287.58,286.42,282.22,282.16,285.60,282.90,283.55,282.48,282.53,280.29,270.96,245.69,284.69,288.07,285.93,286.43,280.38,262.45,241.90,199.13,249.38,239.13
2014-08-02 22:19:34.902000,L8,,,254.81,253.70,297.91,300.56,302.38,299.61,293.34,288.11,299.89,299.51,298.90,300.76,301.63,304.87,301.48,301.31,301.86,302.81,305.93,305.22,303.13,299.31,300.55,300.25,302.14,301.50,297.58,298.43,298.13,304.58,304.71,304.15,301.52,297.55,297.50,296.46,299.41,301.39
2014-09-03 22:19:42.686000,L8,310.95,323.67,323.38,319.48,311.50,310.87,306.76,303.87,300.04,299.57,302.25,302.66,301.56,301.74,305.16,304.90,307.29,307.30,311.41,309.20,306.73,315.07,309.89,306.68,303.38,340.15,305.13,304.67,301.74,298.33,303.96,309.79,313.69,307.56,309.11,303.30,299.63,299.81,304.13,306.42
2014-09-28 22:13:32.732000,L8,307.94,319.92,320.92,316.35,311.69,309.82,305.63,302.60,300.10,299.73,300.47,301.03,299.22,302.16,304.78,306.84,306.10,305.21,304.58,306.65,300.45,304.87,302.40,305.14,304.35,303.46,302.90,306.54,302.39,298.98,298.48,303.27,306.10,301.98,302.12,301.60,302.62,301.43,302.40,301.10
2014-10-14 22:13:38.532000,L8,305.02,318.51,318.97,312.44,305.72,305.40,302.39,297.67,297.35,295.43,299.23,301.05,299.78,298.27,302.67,304.84,303.65,304.11,309.53,306.23,304.23,301.23,301.75,301.55,304.05,302.64,302.24,302.58,301.50,300.59,301.04,304.91,303.97,300.06,300.18,300.59,297.77,298.66,303.02,310.03
2014-11-06 22:19:49.237000,L8,297.30,317.08,319.44,314.15,305.80,304.87,301.90,295.87,295.37,291.92,293.32,296.03,295.14,297.84,300.89,303.69,304.37,306.52,304.45,305.90,296.55,300.96,303.64,333.37,365.63,304.19,339.12,182.59,,,,,,,,,,,,
2014-11-22 22:19:45.715000,L8,300.69,318.67,328.19,327.94,318.67,311.04,311.49,309.96,300.00,303.97,304.09,302.11,304.07,304.54,319.47,320.95,319.32,317.21,310.83,320.49,335.00,319.77,328.91,317.17,303.47,301.04,302.30,315.07,313.80,312.58,305.39,305.06,309.22,309.72,302.32,299.54,303.48,301.47,302.39,295.16
2015-01-25 22:19:32.598000,L8,299.45,316.80,317.90,314.75,307.82,303.66,302.78,296.16,295.03,294.41,297.24,300.02,297.66,298.59,300.12,301.06,298.10,301.52,302.07,301.08,296.12,298.08,300.25,298.78,297.79,295.56,296.44,295.81,296.33,296.51,300.84,302.26,303.15,302.41,300.89,301.28,299.31,299.45,303.52,310.50
2015-02-10 22:19:26.793000,L8,295.97,314.56,316.36,317.87,314.12,310.40,302.26,297.55,298.25,297.25,296.82,299.05,304.07,308.84,307.85,304.86,302.36,302.07,305.09,305.66,304.45,303.11,304.11,302.01,302.35,298.86,300.74,299.99,301.28,301.08,299.56,305.07,304.11,303.82,303.58,305.89,303.71,302.65,305.02,297.40
2015-02-19 22:13:13.545000,L8,303.52,329.91,345.23,340.96,346.59,354.00,348.68,354.96,318.77,325.49,328.85,317.57,336.98,342.25,349.48,345.71,347.08,335.23,321.43,323.08,337.72,339.94,338.00,347.87,352.61,371.41,331.68,328.63,379.77,354.25,326.44,348.54,325.58,332.10,340.58,340.16,357.30,315.15,323.36,338.54
2015-02-26 22:19:22.786000,L8,292.80,314.21,314.61,313.71,312.33,306.34,303.33,300.43,297.04,301.26,336.26,297.83,298.42,297.51,301.89,298.45,300.21,299.38,302.15,303.20,299.80,299.72,299.76,299.75,298.02,297.52,295.64,295.83,297.79,298.95,297.86,299.08,305.01,303.23,305.05,302.76,300.93,299.82,304.30,303.84
2015-03-14 22:19:11.321000,L8,298.42,314.49,316.26,313.45,309.95,307.97,304.66,298.26,298.27,297.48,301.10,301.00,300.05,301.91,303.98,305.84,307.11,305.06,305.53,302.89,302.71,302.13,303.21,301.25,303.73,302.97,302.60,297.01,298.32,297.58,296.64,301.59,302.32,303.46,301.88,301.44,301.17,302.82,306.53,308.62
2015-03-30 22:19:01.640000,L8,287.20,312.62,318.88,310.17,308.17,306.76,303.56,283.71,285.50,264.50,283.02,205.69,270.65,293.17,290.13,300.87,307.33,301.70,306.83,304.54,298.78,316.16,308.51,311.60,307.61,313.23,310.75,319.63,313.18,302.70,305.08,306.31,300.43,300.24,299.04,301.31,294.70,297.17,306.66,307.35
2015-04-15 22:18:58.633000,L8,322.24,350.66,348.07,390.86,365.42,403.40,406.78,367.13,383.31,353.64,366.14,347.37,349.32,351.25,366.35,357.93,360.45,354.24,364.92,369.85,371.55,382.87,384.35,398.72,398.79,395.97,403.15,409.53,418.13,406.20,402.55,413.67,386.79,412.24,418.98,418.74,359.78,380.52,415.79,421.25
2015-05-26 22:12:28.969000,L8,,,243.55,296.04,292.68,290.59,288.52,268.22,276.59,273.50,274.54,274.58,280.25,276.24,281.61,282.20,282.11,278.39,286.42,285.33,283.87,283.16,284.98,283.22,282.24,282.31,280.22,279.31,281.47,282.66,278.12,280.48,279.34,281.61,277.07,276.17,277.20,278.62,279.29,267.74
2015-07-20 22:19:10.496000,L8,,,,283.41,280.01,278.97,276.59,208.09,,,,,,,273.93,281.13,279.43,278.01,283.70,280.48,278.84,280.93,281.82,280.82,279.24,277.04,278.45,274.53,279.37,278.81,278.82,278.47,279.32,279.84,276.74,258.34,198.61,,,
2015-07-29 22:13:01.696000,L8,256.23,296.58,317.77,304.17,293.39,299.95,299.63,289.11,282.60,283.44,282.96,286.03,286.31,277.00,291.38,294.86,295.25,291.52,295.54,293.01,295.72,291.29,293.72,285.06,258.43,204.29,280.11,301.37,299.43,,,,,301.97,297.88,266.79,253.82,291.54,295.02,281.51
2015-09-06 22:19:26.774000,L8,298.88,313.71,314.89,308.90,298.97,302.19,296.50,295.97,293.74,291.46,295.21,297.94,294.38,292.93,296.40,298.13,299.47,298.51,303.89,302.50,301.07,304.53,306.36,301.12,300.67,300.39,296.46,296.55,297.17,297.45,298.16,296.47,294.00,294.38,296.75,292.99,295.86,294.04,300.03,300.25
2015-12-20 22:13:33.327000,L8,291.44,307.03,309.91,302.01,293.49,292.92,291.88,291.97,288.24,286.86,291.00,293.43,292.38,292.47,296.36,301.80,305.14,306.49,309.35,312.42,312.26,307.78,304.63,299.90,295.10,294.50,296.22,294.27,297.36,298.31,299.33,296.09,295.61,297.74,293.60,295.82,298.70,301.00,304.12,298.02
2015-12-27 22:19:43.199000,L8,320.59,338.15,341.08,346.29,341.30,348.97,367.35,372.58,345.11,333.68,343.97,339.14,344.98,383.31,336.31,339.37,392.91,352.84,359.76,353.86,361.56,341.49,330.65,336.73,367.26,351.44,387.43,366.52,426.50,353.38,365.95,351.98,366.35,364.03,348.75,331.83,364.11,343.62,378.77,395.62
2016-01-05 22:13:29.107000,L8,316.14,500.79,499.33,525.91,341.70,353.51,362.47,362.85,351.98,330.20,332.21,352.95,349.10,343.18,348.93,365.11,351.80,350.24,362.74,365.12,375.67,357.21,342.95,396.80,434.44,436.52,432.22,402.46,407.44,347.30,363.49,394.80,409.41,373.39,345.38,339.11,339.94,346.88,393.22,434.62
2016-02-06 22:13:25.747000,L8,303.02,326.17,324.25,337.14,327.47,323.08,321.79,329.10,348.18,352.58,338.80,305.74,319.10,321.10,326.98,326.74,329.85,372.89,384.74,366.81,405.74,421.59,434.98,428.69,440.89,395.28,390.21,416.32,327.95,347.99,355.16,330.60,344.15,376.99,397.47,361.34,356.44,323.35,339.53,356.97
2016-02-13 22:19:32.514000,L8,296.05,310.17,312.91,304.28,301.14,298.27,295.92,295.50,294.64,294.29,296.04,293.33,292.97,295.98,297.93,299.08,298.86,300.36,302.72,301.60,297.19,297.51,296.55,297.36,294.85,297.04,295.39,297.67,295.51,298.61,298.22,300.80,291.79,298.64,300.67,299.90,293.33,289.79,301.45,307.43
2016-04-17 22:19:09.462000,L8,229.81,271.79,320.59,300.93,285.60,289.68,286.63,286.57,283.73,263.04,288.00,290.42,273.43,284.31,,201.70,279.98,235.06,214.65,,,,287.93,295.89,265.06,339.99,297.41,313.70,299.77,281.05,351.71,322.61,297.35,294.21,340.01,350.21,,,,
2016-04-26 22:12:57.053000,L8,296.46,313.26,315.89,316.12,308.57,309.21,304.82,297.98,297.79,294.92,298.58,300.78,297.99,295.06,301.53,304.99,307.47,308.51,309.56,308.72,304.86,305.62,304.77,302.28,300.94,302.83,301.68,298.25,298.90,298.66,298.00,300.84,298.37,299.10,302.48,305.50,303.94,304.17,316.67,299.26
2016-06-04 22:19:16.236000,L8,,,,277.97,274.84,278.74,274.24,220.63,,,,,,,269.21,279.14,283.00,280.30,284.19,284.27,278.05,279.94,280.94,284.75,277.79,278.35,276.55,274.34,275.57,276.18,272.57,270.30,270.59,270.57,276.51,251.95,198.12,206.38,203.01,196.43
2016-06-13 22:13:06.505000,L8,,,,276.92,189.30,248.32,229.37,187.44,,,,,264.88,254.54,270.21,283.67,284.40,283.62,284.89,285.89,279.85,281.14,281.10,283.01,280.45,278.83,277.88,264.38,247.29,235.60,275.03,273.81,273.76,272.74,276.94,255.98,215.75,234.79,227.72,200.57
2016-07-06 22:19:29.332000,L8,,,,274.91,262.18,277.66,276.64,,251.02,264.49,,,261.39,254.49,270.45,282.80,284.02,283.36,285.96,284.50,281.66,282.45,283.30,272.64,246.83,265.99,271.44,270.49,272.94,275.14,276.30,278.10,278.02,275.47,276.80,264.54,266.18,265.78,270.54,260.71
2016-08-07 22:19:37.341000,L8,300.52,313.23,315.95,311.78,300.42,301.31,297.07,296.38,295.93,293.61,296.35,297.83,295.34,293.48,523.19,522.41,538.71,536.41,308.98,305.62,304.92,307.43,306.03,303.04,300.92,302.46,297.76,295.81,298.07,295.74,292.42,293.63,295.01,297.02,296.11,290.99,294.63,298.72,302.05,303.90
2016-08-16 22:13:29.538000,L8,244.24,273.35,247.61,285.47,274.54,276.41,275.56,205.39,266.73,271.75,261.75,264.62,268.20,264.56,271.13,282.63,282.91,283.97,286.25,286.47,280.62,282.54,281.29,281.07,273.96,277.91,276.92,271.03,274.39,274.50,268.38,267.46,,,,258.94,262.55,263.32,268.57,260.54
2016-09-08 22:19:48.652000,L8,,,,275.99,279.37,281.47,278.52,249.98,261.20,266.74,251.27,207.39,260.03,261.69,269.36,266.81,257.28,251.62,238.68,244.90,225.11,261.99,267.05,278.07,275.33,276.38,273.47,269.94,,,270.95,269.98,256.78,261.04,263.46,253.08,193.18,245.17,181.82,238.17
2016-12-29 22:19:49.454000,L8,309.35,337.05,329.20,337.46,325.07,317.33,311.35,305.84,301.57,297.69,301.83,302.42,315.51,320.41,323.02,323.74,338.79,315.76,320.16,321.04,324.04,327.35,334.65,355.74,329.63,339.37,326.88,328.70,327.55,337.86,315.04,316.02,316.50,305.22,308.74,316.27,312.27,317.56,334.44,339.99
2017-01-23 22:13:31.167000,L8,292.90,311.55,314.63,312.87,302.12,294.55,293.47,291.49,288.74,287.90,289.96,290.59,292.13,292.30,293.47,298.06,298.38,298.56,302.16,301.49,302.62,302.32,300.64,303.68,308.18,303.54,293.99,293.71,298.29,301.12,299.55,294.44,289.31,290.12,291.38,282.94,290.02,292.10,297.33,294.68
2017-02-15 22:19:31.641000,L8,301.43,311.08,312.29,306.24,306.65,298.83,293.85,293.43,288.06,287.76,289.54,289.66,289.43,290.09,293.97,300.74,298.69,299.13,300.69,300.93,296.01,297.84,298.63,297.60,297.19,299.82,294.47,288.04,289.02,289.89,293.32,292.14,289.50,290.36,290.87,285.09,292.03,294.16,297.78,295.11
2017-02-24 22:13:17.856000,L8,,,,277.81,276.39,273.55,264.26,,,,,,,,265.68,266.87,280.96,283.02,278.25,263.48,266.40,278.50,282.94,275.68,264.59,252.50,258.13,268.72,270.83,265.80,272.78,267.51,264.38,265.91,261.26,248.97,265.20,268.22,275.11,267.30
2017-03-03 22:19:25.504000,L8,275.37,289.83,296.31,286.94,283.55,279.48,275.42,271.23,270.15,262.60,252.92,256.08,261.48,261.58,269.29,272.14,273.06,275.16,276.96,278.41,277.22,280.31,277.97,251.05,245.85,206.88,,,,,198.20,177.54,254.55,261.96,261.13,236.32,204.26,195.50,192.26,197.81
2017-03-28 22:13:00.546000,L8,314.93,329.42,331.18,329.28,350.01,376.55,393.76,420.27,379.91,357.89,314.86,315.44,322.74,317.75,330.49,329.21,329.80,333.92,338.95,336.86,358.15,343.62,340.67,353.01,335.86,363.08,370.46,368.81,372.74,352.58,366.02,364.93,318.98,333.52,327.17,317.45,323.58,316.48,322.84,328.24
2017-04-20 22:18:59.237000,L8,299.53,309.55,312.67,308.51,304.56,307.08,300.54,295.81,291.46,289.70,290.33,290.19,290.60,292.57,295.43,300.74,300.57,299.97,302.83,303.62,301.37,303.36,302.12,301.72,300.09,298.40,296.28,292.88,290.28,289.18,294.75,291.54,293.01,294.46,294.46,285.22,289.26,290.51,299.82,295.19
2017-06-07 22:19:15.026000,L8,,,209.25,284.86,253.94,251.78,230.62,201.62,,,,,,254.71,272.47,278.80,284.11,284.00,286.59,285.82,284.04,284.05,285.76,268.65,269.65,262.29,267.90,263.50,274.62,277.04,266.89,268.31,275.17,275.09,275.07,263.38,275.07,275.81,281.85,276.83
2017-06-16 22:13:07.683000,L8,,,,287.52,270.61,274.24,269.83,205.80,,,,,268.77,262.70,275.44,278.10,284.71,283.30,285.94,286.58,283.71,283.42,283.54,276.92,276.06,272.90,275.16,269.90,275.80,275.76,271.09,272.72,271.84,275.08,275.15,261.86,234.82,270.52,275.22,265.07
2017-07-02 22:13:11.807000,L8,,,,286.87,282.42,280.34,276.68,215.38,260.34,269.73,,260.55,270.19,265.57,272.01,279.79,283.20,284.58,285.12,286.78,283.09,284.31,285.16,282.95,283.63,279.82,278.03,273.03,279.98,276.37,277.30,276.67,276.88,276.10,278.96,262.90,264.94,275.43,278.65,272.03
2017-07-25 22:19:30.661000,L8,278.39,304.47,305.12,291.35,287.25,286.98,287.14,279.77,,,,218.95,187.72,301.71,315.09,295.56,306.12,318.94,316.99,337.80,332.72,330.74,313.78,382.64,358.35,352.67,352.86,350.80,338.14,350.72,358.14,309.99,305.12,317.74,401.49,266.73,288.36,258.08,255.34,313.38
2017-08-03 22:13:23.788000,L8,291.34,305.37,314.75,309.73,301.52,300.97,293.99,290.58,289.20,288.88,289.81,290.25,287.94,286.15,288.72,300.69,299.92,299.31,301.41,303.99,296.67,303.57,301.07,301.83,300.11,298.84,298.54,298.04,298.31,295.57,294.03,290.71,291.80,295.71,296.74,287.89,292.66,294.61,299.76,291.94
2017-11-30 22:19:44.301000,L8,501.66,506.82,485.16,553.76,463.99,517.86,352.31,371.19,384.24,383.45,396.01,404.94,405.22,433.12,431.06,456.23,334.08,334.82,351.22,368.07,361.33,334.73,327.00,390.91,411.21,444.40,432.01,431.26,428.25,446.13,450.64,481.54,464.40,477.24,497.46,458.84,505.65,476.80,320.33,369.14
2018-01-26 22:13:21.037000,L8,294.39,308.88,312.47,304.58,298.97,295.53,290.21,288.97,286.57,287.73,283.60,285.97,281.68,283.77,288.41,286.31,288.92,290.86,293.82,295.17,294.77,294.68,298.22,299.61,295.92,293.46,290.29,288.15,293.44,289.61,291.13,288.37,289.05,288.65,282.73,280.37,285.11,276.27,269.01,221.46
2018-02-02 22:19:27.675000,L8,292.24,304.66,310.75,301.91,287.49,282.77,281.45,303.75,287.10,285.92,287.01,286.26,289.10,287.08,284.33,278.45,279.65,278.43,289.20,290.02,293.09,292.55,295.22,295.52,291.76,287.94,287.05,285.76,279.53,276.94,281.64,282.22,281.44,279.61,273.96,249.04,223.23,230.46,213.73,213.81
