dates,satname,nzd0283-0000,nzd0283-0001,nzd0283-0002,nzd0283-0003,nzd0283-0004,nzd0283-0005,nzd0283-0006,nzd0283-0007,nzd0283-0008,nzd0283-0009,nzd0283-0010,nzd0283-0011,nzd0283-0012,nzd0283-0013,nzd0283-0014,nzd0283-0015,nzd0283-0016,nzd0283-0017,nzd0283-0018,nzd0283-0019,nzd0283-0020,nzd0283-0021,nzd0283-0022,nzd0283-0023,nzd0283-0024,nzd0283-0025,nzd0283-0026,nzd0283-0027,nzd0283-0028,nzd0283-0029,nzd0283-0030,nzd0283-0031,nzd0283-0032,nzd0283-0033,nzd0283-0034,nzd0283-0035,nzd0283-0036,nzd0283-0037,nzd0283-0038,nzd0283-0039,nzd0283-0040,nzd0283-0041,nzd0283-0042,nzd0283-0043,nzd0283-0044,nzd0283-0045,nzd0283-0046,nzd0283-0047,nzd0283-0048,nzd0283-0049,nzd0283-0050,nzd0283-0051,nzd0283-0052,nzd0283-0053,nzd0283-0054,nzd0283-0055,nzd0283-0056,nzd0283-0057,nzd0283-0058,nzd0283-0059,nzd0283-0060,nzd0283-0061,nzd0283-0062
2001-07-25 21:43:18.753000,L7,281.82,257.67,243.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.01,177.89,217.95,227.74,,,,,,,,,,,,,,,,,,,,,,,
2001-09-11 21:42:38.257000,L7,324.53,285.84,300.41,233.16,277.33,285.55,252.41,268.97,231.69,226.50,260.53,252.40,232.15,219.50,225.57,214.18,230.06,242.30,239.93,252.97,226.14,249.03,248.52,238.43,236.81,201.87,231.50,225.10,225.47,248.62,255.12,254.13,216.38,237.41,255.98,221.92,229.80,273.95,277.19,290.78,239.17,267.74,235.55,245.77,253.22,217.30,240.90,233.37,218.69,237.07,234.26,240.57,237.49,248.21,255.69,255.18,257.44,271.95,268.77,198.86,200.73,220.99,205.56
2001-09-27 21:42:29.269000,L7,367.94,357.65,358.81,322.74,320.42,316.60,341.32,340.33,273.98,281.97,342.87,337.40,325.35,308.90,320.19,257.49,264.32,267.09,280.86,289.37,295.57,288.34,276.23,269.93,269.05,266.18,271.27,282.16,278.59,283.59,281.99,254.65,286.04,278.83,295.06,295.91,303.26,510.65,513.29,503.90,488.98,516.70,527.69,256.31,242.27,226.89,231.25,290.81,281.98,289.62,331.09,327.34,262.37,266.75,317.50,323.74,349.82,299.24,362.82,283.72,329.68,333.88,316.71
2001-10-13 21:42:15.922000,L7,286.05,229.78,257.52,224.07,183.64,273.42,242.85,282.34,215.53,233.95,275.61,263.22,257.64,244.50,246.98,246.42,234.99,245.00,256.58,283.51,259.87,278.09,247.07,242.41,276.49,228.71,228.28,242.76,232.50,245.12,252.61,272.74,253.90,244.00,248.36,248.59,258.12,263.85,268.42,282.73,274.45,270.49,263.64,260.34,248.81,240.70,481.08,529.92,534.31,500.71,498.80,500.48,521.25,527.86,514.79,513.15,522.13,522.86,537.61,374.90,177.60,,
2001-10-29 21:42:21.289000,L7,363.39,353.77,350.60,341.05,359.21,374.09,357.38,329.46,280.10,252.73,279.46,306.51,309.40,260.52,259.67,263.92,309.59,321.96,319.14,263.40,321.35,331.57,329.36,323.60,315.22,324.32,321.88,321.08,317.47,327.40,261.12,305.63,334.83,331.41,354.29,349.55,348.16,369.81,382.19,391.12,373.99,336.83,375.90,343.56,344.06,325.50,298.15,336.39,283.47,303.55,331.41,331.29,326.52,333.72,345.08,319.63,346.19,371.82,345.30,345.50,332.85,324.54,324.50
2002-02-18 21:42:54.191000,L7,537.53,380.53,367.98,374.96,372.33,382.22,385.84,346.94,335.05,329.59,333.32,327.50,316.41,306.64,307.69,304.75,308.87,320.24,330.78,337.95,352.67,342.90,337.27,326.54,326.62,320.94,321.62,329.14,341.87,351.73,345.64,338.36,337.84,343.49,347.99,344.67,353.51,362.96,380.29,399.19,379.29,368.94,356.60,355.98,359.81,358.29,349.32,347.38,341.29,343.14,345.98,350.38,346.02,345.07,353.95,362.80,367.30,384.69,369.81,377.33,379.60,382.72,393.25
2002-09-14 21:41:55.072000,L7,367.26,356.39,355.06,358.73,366.56,358.12,325.47,325.65,287.83,287.59,295.76,286.94,290.81,279.50,269.91,261.88,268.96,277.39,282.52,287.72,298.23,285.38,291.52,283.55,276.06,265.32,295.79,302.32,456.32,474.73,445.53,455.37,484.93,473.45,513.47,336.28,338.75,336.09,351.96,501.49,520.21,535.46,287.32,280.44,275.20,505.45,523.20,528.81,468.71,524.96,535.04,533.79,385.31,390.00,393.71,378.21,292.56,306.82,297.03,495.69,491.10,512.83,509.71
2002-09-30 21:41:47.719000,L7,345.44,339.55,260.01,225.07,217.17,298.28,291.98,272.98,230.96,250.09,267.14,256.82,237.89,233.58,238.16,233.25,233.63,240.87,251.14,265.22,269.35,256.25,257.58,245.61,240.14,232.62,234.33,236.05,391.36,384.75,427.40,268.08,262.24,260.02,249.59,253.14,255.61,271.97,473.53,479.78,522.59,492.38,282.04,277.17,256.14,256.80,248.24,267.71,533.47,531.36,511.74,512.42,478.76,488.16,485.62,275.06,278.09,295.85,295.99,227.44,238.56,307.06,300.93
2002-11-01 21:41:54.382000,L7,517.74,423.31,423.35,425.89,438.24,449.59,448.30,434.86,414.97,441.54,419.74,426.22,446.14,417.29,415.99,391.21,409.15,459.91,432.52,458.73,453.93,427.17,412.73,434.25,461.10,465.72,433.25,437.64,456.36,454.12,492.34,480.17,489.47,434.05,468.89,476.61,531.60,489.38,,,,,470.27,492.70,491.67,502.88,479.32,490.80,,,538.73,503.35,486.11,486.61,456.98,465.31,466.72,483.21,489.88,501.98,458.63,485.70,407.91
2003-01-20 21:42:33.373000,L7,410.65,373.94,365.43,364.61,410.56,374.67,384.57,366.12,350.50,351.01,347.41,337.78,323.11,317.44,310.23,307.16,311.04,319.06,332.86,335.02,340.98,342.03,333.41,316.72,343.34,326.09,329.41,336.50,349.03,343.75,358.58,370.69,358.09,387.56,357.55,360.96,359.66,367.94,376.47,390.41,392.21,384.99,380.72,354.34,386.95,368.62,354.22,353.29,348.34,364.57,370.45,357.58,360.92,351.78,346.46,358.08,361.91,374.67,372.25,364.21,358.40,372.59,388.11
2003-02-05 21:42:41.878000,L7,358.73,276.89,338.23,266.65,252.32,251.22,233.29,314.32,237.43,255.39,268.43,266.01,245.62,242.09,240.78,241.87,247.05,282.01,290.03,304.15,342.22,332.85,369.02,341.30,324.01,355.60,350.06,365.75,378.78,281.37,288.79,298.76,299.44,297.98,303.02,329.21,338.76,354.40,367.08,373.50,376.63,335.81,352.30,317.45,330.59,294.87,247.85,280.65,312.24,316.02,323.22,382.74,399.67,410.14,424.92,393.92,424.00,403.74,405.11,354.05,356.53,339.37,346.05
2003-02-21 21:42:44.547000,L7,331.57,313.46,306.05,264.56,301.69,307.79,297.66,194.65,258.32,274.83,265.55,213.80,248.20,242.86,237.86,238.60,243.72,224.25,,,242.07,256.33,257.88,248.42,251.27,244.64,246.57,239.50,237.14,248.94,266.51,267.74,256.84,254.15,257.84,255.01,275.87,291.02,293.86,301.68,283.18,305.34,287.03,288.96,305.81,262.18,288.12,293.43,515.55,460.50,526.88,506.57,510.12,485.74,275.37,283.49,286.39,301.88,295.24,281.31,283.19,303.77,306.89
2003-05-12 21:42:48.091000,L7,354.99,341.42,338.02,344.00,237.23,254.08,232.93,278.32,222.98,241.36,261.40,263.68,233.21,225.25,225.77,228.52,229.21,240.66,243.96,254.31,263.66,243.32,240.36,226.67,212.85,209.30,216.02,209.55,199.89,219.40,237.45,238.68,231.75,224.25,234.64,218.01,254.68,255.31,260.71,272.37,250.94,258.39,256.51,239.41,237.39,219.76,217.48,219.55,215.38,220.87,220.01,231.40,227.52,245.40,262.77,261.82,257.13,276.12,207.85,197.25,203.98,218.88,205.54
2003-08-24 21:31:12.559000,L5,328.40,312.07,298.09,288.74,286.60,295.74,273.73,259.60,211.59,231.16,253.25,243.62,234.16,233.69,231.08,227.42,236.40,244.10,255.06,260.41,252.25,203.65,212.24,199.73,,,,,,,,,,,,,234.62,256.05,178.74,196.68,182.29,242.54,189.39,210.58,242.89,181.95,238.08,243.02,232.19,251.26,246.19,253.48,254.91,266.42,272.84,276.51,280.19,288.73,268.84,188.58,218.44,279.25,270.64
2003-09-25 21:31:42.973000,L5,368.42,306.07,295.11,286.47,286.97,293.78,276.35,263.70,218.88,237.98,262.58,257.55,243.05,241.25,236.37,236.79,243.15,250.58,261.18,275.14,272.81,262.40,258.37,251.13,248.58,245.31,242.48,250.09,253.48,261.05,272.24,271.22,270.40,269.79,268.82,275.49,281.62,290.66,300.82,309.30,297.34,295.17,283.16,278.68,269.72,266.59,265.71,266.62,259.54,259.85,257.26,267.24,266.37,280.68,284.45,292.41,300.00,316.67,307.58,301.67,297.58,316.47,321.14
2003-11-28 21:32:34.027000,L5,330.07,307.95,311.25,327.25,332.85,337.79,330.87,318.88,308.16,296.70,294.61,281.68,277.08,264.63,272.60,278.08,274.53,290.31,300.44,407.82,405.77,415.17,368.40,314.58,294.01,281.92,281.77,283.42,286.45,344.22,374.27,361.08,430.25,402.23,408.30,398.34,405.03,449.42,428.20,429.24,371.22,358.29,342.89,332.89,334.99,326.34,392.16,410.96,321.86,357.90,364.51,370.92,329.49,340.68,335.47,331.72,337.16,343.71,342.29,344.67,345.81,353.86,352.65
2003-12-14 21:32:38.364000,L5,347.02,346.89,349.61,354.41,361.59,378.36,367.40,359.09,350.31,337.47,333.10,319.42,310.83,298.05,289.25,302.38,309.04,334.59,344.09,356.85,357.95,340.96,338.57,334.00,323.26,304.74,306.78,304.21,295.65,301.68,314.19,307.63,299.56,299.57,301.21,313.74,320.93,336.34,354.55,365.04,351.26,341.51,345.98,343.22,330.17,331.32,322.01,335.03,315.19,321.26,324.25,326.63,314.41,318.24,326.32,328.30,341.72,346.73,337.94,338.87,342.44,345.24,348.73
2003-12-30 21:32:48.382000,L5,353.78,338.69,323.57,321.75,335.16,321.00,316.27,308.98,299.15,320.89,309.03,309.93,456.38,474.48,495.05,474.10,313.88,525.73,552.40,499.33,507.47,498.61,501.20,520.89,279.46,275.36,280.44,282.14,287.99,291.75,299.86,295.38,295.66,297.95,304.73,308.59,320.28,334.76,344.39,345.65,330.04,330.71,326.57,333.59,313.20,318.61,316.52,320.79,321.43,332.03,320.37,320.19,317.25,316.18,318.34,325.51,334.99,345.01,339.75,341.14,348.17,359.30,360.74
2004-01-15 21:32:50.035000,L5,326.99,306.05,307.38,297.92,296.01,304.19,288.72,273.68,214.80,241.28,259.88,245.15,239.29,234.18,240.74,245.85,247.67,255.66,269.95,278.67,283.56,272.44,263.68,252.89,247.88,248.65,253.36,258.21,257.45,321.06,339.57,332.89,344.45,280.88,283.58,307.54,341.26,302.59,318.04,331.33,322.71,309.89,306.81,298.54,301.35,299.36,289.00,282.21,280.76,277.43,274.27,279.89,286.64,293.83,295.13,298.83,314.75,324.04,319.96,318.10,294.38,285.27,274.35
2004-03-19 21:33:10.985000,L5,321.08,306.05,295.49,287.67,281.65,291.61,275.47,265.17,220.82,243.97,261.07,254.26,243.89,238.94,237.62,239.05,242.92,252.37,261.77,269.66,282.13,272.39,264.61,259.24,257.17,249.82,250.41,257.40,259.88,266.69,274.35,274.00,271.61,272.09,273.30,283.16,286.88,295.95,311.33,321.41,310.87,298.94,293.32,291.30,289.63,285.54,278.94,277.95,272.57,264.62,267.52,270.36,275.97,279.22,286.00,294.57,303.61,312.46,308.92,302.31,299.96,315.56,322.82
2004-05-06 21:34:22.023000,L5,329.50,297.25,288.57,282.05,279.63,288.60,281.09,261.19,211.14,234.92,296.69,306.61,299.16,298.09,239.49,239.32,246.59,253.51,259.65,265.41,271.18,266.96,258.86,245.87,246.49,248.52,252.78,266.16,249.35,255.98,271.54,264.50,262.60,265.14,269.22,274.35,280.01,288.68,303.22,308.11,302.12,295.84,286.70,286.42,281.92,278.33,271.08,274.40,268.80,262.91,263.27,268.47,271.78,280.77,284.16,290.76,303.02,314.16,304.02,298.91,293.98,313.89,317.56
2004-06-23 21:35:46.683000,L5,325.96,319.99,308.40,305.30,299.02,302.84,308.53,282.73,259.94,269.07,273.91,261.06,249.02,244.63,243.37,253.37,248.80,259.38,272.81,275.96,282.71,275.16,263.54,263.10,262.27,255.64,254.82,256.46,260.01,272.08,273.41,271.46,266.75,275.98,278.93,279.40,289.52,302.47,317.42,323.84,317.04,315.95,304.21,296.25,291.83,290.48,291.67,281.83,283.02,275.63,278.16,283.33,284.09,283.94,306.43,308.33,314.81,331.13,313.28,318.74,320.79,325.58,324.58
2004-07-25 21:36:37.854000,L5,378.13,350.37,350.29,353.54,359.43,358.94,355.96,340.43,333.37,325.09,332.04,316.07,297.17,286.61,281.24,296.88,336.09,358.36,368.05,372.12,362.28,332.92,316.88,306.66,303.44,289.33,297.67,307.20,293.59,297.78,318.01,318.01,319.83,327.14,325.15,323.44,328.69,331.91,337.02,343.72,323.93,327.42,338.22,328.10,335.24,321.62,314.13,310.61,311.26,305.33,309.53,315.94,324.82,319.88,328.35,327.56,343.49,360.30,348.31,351.29,351.70,356.98,364.31
2004-08-10 21:36:56.635000,L5,313.16,290.46,281.14,272.60,275.96,277.81,274.61,260.20,215.66,233.45,251.32,242.43,227.87,219.39,218.25,222.44,226.82,231.00,240.48,249.57,255.45,256.39,249.26,245.23,236.99,236.03,238.27,243.32,240.90,251.97,254.17,250.50,247.36,250.17,257.47,262.00,276.48,278.48,289.91,303.07,294.21,280.42,284.06,283.45,276.12,267.84,271.16,269.78,260.66,259.57,255.52,268.91,269.28,279.25,282.55,288.86,294.54,309.55,297.83,291.54,281.30,311.28,314.34
2004-09-11 21:37:49.351000,L5,322.62,299.91,298.18,292.17,281.52,285.93,272.32,257.06,217.39,237.64,257.99,244.13,239.97,232.18,230.10,236.03,240.48,243.10,250.26,260.46,270.38,262.92,257.51,254.43,260.06,248.03,252.86,249.04,249.60,260.82,265.15,267.38,265.12,266.22,268.30,279.11,286.42,288.72,307.57,312.44,304.71,299.20,289.08,288.38,287.47,282.39,271.79,270.80,269.08,264.11,262.01,271.11,275.15,283.74,285.25,292.57,299.90,316.23,308.34,305.64,295.49,322.23,327.14
2004-10-13 21:38:32.826000,L5,335.83,309.40,304.16,295.85,294.48,294.13,269.32,251.33,217.85,240.41,249.58,242.90,237.17,235.49,236.13,238.18,245.39,250.78,258.28,264.38,267.29,256.60,254.27,245.23,240.12,239.87,242.48,244.49,246.46,259.11,270.39,270.98,264.03,269.95,276.19,279.63,286.17,297.79,312.03,322.27,309.78,300.64,295.20,291.14,286.97,282.28,273.99,275.14,266.56,261.73,263.30,270.11,276.32,283.87,286.90,293.93,304.59,315.74,311.20,301.40,302.40,318.17,327.00
2005-02-18 21:40:42.163000,L5,370.27,,,,,,,,181.77,241.71,240.11,235.63,231.31,233.46,202.11,176.71,,,,,168.37,258.02,258.16,243.69,235.58,236.39,232.53,239.45,239.05,245.69,261.90,265.41,264.27,267.41,269.95,280.67,317.91,340.67,310.72,322.09,342.51,309.65,303.11,289.96,284.69,282.21,265.48,272.34,267.01,261.16,272.27,270.19,274.53,276.35,288.89,300.56,,,,,,166.44,379.03
2005-05-09 21:41:19.893000,L5,377.98,359.79,355.44,348.93,365.43,353.37,344.60,339.98,336.37,324.54,322.27,332.41,327.51,304.35,296.28,301.72,306.69,313.45,321.16,330.28,339.40,327.43,315.62,305.67,294.34,302.41,346.10,309.89,400.31,375.16,384.38,406.82,439.26,462.66,461.25,452.65,449.90,460.37,449.11,466.12,465.01,480.39,436.05,403.28,377.86,403.80,433.31,449.66,428.19,412.85,404.57,352.09,381.22,343.50,348.92,358.66,409.31,358.88,356.49,356.74,359.28,366.98,383.90
2005-05-25 21:41:28.038000,L5,315.67,301.91,287.95,282.65,278.59,288.61,269.19,248.19,212.92,231.75,247.02,242.54,226.54,228.62,225.10,231.47,233.30,241.85,249.42,256.85,268.61,253.77,252.51,249.87,241.45,233.13,235.55,241.74,242.36,255.47,271.34,263.00,254.81,261.77,262.24,266.13,274.87,280.06,294.43,303.65,293.27,286.99,281.64,280.28,270.89,268.76,261.10,264.70,260.50,253.55,251.48,261.23,260.71,269.48,276.10,283.15,290.65,303.17,292.97,288.82,270.68,304.17,309.75
2005-06-10 21:41:36.102000,L5,378.27,358.49,348.35,350.61,354.53,350.18,342.89,329.26,324.48,322.48,335.62,317.92,312.71,304.92,316.78,300.46,316.14,339.29,354.15,354.01,360.68,362.82,344.23,346.76,350.71,336.80,353.42,363.14,380.30,377.91,399.55,398.51,379.22,354.95,340.45,351.34,355.06,416.82,444.11,473.24,475.19,480.56,444.33,477.97,488.91,474.37,333.98,350.91,357.85,342.34,341.75,363.80,344.58,334.60,350.08,359.62,488.52,499.70,449.31,469.28,477.51,482.12,497.86
2005-06-26 21:41:40.412000,L5,295.24,416.22,475.53,268.15,266.73,275.09,273.97,251.00,210.87,231.54,262.61,241.02,231.97,223.57,238.35,243.49,246.98,249.04,272.53,280.84,308.36,285.69,280.66,277.67,266.23,259.39,277.31,299.98,299.16,321.67,320.64,287.89,271.60,282.91,292.83,311.30,335.27,366.81,384.46,490.32,320.60,311.65,296.17,293.69,294.12,289.96,283.13,279.98,273.52,266.85,268.07,274.41,278.05,286.76,287.51,296.26,305.52,316.62,313.94,297.82,278.04,318.29,322.10
2005-07-12 21:41:47.390000,L5,327.92,318.85,299.95,299.58,297.46,295.29,286.52,269.67,253.66,246.35,266.16,259.76,250.48,242.69,236.04,240.08,243.39,249.60,254.34,259.79,270.49,262.25,260.49,256.44,256.34,249.74,252.99,262.26,257.48,259.82,271.98,274.54,266.42,282.13,293.81,296.56,298.76,304.71,316.30,321.60,310.24,297.42,290.02,293.28,282.80,280.43,272.96,286.73,272.04,264.32,268.61,272.39,278.74,280.45,290.89,297.70,305.35,318.29,305.94,307.08,283.86,322.26,324.97
2005-08-13 21:42:05.358000,L5,327.21,302.54,293.86,296.14,286.39,290.59,277.47,274.98,226.76,261.98,276.22,258.39,251.24,242.66,237.42,238.51,244.88,257.84,265.10,271.49,282.02,271.75,270.65,260.20,257.18,265.97,250.72,262.48,269.19,273.56,279.75,335.68,290.39,276.16,284.76,283.95,298.38,312.46,317.66,327.90,348.91,339.02,325.35,305.22,305.99,310.38,295.88,289.61,284.28,274.51,278.93,284.93,288.02,297.41,297.45,299.74,309.79,326.93,313.97,304.67,313.86,331.36,340.72
2005-08-29 21:42:10.705000,L5,311.03,293.58,284.44,282.61,283.48,289.84,275.74,263.93,219.76,235.93,252.58,243.60,234.53,229.66,228.13,227.70,236.97,250.01,257.86,265.81,280.65,263.10,257.53,254.26,250.45,240.11,243.67,244.02,245.58,257.19,262.61,263.19,261.44,263.67,266.52,270.95,278.60,287.24,305.46,314.39,304.10,293.31,287.56,284.22,284.89,278.96,275.74,270.71,266.26,260.99,263.17,268.90,270.30,275.99,281.75,286.75,300.32,310.87,301.56,291.95,276.79,309.75,313.62
2006-01-20 21:44:01.121000,L5,336.17,321.45,328.38,328.55,334.00,336.04,326.12,311.81,295.91,285.15,288.66,277.94,266.45,264.22,266.55,273.14,273.79,281.99,294.76,308.13,318.21,318.93,301.01,293.88,294.13,286.43,294.47,293.39,297.28,305.52,314.28,319.75,322.08,318.56,337.37,351.96,356.63,370.23,372.85,423.47,449.04,371.43,361.71,352.68,348.65,346.17,340.26,327.85,337.34,332.64,318.17,344.68,343.49,328.98,325.66,336.60,362.31,361.37,365.32,336.31,338.89,348.82,355.57
2006-02-21 21:44:44.561000,L5,321.11,305.38,293.90,287.65,281.67,290.61,276.71,254.72,218.66,237.74,250.71,242.68,233.58,231.94,234.50,235.03,239.66,248.59,260.29,262.10,274.51,261.94,250.12,248.97,246.45,244.00,244.29,243.36,247.27,256.18,263.15,262.34,258.36,264.36,264.92,276.46,281.87,292.91,306.28,318.36,305.55,297.46,287.69,286.53,283.90,278.85,272.95,272.27,267.82,265.06,269.11,276.73,276.72,280.08,287.57,295.10,306.74,318.19,311.14,298.36,303.09,316.56,321.34
2006-03-09 21:45:04.554000,L5,340.26,338.35,403.69,303.84,290.46,287.85,277.44,248.32,211.47,231.72,244.51,235.89,227.61,227.28,230.84,231.20,237.68,242.52,251.43,259.60,269.82,261.03,251.11,246.53,253.17,295.26,241.22,236.81,241.96,251.57,256.72,256.47,258.68,260.98,267.07,276.31,283.46,291.67,304.74,310.35,297.87,290.68,286.41,285.83,284.42,275.41,272.03,267.84,265.82,264.99,269.62,268.49,274.90,279.32,285.55,293.37,304.34,314.59,309.47,293.87,290.82,312.19,314.57
