dates,satname,nzd0251-0000,nzd0251-0001,nzd0251-0002,nzd0251-0003,nzd0251-0004,nzd0251-0005,nzd0251-0006,nzd0251-0007,nzd0251-0008,nzd0251-0009,nzd0251-0010,nzd0251-0011,nzd0251-0012,nzd0251-0013,nzd0251-0014,nzd0251-0015,nzd0251-0016,nzd0251-0017,nzd0251-0018,nzd0251-0019,nzd0251-0020,nzd0251-0021,nzd0251-0022,nzd0251-0023,nzd0251-0024,nzd0251-0025,nzd0251-0026,nzd0251-0027,nzd0251-0028,nzd0251-0029,nzd0251-0030,nzd0251-0031,nzd0251-0032,nzd0251-0033,nzd0251-0034,nzd0251-0035,nzd0251-0036,nzd0251-0037
2001-04-20 21:44:10.657000,L7,289.09,276.98,267.16,277.72,287.04,292.34,290.93,262.12,255.57,293.83,341.38,342.68,342.79,328.49,284.31,307.27,313.24,317.49,234.15,191.18,307.54,290.21,273.37,245.79,197.30,204.66,196.62,311.20,313.36,290.36,282.23,294.15,327.15,324.11,312.32,296.96,287.42,288.05
2001-05-22 21:43:30.869000,L7,202.75,344.77,342.11,349.38,355.70,387.99,408.11,399.27,396.65,413.67,439.63,426.90,434.37,423.92,431.04,409.14,401.75,395.04,392.42,413.38,419.82,425.66,414.13,376.14,408.22,395.96,386.47,368.76,359.46,354.86,356.90,369.70,384.36,387.67,382.50,373.30,364.91,341.86
2001-05-22 21:43:54.652000,L7,209.33,346.78,348.51,350.71,363.69,392.88,417.78,409.50,401.25,416.17,443.01,433.72,431.87,427.39,433.22,410.37,402.47,398.41,393.55,414.58,420.26,425.62,416.86,412.47,409.11,396.34,384.56,372.18,361.27,355.64,353.35,368.81,381.72,386.08,378.06,371.91,362.26,341.22
2001-07-25 21:42:54.824000,L7,186.15,315.28,322.71,311.39,318.80,303.54,296.09,313.68,316.27,307.02,356.14,350.13,351.84,335.41,355.22,318.58,320.51,372.47,332.18,325.90,341.90,355.54,362.39,352.78,354.06,336.57,310.10,305.82,308.14,308.16,288.86,297.86,334.26,352.07,350.29,322.83,332.92,298.91
2001-07-25 21:43:18.753000,L7,183.38,315.99,322.00,308.78,319.83,302.27,296.19,310.77,299.49,305.61,353.18,348.55,349.68,334.43,332.46,317.48,318.45,322.62,329.53,323.57,334.89,353.71,359.51,349.83,351.63,333.77,309.63,303.62,304.46,301.02,285.73,296.27,329.97,352.22,349.14,316.08,299.97,290.60
2001-08-10 21:42:36.562000,L7,263.87,279.35,281.37,290.89,305.77,313.27,300.96,279.31,276.81,296.10,347.82,344.30,338.03,336.35,315.40,310.40,319.26,320.75,332.42,330.27,336.73,351.51,354.11,345.99,349.49,344.84,320.61,301.39,305.78,293.34,291.54,298.87,344.82,354.59,352.91,329.20,333.53,308.42
2001-08-10 21:43:00.495000,L7,261.79,278.72,280.62,290.14,304.41,310.64,297.28,278.29,275.34,295.56,347.38,343.88,337.26,335.67,313.13,309.74,317.91,320.04,331.65,327.99,336.11,350.86,353.95,345.34,348.20,339.49,318.15,299.96,304.22,292.95,290.44,298.61,340.30,352.24,351.89,328.73,316.24,308.94
2001-08-26 21:42:25.671000,L7,302.32,308.75,302.98,309.11,330.15,309.85,319.63,432.77,431.87,433.62,471.05,467.40,338.08,325.88,420.29,416.72,536.49,501.00,491.75,318.92,322.27,347.78,351.62,344.02,342.35,361.82,296.89,300.71,304.76,301.95,293.06,291.74,322.00,330.50,341.60,334.34,304.56,293.72
2001-09-11 21:42:14.303000,L7,298.66,275.36,283.32,291.56,303.35,293.34,297.43,269.55,261.35,293.41,334.87,,,,286.91,239.63,,,328.89,328.23,328.71,352.87,353.73,350.29,347.01,346.06,311.49,311.58,304.59,238.52,237.11,259.69,319.97,328.17,298.27,312.10,301.14,283.46
2001-09-11 21:42:38.257000,L7,300.74,279.55,286.92,293.09,304.42,296.61,293.07,273.50,263.61,293.12,335.26,342.25,331.91,318.31,,,,,328.91,330.98,319.77,352.94,355.07,347.76,346.75,345.07,310.60,310.07,303.88,240.01,239.51,255.59,317.95,327.36,293.51,310.23,298.76,282.88
2001-09-27 21:42:05.338000,L7,281.43,261.61,260.10,262.44,255.57,279.45,271.62,296.45,248.87,280.84,221.64,289.25,290.09,277.22,232.04,285.35,298.30,305.04,289.45,301.13,292.57,332.03,338.38,287.86,233.06,306.98,289.00,306.93,297.21,279.06,274.72,276.20,306.91,311.99,287.57,291.14,279.85,272.98
2001-09-27 21:42:29.269000,L7,281.05,264.63,260.08,262.55,257.88,279.62,271.43,296.24,249.63,280.95,328.58,326.73,329.04,317.92,294.11,284.80,298.69,304.80,271.02,300.32,234.70,250.25,222.84,326.89,231.04,306.61,289.39,306.02,296.74,257.37,275.54,275.60,306.54,312.51,286.30,290.43,279.27,272.75
2001-10-13 21:41:51.963000,L7,296.83,268.55,260.95,273.18,261.78,283.47,311.16,292.48,311.60,194.18,247.93,310.34,305.94,292.27,260.52,294.41,302.66,296.63,301.23,304.95,298.10,335.90,337.08,222.92,220.52,314.18,295.73,307.61,300.86,284.43,279.10,179.89,271.84,314.68,297.49,297.64,289.23,278.60
2001-10-13 21:42:15.922000,L7,352.05,270.22,262.30,274.31,264.03,282.90,287.03,296.27,312.39,189.86,242.59,306.31,454.98,459.09,450.25,295.43,304.25,297.79,302.95,306.29,274.69,262.10,301.16,264.86,277.73,320.63,297.07,311.74,302.23,285.91,280.31,281.44,309.77,315.27,298.88,299.42,290.94,280.25
2001-10-29 21:41:57.341000,L7,351.47,345.18,289.29,310.42,404.03,280.31,313.99,298.90,418.01,429.60,446.10,448.58,432.75,439.79,206.99,288.14,298.68,301.61,280.49,305.21,299.22,337.52,297.43,253.99,406.01,417.21,406.24,304.17,301.63,281.82,280.79,276.84,306.41,314.76,293.58,305.09,277.72,291.10
2001-10-29 21:42:21.289000,L7,384.42,366.37,364.97,311.07,405.17,280.69,292.32,281.13,248.67,282.08,333.36,330.49,332.77,320.46,207.53,289.23,299.14,304.61,280.49,305.65,299.16,338.14,334.26,253.98,406.27,418.15,377.41,304.10,301.81,282.19,282.10,276.79,306.48,314.75,293.56,305.19,277.63,291.17
2002-01-17 21:42:52.816000,L7,270.31,257.70,249.73,257.20,252.65,277.75,317.93,312.11,237.70,281.19,327.57,328.46,325.63,317.86,289.05,229.96,243.12,381.26,358.56,393.32,393.16,404.61,398.65,327.64,326.40,355.98,317.64,293.78,297.88,281.88,279.60,285.45,309.48,313.94,299.87,334.33,335.00,311.42
2002-02-18 21:42:30.251000,L7,285.72,280.87,267.37,264.64,250.99,283.34,297.72,252.42,251.31,280.24,328.79,328.68,330.93,319.58,266.50,220.23,298.44,304.60,,,308.82,338.68,225.47,182.48,191.44,291.37,301.59,288.28,288.32,283.98,283.25,282.61,308.62,316.55,279.38,312.52,279.72,280.76
2002-02-18 21:42:54.191000,L7,296.48,297.16,291.70,270.77,253.99,287.62,307.64,281.11,313.55,445.28,472.11,450.12,460.17,321.50,290.73,270.14,301.95,306.65,283.94,307.26,312.73,340.91,341.65,328.43,327.95,297.31,312.69,293.75,299.32,289.65,291.03,284.36,310.56,317.75,293.45,318.02,324.93,292.89
2002-03-22 21:42:28.269000,L7,270.09,265.71,256.69,259.74,268.14,286.87,276.93,251.99,219.40,,,234.33,256.85,303.71,213.19,242.01,300.05,315.03,302.59,308.75,320.70,341.76,343.40,336.45,329.49,312.25,314.46,,,446.48,476.59,519.35,550.89,,,,,
2002-03-22 21:42:52.399000,L7,473.42,466.27,314.33,329.64,345.80,360.29,516.16,523.99,509.99,526.77,541.42,502.59,538.26,435.74,354.40,508.05,491.40,453.76,404.88,542.86,433.76,435.08,437.53,427.50,427.39,417.91,414.86,326.30,355.65,408.13,434.12,471.76,506.85,535.09,432.07,251.33,376.82,348.88
2002-04-07 21:42:28.931000,L7,480.63,483.53,438.71,394.86,407.80,421.60,420.97,419.16,415.42,440.44,472.86,480.46,392.31,392.96,393.89,336.47,468.61,463.98,499.45,481.84,474.47,478.02,468.15,458.31,451.74,440.18,422.63,411.19,414.61,408.54,312.73,414.92,424.48,423.19,407.56,402.88,397.84,381.90
2002-04-07 21:42:52.870000,L7,480.54,483.66,438.62,396.08,407.77,421.64,420.87,419.17,415.29,440.39,472.79,480.37,392.26,393.06,393.85,324.12,468.43,462.92,499.41,481.49,475.52,477.57,469.58,458.51,452.85,440.57,423.88,411.06,415.34,408.50,403.76,414.29,424.91,423.10,407.37,402.68,397.90,335.64
2002-08-29 21:41:39.340000,L7,265.36,249.88,260.82,265.15,281.29,,270.89,236.70,239.76,371.38,384.55,397.13,427.29,424.75,392.24,375.79,348.77,355.65,373.89,369.39,400.24,419.26,413.83,410.38,394.31,373.93,364.66,353.50,346.53,340.54,340.00,346.42,367.21,366.68,362.68,358.90,351.84,329.18
2002-09-14 21:41:31.043000,L7,283.68,271.50,261.83,271.12,279.12,281.36,294.67,281.04,366.38,386.65,408.59,411.53,303.95,319.16,,293.43,308.57,305.91,303.61,308.95,322.74,340.86,341.65,337.00,338.83,335.11,320.55,312.89,278.23,261.76,287.84,282.99,309.42,313.94,299.55,309.77,276.74,278.05
2002-09-14 21:41:55.072000,L7,283.31,271.69,261.53,271.05,277.27,279.71,295.01,280.51,367.64,386.27,407.54,385.70,329.49,319.38,,293.26,308.57,305.77,303.70,308.72,322.89,340.67,341.39,337.04,335.97,334.36,320.09,313.17,278.05,263.22,289.25,282.93,308.87,314.07,298.62,309.56,276.79,277.73
2002-09-30 21:41:47.719000,L7,351.93,349.89,361.07,313.55,310.92,326.10,341.79,419.14,418.19,420.78,446.14,444.68,434.10,457.64,498.02,539.07,363.99,357.76,355.03,369.02,374.83,381.94,379.31,350.93,364.76,396.79,393.89,381.85,375.79,373.33,373.94,380.58,399.07,407.25,388.32,377.74,360.85,339.58
2002-11-01 21:41:30.201000,L7,275.73,262.23,258.84,377.13,357.51,394.47,261.83,,241.78,278.48,323.21,318.89,329.39,317.20,271.74,279.13,292.21,302.10,280.33,299.49,255.10,337.57,336.17,326.15,266.70,300.92,290.69,316.20,254.41,232.01,293.66,277.29,301.51,311.33,287.03,286.81,269.81,272.45
2002-11-01 21:41:54.382000,L7,301.95,430.87,385.17,496.18,319.57,506.37,409.78,408.76,414.85,434.77,450.15,456.74,436.23,429.96,432.46,417.63,406.24,398.14,396.09,408.58,422.70,433.24,426.98,426.68,428.05,418.13,403.57,406.69,357.93,333.78,337.85,341.28,313.19,360.26,346.60,328.92,372.14,354.69
2002-11-17 21:42:06.289000,L7,261.45,253.91,246.24,247.11,261.61,267.82,259.75,229.40,230.95,261.87,321.39,328.38,425.92,406.16,404.28,392.92,430.81,531.82,487.27,488.90,434.86,247.52,299.59,171.27,228.36,314.25,308.41,302.29,204.36,251.28,286.81,299.76,317.12,316.19,303.79,294.12,282.26,271.62
2003-01-20 21:42:09.421000,L7,277.31,264.97,260.17,262.13,263.89,280.04,269.72,276.52,362.04,377.10,392.70,396.92,385.07,410.25,395.64,291.35,296.88,304.76,207.17,223.22,274.79,337.89,338.92,327.45,323.04,302.44,271.89,298.73,204.40,195.13,260.95,282.89,306.69,311.11,288.01,290.44,322.91,299.40
2003-01-20 21:42:33.373000,L7,275.65,263.30,258.51,260.91,261.99,278.92,267.80,272.59,358.92,374.61,380.08,329.55,331.29,320.81,297.17,288.81,295.71,304.04,209.96,225.35,214.72,233.52,298.01,285.82,322.54,299.57,215.34,267.90,202.71,,260.34,282.18,305.77,310.98,287.95,289.10,319.52,289.82
2003-02-05 21:42:41.878000,L7,280.80,267.12,258.95,261.30,272.78,278.61,271.15,279.19,248.97,280.48,336.54,329.83,331.83,322.13,297.24,289.08,298.34,304.42,273.96,231.66,278.36,336.39,337.45,325.86,324.71,309.99,228.33,298.86,258.96,207.34,278.92,276.68,193.66,311.37,286.86,293.53,271.60,271.37
2003-02-21 21:42:20.469000,L7,313.55,263.59,256.75,260.29,265.47,277.85,268.21,281.48,280.66,279.75,331.95,328.10,331.21,321.16,303.87,282.48,222.14,385.25,393.69,383.60,379.79,388.42,338.56,389.42,382.19,384.71,382.42,377.27,247.55,223.71,277.39,278.69,305.46,313.08,343.55,336.18,324.72,286.11
2003-02-21 21:42:44.547000,L7,313.02,263.40,256.03,259.76,264.07,277.73,267.93,282.04,280.16,279.59,330.67,327.86,330.94,320.99,303.52,274.00,400.64,384.81,393.81,383.50,379.75,341.10,338.14,388.83,382.90,355.64,381.36,377.11,223.68,221.59,277.18,276.47,304.48,312.59,343.01,335.71,324.07,276.16
2003-04-10 21:42:26.045000,L7,267.53,266.52,258.31,275.32,286.18,225.43,265.16,260.85,264.57,214.78,336.90,,,,,300.26,310.97,309.41,163.67,180.71,210.64,212.63,184.30,182.47,194.11,195.48,289.32,271.87,273.42,260.89,273.85,288.64,316.75,322.20,288.43,301.65,265.72,271.76
2003-04-26 21:42:25.606000,L7,262.56,265.79,274.68,275.75,272.10,278.68,298.57,251.71,252.43,285.99,337.51,,,,,283.48,299.99,308.27,296.54,299.96,309.71,339.11,340.65,328.94,327.39,368.13,294.05,297.70,303.42,266.02,335.47,287.08,311.70,316.70,294.29,300.80,290.32,280.69
2003-05-12 21:42:48.091000,L7,180.83,274.59,274.38,286.45,291.84,284.83,308.47,284.31,270.15,303.81,340.30,342.02,315.55,332.73,,292.63,310.54,314.43,318.06,316.25,340.16,350.21,351.70,347.95,341.99,328.12,319.54,302.73,311.27,287.99,284.73,295.21,313.10,324.44,304.32,304.18,282.21,282.70
2003-05-28 21:42:22.600000,L7,178.97,268.06,274.11,277.39,287.43,284.06,286.09,265.07,262.93,298.87,342.77,342.01,339.82,332.05,309.55,294.20,305.57,313.02,307.62,315.64,323.99,349.94,352.21,336.07,334.46,331.07,319.05,294.75,278.45,278.53,299.13,293.36,315.32,321.01,300.94,301.26,283.34,283.55
2003-05-28 21:42:46.560000,L7,175.63,265.74,270.79,276.33,285.08,281.76,284.32,260.29,261.18,298.20,342.16,341.49,338.53,328.98,310.02,293.81,305.93,312.52,306.85,314.47,323.61,349.97,352.34,337.97,335.53,328.79,318.32,293.89,277.02,275.71,297.87,294.34,315.93,320.50,301.56,302.32,284.26,285.06
2003-07-23 21:30:14.355000,L5,209.88,278.18,276.12,280.91,295.62,295.41,290.10,260.25,269.41,306.70,350.36,340.35,,,295.56,299.30,314.12,322.33,322.98,316.03,317.33,345.18,352.10,339.10,337.71,322.51,298.78,283.35,278.77,269.53,266.57,289.33,317.15,319.81,310.73,300.02,280.11,275.52
2003-09-25 21:31:19.142000,L5,310.57,300.54,292.63,294.91,302.63,306.74,300.26,274.09,276.09,314.35,361.99,359.75,361.74,355.62,321.60,312.29,326.55,332.35,329.30,324.31,328.55,355.29,359.22,345.23,345.65,331.93,312.04,290.16,290.56,280.12,277.34,301.63,328.32,331.19,319.73,313.08,311.96,306.48
2003-09-25 21:31:42.973000,L5,311.04,301.70,293.60,295.69,302.95,307.72,300.27,275.67,276.18,317.24,363.24,360.56,362.48,356.62,325.06,314.39,327.78,332.29,331.22,325.67,331.75,357.28,361.26,346.72,346.89,333.60,313.76,293.24,293.31,282.56,280.79,306.22,330.96,334.01,323.26,314.60,315.72,310.49
2003-11-28 21:32:10.197000,L5,331.32,330.21,330.16,340.28,331.35,346.39,360.40,377.60,379.19,402.89,404.44,418.25,400.87,400.62,403.94,388.42,395.16,381.82,366.49,379.18,396.94,415.50,403.72,400.60,398.12,387.73,363.99,351.21,343.37,334.81,328.65,343.59,355.87,363.64,361.17,352.62,343.59,309.74
2003-11-28 21:32:34.027000,L5,331.84,331.12,329.80,340.66,332.45,346.27,360.08,377.83,378.71,402.80,404.25,417.73,402.38,400.74,403.21,387.00,394.07,379.61,364.54,376.83,394.49,411.58,402.86,398.28,396.89,386.49,362.56,349.89,342.01,332.86,326.04,341.62,353.08,360.69,358.73,349.63,341.75,307.45
2003-12-14 21:32:14.677000,L5,287.78,285.11,280.58,284.29,292.77,301.03,303.03,280.15,280.72,304.71,330.80,171.21,190.39,268.44,176.18,303.61,309.88,333.02,350.97,315.13,319.42,345.08,354.90,346.77,342.77,329.30,309.83,287.05,275.33,254.55,229.29,,,,,,,
2003-12-14 21:32:38.364000,L5,287.66,283.58,279.49,283.43,291.05,299.67,302.24,279.15,279.29,304.43,327.70,172.42,190.39,268.39,178.01,304.35,310.36,332.22,350.70,315.03,319.34,345.96,355.46,346.17,342.75,329.15,309.98,286.08,275.49,254.92,230.46,,,,,,,
2003-12-30 21:32:24.694000,L5,316.16,306.28,297.97,303.05,308.41,299.94,290.14,265.86,274.25,310.54,349.88,357.26,362.96,359.43,338.86,325.37,332.37,324.79,315.78,314.86,331.42,349.90,341.55,336.80,335.99,327.40,321.33,300.10,292.43,286.04,289.18,294.48,323.99,325.15,316.93,307.99,308.47,292.37
2003-12-30 21:32:48.382000,L5,312.89,305.46,295.17,302.34,306.92,298.05,288.67,264.11,272.17,307.34,346.63,354.86,360.01,357.04,336.09,323.27,329.79,321.97,313.48,313.25,328.39,347.04,338.85,334.73,333.34,324.50,318.61,297.25,289.94,283.70,287.26,291.90,321.94,322.28,314.95,306.59,306.10,290.18
2004-02-16 21:33:00.436000,L5,313.51,301.21,296.60,296.65,313.57,305.68,298.64,282.33,279.92,313.37,346.05,351.48,355.35,350.11,328.44,320.02,329.53,332.59,329.51,321.91,327.65,352.97,354.35,346.76,341.41,328.94,310.47,297.41,291.56,286.37,280.54,295.23,319.88,329.73,317.56,314.08,304.02,294.01
2004-03-19 21:33:10.985000,L5,305.29,294.28,286.66,288.90,305.61,307.86,298.83,271.97,277.92,312.95,350.77,350.54,352.83,349.00,326.63,316.49,325.35,331.56,327.93,322.96,325.90,355.18,358.86,348.76,345.94,331.35,312.66,291.22,287.08,286.31,279.94,292.99,324.59,328.04,320.93,309.61,307.01,290.08
2004-04-04 21:33:01.582000,L5,303.68,296.76,288.73,290.69,305.76,301.88,304.53,278.95,279.09,314.66,354.94,353.60,345.26,345.56,321.27,312.60,323.68,329.43,326.90,323.91,328.09,357.42,358.79,349.56,344.07,333.72,312.60,293.80,282.71,282.18,276.48,294.17,318.76,328.20,313.53,312.33,301.42,291.36
2004-05-06 21:33:58.336000,L5,289.94,288.49,283.72,288.32,301.39,305.38,298.06,269.69,277.96,313.59,223.24,296.71,296.00,277.33,252.17,311.46,324.55,327.53,325.70,321.68,326.09,351.59,355.11,345.56,342.52,330.83,307.78,287.02,287.23,282.07,276.35,290.23,317.51,321.96,312.72,309.06,302.44,287.05
2004-05-06 21:34:22.023000,L5,289.27,288.57,283.91,287.21,299.58,304.40,296.95,269.91,278.02,314.41,222.83,296.29,295.58,276.14,251.06,311.76,324.50,326.32,325.78,321.90,325.44,350.60,354.06,345.56,342.34,330.61,307.53,286.45,286.30,281.61,276.36,289.82,317.61,321.82,312.91,309.26,303.06,287.29
2004-06-07 21:34:54.755000,L5,204.99,253.81,279.01,282.01,300.49,292.27,292.06,263.03,273.29,298.97,345.55,334.88,306.31,333.63,314.67,311.57,322.17,328.03,324.56,317.70,325.73,351.06,353.26,343.29,338.38,326.94,302.72,291.10,286.80,281.47,271.32,294.09,316.90,324.42,311.97,310.39,293.28,281.73
2004-06-07 21:35:18.585000,L5,208.02,259.49,279.93,283.26,302.32,295.22,292.98,265.06,274.23,299.20,233.95,300.84,304.83,296.93,266.54,312.11,323.66,329.08,326.21,320.40,326.52,353.08,355.68,345.47,340.62,329.58,304.01,293.04,288.50,282.80,272.90,295.28,317.78,326.44,313.13,312.32,295.07,283.60
2004-06-23 21:35:22.995000,L5,206.92,243.68,287.37,287.83,308.81,306.26,300.63,269.94,278.38,180.29,229.35,300.07,297.46,286.06,260.10,316.90,328.13,332.73,332.68,323.51,332.56,355.16,354.94,347.63,343.99,331.90,313.75,294.62,288.81,281.68,278.26,298.13,325.55,327.97,317.85,310.65,301.35,286.75
2004-06-23 21:35:46.683000,L5,204.49,242.75,284.58,286.54,307.65,304.97,299.39,267.09,276.95,164.92,230.57,299.55,297.99,287.72,259.71,313.71,324.72,330.61,329.61,321.31,329.91,352.69,352.47,343.66,340.26,329.06,309.88,291.42,285.78,277.23,274.75,290.53,322.54,323.87,314.83,307.70,296.63,283.50
2004-07-25 21:36:14.167000,L5,220.22,288.75,285.32,290.38,308.85,305.94,291.94,269.62,274.17,184.34,344.56,340.28,345.46,347.60,,309.33,326.52,332.66,326.14,315.47,324.24,345.78,347.91,339.18,336.50,321.72,287.62,291.35,288.46,281.16,274.14,295.82,319.48,328.39,317.35,312.52,291.37,288.61
2004-07-25 21:36:37.854000,L5,217.48,288.83,285.48,290.84,310.52,306.52,291.40,269.55,273.57,300.51,344.50,339.82,345.40,347.60,,309.33,325.25,331.34,325.91,314.75,323.86,344.35,347.76,337.50,335.85,320.11,287.62,289.53,286.95,280.86,274.64,294.42,317.86,327.78,314.87,310.76,288.97,286.53
2004-08-10 21:36:32.804000,L5,295.72,288.79,294.22,297.78,316.97,318.71,305.78,284.42,275.34,303.23,227.02,284.31,294.01,288.20,277.86,314.42,329.88,337.28,331.87,328.09,332.93,354.57,352.70,343.99,340.29,328.36,304.15,292.59,286.53,280.98,278.05,304.04,326.63,333.80,322.13,316.91,299.20,291.24
