dates,satname,nzd0021-0000,nzd0021-0001,nzd0021-0002
2013-10-02 22:19:28.820000,L8,,,286.73
2014-01-06 22:18:54.881000,L8,274.67,222.41,267.69
2014-02-23 22:18:20.398000,L8,293.71,265.86,301.63
2014-03-27 22:17:50.001000,L8,321.89,280.66,384.02
2014-04-12 22:17:37.464000,L8,293.55,266.98,322.16
2014-05-14 22:17:08.923000,L8,291.19,270.38,321.25
2014-05-30 22:17:11.184000,L8,310.13,274.58,329.23
2014-07-17 22:17:28.260000,L8,306.39,272.68,336.79
2014-09-19 22:17:42.798000,L8,295.38,271.40,322.49
2015-01-25 22:17:32.812000,L8,321.01,279.97,341.89
2015-02-26 22:17:23.009000,L8,290.92,266.75,322.49
2015-03-30 22:17:01.871000,L8,407.27,400.31,401.89
2015-06-02 22:16:44.532000,L8,245.32,257.11,318.45
2015-07-04 22:17:02.361000,L8,310.98,276.07,331.94
2015-07-20 22:17:10.706000,L8,260.98,265.85,194.56
2015-08-05 22:17:13.094000,L8,307.03,274.68,326.85
2015-10-08 22:17:36.852000,L8,317.62,282.50,334.04
2015-10-24 22:17:40.820000,L8,276.33,260.00,276.97
2015-12-11 22:17:42.627000,L8,303.07,269.79,318.87
2015-12-27 22:17:43.409000,L8,290.49,262.03,284.17
2016-01-12 22:17:40.472000,L8,316.44,282.74,332.65
2016-01-28 22:17:39.790000,L8,327.91,336.19,333.45
2016-07-22 22:17:35.206000,L8,381.25,379.09,389.82
2016-09-08 22:17:48.858000,L8,217.94,277.05,329.12
2016-09-24 22:17:49.840000,L8,250.87,260.92,288.92
2016-10-10 22:17:54.274000,L8,320.43,284.51,332.46
2016-10-26 22:17:56.874000,L8,289.12,261.41,
2017-01-30 22:17:38.957000,L8,326.21,291.06,335.38
2017-03-03 22:17:25.727000,L8,298.30,266.81,316.70
2017-03-19 22:17:15.956000,L8,276.44,261.57,289.93
2017-04-20 22:16:59.468000,L8,258.30,271.55,319.36
2017-06-07 22:17:15.240000,L8,248.44,272.46,327.10
2017-07-09 22:17:23.906000,L8,306.70,278.61,328.97
2017-08-10 22:17:37.375000,L8,313.86,275.72,328.90
2017-09-27 22:17:48.664000,L8,,268.08,323.63
2017-10-29 22:17:53.844000,L8,258.47,261.40,285.71
2017-11-30 22:17:44.511000,L8,317.92,281.80,329.53
2018-02-18 22:17:22.771000,L8,247.70,268.99,315.97
2018-05-09 22:16:40.331000,L8,254.81,269.07,322.74
2018-06-10 22:16:26.226000,L8,243.81,262.81,318.79
2018-06-26 22:16:36.823000,L8,248.21,263.39,325.90
2018-07-28 22:16:51.607000,L8,285.81,,
2018-11-01 22:17:30.804000,L8,286.72,266.66,313.71
2018-11-17 22:17:31.986000,L8,280.40,260.40,282.20
2018-12-19 22:17:28.292000,L8,325.61,307.22,331.01
2019-01-04 22:17:27.803000,L8,303.09,271.71,316.42
2019-02-05 22:17:21.574000,L8,321.93,284.96,331.21
2019-03-25 22:17:09.739000,L8,271.06,219.93,272.36
2019-04-26 22:16:59.330000,L8,276.62,267.36,316.66
2019-05-28 22:17:17.913000,L8,322.69,286.25,333.78
2019-06-29 22:17:29.720000,L8,,213.71,237.95
2019-08-16 22:17:44.396000,L8,331.64,359.15,368.81
2019-11-04 22:17:58.697000,L8,318.17,285.56,326.87
2019-11-20 22:17:54.950000,L8,305.90,274.71,317.90
2019-12-22 22:17:51.823000,L8,259.39,260.02,288.52
2020-02-08 22:17:38.924000,L8,301.58,269.53,318.23
2020-02-24 22:17:35.189000,L8,256.30,209.77,271.25
2020-03-11 22:17:28.877000,L8,256.73,220.61,279.70
2020-03-27 22:17:20.128000,L8,254.37,215.06,277.96
2020-04-28 22:17:04.952000,L8,251.91,202.42,317.19
2020-07-01 22:17:22.957000,L8,,,326.13
2020-08-02 22:17:33.048000,L8,327.97,316.25,353.30
2020-09-03 22:17:46.393000,L8,254.82,217.59,315.92
2020-09-19 22:17:52.015000,L8,306.93,274.81,322.07
2021-01-25 22:17:44.203000,L8,276.59,223.88,273.51
2021-04-15 22:17:16.883000,L8,300.54,271.89,325.17
2021-05-01 22:17:07.841000,L8,309.03,273.47,323.64
2021-05-17 22:17:12.707000,L8,314.98,274.73,
2021-06-18 22:17:27.030000,L8,318.15,278.20,332.65
2021-07-04 22:17:29.944000,L8,226.67,261.31,322.43
2021-10-24 22:18:01.850000,L8,312.97,280.05,330.83
2021-11-09 22:17:58.951000,L8,320.25,282.79,329.01
2021-11-25 22:17:57.047000,L8,278.95,257.89,298.53
2021-12-19 22:17:52.616000,L9,305.53,270.34,317.19
2022-01-04 22:17:52.138000,L9,301.46,266.67,315.86
2022-01-20 22:17:51.591000,L9,252.99,215.19,
2022-03-09 22:17:37.608000,L9,293.70,266.40,211.00
2022-05-04 22:17:26.026000,L8,257.52,265.19,318.17
2022-05-12 22:17:13.223000,L9,318.97,285.61,334.22
2022-06-05 22:17:39.656000,L8,,,319.90
2022-06-21 22:17:48.970000,L8,251.72,266.49,326.26
2022-07-31 22:17:39.593000,L9,284.95,277.25,324.93
2022-08-08 22:18:05.196000,L8,315.47,280.73,328.49
2022-10-19 22:18:03.080000,L9,318.86,287.82,329.31
2022-11-04 22:18:00.514000,L9,318.31,286.62,328.53
2023-02-08 22:18:06.517000,L9,326.64,291.33,333.68
2023-02-16 22:17:50.035000,L8,324.72,291.69,357.76
2023-03-04 22:17:37.574000,L8,322.90,288.24,334.80
2023-04-13 22:17:27.047000,L9,313.38,272.26,304.80
2023-05-15 22:17:12.111000,L9,315.91,272.97,324.11
2023-05-23 22:16:53.942000,L8,310.47,270.75,325.18
2023-05-31 22:17:04.101000,L9,361.86,387.84,400.67
2023-06-08 22:17:00.359000,L8,427.38,349.97,361.77
2023-07-02 22:17:05.775000,L9,318.00,276.24,328.05
2023-07-10 22:17:17.518000,L8,314.60,266.17,323.91
2023-07-26 22:17:23.328000,L8,308.01,268.08,322.64
2023-08-03 22:17:19.817000,L9,319.71,274.46,313.93
2023-09-12 22:17:38.225000,L8,324.13,282.33,333.49
2023-09-20 22:17:40.026000,L9,312.07,274.11,320.19
2023-10-14 22:17:45.774000,L8,324.52,285.18,335.81
2023-10-22 22:17:50.479000,L9,319.60,279.15,326.23
2023-11-15 22:17:47.856000,L8,287.05,262.27,298.43
2024-01-10 22:17:52.010000,L9,310.31,273.80,322.13
2024-02-03 22:17:41.059000,L8,385.37,381.43,394.43
2024-02-11 22:17:53.113000,L9,317.51,275.43,332.53
2024-02-19 22:17:39.652000,L8,319.14,281.35,336.16
2024-03-30 22:17:36.478000,L9,306.98,270.54,318.07
2024-04-15 22:17:28.257000,L9,245.69,,330.81
2024-04-23 22:17:03.194000,L8,315.35,272.57,324.60
2024-05-09 22:16:51.826000,L8,311.51,274.51,327.24
2024-05-17 22:17:03.987000,L9,250.51,222.01,318.69
2024-06-26 22:16:52.651000,L8,291.78,276.36,330.26
2024-07-12 22:17:00.992000,L8,308.34,270.67,325.87
2024-08-21 22:17:19.711000,L9,319.68,280.44,389.42
2024-11-17 22:17:38.841000,L8,306.58,269.37,317.62
2024-12-03 22:17:45.212000,L8,254.49,,
2025-01-12 22:17:45.559000,L9,326.50,289.78,331.65
2025-01-28 22:17:42.532000,L9,307.52,274.57,300.23
2025-02-13 22:17:46.901000,L9,400.17,412.70,403.47
2025-03-01 22:17:39.455000,L9,331.05,294.63,338.12
2025-03-09 22:17:26.663000,L8,303.17,272.33,317.41
2025-03-25 22:17:16.100000,L8,322.37,282.02,329.63
2025-05-04 22:17:17.676000,L9,259.97,272.24,323.48
