dates,satname,nzd0371-0000,nzd0371-0001,nzd0371-0002,nzd0371-0003,nzd0371-0004,nzd0371-0005,nzd0371-0006,nzd0371-0007,nzd0371-0008,nzd0371-0009,nzd0371-0010,nzd0371-0011,nzd0371-0012,nzd0371-0013,nzd0371-0014,nzd0371-0015,nzd0371-0016,nzd0371-0017,nzd0371-0018,nzd0371-0019,nzd0371-0020,nzd0371-0021,nzd0371-0022,nzd0371-0023,nzd0371-0024,nzd0371-0025,nzd0371-0026,nzd0371-0027,nzd0371-0028,nzd0371-0029,nzd0371-0030,nzd0371-0031,nzd0371-0032,nzd0371-0033,nzd0371-0034,nzd0371-0035,nzd0371-0036,nzd0371-0037,nzd0371-0038,nzd0371-0039,nzd0371-0040,nzd0371-0041,nzd0371-0042,nzd0371-0043,nzd0371-0044,nzd0371-0045,nzd0371-0046,nzd0371-0047,nzd0371-0048,nzd0371-0049,nzd0371-0050,nzd0371-0051
2005-06-15 22:00:58.430000,L5,288.67,299.21,297.47,293.26,294.22,278.14,283.14,277.60,274.13,266.75,222.99,275.23,260.79,264.44,274.73,286.05,270.82,281.73,284.06,285.38,282.75,279.99,285.35,284.55,289.39,286.78,278.46,289.81,281.83,273.55,281.67,272.62,282.14,276.87,276.42,279.89,278.64,278.07,277.73,281.52,278.41,273.26,277.89,263.85,262.99,270.14,267.38,274.37,280.04,285.57,290.72,448.72
2005-09-10 22:07:43.789000,L5,314.13,318.12,322.97,315.90,316.16,293.47,305.56,286.35,288.63,282.51,271.08,282.12,266.16,275.30,286.28,289.79,282.98,299.74,301.15,303.11,300.76,303.71,306.40,305.29,296.41,292.83,283.85,285.44,289.29,286.25,292.92,289.92,299.75,295.20,296.83,297.94,298.16,289.23,292.77,288.41,287.28,287.35,283.28,284.21,283.49,286.38,287.98,298.34,305.99,305.49,319.68,485.27
2005-09-19 22:01:32.820000,L5,325.91,330.39,326.98,318.61,318.13,299.50,311.34,292.52,289.30,285.02,287.66,292.35,280.80,283.99,293.98,295.68,287.14,299.28,302.20,299.54,300.88,297.75,301.21,301.16,303.86,300.40,301.09,304.08,299.57,301.83,299.02,303.42,296.62,293.60,293.34,295.68,301.06,301.94,296.45,297.34,300.93,304.55,298.96,287.90,288.45,283.34,287.86,296.76,305.19,305.09,323.51,472.70
2005-10-05 22:01:29.249000,L5,334.14,336.22,337.89,324.18,330.44,320.04,311.74,298.35,301.99,303.93,292.46,304.23,291.49,299.91,313.56,303.46,305.04,309.72,311.77,315.45,305.80,313.13,308.79,312.04,311.79,310.97,310.30,319.94,319.56,314.51,307.63,307.14,314.69,303.13,294.92,300.08,302.36,299.95,299.00,297.84,305.15,313.11,304.99,298.43,296.01,294.02,298.04,305.97,312.33,312.21,328.26,475.09
2005-11-22 22:01:58.720000,L5,326.88,330.49,331.54,312.04,305.40,290.04,299.19,282.90,283.09,279.31,287.33,293.75,275.23,283.41,290.58,289.23,284.85,288.49,289.88,290.98,292.88,293.16,297.39,303.09,303.46,303.23,304.92,301.97,304.64,303.93,294.97,288.34,290.01,286.73,289.69,291.54,292.30,294.92,300.71,297.79,297.53,298.08,294.50,286.15,278.96,280.58,283.46,293.43,308.49,307.23,326.22,493.71
2006-01-25 22:03:29.142000,L5,350.69,346.47,347.14,340.09,347.55,328.30,316.08,303.12,305.66,308.97,302.59,305.07,303.96,314.92,316.92,320.23,310.83,322.65,324.88,317.90,314.11,312.81,315.50,318.31,315.67,318.96,317.86,326.59,322.45,321.52,321.05,314.58,312.27,308.46,309.30,311.89,309.23,308.17,315.54,311.82,317.67,314.74,316.01,309.83,307.52,307.76,309.16,315.59,323.18,325.01,340.53,485.46
2006-02-17 22:10:10.858000,L5,314.59,320.02,317.81,306.41,306.67,289.92,298.12,284.63,287.05,279.78,284.06,290.41,275.02,279.56,286.39,288.90,280.68,289.01,289.46,289.03,293.39,296.67,297.32,294.48,295.52,297.54,290.88,301.58,296.13,297.88,293.47,292.07,296.53,286.64,290.06,293.96,288.29,288.34,293.16,285.70,288.52,287.13,287.83,281.49,283.67,283.25,283.94,295.40,308.63,307.93,312.01,480.90
2006-06-25 22:12:20.185000,L5,,242.29,278.68,272.77,265.67,196.43,246.25,,,,,247.76,198.55,205.78,216.99,227.29,216.95,236.50,238.88,234.79,254.75,251.38,242.31,244.96,248.45,229.28,233.58,250.48,240.55,238.43,231.46,194.53,243.64,249.96,245.45,240.75,237.15,252.74,230.94,234.05,244.09,,233.23,226.50,230.00,229.34,227.58,229.22,241.51,,206.35,247.57
2006-08-21 22:06:55.521000,L5,312.48,310.65,315.90,303.11,304.60,284.73,287.71,270.91,276.57,271.93,287.98,296.40,284.03,282.49,291.44,290.33,278.93,285.43,289.88,291.81,284.18,289.94,289.77,303.21,304.35,300.82,301.29,299.53,301.79,301.89,286.12,285.59,285.97,284.56,280.14,281.87,290.69,300.09,298.03,295.77,294.58,295.46,286.50,274.83,272.25,269.78,274.55,280.69,292.62,292.73,308.69,464.42
2006-08-28 22:13:11.682000,L5,,,,,,,,,,,,207.73,234.86,250.51,259.86,244.33,239.38,246.87,225.82,227.16,245.64,217.17,228.22,218.12,243.26,248.83,258.82,247.07,261.35,246.23,167.82,174.66,,,,,,,,,,189.25,248.44,250.66,248.86,243.64,224.12,238.15,221.47,,,444.71
2006-09-13 22:13:23.482000,L5,336.61,343.41,339.85,323.95,307.83,308.84,313.28,298.81,294.20,281.45,295.23,303.39,279.31,285.65,291.02,289.01,290.56,296.07,301.92,308.43,314.83,310.07,318.52,315.07,315.75,317.29,299.72,299.63,296.29,298.80,294.67,294.23,298.70,309.32,305.53,306.43,309.96,308.94,310.83,293.84,290.66,289.72,285.00,279.75,276.62,281.45,301.55,309.49,327.70,333.75,355.23,522.10
2006-10-08 22:07:29.137000,L5,291.04,293.38,301.39,286.93,280.54,202.33,268.00,172.27,188.39,206.15,194.69,250.92,242.47,253.52,262.75,262.66,255.49,264.80,267.91,267.75,274.33,273.54,271.84,275.10,263.63,271.48,265.29,272.33,273.76,270.58,265.98,251.49,268.82,259.92,261.63,260.50,257.53,258.63,262.48,250.91,253.22,209.46,248.79,239.76,229.23,224.49,216.06,225.09,224.42,,,265.24
2006-10-24 22:07:38.411000,L5,329.71,337.67,335.65,323.34,324.52,310.98,309.99,302.41,303.92,300.69,299.58,306.90,289.86,298.81,302.61,307.64,299.89,305.48,310.96,307.02,312.74,317.65,314.94,318.92,318.94,316.60,317.46,318.16,313.87,307.31,310.79,303.64,307.85,310.55,307.38,310.51,318.78,307.40,312.69,312.46,309.18,307.99,303.32,294.30,296.79,304.76,297.12,307.87,314.68,314.23,332.05,478.44
2007-02-04 22:14:33.490000,L5,333.96,338.25,338.96,329.24,328.47,309.13,300.54,290.23,283.44,284.97,285.63,292.31,286.78,291.74,303.25,302.05,299.92,304.77,306.37,294.76,298.61,303.23,304.86,303.95,304.36,305.17,318.06,320.51,312.18,315.98,308.63,312.15,311.74,290.16,293.61,294.49,295.44,293.89,295.45,301.80,303.13,303.95,301.91,298.94,302.68,300.30,288.68,297.29,313.11,312.47,336.47,499.92
2007-02-13 22:08:23.117000,L5,318.67,323.42,330.20,321.13,322.57,308.79,310.85,298.32,293.39,294.26,282.59,289.26,270.46,277.87,284.05,286.60,285.69,296.87,301.90,297.65,307.46,308.20,307.67,305.72,297.85,301.81,299.17,304.35,301.58,298.84,305.33,299.13,300.26,300.00,304.52,299.69,299.61,296.14,290.70,294.84,288.75,292.51,287.05,286.41,289.75,293.55,295.49,305.76,317.69,317.03,331.04,478.14
2007-09-09 22:06:33.244000,L5,332.58,339.58,338.81,328.75,320.79,318.14,314.96,311.84,308.12,309.96,299.48,311.00,301.57,312.65,300.40,300.00,303.33,306.79,306.35,309.23,313.36,313.68,309.17,320.62,312.68,317.53,314.19,310.59,309.47,309.01,308.71,305.09,314.33,313.55,312.75,316.92,312.86,311.02,327.57,308.78,305.78,310.21,307.73,297.91,300.66,295.92,295.57,306.03,321.36,314.51,331.10,471.88
2007-10-02 22:12:30.868000,L5,317.33,318.70,319.10,308.54,305.51,306.83,311.54,295.85,298.63,299.86,297.94,307.60,273.42,277.37,284.96,281.99,280.22,291.25,294.23,314.55,314.65,311.91,312.91,315.06,316.43,316.39,294.42,295.99,291.66,292.65,293.33,293.79,303.26,306.02,305.51,306.20,309.83,305.74,308.01,291.84,287.16,288.72,284.23,277.32,280.03,284.07,298.01,311.24,320.76,321.58,337.63,480.89
2009-01-24 22:04:54.778000,L5,371.93,382.16,360.37,343.42,339.59,336.03,336.78,328.25,323.61,324.95,332.89,332.33,313.22,314.77,314.48,311.93,310.69,315.76,323.70,336.74,346.64,337.55,341.50,343.16,337.81,332.78,320.20,320.93,317.03,319.84,314.88,317.33,327.15,347.16,339.02,336.90,335.44,337.36,331.02,317.91,320.49,321.01,323.16,317.80,311.80,311.26,331.51,340.23,351.01,357.84,369.67,506.93
2009-02-09 22:05:19.855000,L5,290.96,287.56,291.35,271.65,265.89,157.47,,,,,,,,,,233.64,234.77,225.13,203.48,202.14,244.87,239.08,253.38,261.08,252.33,,181.59,229.97,170.49,255.34,256.80,264.80,269.16,262.16,257.12,266.81,265.82,262.44,246.87,,,234.83,253.10,244.51,246.49,241.37,246.86,238.97,203.44,,,
2010-02-21 22:04:20.664000,L5,323.96,326.73,327.69,318.24,318.47,306.87,308.14,293.39,285.24,282.49,290.19,289.28,276.90,283.71,287.72,290.75,294.71,297.04,299.69,299.85,300.91,299.56,296.77,300.44,298.56,297.39,300.22,301.14,305.73,307.48,300.24,300.98,302.44,301.23,297.86,291.61,291.13,293.49,294.41,289.50,293.27,295.27,293.73,290.36,295.20,290.84,294.36,302.57,315.54,310.75,329.30,487.30
2010-12-29 22:09:29.646000,L5,332.08,335.35,336.23,323.50,316.52,311.15,306.99,295.56,292.44,288.20,292.35,295.65,292.21,295.29,302.39,300.51,299.27,299.14,296.85,299.01,302.00,303.62,303.80,302.68,306.43,317.06,314.14,312.53,313.56,312.57,310.03,301.84,295.95,300.04,296.64,299.15,299.89,299.80,305.90,309.11,307.07,305.46,303.19,300.58,297.60,287.43,289.98,304.60,316.90,320.02,337.49,489.75
2011-01-07 22:03:20.155000,L5,328.44,332.39,331.98,321.94,326.60,321.93,312.76,303.05,302.71,300.65,301.19,300.17,288.62,295.35,300.46,298.05,297.32,299.14,308.72,304.25,308.10,311.82,309.42,316.52,310.76,313.67,312.11,310.84,311.17,306.40,305.41,303.52,304.07,296.49,298.29,302.52,303.19,302.17,306.23,304.96,307.69,304.99,297.33,295.87,294.17,296.15,299.65,308.92,323.15,321.38,336.66,485.52
2011-01-23 22:03:20.850000,L5,330.93,335.74,336.00,325.57,331.16,320.11,317.05,301.71,296.55,299.59,303.56,302.76,293.89,302.14,303.34,301.37,304.00,302.82,309.05,304.19,311.92,309.34,311.05,313.85,316.03,316.65,314.92,314.37,316.58,311.07,308.09,306.49,306.55,305.53,303.96,303.68,305.98,309.23,307.09,306.27,304.35,310.98,302.25,295.78,294.16,298.05,300.13,309.40,324.44,321.92,334.31,491.66
2011-02-08 22:03:23.241000,L5,330.95,333.47,333.31,322.23,321.80,327.23,321.78,305.99,307.87,311.07,307.67,311.63,293.74,293.69,303.86,301.42,300.49,304.11,305.84,317.16,320.61,318.02,322.41,320.15,327.01,321.02,313.85,309.52,306.69,308.75,303.34,304.32,311.68,315.08,315.48,312.00,320.23,315.34,317.58,301.55,303.89,315.27,295.83,293.50,293.92,297.31,305.50,322.10,327.62,328.47,337.76,487.15
2011-02-15 22:09:34.535000,L5,357.55,367.36,352.03,340.19,333.40,330.50,331.38,327.56,317.32,319.13,321.06,324.59,317.80,301.75,301.77,307.17,304.68,307.91,314.21,315.76,330.52,327.71,336.99,341.92,334.52,337.06,323.86,315.38,317.64,318.54,315.04,313.49,310.45,317.75,318.30,316.16,324.67,323.47,329.69,318.60,310.38,307.13,304.29,302.47,303.26,302.02,309.14,330.37,346.80,347.22,372.04,516.54
2011-03-12 22:03:19.303000,L5,320.78,319.72,325.53,313.92,315.31,311.77,304.82,291.52,289.38,288.59,287.06,292.76,283.37,287.41,290.18,289.38,291.32,296.98,301.76,300.35,305.61,300.90,303.57,308.51,302.53,303.32,300.35,305.59,303.97,302.72,301.50,296.05,298.48,292.93,294.13,294.95,300.24,293.25,294.51,295.00,294.26,295.40,290.70,283.96,282.57,287.17,290.74,302.17,313.17,309.66,325.41,483.05
2013-05-11 22:21:31.047000,L8,296.71,302.86,312.23,304.79,315.10,310.96,303.27,298.79,290.56,288.99,287.99,292.14,289.41,292.24,291.10,289.07,292.55,294.43,294.33,297.31,297.48,297.58,294.26,301.59,303.54,304.85,302.25,298.78,298.43,298.57,297.75,297.64,294.46,293.32,298.33,297.77,296.24,297.94,299.66,295.87,293.92,297.18,293.86,288.43,287.89,284.24,287.52,293.31,305.03,298.74,302.00,447.19
2013-05-27 22:21:38.875000,L8,240.15,238.43,282.94,278.31,288.77,268.81,260.58,253.96,249.28,247.31,,256.61,247.91,237.89,258.44,256.46,256.98,261.59,264.72,276.53,255.40,259.37,254.10,260.11,267.66,255.19,264.10,264.89,257.28,252.64,258.10,261.24,263.34,255.53,252.92,250.68,254.20,262.76,261.10,263.18,257.20,248.90,248.83,249.14,242.57,240.53,241.62,253.01,258.48,260.53,266.08,285.72
2013-06-05 22:15:27.079000,L8,233.60,236.94,276.47,278.10,284.48,265.18,253.98,250.29,240.59,,,,,218.75,247.40,243.38,252.72,247.79,250.89,191.45,249.14,253.84,249.40,251.52,258.10,242.29,253.08,260.68,252.51,250.05,250.48,250.55,257.11,250.93,251.19,245.15,233.93,251.91,254.89,258.34,249.93,217.33,,,,,,,,,,192.28
2013-07-14 22:21:34.493000,L8,262.52,266.71,293.15,286.36,293.68,278.31,274.25,269.79,265.55,264.56,195.32,211.70,226.27,236.76,254.64,252.85,257.60,247.44,278.40,196.04,274.62,267.23,257.54,276.58,262.21,260.59,269.49,274.85,259.83,265.59,266.36,268.48,270.72,265.35,258.67,260.19,258.85,268.34,267.09,262.86,261.93,258.79,260.02,253.90,247.86,252.43,246.28,264.13,276.79,269.20,279.51,428.37
2013-09-16 22:21:33.422000,L8,298.35,304.16,311.81,307.01,316.68,313.70,307.48,296.27,290.36,291.71,293.73,295.03,294.12,290.99,294.58,292.77,294.62,298.36,301.44,300.43,297.90,297.22,301.95,304.26,302.71,301.72,300.99,299.97,298.08,300.44,297.81,299.91,298.91,293.22,295.26,296.17,299.37,301.86,299.37,298.35,294.06,297.48,293.22,290.01,288.01,284.79,287.50,296.47,305.79,303.15,321.00,470.01
2013-10-18 22:21:25.531000,L8,356.35,333.99,314.16,312.43,320.79,322.20,324.63,303.63,293.88,289.09,294.61,294.51,290.87,291.88,296.17,290.51,295.86,297.43,298.50,296.80,297.68,301.11,311.14,314.81,314.02,321.69,324.47,329.29,321.39,337.30,353.82,359.50,331.90,321.77,315.61,317.02,307.78,327.86,338.46,331.96,331.86,320.33,311.36,298.46,293.91,293.46,302.62,326.89,334.31,317.78,319.79,449.95
2013-11-12 22:15:08.029000,L8,322.19,325.18,324.78,321.87,327.88,328.85,320.55,305.82,303.39,304.85,307.31,306.16,299.35,299.64,304.50,305.47,308.73,309.63,307.78,310.58,316.48,314.88,314.25,314.74,313.65,313.65,315.94,316.89,311.24,311.37,310.87,308.02,312.63,307.87,308.21,310.66,311.31,311.53,309.88,312.13,311.78,311.65,304.47,299.25,299.09,301.96,299.77,310.45,322.67,316.69,338.83,469.53
2013-12-14 22:14:57.422000,L8,284.61,296.25,297.62,292.34,296.77,276.45,285.24,276.54,270.32,234.11,201.79,229.39,237.15,247.55,255.60,255.89,253.42,258.86,261.18,248.78,265.48,263.95,266.88,271.75,278.82,259.81,266.78,283.61,279.73,267.18,271.18,278.79,278.36,271.88,270.27,268.22,267.64,273.23,272.65,279.32,268.58,265.14,269.26,259.32,257.11,261.56,260.75,257.16,291.86,286.08,294.75,311.74
2013-12-21 22:21:03.131000,L8,283.64,293.35,295.44,288.77,293.12,275.02,280.04,272.72,267.81,264.95,199.95,212.51,232.29,248.34,259.26,258.20,257.48,259.98,258.56,251.34,264.47,264.42,255.01,266.35,265.09,259.28,265.91,278.11,263.19,260.27,263.15,267.16,271.52,269.32,268.18,265.70,264.86,268.51,265.08,274.03,264.18,261.03,265.68,256.75,256.27,257.98,257.25,256.98,288.73,281.43,291.30,309.70
2014-02-07 22:20:33.142000,L8,285.99,294.64,293.98,292.27,295.53,276.35,286.79,278.36,272.18,253.64,198.30,273.12,238.48,245.61,254.80,255.87,255.49,258.38,261.26,281.87,267.92,264.78,263.71,270.34,288.12,284.05,272.12,285.87,280.44,276.70,261.97,278.90,276.83,275.64,276.87,266.96,269.61,275.76,270.32,276.29,268.06,270.00,266.22,252.37,259.49,265.06,263.13,261.20,291.12,286.33,294.99,388.74
2014-02-16 22:14:14.638000,L8,268.19,288.99,265.21,278.93,285.78,244.91,271.18,273.65,264.80,214.67,,213.52,231.25,235.87,240.20,235.96,240.15,229.53,250.08,177.37,258.45,257.95,251.59,262.16,262.08,167.86,264.89,279.80,258.61,255.77,257.88,237.48,267.62,268.08,268.42,261.35,262.73,267.34,244.91,271.18,262.12,260.27,262.32,243.14,250.30,252.77,254.12,254.78,287.74,282.59,289.91,419.57
2014-03-20 22:13:49.616000,L8,275.93,289.68,283.78,290.59,290.26,262.66,272.64,275.00,267.53,257.91,196.39,215.52,230.79,240.41,246.45,246.93,249.93,247.61,254.84,,258.17,259.65,256.81,264.36,264.33,257.99,263.15,183.63,256.68,262.98,194.78,246.79,269.68,263.16,266.77,262.55,261.68,268.56,260.20,271.02,259.75,252.64,258.68,245.44,252.94,257.56,255.20,257.95,286.44,280.32,287.38,304.28
2014-05-14 22:19:08.687000,L8,245.44,256.52,268.43,271.30,274.33,251.38,250.89,250.18,248.73,208.07,,193.68,224.22,226.01,243.45,232.40,235.21,240.74,240.92,182.59,,,,,,,,,236.67,239.47,240.51,238.43,251.26,168.58,232.25,236.07,227.15,256.41,244.70,257.15,245.44,,,,,228.41,226.76,201.61,227.73,,,209.87
2014-05-30 22:19:10.974000,L8,236.95,242.30,263.16,253.88,268.77,250.01,247.47,248.99,244.68,205.57,,186.24,217.68,218.82,219.47,237.85,245.27,244.19,244.97,184.32,,,,,,,,,,,,,,,,,,,,,,,,,,229.80,231.80,239.00,228.74,,,200.94
2014-07-26 22:13:18.997000,L8,239.37,238.99,269.86,271.77,277.42,258.93,256.87,245.92,248.40,211.36,,202.26,219.93,231.74,249.37,246.82,250.30,252.10,253.34,184.24,,,247.49,251.23,235.81,253.69,254.07,263.21,168.56,248.01,248.45,251.46,259.47,254.34,252.68,244.72,226.33,264.16,254.39,255.81,250.54,228.69,242.72,234.82,236.93,234.13,233.64,242.97,230.75,,265.59,281.97
2014-09-03 22:19:42.686000,L8,247.10,243.10,276.50,278.95,283.16,249.79,270.88,258.61,265.96,261.13,194.52,212.78,227.88,239.45,250.82,250.13,252.98,250.68,255.37,249.91,261.52,262.24,,,,,,,,,,,,,,,,249.57,248.67,254.05,236.31,,,,,,,,,,,219.03
2014-09-28 22:13:32.732000,L8,306.64,315.29,318.69,310.45,320.26,320.63,312.11,300.64,298.80,299.23,298.63,303.19,297.37,297.52,298.11,294.68,297.62,303.40,305.99,307.87,309.92,312.42,313.76,315.08,313.78,312.07,306.98,311.56,310.52,310.53,304.69,301.69,298.40,301.26,302.83,305.54,310.32,305.40,303.46,307.04,306.74,307.65,300.35,295.03,294.76,294.41,292.43,302.41,311.21,307.51,320.76,456.08
2014-10-14 22:13:38.532000,L8,272.55,288.63,300.20,293.04,297.86,278.41,280.97,274.14,274.47,235.60,205.18,270.96,238.79,246.19,257.42,257.18,255.63,258.48,262.23,276.33,269.12,271.25,264.34,271.92,275.68,268.38,273.33,286.22,259.39,267.19,261.56,263.71,278.99,275.71,276.83,270.10,271.57,278.70,270.19,276.05,269.53,263.10,270.39,258.77,257.98,264.65,262.04,263.60,288.75,282.12,293.45,413.59
2014-11-06 22:19:49.237000,L8,340.06,365.91,354.05,343.64,373.83,359.75,356.28,336.98,324.07,327.32,337.17,339.97,345.40,341.57,368.64,402.20,398.77,389.83,419.84,420.56,413.00,336.61,392.12,396.70,344.97,343.67,341.12,341.45,338.23,348.36,347.27,341.13,429.62,432.63,401.17,459.39,435.85,445.46,381.67,473.95,383.07,414.34,370.83,353.60,355.25,394.97,341.72,333.17,344.85,333.05,366.45,516.25
2014-11-22 22:19:45.715000,L8,301.58,353.24,357.92,351.65,339.59,327.70,323.16,309.67,318.42,315.40,310.69,301.10,301.86,301.19,304.85,301.54,299.06,303.05,302.90,307.37,315.05,322.55,307.97,311.21,308.56,306.32,328.90,317.21,312.50,315.05,329.03,325.91,322.22,322.18,332.36,308.89,328.98,327.29,327.17,310.05,317.96,328.29,314.30,301.07,311.05,305.40,309.97,315.74,312.23,307.51,317.36,446.73
2014-12-01 22:13:36.144000,L8,297.84,302.19,308.87,302.43,312.58,301.92,294.94,291.74,287.81,300.28,303.22,305.54,310.36,299.94,322.63,314.87,389.94,241.89,290.33,381.05,362.59,380.30,368.87,351.70,315.46,308.73,312.71,316.17,314.92,309.71,312.50,305.93,311.21,308.87,310.67,304.29,307.24,307.39,309.07,304.28,303.65,303.28,300.66,296.69,294.06,291.40,293.01,305.04,314.89,317.07,346.25,460.74
2015-01-25 22:19:32.598000,L8,287.06,294.58,295.06,291.79,296.64,,288.62,278.55,269.20,274.71,184.24,204.00,221.27,232.37,236.10,241.82,247.93,252.73,255.30,246.29,259.43,258.45,256.94,263.11,287.64,285.22,269.84,283.82,274.91,257.83,258.38,277.65,272.17,269.87,273.11,269.01,267.21,276.42,271.35,274.25,267.84,270.29,263.75,252.80,267.28,270.08,266.70,257.15,290.74,286.01,295.04,425.07
2015-02-10 22:19:26.793000,L8,282.76,291.40,293.03,285.67,290.64,217.91,,,,,173.57,209.64,224.04,232.48,240.19,184.77,241.59,230.09,193.69,,246.68,253.78,253.75,260.88,264.87,187.89,233.50,249.28,237.76,232.53,,,,,,,,,,,,,,,264.46,264.41,261.84,257.07,287.94,281.82,291.72,307.32
2015-02-19 22:13:13.545000,L8,366.37,369.36,424.31,421.36,440.12,444.73,416.29,441.01,427.58,430.40,402.46,427.16,486.62,440.50,463.07,428.04,423.96,414.77,434.63,451.31,426.42,424.13,437.33,403.39,482.27,,,,,443.87,452.38,475.04,429.75,422.79,470.31,454.40,500.11,447.30,389.33,413.73,437.65,393.33,419.54,409.05,433.97,377.00,418.77,397.68,386.83,391.28,373.35,518.17
2015-02-26 22:19:22.786000,L8,279.45,289.33,259.06,283.23,290.71,226.01,276.65,276.56,266.78,269.93,198.77,216.98,228.62,239.69,249.28,249.47,252.75,252.91,259.08,173.12,268.74,264.19,256.47,265.97,268.87,259.15,256.32,273.37,256.53,181.13,256.02,261.50,270.85,266.81,268.61,262.07,259.78,267.60,260.50,270.73,258.38,258.98,257.19,245.79,253.67,259.69,257.75,252.53,286.51,281.45,288.98,397.21
2015-03-14 22:19:11.321000,L8,286.38,293.51,297.42,291.25,297.62,280.03,283.24,277.21,269.56,177.35,270.00,274.22,261.89,239.20,247.90,248.43,250.54,255.05,260.81,249.85,261.19,261.96,260.64,269.36,286.04,284.31,274.65,284.35,279.77,274.43,263.45,278.88,274.42,271.99,276.47,268.65,268.76,275.48,271.11,276.31,268.98,266.27,265.92,258.97,265.09,268.91,263.41,267.86,288.64,281.93,292.09,423.48
2015-04-15 22:18:58.633000,L8,279.75,288.61,295.71,290.05,294.36,279.12,278.92,275.56,268.51,272.97,199.20,216.28,232.08,246.34,265.33,260.51,272.61,271.73,262.10,276.87,276.37,269.64,257.31,271.73,271.44,266.34,276.67,273.08,261.27,268.38,265.29,266.63,269.80,264.73,269.05,260.73,259.34,270.27,270.47,272.58,265.99,265.52,261.88,255.66,255.44,257.59,252.58,266.15,282.57,279.11,284.67,301.00
2015-05-26 22:12:28.969000,L8,234.72,247.09,263.68,252.93,275.72,262.08,250.78,222.07,234.64,,,204.26,218.63,223.40,241.66,233.37,239.51,242.63,239.19,,,,,,,,,,,,,,,244.98,249.97,242.40,211.06,253.54,253.15,256.51,186.59,,,,,228.36,226.38,232.07,214.00,,,283.24
2015-07-20 22:19:10.496000,L8,234.56,231.38,270.77,269.44,272.29,259.86,250.82,237.37,,,,,,,,242.18,246.13,248.35,252.08,180.32,250.44,255.63,246.60,248.64,247.55,242.49,240.65,251.07,,240.79,239.17,230.83,244.64,243.54,244.29,,,,,,,,,,,,,,,,,
2015-07-29 22:13:01.696000,L8,231.00,225.44,260.98,262.81,269.01,260.58,243.94,,,,,,,,224.23,241.37,245.85,248.44,252.46,,,,,247.07,253.27,240.50,236.17,243.56,,,,222.54,242.53,248.17,260.62,256.86,249.15,261.14,255.00,,,,,,,,,,,,,
2015-08-05 22:19:12.883000,L8,236.08,233.75,275.77,277.16,275.32,,,,,,,,,,,,,,,,253.49,257.15,247.91,193.82,250.20,249.47,238.25,242.62,,,,,,,,239.05,230.28,260.10,256.91,,,,,,,,,,,,,
2015-09-06 22:19:26.774000,L8,243.60,242.53,288.99,283.82,288.62,270.81,272.10,257.62,258.39,244.55,203.72,211.18,227.98,241.77,263.10,259.01,265.75,269.20,277.88,176.18,269.76,274.84,260.63,271.44,269.24,263.11,261.85,265.52,254.00,257.54,256.17,246.97,262.11,263.07,257.39,255.47,239.13,266.15,244.10,260.54,256.86,247.22,256.12,248.97,238.20,232.80,228.04,245.18,229.51,,272.90,289.81
2015-12-27 22:19:43.199000,L8,382.90,382.52,381.09,353.38,362.36,376.55,363.02,345.17,340.12,336.93,334.85,331.64,339.38,344.44,340.20,345.06,346.54,343.31,346.70,354.50,352.99,347.47,350.35,355.11,361.29,343.38,354.68,356.30,361.92,353.80,357.72,358.75,366.00,361.27,351.37,359.80,352.19,354.58,356.52,380.57,378.56,370.34,363.67,354.22,345.72,332.25,345.65,344.27,343.16,332.74,340.68,508.03
2016-01-05 22:13:29.107000,L8,318.28,325.75,327.68,319.15,325.02,327.60,319.47,304.31,301.46,301.74,301.37,302.40,299.18,299.35,305.55,309.13,308.56,306.66,306.39,304.35,312.82,315.25,314.65,313.99,312.71,309.76,308.93,312.80,313.39,308.18,307.62,307.82,305.37,301.11,308.38,301.74,306.74,308.08,313.44,311.38,309.67,310.48,306.64,300.98,303.52,304.90,300.74,307.32,316.53,314.00,347.83,501.85
2016-02-06 22:13:25.747000,L8,321.98,348.68,338.45,321.60,326.75,344.32,346.88,327.00,328.11,323.50,335.39,333.90,328.89,320.52,309.98,310.55,307.88,312.57,326.64,313.66,313.46,317.09,320.87,320.55,334.60,325.71,326.65,322.66,316.38,341.83,320.13,313.03,308.98,304.21,306.19,301.21,309.40,311.29,312.88,313.56,323.38,317.86,306.46,300.38,307.90,325.37,299.63,314.18,336.39,329.55,333.72,491.79
2016-02-13 22:19:32.514000,L8,323.49,324.16,328.34,315.22,322.28,323.66,318.46,304.05,295.32,299.11,298.18,299.27,298.55,299.20,306.49,307.13,308.68,305.81,306.17,310.09,310.96,316.19,315.73,315.27,314.50,310.69,315.74,318.08,314.44,310.98,304.67,305.86,299.60,298.92,304.72,307.85,300.97,306.18,303.43,302.09,303.52,302.20,301.97,298.79,300.74,303.11,304.75,310.08,313.61,309.07,344.82,488.99
2016-04-10 22:13:01.493000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,238.61,246.19,239.67,244.00,238.57,233.05,252.95,257.51,250.69,,,249.30,251.04,259.87,241.22,,,,,,,,,,,
