dates,satname,nzd0080-0000,nzd0080-0002,nzd0080-0003,nzd0080-0001
2013-05-20 22:13:50.559000,L8,286.89,282.10,292.08,277.78
2013-06-05 22:13:51.261000,L8,291.77,285.64,295.60,280.78
2013-06-21 22:13:43.313000,L8,289.77,282.00,291.32,277.34
2013-08-08 22:13:49.700000,L8,272.81,262.12,270.45,262.34
2013-09-09 22:13:25.749000,L8,286.02,278.20,284.34,274.12
2013-09-09 22:13:49.699000,L8,290.59,283.38,290.75,280.66
2013-09-25 22:13:17.289000,L8,301.77,289.33,312.89,297.40
2013-09-25 22:13:41.239000,L8,305.35,297.55,316.60,305.27
2013-10-27 22:13:07.896000,L8,262.64,247.35,260.90,221.85
2013-10-27 22:13:31.854000,L8,277.68,263.62,280.11,258.04
2013-11-28 22:13:02.012000,L8,284.92,271.83,282.34,271.69
2013-11-28 22:13:25.971000,L8,279.15,259.98,273.70,262.59
2013-12-14 22:12:57.636000,L8,287.04,270.42,280.09,271.39
2013-12-14 22:13:21.591000,L8,291.17,276.51,285.73,275.93
2014-01-15 22:12:33.689000,L8,287.00,272.23,282.00,272.98
2014-01-31 22:12:28.855000,L8,236.38,210.54,238.44,222.03
2014-01-31 22:12:52.806000,L8,244.17,212.65,239.60,223.45
2014-03-04 22:11:59.077000,L8,273.20,217.53,258.56,246.65
2014-04-05 22:11:34.747000,L8,268.50,226.74,260.44,235.82
2014-04-05 22:11:58.702000,L8,284.37,270.51,283.98,271.46
2014-04-21 22:11:18.224000,L8,278.06,286.55,288.82,277.72
2014-04-21 22:11:42.175000,L8,245.96,232.52,264.33,239.09
2014-05-23 22:11:18.694000,L8,278.55,260.83,275.38,261.36
2014-10-14 22:11:38.746000,L8,289.18,277.69,288.51,275.25
2014-10-14 22:12:02.705000,L8,287.87,276.69,287.38,274.34
2014-10-30 22:11:34.905000,L8,282.39,271.92,279.33,273.00
2014-10-30 22:11:58.859000,L8,292.42,281.63,292.13,283.65
2014-12-01 22:11:36.363000,L8,288.33,274.86,284.95,273.35
2014-12-01 22:12:00.318000,L8,286.80,273.66,283.61,272.05
2015-03-07 22:11:06.255000,L8,269.40,257.39,275.41,238.88
2015-03-07 22:11:30.209000,L8,271.62,258.64,275.66,239.32
2015-04-24 22:11:08.401000,L8,277.68,238.85,266.82,245.23
2015-05-10 22:10:28.533000,L8,286.03,269.41,284.94,270.46
2015-05-10 22:10:52.487000,L8,305.90,303.85,307.26,297.93
2015-06-11 22:10:40.593000,L8,273.12,257.28,271.79,239.58
2015-06-27 22:10:46.339000,L8,272.62,258.64,273.61,249.18
2015-06-27 22:11:10.298000,L8,272.22,257.40,272.39,247.38
2015-07-29 22:11:01.897000,L8,271.81,256.93,265.42,241.54
2015-07-29 22:11:25.856000,L8,283.26,271.90,284.06,270.13
2015-08-14 22:11:07.472000,L8,271.50,258.00,269.47,254.23
2015-08-14 22:11:31.426000,L8,259.59,251.29,257.24,238.01
2015-11-02 22:11:31.889000,L8,287.07,274.65,286.05,275.12
2015-12-20 22:11:33.546000,L8,285.48,269.71,281.90,272.20
2015-12-20 22:11:57.501000,L8,275.09,252.04,268.11,260.78
2016-02-22 22:11:18.630000,L8,281.82,263.73,279.75,265.56
2016-02-22 22:11:42.580000,L8,280.00,260.29,276.82,260.87
2016-03-09 22:11:16.948000,L8,284.95,264.17,280.99,269.64
2016-03-09 22:11:40.902000,L8,268.54,227.35,256.80,235.74
2016-03-25 22:11:32.353000,L8,216.46,203.88,,207.43
2016-04-26 22:11:21.230000,L8,291.88,279.34,293.75,281.72
2016-05-12 22:10:56.720000,L8,286.37,275.02,287.71,275.01
2016-05-12 22:11:20.683000,L8,286.07,274.49,286.75,273.67
2016-06-13 22:11:06.720000,L8,246.07,215.44,248.85,217.00
2016-06-13 22:11:30.674000,L8,259.56,228.63,255.89,227.43
2016-06-29 22:11:39.087000,L8,274.24,216.75,,261.88
2016-07-15 22:11:22.376000,L8,254.11,261.55,275.20,259.16
2016-07-15 22:11:46.335000,L8,,255.79,269.55,245.12
2016-08-16 22:11:29.744000,L8,261.99,258.03,270.38,255.76
2016-08-16 22:11:53.694000,L8,281.83,273.69,285.64,272.51
2016-10-19 22:11:45.519000,L8,286.81,279.17,290.61,275.93
2016-11-20 22:11:45.458000,L8,290.13,279.89,290.56,278.40
2016-11-20 22:12:09.409000,L8,284.55,270.66,283.35,272.77
2017-01-23 22:11:55.340000,L8,277.54,264.67,276.58,270.47
2017-04-29 22:10:42.581000,L8,287.23,276.15,291.25,286.00
2017-08-19 22:11:29.174000,L8,266.94,248.72,255.35,235.71
2017-08-19 22:11:53.133000,L8,286.24,277.61,290.73,276.08
2017-09-04 22:11:31.619000,L8,272.25,249.63,260.02,244.25
2017-09-04 22:11:55.578000,L8,270.47,245.70,252.36,238.48
2018-01-10 22:11:30.163000,L8,257.46,202.68,220.96,224.70
2018-01-10 22:11:54.118000,L8,285.87,268.51,280.54,271.87
2018-01-26 22:11:21.264000,L8,284.10,264.29,279.20,268.41
2018-01-26 22:11:45.215000,L8,284.89,265.85,280.67,269.64
2018-04-16 22:10:42.721000,L8,288.45,273.90,290.81,277.81
2018-04-16 22:11:06.667000,L8,292.72,277.77,293.13,280.30
2018-05-02 22:10:33.919000,L8,173.74,,,
2018-05-02 22:10:57.873000,L8,268.88,,,
2018-05-18 22:10:23.040000,L8,276.42,247.00,270.52,240.27
2018-07-05 22:10:30.841000,L8,293.13,283.20,295.59,281.88
2018-07-05 22:10:54.795000,L8,336.89,341.92,318.68,314.72
2018-08-06 22:10:46.333000,L8,272.90,256.58,268.88,256.38
2018-08-06 22:11:10.291000,L8,292.07,281.50,293.67,279.74
2018-09-07 22:11:00.442000,L8,291.90,280.63,290.18,278.70
2018-09-07 22:11:24.397000,L8,279.95,271.02,281.29,269.09
2018-10-09 22:11:13.339000,L8,296.26,288.47,300.08,281.35
2019-02-14 22:11:09.519000,L8,280.17,264.46,280.15,274.00
2019-02-14 22:11:33.473000,L8,282.77,270.24,282.12,276.58
2019-03-02 22:11:05.349000,L8,280.81,271.55,284.37,270.88
2019-03-02 22:11:29.304000,L8,271.72,250.79,274.27,262.92
2019-05-21 22:11:27.314000,L8,263.84,223.24,248.66,226.04
2019-06-06 22:11:11.322000,L8,277.37,254.88,271.86,251.83
2019-06-06 22:11:35.277000,L8,276.04,251.73,270.25,249.10
2019-06-22 22:11:17.033000,L8,272.69,254.87,270.91,248.48
2019-06-22 22:11:40.996000,L8,265.71,247.20,263.75,235.87
2019-07-08 22:11:20.766000,L8,315.79,308.46,298.46,283.20
2019-07-08 22:11:44.725000,L8,307.08,291.61,288.75,279.78
2019-07-24 22:11:48.987000,L8,262.31,244.95,257.16,233.60
2019-08-09 22:11:31.395000,L8,275.68,265.15,277.30,264.66
2019-08-09 22:11:55.358000,L8,264.08,250.85,264.96,238.20
2019-08-25 22:11:35.797000,L8,284.08,278.59,290.04,275.78
2019-09-26 22:11:45.238000,L8,288.73,280.97,289.76,279.32
2019-11-29 22:11:44.191000,L8,288.75,279.07,292.20,279.22
2019-12-31 22:11:38.231000,L8,239.18,214.14,238.69,209.87
2020-01-16 22:11:35.087000,L8,285.37,276.14,289.42,277.58
2020-01-16 22:11:59.041000,L8,284.37,274.41,287.50,276.74
2020-02-01 22:11:29.826000,L8,265.92,247.16,263.68,261.01
2020-02-01 22:11:53.781000,L8,268.86,249.24,272.93,263.01
2020-04-21 22:10:57.868000,L8,261.48,222.48,249.19,233.30
2020-04-21 22:11:21.823000,L8,256.34,218.45,245.07,229.44
2020-05-07 22:11:12.613000,L8,288.98,278.69,290.96,279.33
2020-06-08 22:11:00.065000,L8,276.43,251.80,268.54,245.87
2020-06-08 22:11:24.028000,L8,278.78,257.81,276.75,258.75
2020-06-24 22:11:08.920000,L8,265.62,245.81,266.08,239.46
2020-07-10 22:11:15.773000,L8,276.15,260.38,272.60,261.56
2020-07-10 22:11:39.723000,L8,292.67,282.01,294.29,280.15
2020-07-26 22:11:44.648000,L8,283.57,277.18,291.96,273.18
2020-08-27 22:11:56.368000,L8,283.72,278.12,288.13,276.18
2020-09-12 22:11:38.984000,L8,275.39,247.97,269.72,263.91
2020-09-28 22:11:43.377000,L8,289.00,278.82,290.35,279.86
2020-10-30 22:11:44.191000,L8,293.32,271.86,286.92,279.09
2020-12-17 22:11:45.420000,L8,283.98,268.18,280.88,275.08
2020-12-17 22:12:09.375000,L8,273.74,236.89,260.80,241.45
2021-01-18 22:11:57.463000,L8,282.61,277.38,288.41,277.50
2021-02-03 22:11:56.237000,L8,255.73,220.04,248.61,229.57
2021-02-19 22:11:27.994000,L8,224.11,196.67,188.65,202.55
2021-02-19 22:11:51.945000,L8,281.69,271.17,284.93,271.72
2021-04-24 22:11:01.432000,L8,287.38,273.76,286.72,275.28
2021-04-24 22:11:25.382000,L8,290.21,276.49,289.27,277.49
2021-05-26 22:11:07.110000,L8,302.02,293.59,301.80,285.18
2021-05-26 22:11:31.065000,L8,300.71,292.17,301.13,284.48
2021-06-11 22:11:14.087000,L8,,229.40,249.01,225.06
2021-06-11 22:11:38.046000,L8,268.53,250.37,254.74,238.75
2021-07-13 22:11:19.559000,L8,274.65,262.14,270.25,259.17
2021-07-13 22:11:43.513000,L8,277.08,268.83,278.66,265.94
2021-07-29 22:11:27.417000,L8,269.55,250.70,253.95,233.03
2021-08-14 22:11:33.700000,L8,282.20,273.79,287.99,270.86
2021-08-30 22:11:38.264000,L8,254.60,251.67,255.93,230.08
2021-10-01 22:11:46.773000,L8,274.76,261.42,272.52,261.05
2021-10-01 22:12:10.732000,L8,290.05,280.75,291.32,278.75
2021-10-17 22:11:50.671000,L8,292.85,285.95,296.03,281.59
2021-10-17 22:12:14.625000,L8,284.58,277.07,286.84,273.87
2021-11-06 22:12:48.299000,L9,279.81,257.60,274.09,258.26
2021-11-18 22:11:44.821000,L8,273.18,247.60,264.32,246.73
2021-11-18 22:12:08.776000,L8,287.57,279.81,291.71,276.41
2022-01-13 22:12:02.740000,L9,224.96,204.36,216.37,201.43
2022-01-21 22:11:35.958000,L8,272.04,250.66,273.36,237.81
2022-01-21 22:11:59.917000,L8,286.61,286.01,297.21,282.59
2022-02-14 22:11:37.090000,L9,286.91,278.57,289.21,277.48
2022-02-14 22:12:01.049000,L9,264.16,214.92,246.42,230.33
2022-02-22 22:11:26.680000,L8,260.62,212.01,242.77,223.05
2022-02-22 22:11:50.626000,L8,285.66,276.69,289.10,274.08
2022-03-26 22:11:11.888000,L8,282.96,272.26,281.88,274.37
2022-07-16 22:11:39.057000,L8,274.52,268.22,279.75,263.57
2022-07-16 22:12:03.012000,L8,272.98,267.23,278.47,262.14
2022-08-09 22:11:34.517000,L9,277.99,274.92,283.77,269.11
2022-08-09 22:11:58.475000,L9,295.29,292.38,302.22,284.49
2022-09-02 22:11:56.436000,L8,292.74,285.48,297.37,282.22
2022-09-10 22:12:03.656000,L9,265.29,263.29,272.90,246.89
2022-10-20 22:11:59.771000,L8,281.19,273.57,285.20,270.90
2023-02-09 22:11:45.094000,L8,289.48,286.33,296.91,280.93
2023-02-09 22:12:09.040000,L8,284.11,278.64,289.06,270.19
2023-03-13 22:11:23.206000,L8,286.98,262.87,281.51,269.04
2023-03-13 22:11:47.152000,L8,286.03,260.77,282.14,268.64
2023-03-21 22:11:31.242000,L9,286.75,277.28,290.68,276.01
2023-03-21 22:11:55.188000,L9,292.26,282.60,296.00,280.83
2023-03-29 22:11:37.049000,L8,264.15,221.51,246.58,222.99
2023-05-16 22:10:40.417000,L8,286.11,278.62,290.08,277.12
2023-05-16 22:11:04.371000,L8,272.81,259.81,275.65,255.55
2023-05-24 22:10:53.254000,L9,286.80,278.89,292.89,278.30
2023-05-24 22:11:17.213000,L9,270.78,251.65,265.84,244.20
2023-06-09 22:10:48.959000,L9,270.82,249.55,259.37,241.06
2023-06-09 22:11:12.914000,L9,292.59,286.48,299.10,284.57
2023-06-17 22:10:53.102000,L8,274.98,264.62,277.58,256.42
2023-06-17 22:11:17.056000,L8,275.59,267.73,280.26,260.85
2023-06-25 22:10:44.261000,L9,269.71,268.01,261.89,260.19
2023-06-25 22:11:08.216000,L9,261.72,259.00,251.22,243.08
2023-07-11 22:11:00.406000,L9,296.94,286.18,297.48,284.69
2023-07-11 22:11:24.365000,L9,295.01,284.23,295.73,282.80
2023-07-27 22:11:03.005000,L9,290.81,284.12,295.57,280.85
2023-07-27 22:11:26.959000,L9,276.12,269.37,280.72,267.02
2023-08-12 22:11:11.436000,L9,304.55,290.04,310.11,289.84
2023-08-20 22:11:23.591000,L8,277.68,271.06,281.82,267.89
2023-08-20 22:11:47.546000,L8,269.56,256.54,256.28,243.83
2023-08-28 22:11:20.303000,L9,272.39,262.01,272.31,257.08
2023-08-28 22:11:44.258000,L9,286.09,279.50,290.64,277.00
2023-09-05 22:11:22.812000,L8,269.12,254.89,248.01,241.82
2023-09-05 22:11:46.771000,L8,269.67,258.21,259.42,254.36
2023-09-13 22:11:29.496000,L9,285.59,271.86,282.64,272.85
2023-09-13 22:11:53.459000,L9,274.72,252.87,249.85,260.72
2023-09-29 22:11:26.883000,L9,273.43,259.89,272.47,255.62
2023-10-15 22:11:39.127000,L9,292.20,282.49,296.10,281.71
2023-10-15 22:12:03.081000,L9,290.70,281.93,295.40,280.87
2023-11-16 22:11:36.245000,L9,264.98,220.75,246.17,222.77
2023-12-18 22:11:45.147000,L9,246.24,206.90,258.04,226.64
2024-01-11 22:11:32.492000,L8,257.62,208.60,244.18,216.12
2024-01-11 22:11:56.446000,L8,264.90,220.03,252.93,226.52
2024-02-04 22:11:43.788000,L9,273.76,257.43,279.53,265.89
2024-02-04 22:12:07.739000,L9,280.70,273.49,287.07,272.77
2024-04-16 22:11:19.307000,L8,287.20,271.09,284.40,268.43
2024-05-02 22:10:44.568000,L8,275.70,251.29,271.76,261.01
2024-05-02 22:11:08.519000,L8,271.31,240.13,255.76,236.44
2024-05-10 22:11:00.825000,L9,286.79,281.67,295.07,278.81
2024-05-10 22:11:24.784000,L9,284.42,276.29,292.12,274.22
2024-05-18 22:10:31.990000,L8,286.29,278.61,291.25,276.86
2024-05-18 22:10:55.940000,L8,284.91,276.15,289.07,273.86
2024-05-26 22:10:48.268000,L9,288.57,280.89,293.13,282.79
2024-05-26 22:11:12.218000,L9,289.69,282.13,294.95,284.11
2024-06-11 22:10:42.335000,L9,294.95,286.07,299.71,286.18
2024-06-11 22:11:06.286000,L9,272.04,262.48,278.36,258.83
2024-06-27 22:10:29.087000,L9,303.78,493.98,546.77,399.96
2024-08-06 22:10:57.495000,L8,272.72,264.33,264.66,256.27
2024-08-06 22:11:21.454000,L8,286.26,279.85,291.33,278.33
2024-08-22 22:11:10.580000,L8,276.05,266.23,272.34,260.54
2024-08-22 22:11:34.534000,L8,276.10,266.31,273.35,260.92
2024-09-07 22:11:43.073000,L8,276.87,270.75,280.11,267.45
2024-12-04 22:12:00.480000,L9,263.48,222.91,240.15,228.67
2024-12-28 22:11:26.745000,L8,285.75,271.63,287.99,276.73
2024-12-28 22:11:50.695000,L8,269.43,240.10,255.88,234.67
2025-01-05 22:11:55.058000,L9,266.32,216.53,168.15,238.44
2025-01-29 22:11:28.545000,L8,278.12,266.44,280.35,267.32
2025-01-29 22:11:52.495000,L8,237.79,214.47,205.31,224.28
2025-02-06 22:11:55.429000,L9,283.77,273.09,291.17,275.00
2025-03-10 22:11:28.326000,L9,284.85,274.65,287.72,274.94
2025-03-26 22:11:41.456000,L9,271.18,207.12,,238.13
