dates,satname,nzd0060-0000,nzd0060-0001,nzd0060-0002,nzd0060-0003,nzd0060-0004,nzd0060-0005,nzd0060-0006,nzd0060-0007
1999-08-17 22:10:26.276000,L7,,,,276.10,280.59,271.33,273.20,266.79
1999-10-04 22:10:38.131000,L7,,,,252.79,277.33,,,
1999-12-07 22:10:30.042000,L7,,,,294.88,276.47,285.22,290.76,288.86
2000-02-09 22:10:19.398000,L7,444.73,401.58,383.52,349.34,372.74,333.74,338.82,330.15
2000-03-28 22:10:07.233000,L7,253.08,,,,,,281.51,276.95
2000-04-29 22:09:53.797000,L7,305.59,,,,,,,252.23
2000-05-15 22:09:42.527000,L7,,,,,,279.13,284.70,272.88
2000-08-03 22:08:44.137000,L7,203.29,226.34,297.33,298.60,269.80,283.59,289.60,284.37
2000-08-19 22:08:38.248000,L7,,,,,,,286.12,255.90
2000-09-20 22:08:03.348000,L7,,,,290.98,278.80,298.87,276.18,
2000-10-06 22:07:59.689000,L7,439.44,510.96,534.28,341.11,362.44,337.07,349.89,330.82
2000-10-22 22:07:50.487000,L7,,,,314.08,284.36,300.58,303.38,299.39
2000-11-07 22:07:53.532000,L7,,,,,249.59,280.44,290.53,291.48
2001-06-03 22:07:16.736000,L7,,,,,,,281.58,276.01
2001-12-12 22:06:14.960000,L7,,,,,,272.08,287.54,286.49
2001-12-28 22:06:14.106000,L7,,,,,272.67,276.67,290.57,288.82
2002-03-18 22:06:22.131000,L7,327.98,241.88,306.15,321.71,288.35,291.81,299.23,310.93
2002-10-28 22:05:22.323000,L7,,,,269.14,274.63,274.11,238.63,209.84
2002-12-31 22:05:56.221000,L7,,,,,,,286.49,271.07
2003-01-16 22:06:02.914000,L7,,,,314.20,283.43,285.09,292.51,298.41
2003-03-21 22:06:15.912000,L7,221.53,238.18,302.15,314.33,321.96,292.85,298.14,299.43
2003-04-06 22:06:21.012000,L7,,,,280.27,268.05,275.60,285.46,282.57
2003-05-08 22:06:20.773000,L7,188.32,,,,,,,
2003-12-26 21:56:18.593000,L5,271.78,314.44,291.25,299.67,,,,
2004-04-16 21:57:19.749000,L5,199.02,344.61,340.40,334.19,334.37,310.47,312.93,308.23
2004-05-18 21:58:14.785000,L5,335.99,349.72,345.80,342.83,336.91,318.62,325.01,318.83
2004-07-21 22:00:04.249000,L5,225.26,321.40,313.98,302.04,305.32,292.61,294.47,290.09
2005-01-13 22:03:41.143000,L5,286.08,303.24,288.62,297.74,309.32,291.52,292.17,288.17
2005-03-02 22:04:24.338000,L5,305.18,315.12,309.12,289.27,310.71,292.58,287.21,283.12
2005-04-03 22:04:40.528000,L5,346.41,341.90,336.62,335.73,341.99,322.69,323.22,323.18
2005-04-19 22:04:43.597000,L5,348.38,347.97,339.43,341.15,342.08,322.06,327.74,322.35
2005-06-06 22:05:05.724000,L5,,,,,280.59,275.59,280.64,276.31
2005-08-25 22:05:41.221000,L5,320.23,314.86,308.17,304.58,311.81,300.22,300.51,293.16
2005-11-13 22:05:57.059000,L5,370.78,364.32,363.28,373.08,368.19,360.06,366.96,362.73
2006-02-17 22:08:11.136000,L5,286.49,313.57,294.66,283.35,283.14,285.75,284.25,277.46
2006-04-06 22:09:08.139000,L5,355.57,357.17,348.19,340.17,348.26,329.87,328.47,324.72
2006-08-28 22:11:11.674000,L5,356.62,356.67,348.60,350.43,349.17,335.81,341.09,336.15
2006-09-13 22:11:23.474000,L5,352.02,350.59,343.96,340.72,343.41,333.68,331.15,329.22
2006-09-29 22:11:34.525000,L5,304.15,317.39,309.66,304.04,306.34,291.38,298.80,286.51
2007-01-03 22:12:49.248000,L5,,,,,226.04,287.37,250.11,307.85
2007-10-02 22:10:31.289000,L5,316.81,328.82,323.51,323.29,321.72,308.19,310.44,302.52
2008-11-21 22:01:05.982000,L5,283.24,306.68,278.66,301.63,308.36,290.62,294.29,284.89
2009-01-24 22:02:55.057000,L5,303.05,318.26,295.04,304.68,286.03,288.29,295.35,280.40
2010-01-27 22:08:26.527000,L5,399.12,399.61,375.70,377.02,379.92,372.74,373.23,372.02
2010-02-12 22:08:30.110000,L5,390.27,376.88,376.72,375.28,384.40,373.81,370.66,361.40
2010-11-27 22:07:24.215000,L5,351.16,354.35,346.05,338.19,342.03,327.26,331.90,323.22
2011-02-15 22:07:34.670000,L5,297.53,309.75,179.27,,297.83,277.59,246.40,273.10
2013-04-25 22:19:21.025000,L8,369.85,359.56,363.88,354.44,360.41,348.22,362.40,342.18
2013-05-11 22:19:31.249000,L8,383.70,405.19,393.67,382.18,379.52,377.73,379.64,368.42
2013-06-28 22:19:33.252000,L8,353.04,353.62,357.79,352.80,358.44,346.60,347.21,341.24
2013-07-14 22:19:34.707000,L8,315.59,,,329.19,320.49,328.76,324.46,306.03
2013-08-31 22:19:38.558000,L8,348.65,355.59,349.96,354.25,363.20,348.11,349.24,344.00
2013-10-18 22:19:25.762000,L8,290.86,316.10,302.26,326.11,339.38,324.90,326.97,320.28
2013-11-03 22:19:20.378000,L8,350.35,348.00,350.51,351.13,351.94,345.92,350.90,343.84
2013-12-05 22:19:13.005000,L8,359.93,385.66,418.81,366.55,368.42,362.65,356.63,352.06
2014-02-07 22:18:33.391000,L8,339.37,334.45,321.51,332.92,343.31,288.83,205.19,290.75
2014-02-23 22:18:20.398000,L8,348.75,347.83,342.36,347.88,361.03,344.64,345.56,343.13
2014-03-27 22:17:50.001000,L8,347.52,351.17,343.36,346.94,359.77,344.02,345.72,342.59
2014-04-12 22:17:37.464000,L8,354.18,352.59,356.68,350.96,358.38,350.99,354.79,350.85
2014-04-28 22:17:22.576000,L8,336.98,337.74,333.61,341.38,339.21,257.01,335.30,343.62
2014-05-14 22:17:08.923000,L8,350.94,353.01,344.03,349.55,356.60,340.61,347.58,339.94
2014-07-17 22:17:28.260000,L8,,304.91,301.39,325.73,331.83,318.59,320.82,319.10
2015-01-25 22:17:32.812000,L8,261.48,301.11,285.23,315.63,285.72,286.31,333.63,323.92
2015-02-26 22:17:23.009000,L8,350.85,347.01,344.34,350.58,354.77,343.75,351.80,346.11
2015-03-30 22:17:01.871000,L8,351.49,356.54,348.83,355.28,363.06,349.90,356.38,347.96
2015-07-20 22:17:10.706000,L8,392.78,424.36,361.82,361.35,367.78,350.44,377.11,346.60
2015-08-05 22:17:13.094000,L8,404.99,467.94,353.22,351.70,355.89,345.58,350.35,342.28
2015-09-06 22:17:26.976000,L8,334.55,331.75,325.90,312.63,,333.44,331.90,328.32
2015-10-08 22:17:36.852000,L8,303.42,315.67,314.93,328.85,335.14,329.63,333.34,321.19
2015-10-24 22:17:40.820000,L8,,,,313.03,283.79,285.58,320.16,295.19
2015-12-11 22:17:42.627000,L8,359.48,363.47,367.54,368.57,376.44,355.68,359.95,366.58
2015-12-27 22:17:43.409000,L8,360.54,360.98,365.01,370.35,370.52,353.89,362.75,365.50
2016-01-12 22:17:40.472000,L8,362.72,362.25,366.89,364.56,372.07,359.88,361.41,370.94
2016-04-01 22:17:14.685000,L8,344.23,356.62,379.77,365.94,366.35,345.18,346.85,338.77
2016-05-03 22:17:13.318000,L8,,,,252.64,287.14,285.07,301.44,292.25
2016-05-19 22:17:11.230000,L8,359.62,358.28,358.61,353.12,359.98,352.12,351.97,345.88
2016-06-04 22:17:16.433000,L8,302.10,321.30,320.09,329.63,334.39,320.14,318.94,317.17
2016-08-07 22:17:37.552000,L8,403.61,423.96,417.98,455.23,459.51,388.17,374.49,371.67
2016-09-08 22:17:48.858000,L8,285.73,310.73,309.10,323.75,294.77,319.14,320.33,317.88
2016-09-24 22:17:49.840000,L8,350.05,354.83,364.58,350.59,363.43,349.14,351.82,345.25
2017-01-30 22:17:38.957000,L8,392.78,392.17,382.69,381.68,375.68,377.22,378.40,373.37
2017-03-03 22:17:25.727000,L8,355.71,351.41,351.08,349.16,355.68,340.84,349.66,344.05
2017-03-19 22:17:15.956000,L8,353.63,351.82,351.45,352.26,360.17,343.80,351.24,346.45
2017-04-20 22:16:59.468000,L8,354.22,355.26,347.23,350.49,353.58,343.21,348.54,344.07
2017-07-09 22:17:23.906000,L8,315.24,202.57,314.74,326.25,329.30,324.08,332.47,319.41
2017-07-25 22:17:30.862000,L8,337.92,331.76,329.35,336.44,335.60,331.91,334.26,330.44
2017-09-11 22:17:42.311000,L8,355.16,351.83,357.97,351.43,350.51,342.60,348.83,341.06
2017-12-16 22:17:46.727000,L8,350.23,345.64,,,310.45,338.34,344.70,338.50
2018-02-02 22:17:27.894000,L8,312.60,314.31,309.43,326.72,285.96,277.27,316.98,291.52
2018-02-18 22:17:22.771000,L8,326.45,322.28,312.35,330.84,336.33,318.92,320.92,317.60
2018-05-09 22:16:40.331000,L8,326.19,324.48,312.96,326.81,335.05,316.56,319.43,318.41
2018-05-25 22:16:28.178000,L8,329.22,327.20,321.74,332.30,338.83,324.28,331.21,322.69
2018-06-10 22:16:26.226000,L8,336.39,321.34,320.22,332.25,334.40,325.87,328.17,320.36
2018-07-28 22:16:51.607000,L8,335.84,315.00,316.36,336.39,336.12,327.96,332.24,324.79
2018-08-29 22:17:08.269000,L8,341.11,334.49,328.34,337.12,337.29,330.05,307.11,275.59
2018-11-01 22:17:30.804000,L8,285.73,286.69,303.84,317.06,296.01,316.83,317.58,295.47
2018-11-17 22:17:31.986000,L8,,300.42,300.26,331.41,336.64,,,
2018-12-03 22:17:30.217000,L8,196.74,313.03,310.06,329.82,337.20,318.72,324.50,320.19
2018-12-19 22:17:28.292000,L8,,322.21,314.87,331.19,340.94,322.71,330.01,320.33
