dates,satname,nzd0343-0000,nzd0343-0001,nzd0343-0002,nzd0343-0003,nzd0343-0004,nzd0343-0005,nzd0343-0006,nzd0343-0007,nzd0343-0008,nzd0343-0009,nzd0343-0010,nzd0343-0011,nzd0343-0012,nzd0343-0013,nzd0343-0014,nzd0343-0015,nzd0343-0016,nzd0343-0017,nzd0343-0018,nzd0343-0019,nzd0343-0020,nzd0343-0021,nzd0343-0022,nzd0343-0023,nzd0343-0024,nzd0343-0025,nzd0343-0026,nzd0343-0027,nzd0343-0028,nzd0343-0029,nzd0343-0030,nzd0343-0031,nzd0343-0032,nzd0343-0033,nzd0343-0034,nzd0343-0035,nzd0343-0036,nzd0343-0037,nzd0343-0038,nzd0343-0039,nzd0343-0040,nzd0343-0041,nzd0343-0042,nzd0343-0043
2004-10-20 21:45:16.509000,L5,384.55,386.43,370.77,406.02,437.08,392.45,403.04,412.90,432.22,413.13,427.33,414.11,418.80,393.24,387.36,400.07,393.72,411.02,395.57,404.65,394.69,410.29,372.80,400.02,389.15,359.10,389.24,399.86,412.04,412.60,406.10,401.70,387.35,365.35,375.81,386.41,402.56,362.91,367.66,354.34,363.38,359.37,337.40,346.82
2004-11-30 21:40:15.914000,L5,379.46,370.55,381.57,373.60,404.02,398.11,401.33,403.71,431.29,429.64,407.21,415.47,406.28,390.81,391.20,400.49,412.49,388.48,378.74,374.73,358.83,368.22,359.85,352.53,361.46,369.31,356.73,377.43,430.58,380.76,384.03,410.00,375.06,362.12,368.62,394.81,414.42,355.14,364.77,357.67,352.51,343.73,338.71,348.04
2004-12-16 21:40:34.991000,L5,388.52,383.42,378.37,414.14,412.22,403.30,390.61,411.66,432.64,437.13,425.44,422.51,396.23,389.46,396.29,391.36,376.27,382.34,366.51,365.36,380.66,360.47,353.33,361.41,361.27,376.29,420.35,415.42,392.11,369.30,438.54,479.57,362.11,350.37,372.27,367.22,357.14,351.79,351.58,344.14,331.46,340.38,338.60,347.75
2005-01-17 21:41:01.708000,L5,383.79,378.84,378.26,367.56,370.06,371.17,397.25,418.27,434.54,425.01,406.47,396.04,390.08,404.11,388.56,406.40,382.58,377.47,371.24,366.72,367.36,371.90,353.92,362.11,356.83,344.22,332.44,348.13,361.68,362.65,366.42,354.19,341.07,358.75,357.22,358.50,347.66,336.98,356.69,346.73,343.96,338.27,334.18,339.71
2005-02-09 21:47:31.401000,L5,414.08,403.16,406.57,393.25,405.08,369.29,384.39,458.24,495.95,416.89,412.57,465.69,485.05,475.59,479.14,439.58,485.84,480.63,451.22,465.81,477.44,371.08,377.78,365.70,373.62,360.33,359.31,377.62,404.52,391.66,408.87,388.77,377.15,406.80,404.96,407.45,387.94,411.08,346.26,358.13,347.32,339.17,343.20,379.06
2005-02-18 21:41:30.252000,L5,412.19,416.98,398.18,405.88,417.81,418.13,441.48,463.23,493.38,439.81,480.19,426.38,406.12,404.46,442.84,399.53,440.38,448.90,386.03,384.87,396.61,389.51,389.60,405.19,413.85,374.23,364.18,380.38,441.99,393.59,435.15,412.04,387.83,395.85,453.04,444.95,417.91,418.19,442.77,410.96,422.73,386.08,360.44,360.33
2005-03-06 21:41:43.946000,L5,,,,,,,,,,171.45,200.31,248.86,258.45,319.98,226.42,308.15,280.18,285.79,296.22,311.46,306.09,299.46,305.33,304.28,288.84,288.86,298.90,305.31,295.22,292.08,251.45,238.49,276.67,298.37,314.94,222.08,311.59,290.24,283.10,,,,,
2005-03-13 21:47:59.531000,L5,326.66,321.57,303.24,306.67,300.07,292.11,273.19,286.34,315.88,298.18,320.70,335.42,304.82,335.87,330.10,340.90,332.11,322.96,324.18,328.39,320.53,316.73,314.79,320.62,313.95,310.39,310.35,318.33,324.48,327.17,328.42,314.39,307.60,320.04,326.27,325.24,316.32,301.54,303.58,302.93,300.94,301.32,307.95,309.42
2005-05-09 21:42:07.981000,L5,344.55,341.64,331.94,336.08,323.56,333.06,347.53,346.22,380.93,368.81,370.49,362.50,327.19,363.17,364.00,362.61,354.23,345.03,339.36,337.64,334.76,335.92,331.21,340.39,333.60,333.04,329.42,338.33,348.63,348.94,344.34,329.33,317.44,328.42,336.84,334.54,328.84,321.47,323.77,317.69,317.22,320.74,326.63,334.31
2005-05-25 21:42:16.127000,L5,330.97,329.92,315.80,318.64,315.11,313.38,341.01,340.08,370.06,352.33,356.15,362.60,305.70,351.03,350.38,346.50,342.43,335.56,332.30,328.28,324.82,324.45,320.11,334.96,333.46,323.33,321.66,332.27,320.03,334.65,331.89,316.17,306.70,319.82,331.27,315.53,308.28,305.86,315.19,307.96,310.95,303.90,315.79,320.62
2005-06-01 21:48:30.637000,L5,340.28,334.21,319.47,321.33,316.00,323.36,322.77,353.08,366.17,354.01,360.86,352.84,310.43,358.11,353.07,355.72,345.71,338.20,334.22,339.33,336.49,333.59,332.53,333.22,333.72,331.31,327.63,334.33,330.69,338.62,342.32,326.88,314.01,322.37,332.25,324.51,319.76,307.93,317.87,313.56,312.98,314.28,325.46,331.59
2005-06-10 21:42:24.190000,L5,332.29,318.67,309.86,317.58,308.22,317.21,333.50,334.95,372.01,349.12,355.79,337.90,295.57,345.58,350.63,354.52,332.00,328.72,333.17,330.47,329.44,333.88,325.93,332.84,328.93,321.00,317.88,330.90,335.00,332.45,332.37,318.71,312.34,316.95,325.26,324.65,306.45,302.42,311.48,307.54,303.74,304.47,314.22,321.71
2005-06-26 21:42:28.501000,L5,330.27,325.77,304.31,316.77,312.53,316.02,316.27,318.35,358.07,349.71,366.06,353.70,299.47,348.53,353.25,348.02,345.90,328.52,334.82,335.88,335.69,330.52,338.77,334.20,338.67,326.42,322.56,328.56,323.43,333.02,335.58,317.79,306.78,313.99,326.27,322.67,309.59,308.20,305.83,307.06,308.87,314.62,316.71,324.15
2005-07-12 21:42:35.336000,L5,327.75,337.72,308.15,324.03,307.52,318.21,338.55,335.87,365.42,350.16,359.24,342.68,291.10,362.47,352.65,356.68,343.25,337.87,338.03,352.69,333.78,330.12,323.58,326.12,325.87,323.22,319.29,325.46,316.98,337.34,330.22,318.27,305.22,321.36,327.73,316.59,313.93,301.65,310.58,306.32,311.16,303.47,308.94,318.97
2005-07-28 21:42:45.778000,L5,336.37,325.60,315.95,323.34,325.32,317.48,322.27,330.44,359.55,350.07,358.61,352.78,305.22,351.39,353.70,353.95,347.65,339.99,333.57,334.20,330.78,331.32,326.96,334.17,331.77,325.08,321.55,327.55,334.68,336.82,337.55,325.44,311.15,316.95,335.64,324.55,317.76,309.56,312.54,308.41,301.41,307.01,312.61,315.87
2005-08-13 21:42:53.446000,L5,528.05,424.44,394.09,360.32,343.09,339.19,347.75,367.51,395.48,404.99,376.15,370.24,317.78,377.43,393.16,379.88,368.93,353.85,350.16,347.54,349.42,348.18,349.89,394.72,466.61,466.05,480.91,380.68,367.25,355.47,359.31,359.06,335.18,335.96,346.68,343.65,331.80,326.90,336.89,333.62,321.04,322.85,335.38,337.76
2005-08-20 21:48:42.854000,L5,334.90,332.32,322.39,326.18,315.67,320.81,326.75,324.19,365.26,355.62,356.90,357.59,305.04,353.90,355.27,359.07,343.16,338.94,330.00,338.42,327.79,335.57,332.44,339.23,336.19,336.58,334.21,345.33,338.55,345.29,348.56,325.48,317.26,320.55,332.38,330.31,321.30,310.37,318.46,309.19,318.91,314.70,321.07,332.28
2005-08-29 21:42:58.794000,L5,337.13,330.74,308.49,321.51,304.79,315.51,323.02,313.83,364.07,350.99,353.38,343.65,300.50,351.37,347.87,351.04,345.78,335.49,335.64,348.08,339.36,327.11,331.57,336.69,333.78,327.71,338.28,334.93,334.57,341.33,343.16,333.24,320.71,327.83,338.14,336.56,327.38,313.75,321.51,315.01,310.58,311.03,317.41,326.43
2005-09-30 21:42:58.225000,L5,364.92,341.42,332.44,342.04,347.78,347.33,357.21,367.48,394.35,364.43,369.98,385.28,344.76,369.51,357.39,362.82,367.14,356.53,350.34,343.32,340.19,342.99,341.83,344.10,343.99,341.23,332.35,343.53,351.40,352.07,346.76,345.67,338.51,339.58,351.26,348.55,343.09,328.40,334.75,324.07,316.92,318.34,325.77,329.62
2005-11-08 21:48:52.559000,L5,342.91,328.86,321.66,324.72,317.53,321.57,318.50,317.61,365.77,345.88,347.73,347.98,317.15,358.36,352.17,360.31,345.41,341.83,345.64,342.40,327.66,321.09,320.39,326.89,323.88,317.47,316.44,334.06,340.62,338.42,339.73,326.38,319.35,330.88,335.89,335.58,325.72,306.85,310.87,306.38,306.82,304.73,308.89,317.55
2005-11-17 21:43:19.361000,L5,355.12,340.02,337.20,337.43,344.23,351.87,350.48,376.21,386.22,376.46,377.92,363.79,361.42,363.33,362.22,358.87,342.92,335.05,337.96,341.10,337.16,332.61,337.52,347.38,345.25,343.43,338.68,349.24,350.90,352.46,342.85,333.67,323.19,328.61,336.31,334.60,325.90,317.70,318.40,321.48,322.22,319.54,327.01,330.40
2006-01-20 21:44:49.210000,L5,,,,,,264.95,250.73,277.85,279.44,260.84,254.70,246.58,242.27,320.22,198.22,292.62,255.29,269.79,273.59,298.46,288.23,277.94,280.11,291.61,286.08,287.49,293.41,304.13,300.54,301.46,303.24,294.92,287.13,299.43,308.78,303.49,295.88,282.02,285.68,286.83,285.31,285.63,290.05,291.83
2006-01-27 21:51:10.462000,L5,176.42,250.48,253.19,249.04,237.39,273.45,259.17,275.46,286.52,270.71,267.38,306.17,248.13,322.86,198.65,300.45,260.72,284.81,293.35,310.16,302.45,285.56,284.72,299.75,287.40,282.46,294.27,305.76,302.35,302.66,307.59,300.93,296.78,312.35,325.57,317.64,312.99,290.34,293.15,290.43,292.42,294.55,295.96,299.38
2006-02-05 21:45:11.980000,L5,,,,,,263.07,242.56,273.64,273.44,251.86,242.05,226.89,227.51,310.30,192.05,282.82,243.67,249.37,269.86,294.38,295.32,275.20,275.84,289.38,275.39,272.90,279.52,293.47,295.66,287.37,296.15,293.36,288.25,305.13,313.92,309.72,305.57,285.60,285.63,283.81,288.49,285.12,288.34,290.75
2006-02-12 21:51:08.090000,L5,,,,268.54,269.59,283.42,279.17,295.23,306.29,298.29,245.69,,,,,,,,,296.83,301.92,296.64,291.53,298.02,284.07,279.22,288.30,313.10,313.09,314.79,315.72,310.46,300.31,311.35,322.71,322.79,318.95,318.03,223.17,160.20,,,,
2006-02-21 21:45:32.507000,L5,356.23,341.61,329.31,330.57,330.08,335.94,347.50,355.13,380.00,363.38,367.50,362.28,320.29,357.22,350.39,356.17,346.75,346.05,333.20,347.98,346.89,338.98,339.26,341.63,339.94,329.77,321.17,331.62,335.10,339.22,342.62,329.35,317.32,322.27,334.88,336.97,324.05,317.91,322.47,323.08,326.64,322.42,324.75,328.80
2006-02-28 21:51:28.213000,L5,356.54,346.53,331.84,334.28,335.44,340.37,345.88,360.38,382.82,377.19,373.36,375.31,328.35,365.68,356.74,359.77,352.78,352.00,347.91,345.87,348.59,354.03,340.46,346.43,339.93,342.64,329.09,342.03,347.87,350.45,343.22,335.33,321.93,328.64,340.55,339.93,336.14,326.31,330.80,321.28,324.78,335.23,332.19,335.13
2006-03-09 21:45:52.499000,L5,371.28,352.05,342.09,336.58,342.86,352.54,370.74,387.56,451.38,426.65,386.88,388.47,359.35,368.72,366.00,367.52,373.23,353.19,357.66,341.88,367.40,361.20,363.35,355.19,354.34,349.41,338.38,347.24,349.09,350.88,346.40,340.33,338.98,340.13,350.84,344.81,345.66,343.17,340.05,330.42,334.77,336.35,332.98,334.80
2006-04-26 21:46:44.812000,L5,344.11,335.62,326.77,320.91,321.27,323.83,339.21,330.90,378.47,358.31,368.92,356.10,318.65,360.87,350.02,352.70,342.72,333.18,336.46,341.19,337.47,334.58,339.30,340.67,338.82,324.54,329.17,343.99,344.84,344.65,349.16,331.88,318.67,332.21,345.94,339.50,331.34,318.48,325.15,325.12,318.49,324.54,327.07,336.16
2006-06-13 21:47:25.691000,L5,314.95,316.98,314.11,304.75,306.23,308.84,310.48,314.05,348.46,334.82,346.33,336.90,287.49,341.13,339.67,342.43,340.14,332.95,331.95,334.37,337.75,336.30,331.30,330.09,320.11,307.98,312.36,320.69,316.33,323.61,328.62,313.59,313.33,321.74,330.80,315.00,306.06,301.32,312.25,306.90,310.29,307.45,311.66,320.43
2006-06-29 21:47:40.526000,L5,,,,,,,,,,,,,,,,,,,,,209.29,187.04,221.88,235.21,214.25,230.64,236.89,241.35,225.75,240.98,259.10,250.08,258.88,263.00,275.75,272.47,267.74,256.47,266.26,257.22,251.58,255.44,272.41,282.21
2006-07-15 21:47:54.076000,L5,329.60,323.54,311.46,310.46,312.23,330.31,338.45,340.58,358.07,360.09,357.30,361.23,305.50,360.01,347.93,348.39,343.37,343.35,337.07,337.53,332.32,329.97,325.72,336.26,334.06,334.35,319.11,330.05,334.36,330.09,333.66,314.83,311.06,316.61,330.30,325.05,315.64,316.86,316.37,318.79,316.22,316.71,318.36,330.25
2006-07-22 21:53:46.375000,L5,328.26,321.20,312.32,313.76,306.17,309.23,315.50,311.88,347.58,345.56,355.67,343.16,289.17,341.49,353.60,356.22,350.15,335.28,337.60,343.05,335.30,333.10,330.76,330.76,327.63,335.66,328.06,330.72,327.92,335.17,335.10,324.70,312.82,320.46,333.62,322.59,320.92,311.10,314.68,323.06,314.63,312.87,323.97,332.40
2006-08-23 21:54:11.272000,L5,338.21,324.27,314.42,324.70,316.32,317.58,320.73,319.35,372.94,341.97,349.36,355.55,293.11,339.54,365.08,362.21,355.97,338.04,328.97,334.88,327.60,333.02,334.28,337.39,336.67,336.94,332.36,341.26,343.93,346.33,344.29,327.99,325.29,328.78,331.13,328.93,320.23,309.02,314.11,312.38,308.04,311.39,320.17,327.78
2006-08-23 21:54:35.388000,L5,341.14,329.86,317.38,327.02,315.13,321.85,328.01,334.74,375.24,345.81,348.64,358.42,292.47,359.96,364.64,362.67,358.87,339.42,330.68,334.61,328.88,335.02,336.84,339.19,339.41,340.09,334.46,343.49,346.36,346.47,344.38,327.40,325.14,330.21,333.62,329.72,322.25,310.88,315.63,313.51,309.31,311.23,321.07,328.47
2006-09-01 21:48:31.320000,L5,380.90,367.93,364.34,383.24,405.34,405.19,442.59,424.99,448.27,407.64,408.07,423.36,429.08,400.55,397.72,415.46,413.18,415.72,410.03,381.00,380.56,405.29,417.54,381.78,428.30,414.88,380.40,368.90,434.15,384.16,380.18,389.74,355.97,357.24,368.74,359.93,407.76,347.29,365.30,435.97,364.12,350.54,359.94,369.11
2006-09-17 21:48:42.941000,L5,329.69,321.27,310.73,311.73,305.54,316.07,311.31,318.44,368.49,343.82,346.36,343.65,292.10,341.22,347.38,349.16,340.13,329.42,334.10,338.35,331.70,334.07,334.35,338.56,331.37,327.91,321.28,331.97,332.65,330.84,335.33,324.95,311.09,325.31,336.97,329.59,326.74,313.39,315.82,313.75,315.38,314.98,318.69,324.60
2006-10-10 21:55:08.811000,L5,335.12,329.60,326.02,326.90,319.26,322.66,325.23,320.45,362.09,345.75,353.40,342.65,300.93,338.68,350.62,362.77,345.23,342.14,339.77,338.54,339.72,319.59,321.32,325.18,322.09,317.69,315.25,325.28,331.64,337.13,339.79,327.47,323.06,327.95,340.71,335.33,327.96,316.87,310.87,307.81,306.16,305.75,311.89,318.36
2006-11-20 21:49:20.699000,L5,341.98,326.01,323.01,315.50,316.30,320.89,321.70,327.15,368.50,350.56,356.38,370.51,316.04,362.79,361.84,354.63,340.72,337.07,337.19,335.66,330.00,330.42,337.21,345.31,333.59,336.11,333.32,366.64,404.40,402.38,397.46,375.62,366.13,343.71,338.42,334.27,337.14,340.65,374.11,321.51,316.24,316.36,323.46,333.71
2006-12-06 21:49:29.117000,L5,354.61,345.98,337.30,340.34,340.21,352.17,351.73,370.43,382.66,394.95,379.48,380.55,372.85,370.21,363.30,374.25,370.02,350.78,347.39,332.46,329.35,326.94,332.64,333.67,335.39,336.26,331.74,346.06,347.63,350.03,347.92,339.26,331.23,339.94,348.01,338.65,329.27,315.04,316.60,317.76,314.20,313.25,316.54,324.75
2007-01-30 21:56:00.553000,L5,315.29,310.75,309.97,311.03,295.77,297.76,299.82,311.63,356.65,342.04,347.72,346.31,301.42,349.81,338.93,334.92,323.26,316.11,316.10,328.26,320.19,327.04,330.54,339.53,329.41,334.39,332.93,339.65,338.41,329.62,334.71,321.11,308.48,322.99,333.06,335.38,325.22,308.21,315.07,320.20,316.00,320.21,325.35,327.77
2007-02-08 21:49:50.615000,L5,361.46,347.04,336.46,334.82,340.37,340.35,352.99,372.41,390.52,381.92,370.62,376.75,330.45,365.20,355.06,357.89,347.21,333.27,329.86,328.01,328.77,334.27,341.33,339.34,340.19,345.56,331.25,339.38,347.19,341.24,343.28,329.15,314.96,323.04,334.06,337.12,325.85,314.77,317.17,320.95,316.61,317.75,323.56,330.05
2011-01-25 21:50:35.036000,L5,352.27,344.02,321.09,324.92,332.29,337.79,349.13,359.43,384.88,372.59,366.12,379.00,379.09,386.03,388.26,376.46,364.19,370.71,347.15,334.48,342.44,343.09,344.35,338.30,337.97,338.14,325.63,344.52,344.33,340.80,342.28,330.79,323.74,331.90,347.07,333.75,324.14,322.52,318.82,314.85,311.82,310.81,312.65,327.98
2011-10-24 21:48:35.845000,L5,347.01,340.84,331.38,338.17,335.89,352.39,344.38,358.43,387.76,369.80,359.43,366.88,332.41,364.92,371.71,356.69,352.56,347.69,353.14,354.99,352.84,342.16,344.79,356.88,353.85,364.92,367.87,384.14,398.06,347.92,345.97,344.89,342.63,347.98,363.04,358.37,344.36,336.90,334.27,341.32,347.70,329.64,334.39,344.71
2013-05-31 21:56:55.601000,L8,350.82,325.88,329.69,333.86,336.68,347.16,359.89,384.20,401.75,391.87,376.48,364.08,371.40,355.38,354.03,347.99,356.06,336.07,341.59,348.36,364.40,338.27,340.74,353.87,355.06,351.69,318.73,340.81,402.28,422.90,409.49,324.99,324.31,317.85,322.36,319.51,318.09,316.26,327.21,323.67,312.99,304.78,358.14,384.43
2013-06-07 22:02:40.903000,L8,303.00,318.11,307.94,304.16,304.50,315.39,321.92,296.93,361.57,327.19,319.10,339.28,290.71,337.88,323.04,333.68,323.82,319.73,327.41,317.42,310.21,310.78,307.21,316.28,308.98,302.54,302.62,317.43,311.03,310.65,314.60,307.62,299.33,302.57,315.44,309.46,304.74,293.33,293.57,293.46,288.06,294.69,310.71,317.12
2013-06-23 22:02:34.637000,L8,304.31,324.15,308.87,314.06,316.85,329.02,345.99,366.44,388.83,388.84,384.96,377.92,293.48,367.50,394.89,340.93,328.83,324.26,326.64,332.60,319.64,321.89,318.37,328.01,315.93,311.10,306.98,310.95,316.10,317.56,315.36,309.58,297.86,307.19,313.90,309.52,319.79,296.10,296.23,297.43,310.46,309.35,312.09,328.44
2013-07-25 22:02:37.865000,L8,302.97,326.91,323.24,332.62,332.55,325.06,337.97,367.35,374.66,369.66,366.72,360.54,354.61,345.01,351.41,357.12,350.39,338.35,330.04,341.94,334.65,334.41,324.47,334.25,333.37,302.54,320.84,332.03,333.52,342.46,337.85,317.73,311.80,314.40,320.87,319.40,304.12,302.93,299.86,319.31,305.73,316.73,304.10,313.70
2013-07-25 22:03:01.828000,L8,302.73,327.07,322.21,332.56,332.21,325.52,337.28,367.78,374.99,370.09,366.68,360.38,353.76,344.98,351.38,358.17,350.86,339.37,331.86,342.70,335.41,334.75,324.98,334.89,333.41,303.64,320.90,332.10,333.70,342.52,337.66,317.85,311.89,314.17,320.60,319.29,304.38,302.87,299.85,319.16,306.21,316.77,304.11,313.65
2013-10-29 22:02:22.230000,L8,291.13,288.46,259.72,286.67,265.86,276.67,268.74,288.55,319.99,315.43,316.50,318.69,293.47,312.48,317.79,326.91,315.75,306.23,306.09,310.26,306.14,305.62,306.18,311.79,298.47,297.39,295.03,306.87,302.22,307.34,308.99,296.49,288.27,295.57,299.83,303.51,296.89,280.78,285.75,286.65,285.92,285.80,292.73,322.27
2013-10-29 22:02:46.185000,L8,291.77,289.18,260.30,286.97,266.52,277.19,269.05,289.54,320.58,316.19,317.14,319.21,293.93,312.79,318.40,327.41,316.15,306.95,306.56,310.55,306.63,305.97,307.42,312.14,298.92,297.82,295.46,307.64,302.65,308.08,309.81,296.95,288.83,296.04,300.49,304.46,297.36,281.46,286.32,287.39,286.63,286.51,293.30,322.43
2013-11-14 22:02:21.400000,L8,290.09,286.36,256.74,286.08,270.15,279.22,270.07,290.90,330.57,318.02,319.19,319.89,289.85,313.94,316.43,325.08,315.30,306.09,307.74,310.68,307.08,305.58,305.19,311.20,297.23,297.21,296.67,307.53,301.89,311.04,310.07,295.80,286.54,294.83,300.31,306.78,298.22,280.83,284.49,286.72,285.91,298.24,301.16,310.51
2013-11-14 22:02:45.355000,L8,289.98,286.23,256.78,286.08,270.00,279.01,270.07,290.70,330.47,318.01,319.18,319.89,289.65,314.02,316.37,325.10,315.31,306.14,307.71,310.69,307.03,305.50,305.32,311.19,297.14,297.23,296.69,307.39,301.90,310.92,310.07,295.78,286.41,294.83,300.32,306.78,298.15,280.80,284.53,286.67,285.85,298.36,301.24,310.42
2013-11-30 22:02:16.559000,L8,291.73,283.53,271.51,280.71,260.45,275.42,268.80,288.73,317.76,310.60,318.97,318.40,288.12,318.06,314.00,322.71,311.58,303.36,302.87,313.37,305.50,304.38,306.58,309.50,300.59,297.36,296.26,308.37,303.28,307.19,310.54,296.36,287.64,295.95,303.05,305.92,299.39,282.47,288.00,290.94,293.56,295.21,300.55,304.93
2013-11-30 22:02:40.518000,L8,292.62,285.66,272.54,283.84,261.79,277.02,269.50,289.84,318.84,311.88,319.76,319.34,289.79,319.02,314.86,323.42,312.10,304.14,303.46,313.97,306.14,305.36,307.22,310.24,301.15,297.62,296.72,309.32,304.07,308.22,311.43,297.25,288.73,296.45,303.85,306.81,300.10,283.11,288.85,291.62,294.15,296.01,301.50,305.50
2013-12-09 21:56:28.323000,L8,227.24,246.63,246.61,246.04,225.08,262.65,258.91,277.89,301.93,302.94,310.97,310.73,264.12,306.16,306.73,318.76,298.08,297.73,299.36,306.65,301.93,297.93,303.10,302.13,280.73,294.56,291.24,297.70,295.20,293.50,300.85,288.22,281.15,290.98,294.42,299.31,293.79,273.39,279.64,283.45,285.66,284.88,291.25,294.57
2013-12-16 22:02:09.908000,L8,230.85,241.30,246.00,246.79,224.60,266.32,263.56,281.22,295.12,254.72,308.36,307.60,257.99,304.96,303.31,310.10,292.10,292.16,294.76,303.49,300.75,295.47,296.21,300.70,284.05,285.28,289.71,296.50,292.32,297.69,299.67,298.10,288.53,293.84,297.63,339.17,,,279.74,286.92,,287.06,292.88,306.03
2014-02-18 22:01:51.922000,L8,287.00,251.50,251.61,262.88,262.69,274.04,266.84,288.45,342.15,317.63,319.35,323.43,290.96,321.68,319.50,327.89,317.78,307.74,307.26,312.30,307.60,306.79,306.86,311.15,299.47,297.72,296.36,306.46,297.69,299.44,296.61,289.47,279.68,291.53,294.14,298.40,291.49,274.02,279.23,283.29,283.61,287.60,294.26,307.79
2014-03-06 22:01:13.234000,L8,335.23,317.43,308.15,326.76,317.69,318.97,330.76,344.56,359.99,357.24,353.85,351.56,349.97,351.78,362.17,348.12,344.83,315.47,337.65,337.10,336.41,326.02,332.28,322.83,315.08,319.36,301.15,327.53,319.95,325.71,320.86,322.76,315.04,310.97,312.18,312.54,308.94,305.60,303.68,301.46,301.23,301.36,298.25,306.91
2014-03-06 22:01:37.193000,L8,336.01,318.18,309.38,327.26,318.39,321.55,331.86,348.93,361.10,358.22,355.09,352.83,352.37,353.14,364.10,350.11,345.80,317.77,338.31,337.85,337.47,327.35,333.03,324.31,333.05,319.99,302.95,328.98,321.35,327.04,322.50,323.55,315.92,312.34,313.98,314.29,309.63,307.00,305.73,303.01,301.68,302.37,300.11,308.16
2014-04-23 22:00:54.879000,L8,334.61,320.33,313.86,311.31,311.88,318.74,336.12,359.67,377.01,366.23,375.39,369.48,376.08,375.02,379.70,386.57,372.34,356.93,349.00,348.61,344.54,350.10,340.58,344.88,350.31,437.28,,,530.03,345.71,350.03,333.25,325.62,329.26,338.22,328.02,326.03,321.79,323.55,331.89,351.68,336.45,332.44,333.45
2014-05-18 21:54:23.552000,L8,298.96,313.42,299.05,310.79,270.67,276.54,287.17,295.96,371.87,356.06,365.22,336.22,292.33,325.95,322.94,336.86,324.04,315.12,314.75,318.60,313.08,313.76,313.45,327.11,316.29,318.31,307.69,330.04,312.64,317.51,340.11,322.05,311.17,313.99,322.21,321.91,312.57,300.38,303.07,301.65,295.05,295.46,312.83,311.07
2014-05-25 22:00:10.718000,L8,302.80,314.63,306.18,304.37,302.46,307.42,318.37,360.20,377.39,357.27,370.32,338.58,293.41,322.02,331.88,342.72,349.68,322.99,329.85,333.94,319.80,323.22,326.12,330.63,320.50,310.10,306.06,320.82,317.39,318.59,325.72,318.56,315.48,315.01,326.32,320.98,312.56,300.75,326.57,326.07,307.29,322.12,325.59,313.46
2014-05-25 22:00:34.672000,L8,303.13,315.14,306.67,304.79,302.13,307.93,315.65,359.30,378.80,356.49,370.61,339.84,293.16,325.20,332.98,343.13,345.93,325.01,330.29,334.98,321.73,323.99,327.12,331.84,320.86,311.65,307.10,321.60,318.02,319.12,326.22,318.92,315.45,316.04,326.69,321.28,313.29,301.52,326.83,327.88,307.31,324.05,327.04,314.85
2014-06-19 21:54:35.268000,L8,306.02,318.64,308.92,301.75,306.79,318.64,330.91,361.92,376.41,367.33,362.53,359.22,297.29,357.39,361.10,360.84,350.03,330.88,344.57,336.74,341.64,346.92,326.19,330.73,321.64,314.33,305.53,321.49,328.00,324.61,317.61,313.11,306.73,304.93,317.97,318.29,308.65,303.36,300.71,307.25,312.66,295.90,297.25,304.47
2014-07-05 21:54:41.613000,L8,304.40,308.72,300.39,307.09,306.44,328.48,347.47,362.76,372.10,359.55,323.09,347.23,294.37,335.58,327.70,355.51,323.45,319.93,328.64,316.35,316.44,319.41,315.26,318.67,313.35,308.24,306.57,318.58,321.88,313.90,315.29,312.51,307.56,310.57,314.78,313.65,311.31,296.80,296.83,304.10,295.10,301.83,300.83,310.62
2014-08-13 22:00:42.730000,L8,297.01,321.80,310.51,311.48,319.06,278.52,306.66,293.91,371.24,363.92,358.92,354.37,353.29,359.38,364.57,366.41,358.16,355.11,336.91,335.93,338.28,338.76,321.43,339.05,317.10,306.62,313.27,332.93,317.91,323.43,328.95,313.48,320.00,318.21,325.63,320.10,307.76,312.54,335.06,304.18,308.14,308.96,306.24,307.67
2014-08-13 22:01:06.684000,L8,296.27,321.67,310.20,311.42,318.18,278.19,333.02,293.77,371.50,364.09,338.46,354.03,352.28,359.49,363.89,367.06,331.36,355.67,337.99,336.93,338.79,339.41,321.42,340.14,317.53,307.17,313.41,332.83,318.02,323.74,329.02,313.48,319.98,318.62,325.53,319.97,307.52,312.66,335.09,303.39,307.82,309.22,306.23,307.71
2014-09-07 21:55:00.661000,L8,288.77,255.52,249.09,288.45,263.05,273.56,269.83,289.14,321.46,312.76,313.28,315.55,277.00,316.57,316.19,324.25,312.32,303.74,303.49,308.27,303.52,304.03,305.53,311.13,301.04,297.52,302.37,309.97,299.49,307.42,306.80,296.13,295.26,300.84,306.78,309.97,302.09,284.66,291.44,295.56,292.55,298.19,306.87,310.07
2014-11-01 22:00:50.529000,L8,412.22,450.14,437.32,436.22,456.13,449.19,440.54,458.93,451.35,430.24,432.22,441.73,451.40,410.36,392.23,412.98,388.01,368.24,349.37,372.04,390.26,377.79,480.56,523.26,372.91,363.23,360.91,510.49,515.24,414.22,464.27,455.45,361.00,375.51,378.67,401.85,377.36,368.65,347.30,387.60,381.10,382.29,363.10,357.71
