dates,satname,nzd0052-0000,nzd0052-0001,nzd0052-0002
1999-08-17 22:10:26.276000,L7,339.30,340.05,342.23
1999-09-27 22:04:25.056000,L7,268.14,327.28,336.99
1999-10-04 22:10:38.131000,L7,417.78,330.24,341.28
1999-11-14 22:04:18.343000,L7,270.60,328.44,340.72
1999-11-30 22:04:11.332000,L7,322.89,323.32,331.71
2000-01-01 22:04:13.486000,L7,353.36,356.58,372.35
2000-01-17 22:04:11.868000,L7,343.66,272.02,345.08
2000-02-09 22:10:19.398000,L7,424.05,425.50,423.95
2000-04-29 22:09:53.797000,L7,435.11,332.00,281.53
2000-05-15 22:09:42.527000,L7,337.78,317.07,336.54
2000-05-24 22:03:22.722000,L7,340.57,331.02,345.11
2000-08-03 22:08:44.137000,L7,333.69,335.85,336.20
2000-08-12 22:02:30.151000,L7,331.29,326.03,347.13
2000-08-19 22:08:38.248000,L7,338.68,331.30,336.79
2000-09-04 22:08:22.800000,L7,235.29,333.56,260.06
2000-09-13 22:02:02.316000,L7,260.41,328.10,339.64
2000-10-15 22:01:32.252000,L7,446.86,402.88,458.38
2001-02-27 22:07:54.461000,L7,333.92,316.83,225.86
2001-03-08 22:01:45.126000,L7,268.78,325.34,334.93
2001-03-15 22:07:52.114000,L7,381.00,340.11,344.36
2001-03-24 22:01:35.778000,L7,339.66,333.22,348.80
2001-06-03 22:07:16.736000,L7,320.02,335.22,332.59
2001-06-19 22:07:05.722000,L7,315.09,334.92,336.21
2001-08-15 22:00:14.727000,L7,338.17,327.81,338.61
2001-09-07 22:06:11.116000,L7,337.37,328.62,339.93
2001-11-19 21:59:56.393000,L7,335.64,325.82,339.11
2001-12-05 21:59:55.034000,L7,287.09,319.73,337.13
2001-12-21 22:00:05.972000,L7,263.56,319.49,336.56
2001-12-28 22:06:14.106000,L7,405.06,354.22,398.77
2002-01-22 22:00:16.971000,L7,331.69,317.90,331.17
2002-01-29 22:06:21.478000,L7,492.08,347.38,368.90
2002-02-14 22:06:29.522000,L7,395.82,392.29,397.68
2002-02-23 22:00:19.685000,L7,333.45,320.62,336.17
2002-03-18 22:06:22.131000,L7,,236.29,338.17
2002-03-27 22:00:13.634000,L7,334.46,317.74,335.03
2002-04-28 22:00:14.417000,L7,380.64,375.28,399.90
2002-06-15 21:59:55.710000,L7,,226.84,324.13
2002-07-08 22:06:00.488000,L7,343.71,328.32,335.00
2002-07-17 21:59:44.793000,L7,256.47,203.08,321.04
2002-07-24 22:05:50.655000,L7,537.00,502.57,490.05
2002-08-09 22:05:46.029000,L7,352.26,351.55,358.37
2002-09-19 21:59:11.129000,L7,288.04,319.32,248.24
2002-10-12 22:05:14.598000,L7,391.28,324.62,347.49
2002-10-28 22:05:22.323000,L7,265.81,316.26,325.04
2002-11-22 21:59:33.639000,L7,343.28,248.86,298.41
2003-01-09 21:59:45.950000,L7,337.42,327.33,325.74
2003-01-16 22:06:02.914000,L7,515.54,422.18,458.18
2003-04-06 22:06:21.012000,L7,269.96,314.19,325.66
2003-04-22 22:06:19.091000,L7,336.81,315.02,329.71
2003-05-08 22:06:20.773000,L7,185.19,,
2003-05-24 22:06:17.162000,L7,333.91,317.97,324.58
2003-08-29 21:48:38.429000,L5,321.49,310.29,258.06
2003-09-30 21:49:06.317000,L5,320.15,246.75,242.11
2003-10-23 21:55:36.755000,L5,447.51,362.68,353.78
2003-12-26 21:56:18.593000,L5,345.63,326.17,
2004-04-16 21:57:19.749000,L5,244.57,246.60,282.00
2004-05-18 21:58:14.785000,L5,334.48,318.20,261.86
2004-06-12 21:52:47.645000,L5,352.03,331.11,338.72
2004-07-21 22:00:04.249000,L5,345.85,326.05,281.21
2004-07-30 21:54:04.170000,L5,319.22,309.33,282.10
2004-09-16 21:55:17.605000,L5,313.67,294.85,
2004-11-19 21:56:31.297000,L5,317.75,306.10,
2005-01-13 22:03:41.143000,L5,357.52,322.84,302.02
2005-02-14 22:04:09.465000,L5,518.11,522.71,367.47
2005-02-23 21:58:07.648000,L5,326.38,308.56,293.61
2005-03-02 22:04:24.338000,L5,341.63,205.84,207.47
2005-03-27 21:58:27.646000,L5,349.91,336.44,341.43
2005-04-03 22:04:40.528000,L5,369.30,344.71,331.71
2005-04-12 21:58:31.220000,L5,375.17,363.74,373.00
2005-04-19 22:04:43.597000,L5,339.27,321.96,283.97
2005-05-05 22:04:49.813000,L5,351.95,325.38,
2005-06-06 22:05:05.724000,L5,343.12,323.40,274.67
2005-07-08 22:05:15.796000,L5,250.24,249.73,180.20
2005-08-25 22:05:41.221000,L5,338.57,320.94,281.77
2005-09-26 22:05:42.687000,L5,371.03,343.23,338.11
2005-10-05 21:59:29.384000,L5,332.02,,
2005-11-13 22:05:57.059000,L5,330.65,320.45,280.08
2005-11-22 21:59:59.141000,L5,240.56,293.75,349.42
2006-02-10 22:01:51.332000,L5,328.02,316.71,286.47
2006-02-17 22:08:11.136000,L5,327.92,,
2006-03-14 22:02:31.280000,L5,384.14,372.77,379.78
2006-05-01 22:03:21.687000,L5,475.83,494.99,467.85
2006-05-17 22:03:33.996000,L5,313.84,306.53,
2006-06-25 22:10:20.606000,L5,337.33,323.03,267.85
2006-08-12 22:10:59.603000,L5,342.40,218.56,187.48
2006-08-21 22:04:55.513000,L5,320.34,312.53,293.45
2006-09-13 22:11:23.474000,L5,339.08,322.37,262.59
2006-09-29 22:11:34.525000,L5,341.57,324.13,306.32
2006-11-25 22:06:19.953000,L5,308.80,273.44,343.13
2006-12-02 22:12:34.352000,L5,291.46,215.52,289.25
2006-12-11 22:06:28.205000,L5,221.61,283.26,308.40
2007-02-13 22:06:23.395000,L5,324.14,313.16,282.38
2007-09-25 22:04:24.972000,L5,325.86,314.84,294.53
2007-10-02 22:10:31.289000,L5,331.57,317.91,285.98
2008-11-21 22:01:05.982000,L5,262.13,239.77,275.06
2009-01-01 21:56:07.642000,L5,329.05,316.01,262.72
2009-01-24 22:02:55.057000,L5,343.07,321.76,291.55
2009-12-03 22:01:55.950000,L5,324.98,324.15,293.17
2010-01-20 22:02:13.755000,L5,316.11,296.65,
2010-02-12 22:08:30.110000,L5,336.27,316.05,
2010-10-10 22:07:36.102000,L5,386.98,434.03,467.97
2010-11-27 22:07:24.215000,L5,347.04,329.86,255.49
2010-12-06 22:01:12.836000,L5,357.70,347.16,357.74
2011-01-14 22:07:31.728000,L5,344.36,326.05,276.81
2011-03-12 22:01:19.581000,L5,330.20,313.13,278.88
2011-03-28 22:01:14.403000,L5,322.39,310.96,
2011-08-19 22:00:12.535000,L5,371.63,345.48,350.52
2011-09-04 22:00:03.630000,L5,320.66,307.17,268.09
2013-04-25 22:19:21.025000,L8,361.93,361.83,369.85
2013-05-11 22:19:31.249000,L8,348.45,337.40,350.79
2013-05-20 22:13:26.604000,L8,351.07,351.05,360.99
2013-06-05 22:13:27.306000,L8,344.05,334.96,322.42
2013-06-28 22:19:33.252000,L8,347.14,334.86,323.96
2013-07-07 22:13:24.262000,L8,338.59,318.48,
2013-07-14 22:19:34.707000,L8,348.90,341.38,349.74
2013-09-25 22:13:17.289000,L8,340.28,335.37,350.55
2013-10-02 22:19:28.820000,L8,346.91,334.96,345.86
2013-10-11 22:13:17.650000,L8,338.93,330.84,324.62
2013-10-18 22:19:25.762000,L8,345.74,331.50,343.19
2013-10-27 22:13:07.896000,L8,,209.49,349.22
2013-11-03 22:19:20.378000,L8,329.85,,
2013-11-12 22:13:08.247000,L8,343.57,337.15,351.17
2013-12-05 22:19:13.005000,L8,341.58,325.32,316.45
2013-12-14 22:12:57.636000,L8,347.49,339.34,352.80
2014-01-06 22:18:54.881000,L8,347.89,334.92,344.25
2014-01-15 22:12:33.689000,L8,340.97,332.71,339.89
2014-01-31 22:12:28.855000,L8,341.32,332.37,330.07
2014-02-07 22:18:33.391000,L8,355.17,349.05,358.26
2014-02-23 22:18:20.398000,L8,345.25,335.47,345.70
2014-03-04 22:11:59.077000,L8,334.94,326.68,284.03
2014-03-11 22:18:08.266000,L8,338.71,327.00,313.22
2014-03-27 22:17:50.001000,L8,351.95,338.85,355.28
2014-04-05 22:11:34.747000,L8,339.93,330.90,322.75
2014-04-12 22:17:37.464000,L8,348.25,333.60,344.17
2014-04-28 22:17:22.576000,L8,457.07,403.48,404.85
2014-05-07 22:11:02.102000,L8,335.32,325.41,307.19
2014-05-14 22:17:08.923000,L8,346.80,336.32,350.64
2014-05-30 22:17:11.184000,L8,350.48,337.16,351.22
2014-07-01 22:17:22.417000,L8,344.63,330.97,321.39
2014-07-17 22:17:28.260000,L8,350.39,339.25,353.04
2014-07-26 22:11:19.207000,L8,344.90,336.46,336.64
2014-10-14 22:11:38.746000,L8,334.81,326.75,316.74
2014-10-30 22:11:34.905000,L8,336.76,322.55,306.67
2014-12-01 22:11:36.363000,L8,430.38,344.95,358.73
2015-01-02 22:11:27.004000,L8,280.65,319.84,
2015-01-25 22:17:32.812000,L8,342.62,326.94,311.68
2015-02-10 22:17:27.012000,L8,340.73,328.71,313.31
2015-02-19 22:11:13.759000,L8,343.44,333.73,330.03
2015-03-30 22:17:01.871000,L8,342.06,323.35,304.94
2015-04-24 22:10:44.446000,L8,347.58,338.38,355.66
2015-05-10 22:10:28.533000,L8,344.12,331.99,322.12
2015-06-02 22:16:44.532000,L8,203.14,321.06,294.58
2015-06-11 22:10:40.593000,L8,346.48,333.99,321.80
2015-06-27 22:10:46.339000,L8,345.14,334.86,321.79
2015-07-04 22:17:02.361000,L8,345.95,330.87,315.42
2015-07-20 22:17:10.706000,L8,362.59,355.54,358.91
2015-07-29 22:11:01.897000,L8,355.58,353.75,361.92
2015-08-05 22:17:13.094000,L8,276.26,241.24,228.45
2015-08-14 22:11:07.472000,L8,239.50,330.46,328.06
2015-10-08 22:17:36.852000,L8,341.84,327.78,
2015-10-24 22:17:40.820000,L8,345.31,330.67,340.47
2015-12-11 22:17:42.627000,L8,290.12,249.10,260.97
2015-12-20 22:11:33.546000,L8,346.04,338.30,352.70
2015-12-27 22:17:43.409000,L8,346.62,334.15,347.84
2016-01-12 22:17:40.472000,L8,342.70,327.08,337.15
2016-02-22 22:11:18.630000,L8,338.07,327.12,322.22
2016-03-09 22:11:16.948000,L8,336.03,,
2016-03-25 22:11:08.402000,L8,338.04,328.05,313.51
