dates,satname,nzd0378-0000,nzd0378-0001,nzd0378-0002,nzd0378-0003,nzd0378-0004,nzd0378-0005,nzd0378-0006,nzd0378-0041,nzd0378-0042,nzd0378-0043,nzd0378-0044,nzd0378-0045,nzd0378-0046,nzd0378-0047,nzd0378-0048,nzd0378-0061,nzd0378-0062,nzd0378-0063,nzd0378-0064,nzd0378-0065,nzd0378-0066,nzd0378-0103,nzd0378-0104,nzd0378-0105,nzd0378-0106,nzd0378-0115,nzd0378-0116,nzd0378-0120,nzd0378-0121,nzd0378-0122,nzd0378-0123,nzd0378-0124,nzd0378-0125,nzd0378-0126,nzd0378-0127,nzd0378-0149,nzd0378-0150,nzd0378-0151,nzd0378-0157,nzd0378-0158,nzd0378-0159,nzd0378-0160,nzd0378-0162,nzd0378-0163,nzd0378-0164,nzd0378-0173,nzd0378-0174,nzd0378-0175,nzd0378-0192,nzd0378-0193,nzd0378-0194,nzd0378-0195,nzd0378-0198,nzd0378-0199,nzd0378-0200,nzd0378-0201,nzd0378-0202,nzd0378-0203,nzd0378-0204,nzd0378-0205,nzd0378-0206,nzd0378-0207,nzd0378-0208,nzd0378-0209,nzd0378-0210,nzd0378-0211,nzd0378-0212,nzd0378-0049,nzd0378-0050,nzd0378-0068,nzd0378-0069,nzd0378-0070,nzd0378-0076,nzd0378-0077,nzd0378-0078,nzd0378-0079,nzd0378-0086,nzd0378-0087,nzd0378-0088,nzd0378-0089,nzd0378-0090,nzd0378-0091,nzd0378-0092,nzd0378-0093,nzd0378-0094,nzd0378-0097,nzd0378-0098,nzd0378-0114,nzd0378-0117,nzd0378-0118,nzd0378-0119,nzd0378-0128,nzd0378-0129,nzd0378-0130,nzd0378-0131,nzd0378-0136,nzd0378-0137,nzd0378-0138,nzd0378-0152,nzd0378-0153,nzd0378-0154,nzd0378-0155,nzd0378-0156,nzd0378-0161,nzd0378-0165,nzd0378-0166,nzd0378-0167,nzd0378-0168,nzd0378-0169,nzd0378-0170,nzd0378-0171,nzd0378-0172,nzd0378-0184,nzd0378-0185,nzd0378-0186,nzd0378-0187,nzd0378-0188,nzd0378-0189,nzd0378-0190,nzd0378-0191,nzd0378-0196,nzd0378-0197,nzd0378-0213,nzd0378-0214,nzd0378-0215,nzd0378-0216,nzd0378-0217,nzd0378-0218,nzd0378-0084,nzd0378-0085,nzd0378-0095,nzd0378-0096,nzd0378-0101,nzd0378-0102,nzd0378-0147,nzd0378-0148,nzd0378-0099,nzd0378-0100,nzd0378-0145,nzd0378-0146,nzd0378-0176,nzd0378-0177,nzd0378-0083,nzd0378-0108,nzd0378-0109,nzd0378-0110,nzd0378-0143,nzd0378-0144,nzd0378-0178,nzd0378-0179,nzd0378-0067,nzd0378-0071,nzd0378-0072,nzd0378-0132,nzd0378-0025,nzd0378-0026,nzd0378-0027,nzd0378-0028,nzd0378-0040,nzd0378-0056,nzd0378-0057,nzd0378-0058,nzd0378-0059,nzd0378-0060,nzd0378-0073,nzd0378-0074,nzd0378-0075,nzd0378-0080,nzd0378-0081,nzd0378-0082,nzd0378-0007,nzd0378-0008,nzd0378-0012,nzd0378-0013,nzd0378-0039,nzd0378-0051,nzd0378-0052,nzd0378-0053,nzd0378-0054,nzd0378-0055,nzd0378-0107,nzd0378-0133,nzd0378-0015,nzd0378-0016,nzd0378-0017,nzd0378-0018,nzd0378-0019,nzd0378-0020,nzd0378-0021,nzd0378-0022,nzd0378-0023,nzd0378-0024,nzd0378-0029,nzd0378-0030,nzd0378-0031,nzd0378-0032,nzd0378-0033,nzd0378-0034,nzd0378-0035,nzd0378-0036,nzd0378-0037,nzd0378-0038,nzd0378-0014,nzd0378-0180,nzd0378-0181,nzd0378-0183,nzd0378-0141,nzd0378-0142,nzd0378-0009,nzd0378-0010,nzd0378-0011,nzd0378-0112,nzd0378-0113,nzd0378-0134,nzd0378-0135,nzd0378-0139,nzd0378-0140,nzd0378-0182,nzd0378-0111
2000-04-15 21:59:31.785000,L7,476.59,,,,,435.06,,,,,,,,,,,,,,,,,,,,,,,,,,362.55,398.22,,,417.86,339.53,,,,195.01,395.18,401.71,,,,,,500.68,492.11,506.91,518.39,,,,,,,,,,,,505.59,510.03,508.52,504.91,,,,,,,,,,443.83,439.66,442.05,494.76,495.13,510.88,503.70,500.38,512.27,526.83,473.05,,,,496.29,,,,,297.03,374.44,,,,,,,431.52,,288.73,327.18,376.96,456.97,,,,,,,,,,487.12,474.51,498.44,,496.76,504.06,502.08,498.95,498.44,480.98,260.68,520.17,503.14,520.32,312.01,231.93,184.91,237.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-01 21:59:30.586000,L7,462.85,,,,,423.14,294.67,,518.10,519.04,511.84,515.88,521.49,507.18,518.73,,,,,,,270.54,,502.89,491.75,,,,,,,369.13,417.18,,,437.80,,,,,168.21,415.66,,,,509.91,516.58,442.27,499.72,487.21,508.10,519.38,,,,,,486.55,525.45,507.00,441.24,500.58,515.86,491.07,508.93,505.15,419.09,526.95,,,,,,,,,403.87,409.53,429.80,457.75,489.95,490.12,491.50,484.11,497.60,351.41,380.36,,,295.34,303.49,,,,,,,,,,,,,475.25,,,,489.59,412.01,,,,,,,,185.48,273.97,451.93,438.20,515.98,,476.94,491.41,493.97,492.65,490.16,469.96,325.86,345.43,466.05,441.78,412.68,372.90,292.15,364.76,410.93,390.96,155.29,357.84,414.49,466.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-18 21:59:03.789000,L7,468.70,,,,,,,,,,,,,,,,,,,,,528.31,504.51,373.45,,372.33,292.03,,,,,256.94,,,,439.62,,,458.03,405.57,506.69,,260.85,358.38,487.01,513.88,498.08,429.11,503.23,482.17,503.57,,,,,,,508.84,473.37,505.75,426.20,493.17,505.40,480.99,502.79,516.51,462.07,,,,,,,,,,233.83,207.62,428.29,443.06,484.68,163.65,444.71,475.59,507.58,323.65,370.42,,393.88,469.79,251.63,,,,,408.79,470.88,,,,506.57,221.94,481.39,160.45,468.95,,,,,,,473.84,,,,352.93,207.89,357.86,426.74,404.04,,,471.90,339.36,495.54,490.14,487.38,453.88,393.01,503.31,441.84,356.39,,527.56,353.78,372.34,384.70,365.22,,,385.37,420.55,287.67,152.31,207.87,365.36,504.76,475.84,505.78,507.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-05 21:58:20.584000,L7,301.02,,503.36,324.96,395.70,434.97,331.27,,,,,,,,,,,,,514.68,497.33,266.72,,509.20,323.84,,268.06,,,,,459.68,437.95,,,451.21,,,,,205.67,414.00,,,,508.80,513.43,437.12,493.00,483.96,512.65,502.60,,,,,,,485.74,343.71,433.50,492.62,500.80,481.98,489.22,498.44,419.01,,,436.20,430.45,508.82,,,,,385.17,390.05,428.71,468.54,483.65,485.06,494.42,481.22,454.78,349.97,355.17,,306.52,326.22,,,,448.04,495.12,,,,,,,,,522.84,,,,489.76,440.24,,,,,,463.46,504.30,497.19,501.03,445.86,343.51,496.82,518.46,360.03,500.74,290.09,250.30,271.51,280.02,,346.38,452.68,408.02,488.39,431.10,305.01,365.62,385.81,379.19,339.79,,428.16,430.93,,,353.71,311.52,528.08,348.83,515.95,499.17,450.81,477.40,510.54,271.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-06 21:57:58.861000,L7,460.67,,415.88,299.24,171.49,,,522.58,500.67,508.23,497.72,500.14,502.11,486.84,498.21,238.08,250.35,248.09,246.27,,,260.54,,,,,,,,,,,,,,435.69,,,,,,,,,,,,,489.07,485.69,504.30,502.35,516.97,508.31,522.07,478.50,498.54,445.83,424.48,375.61,426.87,485.54,498.34,489.32,482.50,494.28,433.23,510.01,399.65,,357.56,402.70,483.51,494.82,503.47,503.78,218.03,155.58,390.72,435.38,384.79,466.59,471.40,443.96,399.00,324.30,329.86,,,,493.34,,,,,,,,,,,,,,,242.16,291.62,345.90,,,,,,,476.44,504.52,501.26,501.42,466.75,472.99,497.39,500.98,459.94,440.90,473.73,472.96,471.83,441.22,,316.45,428.71,254.63,,518.95,292.93,336.56,315.71,,365.48,481.52,,,515.45,,,,,369.66,,,,268.08,340.19,,308.26,193.72,269.51,255.62,292.46,485.29,451.47,526.18,193.51,227.36,380.93,394.47,461.46,507.94,486.47,505.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-24 21:57:29.684000,L7,,,,,319.14,429.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-09 21:57:33.274000,L7,452.91,,,,,417.06,,296.95,272.35,290.23,474.20,409.11,411.74,495.77,,425.81,313.85,,,,,344.76,398.20,425.50,367.17,,,,,,,,,,,,,,,,,,,,,,,,434.42,,,,300.76,303.78,,333.10,459.76,450.29,372.90,466.08,,,516.92,516.17,498.16,484.02,482.07,,382.50,,372.91,333.94,277.21,321.96,394.90,373.27,486.76,,,,,,,,,392.98,373.55,,,,,,192.28,188.60,218.34,,,,,,,,,,,,,,,,,,,355.98,438.77,433.05,465.57,270.03,433.97,407.40,,,481.69,474.54,477.55,306.54,333.13,359.57,459.75,414.99,,,,363.86,,,473.57,,,,,,451.59,305.49,373.97,,,,,,,265.33,,232.98,,,,,316.07,355.33,363.55,334.20,384.05,448.81,,259.35,303.33,,,476.43,196.43,451.81,520.84,462.98,378.54,373.94,406.08,459.18,487.53,517.59,314.65,224.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-25 21:57:34.931000,L7,,,,,,421.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-11 21:57:36.803000,L7,,,,,,416.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-13 21:57:39.607000,L7,,,,,479.86,430.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.90,323.35,360.36,473.91,499.25,459.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-20 21:57:04.892000,L7,,471.61,,,,413.33,,435.29,502.20,500.18,510.27,522.19,519.43,,,,,,,,,483.09,498.47,384.63,345.41,,,,,,,321.85,451.30,,,423.47,,,473.30,403.63,520.55,427.23,,,,,,432.06,,,,,,,,,,309.22,435.36,420.56,,,,,,,,,,,,,,,,,232.97,228.03,367.92,523.72,,343.65,366.39,,,463.65,,,,,315.41,,,,,,,,,,,428.66,498.38,492.14,511.72,497.79,483.25,451.67,,,,,,,,,204.27,350.89,504.17,393.10,,,,341.68,,262.97,322.72,,,336.45,491.49,431.82,406.27,457.16,,339.58,486.29,473.58,,216.33,484.46,488.22,,,,,,,,,,,,,,,337.78,349.86,,,,,,,,,,,,,,322.41,351.11,,,,,,,,,,482.06,523.08,466.87,,,,,,,,340.26,395.44,508.29,474.75,501.87,514.80,511.37,,,,481.25,,,,,,473.98,481.20,182.57,,,,,,,,
2001-06-05 21:56:52.440000,L7,,474.69,,,,,,409.22,494.88,494.48,480.36,498.38,502.39,491.63,395.33,515.25,522.21,,,,,369.27,461.04,362.70,313.96,351.38,383.85,,,,,235.49,450.59,,,446.26,,,472.66,405.15,412.29,461.91,267.11,392.67,484.91,,516.68,434.43,,,,,449.45,,,,,,441.71,505.55,,,,,,,,412.77,518.75,,,,,,,,154.08,179.66,439.56,526.40,,351.36,442.30,,524.09,359.73,453.42,,377.17,,304.66,166.52,449.55,,,,,,,,530.91,427.88,502.08,171.72,482.30,,,459.88,447.23,,,,,,,329.69,493.76,493.72,,,432.81,487.82,,343.58,,353.93,337.86,370.73,393.98,511.46,452.97,414.56,,,317.23,367.16,500.44,,,188.20,499.86,494.74,346.07,,386.73,187.93,,,,,,,,,319.13,475.33,505.98,340.15,375.56,500.24,460.81,483.71,490.95,497.84,,,,,,,315.10,518.67,476.21,498.03,513.67,,,501.20,501.09,500.00,,,326.69,239.04,379.39,419.29,,350.69,378.14,421.31,493.10,326.25,414.46,305.78,373.55,362.21,350.94,437.35,451.64,501.20,518.68,517.98,276.23,,,,,,477.33,326.35,460.12,,,,,,,,
2001-07-07 21:56:36.067000,L7,401.31,,,,405.06,402.58,,338.89,323.69,371.04,417.35,437.63,379.77,441.00,305.40,494.46,501.98,522.00,513.75,484.20,516.86,434.79,448.89,372.35,335.90,383.11,418.09,,,,,256.12,468.90,,,443.65,,,482.91,410.98,481.84,,,,525.94,518.53,500.70,453.48,,,,,,,,,,310.39,450.80,369.60,437.00,498.77,517.56,,,162.04,223.71,340.26,410.83,503.25,512.08,,,,,,151.82,190.40,435.59,497.25,460.57,342.86,454.36,487.63,528.92,339.65,456.67,,495.78,463.63,,,,,,,,,,,,434.69,495.85,,479.26,,,467.95,457.27,,,,,,,380.76,213.33,357.27,522.85,,447.43,472.52,252.01,345.56,206.91,365.48,351.57,372.91,394.72,522.34,447.53,360.12,,,416.33,245.37,402.74,147.07,,,395.23,525.09,325.91,155.48,407.51,374.00,,,,,500.39,,,,331.90,334.40,250.13,214.61,512.64,498.45,455.77,480.91,462.07,482.61,,,,,,,449.61,449.41,,,504.30,450.46,513.49,521.51,491.94,502.19,,,160.82,235.31,208.39,239.65,375.35,335.77,394.97,493.56,307.40,339.06,203.19,207.84,310.04,355.40,336.32,375.68,463.73,514.09,515.10,518.92,,,,,,,,,,,,,,,,,
2001-08-08 21:56:12.984000,L7,,,,,,402.63,,332.11,377.35,467.35,449.70,496.75,441.67,505.87,513.70,521.83,352.26,405.89,403.57,394.23,,,,,,,,,,,,,414.28,,,,,,,,,381.45,512.46,,,,,,,,,,,,,,,,,,,,,,,,,520.16,528.35,271.65,238.98,174.31,,,,,378.32,457.46,439.58,525.30,,336.48,422.62,,,,,,,,,,,,,,,,,,,,,408.41,,266.00,295.08,355.79,,,,,,,,,178.82,222.32,341.68,279.08,,,,,,,,,,430.69,,,348.13,259.08,490.03,,,293.70,395.21,366.66,,,,,,,,400.58,,,205.37,,,,,,,,505.82,,455.63,509.50,508.93,500.43,,,,,,,,,,,509.37,,,,,,,,,,,,,,,,,,,,,,,,,,523.03,506.68,,,,,,,,,,,,,,,,,
2001-08-24 21:56:00.447000,L7,454.98,,,,478.74,423.47,,400.86,468.49,451.16,442.88,474.08,458.18,423.46,491.03,522.89,,,,519.08,509.98,,,,,,,,,,,,,,,,,,,,,396.56,419.76,489.00,501.32,502.01,499.25,447.83,475.90,460.23,492.59,495.19,518.15,489.92,491.53,448.17,476.75,417.54,357.80,342.84,364.16,273.46,404.37,446.00,436.61,429.47,432.70,339.49,419.78,493.59,459.27,512.73,,,,,435.25,453.42,461.21,494.66,,,,,,,,,,,,530.23,489.50,,,,,,,,,,,521.69,488.83,488.88,487.38,489.46,405.97,,,487.71,465.16,438.53,403.50,405.77,434.89,231.00,474.46,411.10,487.77,518.23,455.21,450.77,486.54,480.56,467.75,459.11,,430.83,,,,,537.25,,,,384.55,489.72,438.16,430.18,,,,,,358.03,496.91,475.71,495.42,,,,395.01,385.31,526.45,487.95,499.36,497.82,479.71,499.69,516.97,507.97,,,,,,,457.50,,,487.23,506.73,454.26,525.20,,,,,,179.89,266.13,391.35,416.65,404.51,450.63,480.30,504.61,522.54,424.63,465.23,311.91,349.20,358.43,388.74,496.24,462.60,494.99,512.77,510.17,476.54,490.88,435.72,515.38,,,,,,,,,,,,,
2001-12-30 21:55:49.115000,L7,,,,,,424.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
