dates,satname,nzd0125-0000,nzd0125-0001,nzd0125-0002,nzd0125-0003,nzd0125-0004,nzd0125-0005,nzd0125-0006,nzd0125-0007,nzd0125-0008,nzd0125-0009,nzd0125-0010,nzd0125-0011,nzd0125-0012,nzd0125-0013,nzd0125-0014,nzd0125-0015,nzd0125-0016,nzd0125-0017,nzd0125-0018,nzd0125-0019,nzd0125-0020,nzd0125-0021,nzd0125-0022,nzd0125-0023,nzd0125-0024,nzd0125-0025,nzd0125-0026
2002-08-27 21:53:36.267000,L7,404.55,381.54,363.05,355.14,333.57,338.08,340.83,337.56,343.39,325.98,317.21,324.12,336.05,345.44,334.08,321.56,308.89,303.42,306.76,311.08,315.77,316.37,333.85,342.78,356.09,335.55,323.67
2002-09-12 21:53:31.762000,L7,286.36,225.30,243.52,303.70,293.01,277.33,317.38,306.17,254.65,259.49,255.15,262.10,280.22,284.87,265.55,244.17,247.29,231.84,234.66,240.84,248.72,453.19,555.78,422.04,166.73,273.63,293.78
2002-09-19 21:59:35.083000,L7,338.29,301.78,277.11,269.87,261.54,253.88,265.76,229.89,441.28,433.42,342.32,346.71,376.33,288.84,261.11,241.88,246.43,335.98,289.16,365.80,368.77,416.80,412.36,421.71,225.15,257.24,340.56
2002-10-14 21:53:19.813000,L7,,486.49,396.95,379.43,363.18,356.48,367.79,365.78,367.09,365.65,372.05,373.22,376.72,406.18,509.77,420.39,362.52,359.54,354.51,364.42,355.93,346.57,412.85,389.96,416.02,401.62,381.82
2002-10-21 21:59:36.443000,L7,420.35,382.55,374.81,366.32,297.88,301.19,302.99,309.59,366.87,342.85,346.04,345.68,343.92,353.04,340.84,321.46,324.37,318.89,326.69,338.68,337.53,329.93,341.97,359.59,380.66,334.07,349.34
2002-11-06 21:59:41.879000,L7,345.58,306.77,311.48,279.85,265.63,260.66,274.76,266.27,267.97,267.32,267.48,269.47,289.42,298.51,295.73,273.91,273.65,259.04,230.49,,,,233.94,417.58,322.42,407.97,542.12
2002-12-24 22:00:09.147000,L7,399.96,389.23,375.93,369.00,365.27,373.99,397.83,376.77,373.18,383.28,401.21,376.50,375.31,352.86,332.62,326.95,326.75,333.85,345.80,331.01,350.95,331.63,342.74,343.70,380.79,337.55,323.65
2003-01-18 21:54:06.301000,L7,432.99,396.09,319.05,316.71,297.02,,,309.84,305.37,300.49,300.15,298.72,316.06,316.82,335.96,322.99,330.24,320.75,374.92,336.35,331.27,329.88,344.06,351.43,363.39,339.49,336.42
2003-01-25 22:00:18.779000,L7,526.28,407.47,328.72,329.04,308.39,376.60,314.90,300.27,312.46,321.71,323.10,324.68,313.26,316.02,367.21,351.50,350.88,327.09,329.91,347.08,367.27,342.55,343.34,362.22,379.11,370.57,363.12
2003-03-23 21:54:16.760000,L7,412.57,336.55,328.49,332.41,311.39,303.44,311.83,316.15,306.70,301.12,308.20,321.27,317.58,320.97,296.41,275.56,277.74,271.00,270.77,276.61,277.89,342.06,328.01,361.44,377.33,345.55,347.53
2003-03-30 22:00:31.029000,L7,344.72,282.93,277.02,397.84,342.69,336.51,415.34,401.38,391.11,364.03,243.07,259.13,282.03,288.82,263.54,242.64,248.32,227.43,233.67,243.75,246.37,270.15,269.13,313.19,295.15,288.47,288.03
2003-04-24 21:54:22.477000,L7,,502.61,427.33,411.65,379.16,378.18,391.13,386.31,405.66,367.77,373.48,366.55,385.50,390.19,505.44,381.61,366.55,361.09,349.26,345.14,346.20,344.24,386.86,369.41,390.33,404.13,403.27
2003-05-10 21:54:22.508000,L7,550.23,520.91,473.47,424.86,400.16,393.93,390.57,384.26,378.30,392.04,383.07,371.23,397.14,410.29,508.97,404.50,379.03,386.84,384.94,386.84,414.54,366.60,409.37,377.48,399.73,396.66,396.37
2003-05-26 21:54:19.958000,L7,359.75,324.13,346.27,313.70,335.20,302.27,303.23,308.47,292.29,287.83,296.46,266.74,284.02,240.17,,,,200.70,257.14,261.62,272.93,268.94,370.33,311.92,353.74,341.86,331.20
2003-07-21 21:42:09.884000,L5,435.75,258.05,258.55,269.31,244.97,236.34,260.13,214.92,245.10,251.46,240.52,242.10,267.94,277.62,263.39,247.98,239.99,216.72,224.11,225.41,235.36,248.81,263.79,277.49,287.10,268.57,260.97
2003-08-06 21:42:27.230000,L5,409.65,255.67,266.43,275.05,246.20,245.72,268.64,227.58,248.11,254.21,250.03,251.06,265.65,281.66,268.45,255.48,244.73,232.82,231.08,233.33,241.46,261.14,272.06,290.82,291.40,266.76,267.70
2003-08-13 21:48:45.123000,L5,384.95,343.15,332.43,318.51,299.27,294.44,297.16,297.68,293.75,287.21,283.36,281.50,301.33,305.65,291.69,277.68,275.56,269.52,268.30,264.32,268.28,276.30,282.71,295.22,299.81,283.85,278.41
2003-09-07 21:43:00.591000,L5,,,,,,,,,212.44,281.83,264.47,283.47,297.54,282.04,250.22,234.64,226.93,210.94,230.72,237.75,241.65,259.46,275.02,288.87,295.44,267.66,268.27
2003-09-14 21:49:18.766000,L5,366.92,336.67,327.35,316.88,297.63,289.50,294.62,293.34,291.60,282.02,281.50,280.77,295.53,304.85,291.22,278.28,275.75,265.09,262.58,266.85,269.80,270.63,279.73,296.16,310.04,283.87,281.31
2003-10-25 21:43:40.253000,L5,416.37,339.95,328.90,314.12,299.75,300.94,305.96,302.25,305.49,294.75,288.59,288.25,302.76,310.73,307.05,292.68,286.85,273.90,269.75,268.95,275.02,278.39,292.82,306.59,313.49,284.00,275.97
2003-11-17 21:50:09.452000,L5,370.48,282.67,270.31,276.86,235.21,231.15,251.00,208.84,247.29,250.75,237.88,246.25,265.46,277.73,258.20,239.88,239.81,220.56,230.47,237.45,238.67,253.40,267.32,275.22,285.19,260.05,255.27
2003-12-03 21:50:19.675000,L5,397.81,280.66,276.98,279.54,242.80,233.47,253.88,210.98,250.06,252.49,241.49,247.61,270.47,280.26,258.26,244.14,243.88,225.13,232.56,239.74,240.95,257.56,270.12,274.11,283.90,255.93,253.05
2003-12-12 21:44:10.398000,L5,377.88,342.07,325.68,321.14,304.03,303.44,305.12,304.51,307.37,297.17,289.21,283.05,299.32,304.03,291.76,278.94,278.76,271.03,271.39,269.50,275.73,274.66,287.20,301.12,314.96,288.15,278.38
2004-02-14 21:44:33.705000,L5,370.15,270.08,271.00,276.15,248.53,238.59,260.85,219.23,246.03,251.51,241.32,243.68,265.83,277.08,259.40,242.97,244.13,218.49,222.99,227.03,235.72,249.87,266.12,279.94,274.59,256.62,255.35
2004-02-21 21:50:47.082000,L5,368.25,314.17,309.86,308.36,288.71,290.62,302.39,300.30,293.62,288.76,284.01,283.26,299.84,300.86,286.75,275.63,278.39,261.36,262.88,263.58,267.21,273.64,284.20,294.64,308.70,286.10,276.66
2004-04-02 21:44:54.996000,L5,332.23,229.98,231.09,248.57,,,,,,,,,,,,,,,,,,,,,240.50,223.87,225.51
2004-04-18 21:45:25.586000,L5,347.22,265.73,257.13,272.18,240.63,218.09,255.44,200.58,242.80,249.39,234.83,236.72,263.49,274.61,257.11,244.84,239.64,220.62,221.87,231.57,233.75,248.45,263.40,273.39,283.13,256.86,254.88
2004-05-04 21:45:52.076000,L5,380.50,306.98,290.38,282.74,259.81,249.10,273.90,247.45,258.50,258.46,249.38,246.05,266.70,277.67,262.16,251.34,248.11,224.59,225.47,219.36,236.93,252.51,267.85,276.33,280.54,259.85,255.25
2004-05-20 21:46:20.465000,L5,397.14,359.57,346.72,331.56,307.93,325.54,325.09,316.92,321.76,317.33,301.58,306.30,318.45,325.46,307.75,297.23,293.25,283.05,282.99,285.28,289.12,297.65,306.95,308.09,321.48,296.33,284.99
2004-06-12 21:53:11.618000,L5,266.15,197.88,211.65,238.40,,,,,,,,,,,,,,,,,176.82,202.78,219.41,233.78,240.95,223.63,
2004-07-07 21:47:45.207000,L5,427.03,357.61,335.20,328.78,312.68,306.78,311.73,314.85,310.92,308.63,304.33,303.55,312.46,319.09,315.26,301.10,290.61,282.96,282.73,287.66,285.23,289.18,304.52,313.56,334.66,298.78,288.78
2004-07-23 21:48:09.192000,L5,437.73,368.18,349.11,330.20,313.51,309.05,315.58,318.52,317.30,313.47,308.29,307.21,320.88,334.98,340.48,310.08,298.42,293.05,287.12,290.73,290.96,292.56,313.10,324.18,330.74,305.09,291.07
2004-07-30 21:54:28.143000,L5,410.15,258.08,264.02,271.84,247.61,247.54,265.09,232.81,245.00,252.15,241.71,260.18,289.11,289.05,274.50,254.48,248.94,219.73,231.06,231.45,242.61,256.07,264.54,283.17,288.10,268.12,266.77
2004-08-08 21:48:26.915000,L5,385.32,270.55,276.09,277.09,263.10,266.35,267.61,264.75,282.29,281.91,254.73,255.58,275.34,296.86,272.58,272.33,265.28,235.41,251.50,262.24,248.88,281.48,271.92,246.99,271.57,241.76,238.33
2004-09-16 21:55:41.721000,L5,347.95,252.55,244.93,260.61,235.71,218.84,246.30,196.28,236.36,246.43,234.03,238.56,259.98,270.14,252.20,238.75,234.90,213.56,221.87,225.41,229.45,245.81,259.04,269.19,276.11,254.63,256.04
2004-09-25 21:49:43.196000,L5,466.75,261.82,266.06,282.94,250.81,243.29,262.51,228.30,250.02,254.81,247.93,249.78,271.81,281.18,263.25,255.14,248.83,222.95,229.93,230.93,239.85,250.29,266.78,275.52,274.81,265.00,255.51
2004-10-18 21:56:23.891000,L5,339.54,248.82,253.97,258.58,220.20,185.80,254.34,224.04,220.13,232.97,223.83,227.35,337.41,295.41,261.51,256.74,254.50,233.37,236.95,239.71,243.33,256.90,271.20,279.53,280.80,264.51,259.79
2004-11-03 21:56:42.977000,L5,380.16,334.69,323.65,315.61,293.98,291.16,301.77,299.95,304.02,297.94,290.10,290.57,298.62,309.88,295.23,276.96,272.21,258.46,262.19,267.26,266.63,280.46,292.03,301.15,304.06,279.76,269.41
2004-11-19 21:56:55.269000,L5,374.20,259.91,273.16,272.29,243.83,234.87,266.32,227.14,257.52,258.86,249.78,248.60,272.33,280.54,270.15,259.46,258.95,229.43,239.81,240.41,241.88,250.83,264.67,277.60,275.93,254.60,255.21
2005-01-15 21:51:45.464000,L5,358.77,260.75,263.12,272.56,236.50,233.18,254.62,206.18,244.53,249.12,239.54,240.01,271.04,279.39,264.67,249.31,248.57,223.44,226.02,232.89,234.87,252.35,266.32,280.26,283.04,262.64,258.84
2005-01-22 21:58:02.481000,L5,388.77,278.51,269.63,269.98,243.20,240.31,255.72,214.66,246.87,252.19,238.02,246.85,271.90,278.25,258.05,248.32,252.30,229.32,236.95,239.13,243.32,254.87,268.57,284.78,285.89,265.57,264.11
2005-02-16 21:52:13.954000,L5,361.74,241.86,248.69,255.69,218.48,207.58,240.81,185.09,231.75,238.42,226.28,238.49,259.76,275.25,253.63,242.02,234.19,216.37,218.25,228.95,231.44,247.66,266.75,277.08,271.44,258.87,254.04
2005-02-23 21:58:31.621000,L5,398.02,355.97,331.93,318.98,298.41,300.32,306.51,308.57,306.24,299.66,298.15,297.77,320.39,327.32,315.34,293.41,291.32,280.35,280.32,277.96,287.00,289.17,296.93,309.88,317.55,290.59,281.53
2005-03-11 21:58:44.158000,L5,388.77,342.36,330.28,323.20,296.51,294.65,301.25,306.82,304.83,294.86,290.00,290.17,309.16,305.81,291.97,278.89,282.22,276.52,274.41,272.12,276.78,283.38,289.81,300.93,305.93,282.32,274.43
2005-03-20 21:52:38.190000,L5,396.55,269.68,266.80,266.93,242.14,223.78,257.85,207.21,242.20,248.81,240.33,241.89,260.88,272.20,254.82,245.94,244.32,216.74,225.56,230.22,234.06,247.88,264.70,272.61,280.45,255.53,246.31
2005-04-12 21:58:55.193000,L5,337.75,260.10,261.01,262.62,237.17,214.37,255.84,195.52,237.52,246.14,234.93,239.32,264.77,260.32,245.34,243.29,240.20,214.69,223.19,224.68,233.22,246.43,262.23,272.17,273.48,250.80,249.68
2005-04-21 21:52:46.920000,L5,,,,,,,,,221.48,243.30,211.31,218.45,259.13,260.38,240.27,237.20,237.53,214.75,221.19,220.83,226.88,242.49,260.75,271.78,271.41,258.50,250.69
2005-06-08 21:53:09.034000,L5,344.69,264.85,268.46,278.44,247.71,245.10,263.90,225.66,249.67,251.28,248.48,249.84,266.91,278.65,261.83,254.79,249.90,220.80,229.68,233.07,235.11,250.03,264.23,280.12,279.65,261.22,256.16
2005-07-17 21:59:35.576000,L5,468.31,266.45,282.66,284.39,259.14,262.92,273.48,255.83,267.01,265.00,253.44,262.58,281.47,287.17,280.62,273.45,257.36,235.89,243.05,242.05,255.22,262.18,268.31,286.54,292.71,271.04,271.85
2005-07-26 21:53:30.504000,L5,401.27,347.17,333.87,320.95,302.95,299.90,312.13,311.90,310.46,306.52,302.20,301.20,314.36,327.10,347.76,313.08,301.27,289.64,279.03,283.35,288.69,294.53,304.80,318.21,326.03,293.17,282.71
2005-09-19 21:59:56.928000,L5,295.21,237.15,246.47,264.02,234.16,223.60,250.56,203.90,240.03,244.45,230.69,240.24,263.29,271.64,251.60,236.27,242.06,219.08,224.99,231.90,233.84,246.52,259.53,270.44,281.46,258.22,254.89
2005-11-22 22:00:23.113000,L5,370.99,285.91,272.77,272.31,244.17,239.62,254.57,214.77,247.51,254.57,243.26,251.51,273.28,277.94,258.52,244.61,242.95,230.61,235.22,240.85,242.22,251.79,266.42,282.56,286.96,263.37,254.93
2006-02-03 21:55:55.062000,L5,382.21,331.08,321.29,314.77,294.28,296.50,304.15,299.31,305.80,296.64,294.59,303.42,325.65,323.97,306.93,286.75,284.65,278.43,273.48,279.97,279.67,282.62,292.44,306.83,316.49,288.66,279.42
2006-02-19 21:56:15.936000,L5,344.52,257.30,256.76,264.43,228.24,209.74,242.56,189.77,234.46,242.47,228.81,236.65,260.66,271.68,249.20,233.98,227.83,204.53,216.21,224.22,229.04,246.15,263.14,272.96,276.63,252.79,251.23
2006-04-08 21:57:12.628000,L5,461.30,272.91,268.83,278.23,247.06,247.47,261.63,209.11,249.26,256.50,247.19,252.15,272.11,280.55,262.36,252.18,244.63,219.74,225.02,235.29,237.23,253.93,268.31,281.42,282.19,260.81,260.92
2006-05-17 22:03:57.969000,L5,386.37,345.08,331.30,322.02,306.77,303.80,312.99,310.25,312.26,299.92,296.91,296.54,309.94,316.22,309.54,290.90,286.86,283.40,279.90,284.58,285.86,290.04,302.51,308.93,313.30,289.30,278.07
2006-06-02 22:04:12.415000,L5,443.16,359.80,339.94,324.28,299.73,312.64,312.96,306.91,305.87,302.48,295.46,298.80,313.92,329.32,331.65,304.53,292.83,284.42,286.40,285.11,272.99,271.11,296.03,306.04,315.13,288.19,270.90
2006-06-27 21:58:24.681000,L5,,,,,,,,,,,,,,,,,,,,,182.66,206.38,215.43,239.20,242.85,227.22,228.40
2006-07-13 21:58:38.362000,L5,271.46,218.02,209.57,221.47,,,,,,,,,,,,,,,,,,,,,,,
2006-08-21 22:05:19.629000,L5,501.95,271.06,272.97,280.74,256.00,256.81,272.05,252.06,266.30,266.77,263.35,265.28,285.38,289.24,277.59,268.95,262.15,237.27,244.98,243.58,252.56,257.56,270.30,285.16,293.71,268.49,265.71
2006-10-24 22:06:02.805000,L5,306.78,233.28,242.40,256.82,224.04,,,177.34,220.40,234.75,212.90,222.60,252.03,258.48,218.89,181.99,,,,,,,,,,,
2006-12-11 22:06:52.177000,L5,391.84,312.21,328.33,316.14,293.20,292.25,298.95,296.30,291.44,273.90,268.32,273.94,289.10,282.19,249.59,242.96,240.38,220.16,215.40,219.21,217.30,221.46,231.01,235.84,218.81,198.82,193.01
2007-02-13 22:06:47.368000,L5,375.17,278.93,275.27,279.06,253.10,246.48,255.82,213.11,249.19,254.75,250.02,253.49,271.11,277.67,262.07,254.10,252.02,225.57,229.44,232.68,238.66,249.76,266.02,271.64,279.49,258.77,250.86
2007-09-18 21:58:42.182000,L5,425.93,352.37,323.78,316.51,292.86,292.44,300.82,289.25,297.74,289.73,292.81,291.63,312.97,327.35,328.49,292.69,288.54,273.97,276.12,281.60,280.01,292.26,298.80,310.82,318.52,290.85,280.96
2008-02-16 22:02:22.163000,L5,507.35,266.90,274.13,281.47,255.94,250.46,534.47,497.84,476.92,260.17,254.81,258.94,275.98,281.19,263.84,251.29,253.25,223.30,231.29,237.60,243.36,251.74,269.19,278.29,273.54,260.25,249.40
2008-12-25 21:50:10.387000,L5,388.68,283.22,281.90,281.65,252.14,251.60,265.22,229.46,251.19,254.67,243.31,246.76,268.40,277.93,260.09,244.23,248.53,225.92,225.72,235.70,239.53,251.85,271.06,282.35,277.67,256.59,255.49
