dates,satname,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0041,nzd0231-0042,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0104,nzd0231-0105
2002-10-23 21:47:39.211000,L7,464.79,420.84,383.74,353.48,363.50,368.64,351.83,359.58,370.08,373.61,373.18,374.80,388.06,398.04,388.15,397.26,393.61,391.56,381.75,379.54,386.89,377.95,379.85,366.26,370.19,367.04,370.41,378.73,409.84,405.89,396.47,446.78,453.27,433.58,436.13,417.93,376.23,375.34,374.59,365.82,362.19,373.01,370.50,436.81,383.23,366.40,371.35,366.52,370.09,372.53,369.07,373.08,374.38,380.80,378.28,380.01,410.22,360.50,357.74,359.17,363.04,358.31,352.98,357.23,365.34,353.50,357.18,344.16,343.36,339.49,343.34,337.88,359.38,356.36,348.56,359.57,351.47,357.81,371.92,366.68,381.89,369.14,355.80,351.34,349.60,379.91,381.52,367.26,341.42,349.14,344.20,364.73,343.32,343.74,357.37,352.91,368.42,368.22,364.79,368.44,366.92,366.29,361.05,363.82,342.59,288.69
2002-11-08 21:47:44.401000,L7,350.14,351.56,338.24,344.12,338.41,344.26,339.19,345.95,362.53,362.66,370.19,355.41,356.59,348.35,358.15,356.92,367.55,384.77,382.48,381.14,386.94,387.80,380.18,380.58,370.27,363.23,364.50,363.95,369.17,363.67,364.74,369.67,367.53,363.55,347.42,343.32,359.17,366.01,351.80,354.21,358.71,363.95,355.38,363.30,355.27,359.40,359.12,357.25,363.29,368.14,369.64,370.05,377.98,387.13,388.71,385.11,379.15,362.34,350.23,339.28,351.20,349.87,402.96,488.19,,,,,555.85,347.30,339.97,343.55,350.26,351.73,346.40,350.61,345.47,356.26,344.41,350.11,354.66,352.66,341.51,335.37,340.85,339.85,343.23,346.43,340.59,334.04,344.70,351.39,519.19,400.79,339.78,343.37,351.43,359.52,365.52,351.53,348.49,352.59,350.78,354.95,473.61,277.90
2002-11-24 21:48:02.112000,L7,417.45,371.05,358.98,345.79,349.62,348.96,347.57,360.52,371.70,382.45,374.95,381.05,379.58,378.92,381.71,385.88,392.89,388.94,389.23,391.50,389.66,389.94,395.83,380.94,379.13,370.25,373.82,363.84,368.57,359.99,371.22,381.87,371.71,371.54,364.26,357.34,374.91,374.15,357.47,358.69,364.57,358.38,363.91,374.62,367.28,367.56,377.15,380.21,373.18,376.94,379.84,382.63,387.45,388.34,388.85,384.64,379.17,367.62,364.06,360.63,357.40,357.84,360.12,364.87,365.82,356.84,355.84,347.66,348.22,338.03,341.68,342.72,357.04,350.52,350.41,351.18,354.42,357.34,358.43,361.22,362.53,358.40,355.32,357.00,352.38,358.27,360.66,359.38,361.55,357.43,358.88,359.15,349.82,353.79,349.74,349.28,359.98,363.19,369.30,364.26,367.76,365.59,357.58,356.87,343.41,310.70
2002-12-26 21:48:11.926000,L7,343.43,451.25,416.14,389.79,352.49,360.44,371.44,363.87,376.53,371.82,385.94,395.58,396.26,396.87,398.95,389.33,390.32,399.00,391.12,395.73,403.74,400.54,400.32,413.58,413.61,407.25,420.01,426.17,433.46,411.09,451.94,383.38,386.45,379.55,378.30,379.03,406.94,369.77,392.08,405.56,408.17,446.45,426.80,426.88,416.06,387.02,383.46,397.48,386.34,403.97,408.11,397.59,401.77,396.25,393.31,402.62,413.00,388.70,399.38,368.79,380.13,383.29,383.21,377.86,380.44,379.78,383.09,377.28,379.33,377.37,386.33,385.04,380.48,378.65,374.61,377.10,387.70,381.59,394.49,410.89,414.12,396.24,394.61,385.28,380.30,389.68,392.73,388.23,394.96,390.68,402.41,400.49,372.18,381.22,379.15,373.98,374.55,368.74,376.35,379.25,388.33,391.33,385.10,402.62,427.34,419.27
2003-01-11 21:48:14.464000,L7,165.12,484.14,416.40,370.24,374.22,370.43,356.83,396.30,309.19,386.59,384.03,390.96,388.75,336.00,389.22,371.80,369.35,392.58,380.49,381.58,394.60,394.79,397.34,413.40,310.78,312.34,309.39,311.68,310.42,306.88,311.43,312.20,312.94,310.30,304.50,304.17,395.45,418.93,297.59,295.77,287.34,300.46,295.09,295.73,293.75,300.80,297.56,302.61,296.54,298.54,297.73,307.83,303.81,308.66,307.13,303.89,353.42,374.54,354.69,367.55,329.23,356.28,389.53,353.46,361.47,343.76,317.88,345.48,318.14,345.88,344.80,339.63,339.18,330.85,335.93,326.18,349.37,336.31,332.13,331.63,362.89,349.31,347.60,335.37,341.52,301.69,329.09,340.33,327.79,332.40,313.93,295.29,278.63,286.85,299.91,292.96,338.80,348.52,409.90,403.38,302.02,295.60,349.14,294.32,218.90,
2003-01-27 21:48:21.149000,L7,371.35,408.68,476.65,475.29,390.27,403.89,380.54,381.38,374.33,386.49,543.89,,,,,,,466.32,424.11,423.20,418.37,406.04,411.40,425.55,402.65,418.44,417.75,426.55,433.37,429.41,536.34,431.86,450.89,399.97,397.37,407.23,403.09,418.28,410.57,389.21,402.94,384.26,407.03,404.53,423.11,416.33,407.65,396.87,408.09,427.00,439.40,419.59,401.44,412.34,395.38,403.90,387.02,393.86,395.66,422.99,494.37,,,430.20,460.83,383.17,379.94,380.24,386.92,366.87,370.36,380.60,389.93,376.49,380.13,368.19,376.11,381.65,399.09,398.45,400.40,404.10,390.87,395.50,400.88,389.30,390.79,387.60,408.18,423.45,402.00,541.17,,,401.75,382.22,400.46,392.47,390.20,439.35,433.04,429.61,441.29,395.12,,
2003-03-16 21:48:34.204000,L7,316.44,324.94,282.70,292.88,291.84,300.56,288.56,303.42,305.36,310.65,345.46,367.60,356.55,366.46,380.48,373.03,352.34,423.07,386.20,316.82,314.76,350.38,396.96,384.41,339.60,316.09,307.14,318.41,311.21,307.22,314.36,317.40,316.59,323.77,351.84,309.80,302.95,298.98,300.57,339.07,291.24,347.05,295.94,296.56,298.23,302.89,300.52,312.01,369.08,388.43,297.05,387.22,380.08,387.65,391.52,344.46,381.38,359.73,365.44,367.22,358.63,356.73,358.94,379.19,344.87,341.55,341.39,337.17,341.12,332.47,338.48,329.36,324.76,334.28,335.33,354.97,344.08,337.55,330.69,338.56,349.09,307.21,340.97,334.00,337.85,300.21,289.92,286.04,284.24,279.36,267.47,265.99,265.35,274.59,351.39,311.21,322.36,305.60,313.98,316.52,303.63,296.50,303.03,298.23,275.10,254.03
2003-05-03 21:48:37.175000,L7,229.79,227.49,225.67,267.84,288.14,297.94,290.57,305.59,316.87,313.54,320.03,318.58,316.19,313.53,309.87,310.46,305.54,308.33,340.19,312.60,310.53,316.38,312.72,315.90,316.15,318.15,322.15,314.21,309.05,307.79,314.95,317.14,315.55,316.31,310.69,308.05,304.51,300.44,296.82,305.38,292.23,301.55,292.80,299.70,301.31,306.03,305.21,307.31,302.28,302.86,299.20,305.32,306.66,317.22,317.65,300.56,304.60,311.02,301.84,300.54,302.70,299.06,294.01,287.52,289.71,299.81,288.62,291.28,290.25,287.25,291.56,293.11,291.17,323.88,312.03,298.41,286.45,307.16,293.51,293.00,298.83,298.79,291.28,295.15,289.47,296.89,291.63,287.08,303.93,283.69,267.40,270.98,282.41,294.35,298.69,296.55,302.74,301.27,306.91,302.85,304.99,301.28,303.27,298.34,,
2003-08-15 21:36:48.503000,L5,372.88,364.31,359.62,359.36,355.66,357.25,359.15,365.64,372.36,398.75,380.61,410.27,416.23,362.99,374.40,404.69,366.58,388.12,357.15,382.69,382.44,372.10,382.93,420.17,386.53,376.81,378.07,382.52,387.30,373.45,390.24,388.77,368.18,377.39,360.59,425.38,358.52,348.78,342.34,345.35,375.37,350.99,346.18,354.37,357.25,352.74,353.98,347.19,354.55,353.06,364.53,370.60,358.21,372.62,368.70,408.58,413.59,356.31,351.21,347.36,341.56,372.70,351.97,353.06,342.81,332.09,335.09,345.14,346.14,337.56,338.83,336.68,343.67,361.47,359.89,338.70,363.89,349.93,348.98,342.00,349.25,340.16,350.36,347.72,342.74,340.00,339.58,333.82,331.74,325.51,322.00,320.31,315.12,310.41,357.84,351.54,366.38,350.62,347.97,357.30,358.03,358.70,359.84,352.68,302.89,302.92
2003-08-31 21:37:06.588000,L5,271.76,313.68,308.76,296.44,303.32,311.13,319.80,321.88,328.52,335.60,332.49,331.89,328.96,330.28,325.16,322.78,321.32,324.99,327.95,328.59,332.12,328.01,337.51,333.66,335.67,337.08,335.63,335.32,332.76,325.35,334.81,338.21,335.73,333.23,329.86,327.68,326.76,325.93,319.94,322.70,312.92,319.09,316.23,314.15,321.04,314.61,321.94,321.60,322.13,315.99,316.14,321.26,323.86,327.47,327.16,324.08,325.66,325.11,321.22,320.18,315.57,317.40,316.76,306.41,307.08,306.54,306.67,308.98,305.36,299.70,307.73,304.36,311.85,307.95,307.92,311.39,315.48,314.04,320.72,317.52,313.97,318.41,317.17,313.82,311.68,309.74,308.04,304.86,302.12,298.47,291.34,287.29,283.97,289.89,325.94,321.21,320.83,318.53,324.32,322.38,326.36,323.81,321.00,318.76,273.27,240.21
2003-10-18 21:37:48.406000,L5,,,,,,,,,,300.26,303.86,306.50,304.44,312.51,301.27,285.25,296.57,272.53,198.43,,,,,,283.94,277.68,284.48,292.74,290.95,289.43,295.97,304.16,299.57,305.75,304.17,307.08,303.19,302.63,296.86,297.48,285.98,295.16,295.65,293.74,294.50,294.32,296.59,294.57,298.54,293.47,290.44,297.01,296.02,303.65,302.16,299.95,298.56,299.15,292.62,297.03,284.59,294.58,293.74,281.58,284.32,280.94,286.99,283.34,283.36,278.71,282.88,282.59,282.89,279.74,282.42,284.08,291.21,294.46,293.43,293.49,286.29,289.02,289.01,288.51,286.07,288.26,285.90,279.16,269.73,266.09,262.39,252.73,256.08,251.16,299.97,297.83,303.83,299.87,299.46,296.28,305.22,296.66,295.25,300.82,226.68,
2003-11-19 21:38:14.402000,L5,236.49,258.00,272.73,269.11,281.51,285.06,288.62,301.11,308.51,315.25,312.61,311.52,311.66,311.73,310.81,307.43,305.30,307.92,309.63,305.75,312.32,309.07,314.92,312.75,317.61,313.28,311.44,307.63,309.24,309.11,310.54,317.85,314.42,317.06,309.95,308.97,307.85,308.63,303.28,304.60,301.28,298.10,305.02,303.28,303.74,306.24,306.78,308.72,310.68,311.74,356.74,320.75,306.63,316.63,315.17,312.83,310.51,308.04,305.31,313.10,298.29,301.58,289.64,281.66,286.25,285.95,282.28,292.63,293.51,345.71,294.03,,,,,,,,,,293.96,299.26,291.19,295.23,297.04,298.47,293.35,283.53,284.77,274.83,266.94,260.71,261.52,259.16,301.41,304.25,306.23,304.33,303.11,303.75,311.67,302.81,306.81,304.72,229.06,
2004-01-22 21:38:40.402000,L5,355.88,358.30,354.12,347.94,354.30,350.17,340.31,338.82,355.28,362.60,351.35,360.13,351.63,354.26,357.26,382.60,365.70,356.51,358.88,359.08,360.15,368.38,410.19,407.00,417.19,403.15,368.33,354.88,353.57,349.87,351.89,352.68,350.36,354.70,359.15,353.19,335.83,345.35,335.66,326.89,334.17,348.67,352.82,371.94,378.70,338.87,337.05,335.44,380.97,385.85,340.47,351.40,375.26,363.00,368.74,385.69,387.59,388.50,391.18,378.01,356.86,343.38,340.95,340.60,333.37,327.20,356.51,358.93,361.41,336.78,328.49,336.02,344.00,336.62,343.02,333.00,341.02,346.48,344.10,342.10,339.64,352.51,347.83,334.90,333.91,347.49,331.51,332.95,348.85,345.81,330.28,342.33,336.98,329.00,341.50,335.12,335.62,334.24,333.13,336.69,360.44,346.99,341.63,341.96,329.08,301.85
2004-06-30 21:41:46.478000,L5,446.50,411.23,383.84,396.73,406.15,404.71,387.09,384.57,381.38,379.52,372.32,382.19,385.77,381.87,397.71,389.02,391.85,379.15,391.22,394.42,396.04,396.02,407.81,379.30,430.21,407.81,383.02,434.42,394.05,386.53,437.70,387.47,386.59,421.41,416.05,373.56,374.76,369.65,369.05,359.92,361.75,353.97,359.12,408.13,362.70,360.57,366.22,447.43,432.98,429.45,437.55,373.01,371.32,384.62,376.79,378.49,381.43,382.71,363.01,363.36,360.83,368.23,355.29,361.92,359.57,353.77,337.92,352.68,349.02,335.96,346.53,336.98,350.33,355.32,360.64,347.43,359.98,367.91,364.46,367.01,371.99,361.90,359.27,367.53,361.61,358.05,359.29,351.84,379.23,376.03,359.20,364.22,350.05,359.06,417.65,371.51,449.48,377.93,364.59,366.87,367.60,364.37,361.17,366.77,348.46,454.38
2004-09-02 21:43:21.489000,L5,340.86,339.02,333.69,336.43,326.99,337.20,334.01,344.31,347.48,348.44,348.08,343.64,348.81,343.48,343.81,344.04,349.58,351.98,355.14,368.27,366.41,353.92,345.90,351.70,357.44,355.79,357.26,348.38,343.91,350.66,352.81,355.99,350.55,348.51,342.77,343.05,340.04,337.79,325.78,325.62,329.45,327.18,324.08,325.55,329.14,326.50,329.49,334.12,337.87,332.86,337.71,338.79,341.21,343.64,340.94,349.05,340.51,337.15,336.14,335.31,331.91,325.85,326.87,324.06,322.75,320.72,318.84,321.08,314.10,312.97,317.03,318.96,322.32,317.78,320.40,330.07,321.95,328.54,330.95,330.09,327.58,330.07,335.18,341.87,345.88,347.36,334.84,335.67,325.31,318.67,314.06,312.03,314.74,321.83,329.00,329.35,338.98,336.87,341.63,330.94,330.89,330.08,336.47,331.07,326.44,313.42
2004-10-20 21:44:28.706000,L5,354.83,344.21,336.41,337.42,336.11,334.84,342.08,354.01,356.25,357.83,356.60,353.19,349.49,352.84,344.15,349.10,353.66,352.21,360.18,364.76,367.35,358.72,337.25,341.62,348.25,350.56,344.59,345.09,343.71,342.05,337.83,342.33,345.60,342.41,342.43,347.83,328.05,323.76,317.19,327.27,328.43,324.37,323.18,323.98,332.49,331.36,334.85,330.86,333.85,337.27,331.09,325.62,330.75,336.95,337.53,337.94,335.51,340.65,340.11,335.32,336.66,332.33,328.28,328.39,319.14,315.42,308.62,308.35,310.83,315.44,320.62,315.88,326.19,323.15,322.16,325.36,339.56,336.28,336.90,344.59,341.11,346.15,348.95,352.78,352.72,349.46,346.60,346.70,352.23,321.93,325.03,326.71,330.12,322.43,352.28,336.85,346.72,350.79,338.68,324.51,319.06,319.72,318.21,320.69,329.51,327.17
2004-12-07 21:45:24.093000,L5,367.27,361.96,342.43,334.97,337.86,334.26,341.19,342.57,353.23,355.04,360.14,364.21,362.22,350.57,338.99,341.83,342.63,351.62,356.97,359.86,366.99,370.14,358.14,365.41,369.07,362.07,353.45,355.35,350.55,344.06,342.32,344.78,349.35,358.28,359.60,341.05,332.76,328.77,319.06,320.77,319.91,321.51,319.25,320.28,324.87,329.12,335.97,338.75,338.34,339.14,326.94,327.99,332.77,335.53,337.18,335.73,333.02,332.98,338.28,336.63,338.38,330.55,321.90,326.78,321.46,320.71,313.56,312.53,309.84,318.30,321.07,311.99,316.27,313.47,320.22,326.64,334.38,336.24,333.37,338.46,338.13,344.08,346.01,346.76,342.19,339.96,339.14,353.84,352.83,336.55,339.20,343.77,341.99,340.00,335.10,328.81,333.83,332.42,332.65,330.25,319.17,319.76,320.24,319.79,355.21,288.22
2005-01-24 21:46:06.161000,L5,263.58,291.47,323.49,335.47,320.89,322.02,311.47,319.35,319.94,326.05,325.67,325.64,326.15,329.69,327.16,326.86,324.90,328.81,333.14,332.73,337.20,335.30,339.00,335.50,333.45,332.38,335.53,335.41,330.49,333.08,332.46,334.12,332.07,330.93,328.33,323.27,313.02,314.43,304.77,313.40,309.77,307.01,305.80,308.49,316.95,314.29,316.65,318.17,323.61,323.45,316.34,322.19,329.38,324.91,325.09,324.37,323.93,320.92,323.81,327.34,316.80,319.35,324.00,310.35,310.86,307.32,305.52,303.03,300.94,303.51,305.72,305.38,309.05,302.44,302.87,302.69,317.99,313.09,318.94,316.00,320.74,321.58,317.02,311.08,308.57,316.51,314.97,309.05,310.74,305.60,316.71,322.30,316.90,300.11,318.15,316.75,318.97,319.47,317.90,315.83,310.15,308.25,305.14,310.57,289.77,234.44
2005-02-09 21:46:19.482000,L5,326.12,345.41,355.72,359.52,358.80,361.19,358.03,348.55,350.36,352.07,346.18,352.61,359.01,346.19,344.90,356.14,362.98,361.33,359.53,366.34,359.58,361.93,362.82,364.80,359.27,369.25,380.49,383.80,366.95,363.24,356.81,360.69,361.87,362.35,373.12,356.43,341.48,327.66,330.14,325.06,329.05,329.36,324.18,330.86,339.87,348.70,337.09,333.68,344.30,349.73,351.16,357.93,349.14,353.45,347.60,366.24,355.22,345.03,347.28,345.68,382.32,335.97,340.32,362.34,351.78,332.75,327.21,322.73,338.12,353.77,336.95,333.84,327.31,330.21,338.56,331.76,345.17,337.48,342.14,335.84,355.78,357.79,340.22,333.51,329.70,335.99,340.87,338.89,339.83,339.81,345.98,348.83,348.33,348.58,341.38,342.75,353.96,341.46,341.97,335.19,352.20,331.31,333.44,327.26,338.89,342.35
2005-02-25 21:46:35.721000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,214.83,330.98,377.66,354.21,332.59,336.60,344.60,342.30,326.93,327.67,318.36,,,,,,203.99,253.98,272.24,296.36,291.06,308.79,322.59,261.34,,194.46,278.40,268.20,334.31,307.25,334.85,496.07,470.51,482.71,417.91,393.45,329.62,308.22,425.08,370.69,315.04,402.99,320.82,307.73,373.12,390.67,298.81,299.79,297.82,304.18,304.52,303.65,305.29,310.93,309.71,310.91,301.74,301.79,304.36,302.62,301.98,300.55,299.92,292.58,280.97,269.88,272.57,270.63,275.72,316.18,308.36,311.27,,,,,,,,230.48,
2005-03-13 21:46:47.612000,L5,320.01,331.28,341.51,345.71,345.01,354.88,352.16,347.34,355.32,346.38,346.21,344.79,342.68,339.25,341.07,344.92,351.00,349.16,347.37,348.60,348.04,355.68,350.55,349.10,347.24,345.62,349.20,345.00,344.49,343.08,345.66,347.34,348.44,346.94,345.99,346.09,333.92,334.54,325.48,323.43,324.20,319.45,320.32,326.70,327.16,328.26,337.13,335.36,343.44,340.69,350.63,419.65,339.35,345.73,356.20,409.82,411.79,339.41,333.62,336.35,335.44,328.91,325.69,330.66,324.48,316.35,315.32,315.36,317.07,319.48,320.14,316.65,318.06,318.72,322.93,321.85,329.39,334.69,343.98,347.53,352.02,360.76,369.18,351.58,339.32,501.88,422.95,,556.29,449.82,516.25,441.02,,,341.77,334.50,338.84,339.86,336.09,329.95,327.31,322.99,320.13,324.82,,
2005-03-29 21:46:54.602000,L5,,,,,195.11,280.61,290.31,299.33,303.80,308.32,309.71,306.89,315.70,308.62,306.08,309.04,307.76,313.57,316.23,320.76,321.90,320.34,324.40,316.87,328.33,324.95,296.45,269.44,273.50,247.02,205.14,321.57,323.72,326.03,317.25,310.78,300.49,303.47,291.52,291.31,290.03,291.71,290.72,294.64,294.74,298.69,297.59,300.80,297.61,299.97,301.97,301.96,306.28,308.16,300.04,304.27,304.31,302.03,304.40,306.01,298.71,300.27,298.45,293.81,290.41,287.21,285.33,286.62,280.82,286.18,283.52,285.31,284.99,289.68,296.40,281.76,265.48,273.02,264.23,256.26,232.69,211.06,239.65,227.90,268.65,296.66,299.14,294.07,288.82,286.88,277.11,262.45,257.63,262.47,306.16,299.64,303.42,301.38,306.14,301.43,301.18,292.39,292.85,293.99,220.66,
2005-04-30 21:47:03.060000,L5,350.26,368.06,363.41,376.39,376.14,375.24,372.37,374.95,372.55,372.13,363.98,358.27,359.34,355.56,358.88,366.65,366.81,368.25,370.58,367.66,371.76,371.31,379.75,373.99,377.15,375.18,372.54,376.35,376.59,370.46,373.46,366.70,374.55,370.87,362.54,355.39,360.70,349.36,343.29,350.63,344.15,341.45,351.38,334.15,345.50,339.93,362.13,348.92,342.65,344.47,341.80,342.63,349.84,347.46,348.74,346.34,348.31,349.20,346.34,348.98,349.37,339.95,340.26,333.71,336.03,323.64,323.32,330.14,325.32,328.35,325.08,329.73,338.84,333.11,332.61,341.76,354.11,351.09,352.91,360.93,358.55,368.33,363.25,367.51,366.47,379.80,378.90,380.38,387.12,374.87,536.77,484.82,447.14,433.07,347.98,347.07,343.12,349.59,356.55,350.90,355.88,343.79,349.21,339.46,448.94,532.97
2005-06-01 21:47:18.718000,L5,245.36,249.62,273.47,276.32,293.70,303.31,302.72,316.06,320.65,320.62,327.84,324.71,322.00,327.81,318.68,321.83,320.94,321.96,322.19,329.80,330.29,326.67,328.41,330.23,329.61,327.09,328.12,323.67,328.65,321.40,325.64,326.05,327.59,329.84,325.95,323.63,313.26,310.33,301.82,308.29,305.49,299.61,306.14,301.17,306.17,307.51,311.48,312.47,312.88,312.30,308.25,315.29,316.36,318.66,320.08,317.40,312.48,310.52,315.52,316.57,308.35,310.25,305.64,306.63,304.07,301.40,300.57,292.68,300.08,297.86,295.22,297.12,300.33,303.25,306.53,304.30,304.07,311.77,310.64,311.44,305.81,304.46,305.02,306.91,301.53,298.58,303.17,293.49,295.21,286.72,280.28,278.20,276.04,275.76,316.87,310.79,318.34,318.53,321.08,308.77,318.63,304.48,306.43,303.14,238.29,
2005-07-19 21:47:39.248000,L5,249.98,253.00,275.03,274.07,296.22,302.37,305.73,321.91,319.34,324.98,327.88,324.02,320.10,322.43,321.25,323.14,316.24,327.37,321.13,325.10,321.96,323.79,322.13,326.54,332.45,328.41,324.51,320.75,326.45,318.27,324.07,321.67,328.91,326.55,322.93,318.02,310.93,307.66,301.77,306.48,305.61,300.98,305.58,303.34,312.68,308.12,309.49,311.50,313.60,314.10,311.29,308.14,316.09,322.37,320.34,315.12,310.80,311.43,307.66,316.68,311.43,312.78,305.57,303.11,303.81,305.54,296.59,299.65,292.36,297.02,301.39,291.18,303.84,296.45,303.62,305.43,306.51,309.71,315.56,313.20,309.28,305.73,306.69,299.94,304.83,306.50,301.21,304.69,292.90,288.88,279.67,276.27,276.66,279.18,317.10,311.99,316.39,315.05,319.40,309.29,308.30,307.81,301.38,303.04,239.99,
2005-11-08 21:48:04.756000,L5,350.22,354.33,341.63,331.07,336.97,337.64,334.38,337.21,342.59,341.26,341.70,339.80,336.98,344.66,347.43,341.88,342.89,341.59,338.33,341.35,352.45,348.58,350.18,347.89,350.40,351.57,350.99,345.01,346.02,344.30,345.67,345.81,345.32,343.09,341.77,330.85,329.99,331.42,316.10,322.79,318.01,318.88,321.37,320.61,319.22,322.20,323.23,324.72,323.71,324.81,327.71,329.03,329.35,330.37,329.57,334.45,337.45,331.58,331.43,335.38,327.50,333.90,322.14,321.68,312.75,314.36,316.46,314.02,314.90,316.04,314.28,320.33,320.48,324.00,328.57,330.38,329.17,334.81,336.03,332.60,342.75,354.18,348.93,344.21,336.67,347.16,341.99,345.36,338.21,340.68,327.86,326.01,324.24,318.32,328.55,324.90,332.36,328.81,328.82,326.57,327.63,318.84,322.87,323.55,317.30,288.62
2005-11-24 21:48:28.120000,L5,332.47,332.73,335.34,329.56,333.60,328.22,330.81,332.38,333.43,333.33,339.30,338.21,338.73,340.31,336.80,334.75,339.40,339.48,340.15,344.64,343.31,341.33,344.96,350.30,357.75,352.54,346.18,341.93,340.16,339.79,337.93,340.42,343.75,347.15,340.80,337.59,323.72,327.94,320.63,318.68,321.06,316.83,315.87,320.15,320.35,317.24,321.39,321.15,325.74,330.06,329.62,329.82,327.90,332.54,338.22,338.76,334.61,338.29,334.18,332.79,334.78,328.22,330.79,326.44,329.10,325.05,316.98,328.64,315.45,319.08,321.06,323.30,330.56,336.04,338.67,339.67,347.86,338.02,338.62,342.73,341.01,339.35,341.24,331.92,328.52,340.61,341.34,327.05,327.56,320.50,324.22,313.79,313.82,324.47,333.37,327.39,327.01,328.99,329.81,329.97,322.18,328.16,319.54,321.99,304.37,306.73
2006-01-27 21:49:58.544000,L5,351.08,349.56,342.34,324.04,323.39,330.11,333.78,332.11,336.81,335.77,337.53,343.38,337.86,343.75,337.62,342.80,342.13,345.52,342.28,345.13,347.27,345.40,347.40,350.77,349.60,353.89,345.78,343.88,346.06,343.99,349.33,348.87,346.93,342.54,347.12,337.11,329.65,330.16,320.12,319.44,325.87,320.28,320.91,325.34,319.54,322.59,323.28,320.62,327.88,328.31,329.60,330.66,331.51,328.67,335.18,329.77,329.00,322.03,321.76,317.51,320.94,329.56,335.55,322.29,319.02,313.22,320.89,320.51,316.82,319.21,310.59,311.20,310.55,312.38,321.03,322.04,326.29,327.99,328.84,326.79,328.07,324.27,322.89,317.40,317.92,318.58,323.20,321.27,322.44,312.71,313.96,311.75,328.77,329.02,332.12,324.79,329.94,332.67,341.30,325.65,322.04,327.71,328.10,325.09,314.20,310.56
2006-02-12 21:50:20.287000,L5,,,,,,,,,,,,,,,,,,214.38,209.71,297.02,309.35,310.82,307.12,306.81,298.88,370.17,,,293.73,314.36,320.70,300.49,308.96,297.76,304.02,296.82,297.24,299.26,276.45,281.21,275.34,264.20,179.16,,,,,,,,239.67,263.98,288.93,292.48,300.55,285.79,275.31,,,,,,,,,,240.82,264.90,208.49,270.81,277.49,298.78,294.92,289.12,286.76,283.09,283.43,287.77,298.17,290.39,285.20,283.99,284.88,283.95,285.88,281.61,284.33,280.10,269.47,265.58,256.12,252.62,256.29,252.13,288.05,289.74,295.91,299.88,293.18,294.36,291.46,283.41,280.47,275.69,,
2006-02-28 21:50:40.410000,L5,344.54,336.93,334.92,332.42,335.53,331.54,335.70,335.43,338.55,342.05,344.69,341.71,341.17,343.32,341.72,342.49,343.19,344.21,344.68,347.22,350.84,354.27,355.51,360.39,353.41,357.53,351.42,346.87,350.16,352.51,349.99,351.51,349.87,351.82,345.88,342.28,329.74,329.91,321.13,324.51,323.95,325.08,327.98,326.07,333.90,334.81,335.55,341.06,339.39,350.04,343.65,346.67,350.64,347.27,352.55,347.14,350.05,343.02,348.57,340.72,340.51,342.26,334.55,333.36,329.93,324.81,321.17,320.84,319.85,318.91,324.19,316.17,323.81,329.89,331.75,330.44,335.50,329.38,333.15,336.46,334.16,331.63,331.24,329.11,329.21,330.09,329.86,327.41,324.86,326.04,324.90,311.75,321.71,316.25,340.42,334.03,333.76,334.06,333.16,331.31,322.93,321.53,319.17,318.19,320.68,314.82
