dates,satname,nzd0073-0000,nzd0073-0001,nzd0073-0002,nzd0073-0003,nzd0073-0004,nzd0073-0005,nzd0073-0006,nzd0073-0007
1999-09-27 22:04:48.949000,L7,370.73,355.51,344.49,340.61,336.59,335.70,334.80,328.63
1999-11-14 22:04:42.286000,L7,366.54,351.32,340.50,337.90,349.62,356.70,347.49,333.11
2000-01-17 22:04:35.821000,L7,356.33,334.64,327.23,318.38,321.50,331.82,332.29,281.92
2000-05-24 22:03:46.662000,L7,339.49,335.67,331.42,329.53,333.01,335.09,335.19,321.94
2000-07-11 22:03:17.779000,L7,,,311.56,278.90,282.67,305.78,,
2000-08-12 22:02:54.094000,L7,353.88,340.20,331.13,335.61,325.66,334.88,337.92,337.09
2000-09-13 22:02:26.190000,L7,337.04,353.92,345.42,213.07,235.74,342.58,358.24,349.74
2000-10-15 22:01:56.204000,L7,369.27,333.88,332.62,328.53,334.35,335.49,338.06,336.22
2001-01-03 22:02:12.432000,L7,360.82,334.92,324.98,313.26,324.71,326.66,330.57,275.91
2001-02-04 22:02:14.384000,L7,,375.31,397.05,419.45,370.62,376.72,379.88,371.10
2001-06-12 22:01:24.980000,L7,,,312.82,325.71,328.08,338.47,337.98,333.78
2001-08-15 22:00:38.680000,L7,364.05,352.34,348.56,359.00,347.39,357.24,353.06,347.74
2001-10-02 22:00:04.650000,L7,394.57,351.39,365.40,396.08,415.23,365.24,349.30,345.06
2001-11-03 22:00:10.954000,L7,368.02,339.56,331.58,355.90,335.74,337.23,333.13,329.06
2001-12-05 22:00:18.987000,L7,356.28,340.31,333.48,323.62,302.26,326.85,334.52,322.97
2001-12-21 22:00:29.925000,L7,,330.15,345.98,275.73,242.93,328.19,323.07,213.64
2002-01-22 22:00:40.906000,L7,366.78,334.18,321.78,271.38,324.47,329.28,324.71,
2002-02-23 22:00:43.620000,L7,364.77,344.57,330.52,322.90,328.68,335.25,336.95,329.00
2002-03-27 22:00:37.575000,L7,,314.15,313.56,271.27,,,,
2002-04-28 22:00:38.357000,L7,250.43,263.12,318.00,297.82,248.38,326.12,294.36,
2002-06-15 22:00:19.658000,L7,348.22,339.14,332.47,336.27,326.40,330.77,330.56,325.34
2002-07-01 22:00:15.186000,L7,342.87,345.63,349.01,348.15,332.92,344.63,335.49,334.45
2002-07-17 22:00:08.747000,L7,354.42,352.28,355.61,355.72,333.84,338.46,334.47,333.71
2002-08-18 21:59:57.690000,L7,361.76,344.00,321.78,319.91,328.69,340.71,337.45,330.25
2002-11-06 21:59:41.879000,L7,346.54,376.78,313.06,282.35,521.38,420.82,367.33,365.93
2003-07-28 21:48:28.960000,L5,357.08,335.55,324.94,291.19,263.41,281.67,283.92,294.97
2003-09-30 21:49:30.432000,L5,507.36,499.37,473.56,,,,530.32,356.42
2004-06-12 21:53:11.618000,L5,366.80,338.00,328.05,297.64,277.26,295.25,289.68,303.38
2004-07-30 21:54:28.143000,L5,359.87,331.46,329.42,294.20,265.41,288.62,292.30,304.43
2004-09-16 21:55:41.721000,L5,355.74,327.94,317.49,285.04,259.40,276.70,286.67,302.25
2004-11-19 21:56:55.269000,L5,436.29,381.90,370.96,373.01,363.58,364.99,360.56,365.57
2005-02-23 21:58:31.621000,L5,350.99,324.56,315.24,268.07,204.85,188.65,,
2005-03-11 21:58:44.158000,L5,353.02,327.73,312.76,265.28,218.93,265.43,,
