dates,satname,nzd0139-0000,nzd0139-0001,nzd0139-0015,nzd0139-0016,nzd0139-0017,nzd0139-0018,nzd0139-0019,nzd0139-0020,nzd0139-0021,nzd0139-0022,nzd0139-0023,nzd0139-0024,nzd0139-0025,nzd0139-0026,nzd0139-0027,nzd0139-0028,nzd0139-0029,nzd0139-0030,nzd0139-0031,nzd0139-0002,nzd0139-0003,nzd0139-0004,nzd0139-0005,nzd0139-0006,nzd0139-0007,nzd0139-0008,nzd0139-0009,nzd0139-0010,nzd0139-0011,nzd0139-0012,nzd0139-0013,nzd0139-0014
2001-01-12 21:56:06.772000,L7,360.15,347.78,309.49,290.01,326.03,354.26,367.90,367.99,349.06,369.79,372.38,349.29,343.77,341.41,349.15,341.14,342.62,358.11,324.80,336.07,321.80,279.26,283.20,222.20,298.06,291.12,312.44,318.20,315.03,318.47,285.57,308.50
2001-05-20 21:55:29.073000,L7,259.44,287.20,283.65,242.18,268.27,275.87,280.15,281.64,277.57,283.90,286.41,,,265.46,289.96,276.03,285.71,,,281.27,,,,,,,,,,,,
2001-06-05 21:55:16.607000,L7,431.28,421.39,294.63,299.38,282.89,306.48,299.17,297.97,302.41,300.60,306.81,311.88,308.48,307.76,310.30,307.71,309.93,363.86,318.76,404.46,346.95,339.49,288.37,378.38,193.19,237.75,287.55,295.40,302.28,303.04,277.45,299.77
2001-08-24 21:54:24.664000,L7,436.21,418.69,380.10,385.81,379.08,384.35,387.79,376.85,383.12,373.33,373.02,385.50,392.67,396.24,409.71,411.66,402.07,407.90,426.09,413.93,414.14,394.86,400.59,389.64,345.54,377.39,385.22,367.48,369.92,380.97,386.05,388.60
2001-09-09 21:54:12.928000,L7,380.07,369.93,287.55,285.86,279.61,289.11,293.98,294.15,301.20,296.30,297.48,302.80,300.29,304.07,308.80,369.97,355.77,366.10,304.76,350.99,351.98,343.02,234.24,325.04,289.10,348.38,371.35,366.16,364.85,367.89,253.01,274.90
2001-10-11 21:53:46.024000,L7,323.33,307.23,269.44,246.44,264.28,283.03,285.28,282.00,278.70,283.80,290.79,295.53,290.89,291.65,299.82,276.89,285.69,303.28,255.89,390.68,392.27,384.78,352.01,,,,228.71,196.89,239.35,250.58,226.61,254.79
2002-01-15 21:54:23.534000,L7,285.58,303.03,218.33,243.45,270.52,286.12,281.22,277.75,284.32,285.16,283.88,286.44,,,,,,,274.38,277.02,260.78,,,,,,,,,176.56,206.91,242.63
2002-01-31 21:54:26.647000,L7,254.98,298.40,220.81,240.58,261.89,277.61,279.20,276.22,279.93,276.08,249.25,285.49,252.18,224.94,294.55,279.06,279.84,282.41,,287.80,251.16,,,,,,,,,179.06,195.37,241.96
2002-05-23 21:54:18.991000,L7,416.47,419.26,284.09,285.95,273.21,292.15,284.95,291.93,288.88,294.28,299.50,300.42,297.13,297.21,298.62,299.39,302.29,325.13,302.99,362.54,412.01,404.34,406.38,418.15,415.53,343.82,334.90,360.73,378.69,375.07,259.74,288.32
2002-08-27 21:53:36.267000,L7,456.47,436.20,389.16,418.16,397.52,412.90,366.75,375.12,368.73,372.32,369.90,369.08,380.53,383.50,386.63,359.08,368.37,366.22,331.08,439.01,427.66,421.82,426.11,408.16,389.27,357.56,375.80,375.98,381.49,376.86,424.45,395.88
2002-10-14 21:53:19.813000,L7,211.56,254.72,287.00,248.65,246.04,249.98,,,290.76,285.79,283.84,288.37,284.34,290.34,292.52,278.60,290.19,293.45,270.07,414.03,424.09,503.26,475.57,484.71,553.28,448.86,453.92,459.63,460.15,288.48,231.21,276.33
2002-10-30 21:53:25.867000,L7,318.20,301.52,220.69,236.47,260.76,260.55,265.55,253.21,,,,,,,290.36,270.04,281.66,280.06,270.88,290.68,252.39,171.61,,,,,,201.51,225.65,175.92,201.49,241.30
2003-01-18 21:54:06.301000,L7,309.90,300.47,265.76,266.47,264.91,282.29,283.34,281.33,284.08,283.91,287.96,291.10,288.21,290.94,298.98,292.47,298.55,302.75,282.40,291.34,259.12,245.64,,,,,,221.22,237.63,187.20,222.02,250.84
2003-05-10 21:54:22.508000,L7,375.46,362.16,199.14,527.09,509.34,,,202.83,232.86,290.20,491.57,417.63,365.40,358.62,325.11,307.92,340.35,378.53,346.68,407.44,377.39,385.06,388.45,387.47,376.44,363.90,362.70,264.82,261.87,282.64,272.86,273.64
2003-05-26 21:54:19.958000,L7,427.41,440.13,381.74,385.02,351.21,295.42,292.79,379.53,431.63,402.72,397.38,382.90,299.03,301.70,304.84,297.78,311.10,316.38,267.86,347.71,370.49,360.80,361.77,314.23,212.40,213.17,249.69,201.22,388.48,373.82,381.12,379.44
2003-07-21 21:42:09.884000,L5,309.74,333.17,277.56,285.76,280.33,303.05,302.11,291.47,305.75,305.11,299.06,309.75,300.32,305.47,310.61,305.32,310.45,313.72,237.86,315.49,281.16,203.74,,,165.42,207.94,255.14,250.67,269.15,269.59,248.74,274.48
2003-08-06 21:42:27.230000,L5,316.16,334.10,272.87,284.11,282.59,301.05,297.77,290.56,306.28,305.27,299.31,305.68,300.94,304.65,312.76,305.53,309.77,312.64,232.95,316.41,290.15,205.55,,,165.44,205.50,240.86,246.79,258.92,266.84,242.49,272.67
2003-09-07 21:43:00.591000,L5,342.17,337.89,278.18,283.14,277.80,283.56,,222.50,273.93,293.91,289.09,197.00,290.48,284.02,294.68,244.69,303.87,287.29,237.98,317.78,283.35,213.41,,,162.85,203.57,243.06,247.91,266.62,265.28,246.96,271.30
2003-10-25 21:43:40.253000,L5,350.18,326.91,282.63,282.79,285.40,307.34,308.06,300.81,310.96,308.63,307.87,310.20,309.54,311.25,319.00,313.24,310.94,319.43,243.10,311.44,286.57,219.09,,,181.42,223.25,241.43,257.92,261.67,265.40,245.39,273.59
2004-02-14 21:44:33.705000,L5,358.15,330.30,282.10,284.03,286.02,298.71,301.11,291.89,300.06,291.83,294.58,300.26,295.34,300.68,307.34,304.44,309.00,310.15,266.22,330.01,294.39,220.35,,,165.26,201.98,229.19,243.36,262.77,245.40,240.84,269.94
2004-04-02 21:44:54.996000,L5,354.91,340.16,278.50,284.05,280.26,297.61,301.28,289.85,302.12,298.37,289.94,294.28,291.94,296.38,303.79,299.95,304.52,303.05,257.03,324.83,294.10,225.30,,,162.53,205.73,231.11,247.70,259.21,249.74,236.71,271.38
2004-04-18 21:45:25.586000,L5,360.35,341.12,281.74,285.00,284.87,301.57,301.80,297.11,308.26,299.96,301.85,310.77,307.76,304.48,312.51,310.28,312.14,315.08,257.65,333.50,290.33,214.47,,,166.50,218.58,249.00,266.21,277.97,277.04,247.87,283.47
2004-05-04 21:45:52.076000,L5,319.70,331.64,276.08,284.90,283.49,302.02,300.42,291.06,305.94,305.20,299.87,309.49,302.85,305.20,312.73,306.19,307.35,312.85,246.71,322.70,290.80,216.18,,,170.40,210.54,250.85,248.32,261.88,257.01,240.65,271.57
2004-05-20 21:46:20.465000,L5,314.43,328.23,275.26,281.54,286.34,299.46,298.37,289.89,302.21,299.77,296.10,300.28,300.44,300.04,309.76,302.61,305.11,311.53,235.53,322.14,286.17,198.83,,,166.72,209.00,245.20,249.68,257.89,271.41,245.65,273.35
2004-06-05 21:46:48.916000,L5,323.16,323.30,239.06,252.69,266.18,301.77,301.09,290.38,300.10,315.44,296.97,312.33,306.98,307.38,308.78,301.83,305.43,308.68,250.25,315.15,276.43,188.51,,,,,,,,177.68,205.67,240.22
2004-07-23 21:48:09.192000,L5,311.78,331.31,279.94,286.72,280.96,305.41,299.01,289.89,304.06,301.86,297.02,303.17,300.28,304.33,309.80,309.81,309.71,312.81,234.96,320.28,279.52,197.14,,,166.31,205.65,251.59,248.68,271.97,259.60,248.13,277.85
2004-09-09 21:49:19.975000,L5,,,263.52,274.98,277.76,295.50,294.60,289.62,302.01,298.68,298.44,304.21,298.32,304.10,307.90,302.35,307.69,312.56,247.69,,,,,,,,,229.79,254.87,248.25,235.17,266.34
2004-09-25 21:49:43.196000,L5,358.13,334.25,280.65,280.64,281.35,302.24,301.89,294.58,304.95,302.25,303.62,307.31,307.16,306.20,312.34,309.49,310.35,317.00,245.87,319.65,290.01,211.39,,,166.61,214.25,243.10,250.92,265.52,263.96,245.67,270.91
2005-01-15 21:51:45.464000,L5,354.70,330.58,276.08,275.40,276.46,297.08,296.68,287.76,301.00,294.90,296.29,299.69,300.00,302.08,311.04,307.85,308.85,314.34,250.26,314.65,279.79,214.39,,,171.81,218.12,241.31,261.27,271.54,270.25,237.35,266.27
2005-03-04 21:52:28.245000,L5,362.06,333.90,280.07,285.20,280.34,297.45,301.35,287.62,299.56,299.78,295.22,301.99,300.91,302.85,311.01,305.59,309.39,311.98,257.22,328.24,288.05,219.65,,,165.53,213.10,242.65,247.54,261.35,264.36,240.98,272.41
2005-04-21 21:52:46.920000,L5,368.63,337.74,282.80,292.11,285.11,302.96,301.84,290.99,303.31,300.36,299.04,300.37,299.86,301.21,311.22,304.22,307.42,309.65,256.21,336.23,291.75,219.79,,,,216.17,244.60,257.34,274.93,268.88,248.75,281.98
2005-05-23 21:53:00.685000,L5,329.79,346.11,289.43,300.76,300.49,312.39,312.99,298.65,311.58,311.63,309.59,319.38,314.46,314.53,322.95,315.52,318.57,326.69,244.19,329.77,297.96,219.69,,,178.45,218.02,262.46,257.51,282.16,282.59,257.36,288.56
2005-06-08 21:53:09.034000,L5,315.09,332.42,276.31,290.51,289.27,304.62,305.21,294.29,306.70,312.85,304.96,308.94,305.81,309.59,317.12,311.00,309.67,322.86,289.29,322.83,282.41,203.25,,,170.04,212.19,244.63,257.98,273.57,255.59,253.50,273.21
2005-07-26 21:53:30.504000,L5,,,244.80,264.66,271.06,287.17,287.65,282.13,303.20,287.58,281.38,289.93,279.59,280.16,278.83,281.03,278.89,270.62,209.98,,,,,,,,,,,,196.04,225.17
2005-11-15 21:54:02.336000,L5,363.73,336.15,290.22,295.70,295.28,312.71,313.69,300.43,310.25,301.75,291.87,301.15,301.77,303.73,311.01,306.47,311.21,316.20,267.30,328.41,296.26,216.31,,,167.29,214.56,239.80,259.67,273.98,275.75,247.04,286.50
2006-02-19 21:56:15.936000,L5,365.70,330.15,286.83,286.73,286.11,302.64,298.80,290.30,302.61,297.78,298.17,302.26,300.82,304.32,311.00,306.84,310.57,315.37,259.52,325.05,293.72,215.97,,,164.87,206.70,237.00,257.83,270.56,264.12,244.18,276.83
2006-04-08 21:57:12.628000,L5,373.26,338.50,280.27,286.86,282.28,300.52,302.26,294.17,304.01,305.38,300.38,306.67,305.83,305.71,312.64,308.65,311.34,314.54,261.86,330.90,292.75,222.73,,,164.39,213.42,244.78,251.03,268.59,267.76,249.17,274.86
2006-06-27 21:58:24.681000,L5,347.66,333.07,289.23,298.05,287.11,304.61,299.91,313.20,305.17,311.84,308.51,325.01,307.83,311.97,310.93,312.31,315.25,320.68,265.76,324.43,263.04,,,,177.92,218.75,248.99,236.68,232.48,284.66,269.39,296.99
2006-07-13 21:58:38.362000,L5,321.25,340.09,296.99,304.11,297.24,317.05,315.46,307.29,316.34,313.65,309.46,313.87,308.97,308.77,315.34,312.31,313.51,318.99,236.62,334.18,294.46,187.24,,,173.60,221.78,259.15,262.65,282.56,288.91,272.45,291.91
2007-09-18 21:58:42.182000,L5,363.38,333.41,280.93,287.91,288.40,307.44,304.28,293.07,306.19,305.80,303.14,309.69,307.82,307.83,312.83,311.97,312.35,318.29,257.79,324.56,288.77,201.27,,,,203.05,230.24,245.85,277.19,263.46,241.88,263.09
2008-12-25 21:50:10.387000,L5,363.44,329.44,282.81,287.84,288.49,306.70,305.50,296.03,307.87,305.76,304.10,310.64,304.16,306.96,312.13,306.25,311.56,313.51,259.36,325.18,297.29,225.12,,,169.18,218.04,240.37,262.59,267.33,264.81,242.73,280.13
2009-12-12 21:56:13.982000,L5,368.33,330.58,283.51,290.04,288.71,305.75,304.08,297.32,309.66,312.22,308.27,313.22,309.62,312.46,316.71,312.75,317.07,322.24,260.34,322.08,293.23,213.90,,,171.67,223.30,247.31,270.09,272.14,269.88,250.86,281.82
2010-01-13 21:56:25.416000,L5,371.08,334.95,286.23,290.07,286.95,310.45,307.04,300.18,312.32,306.34,305.65,308.78,308.22,309.70,315.91,311.27,312.63,317.32,258.43,325.50,294.37,224.97,,,183.24,231.80,252.29,274.81,279.40,277.40,249.16,285.66
2010-10-28 21:55:27.339000,L5,364.55,331.69,291.66,298.29,294.87,318.06,315.70,307.16,318.75,318.13,314.32,321.34,314.66,317.38,320.65,317.18,319.80,322.63,248.95,320.45,291.77,203.68,,,172.31,225.93,250.31,275.39,282.72,276.66,257.65,281.04
2010-12-31 21:55:32.560000,L5,370.33,332.60,279.10,281.87,280.46,306.97,302.38,294.89,306.22,302.67,299.77,302.46,285.35,290.45,312.14,310.78,309.52,317.58,261.35,322.50,287.23,219.46,,,174.00,221.39,236.06,265.38,270.49,255.88,232.46,272.97
2011-02-17 21:55:37.006000,L5,361.31,326.30,311.90,345.97,328.38,,,,209.48,272.88,307.15,316.62,310.69,313.02,317.91,307.32,303.52,306.27,247.56,318.45,281.90,,,,,,,,,,202.44,234.10
2013-04-11 22:07:51.092000,L8,349.65,305.26,301.11,305.20,314.13,310.48,309.62,305.89,314.86,336.74,311.81,315.58,311.28,310.97,317.66,310.32,314.46,321.63,270.60,294.70,265.01,164.01,,,173.35,211.63,326.34,325.74,322.80,318.56,314.97,299.34
2013-05-29 22:07:41.466000,L8,287.76,254.46,219.89,237.23,250.53,258.04,262.86,248.82,268.11,250.99,246.32,247.85,250.52,261.34,288.90,276.14,285.16,277.05,,,,,,,,,,,,,,
2013-06-30 22:07:36.163000,L8,343.97,307.86,289.45,297.54,279.08,307.95,303.56,297.73,309.90,308.41,307.39,311.92,313.29,311.03,318.53,310.52,311.60,317.23,274.46,298.81,267.31,187.30,,,,221.27,218.74,253.90,297.17,307.59,256.18,285.47
2013-07-16 22:07:36.609000,L8,363.24,324.64,,,351.38,473.26,522.37,345.84,518.32,,495.19,529.08,343.05,340.82,345.14,343.74,334.86,347.40,341.61,302.76,287.53,186.85,,,162.29,223.00,295.26,497.30,500.34,,,
2013-09-02 22:07:40.639000,L8,349.62,311.65,288.11,286.24,277.61,303.39,297.82,298.05,305.64,304.16,301.71,307.57,305.03,307.37,310.04,304.38,307.48,313.33,267.82,299.41,271.64,176.92,,,,217.52,244.68,252.65,257.18,272.90,251.68,263.68
2013-10-20 22:07:26.886000,L8,344.19,311.18,286.79,285.34,281.06,303.16,299.49,296.50,304.65,302.04,299.46,304.31,303.01,303.98,307.44,303.11,306.71,306.16,257.51,298.96,269.47,170.16,,,,215.69,235.10,248.56,260.45,272.64,241.66,272.29
2013-11-05 22:07:22.900000,L8,354.63,317.89,288.46,288.91,285.31,305.97,301.57,298.52,307.06,307.14,304.37,309.06,304.76,307.35,314.54,308.42,310.26,312.08,259.93,301.25,278.93,178.94,,,163.70,220.56,249.66,262.45,263.10,279.93,256.47,281.22
2013-11-21 22:07:13.797000,L8,352.67,315.62,289.29,291.89,284.54,306.30,302.14,298.60,308.66,301.57,303.28,304.00,308.23,306.62,310.92,306.82,311.56,312.67,257.71,302.47,280.40,183.00,,,161.71,221.54,252.98,265.41,265.22,281.56,257.03,282.86
2014-01-24 22:06:45.554000,L8,358.33,315.15,289.71,289.11,283.75,307.76,301.19,299.90,310.22,309.68,308.51,311.23,310.68,307.95,313.71,309.56,311.65,315.07,257.10,301.29,287.67,231.84,,,161.08,219.33,252.48,261.26,262.10,281.50,254.94,284.16
2014-02-09 22:06:33.299000,L8,355.27,311.35,284.82,284.87,278.15,304.09,297.79,297.43,306.32,302.43,302.27,304.75,305.40,306.35,311.51,307.17,308.54,312.31,255.88,301.03,281.26,225.29,,,,214.53,241.69,254.73,253.21,272.67,249.48,255.58
2014-02-25 22:06:20.497000,L8,355.36,311.80,284.90,282.86,277.65,302.28,294.75,295.83,301.55,299.75,298.35,304.51,302.92,305.64,308.94,304.24,307.60,310.43,254.72,300.74,282.71,181.05,,,,214.89,244.14,255.82,252.85,274.46,249.70,267.64
2014-03-29 22:05:52.007000,L8,354.63,313.26,288.62,288.05,281.33,303.12,299.33,297.29,306.01,303.79,302.80,308.39,305.57,309.35,311.95,307.62,308.57,313.23,257.41,300.53,280.48,179.57,,,,217.43,221.17,256.97,257.20,279.15,252.23,277.50
2014-04-30 22:05:22.578000,L8,351.71,312.17,290.29,294.98,284.47,303.42,302.48,296.50,305.42,302.91,301.84,306.66,305.05,305.74,311.61,307.01,309.01,311.82,258.90,300.12,277.66,181.26,,,,220.39,235.85,259.35,297.73,281.04,255.57,287.68
2014-05-16 22:05:09.831000,L8,348.30,307.31,290.90,300.74,303.86,304.98,302.88,299.17,307.02,302.80,304.02,306.00,305.53,305.94,310.88,307.46,309.58,313.63,254.46,298.19,269.02,183.56,,,,223.60,220.73,260.06,302.73,279.26,252.45,286.86
2014-06-17 22:05:20.950000,L8,341.67,308.13,288.18,293.66,281.70,304.96,300.81,298.60,308.77,310.49,302.29,311.41,304.61,304.78,310.57,305.40,305.34,310.75,255.10,297.63,266.89,177.55,,,,218.99,206.76,255.92,255.91,275.32,252.17,284.32
2014-08-04 22:05:38.545000,L8,346.99,312.81,301.61,344.62,301.67,310.66,301.81,300.41,306.91,301.58,299.63,309.58,306.44,307.64,310.93,309.89,306.59,313.68,260.21,300.65,273.30,191.71,,,251.54,310.36,310.71,294.19,312.18,304.41,289.01,287.96
2014-08-20 22:05:42.763000,L8,312.22,302.75,239.71,250.44,252.37,266.68,267.88,257.09,294.56,284.92,288.96,293.85,292.01,289.92,228.38,,,292.95,227.71,293.33,264.29,177.15,,,,,,,,,192.52,201.65
2014-10-07 22:05:49.968000,L8,354.84,383.36,291.54,297.27,296.75,307.66,308.50,301.50,309.09,307.31,306.96,310.58,310.53,311.86,319.07,312.47,316.62,318.53,267.69,332.09,283.71,180.00,,,,202.89,246.04,257.63,295.62,298.93,288.27,284.38
2014-11-08 22:05:52.173000,L8,404.76,391.21,352.24,334.41,338.77,333.55,327.86,332.75,327.55,325.69,323.07,332.30,333.81,334.49,333.46,338.52,335.79,343.09,281.30,374.63,378.28,359.76,256.84,349.36,366.40,362.33,359.84,351.36,346.71,365.32,364.86,343.53
2015-02-28 22:05:24.487000,L8,357.26,316.12,285.57,286.02,281.33,301.02,298.11,294.58,302.81,299.20,297.92,302.75,303.61,303.53,310.06,304.21,310.82,313.89,276.48,300.78,285.18,190.13,,,,220.18,248.89,255.11,258.12,282.72,259.88,278.29
2015-05-19 22:04:40.718000,L8,293.42,225.86,290.54,290.16,277.91,303.95,298.31,296.31,304.91,301.07,299.43,304.47,304.65,307.49,310.56,307.32,306.65,311.47,257.25,,,,,244.23,217.21,360.13,290.48,256.95,255.30,280.69,255.18,263.14
2015-07-06 22:05:06.214000,L8,,,285.47,255.05,261.14,299.22,295.03,291.68,302.21,297.08,298.59,303.15,273.64,273.33,294.12,235.57,,,,,,,,,,,,,,,225.52,236.94
2015-07-22 22:05:13.606000,L8,342.80,306.03,290.84,294.88,280.74,306.17,301.05,297.28,306.89,302.55,302.91,306.80,306.59,306.94,313.63,307.58,308.39,316.26,260.43,298.33,268.76,181.22,,,,219.70,211.72,257.41,299.00,280.93,256.55,286.96
2015-08-07 22:05:16.273000,L8,345.98,311.91,286.61,293.64,280.15,304.01,302.51,295.91,305.40,301.49,301.93,305.93,304.80,304.33,312.43,305.89,306.70,312.39,263.09,300.54,276.90,185.87,,,,213.61,210.35,252.84,256.49,272.77,253.53,251.81
2015-08-23 22:05:24.610000,L8,343.81,310.32,289.98,289.25,277.69,306.04,300.16,297.79,305.76,301.42,299.58,305.06,306.09,308.62,311.39,310.79,308.52,313.53,259.93,299.41,277.08,177.17,,,,,209.42,256.54,258.50,277.87,250.52,248.26
2015-10-26 22:05:43.801000,L8,,410.74,286.87,285.56,280.27,303.17,298.76,296.67,305.01,301.22,302.31,283.39,,,,,,,,307.00,285.30,181.10,,,,,,,,268.34,325.49,263.53
2015-12-29 22:05:45.209000,L8,344.94,318.21,249.60,262.91,318.01,313.68,301.57,399.37,306.83,306.09,304.45,308.74,307.56,308.40,314.66,308.95,312.11,316.44,275.06,307.28,285.46,170.29,,,,213.83,224.12,255.10,263.05,251.14,250.57,251.36
2016-03-02 22:05:31.567000,L8,353.40,311.11,288.80,285.28,279.43,302.82,296.67,297.97,304.68,304.37,300.43,307.93,302.83,306.38,307.70,304.71,307.71,313.53,234.78,300.29,284.91,177.99,,,,218.68,244.54,255.85,257.68,277.67,252.51,271.63
2016-04-19 22:05:11.034000,L8,350.08,311.31,290.96,292.38,280.75,305.30,299.73,299.49,307.23,303.95,300.62,306.72,305.20,309.23,312.53,308.09,311.48,315.58,289.02,299.94,279.09,181.30,,,,219.27,259.88,259.85,294.29,281.85,293.10,277.09
2016-05-21 22:05:14.459000,L8,349.45,311.41,292.96,300.20,282.88,306.87,302.09,298.71,311.47,309.31,305.73,312.37,311.75,313.28,313.57,311.54,313.29,314.99,266.71,299.62,273.01,184.55,,,,223.76,256.03,257.32,303.21,286.79,304.59,282.84
2016-09-10 22:05:51.530000,L8,350.02,312.32,290.65,291.95,284.63,306.76,301.44,300.75,307.57,306.95,303.60,310.78,308.40,312.29,315.31,311.79,311.29,315.29,271.78,300.73,282.79,180.56,,,,217.10,219.62,254.65,260.52,276.85,256.67,258.90
2016-10-12 22:05:57.250000,L8,352.24,316.98,288.37,291.09,283.15,304.76,299.42,296.97,308.11,303.16,303.32,306.68,307.38,307.11,311.39,309.99,309.85,312.94,259.72,301.14,282.75,180.25,,,,218.39,252.50,254.48,266.72,277.50,255.90,265.57
2016-10-28 22:05:59.220000,L8,382.95,496.32,291.80,293.12,285.25,306.40,302.09,301.49,310.91,307.80,307.66,311.79,310.47,311.96,315.64,311.04,314.11,321.95,270.97,302.61,288.41,182.97,,,,241.12,358.14,408.70,335.93,339.06,271.92,274.26
2017-01-16 22:05:47.126000,L8,413.70,397.55,338.28,333.09,338.67,335.14,341.37,315.90,341.48,346.63,317.77,342.02,320.83,319.31,326.12,321.18,322.85,325.94,267.83,375.05,374.77,215.29,,,272.02,354.04,358.55,351.57,344.90,321.57,331.74,336.14
2017-02-01 22:05:40.248000,L8,361.78,318.56,295.09,298.74,288.27,309.60,303.31,301.31,308.25,303.81,306.00,307.51,308.70,311.47,313.34,311.24,313.52,315.70,254.86,310.02,293.10,211.83,,,165.24,226.37,274.33,262.65,295.84,294.02,301.96,281.85
2017-03-05 22:05:27.019000,L8,356.67,312.32,285.93,287.09,278.32,302.01,300.07,295.36,305.01,302.24,304.37,307.32,304.60,304.69,311.68,304.12,309.51,315.91,256.32,301.46,293.77,245.98,176.91,,176.54,217.68,253.93,259.22,260.45,279.59,255.59,265.02
2017-03-21 22:05:16.875000,L8,354.54,309.58,286.74,283.89,274.98,301.39,295.88,294.86,304.81,302.76,183.85,171.77,,,177.94,247.74,311.04,316.49,278.45,297.74,276.15,178.64,,,,215.42,207.78,240.09,246.35,200.37,223.86,256.74
2017-05-24 22:05:10.453000,L8,351.81,311.27,291.01,293.28,283.70,311.29,303.19,299.72,312.75,310.63,308.23,318.69,315.83,316.67,320.68,317.30,319.72,322.15,271.02,300.65,272.58,188.01,,,,222.71,224.80,259.57,293.78,281.67,278.75,277.81
2017-06-25 22:05:23.687000,L8,342.31,309.32,292.15,296.76,309.90,307.00,301.97,299.42,310.09,307.91,304.27,312.29,311.22,332.66,350.16,313.27,315.20,318.57,261.16,298.44,271.91,181.63,,,,220.71,221.03,260.20,299.46,280.77,296.59,278.23
2017-08-28 22:05:44.051000,L8,295.21,297.69,230.53,243.55,254.78,250.68,268.84,264.91,274.29,247.63,,,,,,,,,,285.89,254.92,,,,,,,,,179.82,213.25,230.43
2017-12-02 22:05:46.939000,L8,359.64,318.04,290.37,293.03,285.61,307.63,299.94,298.66,308.71,304.81,304.95,307.50,309.02,308.67,312.26,311.44,315.04,316.91,267.21,301.46,288.85,200.48,,,,221.08,256.33,259.48,266.14,285.54,275.25,276.07
2017-12-18 22:05:49.621000,L8,371.36,351.45,299.31,304.75,307.02,312.35,307.53,305.86,314.22,312.72,314.46,316.95,316.31,311.23,321.40,317.03,318.32,321.78,271.00,331.34,300.82,239.11,,,179.06,265.59,297.47,269.21,305.30,297.74,303.49,288.66
