dates,satname,nzd0178-0000,nzd0178-0004,nzd0178-0001,nzd0178-0002,nzd0178-0003
2016-10-12 22:06:21.213000,L8,276.96,284.33,265.80,306.86,289.84
2016-10-28 22:06:23.178000,L8,,281.22,,,
2016-11-20 22:12:09.409000,L8,337.92,291.46,266.61,,
2016-11-20 22:12:33.363000,L8,,200.24,,,
2016-12-15 22:06:18.115000,L8,354.14,296.64,330.65,321.12,299.95
2017-01-16 22:06:11.085000,L8,265.55,203.11,263.79,,
2017-02-08 22:12:10.910000,L8,260.19,275.27,266.86,,
2017-03-05 22:05:50.977000,L8,,197.07,,,
2017-08-03 22:11:47.949000,L8,261.76,180.28,248.32,,
2018-03-08 22:05:39.901000,L8,280.86,282.23,270.92,,
2018-03-15 22:11:46.334000,L8,512.84,,504.51,524.29,459.87
2018-03-31 22:11:39.851000,L8,,270.73,,,
2018-05-02 22:11:21.824000,L8,,201.74,,,
2018-06-28 22:05:04.262000,L8,260.56,173.40,245.73,,
2018-08-06 22:11:10.291000,L8,252.80,183.58,247.90,,
2018-09-07 22:11:48.356000,L8,264.40,265.87,264.15,,
2018-09-16 22:05:39.825000,L8,273.02,216.66,269.02,,
2018-10-18 22:05:53.709000,L8,272.64,221.11,266.59,239.70,
2019-02-07 22:05:47.667000,L8,,199.54,,,
2019-02-14 22:11:33.473000,L8,308.17,295.95,278.04,245.80,298.80
2019-02-23 22:05:44.581000,L8,194.56,,,,
2019-03-02 22:11:53.254000,L8,,203.63,,,
2019-04-12 22:05:30.743000,L8,,197.96,,,
2019-04-19 22:11:14.619000,L8,265.54,212.74,206.82,,
2019-06-15 22:05:51.895000,L8,,184.02,,,
2019-08-09 22:11:55.358000,L8,252.90,,248.34,,
2019-10-21 22:06:25.884000,L8,274.58,224.02,263.62,,
2019-11-06 22:06:24.678000,L8,268.51,210.79,261.26,,
2020-01-25 22:06:09.569000,L8,273.00,205.65,264.92,,
2020-02-10 22:06:04.888000,L8,,204.04,,,
2020-03-13 22:05:54.202000,L8,,192.51,,,
2020-04-21 22:11:45.778000,L8,,253.22,,,
2020-06-08 22:11:47.978000,L8,214.26,177.09,249.97,,
2020-08-20 22:06:05.973000,L8,263.03,188.69,219.50,,
2020-08-27 22:11:56.368000,L8,269.60,,254.78,,
2020-10-07 22:06:21.789000,L8,266.76,214.99,264.60,,
2020-12-01 22:12:09.987000,L8,300.16,292.38,318.75,279.55,
2020-12-17 22:12:09.375000,L8,269.69,,,,
2021-02-03 22:11:56.237000,L8,,222.13,,,
2021-02-12 22:06:07.348000,L8,261.31,,265.30,,
2021-02-19 22:11:51.945000,L8,,220.14,,,
2021-04-01 22:05:48.357000,L8,,262.41,,,
2021-05-26 22:11:31.065000,L8,270.18,195.44,250.49,224.89,
2021-06-11 22:12:02.001000,L8,,166.83,,,
2021-07-13 22:11:43.513000,L8,262.77,177.94,245.28,,
2021-09-24 22:06:20.847000,L8,269.82,232.43,263.57,239.63,
2021-10-01 22:12:10.732000,L8,,244.74,,,
2021-11-18 22:12:32.734000,L8,352.66,282.21,315.75,311.47,280.90
2022-01-21 22:11:59.917000,L8,,212.46,,,
2022-01-29 22:12:05.530000,L9,,266.74,,,
2022-02-14 22:12:25.004000,L9,,276.36,,,
2022-02-22 22:12:14.581000,L8,270.58,285.35,268.25,261.12,281.98
2022-03-02 22:11:50.022000,L9,265.07,202.32,,,
2022-03-02 22:12:13.972000,L9,,265.64,,,
2022-03-18 22:12:12.996000,L9,,198.48,,,
2022-03-27 22:05:58.509000,L9,264.50,197.97,,,
2022-04-03 22:12:09.317000,L9,,183.50,,,
2022-05-05 22:11:31.114000,L9,263.85,197.66,,,
2022-05-05 22:11:55.073000,L9,,196.29,,,
2022-07-08 22:11:39.226000,L9,254.38,,237.05,,
2022-07-09 22:06:16.329000,L8,271.06,181.73,241.02,,
2022-09-10 22:12:03.656000,L9,276.50,,268.38,309.44,
2022-12-24 22:06:26.081000,L9,,270.54,,,
2023-01-24 22:12:10.678000,L8,301.56,290.59,314.80,317.02,
2023-02-17 22:12:13.542000,L9,,283.90,,,295.86
2023-02-18 22:06:13.995000,L8,276.27,265.39,,,
2023-03-06 22:06:02.229000,L8,,265.33,,,
2023-03-13 22:11:47.152000,L8,,281.90,,,295.58
2023-03-14 22:06:11.235000,L9,,205.81,,,
2023-03-21 22:11:55.188000,L9,270.27,232.40,,,
2023-03-30 22:05:59.281000,L9,,197.77,,,
2023-04-07 22:05:40.262000,L8,270.31,261.44,248.04,,
2023-05-25 22:05:20.631000,L8,272.22,193.45,241.22,,
2023-06-09 22:11:12.914000,L9,272.36,,241.26,,
2023-06-25 22:11:32.179000,L9,,191.68,,,
2023-07-27 22:11:50.922000,L9,,168.47,,,
2023-08-04 22:12:04.441000,L8,,174.04,,,
2023-08-21 22:05:52.129000,L9,195.95,204.91,254.12,,
2023-08-28 22:11:44.258000,L9,268.70,196.32,246.47,,
2023-08-29 22:06:02.142000,L8,294.20,276.84,263.67,235.63,
2023-09-05 22:11:46.771000,L8,261.01,183.20,,,
2023-10-07 22:11:57.146000,L8,221.06,204.73,223.81,,
2023-11-08 22:11:57.030000,L8,304.64,278.83,,,
2023-11-24 22:12:03.999000,L8,314.43,281.20,248.38,283.74,
2024-01-03 22:12:27.905000,L9,,261.35,,,
2024-01-11 22:12:20.397000,L8,189.89,275.28,261.75,221.74,220.21
2024-01-12 22:06:18.916000,L9,296.49,279.42,312.64,233.62,
2024-01-20 22:06:07.304000,L8,270.18,267.38,,,
2024-02-04 22:12:07.739000,L9,,184.65,,,
2024-02-20 22:11:56.095000,L9,272.48,246.26,258.48,239.15,
2024-02-28 22:11:48.270000,L8,279.91,250.65,263.32,,
2024-02-29 22:06:11.471000,L9,,205.35,,,
2024-03-15 22:11:37.973000,L8,277.09,194.76,259.52,,
2024-04-16 22:11:43.257000,L8,,199.34,,,
2024-05-03 22:05:38.004000,L9,263.20,192.73,,,
2024-05-10 22:11:48.735000,L9,,191.25,,,
2024-05-11 22:05:15.899000,L8,254.05,186.69,,,
2024-07-22 22:05:28.427000,L9,268.22,,,,
2024-08-06 22:11:21.454000,L8,273.17,206.46,245.36,220.52,
2024-08-22 22:11:34.534000,L8,282.02,279.21,257.57,238.45,
2024-09-07 22:12:07.036000,L8,187.23,244.30,,,
2024-10-09 22:12:09.497000,L8,181.80,200.74,,,
2024-10-26 22:06:12.211000,L9,,206.84,,,
2024-11-02 22:12:17.729000,L9,,281.19,259.74,306.47,278.07
2024-11-18 22:11:59.014000,L9,266.38,215.97,,,
2024-12-12 22:12:12.160000,L8,,289.98,,310.68,288.04
2024-12-21 22:06:04.889000,L8,318.26,206.80,,,
2025-01-06 22:06:06.570000,L8,333.33,214.93,247.58,242.47,
2025-01-13 22:11:54.516000,L8,285.19,279.56,259.95,245.01,
2025-01-14 22:06:13.228000,L9,279.35,213.05,241.65,238.01,
2025-01-21 22:12:25.198000,L9,266.98,277.29,263.52,255.25,216.88
2025-01-22 22:06:01.605000,L8,315.14,,263.84,217.94,
2025-02-07 22:06:05.260000,L8,318.96,219.48,261.64,240.94,
2025-03-10 22:11:52.276000,L9,271.35,203.37,,,
2025-03-19 22:05:54.855000,L9,276.59,204.45,251.07,,
2025-04-19 22:11:17.173000,L8,,266.08,,,
2025-05-06 22:05:42.584000,L9,,199.32,,,
