dates,satname,nzd0372-0000,nzd0372-0001,nzd0372-0002,nzd0372-0003,nzd0372-0004,nzd0372-0005,nzd0372-0006,nzd0372-0007,nzd0372-0008,nzd0372-0009,nzd0372-0010,nzd0372-0011,nzd0372-0016,nzd0372-0017,nzd0372-0018,nzd0372-0019,nzd0372-0020,nzd0372-0024,nzd0372-0025,nzd0372-0026,nzd0372-0038,nzd0372-0039,nzd0372-0040,nzd0372-0041,nzd0372-0042,nzd0372-0043,nzd0372-0044,nzd0372-0045,nzd0372-0046,nzd0372-0047,nzd0372-0048,nzd0372-0049,nzd0372-0050,nzd0372-0051,nzd0372-0052,nzd0372-0053,nzd0372-0054,nzd0372-0055,nzd0372-0056,nzd0372-0012,nzd0372-0013,nzd0372-0014,nzd0372-0015,nzd0372-0021,nzd0372-0022,nzd0372-0023,nzd0372-0027,nzd0372-0028,nzd0372-0029,nzd0372-0030,nzd0372-0031,nzd0372-0032,nzd0372-0033,nzd0372-0034,nzd0372-0035,nzd0372-0036,nzd0372-0037,nzd0372-0057,nzd0372-0058,nzd0372-0059,nzd0372-0060,nzd0372-0061,nzd0372-0062,nzd0372-0063,nzd0372-0064,nzd0372-0065,nzd0372-0066,nzd0372-0067
2013-05-27 22:21:38.875000,L8,284.03,300.55,300.79,285.24,278.16,281.24,294.96,291.40,283.61,265.24,265.82,265.29,275.63,276.61,278.25,277.73,276.30,281.33,281.46,283.10,278.97,281.72,283.41,286.56,286.34,291.00,285.98,282.51,283.58,284.87,284.10,282.92,286.63,288.90,290.25,291.84,290.77,288.41,288.32,266.12,268.92,267.59,269.44,281.01,282.42,281.52,283.45,282.60,284.41,283.59,283.94,285.55,367.99,367.92,369.31,281.56,282.69,285.64,287.72,288.29,294.58,295.50,298.68,300.54,294.75,292.88,,
2013-06-05 22:15:27.079000,L8,285.90,302.29,304.78,285.50,277.95,275.86,278.84,280.68,271.31,265.63,268.92,275.17,280.52,286.71,281.12,280.29,283.61,290.44,285.96,307.55,281.74,283.97,302.96,308.01,284.50,289.85,289.23,283.16,295.60,285.00,281.52,288.56,291.49,289.76,292.54,289.40,291.60,299.72,285.33,277.77,285.66,277.11,278.03,285.31,285.02,293.08,287.98,286.44,292.42,291.55,286.61,287.05,288.54,291.97,289.68,285.08,292.52,285.34,282.13,289.92,292.62,296.94,295.61,297.61,225.39,285.05,,
2013-06-28 22:21:33.030000,L8,239.05,227.74,240.83,227.60,239.32,256.29,270.86,267.69,263.10,253.42,255.26,257.02,262.33,264.42,268.23,266.29,259.08,269.36,268.11,268.47,245.15,232.64,251.21,259.69,252.03,256.62,244.85,246.49,254.14,,,,,,,,,,,252.56,257.20,252.07,256.53,268.97,268.19,269.70,271.07,277.43,277.50,275.82,274.96,264.47,255.13,263.21,246.15,254.91,261.11,,,,,,,,,,,
2013-07-14 22:21:34.493000,L8,284.60,293.65,302.32,282.59,274.95,277.63,284.37,280.91,273.44,264.54,264.68,266.04,279.30,279.75,278.96,284.57,281.12,286.41,286.17,286.55,279.44,284.57,286.43,286.21,293.63,285.06,284.30,291.41,283.56,291.15,285.66,286.33,290.75,289.09,292.03,291.58,291.39,295.07,291.77,264.19,270.30,268.81,273.59,284.71,283.45,283.28,286.30,284.48,287.29,285.35,285.15,286.14,282.66,285.09,282.44,283.58,286.04,292.41,284.41,291.19,296.99,301.00,305.42,300.62,298.13,303.60,,
2013-09-16 22:21:33.422000,L8,285.82,275.58,294.02,281.28,276.65,276.38,283.08,282.17,274.89,266.48,269.18,270.47,279.11,281.64,280.56,281.84,281.03,287.07,286.13,287.54,276.92,288.63,292.69,291.66,295.41,291.12,287.78,287.61,287.52,290.30,289.22,290.01,290.84,290.90,293.03,293.86,293.09,293.25,291.06,269.66,272.13,268.84,277.00,285.53,286.07,286.08,286.71,286.05,286.91,286.18,286.34,286.90,283.99,286.80,281.80,284.98,287.05,169.79,196.88,187.46,187.24,197.94,205.81,214.17,225.44,161.09,,
2013-10-18 22:21:25.531000,L8,325.96,317.25,311.37,355.18,326.43,318.17,291.12,285.73,275.63,271.11,274.35,277.69,284.75,284.49,282.50,282.68,291.10,287.99,295.10,300.94,288.55,311.29,321.09,306.68,311.45,297.63,306.79,311.49,306.55,303.57,297.92,305.05,316.26,314.37,304.48,313.07,312.26,302.99,297.90,276.85,275.90,278.19,285.33,291.80,288.57,295.97,313.24,313.90,310.60,311.37,308.73,288.83,295.04,288.00,292.75,295.30,302.53,168.33,291.52,292.44,295.92,325.12,332.14,313.47,306.10,292.33,,
2013-11-12 22:15:08.029000,L8,295.86,311.68,299.79,289.67,292.65,293.09,296.34,290.96,282.68,278.47,277.85,280.88,284.87,291.90,291.02,287.96,293.84,296.85,297.36,302.78,284.00,303.65,305.98,308.10,310.14,307.44,306.61,308.00,304.21,304.26,304.99,302.91,304.88,302.07,304.96,305.10,304.31,304.01,301.16,279.80,279.91,282.44,283.72,296.03,294.86,298.61,294.87,298.23,301.11,298.23,302.21,300.42,297.33,298.07,287.91,294.41,296.74,299.53,296.45,302.79,193.35,303.76,207.02,306.36,302.36,296.89,,
2013-12-14 22:14:57.422000,L8,385.39,396.31,357.44,327.66,317.89,321.57,326.20,311.49,305.34,300.16,310.47,308.44,307.20,309.43,311.00,342.05,335.80,343.42,331.03,340.27,299.78,320.24,326.35,337.49,355.05,324.40,325.28,333.42,335.84,346.71,331.62,335.43,355.66,338.00,339.58,327.98,312.65,332.83,309.97,312.13,307.14,306.04,304.61,324.20,315.12,324.20,309.43,316.68,337.55,318.04,322.72,316.19,340.92,330.44,326.84,312.15,315.87,310.41,312.51,335.88,321.75,341.37,317.81,343.38,316.35,329.93,332.22,312.07
2013-12-21 22:21:03.131000,L8,285.37,306.64,302.75,297.99,289.99,362.57,413.60,341.34,281.81,273.36,274.55,275.27,283.69,285.36,285.17,283.94,285.96,289.86,292.72,289.65,282.33,295.04,297.74,301.55,310.49,307.65,304.65,306.95,302.33,297.98,295.49,295.02,293.92,298.00,299.84,297.45,299.00,297.75,297.66,279.05,281.51,279.88,284.99,286.82,288.82,292.37,290.87,289.86,288.34,294.22,288.22,292.48,289.42,287.69,285.59,287.62,287.95,292.60,198.13,291.38,298.53,301.77,302.50,310.27,298.72,263.16,,
2014-02-07 22:20:33.142000,L8,281.78,276.76,285.82,280.67,281.53,285.46,287.53,285.94,278.13,271.77,273.09,273.84,281.58,283.72,285.89,282.50,285.67,288.53,289.88,290.33,283.44,296.45,296.15,300.00,298.31,298.55,298.14,296.55,297.22,297.35,296.44,297.55,294.60,295.89,297.68,296.36,297.31,294.94,295.61,275.28,275.55,274.24,279.67,288.58,287.23,290.38,287.78,289.91,287.27,288.80,289.60,287.16,288.57,286.42,285.34,290.65,286.23,290.16,291.45,290.43,298.82,300.74,208.81,303.88,297.96,272.58,,
2014-02-16 22:14:14.638000,L8,,194.87,212.72,202.08,202.93,224.78,248.60,255.87,230.40,219.55,229.25,233.26,233.68,241.65,240.07,233.52,232.03,257.09,257.38,243.33,189.30,223.76,257.51,259.30,259.05,252.58,253.16,257.75,255.65,246.78,237.97,187.46,251.47,247.83,214.62,221.03,226.54,,,229.76,227.13,218.00,228.51,235.75,251.67,253.09,248.59,240.39,212.20,208.98,221.02,182.88,234.01,245.91,217.40,,,,,,,,,,,,,
2014-03-20 22:13:49.616000,L8,285.45,317.82,291.40,288.41,283.90,284.54,290.11,287.15,278.49,273.85,274.33,276.13,281.22,285.00,287.83,284.65,287.36,291.68,289.02,295.25,285.29,296.95,297.53,300.27,297.79,298.74,300.62,297.91,297.70,297.61,296.13,296.30,297.77,297.44,298.07,299.40,298.77,298.08,296.26,275.11,276.02,277.26,282.42,290.73,288.10,290.56,289.81,288.97,291.73,288.79,289.12,292.44,288.08,290.62,286.20,288.24,294.04,166.02,292.24,294.08,298.92,303.79,307.11,304.98,299.64,299.76,,
2014-05-14 22:19:08.687000,L8,221.22,200.62,213.96,198.59,195.97,219.18,240.85,260.76,241.23,229.02,233.26,231.07,237.67,240.26,233.96,235.98,234.29,248.01,246.18,244.85,235.30,220.44,259.71,257.16,258.74,263.19,258.53,260.20,255.30,249.36,242.53,248.54,248.37,245.36,225.25,234.46,227.07,183.04,,230.38,230.51,236.28,237.75,236.31,245.32,245.97,253.03,251.22,260.99,255.04,253.71,261.38,247.99,248.70,230.26,222.04,247.09,,,,,,,,,,,
2014-05-30 22:19:10.974000,L8,218.63,194.75,208.02,194.41,193.60,214.59,232.52,248.39,234.98,229.82,232.58,229.51,240.59,237.86,235.16,236.34,235.25,250.89,245.20,241.25,219.97,206.35,244.04,249.95,256.42,240.81,248.55,252.52,255.35,244.71,239.72,242.75,237.31,238.29,219.24,226.99,225.17,209.16,201.77,231.14,227.15,231.60,234.67,236.87,244.38,246.40,249.18,246.44,259.98,244.92,252.25,241.19,244.88,242.41,229.38,219.65,240.19,,,,,,,,,,,
2014-07-26 22:13:18.997000,L8,274.12,298.41,294.50,283.64,273.35,277.36,279.24,277.33,266.20,263.02,263.87,267.62,275.14,281.02,281.75,281.36,279.54,283.61,282.93,284.58,279.15,283.25,285.79,283.79,292.84,288.79,289.07,290.74,288.23,297.55,300.46,288.10,287.36,287.74,290.05,294.49,288.02,287.60,290.67,266.37,264.95,268.19,270.45,283.27,280.24,282.54,284.70,282.92,283.80,287.68,288.40,284.69,285.92,281.39,280.70,278.39,280.76,284.00,283.38,286.67,294.91,297.49,298.33,215.99,292.60,290.29,,
2014-09-03 22:19:42.686000,L8,278.12,300.17,299.11,290.36,285.33,288.06,287.71,285.77,277.53,272.51,271.25,272.10,278.35,282.18,281.42,283.98,284.40,287.33,287.85,286.40,283.06,290.86,292.78,293.36,293.28,294.72,293.10,293.43,287.92,290.19,292.49,291.51,292.60,292.30,290.84,294.01,292.03,295.03,293.12,273.32,272.32,274.46,275.52,284.23,287.11,286.16,288.60,286.57,287.63,289.22,285.18,288.52,286.19,285.84,285.59,284.64,287.06,291.18,291.51,292.28,298.44,301.47,300.92,300.83,298.46,300.18,268.54,
2014-09-28 22:13:32.732000,L8,281.25,295.72,297.64,288.68,282.15,289.89,292.09,285.96,282.24,273.34,276.83,278.22,284.68,284.79,284.54,288.07,286.87,289.21,294.04,290.19,282.40,296.74,297.69,299.72,300.95,300.12,298.30,297.61,298.15,299.02,300.75,298.19,302.08,300.14,302.18,303.51,302.01,298.88,299.64,276.37,279.60,280.23,280.42,289.01,296.00,294.03,289.48,293.05,290.53,293.41,294.83,288.87,292.58,290.58,285.33,293.63,289.64,297.04,295.63,300.49,298.05,309.37,308.01,303.84,308.75,299.76,,
2014-10-14 22:13:38.532000,L8,280.69,285.62,292.76,284.09,275.64,288.82,291.11,288.74,278.77,274.12,273.00,274.81,280.27,282.83,284.20,283.65,284.88,289.87,289.21,290.73,282.57,294.36,296.05,299.56,299.97,297.68,299.27,298.44,296.31,294.09,295.11,295.74,295.84,294.49,296.76,297.84,299.19,297.39,296.50,276.73,277.03,276.77,281.64,288.82,288.83,289.10,290.73,289.47,290.13,290.92,289.19,293.91,291.72,290.02,286.78,289.21,290.14,170.54,200.95,211.31,199.18,201.11,202.17,208.33,222.46,227.40,200.06,
2014-11-06 22:19:49.237000,L8,358.40,320.57,336.14,343.71,339.74,338.89,364.10,422.16,367.32,355.21,355.67,363.32,318.90,309.32,327.56,330.51,314.98,327.40,369.73,397.92,319.61,377.01,320.77,393.35,326.05,383.38,369.25,393.17,336.46,317.81,390.55,419.93,413.79,364.06,421.04,387.96,515.60,436.20,388.41,388.22,337.39,318.93,309.70,324.49,316.58,316.82,363.62,346.07,374.19,315.33,350.52,327.35,364.52,334.25,318.27,324.46,327.50,403.79,175.23,184.42,184.57,192.73,197.83,209.42,220.01,226.60,306.68,280.30
2014-11-15 22:13:37.425000,L8,272.41,285.55,300.96,292.73,286.75,285.42,288.05,289.01,278.32,273.90,275.58,275.90,280.80,281.93,282.65,280.32,281.83,289.68,289.80,289.65,284.15,292.52,284.65,281.17,297.03,305.56,300.66,294.30,298.05,294.75,287.36,293.88,301.34,287.32,290.96,302.11,289.57,359.88,200.57,275.14,275.59,278.16,280.76,283.74,284.39,287.58,289.40,289.05,289.35,287.88,287.87,288.27,286.33,284.95,281.94,283.75,286.71,,277.55,301.91,304.06,307.69,347.72,343.92,303.24,,463.15,499.34
2014-11-22 22:19:45.715000,L8,298.62,292.66,322.52,294.05,289.83,305.63,314.70,310.07,296.98,287.94,276.90,292.94,277.75,272.11,280.03,272.77,281.46,286.35,288.53,289.50,312.99,299.74,297.72,317.57,311.24,309.89,300.80,306.40,303.45,302.96,294.21,293.53,303.94,305.53,313.78,309.70,306.15,310.50,302.94,285.73,283.29,293.32,302.16,271.46,286.95,289.86,282.53,286.14,323.51,320.41,311.97,293.37,288.51,292.03,286.57,291.84,305.30,305.28,302.74,292.49,295.10,297.75,296.48,301.10,302.31,299.64,,
2014-12-01 22:13:36.144000,L8,274.01,279.54,304.03,300.52,296.07,294.97,295.01,294.88,282.78,277.81,280.88,282.42,285.56,285.91,295.91,292.35,296.69,305.59,304.04,301.83,297.64,304.63,300.65,305.39,300.74,309.21,341.61,311.31,308.71,307.90,304.29,296.54,299.14,304.81,305.86,303.32,283.88,291.27,286.91,284.85,281.38,282.54,284.83,302.16,299.35,301.49,305.27,303.20,304.41,305.91,293.78,302.17,302.92,292.75,291.79,300.69,300.61,275.63,279.62,280.15,352.19,308.57,315.67,312.75,303.09,295.83,,
2015-01-25 22:19:32.598000,L8,278.64,294.49,309.22,300.55,295.66,296.24,293.17,287.75,282.40,273.73,278.15,277.58,283.17,283.96,288.05,284.08,285.27,290.46,292.01,294.56,287.08,299.49,298.18,300.65,297.05,296.97,295.94,295.04,297.83,292.34,298.36,296.80,297.99,298.56,297.28,294.24,296.86,294.72,298.74,277.91,280.86,278.22,282.81,286.39,287.66,291.37,289.16,292.11,287.33,289.67,292.62,287.67,296.35,288.46,287.49,292.86,288.04,303.18,300.73,297.99,299.08,197.33,307.89,302.85,252.69,285.09,,
2015-02-10 22:19:26.793000,L8,273.24,285.66,296.94,291.65,287.96,289.51,289.80,287.20,279.74,271.90,276.21,275.00,281.07,284.23,285.59,282.51,285.47,288.27,290.88,289.38,282.16,293.62,293.69,297.45,294.12,296.31,293.21,294.20,294.94,292.07,295.18,292.68,293.74,295.78,295.28,295.53,295.89,292.21,292.43,275.66,275.39,275.95,281.13,285.66,287.19,289.07,288.46,289.26,286.73,289.33,288.10,288.27,291.09,286.60,286.31,287.58,285.84,289.69,293.95,292.95,300.85,301.63,306.81,302.71,293.97,272.33,,
2015-02-19 22:13:13.545000,L8,352.13,382.95,393.74,355.60,463.66,428.82,437.01,372.32,379.62,377.80,354.74,389.41,415.74,452.82,401.10,353.21,399.47,504.39,442.80,462.90,395.56,484.81,443.38,373.05,422.67,514.58,526.19,343.39,438.58,398.27,472.68,448.79,421.86,398.92,473.25,,,,,343.07,374.96,410.04,455.97,399.28,338.49,434.72,451.91,458.70,416.58,440.21,412.85,395.00,418.60,493.98,446.86,450.52,450.04,,173.54,181.86,181.40,192.12,196.17,210.37,212.71,476.73,286.53,217.02
2015-02-26 22:19:22.786000,L8,273.36,285.70,303.39,289.27,286.58,285.20,290.91,285.89,279.32,272.94,274.53,277.95,282.24,282.00,284.80,283.73,284.15,289.17,287.93,291.02,282.15,294.65,290.78,297.45,297.09,294.75,296.25,293.19,293.90,291.03,293.04,294.22,293.56,294.03,296.24,294.48,295.66,293.77,291.87,273.41,275.24,274.92,278.74,287.76,285.67,287.84,286.78,288.40,288.08,287.16,290.70,286.87,288.06,288.08,283.53,287.88,285.96,288.59,287.16,293.17,294.96,303.75,302.61,298.24,293.76,274.90,,
2015-03-14 22:19:11.321000,L8,273.06,295.47,301.95,290.28,285.46,284.55,289.03,286.87,277.30,270.78,274.40,275.66,278.68,282.10,283.91,281.88,285.00,286.92,290.20,289.10,284.11,288.30,290.56,295.49,293.20,295.50,293.44,292.86,293.17,290.18,293.47,291.96,293.44,292.59,294.31,295.73,294.70,293.83,293.72,274.68,274.55,274.67,276.85,285.29,287.17,288.44,287.57,288.45,287.03,287.88,288.25,287.10,288.57,285.35,285.11,286.70,285.68,169.48,198.38,211.75,193.28,206.42,205.65,216.29,245.75,178.08,,
2015-04-15 22:18:58.633000,L8,271.62,291.17,304.19,290.40,287.75,300.87,297.54,323.53,296.99,275.45,275.36,276.48,275.18,280.10,282.42,280.39,281.73,310.81,312.17,309.00,281.84,294.05,297.81,293.91,318.30,297.97,294.16,291.40,287.09,292.88,291.18,290.94,292.13,292.34,293.94,294.91,294.41,295.06,290.62,273.21,274.62,271.75,273.40,284.27,287.13,287.12,287.05,287.73,288.48,323.20,317.99,286.41,285.58,286.14,283.13,285.00,285.32,291.82,286.15,292.42,294.84,296.71,298.07,299.35,295.18,,,
2015-05-26 22:12:28.969000,L8,217.53,200.30,211.49,201.85,200.26,222.87,245.37,252.97,237.33,234.06,236.77,236.28,235.65,237.97,241.32,238.27,236.86,252.83,246.89,243.96,235.23,199.13,249.39,258.78,247.97,258.46,255.58,254.74,260.04,249.58,241.08,247.81,244.33,247.68,207.62,207.49,215.75,199.78,198.40,233.28,234.21,234.11,239.09,234.10,241.01,247.14,248.43,239.62,260.87,248.35,254.55,250.36,247.39,244.01,229.65,222.87,236.16,,,,,,,,,,,
2015-07-20 22:19:10.496000,L8,198.07,189.10,201.61,189.39,189.91,213.66,230.57,234.70,227.47,222.90,228.91,222.07,215.53,221.99,193.36,219.23,194.76,223.81,214.61,224.35,,,,,,,,,,,,,,,,,,,,225.79,224.55,224.70,219.51,217.06,224.29,216.03,213.86,228.75,245.78,235.85,243.51,236.90,235.71,,,,,,,,,,,,,,,
2015-08-05 22:19:12.883000,L8,215.79,197.48,210.99,201.68,196.44,221.94,247.68,250.75,241.96,231.45,243.11,236.00,235.30,239.90,241.37,246.04,235.35,246.87,251.10,244.62,229.56,209.09,238.35,249.27,234.24,216.08,,,,,,,,,,,,,,239.76,235.32,237.55,238.30,242.14,244.46,257.14,249.34,250.93,257.89,255.86,258.47,252.21,248.52,241.45,225.99,222.18,238.17,,,,,,,,,,,
2015-09-06 22:19:26.774000,L8,265.75,293.74,302.63,288.56,281.39,281.12,285.23,278.98,273.11,266.76,272.84,274.59,266.99,267.00,269.37,270.37,276.39,286.75,286.95,286.55,278.31,284.75,291.58,292.60,290.83,285.06,285.37,289.16,285.66,286.31,280.97,282.01,287.22,289.07,289.94,289.84,290.15,292.09,287.63,274.87,274.85,268.27,267.41,283.75,285.37,284.53,286.28,285.81,287.85,287.32,285.42,289.00,285.39,286.28,282.33,283.25,284.49,285.42,277.10,271.84,265.19,259.02,248.01,,,,,
2015-12-20 22:13:33.327000,L8,274.45,286.45,303.62,292.44,287.07,284.88,289.22,286.22,279.26,272.84,277.23,277.59,277.98,279.18,281.89,282.47,282.58,291.34,294.61,290.64,287.81,300.59,301.88,300.71,306.89,302.30,302.30,296.41,295.77,294.89,300.70,294.81,298.79,303.04,305.59,298.88,298.41,290.74,289.67,277.68,279.54,278.61,279.38,285.55,287.56,287.83,294.61,292.75,288.85,295.50,293.62,290.31,299.30,293.53,289.45,300.58,295.85,284.70,275.60,252.58,249.01,209.79,,,,,,
2015-12-27 22:19:43.199000,L8,269.16,278.83,291.83,288.42,280.36,278.48,283.49,281.93,276.12,269.38,274.54,274.62,275.91,277.20,278.31,278.39,281.06,286.25,289.75,288.52,281.05,297.04,297.82,300.74,295.90,298.92,298.21,294.14,294.22,289.51,294.04,291.47,292.30,293.96,295.08,295.27,296.16,292.52,290.30,276.25,276.96,275.86,276.96,283.74,285.05,286.14,287.38,288.95,286.33,289.32,288.19,286.88,293.13,287.15,284.51,290.42,285.64,277.82,270.63,261.57,260.59,258.43,,,,,,
2016-01-05 22:13:29.107000,L8,283.84,294.27,307.53,293.24,288.28,287.76,291.76,287.99,280.69,275.15,276.57,279.39,280.26,283.12,282.31,283.58,285.22,291.06,292.00,297.53,284.85,299.14,299.02,300.73,299.93,301.18,300.34,301.41,298.97,297.26,297.07,296.39,294.18,294.83,297.66,296.21,297.57,297.78,289.63,280.10,279.03,280.45,280.49,288.79,288.76,291.35,290.77,292.09,293.84,291.82,296.12,294.40,292.32,296.09,286.67,291.52,294.54,280.88,274.66,267.07,262.09,257.37,,,,,,
2016-02-06 22:13:25.747000,L8,367.58,346.89,335.98,315.04,303.23,294.86,301.90,305.41,291.69,298.32,291.42,300.17,288.11,287.96,288.39,307.67,304.08,309.48,309.17,311.50,296.17,312.98,308.14,305.79,302.79,311.01,322.04,320.92,309.57,307.86,307.49,304.42,310.52,314.58,312.99,313.32,309.76,316.87,314.20,297.26,305.03,307.64,288.80,299.15,298.53,310.11,308.56,305.29,313.55,308.73,315.39,306.98,309.49,307.67,293.73,305.39,307.60,294.85,279.67,282.24,267.37,268.49,,,,,,
2016-02-13 22:19:32.514000,L8,300.09,302.37,314.50,291.42,284.47,283.19,288.27,285.18,279.94,277.49,276.79,279.45,281.46,281.70,282.08,283.05,283.83,290.44,290.58,293.67,284.40,303.62,302.63,303.35,304.15,298.27,300.03,301.71,294.92,295.86,293.88,293.76,292.85,291.47,295.56,294.92,295.53,298.99,293.73,279.57,280.11,280.26,279.82,288.72,287.86,287.34,289.92,289.12,289.47,289.42,290.67,289.41,288.90,295.41,286.63,288.88,297.28,280.68,277.58,273.35,263.43,251.30,239.55,,,,,
2016-04-17 22:19:09.462000,L8,267.73,288.18,296.29,282.88,275.17,274.44,279.85,279.07,271.00,265.86,267.98,265.44,265.57,270.09,267.07,271.29,274.18,282.28,283.81,283.60,278.71,285.46,284.83,286.63,286.90,285.06,288.98,283.51,282.71,280.45,279.71,281.15,280.87,285.39,289.08,283.20,290.89,283.24,281.71,265.66,266.92,266.59,267.23,274.87,278.47,280.23,281.50,283.63,283.42,283.53,283.90,281.88,283.40,282.04,279.02,281.60,280.55,169.58,264.06,258.71,252.56,248.90,,,,,,
2016-04-26 22:12:57.053000,L8,219.80,175.71,179.30,196.41,203.54,231.28,253.30,255.51,244.29,226.50,241.73,225.50,,,,,,243.54,263.22,253.81,242.92,237.69,263.00,265.91,268.45,267.10,262.34,265.32,263.12,259.11,256.97,259.99,253.47,257.51,179.87,,,,,,,,,,200.35,240.04,261.16,261.37,264.23,263.44,265.44,263.28,263.82,256.06,241.73,247.30,247.45,,,,,,,,,,,
2016-06-13 22:13:06.505000,L8,227.39,217.59,232.13,214.43,231.42,235.44,251.76,251.72,244.69,239.78,249.10,245.12,242.91,244.41,244.97,248.28,249.38,263.04,263.86,262.00,,,,,230.63,237.18,244.75,252.54,244.53,218.63,226.24,223.00,240.71,248.16,220.55,206.49,223.36,216.82,218.87,242.79,247.19,244.88,244.86,252.49,260.12,260.51,261.62,260.13,263.75,264.57,266.07,261.93,261.23,247.29,237.45,238.19,232.57,225.02,,,,,,,,,,
2016-07-06 22:19:29.332000,L8,385.63,386.88,311.05,287.17,275.59,274.74,274.59,269.39,267.96,260.57,265.77,270.33,302.37,271.82,272.29,272.53,276.11,282.71,283.40,285.66,278.34,282.28,283.08,335.94,343.00,334.02,342.68,287.65,282.71,287.36,281.39,281.49,287.58,288.24,291.71,285.34,287.90,289.79,278.03,267.03,278.74,306.73,270.32,280.78,284.61,287.71,283.63,283.25,285.37,284.68,285.49,285.32,285.10,285.13,282.18,282.93,283.15,277.46,271.39,261.59,254.75,247.25,,,,,,
2016-07-15 22:13:22.170000,L8,,,,,,,,,,,,,,,,,,,,,,201.35,227.86,251.90,243.76,254.51,256.85,256.23,256.94,228.81,241.59,242.19,240.26,243.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07 22:19:37.341000,L8,265.89,285.07,300.44,286.69,274.18,275.70,278.91,272.27,262.48,253.57,260.95,264.55,270.30,267.74,272.90,275.56,279.29,285.66,286.73,287.03,286.27,289.62,296.95,290.70,284.96,295.66,288.69,292.21,291.46,285.42,290.73,286.21,289.47,289.07,283.80,291.61,288.60,288.69,280.17,266.52,269.51,272.19,269.63,283.49,285.62,285.68,287.23,287.46,286.58,288.48,286.13,286.50,287.59,285.27,285.87,285.46,286.29,278.15,272.51,260.63,262.23,256.86,220.84,,,,,
2016-09-08 22:19:48.652000,L8,280.62,294.68,307.70,291.14,279.46,277.40,277.14,273.16,264.13,257.71,261.63,262.62,267.79,270.68,276.12,279.34,281.29,286.44,286.93,287.09,284.58,288.32,291.13,290.34,289.93,293.53,295.06,332.31,285.85,283.05,289.66,287.04,282.61,283.82,285.47,291.74,286.14,287.39,280.26,265.04,268.83,270.10,270.31,282.37,286.27,284.54,288.69,287.42,287.15,289.15,285.94,287.44,287.00,285.87,287.43,284.97,287.11,274.75,266.46,261.04,259.11,252.94,236.41,,,,,
2016-12-29 22:19:49.454000,L8,324.96,335.16,338.22,345.72,327.94,320.32,308.44,308.96,301.36,295.98,300.85,299.01,284.89,292.39,290.36,284.18,306.46,313.40,313.55,312.75,297.40,321.92,325.35,318.12,312.18,312.73,311.61,313.08,304.05,308.43,306.05,314.78,306.67,314.13,311.27,313.16,315.28,307.08,300.99,308.36,280.50,282.46,284.25,307.84,309.63,310.09,315.82,310.99,321.78,315.99,312.55,315.87,310.79,310.93,306.56,317.46,320.76,306.28,275.06,280.96,267.81,256.29,251.66,174.73,,,,
2017-01-23 22:13:31.167000,L8,283.55,304.42,304.28,291.29,283.78,285.52,285.65,277.87,269.60,266.24,270.74,273.51,277.38,279.36,278.90,280.11,282.95,296.46,290.69,298.78,290.42,296.96,298.03,299.26,296.22,296.26,296.10,293.63,294.49,292.73,290.10,289.64,289.43,288.13,290.69,288.24,287.10,282.73,278.49,275.32,275.07,278.34,278.14,286.72,285.95,287.78,297.93,290.49,294.34,294.03,289.50,293.34,291.36,290.30,292.70,293.43,292.36,270.36,263.26,260.21,254.84,249.62,,,,,,
2017-02-08 22:13:22.774000,L8,290.79,303.78,306.76,309.64,297.79,298.26,286.29,283.38,275.97,280.89,285.78,296.79,278.16,283.59,283.80,293.26,313.30,289.13,300.73,297.40,286.99,305.25,310.55,314.21,310.75,308.45,317.15,318.19,308.49,308.15,304.72,297.55,296.00,312.30,300.22,303.43,301.63,305.57,301.01,300.37,282.96,283.09,279.30,313.42,315.11,305.78,290.81,302.84,303.63,314.39,316.36,312.70,307.77,310.86,307.40,310.26,305.49,276.65,273.44,268.62,259.30,256.89,236.13,,,,,
2017-02-15 22:19:31.641000,L8,279.00,294.48,298.48,286.54,278.67,276.00,276.96,274.80,264.14,262.12,265.63,271.12,271.43,275.94,278.74,279.95,281.19,287.21,286.49,289.57,284.09,296.03,295.33,292.62,290.87,290.89,296.59,291.13,293.40,287.95,285.65,288.01,281.53,285.02,281.85,281.01,283.84,280.14,279.04,271.91,274.34,274.31,275.29,283.62,283.47,285.95,287.67,290.08,288.27,287.08,289.66,285.81,287.45,288.46,285.12,294.47,286.83,271.26,262.78,200.06,258.47,259.18,227.04,,,,,
2017-02-24 22:13:17.856000,L8,270.98,284.14,294.37,281.73,275.93,277.99,277.96,273.21,265.46,259.73,263.45,268.40,270.97,274.52,272.84,276.39,280.09,288.71,287.71,287.26,283.06,292.45,286.97,296.51,293.78,289.53,295.46,293.05,288.87,288.31,285.78,285.50,283.03,282.26,285.18,282.91,281.61,279.64,275.87,268.81,271.56,271.70,270.86,283.25,283.73,284.23,288.50,287.35,287.10,287.80,286.69,286.99,285.45,284.40,284.47,287.00,286.20,265.74,259.82,257.44,250.72,246.16,,,,,,
