dates,satname,nzd0355-0000,nzd0355-0001,nzd0355-0002,nzd0355-0003,nzd0355-0004,nzd0355-0005,nzd0355-0006,nzd0355-0007,nzd0355-0008,nzd0355-0009,nzd0355-0010,nzd0355-0011,nzd0355-0012,nzd0355-0013,nzd0355-0014,nzd0355-0015,nzd0355-0016,nzd0355-0017,nzd0355-0018,nzd0355-0019,nzd0355-0020,nzd0355-0021,nzd0355-0022,nzd0355-0023,nzd0355-0024,nzd0355-0025,nzd0355-0026,nzd0355-0027,nzd0355-0028,nzd0355-0029,nzd0355-0030,nzd0355-0031,nzd0355-0032,nzd0355-0033,nzd0355-0034,nzd0355-0035,nzd0355-0036,nzd0355-0037,nzd0355-0038,nzd0355-0039,nzd0355-0040,nzd0355-0041,nzd0355-0042,nzd0355-0043,nzd0355-0044,nzd0355-0045,nzd0355-0046,nzd0355-0047,nzd0355-0048,nzd0355-0049,nzd0355-0050,nzd0355-0051,nzd0355-0052,nzd0355-0053,nzd0355-0054,nzd0355-0055,nzd0355-0056,nzd0355-0057,nzd0355-0058,nzd0355-0059,nzd0355-0060,nzd0355-0061,nzd0355-0062,nzd0355-0063,nzd0355-0064,nzd0355-0065,nzd0355-0066,nzd0355-0067,nzd0355-0068,nzd0355-0069,nzd0355-0070,nzd0355-0071,nzd0355-0072,nzd0355-0073,nzd0355-0074,nzd0355-0075,nzd0355-0076,nzd0355-0077,nzd0355-0078,nzd0355-0079,nzd0355-0080,nzd0355-0081,nzd0355-0082,nzd0355-0083,nzd0355-0084,nzd0355-0096,nzd0355-0097,nzd0355-0098,nzd0355-0099,nzd0355-0100,nzd0355-0101,nzd0355-0102,nzd0355-0085,nzd0355-0086,nzd0355-0087,nzd0355-0088,nzd0355-0089,nzd0355-0090,nzd0355-0091,nzd0355-0092,nzd0355-0093,nzd0355-0094,nzd0355-0095
2002-10-14 21:54:55.882000,L7,430.36,468.19,477.13,486.65,501.43,504.80,505.85,497.81,507.62,497.54,491.18,474.61,455.73,451.51,435.98,435.51,424.78,423.74,416.54,410.90,412.04,403.70,394.42,389.31,393.80,386.20,375.63,376.95,372.36,371.81,362.31,381.65,387.07,342.85,338.68,357.40,332.31,328.17,323.58,318.17,313.92,313.75,292.62,305.32,292.20,288.87,278.32,290.76,287.55,288.83,298.09,289.00,260.44,276.59,272.54,244.75,243.18,230.65,234.03,245.85,242.78,236.73,224.38,208.78,219.56,220.90,227.37,232.86,230.57,222.22,206.76,193.44,176.14,167.25,170.19,174.70,175.35,179.01,183.15,183.54,191.77,203.42,199.46,203.63,173.34,,,,,,,,,,,,,,,,,,
2002-10-30 21:55:01.471000,L7,,,,,,,,,,,,,,,,515.35,516.97,511.97,511.34,502.09,486.33,487.75,484.99,478.75,480.65,470.41,467.82,466.58,454.56,454.32,450.34,440.09,428.01,427.06,420.64,408.17,407.59,445.57,408.05,394.46,396.42,399.83,390.27,373.48,371.23,373.04,356.25,344.40,349.95,348.27,342.28,342.11,350.63,346.30,346.68,331.08,327.47,309.77,301.72,292.67,289.03,281.30,277.73,270.39,270.01,271.44,274.10,278.49,278.67,276.78,259.55,251.40,241.18,233.17,225.99,229.43,234.23,250.12,254.83,257.81,252.76,260.26,248.81,245.01,226.00,,,,,,,,182.97,178.17,181.99,189.71,174.06,166.17,,,,,
2003-01-02 21:55:34.113000,L7,,,,,,,,,,,,,,,,,,,517.30,512.96,508.69,508.74,494.26,492.73,490.50,481.74,473.71,461.79,458.71,459.09,454.28,442.46,434.41,459.04,435.80,417.20,417.94,418.15,405.25,405.57,409.95,390.86,384.66,382.31,374.60,368.40,355.94,354.00,347.41,351.46,357.56,346.11,348.55,347.74,339.67,322.82,317.69,308.19,313.12,305.67,299.68,287.37,283.33,269.61,266.27,266.18,275.65,289.26,275.92,270.03,260.29,254.54,239.13,226.97,228.50,238.22,238.42,239.30,248.31,254.24,245.80,253.11,246.73,250.15,226.14,,,,,,,,180.96,176.47,177.15,180.93,169.70,163.73,,,,,
2003-02-19 21:55:54.479000,L7,,,,,,,,,,,,,,,,,525.49,514.37,510.43,495.61,488.07,485.45,479.54,478.64,475.13,463.17,458.44,447.54,459.91,450.14,441.86,444.28,426.00,417.73,423.16,399.04,398.90,390.21,392.04,386.99,387.39,378.23,382.11,371.62,364.42,352.60,346.58,334.84,332.36,330.30,333.88,326.17,333.92,339.66,325.31,309.17,306.35,302.31,295.14,286.96,281.72,279.57,263.91,260.82,270.77,265.78,264.93,279.51,284.85,260.66,278.68,244.72,220.28,227.75,237.46,260.84,275.65,263.03,256.46,235.46,250.62,247.82,245.59,241.82,230.40,,,,,,,,172.46,169.48,172.64,174.90,,,,,,,
2003-03-07 21:55:58.558000,L7,382.47,427.92,422.18,477.80,511.68,516.14,516.85,512.45,480.90,482.51,274.50,,,,,228.18,427.86,432.61,382.41,370.96,392.16,369.69,357.57,519.54,466.45,425.51,,505.95,486.21,219.71,231.42,171.57,,,,,,,,,,,,,,,,286.00,296.94,354.48,410.83,359.61,395.38,356.08,295.61,292.91,153.56,254.86,251.45,254.17,251.63,256.01,192.67,209.82,226.20,225.17,236.60,228.36,219.67,217.20,184.73,167.67,171.85,154.00,,,,,,,188.21,198.97,196.97,195.83,178.23,,,,,,,,,,,,,,,,,,
2003-03-23 21:55:52.571000,L7,379.01,457.07,465.06,460.64,507.70,513.64,504.66,516.40,489.33,484.90,498.94,491.51,438.26,440.93,442.81,396.78,413.01,414.28,412.01,403.36,401.69,353.20,354.64,346.33,389.47,475.70,459.36,462.05,462.47,449.28,324.44,324.12,324.78,307.85,307.37,271.00,295.25,299.89,293.43,317.11,316.43,280.95,296.96,269.66,279.07,289.56,274.13,267.95,276.08,264.98,264.72,254.22,244.62,268.99,234.71,216.33,236.93,229.09,233.66,229.24,224.02,191.19,215.32,198.62,201.62,183.53,207.98,216.17,204.26,196.95,196.40,183.60,172.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-08 21:55:59.443000,L7,351.43,423.05,406.13,426.43,409.10,472.00,467.69,416.23,405.63,455.46,444.26,426.00,423.73,424.70,382.67,389.81,383.82,388.33,372.86,399.30,356.28,346.00,336.11,343.50,349.90,342.65,335.27,329.94,333.27,337.16,313.88,305.08,324.29,298.04,290.03,269.83,304.37,277.28,307.74,306.64,301.91,280.99,273.69,289.89,269.05,258.40,251.98,262.34,264.11,282.25,284.66,286.44,277.44,276.48,240.70,259.21,218.93,244.53,235.70,203.18,221.02,211.16,210.60,213.31,207.68,192.51,205.48,186.92,187.53,180.66,174.59,,,,,,,,,,185.00,189.86,185.51,188.14,178.53,,,,,,,,,,,,,,,,,,
2003-07-21 21:43:45.776000,L5,427.89,448.13,471.35,507.86,520.31,518.10,532.46,515.20,521.10,511.51,520.82,499.51,468.29,453.45,473.67,441.72,435.02,434.32,427.95,410.60,413.10,385.99,399.81,393.31,394.18,397.94,383.24,388.87,372.44,375.69,369.77,346.74,358.10,337.60,344.36,343.07,365.51,330.38,343.13,333.73,331.58,338.79,312.25,318.05,337.24,307.93,298.89,285.55,290.18,292.15,287.90,284.89,277.21,287.24,275.54,260.49,255.41,254.06,243.78,240.04,235.55,228.16,218.50,209.41,211.98,221.07,220.09,217.44,230.41,210.24,203.28,191.69,180.36,173.33,168.92,170.56,184.17,188.40,195.62,184.56,192.47,196.29,196.61,201.96,177.87,,,,,,,,,,,,,,,,,,
2003-12-28 21:45:57.554000,L5,308.29,390.61,388.56,375.43,376.06,361.90,361.70,355.77,341.09,348.23,372.05,331.20,359.18,356.10,348.06,354.75,345.38,353.81,345.27,335.70,313.06,309.82,306.89,290.69,309.66,303.35,295.88,304.80,308.42,305.39,298.37,288.61,291.71,290.74,277.43,268.72,271.30,281.57,281.75,279.22,270.79,274.05,267.39,269.95,269.57,261.43,258.15,254.86,243.01,233.70,233.29,231.68,224.18,226.98,224.72,225.19,220.71,212.03,210.84,209.04,202.38,191.63,191.86,177.93,172.69,175.76,168.63,175.05,174.72,166.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-02 21:46:30.745000,L5,,,,,,,,,,,,,,,,,,,,,517.07,519.99,528.56,518.92,514.17,499.09,480.29,462.35,456.96,453.81,438.50,428.47,425.90,422.00,415.30,408.55,402.88,399.27,391.49,387.20,393.91,386.19,376.76,364.28,351.50,349.62,348.86,339.24,340.72,328.68,332.17,326.13,330.37,321.20,315.16,307.60,299.46,286.48,283.66,271.46,267.44,270.52,269.08,258.16,255.71,258.92,258.02,259.11,265.00,263.98,249.08,246.95,226.07,228.23,222.19,217.87,217.93,227.21,232.37,225.63,227.97,233.89,228.60,247.67,207.96,168.16,180.07,181.81,200.42,236.39,200.64,207.82,,,,,,,,,,,
2004-05-20 21:47:56.357000,L5,347.33,367.64,359.37,362.31,369.59,364.11,358.13,394.81,475.38,465.96,381.90,330.94,358.56,357.43,347.54,351.88,316.83,327.11,350.00,328.72,300.80,309.66,311.00,283.87,284.71,330.80,301.26,312.90,294.42,303.93,285.44,290.66,262.72,268.59,285.70,275.76,268.60,284.25,284.36,279.27,287.25,226.11,251.88,206.44,256.78,245.23,256.13,253.10,262.02,263.30,257.64,246.66,226.23,242.36,230.50,226.00,216.17,213.62,208.85,211.79,197.76,191.63,186.72,184.82,181.95,181.41,177.41,179.79,181.32,173.76,164.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-05 21:48:24.950000,L5,430.23,456.00,,,,,,,,,,,,,,,,519.50,501.29,505.26,482.16,481.28,483.28,475.41,473.45,461.45,456.60,445.41,445.85,446.69,449.09,420.35,415.98,420.50,405.89,404.16,389.21,381.27,377.79,383.28,378.93,365.87,360.43,350.38,358.16,336.78,339.73,328.55,325.17,322.09,318.12,315.11,325.81,316.53,317.69,307.64,299.38,287.29,285.40,275.61,272.50,274.11,259.84,261.86,252.31,259.78,258.80,259.06,264.98,254.74,245.43,234.02,216.15,214.00,223.50,215.14,211.32,237.02,232.18,223.49,220.46,228.52,223.65,224.57,200.05,,,,,,,,,,,,,,,,,,
2004-07-23 21:49:45.084000,L5,514.79,526.89,,,,,,,,,,,,,,,,,,,,,,,,,503.12,492.99,472.31,465.62,444.16,437.50,426.96,437.22,427.21,411.17,404.06,402.38,422.14,422.60,411.33,385.48,365.62,372.87,384.77,375.16,366.64,335.36,335.16,339.59,338.78,338.05,338.61,360.10,353.31,331.51,339.02,317.36,309.17,309.96,287.29,277.15,295.16,267.88,272.30,268.90,273.26,273.27,285.03,275.99,259.93,251.48,243.62,235.03,237.30,229.30,237.80,238.87,236.96,228.12,230.10,234.19,230.60,233.70,205.61,173.90,186.22,179.52,232.05,252.14,214.75,222.48,,,,,,,,,,,
2004-08-24 21:50:29.935000,L5,399.76,444.64,475.17,496.39,522.14,,525.78,512.24,510.66,506.47,493.22,478.78,469.79,453.13,454.43,444.73,446.47,447.21,423.56,418.20,429.80,417.25,418.65,408.09,396.62,399.85,382.90,385.58,374.47,372.35,363.73,364.07,347.91,345.09,336.53,326.05,326.53,327.84,327.33,329.02,331.57,319.71,312.76,307.95,308.25,299.20,295.59,281.33,283.06,278.16,278.30,275.62,263.80,269.58,271.83,256.67,249.41,243.67,236.44,237.27,228.25,224.26,212.82,205.07,205.79,208.15,212.94,214.76,217.47,210.41,197.67,190.40,174.33,172.90,165.92,165.21,169.63,180.76,183.55,176.02,184.33,189.29,190.22,191.83,,,,,,,,,,,,,,,,,,,
2004-09-25 21:51:19.231000,L5,413.94,448.17,458.98,482.52,518.28,517.64,512.68,506.93,506.00,500.14,484.70,477.74,470.82,462.57,451.68,437.40,421.21,431.68,419.59,411.14,410.52,399.50,403.06,405.86,404.08,400.49,394.01,381.30,363.67,358.52,360.60,344.65,341.99,339.42,332.12,329.34,335.08,334.65,331.90,339.52,335.77,318.73,301.14,302.60,302.42,294.04,286.33,283.56,285.21,283.69,284.60,276.66,265.49,276.65,270.07,254.05,245.39,235.78,233.60,231.21,224.94,217.71,213.64,202.78,207.90,214.03,213.08,213.26,215.04,206.52,199.87,186.34,167.84,163.56,,164.44,168.73,175.32,183.86,179.13,191.30,194.76,195.14,200.37,,,,,,,,,,,,,,,,,,,
2004-10-27 21:51:59.516000,L5,,,,,,,,,,,,,,,,,524.00,515.18,505.02,504.11,486.31,477.14,474.03,473.53,459.24,452.39,446.50,450.52,450.12,444.94,436.05,427.25,424.44,412.65,392.52,393.74,383.01,372.46,376.88,374.09,385.60,378.20,371.66,355.58,353.17,339.54,335.56,320.13,315.39,310.43,312.20,305.98,303.78,312.86,315.12,304.25,297.65,287.45,286.73,282.67,274.81,264.24,261.50,248.43,241.84,246.57,249.94,248.74,251.93,243.12,236.31,230.78,222.23,212.44,212.07,213.18,216.49,222.61,225.91,217.03,215.94,219.76,221.24,220.60,198.00,,,,,,,,,,,,,,,,,,
2004-11-12 21:52:15.232000,L5,,,,,,,,,,,,,,,532.25,503.56,502.17,501.35,485.97,479.53,472.64,478.77,479.08,472.47,472.84,460.36,453.01,441.21,428.54,423.46,418.78,416.27,405.06,395.72,390.95,393.40,391.96,381.80,382.72,379.58,380.68,363.05,349.84,339.66,337.80,327.61,319.62,314.08,318.19,322.67,316.50,316.27,318.25,320.33,318.99,300.73,285.16,275.48,269.02,266.62,258.47,252.79,243.71,236.92,247.04,252.95,257.17,254.40,258.55,249.93,238.64,225.02,206.59,197.66,199.94,199.35,206.97,209.59,215.76,207.88,210.61,215.12,211.36,216.25,192.24,,,,,,,,,,,,,,,,,,
2005-01-15 21:53:21.356000,L5,319.86,365.88,386.91,364.71,373.57,364.92,354.02,327.97,328.36,334.15,365.88,318.91,347.51,392.39,351.95,358.90,360.89,398.54,356.89,318.76,314.32,302.75,301.31,296.05,301.60,309.02,291.92,305.92,309.66,295.18,304.57,280.02,287.83,269.25,275.54,264.81,277.46,281.47,279.47,273.65,292.84,269.05,267.52,279.70,287.02,272.67,266.46,249.27,250.65,256.74,244.34,243.07,219.94,231.87,231.70,221.01,230.65,219.11,219.27,220.71,207.26,204.36,176.48,175.46,170.72,174.18,167.82,173.36,174.20,167.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-04 21:54:04.136000,L5,322.37,368.76,393.24,381.47,374.93,361.69,357.72,346.67,341.14,327.08,348.13,329.06,333.52,332.95,318.73,326.84,337.32,363.88,337.89,339.94,316.17,313.35,314.44,302.85,312.54,319.68,311.72,302.18,303.99,306.46,298.18,283.40,278.83,284.42,291.09,275.60,287.29,290.21,283.82,298.00,287.72,273.31,266.53,270.94,275.36,263.45,257.25,255.18,256.12,256.71,245.63,246.02,229.21,237.82,236.28,222.25,222.66,214.86,208.73,213.91,201.93,194.83,185.74,178.56,176.31,184.09,179.49,183.63,188.62,184.06,175.61,165.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-05 21:54:19.058000,L5,404.16,424.29,462.01,481.04,518.74,533.29,524.05,513.58,510.76,509.84,491.90,474.72,459.48,462.51,452.18,443.03,431.80,425.87,428.40,416.82,410.83,402.23,394.56,393.45,399.67,394.49,389.59,371.87,366.17,354.14,355.48,347.39,337.80,333.84,329.68,317.77,320.78,321.18,321.95,326.23,319.28,311.14,299.56,302.80,302.94,301.31,291.23,286.99,285.87,280.02,274.10,268.53,260.61,270.69,265.01,252.64,243.82,238.91,240.57,232.94,224.71,219.79,215.98,203.51,208.70,208.86,208.94,210.90,213.86,203.86,199.79,188.53,173.48,167.38,162.79,160.44,170.06,177.34,185.07,184.82,188.10,191.68,190.19,197.60,,,,,,,,,,,,,,,,,,,
2005-04-21 21:54:22.812000,L5,,,,,,,,,,,,,,,,,,524.47,517.98,511.63,503.56,502.19,490.63,484.99,486.47,483.09,470.64,469.33,462.65,461.97,451.70,436.57,426.45,418.82,410.20,410.46,403.20,401.49,397.79,401.85,403.68,392.25,378.90,382.42,350.22,348.97,348.00,332.63,333.73,329.32,329.66,325.05,328.22,329.06,326.87,320.40,307.76,298.13,294.09,284.70,276.17,273.62,267.29,260.40,261.39,264.80,260.84,266.25,274.21,271.01,252.14,245.85,230.89,229.07,222.66,220.25,224.49,228.21,234.44,219.32,225.17,222.02,223.14,234.70,209.02,,,,,,,,,,,,,,,,,,
2005-05-23 21:54:36.577000,L5,,,,,,,,,,,,,,,532.68,527.20,519.71,512.72,509.14,520.99,516.77,516.28,503.16,500.75,481.22,474.52,469.10,455.32,448.79,450.75,445.18,439.64,435.56,429.49,420.31,415.74,412.10,398.31,393.59,391.67,386.83,382.82,365.90,359.42,353.70,357.21,352.33,351.05,338.52,332.38,333.53,331.00,331.50,340.87,326.91,313.84,304.13,295.12,291.15,282.43,283.76,273.23,273.82,261.81,263.58,264.61,265.57,264.19,271.81,259.48,249.48,241.73,231.48,222.23,216.67,217.58,215.72,222.88,233.87,227.28,234.55,243.55,222.13,232.74,211.77,,,,,,,,,,,,,,,,,,
2005-06-08 21:54:44.925000,L5,,,,,,,,,,,,,,,,,,,,528.55,518.70,509.51,508.97,493.31,503.19,478.35,474.81,469.65,474.83,467.11,464.73,450.35,446.18,432.70,426.18,415.17,414.20,415.54,406.60,398.19,399.20,377.52,382.85,371.51,363.76,362.64,349.14,349.04,345.35,345.87,335.25,335.99,331.62,333.46,320.28,315.81,316.43,309.41,298.15,296.53,290.29,283.04,276.02,270.23,254.76,261.82,266.55,265.98,270.81,267.93,254.78,246.19,231.70,229.27,226.96,224.31,230.75,251.12,236.15,222.53,228.94,228.95,220.31,228.13,216.47,,,,,,,,,,,,,,,,,,
2005-08-27 21:55:20.007000,L5,,,,,,,,,,,,,,,,,,,,,,,519.40,503.05,502.43,488.30,496.80,487.94,471.10,470.77,466.04,451.09,444.23,440.27,429.44,414.47,406.38,390.64,384.49,392.50,398.67,381.20,378.69,368.01,368.90,353.29,351.69,349.92,341.52,339.09,329.92,325.12,314.69,319.63,320.76,306.17,296.78,291.22,300.61,287.41,284.00,276.41,268.45,266.91,265.87,271.29,262.55,262.81,269.25,267.53,247.46,238.46,239.73,224.95,216.97,219.37,218.73,236.04,243.57,227.32,226.37,221.60,218.70,231.15,223.44,,,,,,,,,,,,,,,,,,
2005-09-28 21:55:20.450000,L5,409.80,438.68,463.86,486.76,515.97,523.09,514.56,512.74,509.11,502.16,488.01,470.23,463.17,460.86,453.61,447.98,435.85,437.85,436.53,427.09,422.04,398.73,396.73,404.19,395.81,401.03,390.00,380.89,368.26,363.09,367.27,345.63,346.95,343.77,334.27,324.87,325.82,328.57,330.50,326.77,329.63,311.21,304.86,306.72,304.39,300.34,289.78,289.60,284.09,280.78,277.29,274.41,268.30,274.90,269.72,251.60,243.68,238.48,235.65,231.83,224.58,220.29,214.13,205.01,205.21,209.57,211.91,210.73,213.01,207.06,197.61,181.13,168.70,166.03,163.58,162.68,171.12,174.51,179.99,175.47,187.47,188.26,188.52,193.57,170.26,,,,,,,,,,,,,,,,,,
2005-10-30 21:55:15.307000,L5,354.54,394.56,362.97,318.14,302.59,307.41,259.62,,,,,,,,,,,,,,,,,,,,,,,,,,,280.07,249.87,162.16,,,,,,,,,,,150.07,248.79,270.05,275.56,264.64,245.34,194.30,,,,,,,,,183.28,172.36,185.70,188.90,188.92,192.94,191.53,202.60,181.72,178.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-19 21:57:51.685000,L5,,,,,,,,,,,,,,,530.57,527.14,520.99,516.51,520.18,512.96,504.18,495.15,495.83,479.90,482.92,479.07,466.32,459.97,449.74,448.04,448.88,442.61,433.07,431.24,426.57,416.12,393.56,391.45,375.77,377.79,372.22,363.27,357.33,353.24,341.98,337.70,329.97,327.78,321.15,317.38,311.05,309.13,309.22,313.40,314.29,294.11,293.67,283.82,285.60,275.36,271.98,269.94,265.70,251.00,250.65,250.33,248.40,248.89,252.30,249.02,233.54,224.26,219.46,206.77,208.16,213.14,211.11,216.09,220.47,207.97,217.09,216.45,213.11,220.71,209.71,,,,,,,,,,,,,,,,,,
2006-06-27 22:00:00.431000,L5,428.70,475.15,484.21,509.78,,,,,523.04,517.24,502.03,492.80,482.02,477.36,473.35,472.72,458.44,449.85,447.78,445.06,444.87,418.26,434.61,417.67,429.56,415.56,404.58,395.54,384.34,390.69,382.22,392.96,366.34,356.79,350.26,341.57,345.23,335.94,346.27,350.79,337.73,324.71,320.09,321.82,319.36,312.00,303.30,303.19,290.08,289.52,289.85,284.64,270.60,286.76,281.51,267.81,261.40,250.98,246.84,241.79,237.88,232.66,225.58,212.99,219.56,216.57,219.10,222.58,222.62,216.07,206.31,190.81,187.02,170.80,179.97,176.57,175.57,184.05,180.96,177.36,187.56,188.52,190.05,200.09,174.43,,,,,,,,,,,,,,,,,,
2006-11-02 22:01:32.743000,L5,,,,,,,,,,,,,,,,,,521.04,516.69,509.38,505.88,497.72,489.67,499.84,494.81,488.46,481.91,471.72,471.12,462.12,447.85,432.77,427.09,418.36,414.08,406.99,400.57,402.35,395.60,394.72,399.15,383.30,377.69,360.17,352.83,346.98,343.89,334.28,330.24,326.04,333.02,334.55,334.40,336.62,332.00,317.18,309.33,300.20,284.49,279.76,278.78,273.79,271.15,264.73,258.91,255.53,264.30,272.60,277.39,266.44,255.03,243.62,235.45,225.43,216.51,208.08,211.41,216.96,217.30,211.97,219.78,227.71,235.79,246.73,230.21,,,,,,,,163.28,,,,,,,,,,
2007-01-05 22:02:04.371000,L5,437.49,477.72,523.53,,,,,,,,,,,,,,,,,521.81,510.90,510.85,499.03,485.06,488.83,481.15,467.12,468.41,456.00,459.48,459.75,451.18,439.52,435.92,422.53,414.07,399.74,399.51,396.65,396.25,395.29,384.16,371.26,372.93,361.28,358.30,350.19,347.82,339.15,336.02,327.86,318.69,326.65,331.36,324.34,309.85,301.85,290.07,291.66,291.33,282.72,282.27,273.61,268.17,266.50,265.30,257.85,264.32,266.94,253.50,242.21,229.41,214.61,207.22,214.06,219.55,218.06,222.45,228.28,215.11,216.92,227.76,233.38,237.16,222.05,,,282.16,303.23,265.04,238.70,246.77,166.39,161.28,171.44,171.66,162.36,167.26,,,,,
2007-01-21 22:02:09.591000,L5,429.95,490.43,521.65,,,,,,,,,,,,,,,527.54,521.62,515.74,510.92,503.16,504.62,488.81,482.21,476.64,465.87,457.31,462.27,450.31,459.95,445.00,437.03,426.59,420.93,409.84,407.04,394.65,384.88,388.18,385.57,375.38,360.88,364.64,359.11,354.43,346.83,345.03,333.93,338.05,332.10,323.04,324.98,320.36,315.02,311.28,296.28,290.20,288.49,296.29,294.61,278.70,272.65,264.79,270.85,266.71,271.61,260.56,254.48,250.20,238.90,224.75,221.62,207.22,197.67,209.36,212.52,219.73,227.80,211.45,217.81,219.83,221.29,228.33,209.50,,,261.81,280.69,268.77,215.90,172.93,,,,,,,,,,,
2007-02-06 22:02:11.997000,L5,336.52,336.66,386.70,394.16,380.30,472.35,472.82,481.74,486.44,468.26,455.91,388.12,414.80,379.64,351.26,354.25,356.56,389.16,381.18,337.89,334.69,322.45,310.37,304.56,319.57,334.52,296.81,301.31,314.99,301.93,310.52,304.79,291.30,298.46,293.80,279.09,288.22,291.97,288.78,298.51,292.61,269.10,263.41,287.54,287.88,285.93,274.48,280.34,268.69,255.98,245.46,256.38,240.94,247.99,238.28,231.62,224.78,219.50,211.75,204.26,208.13,194.56,196.42,186.25,178.06,175.22,168.30,175.27,181.16,170.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-25 21:57:37.029000,L5,330.27,340.59,376.91,374.72,366.81,468.71,494.36,401.58,491.90,482.02,464.38,343.90,357.03,347.44,345.61,342.92,347.56,356.16,348.74,342.22,317.50,314.46,315.00,302.91,318.07,320.88,307.79,297.52,295.48,293.79,304.60,280.46,301.10,281.45,278.82,287.40,302.90,296.77,292.11,288.41,296.11,264.58,247.83,262.18,269.57,260.27,265.18,267.77,250.36,252.28,247.35,249.69,235.74,243.11,244.31,224.61,214.54,195.11,190.22,185.42,191.05,175.92,164.88,161.24,171.51,172.64,173.18,169.52,169.30,164.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-09 21:51:18.382000,L5,344.09,395.80,423.86,413.09,481.64,488.09,490.40,484.45,491.26,484.13,466.93,444.85,429.98,440.91,432.45,439.27,390.47,413.45,396.95,300.86,236.66,179.60,193.99,206.76,386.89,385.56,377.77,361.06,362.30,272.99,,,,,,,,,178.24,305.27,311.96,295.65,169.12,270.93,285.22,270.14,264.52,258.22,253.29,171.86,242.18,265.00,245.37,,229.06,243.95,231.81,207.21,218.53,218.13,208.12,202.19,197.29,184.70,187.66,191.01,184.49,185.29,182.20,175.11,165.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-25 21:51:46.135000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,519.26,510.11,509.05,479.95,480.22,485.82,470.24,465.06,448.00,432.67,425.49,423.95,419.87,408.29,414.56,415.23,405.24,385.27,384.18,378.59,367.36,358.70,363.89,347.14,348.56,343.74,334.44,337.71,336.41,332.70,328.93,309.76,299.81,297.27,305.64,303.12,299.13,282.62,279.44,276.36,274.70,273.22,275.05,276.10,260.86,246.82,233.31,229.86,214.03,211.01,221.98,222.73,230.65,227.15,228.46,232.16,238.74,236.35,240.75,203.19,243.83,198.18,179.58,194.28,165.93,140.60,155.70,,,,,,,,,338.94,325.26,270.14
2010-01-29 21:58:05.346000,L5,,,,,,,,,,,,,,,,,,,,527.90,521.37,512.06,509.64,508.47,501.74,487.61,480.32,481.40,487.19,473.58,479.44,462.61,477.79,454.33,450.08,428.44,425.47,419.95,408.01,395.17,398.63,388.22,388.05,373.54,364.39,368.83,362.85,356.51,353.97,337.53,341.45,335.96,335.95,335.17,333.44,319.44,311.75,306.71,295.91,284.68,287.37,279.26,270.97,266.25,265.77,268.50,273.01,272.42,269.47,257.73,249.18,240.17,222.07,220.42,210.82,208.80,214.15,218.50,214.28,211.79,211.85,213.70,219.64,223.29,177.20,,,,,,,,,,,,,,,,,,
2010-10-12 21:57:13.086000,L5,,,,,,,,,,,,,,,,,,,529.87,521.88,512.92,510.54,509.70,509.19,504.56,490.67,481.73,473.80,469.93,465.69,454.94,446.11,449.89,444.03,428.70,425.69,412.22,405.78,400.60,395.61,399.74,387.30,374.57,366.31,358.76,361.03,356.01,351.23,342.50,343.13,335.54,333.66,333.29,326.60,327.31,309.82,302.42,295.63,282.89,278.37,278.24,270.07,263.09,255.12,257.26,254.75,259.34,265.45,257.87,244.04,231.79,220.47,213.90,205.53,208.40,200.28,195.72,202.98,202.12,192.89,188.17,200.56,209.32,206.66,,,,,,,,,,,,,,,,,,,
2011-01-16 21:57:09.950000,L5,361.11,380.94,406.49,385.01,491.26,507.88,501.02,490.82,495.19,496.57,487.49,471.06,459.56,461.54,458.10,438.71,435.64,403.55,393.65,391.15,335.78,332.02,334.73,326.24,358.43,339.61,318.65,329.39,329.06,303.29,320.27,308.73,323.50,319.12,306.05,317.20,321.88,314.10,317.90,311.76,315.70,304.68,287.89,283.29,285.80,274.05,271.17,272.51,261.13,267.23,260.72,269.42,261.09,267.60,262.04,249.09,228.13,210.08,202.10,216.93,204.26,197.85,195.27,175.69,185.09,194.62,192.83,193.64,194.49,179.79,171.52,163.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
