dates,satname,nzd0417-0000,nzd0417-0001,nzd0417-0002,nzd0417-0003,nzd0417-0004,nzd0417-0005,nzd0417-0006,nzd0417-0007,nzd0417-0008,nzd0417-0009,nzd0417-0011,nzd0417-0012,nzd0417-0013,nzd0417-0014,nzd0417-0025,nzd0417-0026,nzd0417-0027,nzd0417-0030,nzd0417-0031,nzd0417-0032,nzd0417-0010,nzd0417-0015,nzd0417-0016,nzd0417-0017,nzd0417-0018,nzd0417-0019,nzd0417-0020,nzd0417-0021,nzd0417-0022,nzd0417-0023,nzd0417-0024,nzd0417-0028,nzd0417-0029,nzd0417-0033
2000-08-05 21:58:44.520000,L7,433.88,407.15,356.95,375.49,358.18,335.69,355.20,353.57,352.94,455.35,438.74,443.58,457.99,442.33,400.29,397.07,401.44,358.39,417.56,479.03,460.81,423.48,434.05,378.83,380.25,412.08,347.16,337.95,378.32,404.62,391.05,418.19,417.46,434.35
2000-08-12 22:04:53.965000,L7,355.97,350.43,338.18,281.92,337.08,329.02,340.00,312.25,313.16,316.38,313.48,351.13,341.30,325.43,296.52,305.64,284.94,324.70,294.66,272.22,331.37,321.33,190.79,328.73,308.54,168.69,335.86,322.71,316.13,315.76,313.07,322.87,310.67,278.24
2000-09-06 21:58:22.821000,L7,297.26,252.51,182.20,273.25,334.09,326.76,339.66,297.07,286.24,303.82,,,,,253.39,251.31,263.12,299.56,280.46,243.69,339.39,213.74,287.02,,,,,,,,,262.46,198.82,248.30
2000-10-08 21:58:00.300000,L7,374.16,354.18,348.03,339.69,351.26,338.55,349.84,343.28,368.38,371.69,377.99,379.23,377.89,373.91,381.13,382.89,380.24,359.05,367.57,366.42,361.60,381.47,375.79,386.81,383.81,375.16,345.30,348.07,421.11,430.78,390.05,376.11,368.69,379.40
2000-11-09 21:57:57.236000,L7,428.60,419.62,411.48,403.32,397.44,396.23,401.27,404.08,409.17,410.78,408.69,399.86,392.17,393.37,383.04,380.40,385.41,380.37,380.72,379.65,421.23,391.01,392.09,389.61,388.55,383.45,383.36,383.13,381.06,388.48,378.70,380.79,377.22,385.08
2000-11-25 21:57:58.896000,L7,,,,,,198.16,245.68,239.55,243.87,183.38,236.68,275.15,266.32,296.97,211.23,,,285.42,247.45,233.27,264.43,,,,,,,287.42,268.04,289.58,284.55,256.75,202.52,265.19
2001-06-05 21:57:16.389000,L7,368.04,351.59,327.20,335.62,336.13,325.89,336.30,328.39,314.40,332.85,295.17,373.58,331.55,332.40,517.15,457.36,462.30,528.66,506.82,503.17,288.35,344.87,263.18,346.05,252.36,362.02,334.99,316.18,315.70,322.94,310.53,477.78,466.84,502.36
2001-07-07 21:57:00.006000,L7,333.48,349.76,318.13,296.64,324.38,313.75,335.60,298.45,311.49,322.56,285.13,308.03,420.08,493.22,293.73,311.22,285.45,341.03,327.48,283.06,260.48,484.97,478.18,459.86,212.28,347.85,334.54,324.08,318.70,318.43,303.65,313.18,328.36,258.96
2001-07-14 22:03:09.614000,L7,,,,,296.94,165.59,297.85,275.99,281.39,283.28,180.31,255.33,277.53,292.53,272.73,274.21,212.73,244.72,217.21,211.41,205.01,303.92,,,,,308.82,301.74,281.08,305.51,297.69,,,
2001-08-15 22:02:38.465000,L7,302.93,256.37,191.97,330.70,334.62,329.86,337.50,321.00,322.98,348.08,303.13,292.01,328.26,329.79,301.74,285.99,304.27,299.84,275.07,249.20,328.05,165.54,164.40,179.13,250.87,157.61,344.49,325.60,319.79,,238.56,340.55,225.18,
2001-08-24 21:56:24.380000,L7,,346.91,307.88,270.99,310.48,300.54,310.96,291.02,296.87,306.54,286.81,332.06,317.24,313.67,278.95,284.76,292.22,309.35,294.46,257.28,279.25,317.78,183.34,182.78,242.99,148.06,,,,,287.82,289.63,272.83,279.64
2001-09-25 21:56:04.528000,L7,416.00,438.85,413.76,407.60,412.41,430.41,404.68,436.95,431.09,436.99,402.92,401.92,412.42,406.27,403.95,401.36,403.08,417.52,407.98,400.61,426.69,416.14,426.82,415.32,411.38,427.23,431.22,416.47,407.98,404.93,391.35,405.95,412.43,404.01
2001-10-02 22:02:04.420000,L7,368.83,351.41,334.96,321.58,336.47,331.97,345.78,331.55,362.66,364.32,373.00,372.91,369.79,373.69,350.15,363.30,328.59,349.42,346.57,345.47,337.75,360.82,494.69,503.88,510.12,378.98,343.71,349.96,357.34,359.86,344.12,342.37,360.12,367.11
2001-12-14 21:56:17.682000,L7,,,282.04,258.40,219.49,294.14,298.26,284.44,314.32,309.60,256.68,297.50,282.08,264.35,264.15,254.54,249.59,299.22,264.74,259.96,214.15,,,,,,,281.63,251.69,280.56,287.40,264.90,216.76,287.97
2001-12-30 21:56:13.010000,L7,374.16,372.05,458.03,469.07,471.75,469.84,445.19,451.12,375.06,381.01,381.63,381.46,379.46,381.00,380.11,372.59,367.44,378.43,375.58,375.80,379.18,380.08,382.11,383.43,380.77,379.12,376.68,369.95,374.10,381.28,370.71,371.57,376.05,384.60
2002-01-22 22:02:40.699000,L7,,527.72,481.79,383.77,440.65,383.74,393.80,398.65,410.61,446.37,505.13,,,479.22,361.48,445.35,411.04,439.20,506.56,476.11,491.80,424.57,476.91,478.33,477.41,411.43,414.83,427.00,490.29,413.45,401.95,413.67,427.77,406.76
2002-02-16 21:56:30.006000,L7,,,,,285.67,280.39,300.18,269.88,291.68,308.25,,,,,261.01,201.77,260.16,248.21,240.82,209.73,205.42,,,,,,,,,,,254.17,216.05,
2002-03-04 21:56:33.807000,L7,,,,181.48,206.95,299.09,314.60,296.14,319.64,323.66,,,,,280.67,290.56,266.64,310.19,276.13,259.56,208.84,,,,,,269.18,307.70,298.50,316.64,303.43,267.91,229.65,277.23
2002-03-11 22:02:43.421000,L7,372.23,357.12,340.13,334.38,349.65,342.60,349.57,347.00,372.63,376.48,370.31,378.43,370.99,356.76,352.58,361.93,327.02,353.77,357.66,341.41,355.37,367.49,310.51,384.33,343.70,373.70,344.73,342.09,349.31,372.88,347.13,345.30,363.05,370.53
2002-05-07 21:56:27.687000,L7,,,,,,263.88,331.04,280.95,308.80,273.20,,,,,203.17,168.52,,,,,185.43,,,,,,,275.39,251.48,208.34,269.54,,,
2002-06-15 22:02:19.651000,L7,283.36,,,,293.47,276.80,286.23,261.00,264.67,259.00,274.46,291.39,200.43,215.55,217.19,193.44,,,,,164.27,,,,,,286.20,283.17,269.86,309.74,268.06,,,
2002-07-01 22:02:14.978000,L7,451.81,440.38,441.23,459.78,446.57,494.34,520.97,,,,505.87,507.33,518.55,491.53,442.30,476.82,447.42,420.30,422.24,405.00,516.53,423.17,408.47,464.66,407.99,415.46,434.25,468.86,442.72,393.95,428.28,422.91,440.13,395.99
2002-07-10 21:56:01.809000,L7,264.05,177.34,291.16,260.78,307.59,292.79,295.63,271.73,277.73,284.22,272.80,283.79,298.57,308.99,249.79,268.92,236.09,287.14,268.50,219.15,225.17,299.42,,,,,302.73,229.03,213.42,205.07,243.65,,,
2002-07-17 22:02:08.418000,L7,,,317.79,249.09,320.73,287.11,304.64,287.87,283.80,284.66,276.50,288.18,295.88,318.28,,,,,,,231.67,265.14,,,,,,,,,,,,
2002-08-02 22:02:01.110000,L7,,353.50,325.65,278.48,330.83,325.38,341.25,302.59,309.54,330.74,293.25,331.26,331.21,330.60,295.68,296.44,299.99,317.46,298.96,260.74,334.15,324.65,246.73,323.61,236.06,312.00,330.74,223.41,159.05,166.94,277.50,263.86,296.13,274.20
2002-09-03 22:01:48.053000,L7,,,,246.16,275.84,291.40,301.34,274.94,222.30,,270.89,277.69,280.70,,247.92,219.23,,,,,,,,,,,,,,,241.91,,,
2002-10-14 21:55:19.836000,L7,,,,246.06,273.92,290.74,295.83,274.47,281.74,291.47,,,,,258.78,241.35,134.93,,,,176.91,,,,,,,291.96,276.35,179.62,289.40,,,
2002-10-21 22:01:36.247000,L7,,,,,305.53,299.43,308.17,288.21,305.84,308.85,227.61,232.99,222.58,209.97,266.19,276.16,229.90,300.40,257.38,229.08,281.68,,,,,,,298.37,287.56,308.21,297.89,252.28,215.13,274.04
2002-10-30 21:55:25.430000,L7,373.10,368.76,393.29,380.94,376.10,365.64,369.05,376.37,387.69,389.10,400.00,384.33,389.96,399.35,387.51,389.37,389.69,395.55,397.01,403.67,384.26,402.46,408.44,404.20,387.35,378.76,389.57,387.71,397.05,389.78,379.98,395.31,396.50,393.75
2002-11-22 22:01:57.598000,L7,375.36,365.49,360.90,357.19,372.14,361.00,367.03,368.48,373.47,379.76,382.25,384.32,381.63,378.94,374.27,368.44,358.38,363.26,355.52,369.00,372.80,382.26,384.23,389.15,386.83,388.44,382.50,363.09,368.28,376.75,377.91,353.82,370.61,377.52
2002-12-08 22:02:03.591000,L7,279.08,237.94,,,,,,,,,,,,,251.04,226.43,137.40,,,,,,,,,,,,,295.26,277.17,,,
2002-12-24 22:02:09.084000,L7,380.18,384.80,381.72,379.16,393.63,401.40,387.91,386.59,388.81,390.14,405.89,403.09,402.96,389.51,385.50,393.48,393.46,401.96,394.26,405.34,397.46,388.13,393.99,388.38,395.43,398.89,388.39,374.21,379.74,384.25,380.90,388.83,398.79,401.31
2003-01-18 21:56:06.129000,L7,337.24,340.23,332.95,270.93,,,371.05,380.89,383.79,391.04,398.07,,209.82,374.53,347.73,254.90,317.65,305.61,277.28,362.05,398.41,358.17,390.50,157.28,,499.72,516.79,390.75,402.44,398.93,401.99,336.49,217.26,369.63
2003-04-24 21:56:22.271000,L7,295.69,347.24,330.56,270.77,334.45,325.16,336.13,304.92,311.09,266.06,,,,,,,,,,,207.01,,,,,,,,,,,,,
2003-05-10 21:56:22.313000,L7,,,,197.72,319.91,273.02,286.54,261.74,299.05,265.75,246.89,262.13,272.19,245.51,,,,,,,172.52,,,,,,,,,,,,,
2003-07-21 21:44:09.463000,L5,380.61,365.85,338.01,346.34,341.27,339.19,348.68,334.25,346.89,347.83,348.48,378.74,359.50,350.45,313.48,336.80,317.34,354.18,351.92,338.20,336.06,357.08,287.61,368.28,340.80,365.35,344.98,340.15,335.11,337.95,327.52,354.10,345.02,325.22
2003-09-14 21:51:18.345000,L5,409.01,419.95,415.88,414.35,418.29,429.02,416.71,422.90,424.66,424.41,438.40,415.62,406.83,415.86,406.17,416.27,412.40,405.87,407.68,430.17,439.94,398.58,403.51,406.48,413.70,406.20,407.10,399.35,398.09,402.96,398.92,409.68,409.70,405.78
2003-10-16 21:51:43.799000,L5,388.54,380.97,380.42,373.32,376.35,376.61,380.36,387.51,387.97,387.21,405.05,401.12,396.90,396.55,387.24,389.89,386.88,394.61,396.12,393.13,387.93,392.82,390.19,391.38,392.93,386.29,388.81,378.62,372.71,385.72,382.40,387.39,396.05,399.84
2003-12-03 21:52:19.254000,L5,408.81,399.25,394.43,379.65,376.40,381.96,382.45,383.24,385.63,399.08,410.05,412.69,416.60,421.13,397.27,394.86,393.49,414.76,432.58,412.06,408.73,419.71,423.64,417.38,424.71,433.81,411.73,398.72,391.07,401.09,390.06,391.74,416.47,457.12
2004-02-05 21:52:40.789000,L5,428.73,423.72,419.91,420.89,425.80,419.54,418.94,421.41,429.36,431.14,417.45,429.87,424.81,421.65,394.84,395.64,393.22,396.58,398.19,397.14,427.85,448.49,461.88,424.32,432.45,426.52,428.16,420.49,414.91,429.46,399.34,397.40,401.29,426.61
2004-04-02 21:46:54.575000,L5,400.18,377.91,392.19,355.26,396.57,399.09,405.15,370.21,398.21,404.51,410.06,411.91,398.16,411.28,376.73,386.53,377.23,376.17,389.97,394.10,380.13,409.16,400.14,408.99,405.69,399.33,363.23,379.74,382.31,393.76,375.57,371.40,385.48,396.29
2004-05-04 21:47:51.656000,L5,392.02,382.69,367.34,366.89,418.54,358.46,383.72,379.30,398.46,434.15,439.43,438.01,442.00,443.68,412.43,412.51,419.89,408.29,422.97,408.13,399.62,442.89,432.81,425.41,402.11,419.12,406.87,405.06,416.58,436.97,415.00,414.12,434.81,425.00
2004-06-05 21:48:48.638000,L5,384.03,375.58,353.23,358.97,360.66,364.49,371.71,359.08,365.01,359.49,467.67,482.13,486.08,469.23,382.92,472.92,466.34,450.56,365.68,369.40,352.88,446.93,457.06,370.66,394.24,462.70,455.14,380.55,344.68,470.68,489.41,430.63,456.12,477.52
2004-07-07 21:49:44.929000,L5,389.99,381.20,353.47,378.89,359.82,356.96,352.38,356.52,377.45,372.31,403.03,403.72,391.70,366.50,332.49,349.42,358.13,369.75,373.86,360.56,354.27,376.80,367.72,371.06,365.43,389.69,353.45,354.46,344.93,363.62,336.73,386.84,371.78,368.44
2004-07-14 21:56:06.935000,L5,364.82,370.81,347.83,349.18,351.15,346.66,352.28,338.75,336.66,341.43,351.85,394.42,354.92,354.50,312.70,335.82,328.59,363.12,353.13,330.46,352.42,361.65,297.18,373.68,352.05,370.06,354.40,344.89,345.13,343.90,330.87,359.05,359.01,329.06
2004-07-23 21:50:08.771000,L5,379.98,370.29,361.62,363.38,357.28,358.07,367.54,356.62,363.60,370.06,373.02,408.91,384.56,405.26,324.45,375.71,380.58,376.81,368.80,348.13,364.35,397.49,377.75,489.14,371.40,380.02,360.38,361.17,352.39,372.60,363.02,419.21,405.62,359.78
2004-07-30 21:56:27.722000,L5,372.72,364.11,342.92,347.01,342.88,350.92,345.04,330.79,330.69,353.65,357.35,396.34,366.69,349.65,312.36,332.77,324.83,358.39,345.15,326.90,346.51,366.56,286.54,376.11,310.82,372.16,353.44,342.12,344.51,357.57,332.80,354.20,343.72,322.89
2004-08-08 21:50:26.495000,L5,429.07,429.82,433.45,401.47,411.54,383.49,374.84,401.62,394.59,391.09,462.64,481.75,459.69,437.15,433.35,428.80,407.97,408.07,405.67,395.84,410.97,449.35,436.08,440.16,399.06,417.91,409.47,396.88,411.24,425.33,422.68,407.30,397.92,402.60
2004-09-25 21:51:43.061000,L5,404.58,382.63,404.49,386.92,398.12,366.00,399.72,405.65,393.03,395.90,410.50,410.54,412.04,406.14,381.76,384.11,377.58,382.52,380.18,385.60,404.04,402.56,409.28,405.36,400.20,395.19,362.67,371.90,374.23,424.57,374.84,368.64,391.25,390.93
2004-10-02 21:58:02.684000,L5,,,313.47,275.14,322.89,314.16,321.77,293.83,320.95,327.67,342.10,350.59,335.86,324.02,305.41,304.67,301.11,333.92,304.62,281.19,326.91,346.05,289.66,346.59,224.02,298.20,334.82,329.65,324.79,341.80,327.90,298.64,289.92,321.81
2004-10-18 21:58:23.614000,L5,362.75,360.20,351.91,348.97,355.77,349.12,355.06,357.35,363.40,363.06,369.45,371.17,371.52,357.28,326.94,343.53,336.46,344.61,323.70,325.37,358.91,366.99,361.61,366.93,364.39,355.73,343.98,342.29,346.72,363.48,350.04,334.87,336.50,351.55
2004-10-27 21:52:23.346000,L5,406.12,384.09,394.16,389.91,395.91,402.08,400.43,394.75,404.14,398.38,402.62,403.42,399.99,400.76,392.28,395.57,382.48,382.31,368.87,380.26,397.76,400.04,398.42,398.12,398.49,391.80,380.99,381.04,393.24,424.57,398.04,385.14,381.41,390.92
2005-01-15 21:53:45.186000,L5,372.16,367.24,354.42,350.29,359.86,351.33,357.20,363.15,370.61,372.93,379.48,380.43,382.20,379.13,376.38,379.11,351.38,371.20,368.18,368.70,376.71,384.23,382.29,387.47,390.31,380.33,365.00,364.45,375.40,390.25,374.54,368.51,365.28,379.72
2005-02-23 22:00:31.200000,L5,446.22,443.42,445.73,453.23,447.87,458.48,451.70,441.83,447.82,436.74,438.04,442.57,433.85,457.29,422.81,447.15,416.22,411.71,399.90,404.17,437.20,434.33,432.02,452.52,463.01,475.79,481.15,473.89,429.41,453.95,414.72,409.92,435.59,446.45
2005-03-04 21:54:27.824000,L5,299.63,254.98,309.07,271.93,326.54,309.64,320.62,331.80,357.30,355.46,366.08,370.67,369.74,337.98,285.85,296.10,306.05,335.20,318.10,326.66,334.30,359.37,307.24,355.44,349.32,294.17,291.24,295.67,293.89,350.70,315.18,320.62,300.29,367.14
2005-03-27 22:00:51.055000,L5,371.09,367.23,355.33,349.56,354.21,351.74,352.71,355.76,376.40,379.86,389.40,394.21,388.31,389.89,361.80,371.22,361.41,414.94,412.18,380.84,374.20,387.35,378.04,390.28,389.31,386.71,359.87,352.25,358.76,380.02,363.92,373.33,381.93,394.94
2005-04-05 21:54:42.889000,L5,385.80,367.54,355.10,351.77,360.68,348.56,355.04,353.43,392.07,390.80,399.51,403.19,395.43,398.17,383.44,380.36,371.33,371.11,357.33,366.33,378.78,394.76,387.78,390.53,423.47,393.95,358.51,357.93,387.96,393.25,370.77,379.43,370.37,385.62
2005-04-21 21:54:46.500000,L5,378.41,372.27,357.40,346.73,356.44,347.09,352.20,346.41,364.11,375.08,366.67,386.90,382.61,375.54,317.72,363.96,336.60,364.32,356.85,338.34,363.00,380.22,345.40,383.85,364.67,368.77,352.63,349.07,368.31,380.98,346.70,362.97,351.57,364.24
2005-05-14 22:01:06.219000,L5,402.19,378.40,372.03,375.99,374.65,382.97,381.81,374.34,371.17,375.47,385.13,394.17,388.47,371.61,367.82,384.16,364.31,425.70,427.22,390.60,382.92,388.62,382.36,390.45,381.01,382.46,364.46,357.29,369.77,383.26,373.62,391.90,414.98,394.49
2005-05-23 21:55:00.408000,L5,,327.24,303.32,258.67,305.30,296.84,304.69,284.53,291.66,307.97,275.81,292.70,310.04,310.49,274.65,292.79,276.13,317.27,254.48,257.27,212.91,310.44,,,,,319.69,310.11,304.21,320.99,300.50,254.34,285.16,
2005-05-30 22:01:15.222000,L5,390.04,381.41,368.13,376.90,369.88,367.35,362.41,367.30,403.03,393.53,411.09,407.93,388.72,396.22,412.59,437.65,407.71,403.36,392.46,378.73,383.04,400.64,398.03,386.48,400.05,427.06,405.56,431.27,371.11,422.09,348.56,396.58,391.92,400.05
2005-06-08 21:55:08.756000,L5,370.79,370.21,340.55,356.00,340.89,338.89,345.06,339.49,325.59,349.45,353.91,380.86,367.89,347.17,320.97,347.97,325.78,360.57,355.16,348.17,343.39,352.75,367.78,356.95,354.26,369.79,350.52,344.63,337.89,355.76,328.84,356.59,360.88,329.68
2005-06-15 22:01:22.260000,L5,369.26,362.12,340.14,350.79,345.83,350.60,349.57,341.18,357.92,362.60,367.87,382.16,363.22,366.21,317.69,349.11,342.13,359.44,353.63,336.53,354.49,358.70,348.99,360.85,351.74,361.14,356.64,341.92,341.35,362.24,335.59,364.79,359.80,344.58
2005-06-24 21:55:13.674000,L5,364.97,373.81,337.87,350.27,355.27,345.88,356.09,353.96,344.11,344.11,363.18,391.32,357.95,363.22,327.02,344.12,339.81,360.05,357.95,339.37,346.02,364.86,368.65,357.74,336.03,367.85,355.14,347.61,339.23,353.62,331.69,363.12,369.90,358.03
2005-07-01 22:01:25.987000,L5,373.67,367.00,339.24,361.46,343.79,347.26,358.12,329.79,334.32,341.45,339.75,384.95,361.49,348.93,313.11,340.45,322.43,359.37,357.26,330.27,328.14,358.42,304.94,363.24,340.84,363.45,352.10,346.34,339.59,358.82,342.88,350.35,356.68,309.03
2005-07-10 21:55:19.319000,L5,379.72,365.81,356.38,350.43,356.20,353.59,357.77,341.46,374.37,357.62,383.52,394.75,388.88,369.12,324.72,355.13,347.48,362.81,366.10,346.87,369.54,423.99,373.85,410.35,381.20,372.22,357.14,355.96,351.60,368.70,335.32,384.32,365.95,356.69
2005-08-27 21:55:43.837000,L5,373.03,371.17,353.87,350.83,361.19,353.92,361.87,352.96,370.14,377.38,375.50,383.29,377.61,377.48,352.74,365.26,344.78,364.57,363.93,351.42,361.59,375.41,349.40,374.38,371.71,366.66,356.13,347.49,359.72,382.68,355.89,367.95,367.53,367.31
2005-09-28 21:55:44.137000,L5,386.16,382.80,365.05,354.97,370.76,367.62,377.50,371.51,383.53,383.01,391.99,397.82,399.20,399.96,379.62,383.73,371.15,382.20,370.53,385.88,384.19,394.14,391.86,396.65,394.42,388.29,364.32,367.84,378.04,393.05,378.52,369.02,375.63,391.58
2005-10-05 22:01:53.080000,L5,368.75,367.57,355.03,346.73,358.20,351.95,359.73,363.20,375.84,374.99,383.42,383.31,385.94,386.73,367.14,368.42,356.53,370.84,365.93,377.01,372.52,382.43,377.13,381.90,374.47,376.64,359.07,351.89,358.95,378.82,365.03,369.18,368.89,383.64
2005-11-22 22:02:22.550000,L5,383.11,382.22,371.77,373.01,380.65,378.92,383.07,376.43,379.05,384.34,386.19,389.12,392.14,390.24,386.86,388.11,389.24,383.28,379.55,386.90,377.36,387.80,387.19,388.52,382.87,392.60,379.81,373.96,384.81,395.42,384.27,392.74,381.99,384.84
2006-01-25 22:03:52.972000,L5,412.55,402.05,402.06,402.63,395.17,392.23,395.80,397.06,398.79,397.21,419.62,405.49,408.24,407.02,393.53,399.54,403.03,403.83,412.32,407.38,401.27,406.74,409.56,406.10,410.06,409.89,441.69,423.72,397.81,432.63,399.41,406.18,405.67,410.22
2006-02-19 21:58:15.515000,L5,363.71,366.88,359.98,358.11,368.01,363.56,366.39,376.45,380.86,385.64,391.60,391.99,389.97,388.40,376.11,379.27,373.20,386.92,380.42,387.13,388.44,393.75,387.24,387.19,382.89,377.97,365.59,362.85,369.19,381.62,373.45,368.81,382.98,390.92
2006-02-26 22:04:34.983000,L5,369.59,363.88,356.79,338.22,358.62,345.19,357.08,362.65,374.18,379.98,382.93,390.90,388.59,379.35,395.45,401.15,353.55,360.39,347.36,363.51,373.24,386.65,388.64,400.31,440.50,365.11,349.06,355.16,372.31,401.82,358.50,351.43,346.98,379.03
2006-05-17 22:05:57.691000,L5,367.24,369.27,342.81,344.79,354.44,351.95,351.90,341.37,346.71,355.36,364.20,386.91,369.75,355.71,318.42,347.77,337.90,371.05,361.50,340.65,343.36,371.99,338.82,377.40,359.41,360.08,352.45,342.70,342.35,352.15,343.07,361.13,374.83,341.24
2006-06-27 22:00:24.118000,L5,358.75,359.87,334.18,346.50,343.64,336.27,340.67,333.72,333.15,339.32,349.81,377.12,349.49,347.24,313.85,339.11,322.93,353.35,348.68,327.76,331.09,357.76,284.34,360.56,254.13,367.59,348.09,336.84,336.58,338.92,323.51,351.15,348.68,301.09
2006-08-21 22:07:19.351000,L5,388.31,378.02,356.94,351.76,359.83,354.31,355.06,351.84,368.97,381.80,373.86,389.29,381.50,379.40,357.92,372.24,342.03,365.66,352.36,337.17,361.95,389.28,343.86,396.81,384.56,375.66,360.10,354.47,377.27,392.01,365.02,372.05,370.10,365.33
