dates,satname,nzd0140-0000,nzd0140-0001,nzd0140-0002,nzd0140-0003,nzd0140-0004,nzd0140-0005,nzd0140-0006,nzd0140-0007
1999-07-18 21:58:25.703000,L7,,507.06,529.81,311.14,313.42,337.60,314.78,299.69
1999-10-22 21:58:28.758000,L7,387.34,353.21,315.93,268.77,277.98,247.82,311.32,275.21
1999-12-09 21:58:33.708000,L7,352.43,359.50,,263.25,284.59,246.93,307.24,285.11
2000-02-27 21:58:16.566000,L7,388.96,,281.16,288.99,281.79,247.88,309.80,276.24
2000-03-14 21:58:11.336000,L7,,,,,,,299.83,281.80
2000-09-06 21:56:22.949000,L7,306.59,,,,,,,
2000-12-11 21:56:00.959000,L7,332.36,,313.95,322.82,320.12,243.74,,
2000-12-27 21:56:05.061000,L7,,,,,,,300.47,279.90
2001-01-12 21:56:06.772000,L7,322.12,,,,265.37,,306.42,283.86
2001-06-05 21:55:16.607000,L7,377.63,349.59,301.93,282.32,304.54,271.08,305.41,257.89
2001-08-24 21:54:24.664000,L7,374.29,309.82,176.43,286.94,274.90,293.42,299.62,264.46
2001-09-09 21:54:12.928000,L7,312.35,,,,271.99,245.46,298.05,265.80
2001-09-25 21:54:04.740000,L7,452.06,409.94,423.19,442.56,440.44,416.92,405.13,414.56
2001-10-11 21:53:46.024000,L7,394.23,318.26,292.91,281.03,278.55,292.50,306.30,283.52
2002-01-15 21:54:23.534000,L7,386.67,,,273.73,308.14,261.48,,
2002-01-31 21:54:26.647000,L7,381.51,223.36,314.73,239.66,286.03,242.57,307.61,295.58
2002-04-05 21:54:25.270000,L7,402.48,365.82,318.80,319.98,308.53,323.66,355.46,317.30
2002-05-23 21:54:18.991000,L7,169.91,281.51,296.21,196.32,268.02,301.85,299.56,249.66
2002-08-27 21:53:36.267000,L7,382.45,218.74,288.74,283.26,,,301.77,230.58
2002-10-14 21:53:19.813000,L7,393.98,377.97,326.64,317.91,292.80,314.58,313.89,297.91
2002-10-30 21:53:25.867000,L7,362.48,337.87,312.53,239.63,282.70,257.32,305.66,294.80
2003-01-18 21:54:06.301000,L7,,,,,,,305.06,286.19
2003-03-23 21:54:16.760000,L7,405.79,400.00,397.14,409.56,382.88,387.93,368.53,384.53
2003-05-26 21:54:19.958000,L7,169.31,300.70,298.90,266.01,274.70,296.16,303.96,261.93
2003-07-21 21:42:09.884000,L5,368.75,340.63,324.80,302.40,308.25,285.84,283.86,253.15
2003-08-06 21:42:27.230000,L5,379.55,345.61,321.45,300.35,306.81,266.37,283.73,247.87
2003-09-07 21:43:00.591000,L5,,,293.56,303.04,302.94,264.32,282.22,252.02
2003-10-25 21:43:40.253000,L5,361.02,337.85,,294.72,202.92,245.94,274.04,245.12
2004-02-14 21:44:33.705000,L5,359.28,338.90,292.37,296.10,291.03,257.55,286.34,262.08
2004-04-02 21:44:54.996000,L5,361.82,327.37,254.97,235.85,293.93,,,
2004-04-18 21:45:25.586000,L5,346.02,,,,,,,
2004-05-04 21:45:52.076000,L5,345.12,307.65,,,,,,
2004-05-20 21:46:20.465000,L5,366.13,339.97,287.60,302.15,308.12,258.22,285.17,255.27
2004-06-05 21:46:48.916000,L5,371.61,342.79,330.70,,,,,
2004-07-23 21:48:09.192000,L5,356.63,272.84,272.82,287.99,296.59,,,
2004-09-09 21:49:19.975000,L5,292.98,,,,,,,
2004-09-25 21:49:43.196000,L5,353.39,314.26,288.90,287.73,292.53,,,
2005-01-15 21:51:45.464000,L5,344.58,,297.57,299.31,289.63,260.36,292.63,257.66
2005-03-04 21:52:28.245000,L5,349.96,328.52,297.68,300.76,299.97,267.56,288.64,262.02
2005-03-20 21:52:38.190000,L5,421.74,366.86,360.59,345.08,336.85,328.11,332.55,324.72
2005-04-21 21:52:46.920000,L5,357.80,320.21,288.41,292.69,298.95,,,
2005-05-23 21:53:00.685000,L5,353.13,340.45,313.97,300.65,304.70,266.61,287.63,259.13
2005-06-08 21:53:09.034000,L5,358.27,335.19,320.99,301.88,309.11,,,
2005-07-26 21:53:30.504000,L5,,,298.23,305.17,308.57,,,
2006-02-19 21:56:15.936000,L5,360.07,335.23,285.44,295.50,288.46,265.36,290.74,264.04
2006-04-08 21:57:12.628000,L5,356.01,335.17,195.88,295.69,295.82,274.03,289.33,257.21
2006-07-13 21:58:38.362000,L5,366.90,338.42,271.82,302.48,306.18,,,
2007-09-18 21:58:42.182000,L5,359.11,329.46,,,,,,
2008-12-25 21:50:10.387000,L5,353.86,336.06,275.51,298.48,288.77,253.28,289.49,259.14
2009-12-12 21:56:13.982000,L5,348.16,331.71,,,,,,
2010-01-13 21:56:25.416000,L5,351.26,333.24,,301.05,293.05,245.25,285.42,213.36
2010-10-28 21:55:27.339000,L5,350.34,332.67,,,,,,
2010-12-31 21:55:32.560000,L5,,,192.18,296.97,302.73,271.08,293.37,265.94
2011-02-17 21:55:37.006000,L5,,,,,287.10,271.09,282.32,265.43
2013-04-11 22:07:51.092000,L8,339.60,341.02,289.08,310.58,,,,
2013-05-29 22:07:41.466000,L8,410.42,377.69,364.55,353.95,355.04,350.12,361.80,323.54
2013-06-30 22:07:36.163000,L8,222.70,270.41,200.27,322.92,291.76,242.91,316.37,253.24
2013-09-02 22:07:40.639000,L8,340.57,344.03,327.73,317.56,306.64,247.14,314.10,268.98
2013-10-20 22:07:26.886000,L8,344.77,346.08,184.73,319.49,310.97,265.86,316.31,272.47
2013-11-05 22:07:22.900000,L8,344.87,343.63,299.63,184.50,271.06,277.11,313.90,272.72
2013-11-21 22:07:13.797000,L8,344.81,344.84,299.67,185.71,268.75,265.80,316.36,258.95
2013-12-07 22:07:14.870000,L8,343.92,346.20,303.41,233.28,316.92,,,
2014-01-24 22:06:45.554000,L8,217.81,342.57,298.17,316.11,,,,
2014-02-09 22:06:33.299000,L8,340.48,,293.05,314.35,306.97,259.10,313.13,192.10
2014-02-25 22:06:20.497000,L8,339.80,339.39,280.91,180.68,266.26,260.01,316.17,254.00
2014-03-29 22:05:52.007000,L8,404.52,374.11,372.34,366.49,361.18,364.70,365.32,334.93
2014-04-30 22:05:22.578000,L8,346.21,344.27,271.10,316.79,306.69,,,
2014-05-16 22:05:09.831000,L8,350.83,344.73,281.78,321.63,311.96,264.03,318.03,263.85
2014-06-17 22:05:20.950000,L8,354.08,345.46,,,,,,
2014-08-04 22:05:38.545000,L8,348.19,344.42,277.53,320.19,191.19,252.37,305.27,
2014-10-07 22:05:49.968000,L8,344.29,342.84,280.89,319.48,317.63,302.79,312.88,267.59
2014-11-08 22:05:52.173000,L8,344.04,344.85,284.75,188.87,269.11,299.91,316.78,272.38
2015-02-28 22:05:24.487000,L8,340.08,342.68,282.38,183.77,266.53,261.01,316.31,262.69
2015-05-19 22:04:40.718000,L8,350.55,346.67,285.86,321.34,313.19,262.47,312.20,265.71
2015-07-22 22:05:13.606000,L8,346.05,344.90,283.65,320.64,318.09,256.39,314.12,249.41
2015-08-07 22:05:16.273000,L8,347.06,344.49,280.76,314.02,309.39,248.67,313.07,254.82
2015-08-23 22:05:24.610000,L8,342.14,343.28,278.13,316.10,297.35,246.40,306.81,256.73
2015-10-26 22:05:43.801000,L8,343.45,346.52,283.01,320.14,311.34,249.37,318.02,267.03
2015-12-29 22:05:45.209000,L8,344.19,345.40,288.99,325.97,317.85,270.32,318.67,263.88
2016-03-02 22:05:31.567000,L8,337.87,341.94,280.76,317.77,307.14,,,
2016-04-19 22:05:11.034000,L8,387.75,362.87,352.68,346.72,340.33,336.96,326.19,285.61
2016-05-21 22:05:14.459000,L8,342.82,344.93,287.00,318.01,311.57,258.19,311.68,263.91
2016-09-10 22:05:51.530000,L8,340.76,344.36,283.42,321.60,318.16,307.84,312.97,265.77
2016-10-12 22:05:57.250000,L8,220.74,344.85,284.43,252.56,310.43,258.89,308.28,264.54
2016-10-28 22:05:59.220000,L8,,,277.94,327.65,326.36,324.91,324.12,281.35
2017-01-16 22:05:47.126000,L8,343.73,342.95,290.79,319.79,195.90,261.40,317.37,
2017-02-01 22:05:40.248000,L8,345.40,344.13,287.97,321.31,318.67,263.90,317.72,199.14
2017-03-05 22:05:27.019000,L8,340.14,343.64,284.55,188.45,266.49,302.16,313.96,263.36
2017-03-21 22:05:16.875000,L8,324.87,,,,,,,
2017-04-06 22:05:10.007000,L8,351.66,349.96,333.41,327.30,320.23,307.38,319.49,269.92
2017-05-24 22:05:10.453000,L8,347.25,347.94,327.63,326.66,318.59,255.21,317.29,264.77
2017-06-25 22:05:23.687000,L8,353.41,350.71,287.25,326.35,316.77,256.18,316.00,263.36
2017-07-11 22:05:26.464000,L8,347.81,348.86,292.47,329.83,321.57,264.04,318.44,265.46
2017-12-02 22:05:46.939000,L8,346.81,348.20,289.72,324.98,318.77,267.31,317.99,269.95
2017-12-18 22:05:49.621000,L8,220.29,,285.94,309.39,302.99,,,
2018-01-19 22:05:38.704000,L8,319.99,,,,,,,
2018-03-08 22:05:15.942000,L8,347.15,347.83,296.43,329.00,318.25,262.17,318.67,273.26
2018-06-28 22:04:40.307000,L8,351.34,348.94,327.45,328.59,318.91,260.92,316.90,248.58
2018-08-31 22:05:11.322000,L8,343.72,342.80,283.26,310.51,308.27,255.05,298.53,262.07
2018-10-02 22:05:23.291000,L8,349.48,278.97,313.24,328.80,320.11,317.08,318.62,274.58
2018-10-18 22:05:29.751000,L8,341.96,344.49,289.79,321.92,315.95,308.03,311.37,271.21
2018-11-03 22:05:33.462000,L8,343.45,345.42,291.44,321.10,320.22,294.88,312.85,272.70
2019-01-06 22:05:29.894000,L8,344.74,344.43,288.87,187.86,267.68,259.82,316.35,267.01
2019-01-22 22:05:26.296000,L8,388.20,353.11,348.18,331.91,326.51,341.85,338.27,289.98
2019-04-12 22:05:06.784000,L8,345.36,343.55,286.05,319.71,310.18,,,
2019-06-15 22:05:27.936000,L8,347.52,348.09,289.99,326.30,319.21,269.27,315.85,262.62
2019-07-17 22:05:35.131000,L8,345.32,,,,,,,
2019-08-02 22:05:42.028000,L8,405.72,380.83,366.99,376.94,358.66,356.56,352.89,318.09
2019-08-18 22:05:47.276000,L8,339.04,345.01,,,,,,
2019-09-19 22:05:56.310000,L8,346.53,,,,,,,
2019-11-06 22:06:00.727000,L8,343.28,344.92,325.24,323.06,318.55,308.49,316.59,271.84
2019-11-22 22:05:57.141000,L8,340.80,255.77,286.11,319.80,314.41,262.11,312.09,271.09
