dates,satname,nzd0165-0000,nzd0165-0001,nzd0165-0002,nzd0165-0003,nzd0165-0004,nzd0165-0005
1999-12-09 21:58:33.708000,L7,262.47,268.18,,,,
1999-12-09 21:58:57.676000,L7,434.53,414.55,402.61,395.51,544.45,
2000-01-10 21:58:52.465000,L7,378.02,340.96,270.11,218.01,224.79,504.79
2000-03-30 21:58:09.573000,L7,320.00,335.52,253.92,212.56,,
2000-03-30 21:58:33.541000,L7,310.06,290.10,206.52,,,
2000-05-17 21:58:07.485000,L7,487.19,415.71,428.19,444.87,479.26,374.39
2000-08-05 21:56:44.750000,L7,307.90,316.01,227.82,184.51,201.76,
2000-08-05 21:57:08.715000,L7,307.88,315.59,229.28,185.47,198.25,
2001-02-13 21:56:03.778000,L7,401.67,351.94,326.33,286.72,480.38,406.68
2001-03-01 21:55:57.624000,L7,382.93,382.78,264.40,254.53,236.76,
2001-03-01 21:56:21.596000,L7,380.92,334.81,263.59,231.31,221.00,
2001-03-17 21:56:16.575000,L7,290.45,310.81,251.70,,,
2001-05-20 21:55:29.073000,L7,,,337.41,290.29,279.39,284.71
2001-05-20 21:55:53.025000,L7,,,333.04,292.72,278.19,286.75
2001-06-21 21:55:05.323000,L7,,299.84,237.82,,,
2001-06-21 21:55:29.297000,L7,403.39,388.78,348.43,314.64,321.82,327.82
2001-08-08 21:55:01.113000,L7,361.27,351.60,299.23,259.02,186.65,
2001-09-09 21:54:12.928000,L7,377.03,338.46,252.96,228.08,203.87,
2001-09-09 21:54:36.880000,L7,391.14,392.13,336.76,254.29,215.93,389.46
2001-09-25 21:54:04.740000,L7,307.21,305.04,251.07,221.45,200.43,
2001-09-25 21:54:28.694000,L7,413.53,411.41,269.32,237.87,241.30,
2001-10-11 21:53:46.024000,L7,393.54,373.81,262.09,231.15,235.77,
2001-10-11 21:54:09.862000,L7,398.73,398.58,265.83,232.65,237.33,
2001-12-30 21:54:13.275000,L7,319.95,186.71,264.27,236.51,236.49,
2001-12-30 21:54:37.254000,L7,380.57,372.18,312.98,270.01,253.19,268.77
2002-01-15 21:54:23.534000,L7,375.37,367.43,372.00,268.56,249.44,370.94
2002-01-31 21:54:26.647000,L7,378.76,333.16,,,,
2002-01-31 21:54:50.570000,L7,396.60,357.81,179.82,,,
2002-02-16 21:54:54.191000,L7,382.99,395.61,397.22,253.91,253.10,
2002-08-27 21:53:36.267000,L7,316.08,337.30,252.50,225.84,195.45,
2002-08-27 21:54:00.253000,L7,382.97,381.85,267.61,242.74,213.16,255.17
2002-10-14 21:53:19.813000,L7,402.10,344.58,271.92,245.49,219.83,
2002-10-14 21:53:43.769000,L7,402.94,346.20,271.70,244.98,219.36,
2002-10-30 21:53:25.867000,L7,492.43,524.60,501.38,502.33,272.60,568.00
2003-01-18 21:54:06.301000,L7,334.50,332.72,250.86,,,
2003-01-18 21:54:30.278000,L7,421.48,417.81,421.12,421.30,419.40,419.16
2003-03-23 21:54:16.760000,L7,382.56,343.59,266.60,264.29,248.60,187.34
2003-03-23 21:54:40.711000,L7,390.63,398.34,392.94,289.06,397.75,403.21
2003-04-08 21:54:47.577000,L7,422.89,415.06,392.04,292.07,228.67,270.47
2003-04-24 21:54:22.477000,L7,441.91,462.88,459.35,446.66,412.22,443.15
2003-04-24 21:54:46.433000,L7,439.36,463.59,377.00,386.22,368.63,439.20
2003-05-10 21:54:22.508000,L7,339.80,304.37,280.22,280.15,298.71,270.77
2003-07-21 21:42:09.884000,L5,372.47,351.03,344.54,296.47,286.95,280.71
2003-07-21 21:42:33.857000,L5,376.84,356.66,349.74,305.10,296.08,297.45
2003-08-06 21:42:27.230000,L5,372.42,353.83,336.95,303.24,297.86,295.78
2003-08-06 21:42:51.203000,L5,359.09,343.26,324.13,292.44,282.17,276.71
2003-09-07 21:43:00.591000,L5,375.48,352.72,340.85,298.04,287.31,290.11
2003-10-25 21:43:40.253000,L5,375.15,358.88,354.50,346.41,346.99,354.00
2003-10-25 21:44:04.226000,L5,375.20,360.06,353.52,346.64,346.49,355.44
2003-12-12 21:44:10.398000,L5,234.87,294.21,263.06,265.31,262.93,248.15
2004-03-01 21:44:38.581000,L5,377.43,350.66,340.10,296.49,289.61,296.15
2004-03-01 21:45:02.553000,L5,377.73,351.83,341.59,295.80,288.69,294.41
2004-03-17 21:45:08.368000,L5,357.00,344.01,326.70,289.64,282.08,273.88
2004-04-02 21:44:54.996000,L5,365.87,343.13,321.71,284.37,276.63,264.72
2004-04-02 21:45:18.969000,L5,368.16,344.19,324.32,286.15,277.46,266.08
2004-04-18 21:45:25.586000,L5,369.14,346.74,337.98,291.00,278.92,274.57
2004-04-18 21:45:49.558000,L5,366.90,346.90,336.70,291.00,279.23,274.57
2004-05-04 21:45:52.076000,L5,401.08,375.68,374.92,376.99,379.45,385.49
2004-05-04 21:46:16.049000,L5,401.08,376.44,376.62,375.64,380.18,386.40
2004-05-20 21:46:20.465000,L5,366.60,346.29,325.63,288.93,277.95,269.51
2004-05-20 21:46:44.438000,L5,366.30,345.43,326.95,291.28,279.07,269.96
2004-06-05 21:46:48.916000,L5,372.21,344.97,324.38,287.31,275.73,266.51
2004-06-05 21:47:12.889000,L5,371.14,345.96,325.92,289.59,277.50,266.82
2004-07-07 21:47:45.207000,L5,333.49,325.52,279.62,231.24,234.71,233.50
2004-07-07 21:48:09.180000,L5,408.70,366.98,365.17,369.81,358.87,362.23
2004-07-23 21:48:09.192000,L5,370.27,347.98,331.60,296.42,283.63,275.16
2004-07-23 21:48:33.165000,L5,370.90,347.78,332.83,299.02,287.27,276.89
2004-08-08 21:48:26.915000,L5,380.42,351.53,340.10,302.11,296.35,298.80
2004-08-08 21:48:50.888000,L5,379.50,351.53,342.34,306.85,296.35,300.54
2004-08-24 21:48:54.043000,L5,373.07,344.05,331.29,294.31,280.20,278.99
2004-08-24 21:49:18.016000,L5,373.23,344.05,333.88,295.36,280.51,280.52
2004-09-09 21:49:19.975000,L5,365.49,346.47,330.21,294.77,280.16,277.00
2004-09-25 21:49:43.196000,L5,359.46,342.13,332.01,297.04,285.63,294.93
2004-09-25 21:50:07.312000,L5,362.63,342.87,332.60,297.89,285.84,292.74
2005-01-15 21:51:45.464000,L5,371.76,361.83,357.58,347.83,340.69,340.47
2005-01-15 21:52:09.437000,L5,379.62,365.08,360.54,358.31,343.65,343.54
2005-02-16 21:52:13.954000,L5,361.36,352.28,337.56,300.58,286.22,276.21
2005-02-16 21:52:37.927000,L5,361.64,351.87,337.02,297.65,283.23,273.25
2005-04-21 21:52:46.920000,L5,374.08,352.36,334.61,297.51,283.75,282.24
2005-04-21 21:53:10.893000,L5,368.57,347.15,329.74,290.55,278.34,274.08
2005-05-23 21:53:00.685000,L5,327.18,326.12,286.00,256.16,257.07,244.43
2005-06-08 21:53:09.034000,L5,351.88,342.58,314.26,279.06,269.76,262.55
2005-06-08 21:53:33.007000,L5,364.36,349.75,331.35,296.45,283.16,282.35
2005-06-24 21:53:14.095000,L5,342.23,333.41,326.48,255.61,245.62,235.74
2005-11-15 21:54:02.336000,L5,379.03,346.40,339.37,289.32,277.90,266.15
2005-11-15 21:54:26.309000,L5,378.42,347.14,340.84,291.07,280.44,269.14
2006-02-03 21:55:55.062000,L5,383.70,358.18,349.61,316.14,306.52,314.93
2006-02-03 21:56:19.035000,L5,399.29,363.58,362.89,360.71,360.07,372.44
2006-02-19 21:56:15.936000,L5,360.23,347.67,329.34,289.98,285.10,275.55
2006-02-19 21:56:39.909000,L5,364.23,351.90,333.26,295.92,289.97,279.96
2006-04-08 21:57:12.628000,L5,369.39,354.64,327.74,296.54,287.61,279.38
2006-06-27 21:58:24.681000,L5,390.46,368.35,360.28,359.30,355.42,361.42
2006-06-27 21:58:48.654000,L5,374.18,348.83,338.05,298.10,286.72,278.67
2006-07-13 21:58:38.362000,L5,298.77,297.19,258.13,,,
2006-07-13 21:59:02.335000,L5,369.51,347.15,327.88,291.56,281.10,274.22
2007-09-18 21:58:42.182000,L5,395.67,369.38,359.49,351.60,348.91,348.90
2008-12-25 21:50:10.387000,L5,367.28,346.94,338.89,284.16,276.92,266.79
2008-12-25 21:50:34.359000,L5,364.32,346.52,337.76,284.30,277.72,268.51
2009-11-26 21:56:28.873000,L5,369.96,349.70,338.21,297.71,288.93,298.68
2010-01-13 21:56:25.416000,L5,372.56,352.97,335.92,288.85,278.86,268.82
2010-01-13 21:56:49.389000,L5,367.87,347.38,329.22,284.04,276.44,266.38
2010-10-28 21:55:27.339000,L5,388.49,356.84,343.96,309.33,313.56,291.02
2010-10-28 21:55:51.312000,L5,378.84,351.90,336.43,304.17,306.75,287.21
2010-12-31 21:55:32.560000,L5,359.22,346.97,333.21,286.71,281.99,276.08
2010-12-31 21:55:56.533000,L5,359.54,347.87,334.90,288.21,282.91,276.47
2011-01-16 21:55:58.174000,L5,360.34,347.35,331.99,285.80,276.95,269.71
2011-02-17 21:55:37.006000,L5,367.77,350.28,340.81,303.10,293.41,289.24
2011-02-17 21:56:00.979000,L5,360.44,346.60,334.77,297.94,288.07,286.37
2013-04-11 22:07:51.092000,L8,357.59,352.72,335.58,298.52,289.09,274.90
2013-04-11 22:08:15.067000,L8,357.03,352.24,335.18,298.96,289.22,275.60
2013-05-29 22:07:41.466000,L8,416.28,442.86,374.10,336.29,329.10,318.95
2013-05-29 22:08:05.425000,L8,443.07,442.82,374.35,334.84,328.85,319.25
2013-06-30 22:07:36.163000,L8,378.60,366.23,361.36,341.42,334.97,343.01
2013-06-30 22:08:00.117000,L8,348.60,340.78,323.89,291.25,280.97,265.43
2013-07-16 22:07:36.609000,L8,382.26,360.10,349.01,330.51,327.92,330.11
2013-08-17 22:08:03.120000,L8,375.66,357.07,347.09,337.00,327.41,338.05
2013-09-02 22:07:40.639000,L8,370.32,355.35,339.03,314.36,320.76,297.10
2013-09-02 22:08:04.598000,L8,369.35,355.11,338.65,313.91,320.56,297.17
2013-11-05 22:07:22.900000,L8,325.57,334.80,280.02,177.42,267.04,253.05
2013-11-05 22:07:46.855000,L8,324.13,331.37,277.38,176.40,265.39,249.81
2013-11-21 22:07:13.797000,L8,359.48,350.70,333.77,298.57,288.76,278.35
2013-11-21 22:07:37.752000,L8,354.39,347.62,331.72,295.95,286.53,275.83
2014-01-24 22:06:45.554000,L8,378.45,359.46,338.07,305.00,295.49,289.81
2014-01-24 22:07:09.509000,L8,378.41,357.90,336.61,304.51,294.86,329.34
2014-02-09 22:06:33.299000,L8,368.60,353.91,335.60,303.06,291.28,281.73
