dates,satname,nzd0474-0000,nzd0474-0001,nzd0474-0002,nzd0474-0003,nzd0474-0004,nzd0474-0005,nzd0474-0006,nzd0474-0007,nzd0474-0008,nzd0474-0009,nzd0474-0010,nzd0474-0011,nzd0474-0012,nzd0474-0013,nzd0474-0014,nzd0474-0015,nzd0474-0016,nzd0474-0017,nzd0474-0018,nzd0474-0019,nzd0474-0020,nzd0474-0021,nzd0474-0022,nzd0474-0023,nzd0474-0024,nzd0474-0025,nzd0474-0026,nzd0474-0027,nzd0474-0028,nzd0474-0029,nzd0474-0030,nzd0474-0031,nzd0474-0032,nzd0474-0033,nzd0474-0034,nzd0474-0035,nzd0474-0036,nzd0474-0037,nzd0474-0038,nzd0474-0039,nzd0474-0040,nzd0474-0041,nzd0474-0042,nzd0474-0043,nzd0474-0044,nzd0474-0045,nzd0474-0046,nzd0474-0047,nzd0474-0048,nzd0474-0049,nzd0474-0050,nzd0474-0051,nzd0474-0052,nzd0474-0053,nzd0474-0054,nzd0474-0055,nzd0474-0056,nzd0474-0057,nzd0474-0058,nzd0474-0059,nzd0474-0060,nzd0474-0061,nzd0474-0062,nzd0474-0063,nzd0474-0064,nzd0474-0065,nzd0474-0066,nzd0474-0067,nzd0474-0068,nzd0474-0069,nzd0474-0070,nzd0474-0071,nzd0474-0072
2006-07-04 22:07:05.212000,L5,,,,285.68,290.73,283.78,279.49,281.34,284.28,,,,,,,,,,,187.35,208.51,153.07,196.13,152.62,255.25,263.38,172.42,,250.67,270.86,233.06,260.88,202.07,,,,,,,,,,,249.70,232.52,274.21,287.65,302.57,299.69,201.01,,,,,211.47,293.25,257.51,287.65,,300.70,309.92,325.85,322.24,325.83,283.36,293.78,307.37,284.47,220.84,306.12,325.37,307.67,302.45
2006-08-21 22:07:43.467000,L5,,,,286.89,289.62,278.44,285.67,280.80,280.16,,,,,,,,,,,,,251.90,230.92,280.12,237.87,253.48,217.26,220.31,255.88,288.63,287.05,232.52,,,,171.90,198.15,234.73,286.84,304.73,295.21,297.29,278.16,246.20,242.11,264.27,276.97,299.00,282.91,198.70,,,,308.72,321.44,330.90,321.52,311.91,298.55,292.82,316.02,332.61,328.84,329.90,327.83,342.43,348.11,348.71,352.18,349.78,350.64,344.29,339.13
2006-10-24 22:08:26.357000,L5,,,290.57,353.12,335.89,302.63,289.80,319.63,319.39,327.65,318.98,302.80,289.46,297.91,310.21,318.05,307.73,291.83,296.71,303.14,316.28,308.73,312.12,318.47,298.23,293.83,282.33,288.66,300.82,302.98,300.75,308.96,251.32,296.18,300.04,190.77,,,,307.87,298.85,295.31,287.64,296.33,296.31,320.73,318.44,319.97,312.18,200.19,138.87,,,291.03,316.42,326.86,318.01,254.38,248.96,231.04,224.32,195.25,158.37,162.44,342.42,204.74,,,176.52,343.62,341.92,347.62,337.34
2006-12-11 22:08:52.184000,L5,317.97,323.63,297.10,316.06,320.15,303.96,303.37,307.42,316.15,325.69,335.75,331.67,329.07,332.12,327.69,319.57,315.79,301.11,301.56,297.17,296.43,295.39,297.90,302.89,294.61,297.48,304.58,306.93,304.09,309.93,305.22,306.20,301.82,304.12,294.77,298.98,294.13,293.87,306.02,312.81,312.16,309.57,311.30,312.48,317.00,326.84,331.06,334.98,330.03,321.64,229.31,190.88,236.75,303.64,311.17,318.07,314.71,313.43,331.16,339.60,345.46,356.10,353.09,354.20,353.90,356.76,343.21,341.71,344.63,344.70,342.39,338.07,332.23
2007-02-13 22:09:11.063000,L5,344.10,345.78,330.44,342.62,354.83,341.66,336.28,342.91,335.68,350.38,363.95,350.45,345.89,356.83,335.09,328.80,325.77,321.06,326.08,322.24,323.73,318.51,316.97,330.16,322.12,312.12,312.43,323.29,321.78,325.50,319.04,313.98,307.80,305.96,314.18,312.15,309.22,313.86,314.19,331.24,330.27,320.66,330.44,326.86,336.72,344.99,339.63,353.44,336.54,336.30,318.38,321.85,321.87,320.07,326.92,336.45,336.97,334.34,333.74,343.30,345.19,350.76,361.35,354.51,352.31,349.09,351.44,354.06,353.38,349.60,346.24,356.94,357.49
2007-09-09 22:07:21.190000,L5,301.52,318.58,289.48,306.46,308.90,297.75,294.61,299.81,298.48,302.08,314.33,305.21,303.58,315.86,302.67,305.21,264.15,279.76,272.04,292.60,295.13,293.12,292.58,299.52,290.23,289.24,285.31,288.65,282.45,294.55,295.55,293.33,291.52,289.68,296.98,295.76,297.30,293.72,291.81,292.38,298.24,289.85,290.13,279.39,284.82,303.12,311.84,323.43,314.19,316.19,298.30,301.39,308.52,308.54,308.21,315.42,305.14,,,,,,,,,,,,,182.36,236.02,287.13,256.98
2007-09-16 22:13:28.554000,L5,299.45,311.96,283.50,304.58,309.07,309.43,308.18,311.58,310.66,314.31,328.40,320.96,315.49,325.73,310.40,295.85,265.94,266.89,257.99,287.68,281.79,287.10,291.15,304.24,305.47,303.60,305.97,305.03,301.07,311.08,305.48,301.64,286.47,286.15,288.85,290.33,287.68,288.85,294.25,297.92,316.17,312.35,303.23,300.25,303.82,321.09,323.44,331.69,313.44,307.05,291.36,292.95,298.26,301.36,303.98,313.38,313.44,,,,,,,,,,,,,167.67,221.62,270.16,313.89
2008-02-16 22:04:45.714000,L5,310.63,319.07,286.83,314.37,319.30,305.13,301.49,302.30,296.17,303.56,318.19,316.10,310.22,313.81,309.65,306.79,305.38,296.21,290.25,296.84,293.22,295.10,288.86,295.58,286.09,281.21,280.62,280.67,267.74,279.94,274.31,276.45,280.07,282.69,279.19,285.07,279.81,284.49,288.70,292.44,291.15,283.17,279.45,285.65,295.28,301.94,304.88,302.37,312.29,312.83,306.92,304.14,310.00,306.39,303.58,307.61,282.39,,,,,,,,,,,,,,,,
2008-10-29 21:57:48.288000,L5,335.49,338.10,324.77,338.15,340.86,330.36,330.83,332.65,333.87,342.03,350.11,343.14,338.89,340.02,337.53,337.32,327.71,333.30,330.72,326.97,323.51,317.97,328.76,333.98,327.92,326.90,326.07,330.71,326.53,330.37,312.94,310.68,305.17,310.50,306.34,311.71,308.00,314.28,337.22,340.63,345.80,340.26,336.68,334.49,343.52,348.77,330.76,334.67,335.42,332.10,322.60,318.70,319.08,317.46,332.56,342.50,342.03,322.47,329.25,331.33,339.38,350.05,342.03,339.07,339.42,339.78,341.85,341.45,338.11,337.58,336.86,334.58,332.95
2008-11-14 21:57:28.308000,L5,318.51,324.49,295.47,311.84,316.60,306.99,307.33,310.46,309.10,317.16,328.42,323.20,320.87,326.42,320.39,306.22,302.15,298.94,299.50,301.41,300.60,301.64,300.09,306.80,299.87,295.95,292.97,297.02,295.13,297.55,295.47,295.90,285.68,288.39,290.43,292.11,290.72,290.67,297.17,298.26,303.57,297.99,296.34,301.84,305.84,316.62,320.32,325.28,318.30,314.80,307.33,304.66,311.06,305.92,309.11,318.22,317.00,305.40,307.77,314.98,321.91,331.08,334.91,336.27,328.21,328.64,331.69,329.36,327.25,322.10,311.97,311.40,292.53
2009-01-01 21:58:55.309000,L5,319.84,324.99,293.37,312.43,314.31,303.29,299.07,302.16,301.71,304.25,318.76,315.23,308.16,316.19,312.13,310.24,299.98,300.69,293.72,299.27,296.19,292.71,286.02,298.64,282.86,282.56,288.13,288.47,274.25,282.95,294.13,296.01,290.89,296.61,295.20,298.00,293.76,296.04,298.08,294.95,296.88,289.98,289.96,297.10,300.12,308.08,315.75,318.99,322.40,316.11,308.69,305.67,311.79,311.74,306.65,312.02,305.18,297.78,298.98,311.50,314.94,325.32,328.68,335.05,337.41,333.46,336.58,333.83,327.15,326.66,307.81,312.52,200.93
2009-01-17 21:59:20.568000,L5,367.05,381.93,362.36,383.05,371.51,360.16,349.30,359.01,366.71,377.50,384.80,377.99,369.54,377.15,375.63,366.03,360.39,366.87,374.70,362.99,362.43,363.18,359.41,366.54,342.60,366.82,359.40,360.69,347.64,353.67,348.65,342.68,329.60,338.42,348.15,354.61,441.07,399.03,386.90,347.25,345.11,335.78,343.96,358.92,355.52,357.09,348.54,356.71,362.18,375.48,353.31,341.67,346.12,354.90,348.92,361.96,344.14,337.30,381.77,397.28,411.91,376.56,366.07,363.98,386.53,390.10,370.42,374.21,357.55,404.74,359.13,366.74,351.91
2009-12-03 22:04:43.760000,L5,322.91,331.35,304.01,324.06,318.12,298.39,294.01,307.01,312.79,316.81,333.24,327.67,322.77,330.35,330.88,322.72,317.20,318.89,315.31,318.94,315.79,312.64,313.85,310.17,302.27,298.92,297.26,298.79,285.23,285.54,280.22,287.83,289.38,303.00,300.52,305.10,306.34,303.74,312.14,305.83,307.29,300.45,303.11,300.35,306.23,315.22,319.54,326.51,326.72,323.95,,,146.35,261.85,335.53,253.62,304.73,,,,,,,182.65,204.24,241.06,272.48,345.94,341.35,337.28,331.96,323.64,
2010-11-27 22:10:11.883000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.86,425.84,,,,,,,,,,,,,,,,,,,,,
2010-12-13 22:10:13.376000,L5,,,,,,,,,,,,,,,,,,,,,,426.25,328.00,,,,,,,,,,,280.46,280.23,289.63,297.61,302.79,210.59,,,,,,,,,,,,,,,,,,,,,,,,,,,319.47,326.00,323.41,323.30,332.48,322.23,324.52,
2010-12-22 22:04:05.307000,L5,310.65,322.42,292.81,313.51,319.38,308.17,300.55,301.88,295.70,300.35,318.77,315.56,310.99,315.03,310.04,304.78,304.68,302.40,302.11,299.50,292.10,289.37,284.80,291.76,284.59,264.16,272.71,277.51,262.17,278.81,260.02,273.96,272.95,281.62,277.67,275.10,277.07,284.10,287.32,289.54,291.57,279.22,282.19,287.57,297.63,303.33,312.72,306.52,298.64,308.80,307.93,303.09,308.70,302.33,300.93,312.89,298.77,,,,,,,,,,,,,,,,
2011-01-07 22:04:08.243000,L5,282.12,296.63,251.41,308.04,311.42,301.52,302.19,298.55,302.35,298.94,318.56,316.75,307.81,316.16,304.85,300.19,295.92,289.05,293.00,307.35,307.74,306.44,289.19,298.35,289.20,285.52,290.17,292.72,275.85,284.52,290.18,295.02,291.22,292.60,293.80,295.29,291.26,290.80,291.30,289.35,293.07,290.63,293.62,300.91,305.85,315.94,322.30,318.96,327.71,322.52,314.20,313.37,318.20,316.21,308.85,318.41,312.62,222.13,194.37,284.48,275.94,253.62,305.64,324.16,325.40,323.56,331.78,331.17,322.21,311.02,,316.84,303.74
2011-01-30 22:10:20.732000,L5,,,,,,,,,,,,,,,,,,,,,283.42,283.36,282.50,288.68,279.45,279.12,279.27,283.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.70,225.95,272.36,209.79
2011-02-08 22:04:11.186000,L5,385.27,379.11,371.13,382.12,381.33,368.98,364.61,371.52,385.23,393.26,397.88,394.01,388.03,391.75,395.71,385.08,378.75,374.08,368.09,366.73,364.05,359.54,369.99,363.71,362.28,356.02,364.31,371.62,374.57,371.34,362.25,360.69,363.32,357.93,346.06,348.95,355.22,357.19,357.12,356.54,351.95,358.25,372.54,380.15,390.12,396.11,394.80,388.33,391.95,381.14,360.61,351.48,348.91,363.56,365.19,375.78,355.21,359.00,366.17,376.74,377.76,391.02,388.17,400.47,387.41,388.04,375.88,379.84,378.78,380.39,386.54,378.93,382.67
2011-03-12 22:04:07.249000,L5,363.94,376.31,366.47,365.99,370.42,361.00,358.35,364.70,371.37,377.49,385.59,376.39,373.62,377.43,378.60,369.08,369.51,374.83,368.87,360.28,357.18,351.31,360.80,367.43,350.36,352.48,348.32,350.84,344.14,356.31,346.88,342.22,345.34,341.98,338.78,344.46,339.15,344.25,352.76,348.54,349.01,347.05,361.74,359.52,357.29,365.39,367.80,363.51,364.87,363.15,350.83,355.15,355.98,350.80,353.11,372.86,358.27,345.63,351.40,358.10,358.18,370.80,373.25,377.66,377.21,375.51,377.00,385.78,373.72,374.17,377.01,380.23,384.05
2011-03-28 22:04:02.070000,L5,374.05,379.69,372.42,374.96,369.43,365.07,376.73,375.57,365.25,374.09,378.86,383.93,379.61,383.70,383.87,371.52,363.86,368.03,363.04,365.56,363.17,357.74,362.40,366.49,352.89,354.53,358.20,346.67,343.78,340.18,337.89,342.60,340.72,341.96,346.58,348.43,350.68,352.54,364.13,353.04,352.67,349.60,352.28,355.16,355.89,372.48,367.74,368.62,373.03,361.72,354.01,356.89,355.29,354.76,359.84,372.39,365.04,360.80,355.52,362.84,368.54,372.52,374.01,373.37,373.13,373.77,377.18,381.22,383.83,376.92,380.64,382.76,395.04
2013-05-11 22:22:18.973000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.17,298.05,303.14,295.64,269.78,281.09,293.88,307.42,285.25,309.45,325.03,323.90,329.01,324.44,280.62,310.25,311.02,316.47,315.13,305.80
2013-06-05 22:16:15.001000,L8,250.42,300.35,280.17,303.56,304.11,294.99,288.79,310.21,295.01,289.20,304.74,297.76,294.52,299.64,291.52,291.76,285.51,282.90,275.07,281.64,280.69,278.59,277.80,283.51,281.01,277.59,279.24,276.71,274.15,280.03,277.77,273.51,272.70,273.30,277.52,281.55,280.43,273.13,281.92,287.02,291.26,285.74,284.62,278.45,281.90,301.60,309.58,314.33,314.37,309.95,294.57,298.88,305.97,299.94,302.52,303.19,298.55,,,,,,,,,,,,,189.75,239.04,310.30,312.11
2013-06-28 22:22:20.943000,L8,,,,,,,,,,,,,,,,,288.73,299.97,287.37,283.46,250.30,279.75,285.14,294.39,284.19,277.91,282.58,283.17,278.66,284.03,278.43,278.62,271.21,276.85,277.54,279.19,283.20,276.39,288.94,287.06,284.85,284.30,285.06,284.57,282.23,293.42,299.52,299.55,309.55,307.28,298.13,293.35,290.79,292.31,295.49,295.85,294.36,,,,,,,,,,,,,186.54,224.32,315.92,311.84
2013-07-07 22:16:11.966000,L8,240.15,295.15,279.73,296.14,296.05,286.05,283.75,287.35,285.50,287.05,302.08,293.20,292.03,296.37,291.84,288.09,282.64,284.62,280.92,279.15,249.47,277.78,281.09,290.37,280.74,276.22,279.60,279.47,277.63,279.29,276.54,275.08,270.97,268.26,273.86,279.01,280.82,275.39,284.81,285.27,284.64,277.79,276.37,278.03,274.17,289.60,293.37,296.79,313.74,306.24,300.04,293.78,292.78,292.38,294.29,299.32,287.77,,,305.12,298.98,,,,,,,,,226.48,201.76,313.86,229.74
2013-07-07 22:16:35.929000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.97,277.12,275.80,271.83,269.33,274.64,280.17,281.68,277.09,286.18,286.57,286.99,279.62,278.28,279.78,275.13,290.46,294.39,297.69,315.79,306.73,300.65,294.44,293.28,293.31,294.91,300.03,289.69,191.60,,306.52,300.80,,,,,,,,,232.11,203.00,316.25,294.42
2013-07-23 22:16:10.674000,L8,251.63,293.43,271.58,293.21,295.62,285.81,284.16,288.63,287.40,286.86,303.14,292.85,293.19,296.97,289.18,286.82,283.62,282.33,278.60,277.10,278.74,276.92,278.64,287.78,278.34,277.04,278.96,276.81,275.04,277.60,276.90,272.23,267.74,267.92,273.33,277.44,276.07,272.46,283.45,281.27,284.53,277.99,274.26,272.41,274.29,288.53,293.64,299.03,308.55,305.15,295.80,292.44,292.70,292.88,290.21,299.23,291.48,,,,,,,,,,,,,,,,
2013-07-23 22:16:34.633000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,279.35,277.14,275.34,277.86,277.10,272.45,268.02,268.27,273.83,277.77,276.62,272.97,283.91,281.78,284.88,278.90,274.99,272.97,274.93,289.15,294.21,299.40,309.12,305.47,296.10,292.90,292.92,293.18,290.67,299.63,291.95,,,,,,,,,,,,,,,,
2013-08-31 22:22:26.282000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.95,291.48,295.30,299.19,294.88,300.94,293.02,,,293.63,299.46,162.70,,,,,,,,169.50,221.15,316.13,199.78
2013-09-16 22:22:21.348000,L8,,,,,,,,,,,,,,,,,,,,,,,,281.99,297.97,290.36,279.21,,,280.42,284.57,289.27,255.15,259.62,264.38,271.93,288.19,295.48,257.43,287.22,300.89,287.30,286.83,304.08,291.46,312.76,289.46,253.52,310.66,311.57,306.41,,,,,,,,,,,,225.12,183.29,187.24,195.84,310.83,315.03,325.17,334.23,235.81,304.67,248.89
2013-09-25 22:16:04.975000,L8,300.50,305.48,282.54,300.20,298.76,285.96,283.82,288.28,287.83,291.16,309.63,300.55,301.41,301.60,297.57,290.26,288.00,287.16,284.49,282.94,283.19,279.46,281.79,288.06,281.71,277.58,282.41,277.11,274.39,283.19,273.34,274.06,269.39,271.33,273.43,277.51,282.49,275.24,285.87,283.84,290.30,283.52,285.11,274.23,278.03,293.40,295.47,303.73,307.90,302.56,292.44,294.87,296.21,292.07,294.87,303.98,294.47,274.97,280.81,301.69,313.35,170.17,200.32,156.07,157.48,315.57,312.94,317.09,286.25,167.19,222.78,310.82,203.69
2013-09-25 22:16:28.938000,L8,,,,,,,,,,,,,,,,,,,,,,,,287.07,280.64,277.17,281.11,276.83,273.71,281.23,271.79,272.92,268.68,270.56,272.86,276.56,281.00,274.62,284.57,283.10,289.24,282.87,284.43,272.58,277.31,292.77,294.06,301.13,307.28,301.77,291.85,294.03,295.82,292.45,293.81,303.35,292.66,273.89,211.13,298.70,312.14,165.96,198.33,152.60,154.31,313.57,312.46,316.11,315.96,162.50,218.23,309.90,200.08
2013-10-02 22:22:16.506000,L8,,,,,,,,298.16,305.49,307.51,317.04,312.08,307.82,314.64,310.22,302.24,296.57,299.66,296.26,295.75,294.38,292.92,296.56,307.01,296.44,297.04,299.26,293.73,292.24,294.58,294.46,286.51,283.48,288.46,290.63,293.71,288.63,291.67,294.40,295.63,303.17,300.49,303.39,295.01,299.13,308.70,316.39,321.83,329.10,322.11,311.50,312.12,314.31,319.32,308.69,320.59,312.78,279.73,289.82,314.51,318.32,303.32,306.68,319.76,319.54,323.22,327.78,326.98,329.52,327.43,324.19,335.38,335.03
2013-10-11 22:16:05.328000,L8,296.89,307.12,285.86,298.47,302.25,288.30,286.16,289.36,289.43,294.27,309.30,302.93,300.89,305.68,300.54,293.45,286.87,287.16,285.16,285.71,285.18,283.66,282.55,293.11,285.80,285.46,284.99,281.55,277.01,281.17,281.49,283.31,273.19,280.69,277.08,281.36,278.72,278.71,286.14,284.78,290.49,286.26,288.71,276.60,281.12,294.32,300.86,305.47,313.48,309.04,301.11,297.70,297.72,297.50,296.87,305.12,292.96,,,,,,,,,,,,,188.70,235.09,312.85,296.76
2013-10-11 22:16:29.291000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.41,277.53,282.04,282.27,284.68,274.52,281.00,277.66,281.63,279.94,279.08,287.44,285.69,291.29,286.91,289.60,276.88,282.24,295.11,301.42,306.28,314.25,310.32,302.17,298.76,298.92,298.50,297.67,305.98,294.24,,,,,,,,,,,,,189.63,236.47,313.82,297.67
2013-10-27 22:15:55.590000,L8,298.67,305.66,287.67,300.44,299.55,286.00,285.84,289.76,290.43,292.26,308.15,301.27,297.82,302.80,298.66,291.50,285.84,287.16,285.45,284.62,283.52,278.85,279.90,287.88,280.06,278.08,277.16,275.51,273.17,281.48,277.24,295.00,311.38,478.07,490.55,369.76,260.11,290.48,284.17,284.52,289.11,285.77,285.80,276.37,278.49,292.28,292.47,308.54,312.21,310.03,296.45,295.13,295.46,299.71,291.68,298.86,289.13,,,,,,306.52,326.30,305.39,278.67,244.37,270.49,274.77,273.38,265.48,310.50,297.01
2013-10-27 22:16:19.549000,L8,,,,,,,,,,,,,,,,,,,,284.56,283.37,278.76,279.77,287.71,279.97,277.97,276.73,275.35,273.03,280.59,276.71,294.49,309.07,475.23,490.52,369.76,256.33,290.33,284.09,284.50,288.92,285.66,285.67,276.27,278.41,292.19,292.24,307.33,311.98,309.93,296.33,294.91,295.29,299.67,291.40,298.68,289.00,,,,,,305.70,277.04,305.16,305.32,310.42,312.36,309.68,314.20,296.89,310.40,296.85
2013-11-19 22:22:01.448000,L8,302.14,308.45,286.79,298.40,300.75,288.63,287.13,290.34,290.24,291.55,309.23,303.68,300.04,302.92,300.43,291.79,289.07,286.66,285.51,283.84,283.58,281.06,279.07,287.33,277.97,277.29,277.23,276.90,273.58,275.87,271.17,271.30,267.82,273.71,273.55,277.86,276.33,279.17,283.23,282.78,287.51,287.80,286.09,277.30,281.13,294.11,294.82,297.13,308.63,306.57,295.38,293.94,294.56,295.77,290.64,297.35,292.72,286.82,296.08,294.19,301.89,321.13,320.52,324.54,322.43,323.22,323.85,324.13,320.77,328.87,320.17,314.40,297.85
2013-12-05 22:22:00.725000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.03,304.78,292.07,280.53,287.45,280.35,273.88,267.87,271.06,262.33,273.68,292.39,292.77,293.54,292.16,294.68,284.42,291.76,307.43,300.64,312.89,317.34,312.46,301.57,298.77,306.37,307.40,305.08,313.90,309.76,315.31,315.44,316.74,328.08,347.57,345.32,338.00,333.56,338.44,342.51,353.70,363.18,351.47,341.73,329.76,292.28
2013-12-21 22:21:51.057000,L8,,,,,,,,288.50,287.70,285.12,306.88,301.57,295.63,300.50,296.24,289.33,283.04,287.04,279.48,280.37,322.38,232.83,270.30,233.59,270.62,315.39,231.35,249.78,264.58,280.89,269.23,269.91,264.16,267.87,268.12,270.23,269.48,272.76,279.53,279.34,285.20,278.79,277.59,273.48,286.85,278.93,295.37,283.22,253.15,285.30,271.15,255.78,280.01,281.99,281.30,291.84,289.14,280.17,282.53,282.91,287.85,303.25,307.45,307.04,308.25,309.20,314.03,312.24,311.23,330.33,310.37,303.48,192.19
2013-12-30 22:15:37.096000,L8,310.33,325.59,300.20,310.19,314.70,305.21,307.29,310.74,311.35,322.18,325.22,323.72,314.67,324.78,323.00,309.40,306.27,309.12,313.35,307.34,304.93,300.58,300.43,302.84,294.28,294.51,292.48,289.89,287.00,305.69,292.61,293.80,281.69,283.40,283.09,288.65,288.58,298.33,296.06,295.73,302.70,301.41,300.59,297.82,317.03,320.29,318.06,319.79,325.89,319.81,308.83,309.68,304.75,305.85,306.30,314.27,305.20,301.69,303.02,307.11,317.99,327.13,332.47,328.44,332.71,332.25,336.89,333.49,332.22,333.51,338.20,332.96,313.49
2013-12-30 22:16:01.055000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.06,282.93,285.39,285.48,276.01,277.65,276.57,282.51,279.10,286.24,289.06,289.06,292.95,295.00,291.20,289.89,313.30,310.40,314.64,311.16,322.96,316.11,306.92,306.89,301.73,303.20,302.85,311.25,301.59,296.80,296.48,300.42,308.41,322.97,322.51,324.04,327.68,329.02,333.60,328.96,327.67,329.15,333.63,328.77,306.30
2014-01-22 22:21:31.494000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.75,234.47,208.76,227.74,242.37,188.08,,,,,,,,,,242.38,214.15,268.15,276.54,246.98,260.26,282.44,273.33,269.50,265.71,264.57,269.55,279.33,260.09,253.65,265.93,273.28,291.49,297.70,306.10,300.82,301.82,303.00,301.82,305.44,303.94,305.31,304.52,300.56,293.27
2014-02-07 22:21:21.056000,L8,306.62,290.30,,,,,,,,311.11,320.23,341.78,181.16,147.46,187.47,390.91,416.30,376.48,204.15,198.63,208.27,208.49,217.05,266.88,331.94,259.33,192.26,,,,,,,,,,,,237.85,275.18,,,,,,,,159.46,303.62,315.90,307.03,284.20,321.42,288.48,305.75,303.71,301.96,292.29,288.42,297.88,304.97,313.73,309.44,319.15,333.36,325.43,339.18,336.89,461.70,421.94,434.22,321.35,333.82
2014-02-23 22:21:08.076000,L8,297.09,307.36,281.88,301.76,301.17,289.58,289.33,292.62,296.23,290.84,311.61,304.65,299.52,306.18,303.63,293.47,287.75,288.27,287.40,285.59,283.50,276.71,276.42,285.83,276.90,275.25,272.56,273.19,268.66,273.73,271.98,271.49,265.16,266.74,268.68,270.69,273.63,276.68,281.40,279.79,282.96,283.60,283.59,282.31,285.75,294.56,293.95,293.87,307.22,301.68,292.27,288.47,293.40,294.50,292.91,297.32,285.79,269.49,273.30,290.49,289.13,296.29,299.12,301.25,303.25,304.49,312.42,306.59,303.30,304.87,310.79,308.84,296.47
2014-03-11 22:20:55.957000,L8,401.79,420.92,357.28,363.03,364.57,350.19,351.93,365.16,378.79,372.34,377.99,373.07,369.39,371.25,363.37,357.27,350.53,354.15,349.88,351.09,358.73,363.38,362.97,370.14,356.31,347.83,346.00,353.02,349.94,347.15,341.84,342.67,345.87,340.23,345.22,347.59,339.23,341.65,351.65,357.35,353.10,351.43,364.25,365.22,369.94,375.57,373.77,368.53,369.22,360.42,352.46,350.56,348.69,358.44,362.85,361.91,357.24,357.55,354.31,368.56,374.69,377.76,375.06,386.03,382.97,381.58,387.65,382.05,379.81,387.93,391.55,391.07,394.88
2014-03-20 22:14:37.534000,L8,299.32,307.03,285.32,302.51,301.97,290.07,288.99,292.80,297.41,292.65,312.12,305.04,299.92,305.07,301.18,293.36,290.71,288.72,287.31,286.06,283.89,279.28,278.89,287.18,278.28,276.55,278.24,275.58,272.76,277.90,273.02,275.44,268.48,267.89,269.33,272.56,273.61,278.24,281.93,282.34,286.09,284.32,283.68,276.96,284.46,294.76,291.35,298.10,307.85,304.63,294.32,293.70,298.31,295.78,294.10,297.85,286.72,267.02,272.85,295.89,297.80,277.99,289.43,272.77,295.90,306.77,311.04,306.93,300.51,305.25,312.25,316.12,283.30
2014-03-20 22:15:01.497000,L8,,,,,,,,,,,,,,,,,,,,288.02,285.31,281.29,280.54,289.13,279.61,278.14,280.85,277.62,274.73,281.33,276.55,277.75,270.01,269.52,271.16,275.42,275.20,280.04,283.61,283.83,287.87,286.11,285.43,280.64,287.12,296.57,295.34,300.71,310.00,307.02,297.61,295.91,302.76,297.50,296.14,299.24,288.66,269.14,273.98,299.72,305.55,293.21,292.47,301.34,301.04,310.13,313.72,311.50,303.39,309.18,314.89,319.85,297.47
2014-03-27 22:20:37.696000,L8,311.12,312.99,295.75,306.10,310.79,297.61,296.42,301.12,308.33,313.42,319.88,312.61,311.72,311.81,311.16,303.30,307.64,298.91,351.31,353.61,334.08,353.17,290.42,295.23,293.58,287.71,299.34,288.93,287.58,297.20,288.28,291.19,279.71,280.83,279.64,286.56,288.13,282.57,293.48,293.66,298.39,294.25,293.75,297.52,297.28,308.96,305.17,314.65,320.91,316.13,307.11,300.64,309.20,305.06,310.56,309.46,306.98,291.17,326.56,358.73,379.95,310.26,311.01,324.34,338.50,340.98,335.65,334.17,325.97,328.56,331.33,333.73,343.24
2014-05-23 22:13:42.455000,L8,243.55,283.07,257.65,280.56,285.47,273.65,272.15,277.02,278.11,253.88,270.21,269.01,253.67,253.34,253.69,211.34,238.63,238.22,234.59,252.81,223.54,245.84,237.37,273.98,253.43,260.38,263.82,245.72,222.97,250.74,,,,,256.12,247.50,239.93,240.36,247.14,253.40,254.19,252.17,249.65,257.64,247.91,267.01,281.71,283.01,292.65,288.36,282.25,276.48,277.16,275.93,284.67,287.71,276.37,266.06,273.00,281.19,270.96,,,,,,,,,,,,
2014-05-30 22:19:58.900000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.85,288.92,296.75,299.49,307.51,305.40,304.86,304.77,305.77,339.35,317.15,315.10,319.44,322.41,315.28,307.73
2014-07-01 22:20:10.138000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.38,250.63,247.98,244.22,252.01,258.61,259.21,255.15,253.11,260.99,246.88,276.04,281.46,286.81,297.37,293.16,282.19,279.81,283.99,282.29,282.67,288.55,281.76,272.93,279.43,285.25,286.54,299.07,297.20,290.61,284.62,159.68,280.90,295.82,296.22,306.11,304.72,295.68,
