dates,satname,nzd0129-0000,nzd0129-0001,nzd0129-0002,nzd0129-0003,nzd0129-0004,nzd0129-0005,nzd0129-0006,nzd0129-0007
1999-08-26 22:04:44.971000,L7,,282.68,331.15,324.30,323.50,307.23,323.33,319.01
1999-09-27 22:04:48.949000,L7,336.01,345.30,344.44,342.52,340.08,342.25,344.13,325.92
1999-11-14 22:04:42.286000,L7,338.79,342.04,350.09,340.88,332.30,332.59,329.60,323.35
2000-01-01 22:04:37.439000,L7,321.30,332.08,352.38,306.19,321.73,327.45,302.25,182.28
2000-02-11 21:58:22.025000,L7,328.01,329.89,340.65,326.07,321.34,313.77,319.81,325.94
2000-03-30 21:58:09.573000,L7,,327.51,342.34,328.09,314.26,308.29,315.27,316.73
2000-08-12 22:02:54.094000,L7,,283.81,325.45,288.89,318.89,323.23,334.17,323.27
2000-09-06 21:56:22.949000,L7,,324.53,336.78,328.19,320.03,304.43,325.20,321.10
2000-10-15 22:01:56.204000,L7,208.82,278.97,325.48,314.86,314.29,315.66,300.26,321.27
2000-12-11 21:56:00.959000,L7,354.94,340.93,355.65,347.88,351.65,340.96,343.88,330.22
2001-01-03 22:02:12.432000,L7,,,,298.47,311.36,175.14,273.66,229.42
2001-01-12 21:56:06.772000,L7,,,,269.77,269.74,268.91,215.46,224.66
2001-02-13 21:56:03.778000,L7,254.39,331.17,329.10,325.91,314.02,312.71,323.36,322.66
2001-03-01 21:55:57.624000,L7,325.74,327.32,339.23,328.91,345.99,191.01,304.20,280.33
2001-03-24 22:01:59.719000,L7,,316.03,336.18,324.42,315.25,302.99,323.74,316.91
2001-06-05 21:55:16.607000,L7,,308.93,328.28,323.56,312.28,339.32,337.66,340.07
2001-08-24 21:54:24.664000,L7,,,,269.70,227.87,312.75,316.78,322.99
2001-09-09 21:54:12.928000,L7,,325.88,340.85,326.25,317.57,325.08,332.87,329.25
2001-09-25 21:54:04.740000,L7,340.53,337.53,341.97,334.23,320.01,198.79,326.37,321.47
2001-10-02 22:00:04.650000,L7,335.36,337.69,346.20,333.10,329.10,306.71,337.03,325.28
2001-10-11 21:53:46.024000,L7,334.02,337.59,348.04,333.25,355.78,299.26,321.71,319.43
2001-11-03 22:00:10.954000,L7,340.58,334.26,346.00,340.76,329.44,332.31,332.34,327.69
2001-12-05 22:00:18.987000,L7,369.24,369.29,371.96,364.48,376.11,383.47,372.62,374.89
2001-12-30 21:54:13.275000,L7,327.69,328.07,,318.93,317.21,,309.57,321.13
2002-01-22 22:00:40.906000,L7,324.38,341.97,341.47,324.88,319.75,300.77,333.87,321.84
2002-02-23 22:00:43.620000,L7,337.14,329.95,346.72,334.91,345.67,345.61,312.19,170.42
2002-04-12 22:00:37.812000,L7,,,318.01,321.49,239.01,307.29,321.63,317.39
2002-04-28 22:00:38.357000,L7,,316.96,331.87,316.26,324.61,325.47,329.73,326.85
2002-05-07 21:54:27.907000,L7,,284.97,306.81,326.32,315.55,324.73,334.56,336.81
2002-05-23 21:54:18.991000,L7,,288.67,312.61,280.02,233.56,313.77,331.82,327.33
2002-06-15 22:00:19.658000,L7,,,298.16,261.96,171.91,311.42,321.27,332.50
2002-06-24 21:54:04.370000,L7,,303.23,311.80,277.96,273.21,330.71,338.92,339.40
2002-07-17 22:00:08.747000,L7,,,,,158.22,305.71,321.08,276.00
2002-08-11 21:53:48.595000,L7,,,309.82,225.87,278.61,315.23,325.74,319.14
2002-08-18 21:59:57.690000,L7,,,324.52,323.46,302.82,310.44,325.05,318.17
2002-08-27 21:53:36.267000,L7,,327.77,334.82,329.52,322.36,321.86,332.81,324.82
2002-09-12 21:53:31.762000,L7,,,294.34,325.98,298.64,292.87,322.17,318.72
2002-10-14 21:53:19.813000,L7,356.45,349.53,354.26,354.39,355.50,307.80,326.18,362.43
2002-11-06 21:59:41.879000,L7,,314.84,329.37,314.28,313.36,302.58,306.38,307.46
2002-12-24 22:00:09.147000,L7,390.39,369.02,378.47,360.32,367.26,367.30,365.61,382.67
2003-01-18 21:54:06.301000,L7,350.87,355.70,358.24,353.92,351.51,348.59,342.90,343.43
2003-01-25 22:00:18.779000,L7,,157.89,313.31,322.87,315.82,185.31,296.20,244.16
2003-03-23 21:54:16.760000,L7,,325.91,343.44,329.62,319.32,336.00,332.04,329.50
2003-03-30 22:00:31.029000,L7,,,,,224.30,289.01,315.43,317.93
2003-05-10 21:54:22.508000,L7,,,309.12,281.76,223.91,323.36,331.14,323.31
2003-07-21 21:42:09.884000,L5,,295.57,330.79,327.69,325.05,332.18,326.67,325.07
2003-08-06 21:42:27.230000,L5,,242.94,336.87,333.43,323.35,332.00,324.52,330.16
2003-08-13 21:48:45.123000,L5,,312.44,318.57,314.95,313.37,320.95,318.93,319.77
