dates,satname,nzd0539-0000,nzd0539-0001,nzd0539-0002,nzd0539-0003,nzd0539-0004,nzd0539-0005,nzd0539-0006,nzd0539-0016,nzd0539-0017,nzd0539-0018,nzd0539-0019,nzd0539-0020,nzd0539-0021,nzd0539-0022,nzd0539-0023,nzd0539-0024,nzd0539-0025,nzd0539-0026,nzd0539-0027,nzd0539-0028,nzd0539-0029,nzd0539-0030,nzd0539-0031,nzd0539-0032,nzd0539-0033,nzd0539-0034,nzd0539-0035,nzd0539-0036,nzd0539-0037,nzd0539-0038,nzd0539-0039,nzd0539-0040,nzd0539-0041,nzd0539-0042,nzd0539-0043,nzd0539-0044,nzd0539-0045,nzd0539-0046,nzd0539-0047,nzd0539-0048,nzd0539-0049,nzd0539-0050,nzd0539-0051,nzd0539-0052,nzd0539-0053,nzd0539-0054,nzd0539-0055,nzd0539-0056,nzd0539-0057,nzd0539-0058,nzd0539-0059,nzd0539-0060,nzd0539-0061,nzd0539-0062,nzd0539-0063,nzd0539-0064,nzd0539-0065,nzd0539-0066,nzd0539-0067,nzd0539-0068,nzd0539-0069,nzd0539-0070,nzd0539-0071,nzd0539-0072,nzd0539-0073,nzd0539-0074,nzd0539-0075,nzd0539-0076,nzd0539-0077,nzd0539-0078,nzd0539-0079,nzd0539-0080,nzd0539-0081,nzd0539-0082,nzd0539-0083,nzd0539-0084,nzd0539-0085,nzd0539-0086,nzd0539-0087,nzd0539-0088,nzd0539-0089,nzd0539-0090,nzd0539-0091,nzd0539-0092,nzd0539-0093,nzd0539-0094,nzd0539-0095,nzd0539-0096,nzd0539-0097,nzd0539-0098,nzd0539-0099,nzd0539-0100,nzd0539-0101,nzd0539-0102,nzd0539-0103,nzd0539-0104,nzd0539-0105,nzd0539-0106,nzd0539-0107,nzd0539-0108,nzd0539-0109,nzd0539-0110,nzd0539-0111,nzd0539-0112,nzd0539-0113,nzd0539-0114,nzd0539-0115,nzd0539-0116,nzd0539-0117,nzd0539-0118,nzd0539-0119,nzd0539-0120,nzd0539-0121,nzd0539-0122,nzd0539-0123,nzd0539-0124,nzd0539-0125,nzd0539-0126,nzd0539-0127,nzd0539-0128,nzd0539-0129,nzd0539-0130,nzd0539-0131,nzd0539-0132,nzd0539-0133,nzd0539-0134,nzd0539-0135,nzd0539-0136,nzd0539-0137,nzd0539-0138,nzd0539-0007,nzd0539-0008,nzd0539-0011,nzd0539-0012,nzd0539-0013,nzd0539-0014,nzd0539-0015,nzd0539-0009,nzd0539-0010
2007-01-26 22:21:54.849000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.83,509.59,491.04,481.35,485.82,482.85,478.74,476.22,472.60,469.93,466.40,467.88,467.84,464.00,452.56,448.69,442.26,433.48,421.64,405.57,390.85,381.13,373.80,362.98,357.67,354.41,343.24,336.90,337.45,331.95,324.07,321.50,314.60,312.71,311.63,309.39,302.12,287.37,286.63,284.13,279.48,276.33,268.44,261.50,250.16,245.89,244.02,236.00,223.37,217.69,205.76,201.14,190.04,174.78,163.00,162.36,152.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-04 22:15:45.266000,L5,,,,,,,,,531.86,507.46,487.71,457.85,463.83,467.95,468.23,461.33,465.07,460.99,457.99,450.50,443.74,430.30,426.07,427.82,423.00,414.29,415.42,417.91,414.78,416.73,409.75,403.16,400.29,392.88,391.50,398.69,402.99,408.27,400.58,400.99,403.07,403.09,402.88,406.35,405.41,402.32,403.48,407.81,403.86,397.08,393.30,389.00,387.29,382.73,381.92,375.53,367.01,363.50,361.66,359.76,355.99,351.76,353.25,355.45,366.98,371.95,370.55,373.85,379.81,379.78,382.88,383.43,383.82,378.60,370.08,364.57,360.22,354.07,351.37,343.32,340.58,339.68,339.67,335.65,331.02,339.15,340.47,334.89,337.75,334.85,307.40,303.64,301.59,286.38,282.39,267.58,265.08,235.87,242.24,209.44,243.46,273.40,287.80,293.42,299.66,304.44,292.91,293.94,298.23,303.13,309.66,313.78,310.70,310.92,329.72,333.87,343.11,349.18,364.08,373.34,381.46,383.28,378.33,369.04,366.75,361.41,342.34,360.35,367.54,368.04,,,,,,,,,
2007-02-11 22:21:56.518000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.95,519.61,508.41,500.73,490.74,494.36,489.30,487.12,477.71,474.00,472.67,468.44,461.49,458.76,455.03,448.29,446.95,440.20,429.48,415.94,410.44,396.47,391.63,380.25,368.02,358.45,353.29,343.11,338.61,329.80,323.34,314.55,313.42,311.64,309.40,306.27,302.74,298.81,299.76,307.09,297.18,297.43,281.35,279.48,265.29,251.59,246.85,238.53,221.10,211.21,209.72,202.76,193.43,179.48,163.26,168.02,168.27,159.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-02 22:13:42.645000,L5,,,,,,,,,528.55,513.37,489.64,463.36,463.81,462.12,453.72,452.85,452.48,447.54,442.34,439.33,433.96,434.50,429.54,434.28,430.17,423.76,420.19,422.04,418.36,412.11,398.29,392.56,385.18,379.61,386.74,389.21,390.23,394.62,396.10,402.91,407.40,415.37,411.53,414.10,410.94,408.80,407.54,404.41,392.52,384.01,380.32,381.26,376.91,372.51,369.15,364.61,363.46,371.10,368.47,364.46,358.68,361.68,361.96,363.76,365.92,368.41,361.46,362.80,368.36,367.40,376.09,375.67,375.06,375.72,370.64,368.85,362.76,358.61,357.29,348.29,344.70,344.64,336.83,320.37,324.13,329.00,328.74,328.70,325.03,317.40,309.77,318.00,314.87,298.07,288.93,281.09,277.62,251.69,236.16,197.54,238.76,264.90,277.20,282.58,287.86,289.43,289.63,297.24,304.06,304.62,307.21,316.98,315.77,314.07,325.30,327.99,329.69,337.39,348.75,358.61,368.35,366.64,365.75,363.07,365.56,365.35,355.98,364.08,371.90,374.77,,,,,,,,,
2008-10-27 22:10:37.958000,L5,411.47,269.26,178.92,171.35,449.67,,,,,,,,,,,,,,530.35,530.37,489.50,481.96,514.87,498.51,476.30,498.97,470.41,489.25,479.49,467.03,457.63,449.78,418.17,434.61,425.90,419.10,417.32,417.45,401.60,401.75,403.11,396.89,384.61,386.29,368.49,375.08,368.92,392.81,345.46,331.53,338.76,314.87,282.13,290.43,288.12,288.83,258.80,242.80,253.47,246.55,268.43,249.70,231.88,222.87,244.37,259.37,257.48,240.49,217.06,220.92,222.01,189.22,180.03,178.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.13,342.29,352.40,317.87,,,
2009-01-31 22:12:28.607000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.71,516.14,506.09,500.96,489.54,490.59,490.52,484.75,481.43,478.29,477.24,473.13,468.38,465.93,458.22,451.95,447.51,440.26,430.85,418.81,407.34,398.18,392.10,382.09,374.86,366.67,355.73,351.99,341.20,330.52,324.47,316.02,315.49,307.23,308.63,307.34,302.57,299.58,298.42,294.08,290.60,285.72,279.98,272.37,263.40,251.63,244.74,233.95,226.73,215.33,209.99,200.77,194.55,185.56,171.89,173.31,170.38,161.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-27 22:10:35.713000,L5,,,,,,,,,512.75,492.60,476.05,454.50,458.49,461.61,459.22,458.86,456.02,455.36,448.51,443.18,430.22,423.69,423.73,421.98,415.66,410.09,412.39,416.31,419.16,413.27,405.39,400.90,395.15,391.24,393.22,400.94,401.41,395.54,395.19,398.12,402.02,403.07,400.33,402.23,401.98,402.82,410.48,405.43,402.30,393.24,392.32,386.59,384.21,382.04,377.09,362.35,361.21,361.28,358.36,356.45,353.74,350.93,355.78,362.58,366.56,369.23,369.90,373.51,374.25,377.91,380.55,378.47,376.26,370.54,368.87,366.07,359.50,353.49,350.45,343.76,343.97,349.33,345.28,338.23,337.20,340.81,337.10,332.02,333.63,323.75,310.92,305.04,302.53,294.49,286.49,275.31,274.57,250.98,239.05,208.99,242.70,271.71,285.23,287.63,293.40,285.48,283.60,288.62,292.60,298.89,301.42,306.15,307.85,313.89,326.54,328.27,334.17,345.63,355.27,366.65,378.62,377.30,364.66,360.69,362.35,362.59,345.71,356.50,361.84,364.96,,,,,,,,,
2010-12-20 22:16:50.270000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.93,523.77,512.69,504.10,493.79,501.41,497.76,493.60,493.46,488.02,478.62,472.33,465.54,463.59,458.99,452.95,445.18,436.78,428.42,423.94,416.31,405.93,394.18,390.72,379.32,373.43,365.38,350.63,336.95,329.46,323.01,316.69,313.52,308.96,304.49,301.70,310.07,310.45,304.60,302.44,302.41,295.04,292.55,287.20,279.02,259.82,249.39,240.98,230.57,218.44,215.51,203.17,201.20,195.97,189.29,188.84,179.91,174.29,164.13,163.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-21 22:16:54.354000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.33,520.93,512.08,504.28,495.25,494.14,480.59,476.65,475.75,474.20,473.44,469.98,461.76,462.09,455.98,458.89,457.32,451.13,435.77,427.32,416.12,407.83,398.70,383.60,364.81,357.27,351.72,343.13,333.12,326.07,321.22,312.00,319.57,316.97,314.92,311.86,310.71,309.19,305.78,304.19,301.05,283.48,278.62,272.10,262.95,255.04,247.48,235.51,228.78,223.26,221.63,213.76,205.34,199.51,187.18,186.21,180.93,159.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-06 22:16:56.485000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.05,503.14,493.32,485.77,485.16,483.41,481.88,481.37,477.22,477.56,485.82,478.45,477.98,471.97,463.14,458.83,448.38,439.04,422.70,403.56,392.40,388.01,375.34,367.54,357.84,352.57,347.14,347.79,343.33,371.89,344.68,320.03,316.89,316.36,310.20,284.77,,,,,,,,,,251.86,248.06,240.99,228.15,220.65,212.08,204.78,191.34,172.02,173.20,172.65,155.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-03 22:29:01.054000,L8,,,,,,,,,467.63,473.27,469.63,456.81,404.18,,,,,,524.29,526.29,513.26,507.58,515.45,492.98,456.88,432.61,458.35,462.79,447.63,417.44,422.42,433.82,407.27,406.70,333.43,416.29,346.42,408.45,404.12,403.14,387.95,397.08,400.88,397.18,385.21,389.07,391.97,402.18,377.82,373.44,359.33,341.40,344.54,329.88,342.37,321.80,310.88,314.10,285.46,290.37,276.77,272.65,277.27,256.18,243.68,253.80,245.95,243.64,233.70,233.94,217.17,188.73,165.62,153.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.99,470.31,511.78,,
2013-06-28 22:22:44.910000,L8,,,,,,,,523.00,507.75,489.45,476.44,451.25,451.01,449.19,454.20,447.08,445.09,439.59,443.93,440.66,433.55,433.13,430.91,431.72,429.78,422.85,421.99,423.01,412.32,401.33,390.16,388.59,386.58,375.35,378.33,387.31,390.61,396.02,400.70,405.99,411.48,409.04,404.64,412.92,419.14,413.89,410.86,408.31,403.85,397.37,393.50,387.90,381.20,374.59,374.54,373.48,371.26,366.46,361.62,356.63,354.45,353.92,352.60,351.81,352.63,356.74,357.86,364.44,365.39,368.94,377.17,377.90,379.62,379.74,377.22,370.63,371.67,363.78,361.50,420.64,421.09,507.57,492.95,,,462.79,421.75,386.51,357.22,477.55,475.89,423.32,440.43,518.39,523.73,510.98,478.95,473.70,383.67,329.59,235.57,263.56,285.12,287.86,295.58,518.13,,480.79,468.79,466.17,430.64,413.99,437.96,454.08,461.43,439.23,437.64,380.51,414.79,426.49,431.48,388.89,378.17,384.34,379.44,373.14,359.67,373.23,443.14,433.23,,,,,,,,,
2013-08-22 22:29:00.806000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.27,513.11,504.14,494.69,486.09,490.27,487.80,484.35,482.70,480.09,478.90,478.01,468.95,467.33,464.08,456.19,448.40,439.86,429.78,416.13,406.89,398.29,389.65,377.94,372.54,364.29,357.52,351.06,339.78,335.15,327.42,321.54,315.74,309.25,305.23,302.68,301.35,299.52,297.37,295.60,294.58,288.11,283.96,277.14,269.39,261.26,254.67,244.40,236.76,227.80,220.72,211.29,204.05,195.97,186.68,179.24,177.06,163.90,157.57,153.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-31 22:22:50.245000,L8,,,,,,,,497.09,481.81,465.68,426.32,391.22,394.08,422.93,442.50,401.90,406.59,369.42,399.53,389.89,393.01,393.02,381.38,390.85,387.01,381.23,384.43,382.19,373.85,372.45,359.60,355.02,351.79,357.25,352.60,364.85,358.47,360.07,360.29,356.34,358.36,349.87,350.43,359.22,363.94,361.83,362.58,372.71,364.09,351.20,359.26,352.10,338.86,326.85,350.05,345.39,329.44,346.89,318.05,343.82,312.53,313.62,332.56,318.06,317.88,339.32,332.55,326.62,330.73,334.37,341.93,318.41,330.92,296.38,322.50,314.46,324.36,310.58,307.18,300.44,292.14,309.49,302.05,286.36,295.63,292.02,291.18,281.78,267.46,281.35,276.16,278.89,273.64,248.41,245.11,160.44,203.45,154.46,161.33,,181.68,215.43,234.65,233.89,242.29,223.59,226.79,227.95,230.15,260.66,225.92,217.41,244.56,252.42,287.17,290.25,305.81,303.98,311.16,334.30,335.40,331.99,336.96,322.24,317.24,329.37,311.24,321.54,331.19,329.23,,,,,469.11,496.55,504.74,,
2013-08-31 22:23:14.209000,L8,,,,,,,,497.81,482.23,466.35,425.72,391.05,394.57,422.91,442.29,402.17,406.77,370.17,399.90,390.03,393.28,393.62,381.82,390.43,386.87,381.48,385.30,382.62,374.31,372.65,359.90,355.53,352.27,357.58,353.54,365.43,359.38,360.62,360.58,356.81,358.93,350.07,351.43,359.70,364.35,362.59,363.10,373.76,364.64,351.30,360.00,352.58,337.41,326.46,350.16,345.36,329.23,346.82,343.50,343.79,312.49,313.62,333.22,318.04,318.01,339.07,333.60,326.46,330.78,334.48,341.58,318.80,330.88,328.35,322.58,313.71,325.32,310.77,307.99,300.73,292.70,310.96,302.31,285.78,294.78,291.74,290.92,281.42,268.14,279.26,276.46,279.02,248.87,246.71,245.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.09,519.22,505.18,,
2013-09-23 22:28:51.997000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.74,518.21,507.32,496.99,491.43,494.06,491.96,489.97,485.74,483.56,481.97,480.17,469.75,470.31,467.10,459.28,451.40,441.41,432.47,418.97,408.40,399.23,391.08,381.15,373.21,365.20,358.64,352.66,341.27,337.13,328.82,322.46,316.97,313.15,306.57,303.94,302.76,300.45,299.81,297.30,296.68,290.41,283.74,278.89,271.34,263.04,255.00,245.12,237.21,229.65,221.35,212.40,204.64,196.86,186.91,180.53,177.96,163.11,159.84,154.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-02 22:22:40.460000,L8,,,,,,,,,521.91,504.36,484.38,457.84,459.10,457.89,462.47,455.58,455.37,453.99,449.97,449.88,443.42,438.33,433.36,433.13,429.49,426.13,417.72,420.07,418.17,414.36,403.44,398.81,395.14,388.10,388.17,392.58,396.02,397.96,403.12,405.97,408.39,414.08,407.65,410.46,411.25,409.86,409.89,404.83,401.50,393.76,390.11,385.48,381.23,379.95,376.41,372.66,370.55,365.60,363.77,360.56,357.31,356.01,357.40,356.21,358.01,360.32,362.33,366.79,368.93,370.81,376.34,375.26,374.58,372.86,369.81,368.00,364.45,359.42,357.66,350.29,345.96,341.82,342.35,338.09,333.00,337.70,336.48,330.21,331.28,330.51,320.34,321.30,311.66,305.51,295.89,278.73,279.18,264.73,241.38,226.41,231.37,260.61,281.46,286.28,293.24,299.56,302.46,300.02,303.76,305.53,307.18,312.98,316.53,315.29,323.48,327.09,337.57,346.92,356.15,374.42,385.39,375.97,376.84,371.97,367.61,366.25,355.32,362.53,367.30,374.08,,,,,,,,,
2013-10-18 22:22:37.411000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.66,206.44,260.49,243.04,282.25,307.02,337.79,310.81,258.99,260.38,215.93,216.38,,,,,192.27,208.56,182.06,189.40,217.39,191.58,,,,,285.85,346.90,346.34,343.66,352.24,347.00,362.66,353.34,360.76,359.87,354.53,359.82,370.96,366.27,372.57,376.43,372.32,374.47,373.45,368.02,362.15,359.61,346.11,340.32,335.50,335.62,335.27,336.01,331.83,337.25,335.78,326.65,329.90,329.90,320.71,314.92,312.07,304.70,294.02,283.66,276.80,261.47,223.86,221.04,240.22,261.46,278.76,283.36,286.83,290.99,291.03,288.87,296.13,302.57,306.58,311.32,312.54,311.99,322.48,324.66,333.98,341.91,352.60,364.75,374.27,371.53,370.55,367.40,365.37,364.62,352.67,362.78,368.26,371.95,,,,,,,,,
2013-11-03 22:22:32.045000,L8,,,,,,,,,522.78,503.34,483.99,455.84,458.52,456.82,456.38,454.23,452.29,452.37,449.84,446.19,443.55,438.15,435.45,432.91,428.46,424.59,421.37,420.50,416.99,409.89,401.16,397.42,392.76,385.81,388.71,394.48,397.07,400.87,404.64,406.66,408.95,411.01,406.10,409.24,411.52,410.61,408.87,403.77,399.12,391.36,388.85,380.88,377.26,374.28,372.56,368.26,366.19,361.59,358.83,359.46,356.79,354.22,354.53,353.89,355.55,359.26,361.89,364.95,366.73,370.09,375.12,375.34,375.79,374.01,372.10,369.70,366.09,361.76,360.71,354.25,350.64,347.08,344.72,343.92,338.26,341.11,339.83,332.24,333.47,332.25,324.32,323.03,314.98,309.08,300.24,288.13,283.74,273.05,247.69,230.17,240.69,262.04,280.74,283.61,288.78,290.69,293.96,290.23,296.19,303.28,305.02,309.96,313.04,313.98,322.44,324.64,333.71,340.90,351.76,363.92,371.32,369.48,369.00,366.19,366.32,362.24,354.54,356.09,364.32,366.13,,,,,,,,,
2013-11-03 22:22:56.012000,L8,,,,,,,,,523.25,503.97,484.62,456.42,458.80,457.24,456.60,454.38,452.80,452.91,450.29,446.57,443.97,438.61,435.89,433.58,429.26,425.16,422.02,420.90,417.54,410.59,401.85,398.21,393.20,386.37,389.70,395.14,397.97,401.65,405.35,407.57,409.68,411.79,406.04,409.58,412.15,411.25,409.24,404.27,399.70,391.85,389.42,381.44,377.45,374.47,372.82,368.23,366.16,361.92,359.09,359.64,356.96,354.40,354.70,354.05,355.69,359.67,362.31,365.55,367.13,371.02,375.80,375.88,376.40,374.88,373.07,370.77,367.09,362.54,361.59,355.53,352.10,347.95,345.39,344.97,339.29,341.97,340.52,333.12,334.46,332.86,325.35,323.72,315.68,309.87,300.86,288.67,284.39,273.53,248.42,230.31,241.95,262.95,281.55,284.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-28 22:28:23.669000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.77,515.42,506.01,497.30,489.81,492.15,489.62,486.09,484.09,481.12,480.56,478.30,469.38,467.41,464.76,457.75,448.74,439.25,429.05,415.70,406.96,394.31,387.07,377.88,370.65,360.67,355.20,349.20,340.45,334.50,326.91,320.54,315.53,311.00,306.49,304.28,301.50,299.88,297.71,296.75,296.23,291.49,284.74,278.62,272.21,263.56,256.96,246.60,237.53,226.32,218.76,209.57,202.32,195.40,187.24,180.87,177.60,166.79,160.91,157.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-23 22:21:32.043000,L8,,,,,,,,,529.16,507.40,495.02,459.12,461.28,472.12,452.24,460.76,459.76,477.69,446.31,444.86,439.04,430.22,418.81,426.71,412.45,408.26,410.17,409.95,409.56,399.91,397.57,402.19,394.96,387.11,393.09,385.97,431.37,392.08,401.51,416.08,422.55,423.65,404.50,404.14,421.94,336.74,357.68,419.63,391.34,293.67,311.76,272.96,361.13,342.18,340.79,349.67,355.43,374.11,364.25,362.16,359.03,356.20,356.78,355.04,354.78,356.32,361.39,364.46,466.89,459.72,418.07,309.01,361.29,299.99,325.57,193.49,270.54,298.91,340.50,221.37,,,262.82,230.75,323.10,333.11,329.74,323.39,257.89,,,316.95,281.09,210.30,232.65,278.21,279.30,263.32,243.51,231.15,237.26,261.46,278.65,279.10,284.13,290.92,293.05,287.38,293.98,299.55,302.73,305.97,307.73,305.57,315.79,315.86,317.58,323.11,332.51,348.61,354.71,353.13,355.32,345.19,375.33,357.27,372.86,332.93,379.27,367.50,,,,,,,,,
2014-03-11 22:21:19.920000,L8,,,,,,,,496.44,487.08,466.66,446.85,431.67,421.66,424.30,427.74,408.34,409.64,410.19,403.02,393.74,395.89,395.55,378.19,387.77,383.64,385.32,388.42,386.76,375.59,371.26,364.70,358.37,354.62,358.21,353.45,362.86,362.85,335.95,362.32,359.60,345.98,342.92,359.59,372.90,377.29,374.24,372.81,380.47,370.76,364.18,364.77,358.68,358.74,352.86,355.21,349.51,333.23,346.41,343.01,340.52,339.23,319.16,337.50,331.28,323.33,341.27,341.95,338.26,332.45,342.41,352.51,337.64,338.54,330.23,323.62,323.85,350.77,321.18,331.72,289.48,292.51,304.53,318.43,291.09,295.63,300.63,301.32,294.77,291.02,291.97,282.39,274.44,278.09,235.43,246.23,254.09,243.32,155.24,151.94,,148.09,241.65,244.10,240.89,250.02,245.20,261.85,251.91,263.35,267.91,253.26,261.80,273.84,273.37,296.90,295.52,306.40,307.41,312.86,335.72,342.57,335.25,335.87,324.16,328.55,334.13,316.47,328.73,337.07,336.89,,,,,,,523.38,,
2014-04-12 22:20:49.109000,L8,,,,,,,,491.12,475.77,457.71,436.31,423.25,404.40,420.46,407.00,403.18,408.18,403.70,400.08,390.06,393.31,388.67,381.47,387.48,384.89,380.84,383.56,381.52,374.65,368.58,363.11,355.34,350.44,357.35,350.28,357.25,360.18,362.05,359.37,355.02,356.33,352.90,360.77,364.07,367.34,362.84,366.42,377.11,368.93,360.06,364.30,354.80,358.02,349.26,354.73,348.43,324.52,345.08,315.69,324.77,311.97,312.44,336.30,320.72,320.31,340.57,338.88,328.01,321.23,324.27,336.99,317.96,329.44,292.16,280.00,273.97,321.34,279.57,312.56,301.55,294.54,304.66,303.16,289.35,293.81,294.97,292.18,284.31,271.30,285.23,284.61,278.85,275.53,231.13,242.31,189.39,159.59,153.65,160.53,,,212.25,234.50,239.75,248.32,238.74,268.13,245.14,255.75,268.31,247.13,250.69,259.80,273.28,295.78,294.94,305.05,303.75,309.65,335.39,340.82,335.06,337.27,324.03,322.79,333.10,315.27,326.98,336.17,333.89,,,,,508.61,520.67,498.84,,
2014-07-17 22:20:39.943000,L8,440.02,451.51,467.08,486.27,485.95,489.50,484.45,277.56,240.39,296.35,264.21,255.15,294.47,269.74,210.08,313.80,281.30,354.02,292.05,301.17,331.31,314.64,311.05,309.93,222.69,232.39,262.06,223.88,235.01,218.73,245.23,243.61,280.81,289.16,219.54,305.49,206.03,209.07,212.91,323.76,315.21,313.87,184.82,325.76,311.40,333.93,339.51,348.18,322.57,269.84,318.36,306.78,249.05,261.00,267.15,294.49,314.95,309.46,265.78,255.43,256.74,275.67,287.28,264.92,265.51,192.75,163.78,211.41,281.35,297.95,287.69,271.28,258.64,252.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.35,190.00,197.78,184.56,232.23,250.65,168.71,271.28,271.02,285.69,281.46,278.42,242.41,268.01,,,,,221.79,265.37,254.36,490.12,491.84,424.16,452.39,465.33,233.33,272.17,484.43,457.37
2014-07-17 22:21:03.910000,L8,441.66,454.18,469.06,485.23,415.30,489.26,464.30,234.69,240.74,204.48,226.63,253.12,290.15,271.73,178.77,199.15,283.16,353.55,285.61,293.17,320.22,306.16,301.70,289.23,216.24,221.27,230.74,219.47,228.97,215.97,234.48,222.20,248.21,209.74,214.79,239.86,184.35,203.27,209.47,322.24,315.42,309.33,182.82,324.98,310.51,334.22,339.75,345.06,322.75,268.13,318.31,306.51,236.85,217.31,262.84,280.62,315.15,284.69,264.61,254.35,257.13,275.26,279.41,258.46,242.85,169.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.26,491.57,423.22,167.26,241.97,218.05,269.04,484.26,456.32
2014-08-18 22:20:51.886000,L8,,,,,,,,492.07,477.39,459.98,435.79,415.58,400.72,413.96,413.24,401.40,407.03,401.70,396.92,390.77,394.06,391.51,381.45,387.91,384.63,381.04,380.39,379.87,370.72,367.96,360.17,354.52,350.29,356.54,349.86,353.52,355.13,361.13,357.66,356.91,355.34,361.15,354.46,370.09,371.45,363.38,364.52,371.96,362.52,353.93,352.77,346.19,350.77,328.69,354.51,348.99,327.62,347.93,314.87,343.94,312.72,311.06,327.88,316.91,321.16,332.68,327.29,324.17,319.78,325.49,335.87,316.57,305.87,293.73,320.72,312.96,309.81,305.75,298.05,244.78,293.64,299.55,295.13,288.59,280.54,290.10,288.77,275.94,265.56,277.70,274.44,277.46,268.46,268.52,243.92,238.41,202.83,150.32,159.61,,,244.91,233.51,237.30,245.52,223.84,256.49,248.79,247.83,264.69,247.00,248.96,268.21,277.17,290.74,292.84,304.56,299.65,311.30,336.67,337.21,331.13,332.22,321.55,316.12,323.76,314.27,328.77,333.41,330.72,,,,,510.31,520.22,502.62,,
2014-08-18 22:21:15.849000,L8,,,,,,,,495.26,480.82,463.97,440.65,421.33,418.37,423.17,420.81,405.06,410.05,408.17,399.43,394.15,396.85,395.65,385.55,393.05,387.47,385.25,383.54,383.22,374.63,371.40,363.59,359.40,354.36,360.24,357.08,359.60,359.13,366.66,361.27,366.00,369.46,371.19,364.33,377.43,375.46,371.12,371.81,376.44,368.13,359.18,358.83,351.65,354.98,347.41,356.68,352.36,329.84,349.56,345.56,345.81,320.16,314.01,335.32,321.88,329.48,338.71,337.79,328.43,329.66,336.92,340.66,324.69,332.93,331.27,323.85,320.92,320.88,310.14,302.80,300.62,296.52,302.35,304.20,291.62,290.54,297.61,291.97,281.35,271.90,280.87,280.73,279.95,271.57,271.94,246.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.75,,
2014-09-03 22:20:54.579000,L8,,,,,,,,526.54,506.85,488.91,470.91,447.40,448.67,451.50,452.49,450.11,432.16,441.27,438.46,435.13,427.68,426.45,421.80,422.07,414.67,399.02,353.40,408.69,401.11,399.56,391.00,387.21,383.25,379.94,358.59,380.79,386.79,384.25,390.81,388.96,399.63,402.12,399.63,403.05,396.02,390.01,351.46,353.06,370.97,361.97,378.85,363.38,310.00,339.39,359.73,290.11,279.92,335.04,288.01,344.01,325.86,408.40,271.86,253.86,273.99,298.41,,288.32,285.61,188.90,302.04,344.69,364.44,441.89,325.90,253.63,256.88,354.81,192.65,,,,,,,242.05,248.13,298.07,297.33,247.27,271.67,235.44,204.69,200.00,201.38,200.76,,,,,,,,,,,,,,,,284.63,271.81,,,,,317.64,320.41,345.57,278.56,313.35,305.09,,288.60,194.77,,,,,,,,,,,,,
