dates,satname,nzd0112-0000,nzd0112-0001,nzd0112-0002,nzd0112-0003,nzd0112-0004,nzd0112-0005,nzd0112-0006,nzd0112-0007,nzd0112-0008,nzd0112-0009,nzd0112-0010,nzd0112-0011,nzd0112-0012,nzd0112-0013,nzd0112-0017,nzd0112-0014,nzd0112-0015,nzd0112-0016,nzd0112-0018,nzd0112-0019
2004-04-18 21:45:25.586000,L5,370.88,345.86,331.73,345.46,348.76,352.41,342.69,341.07,337.61,351.04,346.44,334.80,342.02,341.21,341.42,350.63,349.17,349.87,340.06,327.71
2004-05-04 21:45:52.076000,L5,311.90,286.45,293.79,281.37,258.33,231.01,252.21,242.98,258.95,256.62,263.72,273.29,302.51,269.80,213.82,243.94,266.12,297.81,,
2004-05-20 21:46:20.465000,L5,369.63,345.12,346.26,328.76,346.75,349.10,332.31,323.28,323.17,321.86,333.56,330.22,348.72,336.96,331.32,338.16,337.39,347.33,325.14,319.45
2004-06-05 21:46:48.916000,L5,363.56,340.71,341.57,333.36,338.35,338.58,324.94,320.93,315.24,316.51,325.84,327.84,343.74,331.72,331.40,335.40,334.92,345.15,316.68,312.85
2004-06-12 21:53:11.618000,L5,309.86,275.30,282.96,282.54,273.73,247.00,259.98,250.96,265.63,251.55,255.13,258.69,288.72,249.34,,,,,,
2004-07-07 21:47:45.207000,L5,368.95,341.58,339.47,333.47,347.28,315.66,320.48,317.53,323.61,306.00,345.15,345.84,352.29,321.69,337.50,318.76,325.89,343.14,321.41,318.15
2004-07-23 21:48:09.192000,L5,387.96,370.94,351.58,355.96,352.87,361.53,350.47,345.90,344.96,345.57,354.87,352.64,365.62,374.05,351.71,364.49,360.74,361.71,345.29,328.66
2004-07-30 21:54:28.143000,L5,353.40,316.33,313.96,304.62,303.63,285.28,282.17,275.45,287.16,284.54,293.47,300.21,331.98,292.82,309.14,274.85,295.23,332.50,271.52,288.93
2004-08-08 21:48:26.915000,L5,354.73,322.25,314.24,311.77,306.83,288.51,285.41,277.08,286.46,283.53,293.97,300.72,332.74,301.04,315.82,278.50,298.87,333.02,276.15,289.69
2004-09-09 21:49:19.975000,L5,347.26,316.66,305.12,313.24,311.30,290.92,288.45,279.99,288.93,285.16,291.65,296.67,331.70,301.66,312.42,276.74,296.55,327.04,276.16,287.23
2004-09-25 21:49:43.196000,L5,352.35,324.67,316.15,311.16,307.98,287.01,282.02,273.73,281.74,277.86,289.03,296.25,332.54,301.30,316.87,276.96,297.07,331.35,279.00,287.00
2004-10-18 21:56:23.891000,L5,343.61,328.89,322.07,313.11,385.97,294.10,288.37,271.65,277.10,272.18,284.33,286.36,315.38,286.97,306.96,273.54,292.53,322.18,207.20,183.50
2004-11-03 21:56:42.977000,L5,337.24,321.78,321.15,315.93,313.20,297.31,293.77,284.45,281.47,275.43,285.99,289.45,318.87,288.42,316.37,267.43,297.37,327.55,284.34,291.93
2005-01-15 21:51:45.464000,L5,339.80,314.38,310.58,306.96,298.18,285.58,283.82,275.87,286.73,281.08,288.57,294.17,322.72,291.88,307.47,270.36,292.36,321.91,265.98,285.33
2005-02-07 21:58:15.209000,L5,388.37,341.43,326.84,316.36,331.94,294.15,302.28,316.11,320.30,319.16,325.88,329.65,347.36,337.77,312.61,323.33,308.65,326.34,300.96,296.04
2005-02-16 21:52:13.954000,L5,341.28,306.37,318.27,312.57,303.59,287.33,286.15,279.37,287.03,273.23,284.30,291.67,320.95,288.74,319.70,263.19,288.46,328.55,276.57,287.79
2005-02-23 21:58:31.621000,L5,368.40,349.99,345.27,343.89,349.04,332.54,335.42,338.64,345.21,346.97,334.39,330.37,349.12,344.73,339.96,339.11,335.18,346.00,330.21,319.29
2005-03-11 21:58:44.158000,L5,367.47,343.99,331.42,334.94,335.09,330.43,326.68,326.29,327.04,324.13,323.61,316.92,339.25,330.74,332.78,335.80,333.56,340.67,318.34,305.74
2005-03-20 21:52:38.190000,L5,345.52,310.31,317.26,304.75,298.63,286.75,284.81,278.69,285.46,277.70,288.46,293.37,326.43,292.62,317.11,270.04,294.40,331.13,274.60,284.67
2005-04-21 21:52:46.920000,L5,356.02,327.31,310.71,305.28,300.11,286.42,285.71,278.19,287.91,285.77,295.90,303.46,331.08,302.47,316.37,277.99,300.29,331.71,277.48,283.91
2005-05-23 21:53:00.685000,L5,376.78,358.72,356.85,353.18,362.92,365.68,349.61,338.02,315.17,319.23,334.81,338.45,337.92,326.49,324.14,327.29,321.11,336.78,311.11,304.02
2005-05-30 21:59:15.499000,L5,310.46,280.69,277.95,279.31,260.32,246.87,256.67,249.17,262.13,262.62,261.49,197.07,,,,,,,,
2005-06-08 21:53:09.034000,L5,,253.28,286.37,285.98,263.86,254.47,269.52,262.50,264.96,258.03,263.14,277.23,305.66,268.70,295.66,244.96,272.34,310.65,,
2005-07-17 21:59:35.576000,L5,357.83,326.41,320.19,307.04,307.18,288.72,288.31,287.45,294.27,290.37,300.74,307.21,337.21,305.98,306.85,279.60,297.94,338.67,276.19,295.89
2005-07-26 21:53:30.504000,L5,376.11,345.86,348.91,335.98,338.05,313.35,311.43,318.62,347.71,351.74,318.85,318.24,342.45,329.83,338.31,330.98,324.24,351.54,327.88,318.49
2005-09-19 21:59:56.928000,L5,364.59,342.23,331.43,320.11,319.32,311.51,308.95,301.09,304.04,302.85,320.42,319.40,338.15,326.55,324.96,317.78,322.99,339.14,301.98,299.78
2005-10-30 21:53:39.558000,L5,351.09,308.36,301.62,295.16,298.21,282.24,282.46,294.92,299.46,294.35,302.66,307.80,334.18,306.98,298.38,265.49,295.32,319.77,272.18,285.99
2005-11-22 22:00:23.113000,L5,350.69,324.13,319.91,288.28,283.80,274.99,283.04,217.92,189.18,,,,,241.13,288.77,243.40,250.25,321.85,256.93,271.69
2006-02-03 21:55:55.062000,L5,356.37,343.51,340.91,340.77,338.96,325.00,326.80,329.84,325.29,322.71,322.90,321.77,340.78,332.75,332.15,328.44,328.19,336.61,314.95,310.06
2006-02-19 21:56:15.936000,L5,364.38,352.02,343.35,331.15,337.81,333.97,328.95,331.11,333.61,332.69,337.50,338.25,340.51,338.19,324.92,342.35,333.08,330.93,320.67,314.96
2006-04-08 21:57:12.628000,L5,348.14,318.62,310.10,303.96,303.49,287.07,282.61,274.39,286.27,285.16,292.62,298.51,328.30,298.94,310.99,272.18,295.30,323.86,271.73,288.66
2006-05-17 22:03:57.969000,L5,365.09,348.89,337.92,346.87,351.02,343.44,340.61,339.48,330.43,328.50,333.92,337.41,352.79,355.01,337.50,349.53,347.17,346.40,326.92,317.19
2006-05-26 21:57:54.387000,L5,303.19,272.41,274.24,267.84,,232.25,254.71,251.86,264.85,261.07,271.11,265.89,286.07,,,,,,,
2006-06-02 22:04:12.415000,L5,344.74,311.05,300.64,299.95,308.14,290.72,284.91,285.56,289.79,290.08,298.37,304.05,329.70,304.42,311.81,278.29,298.49,329.17,285.27,290.72
2006-07-04 22:04:41.660000,L5,334.37,308.07,306.55,301.07,296.10,282.81,280.47,269.01,276.78,271.33,276.98,289.48,316.20,283.69,285.35,257.89,280.36,312.01,,
2006-08-21 22:05:19.629000,L5,331.28,307.18,300.13,311.59,297.99,279.99,293.63,285.68,296.42,302.92,305.97,311.24,345.84,326.04,291.81,272.54,291.26,315.31,,
2006-10-24 22:06:02.805000,L5,337.61,316.26,320.58,318.71,319.09,305.77,300.06,297.06,290.90,285.25,292.59,297.73,322.73,299.20,314.32,271.19,297.64,329.16,286.15,290.82
2006-11-25 22:06:19.953000,L5,,,216.07,213.10,211.48,199.99,216.75,218.49,223.95,221.13,227.34,232.57,238.38,205.28,,177.71,220.65,208.18,,
2006-12-11 22:06:52.177000,L5,365.54,334.64,323.78,312.36,304.62,276.00,270.01,263.26,260.36,255.70,261.71,263.01,276.22,263.90,238.39,234.36,254.32,264.04,219.34,217.99
2007-02-13 22:06:47.368000,L5,351.84,326.69,311.25,308.74,306.57,278.02,279.71,271.14,280.21,279.60,288.82,293.44,322.27,303.13,311.54,277.26,294.66,328.21,273.97,282.99
2008-10-29 21:55:24.451000,L5,372.27,342.80,337.73,332.87,331.81,312.27,305.80,307.33,309.42,304.54,308.20,314.51,336.82,326.03,328.79,318.52,322.20,341.38,311.89,311.46
2008-12-25 21:50:10.387000,L5,456.51,353.73,311.62,340.10,345.54,297.16,293.48,281.56,299.19,308.32,311.26,314.25,335.81,313.89,316.49,283.35,309.85,333.68,269.41,280.58
2009-01-01 21:56:31.615000,L5,314.61,288.31,288.70,282.35,268.24,250.20,262.32,254.70,249.48,,,,278.07,256.06,,233.85,272.15,295.50,,
2009-02-02 21:57:22.411000,L5,339.60,313.75,308.68,304.03,294.00,288.34,301.88,286.47,262.90,229.96,219.73,266.78,325.20,293.00,278.31,269.54,284.41,306.71,256.10,276.41
2009-02-11 21:51:25.536000,L5,355.63,320.65,315.86,309.98,304.15,292.75,294.42,290.54,294.01,299.60,302.96,308.81,327.60,304.24,313.70,280.62,304.74,328.85,271.09,283.15
2010-01-13 21:56:25.416000,L5,365.64,341.84,323.49,318.64,322.07,296.29,300.59,290.99,296.98,300.26,301.56,306.87,329.94,299.92,321.54,279.24,304.51,328.91,281.46,288.64
2010-02-21 22:02:44.773000,L5,391.54,357.24,353.86,352.29,375.20,366.11,353.33,367.34,369.05,362.33,357.46,357.35,360.14,359.61,347.40,354.16,343.32,348.75,349.08,350.54
2010-11-13 21:55:25.438000,L5,333.72,302.70,301.51,296.02,297.22,272.91,281.36,290.29,311.25,287.19,298.28,290.55,318.19,266.73,314.33,258.77,298.32,324.63,270.09,283.44
2010-12-31 21:55:32.560000,L5,,,,,307.59,287.54,288.04,280.63,288.25,292.94,293.40,297.13,324.21,290.90,167.38,270.28,289.28,320.64,,
2011-01-07 22:01:44.406000,L5,363.13,342.42,333.40,328.08,335.52,318.50,314.29,314.68,309.17,314.06,322.60,328.01,341.64,329.33,327.32,328.16,329.11,342.09,319.03,307.88
2011-02-01 21:55:35.620000,L5,331.80,300.10,302.92,294.66,269.22,244.45,274.37,221.40,196.18,259.43,220.54,286.67,308.51,,293.30,,270.02,308.27,,
2011-03-12 22:01:43.554000,L5,322.94,296.51,298.45,288.87,275.68,257.73,267.64,262.06,257.96,260.20,,,,,,,,,,
2011-03-28 22:01:38.376000,L5,297.15,272.35,274.74,270.68,226.09,225.29,242.77,242.59,246.49,256.63,262.81,273.50,296.54,260.39,267.60,,261.49,291.42,,
2011-04-13 22:01:34.017000,L5,330.20,299.04,302.31,295.87,288.89,275.14,277.94,272.61,277.61,270.16,278.36,264.26,,255.51,261.76,232.80,261.08,279.98,246.52,268.70
2013-04-11 22:07:51.092000,L8,296.44,237.60,272.22,260.52,230.16,216.38,251.65,242.45,254.00,253.80,260.36,259.65,289.11,258.68,,,,,,
2013-05-20 22:13:50.559000,L8,295.36,238.87,268.33,249.72,242.68,222.10,224.75,227.80,250.49,217.70,241.87,,,,,,,,,
2013-05-29 22:07:41.466000,L8,308.30,262.60,283.23,280.72,286.14,261.43,273.66,265.22,269.48,270.78,277.56,278.52,312.74,266.37,276.39,243.39,284.16,314.82,255.47,275.28
2013-06-05 22:13:51.261000,L8,391.40,344.73,325.72,339.62,343.19,276.47,284.34,285.76,297.83,292.69,300.95,306.54,324.54,326.66,317.98,333.41,324.30,336.65,322.77,313.58
2013-06-21 22:13:43.313000,L8,439.82,348.08,299.65,290.76,295.06,278.02,286.98,284.72,280.64,283.45,292.51,290.12,322.29,284.11,298.16,259.17,304.74,333.75,270.22,305.32
2013-06-30 22:07:36.163000,L8,302.40,249.41,271.57,267.93,267.30,247.90,259.40,250.77,262.04,262.45,266.20,263.87,295.67,259.38,264.70,,272.23,293.73,,
2013-07-07 22:13:48.209000,L8,347.66,285.33,290.31,293.41,291.82,268.92,277.72,282.42,277.59,277.94,280.73,286.75,311.79,267.36,285.70,249.13,302.67,327.72,260.77,275.12
2013-07-16 22:07:36.609000,L8,308.37,263.11,277.90,279.35,281.04,261.74,270.56,260.30,268.90,265.16,266.46,281.49,299.65,260.81,272.24,241.31,275.59,300.28,252.00,265.44
2013-08-08 22:13:49.700000,L8,376.24,337.39,332.75,334.79,342.66,311.73,311.21,309.93,302.37,312.93,320.33,312.26,324.38,320.08,320.21,327.70,330.08,331.60,319.37,311.74
2013-09-02 22:07:40.639000,L8,298.19,229.96,268.38,264.52,243.30,230.20,253.07,243.83,255.04,252.10,258.70,258.12,290.73,251.55,260.26,,264.15,284.76,,
2013-09-25 22:13:41.239000,L8,328.12,307.94,305.84,308.43,303.26,284.55,292.91,294.10,281.37,264.27,266.39,289.22,307.49,256.69,,200.06,,,,
2013-10-11 22:13:41.596000,L8,298.65,235.21,276.81,271.57,276.56,238.76,272.47,243.57,248.08,243.24,,,281.57,259.70,261.96,175.54,268.81,285.39,,
2013-10-27 22:13:31.854000,L8,367.02,303.62,299.46,304.36,308.21,294.38,284.33,287.94,279.45,296.52,292.17,287.67,360.61,318.42,287.87,347.63,356.74,333.09,294.52,282.24
2013-11-05 22:07:22.900000,L8,,,332.24,331.72,343.20,329.39,318.68,314.08,311.18,409.72,427.09,386.81,386.54,447.28,315.57,419.62,330.08,341.03,310.54,318.15
2013-11-12 22:13:32.202000,L8,382.43,299.38,299.30,299.47,303.91,288.89,287.51,283.74,282.93,282.16,282.87,281.69,317.95,279.27,288.56,252.29,295.89,324.99,264.20,280.09
2013-11-28 22:13:25.971000,L8,,283.05,283.45,268.40,246.33,257.98,265.23,268.54,269.62,271.07,274.33,272.04,304.32,265.39,274.64,241.02,278.13,295.71,252.05,260.85
2013-12-07 22:07:14.870000,L8,295.20,233.88,286.55,266.97,242.47,,252.21,252.41,260.24,261.21,267.02,271.53,281.32,261.38,265.01,235.95,273.90,300.49,,
2013-12-14 22:13:21.591000,L8,388.76,298.68,297.24,297.84,297.31,275.31,278.33,275.71,279.19,280.12,286.85,284.07,324.69,323.70,294.50,328.95,301.46,324.04,262.73,287.38
2014-01-31 22:12:52.806000,L8,334.46,303.27,302.14,291.78,293.20,267.47,274.52,265.52,269.12,271.34,275.82,291.72,308.70,267.23,281.18,245.87,285.86,307.35,252.29,281.78
2014-02-16 22:12:38.819000,L8,292.03,226.54,244.95,200.61,,,244.69,237.00,246.82,246.35,256.55,255.80,280.06,247.74,,,,,,
2014-03-20 22:12:13.789000,L8,394.22,439.32,451.40,451.27,426.02,464.54,478.86,446.21,447.57,308.26,434.82,387.14,366.11,321.78,401.50,328.16,323.38,330.05,381.64,441.21
2014-04-05 22:11:58.702000,L8,296.14,255.92,271.46,261.95,217.26,214.01,253.53,242.36,252.59,252.62,259.82,263.87,289.95,252.83,,,,,,
2014-04-21 22:11:42.175000,L8,345.12,302.97,299.32,295.97,296.49,269.42,266.22,247.07,256.07,254.91,265.44,293.58,304.14,,,,,,,
2014-05-16 22:05:09.831000,L8,302.14,269.04,284.74,279.79,276.15,252.01,265.92,256.31,262.88,265.74,268.79,276.30,308.86,263.14,,,,,,
2014-05-23 22:11:18.694000,L8,372.91,287.89,291.95,293.18,293.91,280.62,284.87,282.92,280.52,281.61,285.43,294.55,321.74,334.83,285.77,340.99,330.07,338.66,327.36,312.65
2014-08-04 22:05:38.545000,L8,487.12,400.21,406.63,401.70,414.01,366.53,359.66,365.17,432.11,427.70,370.03,360.56,351.27,351.74,375.80,365.36,375.41,376.21,409.78,408.50
2014-08-20 22:05:42.763000,L8,297.84,269.63,242.21,253.01,,,,,,,238.19,255.79,286.74,254.29,,,,,,
2014-10-07 22:05:49.968000,L8,360.35,303.97,306.83,304.51,305.79,288.21,286.16,283.24,282.26,282.05,288.64,285.20,327.21,314.31,314.33,321.93,322.48,333.46,315.82,308.57
2014-10-14 22:12:02.705000,L8,456.57,393.81,424.00,322.96,507.72,389.64,320.54,,515.62,488.61,477.72,525.89,357.50,349.20,396.04,339.66,360.09,397.53,347.17,389.11
2014-10-30 22:11:58.859000,L8,341.44,285.06,284.41,275.78,265.63,,254.04,245.45,207.86,,,,281.74,244.30,260.67,,261.79,238.83,243.92,236.95
2014-11-08 22:05:52.173000,L8,370.27,349.85,350.65,364.26,360.06,350.16,324.53,334.63,320.42,331.73,330.85,341.28,351.49,335.53,343.43,341.76,339.52,347.37,343.00,349.83
2014-12-01 22:12:00.318000,L8,503.88,374.54,365.28,363.25,383.71,369.72,370.82,372.05,373.26,372.51,370.89,360.56,342.59,364.43,349.85,376.18,373.03,373.51,341.47,355.48
2015-01-02 22:11:50.958000,L8,437.89,393.41,402.54,373.18,529.29,523.86,447.90,429.11,403.59,546.18,421.86,454.00,427.19,358.24,342.69,360.23,359.09,352.38,449.38,465.55
2015-02-28 22:05:24.487000,L8,,,303.90,307.30,309.17,289.92,284.23,276.20,276.17,274.28,292.17,292.00,320.95,323.44,302.79,316.94,314.25,328.21,311.29,291.25
2015-03-07 22:11:30.209000,L8,481.41,447.49,403.68,395.79,402.05,314.67,477.36,493.50,520.45,553.96,,521.44,464.90,352.46,313.57,313.57,302.67,352.98,305.51,295.27
2015-04-24 22:11:08.401000,L8,296.37,262.52,272.09,267.90,233.36,222.17,252.12,243.44,255.27,181.12,259.23,257.38,286.19,252.77,,,,,,
2015-05-10 22:10:52.487000,L8,297.80,265.17,273.42,270.85,244.44,233.33,258.20,248.01,259.05,258.63,261.45,262.60,294.70,258.77,180.33,,270.91,289.05,,
2015-05-19 22:04:40.718000,L8,304.01,268.44,278.86,276.89,272.79,247.21,263.01,255.03,264.20,267.68,270.76,271.43,296.94,264.05,270.38,239.45,279.28,297.20,,
2015-06-04 22:04:48.656000,L8,345.15,270.17,277.52,282.64,274.39,251.58,263.54,255.07,260.57,266.38,272.15,268.75,297.70,262.98,268.90,239.69,274.94,302.27,,
2015-06-20 22:04:57.007000,L8,342.15,306.38,301.55,308.12,312.85,282.71,284.96,279.20,286.62,284.92,288.91,303.22,308.49,278.18,283.21,260.10,301.41,318.63,258.90,275.33
2015-07-06 22:05:06.214000,L8,353.46,284.78,288.97,290.44,289.53,269.04,273.84,267.34,268.00,276.84,275.76,280.80,310.07,267.87,283.31,245.44,290.44,313.61,253.95,271.69
2015-07-22 22:05:13.606000,L8,356.84,301.54,297.85,294.07,300.03,269.51,274.01,266.98,268.53,271.55,275.51,282.39,320.86,269.47,284.27,247.73,297.25,327.94,256.81,282.39
