dates,satname,nzd0162-0000,nzd0162-0001,nzd0162-0002,nzd0162-0003,nzd0162-0004,nzd0162-0005,nzd0162-0006
1999-07-18 21:58:25.703000,L7,313.48,353.40,344.85,352.04,324.54,338.88,367.66
1999-07-18 21:58:49.681000,L7,318.59,359.26,357.91,367.81,331.43,343.84,396.32
1999-10-22 21:58:28.758000,L7,325.80,381.93,380.49,369.73,391.94,348.55,369.94
1999-12-09 21:58:33.708000,L7,326.36,380.48,376.75,366.44,383.12,371.77,374.28
1999-12-09 21:58:57.676000,L7,324.07,378.23,375.18,362.53,356.23,370.20,373.34
1999-12-25 21:58:52.197000,L7,262.17,309.30,238.81,175.46,232.58,316.13,333.14
2000-02-27 21:58:16.566000,L7,317.09,394.20,303.78,344.54,400.88,389.76,391.80
2000-02-27 21:58:40.521000,L7,315.01,250.22,302.24,344.03,312.24,336.24,391.03
2000-03-14 21:58:11.336000,L7,303.36,335.09,345.12,343.78,312.70,332.21,344.83
2000-03-14 21:58:35.291000,L7,297.41,331.09,,,303.64,327.56,333.25
2000-03-30 21:58:09.573000,L7,306.69,344.77,359.03,351.42,316.03,334.57,339.61
2000-03-30 21:58:33.541000,L7,307.04,345.37,358.34,352.49,315.74,337.12,338.02
2000-08-05 21:56:44.750000,L7,275.53,313.97,209.45,317.58,310.56,283.25,264.54
2000-08-05 21:57:08.715000,L7,,,208.51,314.07,310.02,282.95,264.74
2000-12-11 21:56:00.959000,L7,,352.11,339.71,340.54,354.02,347.15,362.23
2001-01-12 21:56:06.772000,L7,307.33,356.66,361.93,355.96,370.48,360.96,366.46
2001-01-12 21:56:30.696000,L7,307.34,356.54,314.42,355.27,368.20,359.30,364.15
2001-02-13 21:56:03.778000,L7,,316.94,351.89,346.99,270.12,326.99,344.31
2001-03-01 21:55:57.624000,L7,296.28,325.85,,289.37,306.87,334.39,354.31
2001-03-01 21:56:21.596000,L7,310.36,376.79,381.38,388.25,395.79,375.27,372.13
2001-06-05 21:55:16.607000,L7,294.90,328.55,339.77,347.47,313.52,318.01,266.99
2001-06-05 21:55:40.577000,L7,296.63,334.02,342.49,348.62,314.20,322.97,268.83
2001-06-21 21:55:05.323000,L7,301.76,326.40,343.72,347.45,307.16,321.22,270.44
2001-06-21 21:55:29.297000,L7,302.51,329.45,346.16,348.87,309.67,323.89,272.55
2001-08-24 21:54:24.664000,L7,293.32,341.82,341.25,345.45,321.69,328.38,287.62
2001-08-24 21:54:48.593000,L7,296.25,340.81,344.76,347.90,324.69,329.49,299.49
2001-09-09 21:54:12.928000,L7,,,204.19,277.30,335.08,287.25,302.03
2001-09-09 21:54:36.880000,L7,,,193.61,270.64,328.43,295.21,287.54
2001-09-25 21:54:04.740000,L7,282.99,305.58,333.39,347.40,307.34,330.49,345.55
2001-09-25 21:54:28.694000,L7,279.19,298.33,255.26,262.27,308.03,330.13,272.39
2001-10-11 21:53:46.024000,L7,313.56,370.06,369.12,357.03,345.14,342.80,362.60
2001-10-11 21:54:09.862000,L7,312.64,368.17,366.26,356.14,366.63,342.05,360.56
2001-12-30 21:54:13.275000,L7,307.24,276.89,,,230.40,325.39,271.06
2001-12-30 21:54:37.254000,L7,329.83,333.00,291.41,342.56,302.76,336.20,366.53
2002-01-31 21:54:26.647000,L7,317.79,370.33,369.93,368.57,380.60,366.49,370.08
2002-01-31 21:54:50.570000,L7,311.77,363.05,364.29,360.80,374.56,360.18,365.79
2002-02-16 21:54:54.191000,L7,324.49,361.27,373.90,356.73,370.00,365.25,352.71
2002-05-23 21:54:18.991000,L7,304.05,337.90,326.47,353.89,337.72,340.90,303.75
2002-08-27 21:53:36.267000,L7,304.68,350.06,362.49,355.85,346.41,341.86,360.59
2002-08-27 21:54:00.253000,L7,302.72,340.06,365.79,351.98,343.73,334.95,348.38
2002-10-14 21:53:19.813000,L7,318.03,382.96,379.25,356.29,386.44,370.28,372.03
2002-10-14 21:53:43.769000,L7,320.03,374.84,381.25,380.47,386.59,372.56,372.98
2002-12-01 21:53:52.985000,L7,311.15,354.46,353.72,349.62,362.75,349.29,365.65
2002-12-01 21:54:16.937000,L7,308.58,355.42,352.35,346.69,364.03,348.48,367.68
2003-01-18 21:54:06.301000,L7,304.55,367.52,366.90,367.94,378.57,365.76,370.86
2003-01-18 21:54:30.278000,L7,310.72,372.68,369.87,373.69,381.47,368.19,370.84
2003-03-23 21:54:16.760000,L7,296.10,344.49,339.79,346.72,313.05,340.82,360.04
2003-03-23 21:54:40.711000,L7,295.93,344.42,338.57,346.51,312.50,339.40,327.12
2003-05-26 21:54:19.958000,L7,284.99,313.19,325.96,342.81,300.78,286.69,266.98
2003-05-26 21:54:43.917000,L7,271.04,180.73,288.25,335.91,287.20,282.47,261.78
