dates,satname,nzd0123-0000,nzd0123-0001,nzd0123-0002,nzd0123-0003,nzd0123-0004,nzd0123-0005
1999-08-26 22:04:44.971000,L7,357.66,303.60,310.14,332.84,340.68,312.91
1999-09-27 22:04:48.949000,L7,354.68,364.58,367.79,378.06,343.99,320.56
1999-10-22 21:58:28.758000,L7,371.68,363.60,374.84,382.63,340.18,322.56
1999-11-14 22:04:42.286000,L7,353.26,305.39,311.37,337.04,342.36,323.73
2000-03-14 21:58:11.336000,L7,378.51,368.26,313.28,334.74,339.37,322.34
2000-03-30 21:58:09.573000,L7,337.72,304.91,305.54,322.84,338.86,308.40
2000-07-11 22:03:17.779000,L7,311.58,291.70,210.99,321.19,326.44,286.95
2000-07-20 21:56:59.837000,L7,,,,,336.90,286.62
2000-08-12 22:02:54.094000,L7,339.52,306.79,319.41,333.21,343.05,321.75
2000-10-15 22:01:56.204000,L7,,,,,247.39,217.07
2001-01-03 22:02:12.432000,L7,356.29,295.07,303.20,330.80,334.62,315.14
2001-01-12 21:56:06.772000,L7,368.28,356.57,369.08,368.03,352.16,350.66
2001-02-04 22:02:14.384000,L7,192.22,232.18,200.06,324.16,334.50,249.65
2001-03-01 21:55:57.624000,L7,357.79,342.28,305.50,335.54,347.19,320.40
2001-03-24 22:01:59.719000,L7,261.97,291.43,207.88,325.27,331.44,301.50
2001-06-05 21:55:16.607000,L7,262.08,233.61,,,303.08,286.13
2001-08-15 22:00:38.680000,L7,,535.37,488.48,417.87,458.10,548.40
2001-09-09 21:54:12.928000,L7,343.46,308.71,315.53,338.64,343.00,330.07
2001-09-25 21:54:04.740000,L7,356.05,317.41,323.30,342.42,342.18,328.84
2001-10-02 22:00:04.650000,L7,341.43,306.31,314.40,339.58,340.56,321.06
2001-10-11 21:53:46.024000,L7,376.09,359.64,375.91,391.05,390.86,335.69
2001-11-03 22:00:10.954000,L7,,,,207.08,296.98,255.66
2001-12-30 21:54:13.275000,L7,306.57,169.89,218.69,327.27,248.04,301.00
2002-01-22 22:00:40.906000,L7,359.21,355.41,303.97,332.95,339.66,313.97
2002-01-31 21:54:26.647000,L7,343.61,252.64,294.43,335.16,304.14,280.95
2002-03-20 21:54:24.081000,L7,359.23,263.36,264.47,,340.31,318.30
2002-03-27 22:00:37.575000,L7,357.23,299.69,300.54,327.52,346.80,311.10
2002-04-28 22:00:38.357000,L7,322.30,293.19,302.86,328.35,333.95,306.08
2002-05-23 21:54:18.991000,L7,313.83,302.15,222.64,,,
2002-06-15 22:00:19.658000,L7,325.95,309.95,319.05,337.99,345.16,327.91
2002-06-24 21:54:04.370000,L7,389.01,428.84,407.77,404.78,404.42,386.04
2002-07-01 22:00:15.186000,L7,338.90,349.73,321.60,335.71,341.35,347.58
2002-07-17 22:00:08.747000,L7,329.46,307.14,314.36,336.30,343.58,321.80
2002-08-02 22:00:01.321000,L7,323.09,292.37,185.38,287.00,290.87,235.83
2002-08-11 21:53:48.595000,L7,347.47,339.56,344.40,345.70,346.53,347.20
2002-08-18 21:59:57.690000,L7,361.19,359.42,316.45,336.40,332.38,327.41
2002-08-27 21:53:36.267000,L7,364.10,359.04,368.73,336.35,341.75,335.19
2002-09-12 21:53:31.762000,L7,360.55,351.14,321.09,337.91,339.12,321.02
2002-09-19 21:59:35.083000,L7,353.28,309.66,307.71,337.51,341.09,320.76
2002-10-14 21:53:19.813000,L7,371.73,308.25,313.36,339.36,344.06,324.73
2002-10-21 21:59:36.443000,L7,360.82,352.61,316.67,365.81,351.77,341.94
2002-12-01 21:53:52.985000,L7,203.63,304.17,226.45,274.01,329.16,301.81
2002-12-24 22:00:09.147000,L7,353.47,291.54,245.20,322.61,332.20,311.05
2003-01-18 21:54:06.301000,L7,355.17,298.29,301.03,326.57,337.94,313.47
2003-01-25 22:00:18.779000,L7,364.42,345.86,300.72,329.75,335.93,310.95
