dates,satname,nzd0352-0000,nzd0352-0001,nzd0352-0002,nzd0352-0003,nzd0352-0004,nzd0352-0005
1999-09-04 22:00:09.953000,L7,489.77,495.74,401.19,491.54,479.27,
1999-10-22 22:00:04.598000,L7,415.39,419.62,410.07,419.54,402.20,452.21
1999-12-09 22:00:09.551000,L7,305.43,325.01,314.16,305.45,286.90,311.93
1999-12-25 22:00:04.067000,L7,,305.60,303.45,291.01,160.15,291.33
2000-02-11 21:59:57.866000,L7,374.02,386.75,377.78,364.94,372.61,350.85
2000-02-27 21:59:52.393000,L7,295.87,362.06,364.49,343.57,361.52,335.84
2000-05-01 21:59:30.586000,L7,,,339.32,322.00,327.12,
2000-10-24 21:57:29.684000,L7,347.29,376.35,378.77,350.48,372.41,352.53
2000-11-25 21:57:34.931000,L7,398.16,404.23,399.75,395.99,387.35,382.38
2000-12-11 21:57:36.803000,L7,381.88,380.83,380.46,368.14,367.59,365.39
2001-04-02 21:57:18.479000,L7,,,,,,253.40
2001-05-20 21:57:04.892000,L7,,,336.21,336.10,,219.83
2001-09-25 21:55:40.572000,L7,,291.20,329.31,297.24,,290.62
2001-12-30 21:55:49.115000,L7,171.30,358.97,356.75,337.15,353.16,329.96
2002-01-15 21:55:59.365000,L7,,250.85,305.26,287.54,,
2002-03-04 21:56:09.860000,L7,,295.19,320.83,301.18,278.49,
2002-09-12 21:55:07.575000,L7,,,293.02,277.29,,
2002-10-14 21:54:55.882000,L7,323.06,358.19,352.80,341.69,353.73,472.22
2002-10-30 21:55:01.471000,L7,276.31,357.67,359.25,330.62,354.71,333.51
2003-01-02 21:55:34.113000,L7,388.08,389.21,391.78,375.97,376.93,361.75
2003-01-18 21:55:42.118000,L7,361.50,374.83,366.59,346.29,365.87,343.03
2003-02-19 21:55:54.479000,L7,339.45,394.27,378.51,373.70,377.05,359.63
2003-12-28 21:45:57.554000,L5,302.79,342.67,292.33,314.13,349.10,325.26
2004-04-02 21:46:30.745000,L5,,326.16,325.21,321.53,348.01,
2004-06-05 21:48:24.950000,L5,,,,305.84,,
2004-07-23 21:49:45.084000,L5,,,305.48,310.75,,
2004-08-24 21:50:29.935000,L5,,,196.32,284.96,,
2004-09-25 21:51:19.231000,L5,226.15,332.68,324.78,315.95,344.75,310.57
2004-10-27 21:51:59.516000,L5,177.38,339.68,318.83,313.93,348.36,311.05
2004-11-12 21:52:15.232000,L5,,332.70,308.84,260.67,,
2005-01-15 21:53:21.356000,L5,202.03,340.26,307.16,314.62,350.15,300.29
