dates,satname,nzd0055-0000,nzd0055-0001,nzd0055-0002,nzd0055-0003,nzd0055-0004,nzd0055-0005,nzd0055-0006,nzd0055-0007,nzd0055-0009,nzd0055-0010,nzd0055-0024,nzd0055-0025,nzd0055-0008,nzd0055-0011,nzd0055-0012,nzd0055-0013,nzd0055-0014,nzd0055-0015,nzd0055-0016,nzd0055-0017,nzd0055-0018,nzd0055-0019,nzd0055-0020,nzd0055-0021,nzd0055-0022,nzd0055-0023
2001-08-15 22:00:14.727000,L7,477.18,450.52,461.96,457.39,462.18,277.22,396.16,406.05,421.06,398.29,516.05,503.38,411.67,399.69,392.87,402.43,541.12,542.32,228.48,420.81,348.62,422.29,461.51,521.28,520.96,530.75
2001-10-02 21:59:40.713000,L7,490.18,423.30,421.90,431.32,432.21,410.65,415.40,431.23,441.21,383.63,338.48,353.39,437.77,262.88,530.45,436.98,418.44,510.16,522.37,512.81,,533.61,524.76,528.19,309.78,425.17
2001-11-19 21:59:56.393000,L7,240.03,256.21,261.01,196.66,381.53,355.57,261.42,294.89,284.56,338.15,268.39,325.80,217.86,329.87,333.84,336.79,317.40,262.63,,,,,,,,
2001-12-05 21:59:55.034000,L7,,,,,352.73,224.22,,,,,,314.15,,,,,,,,,,,,,,
2001-12-21 22:00:05.972000,L7,461.26,510.06,504.44,509.10,395.84,276.47,359.54,424.64,405.63,400.27,320.90,439.70,470.53,520.99,514.22,540.95,480.21,503.05,408.36,433.35,417.85,461.76,489.11,509.29,520.99,527.27
2002-01-22 22:00:16.971000,L7,465.96,453.58,459.32,529.12,482.07,506.94,394.75,398.30,413.30,419.96,465.08,454.86,406.03,483.60,489.07,506.70,483.70,486.49,493.22,310.51,362.27,436.88,466.25,479.18,487.37,481.57
2002-02-23 22:00:19.685000,L7,465.69,445.32,442.59,443.40,439.30,442.64,432.05,475.79,369.45,465.55,,,458.63,415.18,332.15,351.33,346.15,278.50,171.10,,,,,,,
2002-03-27 22:00:13.634000,L7,397.33,389.87,382.67,360.22,387.59,388.55,285.37,288.68,308.19,362.43,246.12,318.93,281.28,354.73,334.89,347.80,344.60,282.83,162.35,,,,,,,
2002-04-28 22:00:14.417000,L7,374.08,359.73,364.28,282.65,366.60,496.86,524.06,438.41,295.98,323.14,212.73,315.03,223.32,343.82,331.55,341.68,345.49,264.16,,,,,,,,
2002-06-15 21:59:55.710000,L7,373.09,378.96,,,,,303.75,290.26,460.18,438.17,347.10,360.13,297.88,428.17,433.06,465.43,445.90,440.89,342.06,173.83,,,,,383.65,427.96
2002-07-17 21:59:44.793000,L7,423.62,426.93,427.99,438.89,423.10,436.49,294.41,282.69,344.35,333.82,227.47,318.40,287.22,349.15,351.49,344.71,359.81,280.04,165.37,418.70,387.95,,,,302.93,416.22
2002-08-18 21:59:33.737000,L7,457.34,432.88,362.71,377.05,327.13,474.05,430.80,443.91,499.13,466.03,308.54,330.29,493.57,457.43,339.12,453.70,465.69,453.00,451.11,465.81,397.81,261.64,330.89,194.32,217.78,360.54
2002-09-19 21:59:11.129000,L7,421.22,511.21,540.91,546.55,536.94,548.51,523.74,307.52,376.09,376.01,511.68,508.05,366.50,368.15,363.87,364.39,368.67,334.78,169.38,435.18,374.67,,,,,425.58
2002-11-22 21:59:33.639000,L7,413.83,422.43,418.68,415.57,422.56,426.75,427.11,443.75,457.68,450.34,483.54,512.71,459.79,438.93,422.21,431.11,445.24,408.37,434.91,431.86,249.61,465.51,490.05,508.50,486.96,518.83
2003-01-09 21:59:45.950000,L7,404.16,536.48,522.14,527.41,537.11,534.85,405.49,301.51,290.79,348.61,273.19,464.35,185.21,331.85,425.31,444.01,444.08,446.17,449.42,410.39,303.07,,,,,206.75
2003-03-30 22:00:07.079000,L7,375.47,365.68,359.21,361.39,379.38,381.05,420.01,413.31,376.32,316.04,531.39,497.34,414.88,367.46,394.70,419.43,471.94,405.46,506.82,386.37,230.92,420.76,495.14,465.63,469.75,543.44
2003-07-28 21:48:04.987000,L5,385.33,380.71,378.73,360.01,382.26,382.46,312.98,345.08,384.08,380.78,340.59,383.14,342.22,375.46,379.93,377.54,364.60,328.86,163.23,,,,,,,414.22
2003-08-29 21:48:38.429000,L5,385.88,377.20,370.69,345.33,382.97,332.95,310.37,344.57,386.07,381.64,346.59,373.47,353.69,376.98,379.02,377.60,371.16,327.00,,,,,,,,176.35
2003-09-30 21:49:06.317000,L5,393.12,381.24,376.04,347.17,379.16,391.60,312.78,344.30,389.61,388.38,334.88,371.66,354.78,387.46,386.47,381.41,376.32,311.66,,,,,,,,186.19
2004-06-12 21:52:47.645000,L5,440.32,389.31,376.90,351.65,391.03,394.32,296.47,353.80,380.25,377.99,344.89,379.67,332.75,379.54,377.54,379.31,366.50,322.40,,,,,,,,
2004-07-30 21:54:04.170000,L5,402.38,387.47,381.19,352.39,388.30,394.86,295.35,340.02,374.09,375.45,345.70,377.56,321.36,374.17,380.01,377.62,371.74,319.52,160.65,,,,,,,426.84
2004-09-16 21:55:17.605000,L5,385.52,374.94,373.73,345.45,378.30,383.82,312.57,357.74,390.94,386.65,353.63,383.41,353.41,384.54,381.54,381.68,368.24,321.23,,,,,,,,433.45
2004-10-18 21:55:59.918000,L5,399.69,379.20,377.18,345.18,382.64,308.01,309.81,344.60,347.20,322.31,,,346.30,315.75,349.28,361.87,352.30,315.99,,,,,,,,
2004-11-03 21:56:19.004000,L5,400.23,381.81,372.25,344.66,382.50,388.71,308.55,338.32,393.91,392.28,354.38,384.89,340.52,388.83,388.30,389.20,384.86,317.03,,,,,,,,429.88
2004-11-19 21:56:31.297000,L5,405.25,383.39,389.33,353.10,383.69,298.49,305.85,332.47,374.62,377.75,332.22,372.08,325.32,380.34,380.57,381.11,367.77,327.74,156.26,,,,,,,
2005-01-13 22:03:41.143000,L5,,,,,,,,,,348.55,,,,336.90,345.92,338.77,314.48,271.25,396.26,,,,,,,
2005-02-14 22:04:09.465000,L5,,,,394.01,415.20,249.92,240.93,325.09,390.09,479.76,,,314.40,,,,,,,,,,,,,
2005-02-23 21:58:07.648000,L5,383.54,379.66,373.20,350.13,379.84,390.38,309.11,333.45,335.87,360.38,343.44,376.57,290.31,361.93,368.07,367.49,355.09,313.55,161.99,,,,,,,183.78
2005-03-11 21:58:20.185000,L5,387.06,375.37,374.81,347.20,375.30,380.08,306.18,336.88,356.39,373.68,341.56,384.17,322.60,363.28,371.80,367.86,359.30,303.36,,,,,,,,178.78
2005-03-27 21:58:27.646000,L5,393.59,377.63,376.34,352.70,380.66,378.36,305.76,331.73,346.03,361.82,336.71,378.21,296.38,357.98,364.60,372.06,369.43,311.97,,,,,,,,179.84
2005-04-03 22:04:40.528000,L5,438.81,429.48,411.85,382.75,460.92,,,,,,,,,,,,,,,,,,,,,
2005-04-12 21:58:31.220000,L5,384.74,374.78,372.11,351.19,373.49,368.41,309.14,342.55,370.76,367.04,340.29,380.87,322.12,368.03,374.45,370.37,353.92,312.06,161.14,,,,,,,
2005-06-06 22:05:05.724000,L5,,,,,,,320.46,345.59,337.22,362.62,280.21,318.72,252.68,348.58,354.11,,,,,,,,,,,
2005-07-08 22:05:15.796000,L5,,,,,,,,,381.53,379.96,289.22,324.50,341.75,370.52,374.05,365.71,382.97,,,,,,,,,
2005-07-17 21:59:11.604000,L5,448.87,394.07,383.24,353.60,394.25,401.02,319.12,352.20,381.27,380.94,348.02,384.94,351.15,377.11,381.78,381.85,369.48,328.11,167.02,,,,,,,428.13
2005-09-19 21:59:32.955000,L5,375.78,370.25,370.63,340.74,373.58,368.80,297.24,331.50,378.64,380.35,352.59,375.05,324.70,377.19,381.49,379.17,367.75,300.13,,,,,,,,432.95
2006-02-10 22:01:51.332000,L5,394.83,377.79,378.17,348.50,382.99,382.85,304.95,336.30,342.21,362.98,341.71,381.76,291.32,360.64,373.98,371.84,358.91,312.66,,,,,,,,190.71
2006-02-17 22:08:11.136000,L5,,,,,,262.70,317.37,336.36,280.47,225.78,,,241.55,,,,,,,,,,,,,
2006-03-14 22:02:31.280000,L5,394.02,385.42,379.12,357.20,381.53,381.30,302.45,336.00,332.64,360.33,336.89,376.59,289.77,350.68,363.29,370.00,362.11,315.44,,,,,,,,177.22
2006-04-06 22:09:08.139000,L5,,,,,,265.72,303.56,342.31,301.17,350.30,,,254.03,376.72,453.33,,,,,,,,,,,
2006-05-17 22:03:33.996000,L5,391.56,384.61,378.89,348.54,385.07,386.74,311.04,347.82,384.04,379.39,352.14,392.16,334.52,379.82,381.38,380.68,371.47,323.83,158.47,,,,,,,434.20
2006-06-25 22:10:20.606000,L5,414.05,405.36,370.78,379.48,531.26,,,,,,,,,,,,,,,,,,,,,
2006-08-12 22:10:59.603000,L5,,429.43,415.43,392.46,423.52,415.99,354.86,391.22,,,,,,,,,,,,,,,,,,
2006-08-21 22:04:55.513000,L5,402.43,411.31,428.94,354.34,390.65,396.67,309.30,350.88,391.53,388.51,413.59,391.81,347.69,383.77,383.95,380.07,367.27,342.02,175.87,,,,,,,444.08
2006-08-28 22:11:11.674000,L5,,,,,,,,,,,,,,,380.43,379.57,369.57,277.93,,,,,,,,
2006-09-13 22:11:23.474000,L5,433.14,425.19,415.80,384.19,366.37,,,,,,,,,,,,,,,,,,,,,
2006-11-25 22:06:19.953000,L5,318.96,311.08,306.28,286.24,329.35,223.44,272.23,303.97,346.04,346.62,327.46,367.85,339.54,340.12,330.53,325.54,297.95,236.81,,,,,,,,299.92
2006-12-11 22:06:28.205000,L5,254.15,250.39,235.22,230.54,261.36,173.97,206.02,198.92,269.52,260.02,300.53,353.73,247.20,274.02,260.30,253.10,204.52,,,,,,,,,257.86
2007-02-13 22:06:23.395000,L5,389.12,376.56,371.76,347.18,375.85,382.20,309.20,335.82,343.45,367.32,342.17,378.09,311.79,370.81,370.23,365.07,355.24,300.15,158.12,,,,,,,
2007-09-16 22:10:40.887000,L5,454.35,442.65,414.97,391.71,421.35,419.71,356.31,387.99,423.56,417.41,366.70,351.27,395.14,410.71,397.61,398.98,397.14,357.15,,,,,,,356.67,387.28
2007-09-25 22:04:24.972000,L5,409.82,391.56,397.21,366.39,402.23,406.29,327.97,348.24,394.22,395.07,354.23,384.23,357.67,389.45,388.82,395.30,386.96,360.82,,,,,,,,433.96
2007-10-02 22:10:31.289000,L5,451.73,442.43,435.20,408.32,434.59,424.15,350.35,383.34,409.74,402.64,296.71,326.60,396.03,390.77,396.60,397.17,387.03,359.72,,,,,,,343.39,382.29
2008-02-16 22:01:58.190000,L5,423.18,410.89,440.58,361.72,396.22,399.34,329.94,372.31,379.02,399.40,433.76,421.99,367.66,384.99,385.94,385.10,389.42,329.26,176.06,,,,,,,443.94
2008-11-21 22:01:05.982000,L5,,,,,,,,,404.21,401.32,,,383.68,391.60,384.99,383.25,376.00,,,,,,,,,
2008-12-16 21:55:41.804000,L5,376.23,360.56,357.65,337.19,364.92,337.65,288.56,325.12,331.74,370.95,,,283.67,362.13,370.48,365.84,351.34,302.69,165.54,,,,,,,
2009-01-01 21:56:07.642000,L5,394.74,380.99,377.56,352.52,384.98,385.18,279.71,234.10,,,,,,186.22,366.11,373.35,359.32,309.38,164.35,,,,,,,
2009-01-24 22:02:55.057000,L5,428.63,422.44,404.71,381.18,412.74,414.25,,,,,,,,,,,,,,,,,,,,
2009-02-02 21:56:58.438000,L5,394.10,386.97,375.26,353.48,388.98,394.79,318.63,348.44,384.68,387.66,344.48,390.28,322.70,380.07,380.78,378.85,366.58,323.52,177.20,,,,,,,193.91
2010-10-03 22:01:28.836000,L5,447.46,387.47,389.76,354.36,391.17,399.18,333.45,369.68,401.01,403.98,,,387.51,395.55,374.79,358.90,357.47,336.71,244.61,,,,,,,
2010-10-10 22:07:36.102000,L5,,,,,,,404.48,401.91,458.56,448.07,380.84,412.38,460.51,446.68,432.85,,,,,,,,,,,357.24
2010-11-27 22:07:24.215000,L5,446.08,423.44,411.41,386.11,417.31,416.39,350.46,378.31,,,,,,,,,,,,,,,,,,
2011-01-14 22:07:31.728000,L5,441.15,429.17,417.58,393.81,416.71,426.29,323.61,348.16,347.53,368.66,,,295.43,355.10,359.54,357.72,342.85,284.95,,,,,,,,
2011-02-15 22:07:34.670000,L5,446.92,448.26,435.84,406.10,431.42,435.71,352.93,381.81,401.99,399.38,373.60,342.89,353.57,385.85,385.69,378.10,371.80,330.29,171.22,,,,,,,
2011-03-12 22:01:19.581000,L5,388.11,378.77,381.26,348.36,381.91,390.23,303.96,346.30,389.80,390.57,430.66,388.94,332.09,383.13,380.66,384.37,375.75,325.64,184.02,,,,,,,446.34
2011-03-28 22:01:14.403000,L5,372.79,370.01,377.32,342.48,352.46,229.24,236.41,314.17,392.58,390.63,430.97,397.11,328.61,383.36,386.00,383.37,380.52,330.32,191.47,,,,,,362.62,448.84
2011-08-19 22:00:12.535000,L5,402.36,392.00,389.02,344.23,378.69,384.69,320.21,369.24,392.31,393.81,425.10,397.91,384.05,400.67,404.06,408.62,410.73,391.22,302.04,,,,,,421.78,447.22
2011-09-04 22:00:03.630000,L5,399.09,389.73,387.33,352.89,385.38,398.85,316.11,366.24,396.55,390.28,433.40,396.34,382.54,397.01,394.00,398.01,397.53,385.49,298.63,,,,,,359.99,445.78
2011-09-11 22:06:09.236000,L5,,,,357.65,403.92,193.61,222.23,275.36,340.89,376.11,280.22,310.22,324.24,376.86,378.11,374.10,335.88,283.11,,,,,,,,
2013-04-25 22:19:21.025000,L8,401.76,410.35,372.66,371.13,406.06,287.35,362.90,356.34,386.80,384.27,374.59,354.44,400.44,380.99,373.45,368.66,370.51,282.45,,,,,,329.21,399.11,392.37
2013-05-11 22:19:31.249000,L8,402.02,412.83,370.02,387.16,409.65,285.16,340.49,358.88,379.12,380.57,367.03,352.08,398.20,376.75,372.10,371.27,367.64,290.75,,,,,,,395.14,389.71
2013-05-20 22:13:26.604000,L8,452.66,399.05,362.03,320.49,384.35,397.63,316.15,330.13,371.78,368.07,424.17,397.64,374.99,371.90,369.21,376.34,378.86,372.21,199.45,,,,,,435.45,352.14
2013-06-05 22:13:27.306000,L8,479.63,432.39,415.03,429.06,484.60,489.51,316.72,370.03,373.98,368.63,420.00,398.89,377.54,372.32,372.66,378.97,376.35,375.12,187.53,,,,,,,199.16
2013-06-28 22:19:33.252000,L8,420.02,421.00,405.99,387.17,421.27,290.64,362.69,392.49,393.24,387.89,377.13,359.54,405.12,384.85,378.48,377.50,373.63,304.04,,,,,,,401.85,392.49
2013-07-07 22:13:24.262000,L8,391.42,396.63,367.17,351.56,388.24,318.95,318.55,328.05,373.19,370.41,433.06,405.18,369.67,374.29,381.08,384.73,383.99,377.74,303.12,,,,,,333.42,455.15
2013-07-07 22:13:48.209000,L8,,,,,,,,,,,434.47,406.36,,,,,,,,,,,,,481.37,465.76
2013-07-14 22:19:34.707000,L8,423.30,427.18,402.34,382.96,419.88,425.46,369.11,393.04,396.65,387.13,376.59,368.78,404.80,386.46,378.76,378.08,376.43,347.30,,,,,,345.42,402.51,397.51
2013-08-31 22:19:38.558000,L8,432.27,427.37,453.79,490.50,491.31,504.68,495.97,399.26,394.55,387.65,405.85,348.82,405.89,355.59,310.57,317.60,300.24,304.51,186.27,,,,,,394.33,433.42
2013-09-09 22:13:25.749000,L8,360.27,385.56,360.83,317.82,376.25,359.38,283.33,315.05,371.60,366.45,,,363.71,366.28,349.63,238.56,,,,,,,,,,
2013-09-25 22:13:17.289000,L8,392.40,375.84,376.51,338.76,379.78,387.23,319.58,358.50,377.14,370.66,418.79,402.72,375.21,379.82,395.34,406.55,386.06,379.00,200.24,,,,,,430.93,436.72
2013-09-25 22:13:41.239000,L8,,,,,,,,,,,418.44,398.76,,,,,,,,,,,,,429.95,435.89
2013-10-02 22:19:28.820000,L8,405.26,461.71,401.02,367.83,412.03,285.18,368.44,393.58,394.41,387.16,370.43,349.42,405.81,387.67,381.28,377.60,377.76,354.69,,,,,,,396.89,392.87
2013-10-11 22:13:17.650000,L8,403.86,394.05,385.07,367.97,385.73,393.71,324.89,363.00,379.52,371.99,422.26,405.40,379.78,379.54,377.07,382.51,386.73,379.63,305.63,,,,,,429.77,436.45
2013-10-11 22:13:41.596000,L8,,,,,,,,,,,425.76,408.41,,,,,,,,,,,,,432.67,440.32
2013-10-18 22:19:25.762000,L8,,,,,,,,,183.68,210.41,,,,305.91,324.52,383.08,376.10,357.88,,,,,,,,
2013-10-27 22:13:07.896000,L8,,,473.06,549.76,467.77,514.73,,458.04,377.56,373.89,411.75,238.53,382.28,380.48,376.96,381.20,307.70,290.17,199.43,289.89,277.88,344.61,520.90,434.84,443.08,423.06
2013-11-03 22:19:20.378000,L8,411.63,413.25,389.99,352.83,418.66,290.11,362.51,348.06,360.91,381.71,310.89,340.90,389.31,378.92,373.94,368.93,368.50,285.92,,,,,,,,254.75
2013-11-12 22:13:32.202000,L8,,,,,,,,,,,422.62,417.01,,,,,,,,,,,,,437.27,304.27
2013-12-05 22:19:13.005000,L8,459.59,,,,527.93,278.68,278.42,346.25,359.89,376.55,369.27,350.85,388.44,378.76,374.38,369.97,369.88,332.16,188.77,,,,,,391.37,386.82
2013-12-14 22:12:57.636000,L8,429.19,391.53,383.67,361.79,378.36,390.76,312.42,316.90,368.84,364.14,325.69,374.78,367.77,370.05,369.13,371.02,376.36,306.04,205.52,,,,,,,201.75
2013-12-30 22:12:49.393000,L8,413.85,391.40,370.63,332.03,379.20,398.87,313.42,317.32,336.38,336.52,,,369.50,363.23,338.22,254.24,241.07,199.75,187.44,,,,,,,
2014-01-06 22:18:54.881000,L8,423.68,428.17,372.22,417.41,412.86,278.41,202.56,,544.32,424.92,295.26,344.57,332.60,375.17,367.86,362.41,310.63,218.81,,,,,,,,273.71
2014-01-15 22:12:33.689000,L8,395.43,389.46,384.65,331.56,381.92,394.81,313.15,315.93,368.30,366.26,328.84,402.78,368.43,369.49,367.98,370.46,374.92,305.43,206.85,,,,,,,194.70
2014-01-31 22:12:28.855000,L8,377.75,370.86,366.50,349.47,367.61,363.78,302.08,314.49,353.27,361.50,324.31,376.03,327.57,366.20,365.95,366.26,368.22,300.14,184.45,,,,,,,186.38
2014-01-31 22:12:52.806000,L8,,,,,,,,,,,466.15,450.85,,,,,,,,,,,,,467.98,477.50
2014-02-07 22:18:33.391000,L8,448.22,419.04,505.43,482.45,454.12,305.97,361.24,347.87,386.85,382.69,366.98,347.51,399.79,380.94,371.84,366.09,371.96,283.93,,,,,,,386.54,318.96
2014-02-16 22:12:38.819000,L8,,,,,,,,,,,,,,,199.84,307.08,303.26,195.26,,,,,,,,
2014-02-23 22:18:20.398000,L8,415.97,411.84,393.09,367.56,403.98,289.25,315.54,349.48,368.50,379.69,301.73,350.45,397.67,378.52,368.82,362.98,361.51,272.01,,,,,,,,275.74
2014-03-04 22:11:59.077000,L8,382.87,383.74,376.93,339.20,367.73,374.87,313.52,319.68,369.32,366.21,335.94,379.78,370.99,371.85,367.15,369.80,374.63,304.84,180.92,,,,,,428.37,425.60
2014-03-11 22:18:08.266000,L8,405.91,407.19,375.07,369.99,404.85,284.88,353.05,348.74,385.26,381.45,313.65,350.35,396.72,378.76,369.39,362.23,342.22,272.31,,,,,,,388.91,382.97
2014-03-27 22:17:50.001000,L8,500.06,421.58,399.99,364.37,409.96,288.66,363.12,353.96,388.36,380.93,373.60,350.10,398.41,377.95,370.20,364.45,367.12,339.89,,,,,,,390.22,386.44
2014-04-05 22:11:34.747000,L8,370.72,367.85,370.03,358.64,387.65,301.50,331.12,395.76,408.48,376.14,454.73,454.44,411.64,381.54,376.45,387.10,389.87,406.11,417.38,405.53,367.38,308.93,,350.44,447.44,299.47
2014-04-05 22:11:58.702000,L8,,,,,,,,,,,351.15,407.04,,,,,,,,,,,,,425.74,424.85
2014-04-12 22:17:37.464000,L8,408.15,415.57,375.77,367.94,407.44,285.76,356.62,355.22,384.68,381.31,368.52,352.04,395.71,377.59,369.56,364.29,362.85,275.73,,,,,,,389.16,381.58
2014-04-21 22:11:18.224000,L8,362.13,386.22,376.63,321.71,382.07,386.75,314.13,317.18,368.55,366.02,330.87,402.73,367.85,368.65,367.69,367.47,375.99,312.64,205.66,,,,,,,215.53
2014-04-21 22:11:42.175000,L8,,,,,,,,,,,330.31,399.08,,368.31,367.53,367.21,375.84,311.72,204.60,,,,,,,215.33
2014-04-28 22:17:22.576000,L8,409.90,421.36,390.41,366.45,410.56,295.55,370.71,381.77,389.69,384.69,376.35,353.58,402.06,382.48,375.53,370.39,373.00,345.81,,,,,,,397.97,392.30
2014-05-14 22:17:08.923000,L8,420.85,446.39,376.46,370.87,416.91,296.30,378.16,392.80,395.71,385.83,380.71,353.42,405.93,383.01,375.75,372.11,374.96,338.27,,,,,,,398.47,394.28
2014-05-23 22:11:18.694000,L8,,,,,,,,,,,430.87,413.44,,,,,,,,,,,,371.52,440.93,442.14
2014-05-30 22:17:11.184000,L8,410.40,424.36,398.60,389.49,416.58,290.28,361.99,373.11,388.71,384.12,376.74,354.21,401.71,380.89,373.19,369.90,372.02,287.92,,,,,,,395.12,387.44
2014-07-01 22:17:22.417000,L8,429.56,445.35,410.61,416.23,426.89,383.46,418.16,436.08,434.90,425.71,417.98,407.63,422.39,412.33,408.92,410.00,406.43,406.37,394.69,393.03,368.43,295.37,420.44,426.50,445.45,430.60
2014-07-17 22:17:28.260000,L8,422.39,422.16,393.14,382.52,414.77,296.85,359.79,382.81,389.00,385.54,327.31,352.23,404.67,383.00,377.98,371.57,376.39,300.86,,,,,,,365.55,383.35
2014-07-26 22:11:19.207000,L8,407.99,400.43,376.53,369.27,392.75,324.35,316.43,359.10,376.40,373.05,412.57,407.16,376.14,373.19,374.14,375.77,383.53,367.61,196.94,,,,,,428.28,427.65
2014-07-26 22:11:43.162000,L8,,,,,,,,,,,401.13,404.53,,,,,,,,,,,,,418.06,427.12
2014-09-19 22:17:42.798000,L8,308.92,327.49,349.12,286.21,324.86,,263.76,231.12,208.74,208.35,273.55,316.52,221.78,310.18,327.25,331.89,292.74,220.72,,,,,,,,267.99
2014-10-14 22:11:38.746000,L8,392.94,382.71,379.76,341.18,384.01,243.14,319.94,357.47,378.66,373.88,410.49,381.68,375.72,374.61,376.18,381.54,388.49,379.75,198.53,,,,,,418.75,429.84
2014-12-01 22:11:36.363000,L8,450.87,396.06,387.90,390.81,384.73,394.52,319.99,358.61,373.93,369.09,414.95,407.10,375.20,369.57,371.04,376.04,383.75,381.06,277.87,,,,,,427.89,428.05
2014-12-01 22:12:00.318000,L8,,,,,,,,,,,415.48,405.20,,,,,,,,,,,,,423.68,429.02
2015-01-02 22:11:27.004000,L8,399.16,392.24,381.79,360.29,377.02,380.97,307.54,318.04,368.78,362.58,381.68,377.96,367.83,363.85,367.53,368.28,374.71,300.43,188.58,,,,,,408.20,423.14
2015-01-02 22:11:50.958000,L8,,,,,,,,,,,383.81,377.57,,,,,,,,,,,,,361.68,354.25
2015-01-09 22:17:38.882000,L8,412.27,406.22,372.96,362.78,402.82,292.98,290.69,343.00,352.05,362.89,,,283.32,355.25,339.76,349.59,311.60,259.28,,,,,,,,
2015-01-18 22:11:48.696000,L8,,,,,,,,,,,330.67,388.45,,,,,,,,,,,,,413.19,203.01
2015-01-25 22:17:32.812000,L8,420.15,416.75,407.16,368.27,408.35,298.33,350.24,351.81,380.97,378.79,299.39,341.90,396.17,373.60,370.06,362.55,365.78,279.74,,,,,,,,281.39
2015-02-19 22:11:13.759000,L8,382.33,371.17,369.96,347.72,374.68,373.66,309.32,314.11,337.26,358.15,326.84,373.93,292.46,361.00,363.72,362.16,365.32,290.23,183.94,,,,,,,181.96
2015-03-30 22:17:01.871000,L8,,,,,,,,,,177.50,,,,259.62,287.44,321.35,285.16,,,,,,,,,
2015-04-24 22:10:44.446000,L8,372.72,361.95,342.11,354.16,384.15,390.90,308.68,344.89,378.18,372.16,424.51,411.40,369.28,370.95,373.92,378.44,389.56,379.37,318.23,,,,,,425.91,428.85
2015-05-10 22:10:28.533000,L8,362.12,389.01,360.46,335.74,387.57,390.25,313.67,328.90,373.43,368.92,359.35,387.02,371.13,369.00,370.23,372.97,379.12,359.86,196.67,,,,,,430.31,426.71
2015-05-10 22:10:52.487000,L8,,,,,,,,,,,387.63,388.32,,,,,,,,,,,,,342.98,427.99
2015-06-11 22:10:40.593000,L8,358.61,400.15,337.15,328.97,386.56,402.12,316.15,330.65,375.79,371.29,398.98,405.09,374.57,371.40,371.59,376.80,381.96,373.98,296.68,,,,,,434.74,426.67
2015-06-27 22:10:46.339000,L8,344.50,344.86,317.16,264.63,,,,,,,,,,211.36,276.92,320.03,309.00,,,,,,,,,
2015-07-04 22:17:02.361000,L8,409.43,417.30,380.35,375.56,407.81,410.55,364.23,380.36,391.62,382.20,,,401.44,379.87,374.58,373.63,372.61,329.68,,,,,,,,
2015-07-20 22:17:10.706000,L8,421.16,426.44,375.72,368.78,415.35,298.23,371.71,392.36,392.86,384.08,,,402.89,380.75,376.90,372.10,373.01,351.84,,,,,,,,
2015-07-29 22:11:01.897000,L8,436.35,348.94,333.20,311.47,366.44,218.08,254.71,304.84,270.02,349.44,422.22,394.19,212.39,364.44,366.20,371.69,379.04,371.93,196.43,,,,,,432.98,427.22
